,time,TraceabilityCode,PressForceValueFL,time.value
50835,2023-02-28 04:20:54.714,1010123059032017,6.1,2023-02-28 04:20:59.723
50836,2023-02-28 04:21:11.105,1010123059032033,5.8,2023-02-28 04:21:16.134
50837,2023-02-28 04:21:19.305,1010123059032041,6.1,2023-02-28 04:21:24.214
50838,2023-02-28 04:22:31.134,1010123059032114,5.8,2023-02-28 04:22:36.122
50839,2023-02-28 04:22:39.283,1010123059032122,6.1,2023-02-28 04:22:44.203
50840,2023-02-28 04:23:03.344,1010123059032146,5.8,2023-02-28 04:23:08.302
50841,2023-02-28 04:23:11.342,1010123059032234,6.1,2023-02-28 04:23:16.361
50842,2023-02-28 04:23:27.503,1010123059032250,5.8,2023-02-28 04:23:32.441
50843,2023-02-28 04:23:35.532,1010123059032258,6.1,2023-02-28 04:23:40.532
50844,2023-02-28 04:23:43.602,1010123059032306,5.8,2023-02-28 04:24:26.990
50845,2023-02-28 04:24:29.851,1010123059032314,6.1,2023-02-28 04:24:34.861
50846,2023-02-28 04:25:17.681,1010123059032403,5.8,2023-02-28 04:25:22.611
50847,2023-02-28 04:25:25.842,1010123059032448,6.1,2023-02-28 04:25:30.760
50848,2023-02-28 04:25:41.730,1010123059032505,5.8,2023-02-28 04:25:46.690
50849,2023-02-28 04:25:49.911,1010123059032513,6.1,2023-02-28 04:25:54.920
50850,2023-02-28 04:25:58.051,1010123059032521,5.8,2023-02-28 04:26:03.000
50851,2023-02-28 04:26:06.151,1010123059032529,6.1,2023-02-28 04:26:11.081
50852,2023-02-28 04:26:22.240,1010123059032545,5.8,2023-02-28 04:26:27.259
50853,2023-02-28 04:26:30.361,1010123059032553,6.1,2023-02-28 04:26:35.331
50854,2023-02-28 04:26:46.730,1010123059032609,5.8,2023-02-28 04:26:51.729
50855,2023-02-28 04:26:55.358,1010123059032617,6.1,2023-02-28 04:27:00.289
50856,2023-02-28 04:27:45.839,1010123059032706,5.8,2023-02-28 04:27:50.848
50857,2023-02-28 04:27:54.160,1010123059032714,6.1,2023-02-28 04:27:59.168
50858,2023-02-28 04:28:11.230,1010123059032731,6.4,2023-02-28 04:28:16.219
50859,2023-02-28 04:28:19.658,1010123059032739,6.1,2023-02-28 04:28:24.538
50860,2023-02-28 04:29:43.417,1010123059032904,5.8,2023-02-28 04:29:48.368
50861,2023-02-28 04:29:51.608,1010123059032912,6.1,2023-02-28 04:29:56.538
50862,2023-02-28 04:30:00.407,1010123059032920,5.8,2023-02-28 04:30:05.338
50863,2023-02-28 04:30:25.578,1010123059032945,6.1,2023-02-28 04:30:30.538
50864,2023-02-28 04:30:59.417,1010123059033019,5.8,2023-02-28 04:31:04.377
50865,2023-02-28 04:31:07.877,1010123059033027,6.1,2023-02-28 04:31:12.776
50866,2023-02-28 04:31:33.217,1010123059033053,5.8,2023-02-28 04:31:38.217
50867,2023-02-28 04:31:41.576,1010123059033101,6.1,2023-02-28 04:31:46.536
50868,2023-02-28 04:32:06.756,1010123059033126,5.8,2023-02-28 04:32:11.736
50869,2023-02-28 04:32:14.405,1010123059033135,6.1,2023-02-28 04:32:19.335
50870,2023-02-28 04:32:23.615,1010123059033143,5.8,2023-02-28 04:32:28.615
50871,2023-02-28 04:32:32.026,1010123059033152,6.1,2023-02-28 04:32:37.006
50872,2023-02-28 04:33:22.775,1010123059033242,6.4,2023-02-28 04:33:27.664
50873,2023-02-28 04:33:30.914,1010123059033251,6.1,2023-02-28 04:33:35.894
50874,2023-02-28 04:33:56.515,1010123059033316,5.8,2023-02-28 04:34:01.424
50875,2023-02-28 04:34:04.775,1010123059033324,6.1,2023-02-28 04:34:09.734
50876,2023-02-28 04:34:55.382,1010123059033415,5.8,2023-02-28 04:35:00.382
50877,2023-02-28 04:35:03.852,1010123059033423,6.1,2023-02-28 04:35:08.782
50878,2023-02-28 04:35:37.433,1010123059033457,5.8,2023-02-28 04:35:42.381
50879,2023-02-28 04:35:54.191,1010123059033514,6.1,2023-02-28 04:35:59.171
50880,2023-02-28 04:36:27.782,1010123059033548,5.8,2023-02-28 04:36:32.790
50881,2023-02-28 04:36:36.211,1010123059033556,6.1,2023-02-28 04:36:41.180
50882,2023-02-28 04:36:53.220,1010123059033613,5.8,2023-02-28 04:36:58.140
50883,2023-02-28 04:37:18.549,1010123059033638,6.1,2023-02-28 04:37:23.500
50884,2023-02-28 04:37:35.319,1010123059033655,5.8,2023-02-28 04:37:40.299
50885,2023-02-28 04:37:43.779,1010123059033703,6.1,2023-02-28 04:37:48.698
50886,2023-02-28 04:38:33.698,1010123059033754,5.8,2023-02-28 04:38:38.618
50887,2023-02-28 04:38:42.499,1010123059033802,6.4,2023-02-28 04:38:47.407
50888,2023-02-28 04:38:51.078,1010123059033810,6.1,2023-02-28 04:38:56.048
50889,2023-02-28 04:38:59.539,1010123059033819,5.8,2023-02-28 04:39:04.467
50890,2023-02-28 04:39:07.938,1010123059033827,6.1,2023-02-28 04:39:12.858
50891,2023-02-28 04:39:24.657,1010123059033844,5.8,2023-02-28 04:39:29.586
50892,2023-02-28 04:39:33.088,1010123059033853,6.1,2023-02-28 04:39:38.078
50893,2023-02-28 04:39:41.618,1010123059033901,5.8,2023-02-28 04:39:46.546
50894,2023-02-28 04:39:49.828,1010123059033910,6.1,2023-02-28 04:39:54.788
50895,2023-02-28 04:40:15.316,1010123059033935,6.4,2023-02-28 04:40:20.226
50896,2023-02-28 04:40:22.937,1010123059033943,6.1,2023-02-28 04:40:27.895
50897,2023-02-28 04:40:40.437,1010123059034000,5.8,2023-02-28 04:40:45.415
50898,2023-02-28 04:40:48.655,1010123059034008,6.1,2023-02-28 04:40:53.575
50899,2023-02-28 04:41:30.825,1010123059034050,5.8,2023-02-28 04:41:35.815
50900,2023-02-28 04:41:39.206,1010123059034059,6.1,2023-02-28 04:41:44.134
50901,2023-02-28 04:41:47.454,1010123059034107,5.8,2023-02-28 04:41:52.384
50902,2023-02-28 04:41:56.115,1010123059034116,6.1,2023-02-28 04:42:01.023
50903,2023-02-28 04:43:11.834,1010123059034231,6.4,2023-02-28 04:43:16.783
50904,2023-02-28 04:43:20.523,1010123059034240,6.1,2023-02-28 04:43:25.423
50905,2023-02-28 04:44:56.861,1010123059034248,5.8,2023-02-28 04:45:01.842
50906,2023-02-28 04:45:05.502,1010123059034257,6.1,2023-02-28 04:45:10.460
50907,2023-02-28 04:45:21.530,1010123059034314,5.8,2023-02-28 04:45:26.460
50908,2023-02-28 04:45:29.631,1010123059034322,6.1,2023-02-28 04:45:34.549
50909,2023-02-28 04:45:37.710,1010123059034330,5.8,2023-02-28 04:45:42.700
50910,2023-02-28 04:45:53.780,1010123059034516,6.1,2023-02-28 04:45:58.710
50911,2023-02-28 04:46:01.891,1010123059034524,5.8,2023-02-28 04:46:06.780
50912,2023-02-28 04:46:34.190,1010123059034557,6.1,2023-02-28 04:46:39.108
50913,2023-02-28 04:46:58.108,1010123059034621,5.8,2023-02-28 04:47:03.029
50914,2023-02-28 04:47:06.219,1010123059034629,6.1,2023-02-28 04:47:11.178
50915,2023-02-28 04:47:30.559,1010123059034653,5.8,2023-02-28 04:47:35.578
50916,2023-02-28 04:47:38.749,1010123059034701,6.1,2023-02-28 04:47:43.657
50917,2023-02-28 04:47:47.328,1010123059034709,6.4,2023-02-28 04:47:52.217
50918,2023-02-28 04:47:54.997,1010123059034717,6.1,2023-02-28 04:47:59.907
50919,2023-02-28 04:49:44.766,1010123059034905,5.8,2023-02-28 04:49:49.736
50920,2023-02-28 04:49:52.407,1010123059034913,6.1,2023-02-28 04:49:57.415
50921,2023-02-28 04:51:08.665,1010123059035029,5.8,2023-02-28 04:51:13.584
50922,2023-02-28 04:51:17.144,1010123059035037,6.1,2023-02-28 04:51:22.073
50923,2023-02-28 04:51:33.855,1010123059035053,5.8,2023-02-28 04:51:38.864
50924,2023-02-28 04:51:42.244,1010123059035102,6.1,2023-02-28 04:51:47.275
50925,2023-02-28 04:51:50.785,1010123059035110,5.8,2023-02-28 04:51:55.755
50926,2023-02-28 04:51:59.204,1010123059035119,6.1,2023-02-28 04:52:04.154
50927,2023-02-28 04:52:57.934,1010123059035218,5.8,2023-02-28 04:53:02.874
50928,2023-02-28 04:53:06.404,1010123059035226,6.1,2023-02-28 04:53:11.352
50929,2023-02-28 04:54:05.394,1010123059035325,6.4,2023-02-28 04:54:10.394
50930,2023-02-28 04:54:13.862,1010123059035333,6.1,2023-02-28 04:54:18.802
50931,2023-02-28 04:54:30.983,1010123059035350,5.8,2023-02-28 04:54:35.923
50932,2023-02-28 04:54:38.663,1010123059035359,6.1,2023-02-28 04:54:43.582
50933,2023-02-28 04:55:37.161,1010123059035458,5.8,2023-02-28 04:55:42.061
50934,2023-02-28 04:55:46.151,1010123059035506,6.1,2023-02-28 04:55:51.111
50935,2023-02-28 04:56:19.721,1010123059035540,5.8,2023-02-28 04:56:24.631
50936,2023-02-28 04:56:28.161,1010123059035548,6.4,2023-02-28 04:56:33.200
50937,2023-02-28 04:56:36.002,1010123059035556,6.1,2023-02-28 04:56:41.030
50938,2023-02-28 04:57:35.361,1010123059035655,5.8,2023-02-28 04:57:40.311
50939,2023-02-28 04:57:43.828,1010123059035704,6.1,2023-02-28 04:57:48.799
50940,2023-02-28 04:58:34.180,1010123059035754,5.8,2023-02-28 04:58:39.200
50941,2023-02-28 04:58:42.690,1010123059035802,6.1,2023-02-28 04:58:47.588
50942,2023-02-28 04:58:50.809,1010123059035811,5.8,2023-02-28 04:58:55.759
50943,2023-02-28 04:58:59.529,1010123059035819,6.1,2023-02-28 04:59:04.479
50944,2023-02-28 04:59:07.970,1010123059035828,5.8,2023-02-28 04:59:12.878
50945,2023-02-28 04:59:24.769,1010123059035844,6.1,2023-02-28 04:59:29.678
50946,2023-02-28 04:59:49.999,1010123059035910,5.8,2023-02-28 04:59:54.957
50947,2023-02-28 05:00:06.489,1010123059035926,6.1,2023-02-28 05:00:11.438
50948,2023-02-28 05:00:57.058,1010123059040016,5.8,2023-02-28 05:01:01.997
50949,2023-02-28 05:01:05.378,1010123059040025,6.1,2023-02-28 05:01:10.398
50950,2023-02-28 05:01:13.927,1010123059040033,5.8,2023-02-28 05:01:18.877
50951,2023-02-28 05:01:22.417,1010123059040042,6.1,2023-02-28 05:01:27.346
50952,2023-02-28 05:01:38.838,1010123059040059,5.8,2023-02-28 05:01:43.756
50953,2023-02-28 05:01:47.336,1010123059040107,6.1,2023-02-28 05:01:52.236
50954,2023-02-28 05:02:29.826,1010123059040149,5.8,2023-02-28 05:02:34.717
50955,2023-02-28 05:03:11.746,1010123059040231,6.1,2023-02-28 05:03:16.635
50956,2023-02-28 05:03:45.265,1010123059040305,6.4,2023-02-28 05:03:50.244
50957,2023-02-28 05:03:53.684,1010123059040313,6.1,2023-02-28 05:03:58.644
50958,2023-02-28 05:06:39.161,1010123059040322,5.8,2023-02-28 05:06:44.082
50959,2023-02-28 05:06:59.351,1010123059040338,6.1,2023-02-28 05:07:04.252
50960,2023-02-28 05:07:15.490,1010123059040355,5.8,2023-02-28 05:07:20.480
50961,2023-02-28 05:11:17.798,1010223059041042,6.1,2023-02-28 05:11:22.727
50962,2023-02-28 05:11:25.927,1010223059041049,5.8,2023-02-28 05:11:30.888
50963,2023-02-28 05:12:54.457,1010223059041217,6.1,2023-02-28 05:12:59.367
50964,2023-02-28 05:13:34.696,1010223059041257,5.8,2023-02-28 05:13:39.684
50965,2023-02-28 05:13:59.625,1010223059041321,6.1,2023-02-28 05:14:04.655
50966,2023-02-28 05:14:08.055,1010223059041329,5.8,2023-02-28 05:14:12.966
50967,2023-02-28 05:14:16.266,1010223059041337,6.1,2023-02-28 05:14:21.286
50968,2023-02-28 05:14:24.746,1010223059041345,5.8,2023-02-28 05:14:29.775
50969,2023-02-28 05:14:41.165,1010223059041401,6.1,2023-02-28 05:14:46.084
50970,2023-02-28 05:15:06.865,1010223059041426,6.4,2023-02-28 05:15:11.775
50971,2023-02-28 05:15:14.674,1010223059041434,6.1,2023-02-28 05:15:19.694
50972,2023-02-28 05:15:32.065,1010223059041451,5.8,2023-02-28 05:15:36.963
50973,2023-02-28 05:15:40.505,1010223059041459,6.1,2023-02-28 05:15:45.453
50974,2023-02-28 05:15:48.834,1010223059041508,5.8,2023-02-28 05:15:53.842
50975,2023-02-28 05:15:57.273,1010223059041516,6.1,2023-02-28 05:16:02.174
50976,2023-02-28 05:16:14.023,1010223059041533,5.8,2023-02-28 05:16:19.053
50977,2023-02-28 05:16:22.604,1010223059041542,6.1,2023-02-28 05:16:27.523
50978,2023-02-28 05:16:38.924,1010223059041559,5.8,2023-02-28 05:16:43.933
50979,2023-02-28 05:16:47.743,1010223059041607,6.1,2023-02-28 05:16:52.664
50980,2023-02-28 05:16:55.523,1010223059041615,5.8,2023-02-28 05:17:00.414
50981,2023-02-28 05:17:12.894,1010223059041632,6.1,2023-02-28 05:17:17.852
50982,2023-02-28 05:17:46.382,1010223059041706,5.8,2023-02-28 05:17:51.372
50983,2023-02-28 05:18:20.211,1010223059041740,6.1,2023-02-28 05:18:25.131
50984,2023-02-28 05:19:02.042,1010223059041821,5.8,2023-02-28 05:19:06.971
50985,2023-02-28 05:19:26.822,1010223059041846,6.1,2023-02-28 05:19:31.690
50986,2023-02-28 05:20:09.611,1010223059041929,5.8,2023-02-28 05:20:14.490
50987,2023-02-28 05:20:26.240,1010223059041945,6.1,2023-02-28 05:20:31.220
50988,2023-02-28 05:20:43.161,1010223059042002,5.8,2023-02-28 05:20:48.099
50989,2023-02-28 05:20:51.670,1010223059042011,6.1,2023-02-28 05:20:56.640
50990,2023-02-28 05:20:59.309,1010223059042019,5.8,2023-02-28 05:21:04.329
50991,2023-02-28 05:21:25.109,1010223059042045,6.1,2023-02-28 05:21:30.099
50992,2023-02-28 05:21:58.660,1010223059042118,5.8,2023-02-28 05:22:03.698
50993,2023-02-28 05:22:07.190,1010223059042126,6.1,2023-02-28 05:22:12.170
50994,2023-02-28 05:22:23.878,1010223059042143,5.6,2023-02-28 05:22:28.818
50995,2023-02-28 05:22:32.319,1010223059042152,5.8,2023-02-28 05:22:37.219
50996,2023-02-28 05:22:40.838,1010223059042200,6.1,2023-02-28 05:22:45.779
50997,2023-02-28 05:22:56.888,1010223059042217,5.8,2023-02-28 05:23:01.848
50998,2023-02-28 05:23:05.888,1010223059042225,6.1,2023-02-28 05:23:10.819
50999,2023-02-28 05:23:22.017,1010223059042242,5.8,2023-02-28 05:23:26.967
51000,2023-02-28 05:23:31.237,1010223059042250,6.1,2023-02-28 05:23:36.267
51001,2023-02-28 05:23:39.447,1010223059042259,5.8,2023-02-28 05:23:44.417
51002,2023-02-28 05:23:47.477,1010223059042307,6.1,2023-02-28 05:23:52.417
51003,2023-02-28 05:24:21.677,1010223059042341,5.8,2023-02-28 05:24:26.578
51004,2023-02-28 05:24:29.358,1010223059042350,6.1,2023-02-28 05:24:34.336
51005,2023-02-28 05:25:03.506,1010223059042422,5.8,2023-02-28 05:25:08.516
51006,2023-02-28 05:25:19.657,1010223059042440,6.4,2023-02-28 05:25:24.586
51007,2023-02-28 05:25:28.607,1010223059042448,5.8,2023-02-28 05:25:33.627
51008,2023-02-28 05:25:45.516,1010223059042505,5.6,2023-02-28 05:25:50.496
51009,2023-02-28 05:25:53.315,1010223059042513,6.1,2023-02-28 05:25:58.325
51010,2023-02-28 05:26:02.236,1010223059042522,5.8,2023-02-28 05:26:07.226
51011,2023-02-28 05:28:07.815,1010223059042555,6.1,2023-02-28 05:28:12.755
51012,2023-02-28 05:28:25.904,1010223059042612,5.8,2023-02-28 05:28:30.813
51013,2023-02-28 05:28:34.354,1010223059042621,6.1,2023-02-28 05:28:39.384
51014,2023-02-28 05:28:42.364,1010223059042629,5.8,2023-02-28 05:28:47.293
51015,2023-02-28 05:28:59.533,1010223059042815,6.1,2023-02-28 05:29:04.513
51016,2023-02-28 05:29:41.423,1010223059042901,5.8,2023-02-28 05:29:46.332
51017,2023-02-28 05:29:57.822,1010223059042918,6.1,2023-02-28 05:30:02.743
51018,2023-02-28 05:30:48.680,1010223059043008,5.8,2023-02-28 05:30:53.631
51019,2023-02-28 05:30:57.010,1010223059043016,6.1,2023-02-28 05:31:01.940
51020,2023-02-28 05:31:30.030,1010223059043050,5.8,2023-02-28 05:31:34.980
51021,2023-02-28 05:31:39.591,1010223059043058,6.1,2023-02-28 05:31:44.499
51022,2023-02-28 05:31:56.168,1010223059043115,5.8,2023-02-28 05:32:01.069
51023,2023-02-28 05:32:04.459,1010223059043124,6.1,2023-02-28 05:32:09.388
51024,2023-02-28 05:32:12.979,1010223059043132,5.8,2023-02-28 05:32:17.938
51025,2023-02-28 05:32:29.700,1010223059043149,6.1,2023-02-28 05:32:34.668
51026,2023-02-28 05:33:11.509,1010223059043231,5.8,2023-02-28 05:33:16.507
51027,2023-02-28 05:33:19.898,1010223059043239,6.1,2023-02-28 05:33:24.818
51028,2023-02-28 05:33:45.028,1010223059043305,5.8,2023-02-28 05:33:49.937
51029,2023-02-28 05:33:53.378,1010223059043313,6.1,2023-02-28 05:33:58.276
51030,2023-02-28 05:34:01.747,1010223059043321,5.8,2023-02-28 05:34:06.667
51031,2023-02-28 05:34:18.788,1010223059043338,6.1,2023-02-28 05:34:23.707
51032,2023-02-28 05:34:44.038,1010223059043403,5.8,2023-02-28 05:34:48.976
51033,2023-02-28 05:35:09.157,1010223059043428,6.1,2023-02-28 05:35:14.105
51034,2023-02-28 05:35:25.387,1010223059043445,5.8,2023-02-28 05:35:30.345
51035,2023-02-28 05:35:59.506,1010223059043519,6.1,2023-02-28 05:36:04.516
51036,2023-02-28 05:36:24.796,1010223059043544,5.8,2023-02-28 05:36:29.704
51037,2023-02-28 05:36:33.186,1010223059043553,6.1,2023-02-28 05:36:38.194
51038,2023-02-28 05:36:41.635,1010223059043601,5.8,2023-02-28 05:36:46.505
51039,2023-02-28 05:37:40.516,1010223059043700,6.1,2023-02-28 05:37:45.474
51040,2023-02-28 05:37:48.954,1010223059043708,5.8,2023-02-28 05:37:53.944
51041,2023-02-28 05:37:57.605,1010223059043717,6.1,2023-02-28 05:38:02.513
51042,2023-02-28 05:38:22.765,1010223059043742,5.8,2023-02-28 05:38:27.713
51043,2023-02-28 05:38:31.105,1010223059043750,6.1,2023-02-28 05:38:36.025
51044,2023-02-28 05:38:39.525,1010223059043759,5.8,2023-02-28 05:38:44.424
51045,2023-02-28 05:38:48.134,1010223059043807,6.1,2023-02-28 05:38:53.073
51046,2023-02-28 05:38:55.993,1010223059043816,5.8,2023-02-28 05:39:00.983
51047,2023-02-28 05:39:04.834,1010223059043824,6.1,2023-02-28 05:39:09.783
51048,2023-02-28 05:39:21.634,1010223059043841,5.8,2023-02-28 05:39:26.673
51049,2023-02-28 05:39:30.164,1010223059043849,6.1,2023-02-28 05:39:35.062
51050,2023-02-28 05:39:46.854,1010223059043906,5.8,2023-02-28 05:39:51.872
51051,2023-02-28 05:39:55.384,1010223059043914,6.1,2023-02-28 05:40:00.354
51052,2023-02-28 05:40:12.084,1010223059043931,5.8,2023-02-28 05:40:17.082
51053,2023-02-28 05:40:28.963,1010223059043948,6.1,2023-02-28 05:40:33.871
51054,2023-02-28 05:41:01.792,1010223059044022,5.8,2023-02-28 05:41:06.743
51055,2023-02-28 05:41:10.872,1010223059044030,6.1,2023-02-28 05:41:15.881
51056,2023-02-28 05:41:19.262,1010223059044039,5.8,2023-02-28 05:41:24.272
51057,2023-02-28 05:41:27.721,1010223059044047,6.4,2023-02-28 05:41:32.752
51058,2023-02-28 05:41:36.141,1010223059044055,5.8,2023-02-28 05:41:41.072
51059,2023-02-28 05:41:44.631,1010223059044103,6.1,2023-02-28 05:41:49.551
51060,2023-02-28 05:41:53.052,1010223059044112,5.8,2023-02-28 05:41:57.951
51061,2023-02-28 05:42:09.661,1010223059044129,6.1,2023-02-28 05:42:14.589
51062,2023-02-28 05:42:26.510,1010223059044146,5.8,2023-02-28 05:42:31.549
51063,2023-02-28 05:42:35.131,1010223059044154,6.1,2023-02-28 05:42:40.039
51064,2023-02-28 05:43:17.049,1010223059044236,5.8,2023-02-28 05:43:22.039
51065,2023-02-28 05:43:33.900,1010223059044253,6.1,2023-02-28 05:43:38.839
51066,2023-02-28 05:43:42.329,1010223059044301,5.8,2023-02-28 05:43:47.309
51067,2023-02-28 05:43:50.749,1010223059044310,6.1,2023-02-28 05:43:55.638
51068,2023-02-28 05:45:48.357,1010223059044508,5.8,2023-02-28 05:45:53.387
51069,2023-02-28 05:45:56.786,1010223059044516,6.1,2023-02-28 05:46:01.786
51070,2023-02-28 05:46:13.637,1010223059044533,5.8,2023-02-28 05:46:18.585
51071,2023-02-28 05:46:22.135,1010223059044541,6.1,2023-02-28 05:46:27.155
51072,2023-02-28 05:46:47.365,1010223059044607,5.8,2023-02-28 05:46:52.355
51073,2023-02-28 05:47:12.686,1010223059044632,6.1,2023-02-28 05:47:17.634
51074,2023-02-28 05:47:20.634,1010223059044640,5.8,2023-02-28 05:47:25.555
51075,2023-02-28 05:47:29.585,1010223059044649,6.1,2023-02-28 05:47:34.595
51076,2023-02-28 05:47:37.974,1010223059044657,5.8,2023-02-28 05:47:42.904
51077,2023-02-28 05:47:54.855,1010223059044714,6.1,2023-02-28 05:47:59.793
51078,2023-02-28 05:48:36.983,1010223059044756,5.8,2023-02-28 05:48:41.943
51079,2023-02-28 05:49:02.253,1010223059044821,6.1,2023-02-28 05:49:07.153
51080,2023-02-28 05:49:44.582,1010223059044904,5.8,2023-02-28 05:49:49.482
51081,2023-02-28 05:49:52.401,1010223059044912,6.1,2023-02-28 05:49:57.391
51082,2023-02-28 05:50:09.592,1010223059044929,5.8,2023-02-28 05:50:14.510
51083,2023-02-28 05:50:17.401,1010223059044937,6.1,2023-02-28 05:50:22.351
51084,2023-02-28 05:50:51.690,1010223059045011,5.8,2023-02-28 05:50:56.591
51085,2023-02-28 05:51:00.151,1010223059045020,6.1,2023-02-28 05:51:05.081
51086,2023-02-28 05:51:08.490,1010223059045028,5.8,2023-02-28 05:51:13.470
51087,2023-02-28 05:51:16.881,1010223059045036,6.1,2023-02-28 05:51:21.789
51088,2023-02-28 05:51:25.359,1010223059045045,5.8,2023-02-28 05:51:30.369
51089,2023-02-28 05:51:33.230,1010223059045053,6.1,2023-02-28 05:51:38.190
51090,2023-02-28 05:51:50.559,1010223059045110,5.8,2023-02-28 05:51:55.479
51091,2023-02-28 05:51:58.440,1010223059045119,6.1,2023-02-28 05:52:03.469
51092,2023-02-28 05:52:07.339,1010223059045127,5.8,2023-02-28 05:52:12.279
51093,2023-02-28 05:52:15.660,1010223059045135,6.1,2023-02-28 05:52:20.599
51094,2023-02-28 05:52:32.410,1010223059045152,5.8,2023-02-28 05:52:37.400
51095,2023-02-28 05:52:40.859,1010223059045201,6.1,2023-02-28 05:52:45.799
51096,2023-02-28 05:53:06.099,1010223059045226,5.8,2023-02-28 05:53:11.088
51097,2023-02-28 05:53:14.410,1010223059045234,6.1,2023-02-28 05:53:19.398
51098,2023-02-28 17:00:15.536,1010223059155249,49.0,2023-02-28 17:00:55.426
51099,2023-02-28 17:01:08.825,1010123059155303,49.8,2023-02-28 17:01:14.365
51100,2023-02-28 18:10:55.875,1010123059170822,50.1,2023-02-28 18:11:01.384
51101,2023-02-28 18:11:35.424,1010123059171004,50.4,2023-02-28 18:11:40.884
51102,2023-02-28 18:11:49.835,1010123059171016,50.1,2023-02-28 18:11:55.365
51103,2023-02-28 18:17:51.578,1011223059171630,50.4,2023-02-28 18:17:57.038
51104,2023-02-28 18:22:55.971,1010123059171726,50.1,2023-02-28 18:23:01.441
51105,2023-02-28 18:39:38.217,1010223059173832,49.8,2023-02-28 18:39:43.816
51106,2023-02-28 18:40:36.815,1010123059173844,50.9,2023-02-28 18:40:42.355
51107,2023-02-28 18:40:51.305,1010123059173908,50.6,2023-02-28 18:40:56.746
51108,2023-02-28 18:41:05.786,1010123059173932,50.4,2023-02-28 18:41:11.226
51109,2023-02-28 18:41:23.125,1010123059173944,50.1,2023-02-28 18:41:28.664
51110,2023-02-28 18:41:45.734,1011223059174052,50.4,2023-02-28 18:41:51.204
51111,2023-02-28 18:42:08.375,1010123059174008,50.1,2023-02-28 18:42:13.844
51112,2023-02-28 18:42:53.813,1010123059174102,50.4,2023-02-28 18:42:59.194
51113,2023-02-28 18:43:39.114,1010123059174131,50.6,2023-02-28 18:43:44.594
51114,2023-02-28 18:44:24.453,1010123059174211,50.4,2023-02-28 18:44:29.933
51115,2023-02-28 18:44:47.232,1010123059174233,50.1,2023-02-28 18:44:52.641
51116,2023-02-28 18:45:09.671,1010123059174256,50.4,2023-02-28 18:45:15.121
51117,2023-02-28 18:46:17.720,1010123059174404,49.8,2023-02-28 18:46:23.128
51118,2023-02-28 18:46:40.400,1010123059174427,50.6,2023-02-28 18:46:45.858
51119,2023-02-28 18:47:03.019,1010123059174449,50.1,2023-02-28 18:47:08.490
51120,2023-02-28 18:47:48.209,1010123059174535,49.8,2023-02-28 18:47:53.667
51121,2023-02-28 18:48:10.819,1010123059174557,50.1,2023-02-28 18:48:16.247
51122,2023-02-28 18:48:56.278,1010123059174643,50.4,2023-02-28 18:49:01.767
51123,2023-02-28 18:50:04.197,1010123059174813,50.1,2023-02-28 18:50:09.686
51124,2023-02-28 18:50:49.466,1010123059174858,50.6,2023-02-28 18:50:54.964
51125,2023-02-28 18:51:12.335,1010123059174921,50.1,2023-02-28 18:51:17.845
51126,2023-02-28 18:51:57.585,1010123059174944,50.4,2023-02-28 18:52:03.055
51127,2023-02-28 18:52:43.005,1010123059175029,50.6,2023-02-28 18:52:48.404
51128,2023-02-28 18:53:05.634,1010123059175102,49.8,2023-02-28 18:53:11.042
51129,2023-02-28 18:53:28.384,1010123059175148,50.4,2023-02-28 18:53:33.763
51130,2023-02-28 18:54:59.013,1010123059175246,50.1,2023-02-28 18:55:04.423
51131,2023-02-28 18:56:06.961,1010123059175354,50.4,2023-02-28 18:56:12.502
51132,2023-02-28 18:56:52.581,1010123059175439,50.1,2023-02-28 18:56:58.089
51133,2023-02-28 18:57:15.091,1010123059175513,50.4,2023-02-28 18:57:20.490
51134,2023-02-28 18:57:37.790,1010123059175525,50.6,2023-02-28 18:57:43.301
51135,2023-02-28 18:58:00.490,1010123059175547,50.4,2023-02-28 18:58:05.930
51136,2023-02-28 18:58:23.230,1010123059175620,49.8,2023-02-28 18:58:28.658
51137,2023-02-28 18:58:45.869,1010123059175633,50.4,2023-02-28 18:58:51.368
51138,2023-02-28 18:59:08.529,1010123059175656,50.1,2023-02-28 18:59:13.940
51139,2023-02-28 18:59:53.937,1010123059175813,50.4,2023-02-28 18:59:59.367
51140,2023-02-28 19:00:16.538,1011223059175901,50.1,2023-02-28 19:00:22.016
51141,2023-02-28 19:30:12.398,1010223059182821,5.6,2023-02-28 19:31:03.805
51142,2023-02-28 19:31:10.877,1010223059182828,6.1,2023-02-28 19:31:15.786
51143,2023-02-28 19:35:14.512,1010223059182836,5.8,2023-02-28 19:35:19.471
51144,2023-02-28 19:35:23.161,1010223059182843,6.4,2023-02-28 19:35:28.082
51145,2023-02-28 19:35:31.191,1010223059182902,5.6,2023-02-28 19:35:36.092
51146,2023-02-28 19:35:39.232,1010223059182916,6.4,2023-02-28 19:35:44.082
51147,2023-02-28 19:35:47.391,1010223059183019,6.1,2023-02-28 19:35:52.250
51148,2023-02-28 19:36:11.371,1010223059183534,6.4,2023-02-28 19:36:16.240
51149,2023-02-28 19:36:19.369,1010223059183542,6.1,2023-02-28 19:36:24.259
51150,2023-02-28 19:39:00.476,1010223059183550,5.8,2023-02-28 19:39:05.456
51151,2023-02-28 19:39:13.726,1010223059183558,6.1,2023-02-28 19:39:18.677
