,time,TraceabilityCode,PressForceValueRL,time.value
4460,2023-01-10 12:42:13.911,1010223010113815,4.8,2023-01-10 12:42:18.282
4461,2023-01-10 12:42:21.470,1010223010113830,5.0,2023-01-10 12:42:25.881
4462,2023-01-10 12:42:28.901,1010223010113837,5.3,2023-01-10 12:42:33.230
4463,2023-01-10 12:42:36.341,1010223010113852,5.0,2023-01-10 12:42:40.760
4464,2023-01-10 12:42:43.680,1010223010113900,5.3,2023-01-10 12:42:48.111
4465,2023-01-10 12:42:58.520,1010223010114126,5.0,2023-01-10 12:43:02.841
4466,2023-01-10 12:43:05.801,1010223010114159,5.3,2023-01-10 12:43:10.200
4467,2023-01-10 12:43:20.660,1010223010114215,5.0,2023-01-10 12:43:24.910
4468,2023-01-10 12:43:27.940,1010223010114223,5.3,2023-01-10 12:43:32.279
4469,2023-01-10 12:43:42.750,1010223010114238,5.0,2023-01-10 12:43:47.160
4470,2023-01-10 12:47:32.736,1010223010114301,4.8,2023-01-10 12:47:37.115
4471,2023-01-10 12:47:47.746,1010223010114407,5.0,2023-01-10 12:47:52.114
4472,2023-01-10 12:47:55.164,1010223010114414,5.6,2023-01-10 12:47:59.484
4473,2023-01-10 12:48:02.464,1010223010114422,5.0,2023-01-10 12:48:06.914
4474,2023-01-10 12:48:10.015,1010223010114629,5.3,2023-01-10 12:48:14.354
4475,2023-01-10 12:48:24.834,1010223010114716,5.0,2023-01-10 12:48:29.164
4476,2023-01-10 12:49:09.203,1010223010114805,5.6,2023-01-10 12:49:13.632
4477,2023-01-10 12:49:16.563,1010223010114812,5.3,2023-01-10 12:49:20.911
4478,2023-01-10 12:49:38.713,1010223010114835,5.0,2023-01-10 12:49:43.072
4479,2023-01-10 12:49:53.413,1010223010114850,5.3,2023-01-10 12:49:57.871
4480,2023-01-10 12:50:08.243,1010223010114905,5.0,2023-01-10 12:50:12.681
4481,2023-01-10 12:50:45.272,1010223010114943,5.3,2023-01-10 12:50:49.641
4482,2023-01-10 12:51:51.869,1010223010115051,5.6,2023-01-10 12:51:56.198
4483,2023-01-10 12:52:06.630,1010223010115107,5.3,2023-01-10 12:52:10.999
4484,2023-01-10 12:52:21.549,1010223010115122,5.0,2023-01-10 12:52:25.960
4485,2023-01-10 12:52:28.930,1010223010115129,5.3,2023-01-10 12:52:33.319
4486,2023-01-10 12:52:43.599,1010223010115144,5.0,2023-01-10 12:52:48.039
4487,2023-01-10 12:52:51.098,1010223010115152,5.3,2023-01-10 12:52:55.408
4488,2023-01-10 12:52:58.398,1010223010115159,5.6,2023-01-10 12:53:02.769
4489,2023-01-10 12:53:05.769,1010223010115207,5.3,2023-01-10 12:53:10.128
4490,2023-01-10 12:53:13.188,1010223010115215,5.0,2023-01-10 12:53:17.569
4491,2023-01-10 12:53:28.378,1010223010115230,5.3,2023-01-10 12:53:32.769
4492,2023-01-10 12:53:35.838,1010223010115237,5.0,2023-01-10 12:53:40.217
4493,2023-01-10 12:53:43.408,1010223010115245,5.3,2023-01-10 12:53:47.799
4494,2023-01-10 12:53:50.967,1010223010115253,5.0,2023-01-10 12:53:55.407
4495,2023-01-10 12:53:58.618,1010223010115300,5.3,2023-01-10 12:54:03.006
4496,2023-01-10 12:54:06.177,1010223010115308,5.0,2023-01-10 12:54:10.596
4497,2023-01-10 12:54:13.798,1010223010115315,5.3,2023-01-10 12:54:18.197
4498,2023-01-10 12:54:21.128,1010223010115323,5.0,2023-01-10 12:54:25.566
4499,2023-01-10 12:54:29.088,1010223010115330,5.3,2023-01-10 12:54:33.486
4500,2023-01-10 12:54:36.467,1010223010115338,5.0,2023-01-10 12:54:40.927
4501,2023-01-10 12:54:43.947,1010223010115346,5.3,2023-01-10 12:54:48.296
4502,2023-01-10 12:54:59.147,1010223010115401,5.0,2023-01-10 12:55:03.486
4503,2023-01-10 12:55:14.377,1010223010115416,5.3,2023-01-10 12:55:18.766
4504,2023-01-10 12:56:16.845,1010223010115431,5.0,2023-01-10 12:56:21.263
4505,2023-01-10 12:57:59.243,1010223010115453,4.8,2023-01-10 12:58:03.733
4506,2023-01-10 12:58:07.023,1010223010115636,5.0,2023-01-10 12:58:11.403
4507,2023-01-10 12:58:21.773,1010223010115653,5.3,2023-01-10 12:58:26.132
4508,2023-01-10 12:58:29.122,1010223010115701,4.8,2023-01-10 12:58:33.562
4509,2023-01-10 12:58:36.693,1010223010115708,5.3,2023-01-10 12:58:41.082
4510,2023-01-10 12:58:44.042,1010223010115727,5.0,2023-01-10 12:58:48.443
4511,2023-01-10 12:58:58.782,1010223010115753,5.3,2023-01-10 12:59:03.252
4512,2023-01-10 12:59:06.171,1010223010115801,5.0,2023-01-10 12:59:10.611
4513,2023-01-10 12:59:13.512,1010223010115808,5.3,2023-01-10 12:59:17.891
4514,2023-01-10 12:59:36.020,1010223010115832,5.0,2023-01-10 12:59:40.361
4515,2023-01-10 12:59:58.301,1010223010115854,5.3,2023-01-10 13:00:02.690
4516,2023-01-10 13:05:17.877,1010223010115917,4.8,2023-01-10 13:05:22.286
4517,2023-01-10 13:05:25.887,1010223010115925,5.3,2023-01-10 13:05:30.206
4518,2023-01-10 13:05:38.226,1010223010115932,5.0,2023-01-10 13:05:42.667
4519,2023-01-10 13:06:01.216,1010223010115947,4.8,2023-01-10 13:06:05.635
4520,2023-01-10 13:06:23.486,1010223010115955,5.0,2023-01-10 13:06:27.815
4521,2023-01-10 13:06:31.536,1010223010120002,4.8,2023-01-10 13:06:35.944
4522,2023-01-10 13:06:38.936,1010223010120010,5.0,2023-01-10 13:06:43.244
4523,2023-01-10 13:06:53.946,1010223010120526,5.3,2023-01-10 13:06:58.286
4524,2023-01-10 13:07:16.075,1010223010120612,5.0,2023-01-10 13:07:20.444
4525,2023-01-10 13:07:23.525,1010223010120620,5.3,2023-01-10 13:07:27.894
4526,2023-01-10 13:07:30.904,1010223010120628,5.0,2023-01-10 13:07:35.244
4527,2023-01-10 13:07:38.365,1010223010120636,5.3,2023-01-10 13:07:42.765
4528,2023-01-10 13:08:00.565,1010223010120658,5.6,2023-01-10 13:08:04.934
4529,2023-01-10 13:08:08.384,1010223010120706,5.3,2023-01-10 13:08:12.704
4530,2023-01-10 13:08:16.005,1010223010120714,5.0,2023-01-10 13:08:20.375
4531,2023-01-10 13:08:23.463,1010223010120722,5.3,2023-01-10 13:08:27.903
4532,2023-01-10 13:08:30.834,1010223010120729,5.0,2023-01-10 13:08:35.253
4533,2023-01-10 13:08:38.342,1010223010120737,5.3,2023-01-10 13:08:42.693
4534,2023-01-10 13:08:53.073,1010223010120752,5.0,2023-01-10 13:08:57.493
4535,2023-01-10 13:09:37.344,1010223010120838,5.3,2023-01-10 13:09:41.723
4536,2023-01-10 13:09:52.253,1010223010120853,5.0,2023-01-10 13:09:56.601
4537,2023-01-10 13:10:29.302,1010223010120931,5.3,2023-01-10 13:10:33.671
4538,2023-01-10 13:10:36.812,1010223010120938,5.0,2023-01-10 13:10:41.183
4539,2023-01-10 13:10:51.921,1010223010120954,5.3,2023-01-10 13:10:56.290
4540,2023-01-10 13:10:59.651,1010223010121001,5.0,2023-01-10 13:11:03.980
4541,2023-01-10 13:11:07.262,1010223010121009,5.3,2023-01-10 13:11:11.661
4542,2023-01-10 13:11:30.242,1010223010121032,5.0,2023-01-10 13:11:34.621
4543,2023-01-10 13:11:37.891,1010223010121039,5.3,2023-01-10 13:11:42.290
4544,2023-01-10 13:11:50.572,1010223010121054,5.0,2023-01-10 13:11:55.071
4545,2023-01-10 13:12:21.210,1010223010121125,5.3,2023-01-10 13:12:25.579
4546,2023-01-10 13:12:35.311,1010223010121139,5.0,2023-01-10 13:12:39.789
4547,2023-01-10 13:16:58.566,1010223010121554,5.3,2023-01-10 13:17:03.026
4548,2023-01-10 13:17:05.976,1010223010121609,5.0,2023-01-10 13:17:10.385
4549,2023-01-10 13:17:27.667,1010223010121632,5.3,2023-01-10 13:17:32.117
4550,2023-01-10 13:17:35.857,1010223010121639,5.0,2023-01-10 13:17:40.216
4551,2023-01-10 13:17:50.107,1010223010121654,5.3,2023-01-10 13:17:54.605
4552,2023-01-10 13:17:58.065,1010223010121702,5.0,2023-01-10 13:18:02.464
4553,2023-01-10 13:18:20.686,1010223010121724,5.3,2023-01-10 13:18:25.036
4554,2023-01-10 13:19:35.015,1010223010121838,5.0,2023-01-10 13:19:39.335
4555,2023-01-10 13:19:58.033,1010223010121901,5.3,2023-01-10 13:20:02.372
4556,2023-01-10 13:20:05.364,1010223010121908,5.0,2023-01-10 13:20:09.753
4557,2023-01-10 13:20:13.233,1010223010121916,5.3,2023-01-10 13:20:17.664
4558,2023-01-10 13:20:28.282,1010223010121931,5.0,2023-01-10 13:20:32.713
4559,2023-01-10 13:21:06.263,1010223010122009,5.3,2023-01-10 13:21:10.622
4560,2023-01-10 13:21:29.243,1010223010122032,5.0,2023-01-10 13:21:33.673
4561,2023-01-10 13:21:36.903,1010223010122040,5.6,2023-01-10 13:21:41.253
4562,2023-01-10 13:21:44.413,1010223010122047,5.0,2023-01-10 13:21:48.862
4563,2023-01-10 13:21:59.802,1010223010122103,5.3,2023-01-10 13:22:04.221
4564,2023-01-10 13:22:15.082,1010223010122118,4.8,2023-01-10 13:22:19.421
4565,2023-01-10 13:22:22.671,1010223010122125,5.0,2023-01-10 13:22:27.032
4566,2023-01-10 13:22:30.401,1010223010122133,5.3,2023-01-10 13:22:34.861
4567,2023-01-10 13:22:37.861,1010223010122141,5.0,2023-01-10 13:22:42.301
4568,2023-01-10 13:22:45.621,1010223010122148,5.3,2023-01-10 13:22:49.992
4569,2023-01-10 13:23:00.990,1010223010122204,4.8,2023-01-10 13:24:29.158
4570,2023-01-10 13:24:31.420,1010223010122211,5.0,2023-01-10 13:24:35.838
4571,2023-01-10 13:24:46.390,1010223010122226,5.3,2023-01-10 13:24:50.710
4572,2023-01-10 13:24:53.730,1010223010122234,5.0,2023-01-10 13:26:05.719
4573,2023-01-10 13:26:15.618,1010223010122249,4.8,2023-01-10 13:26:19.989
4574,2023-01-10 13:26:23.039,1010223010122257,5.0,2023-01-10 13:26:27.427
4575,2023-01-10 13:26:30.469,1010223010122305,5.3,2023-01-10 13:26:34.798
4576,2023-01-10 13:26:37.789,1010223010122312,5.0,2023-01-10 13:26:42.157
4577,2023-01-10 13:26:45.259,1010223010122320,5.3,2023-01-10 13:26:49.588
4578,2023-01-10 13:26:52.648,1010223010122327,5.0,2023-01-10 13:26:57.016
4579,2023-01-10 13:26:59.967,1010223010122425,5.3,2023-01-10 13:27:04.388
4580,2023-01-10 13:28:27.076,1010223010122432,5.0,2023-01-10 13:28:31.595
4581,2023-01-10 13:29:04.806,1010223010122801,5.3,2023-01-10 13:29:09.196
4582,2023-01-10 13:29:12.217,1010223010122809,5.0,2023-01-10 13:29:16.627
4583,2023-01-10 13:29:34.506,1010223010122832,5.3,2023-01-10 13:29:38.865
4584,2023-01-10 13:30:11.365,1010223010122910,5.0,2023-01-10 13:30:15.756
4585,2023-01-10 13:30:33.575,1010223010122933,5.3,2023-01-10 13:30:37.915
4586,2023-01-10 13:30:40.835,1010223010122941,5.6,2023-01-10 13:30:45.275
4587,2023-01-10 13:30:48.236,1010223010122948,5.3,2023-01-10 13:30:52.634
4588,2023-01-10 13:31:03.025,1010223010123004,5.0,2023-01-10 13:31:07.355
4589,2023-01-10 13:31:17.805,1010223010123019,5.3,2023-01-10 13:31:22.164
4590,2023-01-10 13:31:32.984,1010223010123034,5.0,2023-01-10 13:31:37.434
4591,2023-01-10 13:31:40.515,1010223010123042,5.3,2023-01-10 13:31:44.875
4592,2023-01-10 13:31:48.244,1010223010123050,5.0,2023-01-10 13:31:52.634
4593,2023-01-10 13:32:03.553,1010223010123105,5.3,2023-01-10 13:32:07.914
4594,2023-01-10 13:32:11.033,1010223010123113,5.0,2023-01-10 13:32:15.354
4595,2023-01-10 13:32:26.594,1010223010123128,5.3,2023-01-10 13:32:30.963
4596,2023-01-10 13:32:41.634,1010223010123143,5.0,2023-01-10 13:32:46.084
4597,2023-01-10 13:33:10.404,1010223010123214,4.8,2023-01-10 13:33:14.803
4598,2023-01-10 13:33:24.612,1010223010123228,5.0,2023-01-10 13:33:29.032
4599,2023-01-10 13:34:09.582,1010223010123313,5.3,2023-01-10 13:34:13.982
4600,2023-01-10 13:34:17.743,1010223010123321,5.0,2023-01-10 13:34:22.092
4601,2023-01-10 13:34:40.132,1010223010123344,5.3,2023-01-10 13:34:44.471
4602,2023-01-10 13:34:54.842,1010223010123359,5.0,2023-01-10 13:34:59.342
4603,2023-01-10 13:35:02.941,1010223010123406,5.3,2023-01-10 13:35:07.282
4604,2023-01-10 13:35:17.371,1010223010123421,5.0,2023-01-10 13:35:21.821
4605,2023-01-10 13:35:47.921,1010223010123451,5.3,2023-01-10 13:35:52.250
4606,2023-01-10 13:36:02.210,1010223010123506,5.0,2023-01-10 13:36:06.631
4607,2023-01-10 13:39:41.236,1010223010123559,4.8,2023-01-10 13:39:45.696
4608,2023-01-10 13:39:48.826,1010223010123614,5.0,2023-01-10 13:39:53.286
4609,2023-01-10 13:39:56.316,1010223010123622,5.3,2023-01-10 13:40:00.726
4610,2023-01-10 13:40:11.157,1010223010123857,5.0,2023-01-10 13:40:15.526
4611,2023-01-10 13:40:18.586,1010223010123911,4.8,2023-01-10 13:40:23.046
4612,2023-01-10 13:40:25.915,1010223010123921,5.0,2023-01-10 13:40:30.325
4613,2023-01-10 13:40:33.246,1010223010123929,5.3,2023-01-10 13:40:37.674
4614,2023-01-10 13:40:48.206,1010223010123945,5.0,2023-01-10 13:40:52.645
4615,2023-01-10 13:41:10.466,1010223010124008,5.3,2023-01-10 13:41:14.805
4616,2023-01-10 13:41:25.174,1010223010124024,5.0,2023-01-10 13:41:29.595
4617,2023-01-10 13:41:47.275,1010223010124047,5.3,2023-01-10 13:41:51.684
4618,2023-01-10 13:42:17.134,1010223010124118,5.0,2023-01-10 13:42:21.533
4619,2023-01-10 13:42:32.045,1010223010124134,5.3,2023-01-10 13:42:36.493
4620,2023-01-10 13:42:40.055,1010223010124141,5.0,2023-01-10 13:42:44.483
4621,2023-01-10 13:42:55.614,1010223010124157,5.3,2023-01-10 13:43:00.092
4622,2023-01-10 13:43:03.384,1010223010124205,5.0,2023-01-10 13:43:07.694
4623,2023-01-10 13:43:18.753,1010223010124220,5.3,2023-01-10 13:43:23.132
4624,2023-01-10 13:43:26.384,1010223010124228,5.0,2023-01-10 13:43:30.723
4625,2023-01-10 13:43:34.283,1010223010124236,5.3,2023-01-10 13:43:38.642
4626,2023-01-10 13:43:49.323,1010223010124251,5.0,2023-01-10 13:43:53.683
4627,2023-01-10 13:43:57.423,1010223010124259,5.3,2023-01-10 13:44:01.763
4628,2023-01-10 13:44:05.023,1010223010124306,5.0,2023-01-10 13:44:09.362
4629,2023-01-10 13:44:28.173,1010223010124330,5.3,2023-01-10 13:44:32.572
4630,2023-01-10 13:44:40.872,1010223010124345,5.0,2023-01-10 13:44:45.332
4631,2023-01-10 13:44:57.312,1010223010124400,5.3,2023-01-10 13:45:01.693
4632,2023-01-10 13:45:05.153,1010223010124408,5.0,2023-01-10 13:45:09.542
4633,2023-01-10 13:45:12.763,1010223010124416,5.3,2023-01-10 13:45:17.132
4634,2023-01-10 13:45:20.882,1010223010124423,5.0,2023-01-10 13:45:25.211
4635,2023-01-10 13:45:57.151,1010223010124501,5.3,2023-01-10 13:46:01.592
4636,2023-01-10 13:46:05.611,1010223010124509,5.0,2023-01-10 13:46:10.022
4637,2023-01-10 13:46:19.992,1010223010124524,5.3,2023-01-10 13:46:24.470
4638,2023-01-10 13:46:28.301,1010223010124532,4.8,2023-01-10 13:46:32.660
4639,2023-01-10 13:46:42.641,1010223010124546,5.0,2023-01-10 13:46:47.039
4640,2023-01-10 13:47:05.321,1010223010124609,5.3,2023-01-10 13:47:09.760
4641,2023-01-10 13:47:13.430,1010223010124617,5.0,2023-01-10 13:47:17.760
4642,2023-01-10 13:48:13.140,1010223010124717,5.3,2023-01-10 13:48:17.680
4643,2023-01-10 13:48:36.000,1010223010124740,5.0,2023-01-10 13:48:40.400
4644,2023-01-10 13:49:42.509,1010223010124846,4.8,2023-01-10 13:49:46.888
4645,2023-01-10 13:49:50.658,1010223010124854,5.3,2023-01-10 13:49:55.138
4646,2023-01-10 13:49:58.628,1010223010124902,5.0,2023-01-10 13:50:02.969
4647,2023-01-10 13:50:06.549,1010223010124910,5.3,2023-01-10 13:50:10.898
4648,2023-01-10 13:50:14.559,1010223010124917,5.6,2023-01-10 13:50:18.989
4649,2023-01-10 13:50:22.628,1010223010124925,5.3,2023-01-10 13:50:26.977
4650,2023-01-10 13:50:30.148,1010223010124933,5.0,2023-01-10 13:50:34.506
4651,2023-01-10 13:50:37.977,1010223010124941,5.3,2023-01-10 13:50:42.336
4652,2023-01-10 13:50:53.427,1010223010124956,5.0,2023-01-10 13:50:57.776
4653,2023-01-10 13:51:01.068,1010223010125004,5.3,2023-01-10 13:51:05.457
4654,2023-01-10 13:51:16.677,1010223010125019,5.0,2023-01-10 13:51:21.056
4655,2023-01-10 13:51:24.288,1010223010125027,5.3,2023-01-10 13:51:28.667
4656,2023-01-10 13:51:31.937,1010223010125035,5.0,2023-01-10 13:51:36.427
4657,2023-01-10 13:51:47.328,1010223010125050,5.3,2023-01-10 13:51:51.707
4658,2023-01-10 13:51:55.437,1010223010125058,5.0,2023-01-10 13:51:59.776
4659,2023-01-10 13:52:02.897,1010223010125106,5.3,2023-01-10 13:52:07.296
4660,2023-01-10 13:52:18.377,1010223010125121,5.0,2023-01-10 13:52:22.736
4661,2023-01-10 13:52:34.397,1010223010125137,5.3,2023-01-10 13:52:38.816
4662,2023-01-10 13:52:57.905,1010223010125200,5.0,2023-01-10 13:53:02.335
4663,2023-01-10 13:53:13.206,1010223010125216,5.3,2023-01-10 13:53:17.535
4664,2023-01-10 13:53:21.016,1010223010125224,5.0,2023-01-10 13:53:25.375
4665,2023-01-10 13:53:28.865,1010223010125232,5.3,2023-01-10 13:53:33.214
4666,2023-01-10 13:53:36.365,1010223010125239,5.0,2023-01-10 13:53:40.734
4667,2023-01-10 13:53:44.236,1010223010125247,5.3,2023-01-10 13:53:48.585
4668,2023-01-10 13:53:59.645,1010223010125303,5.0,2023-01-10 13:54:04.016
4669,2023-01-10 13:54:15.355,1010223010125318,5.3,2023-01-10 13:54:19.706
4670,2023-01-10 13:54:30.765,1010223010125334,5.0,2023-01-10 13:54:35.134
4671,2023-01-10 13:54:38.515,1010223010125341,5.3,2023-01-10 13:54:42.904
4672,2023-01-10 13:54:54.134,1010223010125357,5.0,2023-01-10 13:54:58.584
4673,2023-01-10 13:55:40.305,1010223010125443,5.3,2023-01-10 13:55:44.755
4674,2023-01-10 13:55:48.384,1010223010125451,5.0,2023-01-10 13:55:52.743
4675,2023-01-10 13:55:56.114,1010223010125459,5.3,2023-01-10 13:56:00.503
4676,2023-01-10 13:56:03.864,1010223010125507,5.0,2023-01-10 13:56:08.263
4677,2023-01-10 13:56:19.394,1010223010125522,5.3,2023-01-10 13:56:23.783
4678,2023-01-10 13:56:42.463,1010223010125545,5.0,2023-01-10 13:56:46.904
4679,2023-01-10 13:56:50.223,1010223010125553,5.3,2023-01-10 13:56:54.582
4680,2023-01-10 13:58:18.253,1010223010125655,5.0,2023-01-10 13:58:22.742
4681,2023-01-10 13:58:26.151,1010223010125703,5.3,2023-01-10 13:58:30.582
4682,2023-01-10 13:58:33.681,1010223010125711,5.0,2023-01-10 13:58:38.101
4683,2023-01-10 13:59:03.191,1010223010125742,5.3,2023-01-10 13:59:07.641
4684,2023-01-10 13:59:10.542,1010223010125749,5.0,2023-01-10 13:59:14.982
4685,2023-01-10 13:59:40.230,1010223010125828,5.3,2023-01-10 13:59:44.589
4686,2023-01-10 14:02:02.309,1010223010125906,4.8,2023-01-10 14:02:06.727
4687,2023-01-10 14:02:10.299,1010223010125921,5.3,2023-01-10 14:02:14.677
4688,2023-01-10 14:02:25.019,1010223010125951,5.0,2023-01-10 14:02:29.469
4689,2023-01-10 14:02:32.368,1010223010130129,5.3,2023-01-10 14:02:36.759
4690,2023-01-10 14:02:40.438,1010223010130144,5.0,2023-01-10 14:02:44.818
4691,2023-01-10 14:02:55.608,1010223010130159,4.8,2023-01-10 14:03:00.007
4692,2023-01-10 14:03:54.296,1010223010130257,5.0,2023-01-10 14:03:58.665
4693,2023-01-10 14:04:02.677,1010223010130306,4.8,2023-01-10 14:04:07.145
4694,2023-01-10 14:04:10.707,1010223010130314,5.0,2023-01-10 14:04:15.145
4695,2023-01-10 14:04:34.385,1010223010130337,5.3,2023-01-10 14:04:38.835
4696,2023-01-10 14:04:42.236,1010223010130345,5.0,2023-01-10 14:04:46.674
4697,2023-01-10 14:04:49.926,1010223010130353,5.3,2023-01-10 14:04:54.345
4698,2023-01-10 14:04:57.865,1010223010130400,5.0,2023-01-10 14:05:02.355
4699,2023-01-10 14:05:13.415,1010223010130416,5.3,2023-01-10 14:05:17.796
4700,2023-01-10 14:05:44.484,1010223010130447,5.0,2023-01-10 14:05:48.825
4701,2023-01-10 14:06:06.515,1010223010130510,5.3,2023-01-10 14:06:10.884
4702,2023-01-10 14:06:14.724,1010223010130518,5.0,2023-01-10 14:06:19.144
4703,2023-01-10 14:06:38.793,1010223010130542,5.3,2023-01-10 14:06:43.153
4704,2023-01-10 14:07:09.753,1010223010130613,5.0,2023-01-10 14:07:14.194
4705,2023-01-10 14:07:25.463,1010223010130628,5.3,2023-01-10 14:07:29.861
4706,2023-01-10 14:07:33.243,1010223010130636,5.0,2023-01-10 14:07:37.631
4707,2023-01-10 14:09:17.931,1010223010130652,4.8,2023-01-10 14:09:22.411
4708,2023-01-10 14:09:26.161,1010223010130659,5.0,2023-01-10 14:09:30.510
4709,2023-01-10 14:10:23.030,1010223010130846,4.8,2023-01-10 14:10:27.400
4710,2023-01-10 14:10:42.671,1010223010130853,5.0,2023-01-10 14:10:47.150
4711,2023-01-10 14:10:50.051,1010223010130901,4.8,2023-01-10 14:10:54.430
4712,2023-01-10 14:10:57.450,1010223010130909,5.3,2023-01-10 14:11:01.801
4713,2023-01-10 14:11:12.260,1010223010130925,5.0,2023-01-10 14:11:16.591
4714,2023-01-10 14:11:19.591,1010223010130933,5.3,2023-01-10 14:11:23.948
4715,2023-01-10 14:11:26.970,1010223010131018,5.0,2023-01-10 14:11:31.388
4716,2023-01-10 14:11:41.720,1010223010131034,5.3,2023-01-10 14:11:46.108
4717,2023-01-10 14:12:37.069,1010223010131140,4.8,2023-01-10 14:12:41.549
4718,2023-01-10 14:12:45.490,1010223010131149,5.0,2023-01-10 14:12:49.970
4719,2023-01-10 14:13:25.368,1010223010131228,5.3,2023-01-10 14:13:29.799
4720,2023-01-10 14:13:52.658,1010223010131256,5.0,2023-01-10 14:13:57.147
4721,2023-01-10 14:14:01.017,1010223010131304,5.3,2023-01-10 14:14:05.467
4722,2023-01-10 14:14:09.207,1010223010131312,5.0,2023-01-10 14:14:13.627
4723,2023-01-10 14:15:48.137,1010223010131328,5.3,2023-01-10 14:15:52.516
4724,2023-01-10 14:15:55.467,1010223010131336,5.0,2023-01-10 14:15:59.865
4725,2023-01-10 14:16:25.006,1010223010131407,5.3,2023-01-10 14:16:29.486
4726,2023-01-10 14:16:32.467,1010223010131415,5.0,2023-01-10 14:16:36.835
4727,2023-01-10 14:16:47.217,1010223010131521,5.3,2023-01-10 14:16:51.645
4728,2023-01-10 14:17:16.776,1010223010131610,5.0,2023-01-10 14:17:21.145
4729,2023-01-10 14:17:24.125,1010223010131618,5.3,2023-01-10 14:17:28.515
4730,2023-01-10 14:17:46.325,1010223010131642,4.8,2023-01-10 14:17:50.665
4731,2023-01-10 14:17:53.785,1010223010131650,5.0,2023-01-10 14:17:58.104
4732,2023-01-10 14:18:01.085,1010223010131658,5.3,2023-01-10 14:18:05.453
4733,2023-01-10 14:18:15.904,1010223010131713,5.0,2023-01-10 14:18:20.263
4734,2023-01-10 14:18:30.585,1010223010131729,5.3,2023-01-10 14:18:34.994
4735,2023-01-10 14:18:48.904,1010223010131745,4.8,2023-01-10 14:18:53.355
4736,2023-01-10 14:18:57.055,1010223010131753,5.3,2023-01-10 14:19:01.404
4737,2023-01-10 14:19:05.164,1010223010131801,5.0,2023-01-10 14:19:09.563
4738,2023-01-10 14:19:12.503,1010223010131809,5.3,2023-01-10 14:19:16.823
4739,2023-01-10 14:19:27.253,1010223010131825,5.0,2023-01-10 14:19:31.723
4740,2023-01-10 14:19:49.473,1010223010131849,5.3,2023-01-10 14:19:53.872
4741,2023-01-10 14:20:19.084,1010223010131920,5.0,2023-01-10 14:20:23.482
4742,2023-01-10 14:20:34.082,1010223010131936,5.3,2023-01-10 14:20:38.502
4743,2023-01-10 14:20:49.403,1010223010131952,5.0,2023-01-10 14:20:53.802
4744,2023-01-10 14:43:40.094,1010223010132008,4.8,2023-01-10 14:43:44.463
4745,2023-01-10 14:44:00.634,1010223010132016,5.0,2023-01-10 14:44:05.153
4746,2023-01-10 14:45:35.002,1010223010132023,5.3,2023-01-10 14:45:39.401
4747,2023-01-10 14:45:44.042,1010223010132031,5.0,2023-01-10 14:45:48.480
4748,2023-01-10 14:46:06.421,1010223010132055,5.3,2023-01-10 14:46:10.831
4749,2023-01-10 14:46:13.752,1010223010132103,5.0,2023-01-10 14:46:18.101
4750,2023-01-10 14:50:09.117,1010223010134904,4.5,2023-01-10 14:50:13.575
4751,2023-01-10 14:50:16.506,1010223010134912,5.3,2023-01-10 14:50:20.926
4752,2023-01-10 14:50:23.907,1010223010134920,4.8,2023-01-10 14:50:28.357
4753,2023-01-10 14:50:31.397,1010223010134928,5.3,2023-01-10 14:50:35.717
4754,2023-01-10 14:50:38.717,1010223010134936,5.0,2023-01-10 14:50:43.086
4755,2023-01-10 14:50:46.187,1010223010134944,5.3,2023-01-10 14:50:50.516
4756,2023-01-10 14:51:00.926,1010223010134959,4.8,2023-01-10 14:51:05.305
4757,2023-01-10 14:51:08.335,1010223010135007,5.3,2023-01-10 14:51:12.674
4758,2023-01-10 15:13:17.500,1010223010135039,5.0,2023-01-10 15:13:21.980
4759,2023-01-10 15:24:54.417,1010223010135142,5.3,2023-01-10 15:24:58.845
4760,2023-01-10 15:25:02.506,1010223010135150,5.0,2023-01-10 15:25:06.836
4761,2023-01-10 15:25:25.397,1010223010141551,5.3,2023-01-10 15:25:29.805
4762,2023-01-10 15:25:32.786,1010223010141935,5.0,2023-01-10 15:25:37.165
4763,2023-01-10 15:26:17.095,1010223010142516,4.8,2023-01-10 15:26:21.496
4764,2023-01-10 15:26:39.496,1010223010142540,5.0,2023-01-10 15:26:43.815
4765,2023-01-10 15:27:16.595,1010223010142619,4.8,2023-01-10 15:27:21.025
4766,2023-01-10 15:27:24.384,1010223010142627,5.0,2023-01-10 15:27:28.782
4767,2023-01-10 15:27:32.374,1010223010142635,4.8,2023-01-10 15:27:36.703
4768,2023-01-10 15:27:40.223,1010223010142643,5.0,2023-01-10 15:27:44.543
4769,2023-01-10 15:27:47.894,1010223010142651,4.8,2023-01-10 15:27:52.302
4770,2023-01-10 15:27:55.713,1010223010142659,5.3,2023-01-10 15:28:00.132
4771,2023-01-10 15:28:03.493,1010223010142707,4.8,2023-01-10 15:28:07.822
4772,2023-01-10 15:28:19.723,1010223010142722,5.0,2023-01-10 15:28:24.072
4773,2023-01-10 15:28:27.473,1010223010142730,4.8,2023-01-10 15:28:31.834
4774,2023-01-10 15:28:35.303,1010223010142738,5.3,2023-01-10 15:28:39.674
4775,2023-01-10 15:28:49.793,1010223010142753,5.0,2023-01-10 15:28:54.194
4776,2023-01-10 15:28:58.062,1010223010142801,5.3,2023-01-10 15:29:02.391
