time;TraceabilityCode;CushionPumpMaxPower2;time.value
2023-01-18 06:08:10.052 CET;1010223018050740;48;2023-01-18 06:08:17.780 CET
2023-01-18 06:08:18.832 CET;1010223018050749;48,3;2023-01-18 06:08:26.460 CET
2023-01-18 06:08:27.911 CET;1010223018050757;47,7;2023-01-18 06:08:35.609 CET
2023-01-18 06:08:36.500 CET;1010223018050807;48,3;2023-01-18 06:08:44.130 CET
2023-01-18 06:08:45.651 CET;1010223018050816;47,7;2023-01-18 06:08:53.299 CET
2023-01-18 06:08:54.480 CET;1010223018050824;48,3;2023-01-18 06:09:02.121 CET
2023-01-18 06:09:03.301 CET;1010223018050833;48;2023-01-18 06:09:10.960 CET
2023-01-18 06:09:29.950 CET;1010223018050900;47,7;2023-01-18 06:09:37.589 CET
2023-01-18 06:09:38.861 CET;1010223018050909;48;2023-01-18 06:09:46.500 CET
2023-01-18 06:10:05.309 CET;1010223018050935;47,7;2023-01-18 06:10:12.950 CET
2023-01-18 06:10:14.170 CET;1010223018050944;47,4;2023-01-18 06:10:21.848 CET
2023-01-18 06:10:22.779 CET;1010223018050953;47,7;2023-01-18 06:10:30.369 CET
2023-01-18 06:10:31.859 CET;1010223018051002;47,1;2023-01-18 06:10:39.539 CET
2023-01-18 06:10:40.630 CET;1010223018051011;47,7;2023-01-18 06:10:48.279 CET
2023-01-18 06:10:58.579 CET;1010223018051028;48,3;2023-01-18 06:11:06.247 CET
2023-01-18 06:11:07.428 CET;1010223018051037;48;2023-01-18 06:11:14.977 CET
2023-01-18 06:11:16.388 CET;1010223018051046;47,7;2023-01-18 06:11:24.059 CET
2023-01-18 06:11:25.279 CET;1010223018051055;48;2023-01-18 06:11:32.967 CET
2023-01-18 06:11:42.908 CET;1010223018051113;47,7;2023-01-18 06:11:50.628 CET
2023-01-18 06:11:51.819 CET;1010223018051122;48;2023-01-18 06:11:59.469 CET
2023-01-18 06:12:42.588 CET;1010223018051140;55,2;2023-01-18 06:12:50.328 CET
2023-01-18 06:12:51.257 CET;1010223018051148;55,5;2023-01-18 06:12:58.967 CET
2023-01-18 06:13:00.138 CET;1010223018051157;52,5;2023-01-18 06:13:07.867 CET
2023-01-18 06:13:09.118 CET;1010223018051206;51,9;2023-01-18 06:13:16.826 CET
2023-01-18 06:13:18.038 CET;1010223018051215;51;2023-01-18 06:13:25.737 CET
2023-01-18 06:13:26.788 CET;1010223018051257;50,4;2023-01-18 06:13:34.415 CET
2023-01-18 06:13:35.806 CET;1010223018051306;49,8;2023-01-18 06:13:43.466 CET
2023-01-18 06:13:53.596 CET;1010223018051323;49,5;2023-01-18 06:14:01.296 CET
2023-01-18 06:14:02.645 CET;1010223018051333;49,2;2023-01-18 06:14:10.395 CET
2023-01-18 06:14:29.197 CET;1010223018051359;48,6;2023-01-18 06:14:36.825 CET
2023-01-18 06:14:38.236 CET;1010223018051408;48,3;2023-01-18 06:14:45.885 CET
2023-01-18 06:14:46.917 CET;1010223018051417;48,6;2023-01-18 06:14:54.635 CET
2023-01-18 06:15:13.716 CET;1010223018051444;48;2023-01-18 06:15:21.526 CET
2023-01-18 06:15:22.756 CET;1010223018051453;48,6;2023-01-18 06:15:30.415 CET
2023-01-18 06:15:58.186 CET;1010223018051528;48;2023-01-18 06:16:05.855 CET
2023-01-18 06:16:07.325 CET;1010223018051537;48,3;2023-01-18 06:16:15.015 CET
2023-01-18 06:16:44.515 CET;1010223018051546;55,5;2023-01-18 06:16:52.263 CET
2023-01-18 06:17:02.025 CET;1010223018051604;53,4;2023-01-18 06:17:09.733 CET
2023-01-18 06:17:11.243 CET;1010223018051613;51,3;2023-01-18 06:17:18.904 CET
2023-01-18 06:17:28.983 CET;1010223018051659;50,4;2023-01-18 06:17:36.733 CET
2023-01-18 06:17:37.983 CET;1010223018051708;50,1;2023-01-18 06:17:45.622 CET
2023-01-18 06:17:46.834 CET;1010223018051716;49,8;2023-01-18 06:17:54.542 CET
2023-01-18 06:17:55.753 CET;1010223018051726;49,5;2023-01-18 06:18:03.473 CET
2023-01-18 06:18:04.552 CET;1010223018051735;49,2;2023-01-18 06:18:12.193 CET
2023-01-18 06:18:13.493 CET;1010223018051743;48,9;2023-01-18 06:18:21.183 CET
2023-01-18 06:19:01.342 CET;1010223018051752;55,5;2023-01-18 06:19:09.020 CET
2023-01-18 06:19:10.121 CET;1010223018051801;54,6;2023-01-18 06:19:17.801 CET
2023-01-18 06:19:18.901 CET;1010223018051810;52,8;2023-01-18 06:19:26.571 CET
2023-01-18 06:19:27.911 CET;1010223018051819;51,6;2023-01-18 06:19:35.631 CET
2023-01-18 06:19:36.772 CET;1010223018051828;51;2023-01-18 06:19:44.621 CET
2023-01-18 06:19:45.721 CET;1010223018051916;50,7;2023-01-18 06:19:53.301 CET
2023-01-18 06:19:54.611 CET;1010223018051924;49,8;2023-01-18 06:20:02.371 CET
2023-01-18 06:20:12.430 CET;1010223018051942;48,9;2023-01-18 06:20:20.020 CET
2023-01-18 06:20:21.260 CET;1010223018051951;49,2;2023-01-18 06:20:28.930 CET
2023-01-18 06:20:30.030 CET;1010223018052014;48,9;2023-01-18 06:20:37.779 CET
2023-01-18 06:26:30.996 CET;1010123018052605;43,8;2023-01-18 06:26:38.676 CET
2023-01-18 06:26:48.796 CET;1010123018052621;45;2023-01-18 06:26:56.426 CET
2023-01-18 06:26:57.625 CET;1010123018052629;45,9;2023-01-18 06:27:05.315 CET
2023-01-18 06:27:06.605 CET;1010123018052637;46,2;2023-01-18 06:27:14.315 CET
2023-01-18 06:27:15.494 CET;1010123018052645;46,8;2023-01-18 06:27:23.154 CET
2023-01-18 06:27:24.375 CET;1010123018052654;47,1;2023-01-18 06:27:31.944 CET
2023-01-18 06:28:09.094 CET;1010123018052703;55,2;2023-01-18 06:28:16.733 CET
2023-01-18 06:28:26.753 CET;1010123018052721;53,4;2023-01-18 06:28:34.434 CET
2023-01-18 06:28:35.844 CET;1010123018052730;51,9;2023-01-18 06:28:43.513 CET
2023-01-18 06:28:44.434 CET;1010123018052739;51,3;2023-01-18 06:28:52.303 CET
2023-01-18 06:28:53.364 CET;1010123018052824;50,7;2023-01-18 06:29:00.993 CET
2023-01-18 06:29:02.323 CET;1010123018052832;49,8;2023-01-18 06:29:09.953 CET
2023-01-18 06:29:50.773 CET;1010123018052859;55,2;2023-01-18 06:29:58.523 CET
2023-01-18 06:30:08.513 CET;1010123018052917;52,5;2023-01-18 06:30:16.191 CET
2023-01-18 06:30:17.552 CET;1010123018052926;51,9;2023-01-18 06:30:25.191 CET
2023-01-18 06:30:26.392 CET;1010123018052934;51,6;2023-01-18 06:30:34.023 CET
2023-01-18 06:30:35.263 CET;1010123018053005;51;2023-01-18 06:30:42.923 CET
2023-01-18 06:30:44.013 CET;1010123018053014;50,1;2023-01-18 06:30:51.762 CET
2023-01-18 06:30:53.122 CET;1010123018053023;49,8;2023-01-18 06:31:00.752 CET
2023-01-18 06:31:10.772 CET;1010123018053041;49,2;2023-01-18 06:31:18.440 CET
2023-01-18 06:31:19.732 CET;1010123018053050;49,5;2023-01-18 06:31:27.440 CET
2023-01-18 06:31:37.312 CET;1010123018053107;48,6;2023-01-18 06:31:44.921 CET
2023-01-18 06:31:55.221 CET;1010123018053125;48,9;2023-01-18 06:32:02.831 CET
2023-01-18 06:32:21.901 CET;1010123018053152;48,6;2023-01-18 06:32:29.641 CET
2023-01-18 06:32:30.700 CET;1010123018053200;49,2;2023-01-18 06:32:38.270 CET
2023-01-18 06:35:26.098 CET;1010123018053210;55,5;2023-01-18 06:35:33.838 CET
2023-01-18 06:35:40.128 CET;1010123018053218;55,2;2023-01-18 06:35:47.868 CET
2023-01-18 06:35:59.398 CET;1010123018053236;55,5;2023-01-18 06:36:07.056 CET
2023-01-18 06:36:08.266 CET;1010123018053245;51,3;2023-01-18 06:36:15.917 CET
2023-01-18 06:36:17.338 CET;1010123018053540;51;2023-01-18 06:36:25.066 CET
2023-01-18 06:36:25.967 CET;1010123018053555;51,3;2023-01-18 06:36:33.546 CET
2023-01-18 06:36:34.767 CET;1010123018053606;50,1;2023-01-18 06:36:42.437 CET
2023-01-18 06:36:52.638 CET;1010123018053623;50,4;2023-01-18 06:37:00.267 CET
2023-01-18 06:37:01.697 CET;1010123018053632;49,8;2023-01-18 06:37:09.276 CET
2023-01-18 06:37:10.558 CET;1010123018053640;50,1;2023-01-18 06:37:18.128 CET
2023-01-18 06:37:19.538 CET;1010123018053649;49,5;2023-01-18 06:37:27.267 CET
2023-01-18 06:37:28.298 CET;1010123018053658;49,8;2023-01-18 06:37:36.006 CET
2023-01-18 06:37:37.427 CET;1010123018053707;49,2;2023-01-18 06:37:45.086 CET
2023-01-18 06:37:46.127 CET;1010123018053716;49,8;2023-01-18 06:37:53.796 CET
2023-01-18 06:37:55.127 CET;1010123018053725;48,9;2023-01-18 06:38:02.756 CET
2023-01-18 06:38:04.076 CET;1010123018053734;49,2;2023-01-18 06:38:11.716 CET
2023-01-18 06:38:21.736 CET;1010123018053752;48,6;2023-01-18 06:38:29.397 CET
2023-01-18 06:38:30.476 CET;1010123018053801;48,9;2023-01-18 06:38:38.046 CET
2023-01-18 06:38:39.426 CET;1010123018053809;48,3;2023-01-18 06:38:47.145 CET
2023-01-18 06:38:48.266 CET;1010123018053818;48,9;2023-01-18 06:38:55.954 CET
2023-01-18 06:39:14.956 CET;1010123018053845;48,6;2023-01-18 06:39:22.605 CET
2023-01-18 06:39:32.516 CET;1010123018053903;48,9;2023-01-18 06:39:40.266 CET
2023-01-18 06:39:41.575 CET;1010123018053912;48,3;2023-01-18 06:39:49.246 CET
2023-01-18 06:39:50.385 CET;1010123018053920;48,6;2023-01-18 06:39:58.075 CET
2023-01-18 06:39:59.266 CET;1010123018053929;48,3;2023-01-18 06:40:06.914 CET
2023-01-18 06:40:16.944 CET;1010123018053947;48,6;2023-01-18 06:40:24.525 CET
2023-01-18 06:40:46.595 CET;1010123018053956;55,5;2023-01-18 06:40:54.375 CET
2023-01-18 06:40:55.454 CET;1010123018054005;55,2;2023-01-18 06:41:03.073 CET
2023-01-18 06:41:04.194 CET;1010123018054014;52,5;2023-01-18 06:41:11.913 CET
2023-01-18 06:41:13.114 CET;1010123018054022;51,3;2023-01-18 06:41:20.763 CET
2023-01-18 06:41:22.023 CET;1010123018054031;50,7;2023-01-18 06:41:29.664 CET
2023-01-18 06:41:39.624 CET;1010123018054110;50,4;2023-01-18 06:41:47.223 CET
2023-01-18 06:41:48.723 CET;1010123018054119;49,2;2023-01-18 06:41:56.322 CET
2023-01-18 06:41:57.404 CET;1010123018054127;49,5;2023-01-18 06:42:05.112 CET
2023-01-18 06:42:06.302 CET;1010123018054136;49,2;2023-01-18 06:42:14.042 CET
2023-01-18 06:42:32.892 CET;1010123018054203;49,8;2023-01-18 06:42:40.513 CET
2023-01-18 06:42:42.082 CET;1010123018054212;48,3;2023-01-18 06:42:49.812 CET
2023-01-18 06:42:50.862 CET;1010123018054221;48,9;2023-01-18 06:42:58.572 CET
2023-01-18 06:42:59.513 CET;1010123018054230;48,6;2023-01-18 06:43:07.161 CET
2023-01-18 06:43:08.721 CET;1010123018054239;48;2023-01-18 06:43:16.411 CET
2023-01-18 06:43:17.451 CET;1010123018054247;48,9;2023-01-18 06:43:25.071 CET
2023-01-18 06:43:26.371 CET;1010123018054257;48,6;2023-01-18 06:43:34.061 CET
2023-01-18 06:43:44.092 CET;1010123018054314;48,3;2023-01-18 06:43:51.720 CET
2023-01-18 06:44:11.641 CET;1010123018054323;55,5;2023-01-18 06:44:19.401 CET
2023-01-18 06:44:20.641 CET;1010123018054332;55,2;2023-01-18 06:44:28.290 CET
2023-01-18 06:44:29.450 CET;1010123018054341;52,8;2023-01-18 06:44:37.108 CET
2023-01-18 06:44:38.220 CET;1010123018054349;51,6;2023-01-18 06:44:45.789 CET
2023-01-18 06:44:47.369 CET;1010123018054358;50,4;2023-01-18 06:44:55.130 CET
2023-01-18 06:44:56.069 CET;1010123018054426;51;2023-01-18 06:45:03.638 CET
2023-01-18 06:45:04.940 CET;1010123018054435;49,5;2023-01-18 06:45:12.648 CET
2023-01-18 06:45:31.529 CET;1010123018054502;49,2;2023-01-18 06:45:39.239 CET
2023-01-18 06:45:40.178 CET;1010123018054510;48,9;2023-01-18 06:45:47.809 CET
2023-01-18 06:45:49.168 CET;1010123018054519;48,3;2023-01-18 06:45:56.848 CET
2023-01-18 06:46:06.868 CET;1010123018054537;49,5;2023-01-18 06:46:14.517 CET
2023-01-18 06:46:15.828 CET;1010123018054546;48;2023-01-18 06:46:23.489 CET
2023-01-18 06:46:24.668 CET;1010123018054555;48,6;2023-01-18 06:46:32.408 CET
2023-01-18 06:50:25.305 CET;1010123018054959;47,1;2023-01-18 06:50:32.954 CET
2023-01-18 06:52:52.982 CET;1010123018055227;44,7;2023-01-18 06:53:00.592 CET
2023-01-18 06:53:01.421 CET;1010123018055235;44,1;2023-01-18 06:53:09.002 CET
2023-01-18 06:53:10.552 CET;1010123018055243;44,7;2023-01-18 06:53:18.252 CET
2023-01-18 06:53:19.381 CET;1010123018055251;46,5;2023-01-18 06:53:26.921 CET
2023-01-18 06:53:37.131 CET;1010123018055307;47,4;2023-01-18 06:53:44.770 CET
2023-01-18 06:53:46.210 CET;1010123018055316;47,7;2023-01-18 06:53:53.970 CET
2023-01-18 06:53:55.010 CET;1010123018055325;48,6;2023-01-18 06:54:02.690 CET
2023-01-18 06:54:03.940 CET;1010123018055334;48,3;2023-01-18 06:54:11.571 CET
2023-01-18 06:54:57.089 CET;1010123018055427;48,6;2023-01-18 06:55:04.819 CET
2023-01-18 06:55:23.539 CET;1010123018055453;48,9;2023-01-18 06:55:31.078 CET
2023-01-18 06:55:32.599 CET;1010123018055502;47,7;2023-01-18 06:55:40.219 CET
2023-01-18 06:55:41.469 CET;1010123018055511;48,6;2023-01-18 06:55:49.009 CET
2023-01-18 06:55:50.549 CET;1010123018055520;48,3;2023-01-18 06:55:58.207 CET
2023-01-18 06:55:59.229 CET;1010123018055529;49,2;2023-01-18 06:56:06.756 CET
2023-01-18 06:56:08.068 CET;1010123018055538;48;2023-01-18 06:56:15.736 CET
2023-01-18 06:56:16.868 CET;1010123018055547;48,3;2023-01-18 06:56:24.526 CET
2023-01-18 06:56:34.467 CET;1010123018055605;48,6;2023-01-18 06:56:42.117 CET
2023-01-18 06:56:43.467 CET;1010123018055614;48;2023-01-18 06:56:51.007 CET
2023-01-18 06:57:19.086 CET;1010123018055649;48,6;2023-01-18 06:57:26.686 CET
2023-01-18 06:57:36.736 CET;1010123018055706;48,9;2023-01-18 06:57:44.365 CET
2023-01-18 06:57:45.706 CET;1010123018055715;48,3;2023-01-18 06:57:53.335 CET
2023-01-18 06:58:03.526 CET;1010123018055733;48,6;2023-01-18 06:58:11.244 CET
2023-01-18 06:58:30.246 CET;1010123018055800;48,3;2023-01-18 06:58:37.895 CET
2023-01-18 06:58:39.026 CET;1010123018055809;48,6;2023-01-18 06:58:46.686 CET
2023-01-18 06:58:47.875 CET;1010123018055818;48,3;2023-01-18 06:58:55.496 CET
2023-01-18 06:59:05.575 CET;1010123018055836;48;2023-01-18 06:59:13.253 CET
2023-01-18 06:59:14.724 CET;1010123018055845;48,3;2023-01-18 06:59:22.375 CET
2023-01-18 06:59:23.795 CET;1010123018055853;48,6;2023-01-18 06:59:31.414 CET
2023-01-18 06:59:41.374 CET;1010123018055911;49,5;2023-01-18 06:59:49.003 CET
2023-01-18 06:59:50.303 CET;1010123018055920;48;2023-01-18 06:59:58.013 CET
2023-01-18 06:59:59.023 CET;1010123018055929;48,6;2023-01-18 07:00:06.684 CET
2023-01-18 07:00:07.894 CET;1010123018055938;48,3;2023-01-18 07:00:15.572 CET
2023-01-18 07:00:25.573 CET;1010123018055956;48,6;2023-01-18 07:00:33.253 CET
2023-01-18 07:00:34.793 CET;1010123018060005;48,3;2023-01-18 07:00:42.463 CET
2023-01-18 07:00:43.683 CET;1010123018060013;48,9;2023-01-18 07:00:51.413 CET
2023-01-18 07:01:01.582 CET;1010123018060031;48,6;2023-01-18 07:01:09.332 CET
2023-01-18 07:01:10.473 CET;1010123018060040;48,9;2023-01-18 07:01:18.122 CET
2023-01-18 07:01:19.352 CET;1010123018060049;48,3;2023-01-18 07:01:27.012 CET
2023-01-18 07:01:28.473 CET;1010123018060058;48,6;2023-01-18 07:01:36.061 CET
2023-01-18 07:01:55.032 CET;1010123018060125;48,3;2023-01-18 07:02:02.730 CET
2023-01-18 07:02:03.871 CET;1010123018060134;48,6;2023-01-18 07:02:11.500 CET
2023-01-18 07:02:12.611 CET;1010123018060143;48,3;2023-01-18 07:02:20.250 CET
2023-01-18 07:02:21.522 CET;1010123018060152;48;2023-01-18 07:02:29.252 CET
2023-01-18 07:02:30.191 CET;1010123018060200;48,3;2023-01-18 07:02:37.849 CET
2023-01-18 07:02:39.171 CET;1010123018060210;47,7;2023-01-18 07:02:46.779 CET
2023-01-18 07:02:48.151 CET;1010123018060218;48,3;2023-01-18 07:02:55.819 CET
2023-01-18 07:03:06.030 CET;1010123018060236;48,6;2023-01-18 07:03:13.648 CET
2023-01-18 07:03:14.789 CET;1010123018060245;48,3;2023-01-18 07:03:22.408 CET
2023-01-18 07:03:23.740 CET;1010123018060254;48;2023-01-18 07:03:31.420 CET
2023-01-18 07:03:32.680 CET;1010123018060303;48,3;2023-01-18 07:03:40.299 CET
2023-01-18 07:03:41.539 CET;1010123018060312;48,6;2023-01-18 07:03:49.259 CET
2023-01-18 07:03:59.269 CET;1010123018060329;48;2023-01-18 07:04:07.029 CET
2023-01-18 07:04:08.158 CET;1010123018060338;48,6;2023-01-18 07:04:15.818 CET
2023-01-18 07:04:17.009 CET;1010123018060347;48,3;2023-01-18 07:04:24.687 CET
2023-01-18 07:04:43.438 CET;1010123018060414;48,6;2023-01-18 07:04:51.088 CET
2023-01-18 07:04:52.378 CET;1010123018060423;48;2023-01-18 07:05:00.068 CET
2023-01-18 07:05:01.168 CET;1010123018060432;48,3;2023-01-18 07:05:08.767 CET
2023-01-18 07:05:10.267 CET;1010123018060440;48;2023-01-18 07:05:17.897 CET
2023-01-18 07:05:18.957 CET;1010123018060449;48,3;2023-01-18 07:05:26.607 CET
2023-01-18 07:05:45.957 CET;1010123018060516;48;2023-01-18 07:05:53.576 CET
2023-01-18 07:05:54.618 CET;1010123018060525;48,9;2023-01-18 07:06:02.288 CET
2023-01-18 07:06:03.507 CET;1010123018060533;48,3;2023-01-18 07:06:11.176 CET
2023-01-18 07:06:21.065 CET;1010123018060551;48,6;2023-01-18 07:06:28.766 CET
2023-01-18 07:06:30.167 CET;1010123018060600;48;2023-01-18 07:06:37.734 CET
2023-01-18 07:06:38.865 CET;1010123018060609;48,3;2023-01-18 07:06:46.535 CET
2023-01-18 07:07:14.456 CET;1010123018060645;48;2023-01-18 07:07:22.144 CET
2023-01-18 07:07:23.335 CET;1010123018060653;48,3;2023-01-18 07:07:30.934 CET
2023-01-18 07:08:51.953 CET;1010123018060825;44,1;2023-01-18 07:08:59.653 CET
2023-01-18 07:09:00.993 CET;1010123018060833;45,3;2023-01-18 07:09:08.773 CET
2023-01-18 07:09:09.864 CET;1010123018060841;46,2;2023-01-18 07:09:17.503 CET
2023-01-18 07:10:30.062 CET;1010123018061005;44,4;2023-01-18 07:10:37.562 CET
2023-01-18 07:10:38.492 CET;1010123018061013;43,8;2023-01-18 07:10:46.131 CET
2023-01-18 07:10:47.532 CET;1010123018061020;44,4;2023-01-18 07:10:55.101 CET
2023-01-18 07:10:56.431 CET;1010123018061028;45,6;2023-01-18 07:11:04.052 CET
2023-01-18 07:11:05.092 CET;1010123018061036;46,2;2023-01-18 07:11:12.680 CET
2023-01-18 07:11:22.851 CET;1010123018061053;46,8;2023-01-18 07:11:30.450 CET
2023-01-18 07:11:31.730 CET;1010123018061102;47,1;2023-01-18 07:11:39.339 CET
2023-01-18 07:11:40.720 CET;1010123018061111;46,8;2023-01-18 07:11:48.299 CET
2023-01-18 07:11:49.561 CET;1010123018061120;47,4;2023-01-18 07:11:57.171 CET
2023-01-18 07:13:36.148 CET;1010123018061310;43,5;2023-01-18 07:13:43.838 CET
2023-01-18 07:13:45.068 CET;1010123018061318;43,8;2023-01-18 07:13:52.707 CET
2023-01-18 07:13:53.808 CET;1010123018061326;44,7;2023-01-18 07:14:01.497 CET
2023-01-18 07:14:02.957 CET;1010123018061334;45,6;2023-01-18 07:14:10.618 CET
2023-01-18 07:14:11.858 CET;1010123018061342;46,2;2023-01-18 07:14:19.588 CET
2023-01-18 07:14:20.648 CET;1010123018061350;46,8;2023-01-18 07:14:28.298 CET
2023-01-18 07:14:47.536 CET;1010123018061417;47,1;2023-01-18 07:14:55.186 CET
2023-01-18 07:14:56.197 CET;1010123018061426;47,7;2023-01-18 07:15:03.776 CET
2023-01-18 07:15:05.107 CET;1010123018061435;47,1;2023-01-18 07:15:12.786 CET
2023-01-18 07:15:14.046 CET;1010123018061444;47,7;2023-01-18 07:15:21.667 CET
2023-01-18 07:15:40.427 CET;1010123018061511;48,6;2023-01-18 07:15:48.056 CET
2023-01-18 07:15:49.576 CET;1010123018061520;47,1;2023-01-18 07:15:57.266 CET
2023-01-18 07:15:58.556 CET;1010123018061528;48;2023-01-18 07:16:06.226 CET
2023-01-18 07:16:33.946 CET;1010123018061604;47,4;2023-01-18 07:16:41.494 CET
2023-01-18 07:16:42.936 CET;1010123018061613;48;2023-01-18 07:16:50.535 CET
2023-01-18 07:17:18.546 CET;1010123018061648;48,3;2023-01-18 07:17:26.216 CET
2023-01-18 07:17:58.204 CET;1010123018061706;55,2;2023-01-18 07:18:05.914 CET
2023-01-18 07:18:07.275 CET;1010123018061715;54,9;2023-01-18 07:18:14.944 CET
2023-01-18 07:18:16.164 CET;1010123018061724;52,8;2023-01-18 07:18:23.755 CET
2023-01-18 07:18:24.875 CET;1010123018061733;51,3;2023-01-18 07:18:32.463 CET
2023-01-18 07:18:33.805 CET;1010123018061742;50,4;2023-01-18 07:18:41.473 CET
2023-01-18 07:19:02.273 CET;1010123018061813;55,2;2023-01-18 07:19:09.983 CET
2023-01-18 07:19:19.924 CET;1010123018061831;52,8;2023-01-18 07:19:27.582 CET
2023-01-18 07:19:29.013 CET;1010123018061839;51,6;2023-01-18 07:19:36.632 CET
2023-01-18 07:19:37.813 CET;1010123018061848;51,3;2023-01-18 07:19:45.424 CET
2023-01-18 07:19:46.654 CET;1010123018061917;50,4;2023-01-18 07:19:54.302 CET
2023-01-18 07:19:55.553 CET;1010123018061926;50,1;2023-01-18 07:20:03.183 CET
2023-01-18 07:20:04.634 CET;1010123018061934;49,5;2023-01-18 07:20:12.213 CET
2023-01-18 07:20:13.163 CET;1010123018061943;49,8;2023-01-18 07:20:20.773 CET
2023-01-18 07:20:22.243 CET;1010123018061952;48,6;2023-01-18 07:20:29.913 CET
2023-01-18 07:20:31.023 CET;1010123018062001;49,2;2023-01-18 07:20:38.693 CET
2023-01-18 07:20:40.092 CET;1010123018062010;48,9;2023-01-18 07:20:47.673 CET
2023-01-18 07:20:57.842 CET;1010123018062028;48,6;2023-01-18 07:21:05.513 CET
2023-01-18 07:21:06.423 CET;1010123018062037;48,9;2023-01-18 07:21:14.121 CET
2023-01-18 07:21:15.421 CET;1010123018062046;48,3;2023-01-18 07:21:23.272 CET
2023-01-18 07:21:24.252 CET;1010123018062055;48,6;2023-01-18 07:21:31.811 CET
2023-01-18 07:21:33.121 CET;1010123018062103;48;2023-01-18 07:21:40.780 CET
2023-01-18 07:21:42.131 CET;1010123018062112;48,3;2023-01-18 07:21:49.760 CET
2023-01-18 07:21:59.681 CET;1010123018062130;48,6;2023-01-18 07:22:07.351 CET
2023-01-18 07:22:08.782 CET;1010123018062139;48;2023-01-18 07:22:16.322 CET
2023-01-18 07:22:26.572 CET;1010123018062157;48,3;2023-01-18 07:22:34.391 CET
2023-01-18 07:22:35.631 CET;1010123018062205;48,6;2023-01-18 07:22:43.270 CET
2023-01-18 07:22:44.371 CET;1010123018062214;48,3;2023-01-18 07:22:51.980 CET
2023-01-18 07:22:53.230 CET;1010123018062223;47,7;2023-01-18 07:23:00.869 CET
2023-01-18 07:23:02.020 CET;1010123018062232;48;2023-01-18 07:23:09.571 CET
2023-01-18 07:23:10.980 CET;1010123018062241;47,4;2023-01-18 07:23:18.631 CET
2023-01-18 07:23:19.921 CET;1010123018062250;48;2023-01-18 07:23:27.750 CET
2023-01-18 07:23:28.671 CET;1010123018062259;48,3;2023-01-18 07:23:36.299 CET
2023-01-18 07:23:37.780 CET;1010123018062308;47,7;2023-01-18 07:23:45.351 CET
2023-01-18 07:23:46.661 CET;1010123018062316;48;2023-01-18 07:23:54.321 CET
2023-01-18 07:24:12.990 CET;1010123018062343;47,7;2023-01-18 07:24:20.638 CET
2023-01-18 07:24:22.009 CET;1010123018062352;47,4;2023-01-18 07:24:29.670 CET
2023-01-18 07:24:30.950 CET;1010123018062401;47,7;2023-01-18 07:24:38.630 CET
2023-01-18 07:24:48.740 CET;1010123018062419;48;2023-01-18 07:24:56.390 CET
2023-01-18 07:24:57.740 CET;1010123018062427;47,7;2023-01-18 07:25:05.279 CET
2023-01-18 07:25:15.358 CET;1010123018062445;48;2023-01-18 07:25:23.019 CET
2023-01-18 07:25:32.809 CET;1010123018062503;48;2023-01-18 07:25:40.457 CET
2023-01-18 07:25:41.898 CET;1010123018062512;46,8;2023-01-18 07:25:49.598 CET
2023-01-18 07:25:50.838 CET;1010123018062521;47,7;2023-01-18 07:25:58.477 CET
2023-01-18 07:26:17.727 CET;1010123018062547;48,3;2023-01-18 07:26:25.357 CET
2023-01-18 07:26:35.388 CET;1010123018062605;48;2023-01-18 07:26:43.026 CET
2023-01-18 07:27:19.786 CET;1010123018062650;47,7;2023-01-18 07:27:27.437 CET
2023-01-18 07:27:46.446 CET;1010123018062717;48;2023-01-18 07:27:54.065 CET
2023-01-18 07:27:55.466 CET;1010123018062726;47,7;2023-01-18 07:28:03.026 CET
2023-01-18 07:28:04.305 CET;1010123018062734;48;2023-01-18 07:28:11.996 CET
2023-01-18 07:28:30.706 CET;1010123018062801;47,4;2023-01-18 07:28:38.474 CET
2023-01-18 07:28:39.625 CET;1010123018062810;47,7;2023-01-18 07:28:47.365 CET
2023-01-18 07:29:06.535 CET;1010123018062837;49,2;2023-01-18 07:29:14.213 CET
2023-01-18 07:29:15.354 CET;1010123018062845;47,7;2023-01-18 07:29:23.032 CET
2023-01-18 07:29:41.884 CET;1010123018062913;48,6;2023-01-18 07:29:49.503 CET
2023-01-18 07:29:50.803 CET;1010123018062921;47,4;2023-01-18 07:29:58.552 CET
2023-01-18 07:29:59.783 CET;1010123018062930;47,7;2023-01-18 07:30:07.354 CET
2023-01-18 07:30:17.404 CET;1010123018062948;47,4;2023-01-18 07:30:25.033 CET
2023-01-18 07:30:26.313 CET;1010123018062956;47,7;2023-01-18 07:30:33.993 CET
2023-01-18 07:30:43.862 CET;1010123018063014;48;2023-01-18 07:30:51.503 CET
2023-01-18 07:30:53.023 CET;1010123018063023;47,4;2023-01-18 07:31:00.711 CET
2023-01-18 07:31:01.933 CET;1010123018063032;48,3;2023-01-18 07:31:09.592 CET
2023-01-18 07:31:10.792 CET;1010123018063041;48;2023-01-18 07:31:18.381 CET
2023-01-18 07:31:37.582 CET;1010123018063108;48,3;2023-01-18 07:31:45.191 CET
2023-01-18 07:31:46.342 CET;1010123018063116;48;2023-01-18 07:31:54.052 CET
2023-01-18 07:31:55.483 CET;1010123018063125;47,7;2023-01-18 07:32:03.111 CET
2023-01-18 07:32:04.193 CET;1010123018063134;48;2023-01-18 07:32:11.832 CET
2023-01-18 07:32:12.992 CET;1010123018063143;47,7;2023-01-18 07:32:20.641 CET
