time;TraceabilityCode;PressForceValueFR;time.value
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 17:49:07.331 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,6;2023-02-20 17:59:18.621 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,3;2023-02-20 18:20:17.463 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,6;2023-02-20 18:20:42.651 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:21:31.332 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,6;2023-02-20 18:22:14.861 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:22:47.421 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:23:54.119 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:24:10.170 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:26:01.598 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:26:17.499 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:26:33.499 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:27:05.167 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:27:21.118 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:29:28.825 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:29:44.375 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:30:16.384 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:30:32.354 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:32:13.532 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:32:45.361 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,6;2023-02-20 18:33:17.272 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:33:33.180 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:34:37.040 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:34:52.861 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:35:08.641 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:35:40.618 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:35:56.499 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:36:28.648 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:37:00.328 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:37:16.299 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:38:17.467 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:38:49.276 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,6;2023-02-20 18:39:05.177 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:39:21.256 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:39:37.056 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:41:28.654 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:41:44.543 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:42:32.293 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:43:36.032 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:44:07.934 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:44:23.903 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:44:39.572 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:45:11.351 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:45:27.532 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 18:45:59.361 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:46:15.381 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:48:06.658 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:48:38.667 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:48:54.467 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:49:10.576 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:49:26.467 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:50:14.167 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:51:02.015 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:52:05.615 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:52:37.523 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:52:53.444 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:53:25.223 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:54:13.032 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:54:28.973 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:55:16.792 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:55:32.903 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:55:48.631 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:56:20.480 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 18:56:36.401 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,6;2023-02-20 18:57:24.349 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:57:40.059 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,6;2023-02-20 18:57:56.171 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 18:58:12.000 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:01:23.306 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:01:39.118 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:02:26.878 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 19:02:58.726 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:03:14.736 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:05:06.265 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 19:05:22.003 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:05:38.023 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 19:06:25.802 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:06:41.752 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:08:17.369 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:08:49.331 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:09:05.119 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:09:21.160 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:09:37.029 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:09:53.069 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:11:28.559 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,1;2023-02-20 19:11:44.607 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:12:16.437 CET
2023-02-20 14:43:25.088 CET;1010123051134234;25,8;2023-02-20 19:12:32.007 CET
2023-02-20 14:43:25.088 CET;1010123051134234;26,4;2023-02-20 19:12:48.187 CET
2023-02-20 14:43:25.088 CET;1010123051134234;6,9;2023-02-20 19:18:13.552 CET
2023-02-20 14:43:25.088 CET;1010123051134234;4,5;2023-02-20 19:21:43.009 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,6;2023-02-20 19:31:22.918 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,9;2023-02-20 19:42:34.905 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:42:51.704 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,9;2023-02-20 19:43:00.265 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:43:08.984 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:43:51.862 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:44:00.903 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:44:21.943 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:44:32.822 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:44:43.782 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:45:29.861 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:45:40.592 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 19:45:58.221 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:46:08.871 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:46:30.549 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:46:41.619 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:46:52.589 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:47:03.710 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:47:22.719 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:47:33.709 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:48:24.009 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:48:57.388 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:49:08.678 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:49:20.028 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:49:31.226 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:49:43.167 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 19:49:55.316 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:50:07.566 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:50:20.046 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:51:09.914 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:51:24.404 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:51:38.756 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 19:51:53.194 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:52:07.515 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:52:22.005 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:52:36.365 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:53:33.721 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:54:02.482 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:54:31.242 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:55:14.240 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:55:28.760 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 19:55:43.130 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:55:57.359 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:56:40.640 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:56:54.878 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:57:52.479 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:58:06.819 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:58:35.608 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 19:58:49.757 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 19:59:33.046 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 19:59:47.207 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:00:01.697 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:00:30.486 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:01:42.154 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:01:56.644 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:02:39.845 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:03:08.362 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:03:51.622 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:04:05.892 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:04:34.562 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:04:49.131 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:05:03.482 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:06:29.690 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:06:44.020 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:06:58.450 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:07:12.819 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:07:55.799 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:08:10.180 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:09:22.167 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:09:36.417 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:10:19.528 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:10:33.947 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:11:34.385 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:13:15.043 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:13:29.414 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:13:43.934 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:14:12.585 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:14:41.374 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:14:55.614 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:15:24.223 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:15:38.733 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:16:07.641 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:16:50.411 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:17:05.072 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:17:47.861 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:18:02.680 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:20:11.740 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:20:26.108 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:20:40.329 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:20:54.927 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:21:09.188 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:21:52.607 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:22:06.858 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:22:21.076 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:22:35.377 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:23:18.585 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:23:47.394 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:24:30.345 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:24:44.753 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:24:59.115 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:25:13.555 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:25:27.773 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:25:56.473 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:26:39.813 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:27:08.431 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16,2;2023-02-20 20:28:20.111 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,9;2023-02-20 20:34:34.436 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:34:50.546 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:35:15.996 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:35:24.315 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,6;2023-02-20 20:38:57.403 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:39:25.993 CET
2023-02-20 14:43:25.088 CET;1010123051134234;14,9;2023-02-20 20:39:40.122 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:40:08.982 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:41:35.000 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:42:46.928 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:43:01.229 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:43:29.969 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:43:44.598 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:45:05.217 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:45:48.437 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:48:26.283 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:48:55.194 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:50:21.483 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:50:35.663 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:52:30.522 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:53:28.210 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:53:42.490 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:53:56.780 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:54:11.240 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:54:25.579 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:55:08.759 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:55:23.029 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 20:55:37.608 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:55:51.808 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:56:34.967 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:57:17.815 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:57:46.694 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:58:44.065 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:59:12.874 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 20:59:27.453 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 20:59:41.424 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 20:59:55.963 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:00:10.213 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:00:53.411 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:01:07.832 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:01:36.461 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:01:51.010 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:02:05.341 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:02:33.901 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:03:17.220 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:03:31.430 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:03:45.900 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:04:40.740 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:05:09.259 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:05:23.578 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:05:37.928 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 21:06:35.628 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:06:49.818 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:07:04.308 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 21:07:18.457 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:07:33.058 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:08:30.427 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:08:44.627 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:09:27.857 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:09:42.066 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:09:56.706 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:10:25.295 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:10:39.676 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:10:54.065 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:11:22.835 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:11:37.184 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:12:05.845 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:12:34.634 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:13:46.473 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:14:00.713 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:14:29.592 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:14:58.141 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:15:27.032 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:15:55.842 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:16:10.111 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:16:24.390 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:16:39.020 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:16:53.279 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:17:07.640 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:17:50.477 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:18:19.437 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:18:33.828 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:19:02.667 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 21:19:16.796 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:19:31.266 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:19:45.417 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:20:00.095 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:20:43.055 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 21:20:57.405 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:21:11.686 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:21:26.236 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:21:40.565 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:21:54.993 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:22:09.364 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,2;2023-02-20 21:23:21.032 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:23:35.433 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:23:49.944 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:25:30.392 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:25:44.911 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,4;2023-02-20 21:27:11.200 CET
2023-02-20 14:43:25.088 CET;1010123051134234;16;2023-02-20 21:27:25.450 CET
2023-02-20 14:43:25.088 CET;1010123051134234;15,7;2023-02-20 21:27:39.880 CET
