time;TraceabilityCode;PressForceValueRR;time.value
2023-02-17 13:41:12.459 CET;1010223048124036;21,8;2023-02-17 13:41:17.257 CET
2023-02-17 13:41:21.438 CET;1010223048124044;22,1;2023-02-17 13:41:26.348 CET
2023-02-17 13:41:30.529 CET;1010223048124052;23,2;2023-02-17 13:41:35.368 CET
2023-02-17 13:41:44.578 CET;1010223048124108;22,4;2023-02-17 13:41:49.437 CET
2023-02-17 13:41:53.528 CET;1010223048124116;22,6;2023-02-17 13:41:58.346 CET
2023-02-17 13:42:02.457 CET;1010223048124124;22,9;2023-02-17 13:42:07.377 CET
2023-02-17 13:42:20.756 CET;1010223048124140;22,6;2023-02-17 13:42:25.546 CET
2023-02-17 13:42:29.687 CET;1010223048124148;22,9;2023-02-17 13:42:34.496 CET
2023-02-17 13:42:38.526 CET;1010223048124156;22,6;2023-02-17 13:42:43.377 CET
2023-02-17 13:42:47.647 CET;1010223048124204;22,9;2023-02-17 13:42:52.496 CET
2023-02-17 13:42:56.657 CET;1010223048124212;22,1;2023-02-17 13:43:01.536 CET
2023-02-17 13:43:05.717 CET;1010223048124220;22,9;2023-02-17 13:43:10.585 CET
2023-02-17 13:43:14.516 CET;1010223048124228;21,3;2023-02-17 13:43:19.365 CET
2023-02-17 13:43:23.665 CET;1010223048124236;22,4;2023-02-17 13:43:28.506 CET
2023-02-17 13:43:32.546 CET;1010223048124245;22,1;2023-02-17 13:43:37.384 CET
2023-02-17 13:43:41.486 CET;1010223048124254;22,4;2023-02-17 13:43:46.415 CET
2023-02-17 13:44:26.605 CET;1010223048124339;22,6;2023-02-17 13:44:31.545 CET
2023-02-17 13:44:53.545 CET;1010223048124406;22,4;2023-02-17 13:44:58.414 CET
2023-02-17 13:45:02.625 CET;1010223048124415;22,9;2023-02-17 13:45:07.454 CET
2023-02-17 13:45:11.654 CET;1010223048124424;23,4;2023-02-17 13:45:16.572 CET
2023-02-17 13:45:20.634 CET;1010223048124433;22,9;2023-02-17 13:45:25.532 CET
2023-02-17 13:45:38.713 CET;1010223048124451;23,2;2023-02-17 13:45:43.533 CET
2023-02-17 13:45:54.112 CET;1010223048124517;22,6;2023-02-17 13:45:58.871 CET
2023-02-17 13:46:09.362 CET;1010123048124533;22,4;2023-02-17 13:46:14.263 CET
2023-02-17 13:46:18.673 CET;1010123048124542;22,9;2023-02-17 13:46:23.461 CET
2023-02-17 13:46:33.903 CET;1010123048124557;23,2;2023-02-17 13:46:38.703 CET
2023-02-17 13:46:49.572 CET;1010123048124613;22,9;2023-02-17 13:46:54.482 CET
2023-02-17 13:47:05.253 CET;1010123048124629;23,4;2023-02-17 13:47:10.163 CET
2023-02-17 13:47:15.032 CET;1010123048124637;22,4;2023-02-17 13:47:19.871 CET
2023-02-17 13:47:24.072 CET;1010123048124644;23,2;2023-02-17 13:47:28.980 CET
2023-02-17 13:47:37.421 CET;1010123048124700;22,4;2023-02-17 13:47:42.240 CET
2023-02-17 13:47:46.461 CET;1010123048124708;22,9;2023-02-17 13:47:51.302 CET
2023-02-17 13:47:55.292 CET;1010123048124716;22,6;2023-02-17 13:48:00.101 CET
2023-02-17 13:48:17.401 CET;1010123048124740;23,2;2023-02-17 13:48:22.259 CET
2023-02-17 13:48:26.361 CET;1010123048124748;22,6;2023-02-17 13:48:31.220 CET
2023-02-17 13:48:44.371 CET;1010123048124804;22,1;2023-02-17 13:48:49.220 CET
2023-02-17 13:48:53.530 CET;1010123048124812;22,9;2023-02-17 13:48:58.341 CET
2023-02-17 13:49:02.540 CET;1010123048124819;24,2;2023-02-17 13:49:07.391 CET
2023-02-17 13:49:12.121 CET;1010123048124835;20,8;2023-02-17 13:49:16.911 CET
2023-02-17 13:49:21.210 CET;1010123048124843;22,4;2023-02-17 13:49:26.101 CET
2023-02-17 13:49:30.260 CET;1010123048124850;22,6;2023-02-17 13:49:35.059 CET
2023-02-17 13:49:39.240 CET;1010123048124858;21,8;2023-02-17 13:49:44.111 CET
2023-02-17 13:49:48.279 CET;1010123048124906;23,2;2023-02-17 13:49:53.140 CET
2023-02-17 13:54:02.107 CET;1010123048124914;22,1;2023-02-17 13:54:06.986 CET
2023-02-17 13:54:11.177 CET;1010123048124921;22,9;2023-02-17 13:54:16.095 CET
2023-02-17 13:54:20.707 CET;1010123048124929;21,6;2023-02-17 13:54:25.536 CET
2023-02-17 13:54:29.677 CET;1010123048124937;21,8;2023-02-17 13:54:34.585 CET
2023-02-17 13:54:38.806 CET;1010123048125345;21,6;2023-02-17 13:54:43.625 CET
2023-02-17 13:54:47.746 CET;1010123048125405;22,6;2023-02-17 13:54:52.585 CET
2023-02-17 14:06:16.996 CET;1010123048125413;21,8;2023-02-17 14:06:21.776 CET
2023-02-17 14:06:26.526 CET;1010123048125420;22,6;2023-02-17 14:06:31.407 CET
2023-02-17 14:07:11.697 CET;1010223048130635;22,4;2023-02-17 14:07:16.605 CET
2023-02-17 14:07:27.466 CET;1010123048130651;22,6;2023-02-17 14:07:32.256 CET
2023-02-17 14:07:43.466 CET;1010123048130707;22,9;2023-02-17 14:07:48.285 CET
2023-02-17 14:07:59.286 CET;1010123048130723;22,1;2023-02-17 14:08:04.095 CET
2023-02-17 14:08:08.335 CET;1010123048130730;22,6;2023-02-17 14:08:13.234 CET
2023-02-17 14:08:23.315 CET;1010123048130746;22,4;2023-02-17 14:08:28.164 CET
2023-02-17 14:08:38.555 CET;1010123048130802;23,4;2023-02-17 14:08:43.434 CET
2023-02-17 14:08:48.365 CET;1010123048130810;21,6;2023-02-17 14:08:53.204 CET
2023-02-17 14:08:57.305 CET;1010123048130818;22,1;2023-02-17 14:09:02.085 CET
2023-02-17 14:09:06.295 CET;1010123048130825;22,4;2023-02-17 14:09:11.073 CET
2023-02-17 14:09:15.184 CET;1010123048130833;21,8;2023-02-17 14:09:20.033 CET
2023-02-17 14:09:24.084 CET;1010123048130841;24;2023-02-17 14:09:28.904 CET
2023-02-17 14:09:34.023 CET;1010123048130857;22,1;2023-02-17 14:09:38.834 CET
2023-02-17 14:09:43.174 CET;1010123048130905;22,4;2023-02-17 14:09:47.951 CET
2023-02-17 14:10:44.743 CET;1010123048130920;22,9;2023-02-17 14:10:49.572 CET
2023-02-17 14:10:53.062 CET;1010123048130928;22,4;2023-02-17 14:10:57.960 CET
2023-02-17 14:11:02.072 CET;1010123048130936;22,9;2023-02-17 14:11:06.911 CET
2023-02-17 14:11:29.232 CET;1010123048131039;23,2;2023-02-17 14:11:34.032 CET
2023-02-17 14:11:38.232 CET;1010123048131049;22,9;2023-02-17 14:11:43.082 CET
2023-02-17 14:12:05.711 CET;1010123048131116;23,2;2023-02-17 14:12:10.510 CET
2023-02-17 14:12:14.651 CET;1010123048131125;22,9;2023-02-17 14:12:19.470 CET
2023-02-17 14:12:41.671 CET;1010123048131152;22,6;2023-02-17 14:12:46.599 CET
2023-02-17 14:12:59.770 CET;1010123048131211;22,4;2023-02-17 14:13:04.599 CET
2023-02-17 14:13:08.651 CET;1010123048131220;23,4;2023-02-17 14:13:13.480 CET
2023-02-17 14:13:18.690 CET;1010123048131229;22,1;2023-02-17 14:13:23.569 CET
2023-02-17 14:13:28.869 CET;1010123048131238;22,9;2023-02-17 14:13:33.719 CET
2023-02-17 14:13:39.079 CET;1010123048131247;23,2;2023-02-17 14:13:43.969 CET
2023-02-17 14:13:48.970 CET;1010123048131256;22,9;2023-02-17 14:13:53.809 CET
2023-02-17 14:13:59.029 CET;1010123048131305;23,2;2023-02-17 14:14:03.878 CET
2023-02-17 14:14:09.240 CET;1010123048131314;23,4;2023-02-17 14:14:14.039 CET
2023-02-17 14:14:19.480 CET;1010123048131323;23,2;2023-02-17 14:14:24.289 CET
2023-02-17 14:14:30.000 CET;1010123048131332;22,6;2023-02-17 14:14:34.928 CET
2023-02-17 14:14:40.289 CET;1010123048131341;23,4;2023-02-17 14:14:45.089 CET
2023-02-17 14:14:50.328 CET;1010123048131350;22,9;2023-02-17 14:14:55.167 CET
2023-02-17 14:15:21.269 CET;1010123048131419;22,4;2023-02-17 14:15:26.209 CET
2023-02-17 14:15:31.138 CET;1010123048131429;23,2;2023-02-17 14:15:36.039 CET
2023-02-17 14:15:40.209 CET;1010123048131439;22,6;2023-02-17 14:15:45.078 CET
2023-02-17 14:15:49.147 CET;1010123048131450;22,4;2023-02-17 14:15:54.036 CET
2023-02-17 14:15:57.967 CET;1010123048131500;22,6;2023-02-17 14:16:02.756 CET
2023-02-17 14:16:07.068 CET;1010123048131510;22,9;2023-02-17 14:16:11.967 CET
2023-02-17 14:16:15.778 CET;1010123048131520;22,6;2023-02-17 14:16:20.607 CET
2023-02-17 14:16:24.818 CET;1010123048131531;22,9;2023-02-17 14:16:29.726 CET
2023-02-17 14:16:33.608 CET;1010123048131541;23,2;2023-02-17 14:16:38.447 CET
2023-02-17 14:16:42.727 CET;1010123048131552;23,4;2023-02-17 14:16:47.566 CET
2023-02-17 14:16:51.727 CET;1010123048131601;22,6;2023-02-17 14:16:56.607 CET
2023-02-17 14:17:00.707 CET;1010123048131611;23,2;2023-02-17 14:17:05.556 CET
2023-02-17 14:17:09.687 CET;1010123048131620;23,4;2023-02-17 14:17:14.596 CET
2023-02-17 14:17:27.526 CET;1010123048131638;23,2;2023-02-17 14:17:32.446 CET
2023-02-17 14:17:45.617 CET;1010123048131656;22,9;2023-02-17 14:17:50.446 CET
2023-02-17 14:17:54.677 CET;1010123048131705;23,2;2023-02-17 14:17:59.555 CET
2023-02-17 14:18:03.697 CET;1010123048131714;22,9;2023-02-17 14:18:08.605 CET
2023-02-17 14:18:12.617 CET;1010123048131724;22,6;2023-02-17 14:18:17.486 CET
2023-02-17 14:18:21.766 CET;1010123048131732;22,9;2023-02-17 14:18:26.605 CET
2023-02-17 14:18:58.006 CET;1010123048131808;23,2;2023-02-17 14:19:02.936 CET
2023-02-17 14:19:07.016 CET;1010123048131818;22,9;2023-02-17 14:19:11.875 CET
2023-02-17 14:19:16.355 CET;1010123048131827;23,4;2023-02-17 14:19:21.164 CET
2023-02-17 14:19:24.986 CET;1010123048131835;22,9;2023-02-17 14:19:29.805 CET
2023-02-17 14:19:52.444 CET;1010123048131903;23,2;2023-02-17 14:19:57.253 CET
2023-02-17 14:20:01.394 CET;1010123048131912;22,9;2023-02-17 14:20:06.273 CET
2023-02-17 14:20:10.335 CET;1010123048131921;23,4;2023-02-17 14:20:15.154 CET
2023-02-17 14:24:02.982 CET;1010123048131930;24;2023-02-17 14:24:07.911 CET
2023-02-17 14:24:16.681 CET;1010123048131939;21,6;2023-02-17 14:24:21.460 CET
2023-02-17 14:43:25.575 CET;1010123048131948;22,6;2023-02-17 14:43:30.414 CET
2023-02-17 14:46:26.663 CET;1010123048131958;22,1;2023-02-17 14:46:31.552 CET
2023-02-17 15:16:24.799 CET;1010123048132411;21,8;2023-02-17 15:16:29.598 CET
2023-02-17 15:16:34.719 CET;1010123048134254;22,1;2023-02-17 15:16:39.519 CET
2023-02-17 15:16:43.969 CET;1010123048134302;21,8;2023-02-17 15:16:48.878 CET
2023-02-17 15:19:07.296 CET;1010123048134325;22,1;2023-02-17 15:19:12.246 CET
2023-02-17 15:19:34.926 CET;1010123048141606;22,4;2023-02-17 15:19:39.756 CET
2023-02-17 15:19:52.746 CET;1010123048141655;22,6;2023-02-17 15:19:57.605 CET
2023-02-17 15:20:01.696 CET;1010123048141705;22,9;2023-02-17 15:20:06.555 CET
2023-02-17 15:20:10.405 CET;1010123048141714;22,6;2023-02-17 15:20:15.216 CET
2023-02-17 15:20:19.595 CET;1010123048141723;23,2;2023-02-17 15:20:24.395 CET
2023-02-17 15:20:37.236 CET;1010123048141947;23,4;2023-02-17 15:20:42.075 CET
2023-02-17 15:20:46.135 CET;1010123048141956;22,9;2023-02-17 15:20:50.953 CET
2023-02-17 15:20:55.015 CET;1010123048142006;23,2;2023-02-17 15:20:59.924 CET
2023-02-17 15:21:03.994 CET;1010123048142014;22,9;2023-02-17 15:21:08.875 CET
2023-02-17 15:21:13.085 CET;1010123048142023;22,4;2023-02-17 15:21:17.914 CET
2023-02-17 15:21:22.095 CET;1010123048142033;23,2;2023-02-17 15:21:26.874 CET
2023-02-17 15:21:30.914 CET;1010123048142041;22,6;2023-02-17 15:21:35.743 CET
2023-02-17 15:21:57.974 CET;1010123048142108;22,4;2023-02-17 15:22:02.884 CET
2023-02-17 15:26:13.970 CET;1010123048142118;24;2023-02-17 15:26:18.891 CET
2023-02-17 15:26:23.671 CET;1010123048142128;22,6;2023-02-17 15:26:28.581 CET
2023-02-17 15:31:56.065 CET;1010123048142137;22,4;2023-02-17 15:32:00.914 CET
2023-02-17 15:40:19.848 CET;1010123048142146;22,1;2023-02-17 15:40:24.637 CET
2023-02-17 15:40:28.558 CET;1010123048142155;22,9;2023-02-17 15:40:33.397 CET
2023-02-17 15:41:37.697 CET;1010123048142203;22,6;2023-02-17 15:41:42.566 CET
2023-02-17 15:41:53.253 CET;1010123048142617;21,8;2023-02-17 15:41:58.094 CET
2023-02-17 15:42:02.203 CET;1010123048143144;23,2;2023-02-17 15:42:07.053 CET
2023-02-17 15:48:05.403 CET;1010123048143248;22,4;2023-02-17 15:48:10.282 CET
2023-02-17 15:48:21.851 CET;1010123048144007;21,6;2023-02-17 15:48:26.631 CET
2023-02-17 15:48:30.842 CET;1010123048144123;22,4;2023-02-17 15:48:35.700 CET
2023-02-17 15:48:39.822 CET;1010123048144147;22,1;2023-02-17 15:48:44.661 CET
2023-02-17 15:48:57.941 CET;1010123048144754;21,8;2023-02-17 15:49:02.831 CET
2023-02-17 15:49:06.812 CET;1010123048144816;22,4;2023-02-17 15:49:11.701 CET
2023-02-17 15:49:15.871 CET;1010123048144836;21,8;2023-02-17 15:49:20.661 CET
2023-02-17 15:49:33.951 CET;1010123048144852;22,4;2023-02-17 15:49:38.750 CET
2023-02-17 15:49:51.901 CET;1010123048144908;22,6;2023-02-17 15:49:56.740 CET
2023-02-17 15:50:00.821 CET;1010123048144916;22,4;2023-02-17 15:50:05.700 CET
2023-02-17 15:50:36.901 CET;1010123048144949;23,4;2023-02-17 15:50:41.710 CET
2023-02-17 15:50:45.940 CET;1010123048144959;22,4;2023-02-17 15:50:50.740 CET
2023-02-17 15:50:54.759 CET;1010123048145007;22,9;2023-02-17 15:50:59.549 CET
2023-02-17 15:51:03.789 CET;1010123048145016;22,6;2023-02-17 15:51:08.588 CET
2023-02-17 15:51:12.670 CET;1010123048145025;22,9;2023-02-17 15:51:17.539 CET
2023-02-17 15:51:30.779 CET;1010123048145043;22,4;2023-02-17 15:51:35.630 CET
2023-02-17 15:51:48.880 CET;1010123048145101;22,6;2023-02-17 15:51:53.709 CET
2023-02-17 15:51:57.869 CET;1010123048145110;22,1;2023-02-17 15:52:02.668 CET
2023-02-17 15:52:06.640 CET;1010123048145119;22,6;2023-02-17 15:52:11.549 CET
2023-02-17 15:52:24.709 CET;1010123048145137;22,4;2023-02-17 15:52:29.548 CET
2023-02-17 15:52:33.769 CET;1010123048145146;22,6;2023-02-17 15:52:38.588 CET
2023-02-17 15:52:42.729 CET;1010123048145155;22,4;2023-02-17 15:52:47.628 CET
2023-02-17 15:52:51.638 CET;1010123048145204;23,4;2023-02-17 15:52:56.519 CET
2023-02-17 15:53:00.628 CET;1010123048145213;22,4;2023-02-17 15:53:05.549 CET
2023-02-17 15:53:09.578 CET;1010123048145222;22,1;2023-02-17 15:53:14.428 CET
2023-02-17 15:53:18.608 CET;1010123048145231;22,9;2023-02-17 15:53:23.467 CET
2023-02-17 15:53:27.697 CET;1010123048145240;23,7;2023-02-17 15:53:32.506 CET
2023-02-17 15:53:36.618 CET;1010123048145249;23,4;2023-02-17 15:53:41.467 CET
2023-02-17 15:53:45.628 CET;1010123048145258;23,2;2023-02-17 15:53:50.427 CET
2023-02-17 15:53:54.677 CET;1010123048145307;22,9;2023-02-17 15:53:59.546 CET
2023-02-17 15:54:03.427 CET;1010123048145316;22,4;2023-02-17 15:54:08.266 CET
2023-02-17 15:54:12.266 CET;1010123048145325;23,2;2023-02-17 15:54:17.137 CET
2023-02-17 15:54:21.336 CET;1010123048145334;22,4;2023-02-17 15:54:26.206 CET
2023-02-17 15:54:30.286 CET;1010123048145343;22,9;2023-02-17 15:54:35.155 CET
2023-02-17 15:54:39.127 CET;1010123048145352;22,4;2023-02-17 15:54:44.026 CET
2023-02-17 15:54:57.055 CET;1010123048145410;22,6;2023-02-17 15:55:01.875 CET
2023-02-17 15:55:24.176 CET;1010123048145437;22,9;2023-02-17 15:55:28.986 CET
2023-02-17 15:55:33.155 CET;1010123048145445;23,2;2023-02-17 15:55:37.956 CET
2023-02-17 15:55:51.214 CET;1010123048145503;22,6;2023-02-17 15:55:56.125 CET
2023-02-17 15:56:00.134 CET;1010123048145513;22,9;2023-02-17 15:56:04.994 CET
2023-02-17 15:56:09.255 CET;1010123048145522;23,2;2023-02-17 15:56:14.035 CET
2023-02-17 15:56:18.144 CET;1010123048145530;22,4;2023-02-17 15:56:22.994 CET
2023-02-17 15:56:27.244 CET;1010123048145539;23,2;2023-02-17 15:56:32.035 CET
2023-02-17 15:56:36.134 CET;1010123048145548;22,6;2023-02-17 15:56:40.984 CET
2023-02-17 15:56:54.063 CET;1010123048145614;23,2;2023-02-17 15:56:58.904 CET
2023-02-17 15:57:02.823 CET;1010123048145622;22,6;2023-02-17 15:57:07.703 CET
2023-02-17 15:57:11.854 CET;1010123048145630;23,4;2023-02-17 15:57:16.674 CET
2023-02-17 15:57:29.943 CET;1010123048145646;23,2;2023-02-17 15:57:34.753 CET
2023-02-17 15:57:39.023 CET;1010123048145654;22,1;2023-02-17 15:57:43.951 CET
2023-02-17 15:57:48.092 CET;1010123048145702;22,6;2023-02-17 15:57:52.911 CET
2023-02-17 15:57:57.052 CET;1010123048145710;22,9;2023-02-17 15:58:01.871 CET
2023-02-17 15:58:06.013 CET;1010123048145718;22,4;2023-02-17 15:58:10.911 CET
2023-02-17 15:58:15.163 CET;1010123048145727;22,9;2023-02-17 15:58:19.953 CET
2023-02-17 15:58:24.013 CET;1010123048145736;21,6;2023-02-17 15:58:28.913 CET
2023-02-17 15:58:33.213 CET;1010123048145745;23,4;2023-02-17 15:58:38.111 CET
2023-02-17 15:58:41.943 CET;1010123048145755;22,6;2023-02-17 15:58:46.832 CET
2023-02-17 15:58:51.082 CET;1010123048145803;23,4;2023-02-17 15:58:55.871 CET
2023-02-17 15:59:08.832 CET;1010123048145821;22,9;2023-02-17 15:59:13.631 CET
2023-02-17 15:59:17.762 CET;1010123048145831;23,7;2023-02-17 15:59:22.671 CET
2023-02-17 15:59:26.802 CET;1010123048145840;22,9;2023-02-17 15:59:31.631 CET
2023-02-17 15:59:35.802 CET;1010123048145848;22,6;2023-02-17 15:59:40.601 CET
2023-02-17 15:59:44.782 CET;1010123048145857;22,9;2023-02-17 15:59:49.551 CET
2023-02-17 15:59:53.752 CET;1010123048145906;22,6;2023-02-17 15:59:58.592 CET
2023-02-17 16:00:02.621 CET;1010123048145915;23,2;2023-02-17 16:00:07.482 CET
2023-02-17 16:00:11.691 CET;1010123048145924;22,4;2023-02-17 16:00:16.522 CET
2023-02-17 16:00:20.621 CET;1010123048145933;23,2;2023-02-17 16:00:25.390 CET
2023-02-17 16:00:29.821 CET;1010123048145950;22,4;2023-02-17 16:00:34.680 CET
2023-02-17 16:00:38.730 CET;1010123048145958;22,6;2023-02-17 16:00:43.559 CET
2023-02-17 16:00:47.680 CET;1010123048150006;22,4;2023-02-17 16:00:52.510 CET
2023-02-17 16:01:05.591 CET;1010123048150022;22,9;2023-02-17 16:01:10.520 CET
2023-02-17 16:01:14.470 CET;1010123048150030;22,6;2023-02-17 16:01:19.321 CET
2023-02-17 16:01:23.480 CET;1010123048150038;22,1;2023-02-17 16:01:28.358 CET
2023-02-17 16:01:32.539 CET;1010123048150046;23,2;2023-02-17 16:01:37.398 CET
2023-02-17 16:01:41.500 CET;1010123048150054;22,4;2023-02-17 16:01:46.368 CET
2023-02-17 16:01:50.529 CET;1010123048150103;23,7;2023-02-17 16:01:55.410 CET
2023-02-17 16:01:59.369 CET;1010123048150112;22,9;2023-02-17 16:02:04.279 CET
2023-02-17 16:02:08.420 CET;1010123048150121;22,6;2023-02-17 16:02:13.239 CET
2023-02-17 16:02:26.220 CET;1010123048150139;22,9;2023-02-17 16:02:31.078 CET
2023-02-17 16:02:35.230 CET;1010123048150148;22,6;2023-02-17 16:02:40.118 CET
2023-02-17 16:02:53.368 CET;1010123048150206;22,4;2023-02-17 16:02:58.198 CET
2023-02-17 16:03:02.249 CET;1010123048150215;22,9;2023-02-17 16:03:07.068 CET
2023-02-17 16:03:29.358 CET;1010123048150241;22,1;2023-02-17 16:03:34.207 CET
2023-02-17 16:03:38.309 CET;1010123048150251;22,9;2023-02-17 16:03:43.157 CET
2023-02-17 16:03:47.088 CET;1010123048150300;22,1;2023-02-17 16:03:51.957 CET
2023-02-17 16:03:56.017 CET;1010123048150309;22,6;2023-02-17 16:04:00.848 CET
2023-02-17 16:04:13.927 CET;1010123048150327;22,1;2023-02-17 16:04:18.747 CET
2023-02-17 16:04:22.808 CET;1010123048150336;22,6;2023-02-17 16:04:27.638 CET
2023-02-17 16:04:31.868 CET;1010123048150344;21;2023-02-17 16:04:36.677 CET
2023-02-17 16:04:41.017 CET;1010123048150353;22,4;2023-02-17 16:04:45.878 CET
2023-02-17 16:04:50.138 CET;1010123048150402;22,9;2023-02-17 16:04:55.007 CET
2023-02-17 16:04:59.038 CET;1010123048150411;23,4;2023-02-17 16:05:03.888 CET
2023-02-17 16:05:07.977 CET;1010123048150420;22,9;2023-02-17 16:05:12.838 CET
2023-02-17 16:05:16.957 CET;1010123048150429;23,2;2023-02-17 16:05:21.796 CET
2023-02-17 16:05:26.016 CET;1010123048150438;22,6;2023-02-17 16:05:30.915 CET
2023-02-17 16:05:35.036 CET;1010123048150447;22,4;2023-02-17 16:05:39.865 CET
2023-02-17 16:05:44.006 CET;1010123048150456;23,4;2023-02-17 16:05:48.917 CET
2023-02-17 16:05:52.877 CET;1010123048150505;22,4;2023-02-17 16:05:57.726 CET
2023-02-17 16:06:01.937 CET;1010123048150514;22,6;2023-02-17 16:06:06.835 CET
2023-02-17 16:06:10.947 CET;1010123048150523;22,9;2023-02-17 16:06:15.796 CET
2023-02-17 16:06:19.857 CET;1010123048150532;22,4;2023-02-17 16:06:24.776 CET
2023-02-17 16:06:28.957 CET;1010123048150541;22,1;2023-02-17 16:06:33.805 CET
2023-02-17 16:06:37.836 CET;1010123048150550;21,3;2023-02-17 16:06:42.686 CET
2023-02-17 16:06:46.976 CET;1010123048150559;22,4;2023-02-17 16:06:51.805 CET
2023-02-17 16:07:05.036 CET;1010123048150617;23,4;2023-02-17 16:07:09.875 CET
2023-02-17 16:07:14.236 CET;1010123048150626;22,1;2023-02-17 16:07:19.085 CET
2023-02-17 16:07:23.335 CET;1010123048150635;23,2;2023-02-17 16:07:28.125 CET
2023-02-17 16:07:32.256 CET;1010123048150644;22,9;2023-02-17 16:07:37.085 CET
2023-02-17 16:07:50.405 CET;1010123048150702;22,6;2023-02-17 16:07:55.323 CET
2023-02-17 16:07:59.164 CET;1010123048150711;22,4;2023-02-17 16:08:04.043 CET
2023-02-17 16:08:08.275 CET;1010123048150721;22,6;2023-02-17 16:08:13.073 CET
2023-02-17 16:08:17.335 CET;1010123048150730;22,9;2023-02-17 16:08:22.124 CET
2023-02-17 16:08:26.265 CET;1010123048150738;22,1;2023-02-17 16:08:31.075 CET
2023-02-17 16:08:35.075 CET;1010123048150748;22,6;2023-02-17 16:08:39.953 CET
2023-02-17 16:08:44.194 CET;1010123048150756;22,9;2023-02-17 16:08:49.003 CET
2023-02-17 16:08:53.335 CET;1010123048150805;22,1;2023-02-17 16:08:58.124 CET
2023-02-17 16:09:02.164 CET;1010123048150815;22,4;2023-02-17 16:09:07.084 CET
2023-02-17 16:09:11.194 CET;1010123048150824;22,6;2023-02-17 16:09:16.043 CET
2023-02-17 16:09:38.184 CET;1010123048150851;22,4;2023-02-17 16:09:43.013 CET
2023-02-17 16:09:47.144 CET;1010123048150900;23,2;2023-02-17 16:09:51.963 CET
2023-02-17 16:09:56.043 CET;1010123048150908;22,9;2023-02-17 16:10:00.924 CET
2023-02-17 16:10:05.233 CET;1010123048150918;23,2;2023-02-17 16:10:10.053 CET
2023-02-17 16:10:14.164 CET;1010123048150926;22,9;2023-02-17 16:10:19.013 CET
2023-02-17 16:10:23.223 CET;1010123048150935;23,4;2023-02-17 16:10:28.042 CET
2023-02-17 16:10:32.282 CET;1010123048150944;22,6;2023-02-17 16:10:37.092 CET
2023-02-17 16:10:41.282 CET;1010123048150953;22,9;2023-02-17 16:10:46.213 CET
2023-02-17 16:10:59.362 CET;1010123048151011;23,4;2023-02-17 16:11:04.203 CET
2023-02-17 16:14:34.779 CET;1010223048151155;23,2;2023-02-17 16:14:39.619 CET
2023-02-17 16:14:44.150 CET;1010223048151203;22,6;2023-02-17 16:14:48.990 CET
2023-02-17 16:14:53.269 CET;1010223048151211;22,9;2023-02-17 16:14:58.098 CET
2023-02-17 16:15:11.180 CET;1010223048151414;23,2;2023-02-17 16:15:16.049 CET
2023-02-17 16:15:20.240 CET;1010223048151429;22,9;2023-02-17 16:15:25.088 CET
2023-02-17 16:15:29.319 CET;1010223048151440;22,4;2023-02-17 16:15:34.210 CET
2023-02-17 16:15:38.170 CET;1010223048151450;23,4;2023-02-17 16:15:43.009 CET
2023-02-17 16:15:47.160 CET;1010223048151458;22,9;2023-02-17 16:15:51.967 CET
2023-02-17 16:16:05.069 CET;1010223048151516;23,4;2023-02-17 16:16:09.888 CET
2023-02-17 16:16:14.059 CET;1010223048151526;23,2;2023-02-17 16:16:18.848 CET
2023-02-17 16:16:41.019 CET;1010223048151553;23,4;2023-02-17 16:16:45.819 CET
2023-02-17 16:17:17.078 CET;1010223048151628;23,2;2023-02-17 16:17:21.897 CET
2023-02-17 16:17:43.997 CET;1010223048151655;23,4;2023-02-17 16:17:48.848 CET
2023-02-17 16:17:53.046 CET;1010223048151704;22,9;2023-02-17 16:17:57.966 CET
2023-02-17 16:18:02.066 CET;1010223048151713;22,6;2023-02-17 16:18:06.936 CET
2023-02-17 16:18:11.117 CET;1010223048151722;22,9;2023-02-17 16:18:15.976 CET
2023-02-17 16:18:28.996 CET;1010223048151740;23,4;2023-02-17 16:18:33.816 CET
2023-02-17 16:18:38.127 CET;1010223048151749;23,2;2023-02-17 16:18:43.026 CET
2023-02-17 16:18:55.875 CET;1010223048151807;23,4;2023-02-17 16:19:00.776 CET
2023-02-17 16:19:04.936 CET;1010223048151816;23,2;2023-02-17 16:19:09.825 CET
2023-02-17 16:19:22.786 CET;1010223048151834;23,4;2023-02-17 16:19:27.585 CET
2023-02-17 16:19:31.736 CET;1010223048151843;23,2;2023-02-17 16:19:36.615 CET
2023-02-17 16:19:40.875 CET;1010223048151852;23,4;2023-02-17 16:19:45.724 CET
2023-02-17 16:20:16.984 CET;1010223048151928;22,9;2023-02-17 16:20:21.894 CET
2023-02-17 16:20:34.974 CET;1010223048151946;23,2;2023-02-17 16:20:39.815 CET
2023-02-17 16:20:53.013 CET;1010223048152004;22,9;2023-02-17 16:20:57.823 CET
2023-02-17 16:21:01.934 CET;1010223048152013;22,6;2023-02-17 16:21:06.773 CET
2023-02-17 16:21:10.953 CET;1010223048152022;22,9;2023-02-17 16:21:15.813 CET
2023-02-17 16:21:19.874 CET;1010223048152031;23,2;2023-02-17 16:21:24.703 CET
2023-02-17 16:21:37.953 CET;1010223048152049;22,6;2023-02-17 16:21:42.852 CET
2023-02-17 16:21:46.923 CET;1010223048152058;23,7;2023-02-17 16:21:51.732 CET
