time;TraceabilityCode;CushionPumpMaxPower3;time.value
2023-01-06 01:47:45.994 CET;1010123006003350;52,5;2023-01-06 01:47:52.844 CET
2023-01-06 02:03:51.359 CET;1010123006010326;52,8;2023-01-06 02:03:58.039 CET
2023-01-06 02:05:55.417 CET;1010123006010342;52,5;2023-01-06 02:06:02.036 CET
2023-01-09 06:15:08.938 CET;1010223009051136;69,9;2023-01-09 06:15:44.168 CET
2023-01-09 06:26:31.249 CET;1010223009051145;52,8;2023-01-09 06:27:23.538 CET
2023-01-09 06:58:55.058 CET;1010223009051155;52,5;2023-01-09 07:00:05.855 CET
2023-01-09 07:23:38.171 CET;1010223009051205;52,8;2023-01-09 07:23:46.381 CET
2023-01-09 07:23:48.411 CET;1010223009051508;49,5;2023-01-09 07:23:56.470 CET
2023-01-09 07:24:00.121 CET;1010223009051526;52,5;2023-01-09 07:24:08.220 CET
2023-01-09 07:37:17.829 CET;1010223009052648;52,8;2023-01-09 07:37:26.059 CET
2023-01-09 07:55:13.493 CET;1010223009062355;52,5;2023-01-09 07:55:21.693 CET
2023-01-09 08:03:59.944 CET;1010223009062406;52,2;2023-01-09 08:04:12.355 CET
2023-01-09 08:10:00.420 CET;1010223009062527;52,5;2023-01-09 08:10:27.378 CET
2023-01-09 08:13:33.496 CET;1010223009071306;52,8;2023-01-09 08:13:41.565 CET
2023-01-09 08:14:02.776 CET;1012123009071339;52,5;2023-01-09 08:14:10.825 CET
2023-01-09 08:14:12.926 CET;1010223009071315;48,9;2023-01-09 08:14:21.026 CET
2023-01-09 08:19:00.391 CET;1010223009071325;52,8;2023-01-09 08:19:08.561 CET
2023-01-09 08:19:10.661 CET;1010223009071351;48,6;2023-01-09 08:19:18.611 CET
2023-01-09 08:19:25.871 CET;1010223009071401;52,5;2023-01-09 08:19:33.990 CET
2023-01-09 08:19:36.111 CET;1010223009071429;48,9;2023-01-09 08:19:44.200 CET
2023-01-09 08:19:54.301 CET;1010223009071900;52,5;2023-01-09 08:20:02.351 CET
2023-01-09 08:20:04.490 CET;1010223009071917;48,6;2023-01-09 08:20:12.520 CET
2023-01-09 08:20:14.539 CET;1010223009071934;52,5;2023-01-09 08:20:22.509 CET
2023-01-09 08:20:54.809 CET;1010223009072022;52,8;2023-01-09 08:21:02.769 CET
2023-01-09 08:21:04.759 CET;1010223009072032;52,5;2023-01-09 08:21:12.838 CET
2023-01-09 08:21:40.898 CET;1010223009072103;52,8;2023-01-09 08:21:49.017 CET
2023-01-09 08:22:08.989 CET;1010223009072123;52,5;2023-01-09 08:22:17.007 CET
2023-01-09 08:22:34.418 CET;1010223009072143;48,3;2023-01-09 08:22:42.509 CET
2023-01-09 08:22:44.548 CET;1010223009072157;52,5;2023-01-09 08:22:52.516 CET
2023-01-09 08:23:04.667 CET;1010223009072226;52,8;2023-01-09 08:23:12.687 CET
2023-01-09 08:23:34.828 CET;1010223009072301;52,5;2023-01-09 08:23:42.917 CET
2023-01-09 08:23:44.987 CET;1010223009072311;52,8;2023-01-09 08:23:53.006 CET
2023-01-09 08:24:05.118 CET;1010223009072331;52,5;2023-01-09 08:24:13.068 CET
2023-01-09 08:24:25.167 CET;1010223009072352;52,8;2023-01-09 08:24:33.236 CET
2023-01-09 08:24:35.457 CET;1010223009072402;52,5;2023-01-09 08:24:43.405 CET
2023-01-09 08:25:06.937 CET;1010223009072432;52,8;2023-01-09 08:25:15.025 CET
2023-01-09 08:25:38.776 CET;1010223009072503;52,5;2023-01-09 08:25:46.785 CET
2023-01-09 08:25:55.756 CET;1010223009072513;52,8;2023-01-09 08:26:03.796 CET
2023-01-09 08:26:10.966 CET;1010223009072524;52,5;2023-01-09 08:26:19.026 CET
2023-01-09 08:26:21.105 CET;1010223009072534;48,3;2023-01-09 08:26:29.075 CET
2023-01-09 08:26:31.105 CET;1010223009072545;52,5;2023-01-09 08:26:39.085 CET
2023-01-09 08:26:41.125 CET;1010223009072555;52,8;2023-01-09 08:26:49.154 CET
2023-01-09 08:27:21.105 CET;1010223009072648;52,5;2023-01-09 08:27:29.164 CET
2023-01-09 08:28:01.563 CET;1010223009072728;52,8;2023-01-09 08:28:09.572 CET
2023-01-09 08:29:31.792 CET;1010223009072749;52,5;2023-01-09 08:29:39.862 CET
2023-01-09 08:29:42.302 CET;1010223009072759;51,6;2023-01-09 08:29:50.401 CET
2023-01-09 08:29:52.733 CET;1010223009072809;52,5;2023-01-09 08:30:00.772 CET
2023-01-09 08:33:51.118 CET;1010223009072948;52,8;2023-01-09 08:34:21.677 CET
2023-01-09 08:34:23.658 CET;1010223009072959;48;2023-01-09 08:34:31.739 CET
2023-01-09 08:34:33.878 CET;1010223009073009;52,5;2023-01-09 08:34:41.828 CET
2023-01-09 08:39:54.602 CET;1010223009073915;52,8;2023-01-09 08:40:02.701 CET
2023-01-09 08:40:13.183 CET;1010223009073926;52,5;2023-01-09 08:40:21.242 CET
2023-01-09 08:40:23.282 CET;1010223009073936;47,7;2023-01-09 08:40:31.332 CET
2023-01-09 08:40:33.332 CET;1010223009073946;52,8;2023-01-09 08:40:41.332 CET
2023-01-09 08:40:43.302 CET;1010223009073957;52,5;2023-01-09 08:40:51.332 CET
2023-01-09 08:41:13.542 CET;1010223009074041;52,8;2023-01-09 08:41:21.571 CET
2023-01-09 08:41:23.752 CET;1010223009074051;52,5;2023-01-09 08:41:31.661 CET
2023-01-09 08:42:34.940 CET;1010223009074202;52,8;2023-01-09 08:42:43.039 CET
2023-01-09 08:43:09.960 CET;1010223009074232;51,3;2023-01-09 08:43:18.010 CET
2023-01-09 08:43:20.571 CET;1010223009074242;52,8;2023-01-09 08:43:28.551 CET
2023-01-09 08:43:40.621 CET;1010223009074302;52,5;2023-01-09 08:43:48.720 CET
2023-01-09 08:43:50.720 CET;1010223009074315;52,8;2023-01-09 08:43:58.690 CET
2023-01-09 08:44:00.690 CET;1010223009074327;52,5;2023-01-09 08:44:08.789 CET
2023-01-09 08:44:10.769 CET;1010223009074337;52,8;2023-01-09 08:44:18.769 CET
2023-01-09 08:44:20.869 CET;1010223009074347;52,5;2023-01-09 08:44:28.858 CET
2023-01-09 08:44:30.990 CET;1010223009074357;52,8;2023-01-09 08:44:39.029 CET
2023-01-09 08:44:52.230 CET;1010223009074418;52,5;2023-01-09 08:45:00.240 CET
2023-01-09 08:46:51.628 CET;1010223009074458;52,8;2023-01-09 08:46:59.677 CET
2023-01-09 08:47:03.657 CET;1010223009074509;52,5;2023-01-09 08:47:11.647 CET
2023-01-09 08:47:32.187 CET;1010223009074530;47,7;2023-01-09 08:47:40.167 CET
2023-01-09 08:47:42.257 CET;1010223009074541;52,5;2023-01-09 08:47:50.226 CET
2023-01-09 08:47:52.377 CET;1010223009074709;52,8;2023-01-09 08:48:00.306 CET
2023-01-09 08:49:05.006 CET;1010223009074740;48,3;2023-01-09 08:49:13.045 CET
2023-01-09 08:49:15.085 CET;1010223009074750;52,8;2023-01-09 08:49:23.035 CET
2023-01-09 08:49:25.095 CET;1010223009074800;52,5;2023-01-09 08:49:33.115 CET
2023-01-09 09:14:28.144 CET;1010223009081400;52,8;2023-01-09 09:14:43.372 CET
2023-01-09 09:14:45.503 CET;1010123009081409;49,8;2023-01-09 09:14:53.193 CET
2023-01-09 09:46:54.296 CET;1010123009081419;52,8;2023-01-09 09:47:04.236 CET
2023-01-09 09:47:11.696 CET;1010123009081428;52,5;2023-01-09 09:47:19.446 CET
2023-01-09 09:48:19.105 CET;1010123009081438;52,8;2023-01-09 09:48:26.855 CET
2023-01-09 10:03:45.092 CET;1010123009081447;52,5;2023-01-09 10:03:56.799 CET
2023-01-09 10:03:59.000 CET;1010123009081503;49,8;2023-01-09 10:04:06.591 CET
2023-01-09 10:14:20.789 CET;1010123009090335;52,2;2023-01-09 10:17:20.595 CET
2023-01-09 10:19:02.493 CET;1010123009090345;62,4;2023-01-09 10:23:47.915 CET
2023-01-09 10:27:27.601 CET;1010123009090354;52,2;2023-01-09 10:27:37.282 CET
2023-01-09 10:27:39.292 CET;1010123009090404;50,1;2023-01-09 10:27:46.911 CET
2023-01-09 10:31:04.798 CET;1010123009090417;52,5;2023-01-09 10:31:12.627 CET
2023-01-09 10:35:07.114 CET;1010223009093438;50,4;2023-01-09 10:35:14.763 CET
2023-01-09 10:37:31.490 CET;1010223009093448;52,5;2023-01-09 10:37:39.240 CET
2023-01-09 10:37:41.321 CET;1010223009093458;50,4;2023-01-09 10:37:48.989 CET
2023-01-09 10:37:51.319 CET;1010223009093507;52,5;2023-01-09 10:37:58.930 CET
2023-01-09 10:38:23.319 CET;1010223009093750;52,2;2023-01-09 10:38:31.039 CET
2023-01-09 10:38:33.849 CET;1010223009093800;52,5;2023-01-09 10:38:41.499 CET
2023-01-09 10:39:06.078 CET;1010223009093830;52,2;2023-01-09 10:39:13.757 CET
2023-01-09 10:39:16.999 CET;1010223009093841;52,5;2023-01-09 10:39:24.709 CET
2023-01-09 10:39:27.729 CET;1010223009093852;52,2;2023-01-09 10:39:35.428 CET
2023-01-09 10:39:38.999 CET;1010223009093902;52,5;2023-01-09 10:39:46.727 CET
2023-01-09 10:40:01.407 CET;1010223009093924;52,2;2023-01-09 10:40:09.036 CET
2023-01-09 10:40:12.298 CET;1010223009093935;52,5;2023-01-09 10:40:19.917 CET
2023-01-09 10:42:27.865 CET;1010223009094104;52,2;2023-01-09 10:42:35.604 CET
2023-01-09 10:42:49.644 CET;1010223009094212;52,5;2023-01-09 10:42:57.364 CET
2023-01-09 10:43:54.684 CET;1010223009094318;52,2;2023-01-09 10:44:02.323 CET
2023-01-09 10:44:06.154 CET;1010223009094329;52,8;2023-01-09 10:44:13.864 CET
2023-01-09 10:44:17.084 CET;1010223009094340;52,5;2023-01-09 10:44:24.812 CET
2023-01-09 10:44:49.421 CET;1010223009094412;52,8;2023-01-09 10:44:57.200 CET
2023-01-09 10:46:19.440 CET;1010223009094435;49,5;2023-01-09 10:46:27.089 CET
2023-01-09 10:46:33.591 CET;1010223009094446;52,8;2023-01-09 10:46:41.319 CET
2023-01-09 10:46:56.789 CET;1010223009094456;52,5;2023-01-09 10:47:04.519 CET
2023-01-09 10:48:02.459 CET;1010223009094726;52,8;2023-01-09 10:48:10.088 CET
2023-01-09 10:48:13.219 CET;1010223009094737;52,5;2023-01-09 10:48:20.887 CET
2023-01-09 10:48:54.167 CET;1010223009094809;52,2;2023-01-09 10:49:01.858 CET
2023-01-09 10:49:03.987 CET;1010223009094820;49,5;2023-01-09 10:49:11.648 CET
2023-01-09 10:49:13.967 CET;1010223009094831;52,5;2023-01-09 10:49:21.566 CET
2023-01-09 10:49:45.766 CET;1010223009094913;52,8;2023-01-09 10:49:53.447 CET
2023-01-09 10:49:56.476 CET;1010223009094922;52,5;2023-01-09 10:50:04.157 CET
2023-01-09 10:50:39.436 CET;1010223009095003;52,8;2023-01-09 10:50:47.206 CET
2023-01-09 10:58:45.457 CET;1010223009095025;52,5;2023-01-09 10:58:53.164 CET
2023-01-09 10:59:10.035 CET;1010223009095046;51,9;2023-01-09 10:59:17.755 CET
2023-01-09 10:59:20.746 CET;1010223009095057;52,5;2023-01-09 10:59:28.394 CET
2023-01-09 11:01:04.283 CET;1010223009100000;49,2;2023-01-09 11:01:11.894 CET
2023-01-09 11:04:53.119 CET;1010223009100011;52,5;2023-01-09 11:05:00.878 CET
2023-01-09 11:05:16.170 CET;1010223009100057;52,2;2023-01-09 11:05:23.868 CET
2023-01-09 11:05:30.319 CET;1010223009100112;52,5;2023-01-09 11:05:37.977 CET
2023-01-09 11:08:37.496 CET;1010223009100548;49,2;2023-01-09 11:08:45.176 CET
2023-01-09 11:08:47.446 CET;1010223009100600;52,5;2023-01-09 11:08:55.104 CET
2023-01-09 11:09:59.793 CET;1010223009100916;52,8;2023-01-09 11:10:07.553 CET
2023-01-09 11:10:10.614 CET;1010223009100927;51,6;2023-01-09 11:10:18.334 CET
2023-01-09 11:10:22.042 CET;1010223009100943;52,8;2023-01-09 11:10:29.711 CET
2023-01-09 11:10:32.953 CET;1010223009100954;51,9;2023-01-09 11:10:40.582 CET
2023-01-09 11:10:51.763 CET;1010223009101006;52,5;2023-01-09 11:10:59.492 CET
2023-01-09 11:11:01.683 CET;1010223009101018;49,5;2023-01-09 11:11:09.292 CET
2023-01-09 11:11:11.463 CET;1010223009101028;52,2;2023-01-09 11:11:19.193 CET
2023-01-09 11:17:08.625 CET;1010223009101110;52,5;2023-01-09 11:17:19.075 CET
2023-01-09 11:17:40.295 CET;1010123009101657;52,2;2023-01-09 11:17:47.983 CET
2023-01-09 11:17:53.894 CET;1010123009101707;52,5;2023-01-09 11:18:01.654 CET
2023-01-09 11:18:04.505 CET;1010123009101717;51,3;2023-01-09 11:18:12.253 CET
2023-01-09 11:18:15.055 CET;1010123009101726;52,5;2023-01-09 11:18:22.802 CET
2023-01-09 11:18:58.043 CET;1010123009101822;52,2;2023-01-09 11:19:05.773 CET
2023-01-09 11:19:19.543 CET;1010123009101844;52,5;2023-01-09 11:19:27.302 CET
2023-01-09 11:19:30.273 CET;1010123009101854;52,2;2023-01-09 11:19:37.921 CET
2023-01-09 11:19:40.973 CET;1010123009101905;52,5;2023-01-09 11:19:48.651 CET
2023-01-09 11:22:17.660 CET;1010123009102138;51,6;2023-01-09 11:22:25.299 CET
2023-01-09 11:22:28.599 CET;1010123009102149;52,5;2023-01-09 11:22:36.269 CET
2023-01-09 11:22:51.989 CET;1010123009102213;52,2;2023-01-09 11:22:59.757 CET
2023-01-09 11:23:02.719 CET;1010123009102225;50,7;2023-01-09 11:23:10.398 CET
2023-01-09 11:23:13.618 CET;1010123009102235;52,5;2023-01-09 11:23:21.308 CET
2023-01-09 11:24:33.476 CET;1010123009102320;52,2;2023-01-09 11:24:41.266 CET
2023-01-09 11:24:56.506 CET;1010123009102343;52,5;2023-01-09 11:25:04.206 CET
2023-01-09 11:25:08.036 CET;1010123009102354;52,2;2023-01-09 11:25:15.736 CET
2023-01-09 11:25:31.016 CET;1010223009102508;52,5;2023-01-09 11:25:38.664 CET
2023-01-09 11:26:05.276 CET;1010223009102537;51,3;2023-01-09 11:26:12.976 CET
2023-01-09 11:26:16.655 CET;1010223009102547;52,5;2023-01-09 11:26:24.273 CET
2023-01-09 11:26:27.384 CET;1010223009102557;52,2;2023-01-09 11:26:35.144 CET
2023-01-09 11:26:38.244 CET;1010223009102606;52,5;2023-01-09 11:26:45.944 CET
2023-01-09 11:27:23.233 CET;1010223009102646;52,8;2023-01-09 11:27:30.963 CET
2023-01-09 11:27:45.273 CET;1010223009102707;52,5;2023-01-09 11:27:53.013 CET
2023-01-09 11:27:56.892 CET;1010223009102718;52,8;2023-01-09 11:28:04.572 CET
2023-01-09 11:28:19.983 CET;1010223009102741;52,5;2023-01-09 11:28:27.653 CET
2023-01-09 11:28:30.933 CET;1010223009102752;51,3;2023-01-09 11:28:38.592 CET
2023-01-09 11:28:42.042 CET;1010223009102803;52,5;2023-01-09 11:28:49.711 CET
2023-01-09 11:28:52.911 CET;1010223009102814;52,2;2023-01-09 11:29:00.592 CET
2023-01-09 11:29:04.181 CET;1010223009102826;52,5;2023-01-09 11:29:11.961 CET
2023-01-09 11:29:15.151 CET;1010223009102838;52,8;2023-01-09 11:29:22.871 CET
2023-01-09 11:29:26.530 CET;1010223009102849;52,5;2023-01-09 11:29:34.180 CET
2023-01-09 11:31:53.499 CET;1010223009102956;51,3;2023-01-09 11:32:01.148 CET
2023-01-09 11:32:04.828 CET;1010223009103008;52,5;2023-01-09 11:32:12.538 CET
2023-01-09 11:32:39.497 CET;1010223009103200;52,8;2023-01-09 11:32:47.246 CET
2023-01-09 11:32:50.368 CET;1010223009103211;51,3;2023-01-09 11:32:58.145 CET
2023-01-09 11:34:34.996 CET;1010223009103222;52,5;2023-01-09 11:34:42.674 CET
2023-01-09 11:34:45.915 CET;1010223009103234;51,9;2023-01-09 11:34:53.563 CET
2023-01-09 11:34:57.674 CET;1010223009103245;52,5;2023-01-09 11:35:05.344 CET
2023-01-09 11:35:08.355 CET;1010223009103257;51,3;2023-01-09 11:35:16.104 CET
2023-01-09 11:35:19.694 CET;1010223009103308;52,5;2023-01-09 11:35:27.404 CET
2023-01-09 11:35:53.823 CET;1010223009103515;51,3;2023-01-09 11:36:01.533 CET
2023-01-09 11:36:04.803 CET;1010223009103526;52,5;2023-01-09 11:36:12.434 CET
2023-01-09 11:36:27.812 CET;1010223009103549;52,2;2023-01-09 11:36:35.532 CET
2023-01-09 11:36:38.802 CET;1010223009103601;52,5;2023-01-09 11:36:46.502 CET
2023-01-09 11:37:57.512 CET;1010223009103719;52,2;2023-01-09 11:38:05.141 CET
2023-01-09 11:38:08.881 CET;1010223009103730;52,5;2023-01-09 11:38:16.611 CET
2023-01-09 11:38:54.401 CET;1010223009103815;52,2;2023-01-09 11:39:02.180 CET
2023-01-09 11:39:15.980 CET;1010223009103838;52,5;2023-01-09 11:39:23.709 CET
2023-01-09 11:40:24.059 CET;1010223009103945;52,8;2023-01-09 11:40:31.788 CET
2023-01-09 11:40:46.959 CET;1010223009104009;52,5;2023-01-09 11:40:54.618 CET
2023-01-09 11:58:30.497 CET;1010223009104042;52,8;2023-01-09 11:58:38.246 CET
2023-01-09 11:58:40.308 CET;1010223009104053;49,2;2023-01-09 11:58:47.927 CET
2023-01-09 11:58:53.997 CET;1010223009104105;52,5;2023-01-09 11:59:01.767 CET
2023-01-09 11:59:04.888 CET;1010223009104116;51,9;2023-01-09 11:59:12.596 CET
2023-01-09 11:59:16.148 CET;1010223009105834;52,2;2023-01-09 11:59:23.806 CET
2023-01-09 11:59:38.546 CET;1010223009105858;51,6;2023-01-09 11:59:46.246 CET
2023-01-09 11:59:49.726 CET;1010223009105912;52,5;2023-01-09 11:59:57.476 CET
2023-01-09 12:00:01.197 CET;1010223009105923;52,2;2023-01-09 12:00:08.946 CET
2023-01-09 12:00:12.076 CET;1010223009105934;51,3;2023-01-09 12:00:19.717 CET
2023-01-09 12:00:22.966 CET;1010223009105945;52,5;2023-01-09 12:00:30.684 CET
2023-01-09 12:01:17.184 CET;1010223009110041;52,2;2023-01-09 12:01:24.924 CET
2023-01-09 12:01:28.035 CET;1010223009110052;52,5;2023-01-09 12:01:35.724 CET
2023-01-09 12:02:57.763 CET;1010123009110233;51;2023-01-09 12:03:05.453 CET
2023-01-09 12:03:08.753 CET;1010123009110242;52,5;2023-01-09 12:03:16.451 CET
2023-01-09 12:04:28.071 CET;1010123009110350;51,3;2023-01-09 12:04:35.799 CET
2023-01-09 12:04:38.911 CET;1010123009110400;52,2;2023-01-09 12:04:46.690 CET
2023-01-09 12:04:50.061 CET;1010123009110411;52,5;2023-01-09 12:04:57.811 CET
2023-01-09 12:05:12.210 CET;1010123009110435;52,8;2023-01-09 12:05:19.980 CET
2023-01-09 12:05:45.200 CET;1010123009110508;52,5;2023-01-09 12:05:52.910 CET
2023-01-09 12:07:16.019 CET;1010123009110637;51,3;2023-01-09 12:07:23.767 CET
2023-01-09 12:07:27.457 CET;1010123009110649;52,5;2023-01-09 12:07:35.167 CET
2023-01-09 12:07:49.947 CET;1010123009110711;51,9;2023-01-09 12:07:57.565 CET
2023-01-09 12:08:01.236 CET;1010123009110723;52,5;2023-01-09 12:08:08.936 CET
2023-01-09 12:08:35.046 CET;1010123009110757;52,2;2023-01-09 12:08:42.697 CET
2023-01-09 12:08:46.766 CET;1010123009110808;52,8;2023-01-09 12:08:54.474 CET
2023-01-09 12:08:57.655 CET;1010123009110819;51,6;2023-01-09 12:09:05.454 CET
2023-01-09 12:09:08.476 CET;1010123009110830;52,8;2023-01-09 12:09:16.115 CET
2023-01-09 12:09:19.645 CET;1010123009110841;52,5;2023-01-09 12:09:27.414 CET
2023-01-09 12:11:00.785 CET;1010123009111023;52,2;2023-01-09 12:11:08.535 CET
2023-01-09 12:11:12.154 CET;1010123009111035;52,5;2023-01-09 12:11:19.825 CET
2023-01-09 12:11:34.674 CET;1010123009111056;51,3;2023-01-09 12:11:42.503 CET
2023-01-09 12:11:46.213 CET;1010123009111108;52,5;2023-01-09 12:11:53.892 CET
2023-01-09 12:12:31.874 CET;1010123009111152;52,2;2023-01-09 12:12:39.573 CET
2023-01-09 12:12:58.973 CET;1010123009111204;52,5;2023-01-09 12:13:06.742 CET
2023-01-09 12:13:10.372 CET;1010123009111215;52,2;2023-01-09 12:13:18.062 CET
2023-01-09 12:16:56.769 CET;1010123009111238;52,5;2023-01-09 12:17:04.427 CET
2023-01-09 12:17:06.638 CET;1010123009111250;49,2;2023-01-09 12:17:14.267 CET
2023-01-09 12:17:19.019 CET;1010123009111317;52,5;2023-01-09 12:17:26.816 CET
2023-01-09 12:17:56.378 CET;1010123009111655;51;2023-01-09 12:18:04.038 CET
2023-01-09 12:18:08.657 CET;1010123009111715;52,5;2023-01-09 12:18:16.417 CET
2023-01-09 12:18:19.677 CET;1010123009111724;51,3;2023-01-09 12:18:27.345 CET
2023-01-09 12:21:03.174 CET;1010123009111737;52,5;2023-01-09 12:21:10.964 CET
2023-01-09 12:22:23.993 CET;1010123009111826;51,3;2023-01-09 12:22:31.673 CET
2023-01-09 12:27:51.940 CET;1010123009112102;52,5;2023-01-09 12:27:59.740 CET
2023-01-09 12:28:01.809 CET;1010123009112121;49,2;2023-01-09 12:28:09.480 CET
2023-01-09 12:28:19.769 CET;1010123009112219;52,2;2023-01-09 12:28:27.447 CET
2023-01-09 12:28:42.959 CET;1010123009112751;51,9;2023-01-09 12:28:50.719 CET
2023-01-09 12:28:54.819 CET;1010123009112810;52,2;2023-01-09 12:29:02.489 CET
2023-01-09 12:31:48.707 CET;1010123009112819;52,5;2023-01-09 12:31:56.459 CET
2023-01-09 12:31:58.588 CET;1010123009112837;49,5;2023-01-09 12:32:06.289 CET
2023-01-09 12:32:13.848 CET;1010123009112850;52,5;2023-01-09 12:32:21.549 CET
2023-01-09 12:33:12.029 CET;1010123009113206;52,2;2023-01-09 12:33:19.799 CET
2023-01-09 12:37:24.743 CET;1010123009113231;48,6;2023-01-09 12:37:32.362 CET
2023-01-09 12:37:35.273 CET;1010123009113244;52,2;2023-01-09 12:37:42.951 CET
2023-01-09 12:38:03.773 CET;1010123009113709;52,5;2023-01-09 12:38:11.582 CET
2023-01-09 12:38:15.392 CET;1010123009113733;52,2;2023-01-09 12:38:23.191 CET
2023-01-09 12:38:26.072 CET;1010123009113743;50,7;2023-01-09 12:38:33.752 CET
2023-01-09 12:38:37.542 CET;1010123009113753;52,2;2023-01-09 12:38:45.221 CET
2023-01-09 12:38:49.052 CET;1010123009113807;52,5;2023-01-09 12:38:56.841 CET
2023-01-09 12:42:48.509 CET;1010123009113821;52,8;2023-01-09 12:42:58.229 CET
2023-01-09 12:43:00.289 CET;1010123009113833;48,9;2023-01-09 12:43:07.979 CET
2023-01-09 12:43:10.178 CET;1010123009113844;52,2;2023-01-09 12:43:17.828 CET
2023-01-09 12:43:36.698 CET;1010123009114247;52,5;2023-01-09 12:43:44.528 CET
2023-01-09 12:43:59.217 CET;1010123009114318;51,3;2023-01-09 12:44:06.888 CET
2023-01-09 12:44:10.177 CET;1010123009114328;52,2;2023-01-09 12:44:17.858 CET
2023-01-09 12:44:21.568 CET;1010123009114339;52,5;2023-01-09 12:44:29.318 CET
2023-01-09 12:44:43.917 CET;1010123009114406;51,3;2023-01-09 12:44:51.608 CET
2023-01-09 12:44:55.528 CET;1010123009114417;52,5;2023-01-09 12:45:03.236 CET
2023-01-09 12:45:39.907 CET;1010123009114501;52,2;2023-01-09 12:45:47.617 CET
2023-01-09 12:45:51.137 CET;1010123009114513;52,5;2023-01-09 12:45:58.897 CET
2023-01-09 12:46:13.707 CET;1010123009114535;51,3;2023-01-09 12:46:21.456 CET
2023-01-09 12:46:25.276 CET;1010123009114547;52,5;2023-01-09 12:46:33.065 CET
2023-01-09 12:48:11.244 CET;1010123009114643;51;2023-01-09 12:48:18.894 CET
2023-01-09 12:48:22.505 CET;1010123009114655;52,5;2023-01-09 12:48:30.194 CET
2023-01-09 12:48:56.744 CET;1010123009114818;51,9;2023-01-09 12:49:04.494 CET
2023-01-09 12:49:08.025 CET;1010123009114829;52,5;2023-01-09 12:49:15.783 CET
2023-01-09 12:50:15.604 CET;1010123009114937;51,3;2023-01-09 12:50:23.372 CET
2023-01-09 12:50:26.332 CET;1010123009114948;52,2;2023-01-09 12:50:34.003 CET
2023-01-09 12:50:37.332 CET;1010123009114959;52,5;2023-01-09 12:50:44.973 CET
2023-01-09 12:51:33.562 CET;1010123009115055;51,9;2023-01-09 12:51:41.220 CET
2023-01-09 12:51:45.052 CET;1010123009115107;52,5;2023-01-09 12:51:52.762 CET
2023-01-09 12:53:19.490 CET;1010123009115203;52,2;2023-01-09 12:53:27.160 CET
2023-01-09 12:53:53.668 CET;1010123009115236;52,5;2023-01-09 12:54:01.298 CET
2023-01-09 12:54:38.848 CET;1010123009115400;52,8;2023-01-09 12:54:46.608 CET
2023-01-09 12:54:49.719 CET;1010123009115411;52,5;2023-01-09 12:54:57.507 CET
2023-01-09 12:55:46.957 CET;1010123009115445;48,9;2023-01-09 12:55:54.706 CET
2023-01-09 12:55:56.887 CET;1010123009115457;52,5;2023-01-09 12:56:04.546 CET
2023-01-09 12:56:20.947 CET;1010123009115540;51,9;2023-01-09 12:56:28.686 CET
2023-01-09 12:56:32.316 CET;1010123009115555;52,2;2023-01-09 12:56:40.036 CET
2023-01-09 12:56:43.217 CET;1010123009115605;52,5;2023-01-09 12:56:50.907 CET
2023-01-09 12:56:54.246 CET;1010123009115615;52,2;2023-01-09 12:57:01.946 CET
2023-01-09 12:57:05.046 CET;1010123009115627;52,5;2023-01-09 12:57:12.734 CET
2023-01-09 12:57:15.716 CET;1010123009115639;52,2;2023-01-09 12:57:23.456 CET
2023-01-09 12:57:37.446 CET;1010123009115701;52,5;2023-01-09 12:57:45.144 CET
2023-01-09 12:57:48.546 CET;1010123009115712;52,2;2023-01-09 12:57:56.194 CET
2023-01-09 12:58:11.915 CET;1010123009115734;52,5;2023-01-09 12:58:19.634 CET
2023-01-09 12:58:22.595 CET;1010123009115745;52,2;2023-01-09 12:58:30.334 CET
2023-01-09 12:58:33.444 CET;1010123009115755;52,5;2023-01-09 12:58:41.134 CET
2023-01-09 13:15:50.522 CET;1010123009115902;51,3;2023-01-09 13:15:58.270 CET
2023-01-09 13:16:01.572 CET;1010123009115914;52,5;2023-01-09 13:16:09.321 CET
2023-01-09 13:16:12.482 CET;1010123009115925;52,2;2023-01-09 13:16:20.190 CET
2023-01-09 13:17:06.801 CET;1010123009121630;52,5;2023-01-09 13:17:14.519 CET
2023-01-09 13:18:15.970 CET;1010123009121724;51,6;2023-01-09 13:18:23.720 CET
2023-01-09 13:18:26.878 CET;1010123009121736;52,2;2023-01-09 13:18:34.517 CET
2023-01-09 13:19:01.098 CET;1010123009121823;52,5;2023-01-09 13:19:08.756 CET
2023-01-09 13:19:45.898 CET;1010223009121920;51,3;2023-01-09 13:19:53.627 CET
2023-01-09 13:19:56.806 CET;1010223009121930;52,5;2023-01-09 13:20:04.516 CET
2023-01-09 13:20:19.486 CET;1010223009121949;51,3;2023-01-09 13:20:27.155 CET
2023-01-09 13:20:30.846 CET;1010223009121959;52,5;2023-01-09 13:20:38.526 CET
2023-01-09 13:21:16.845 CET;1010223009122028;51,6;2023-01-09 13:21:24.585 CET
2023-01-09 13:22:21.765 CET;1010223009122038;52,5;2023-01-09 13:22:29.513 CET
2023-01-09 13:22:33.315 CET;1010223009122049;52,8;2023-01-09 13:22:41.085 CET
2023-01-09 13:22:55.664 CET;1010223009122124;51,9;2023-01-09 13:23:03.325 CET
2023-01-09 13:23:06.535 CET;1010223009122134;52,5;2023-01-09 13:23:14.285 CET
