time;TraceabilityCode;PressForceValueFL;time.value
2023-02-14 02:53:22.680 CET;1010223045015230;22,6;2023-02-14 02:53:27.520 CET
2023-02-14 02:53:31.730 CET;1010223045015239;22,4;2023-02-14 02:53:36.561 CET
2023-02-14 02:53:40.730 CET;1010223045015248;22,6;2023-02-14 02:53:45.598 CET
2023-02-14 02:53:49.740 CET;1010223045015257;21,8;2023-02-14 02:53:54.559 CET
2023-02-14 02:54:07.690 CET;1010223045015315;23,4;2023-02-14 02:54:12.559 CET
2023-02-14 02:54:16.569 CET;1010223045015324;21,6;2023-02-14 02:54:21.359 CET
2023-02-14 02:54:25.740 CET;1010223045015333;23,4;2023-02-14 02:54:30.559 CET
2023-02-14 02:54:34.549 CET;1010223045015342;21,8;2023-02-14 02:54:39.440 CET
2023-02-14 02:54:43.549 CET;1010223045015350;21,3;2023-02-14 02:54:48.410 CET
2023-02-14 02:54:52.529 CET;1010223045015359;22,1;2023-02-14 02:54:57.448 CET
2023-02-14 02:55:10.509 CET;1010223045015417;21,8;2023-02-14 02:55:15.437 CET
2023-02-14 02:55:19.519 CET;1010223045015426;22,1;2023-02-14 02:55:24.398 CET
2023-02-14 02:55:28.638 CET;1010223045015435;21,6;2023-02-14 02:55:33.437 CET
2023-02-14 02:55:37.648 CET;1010223045015444;20,5;2023-02-14 02:55:42.489 CET
2023-02-14 02:55:46.719 CET;1010223045015453;21,8;2023-02-14 02:55:51.528 CET
2023-02-14 02:55:55.598 CET;1010223045015502;20,8;2023-02-14 02:56:00.479 CET
2023-02-14 02:56:04.519 CET;1010223045015511;21;2023-02-14 02:56:09.348 CET
2023-02-14 02:56:13.618 CET;1010223045015520;21,8;2023-02-14 02:56:18.568 CET
2023-02-14 02:56:22.747 CET;1010223045015529;22,1;2023-02-14 02:56:27.596 CET
2023-02-14 02:56:31.578 CET;1010223045015538;21,6;2023-02-14 02:56:36.467 CET
2023-02-14 02:56:40.677 CET;1010223045015547;22,9;2023-02-14 02:56:45.517 CET
2023-02-14 02:56:49.687 CET;1010223045015556;23,2;2023-02-14 02:56:54.556 CET
2023-02-14 02:57:07.368 CET;1010223045015614;21,6;2023-02-14 02:57:12.237 CET
2023-02-14 02:57:16.286 CET;1010223045015623;20,8;2023-02-14 02:57:21.115 CET
2023-02-14 02:57:25.075 CET;1010223045015633;21,6;2023-02-14 02:57:30.006 CET
2023-02-14 02:57:34.137 CET;1010223045015641;21,8;2023-02-14 02:57:38.966 CET
2023-02-14 02:57:43.135 CET;1010223045015650;21,6;2023-02-14 02:57:48.006 CET
2023-02-14 02:57:52.056 CET;1010223045015659;20,8;2023-02-14 02:57:56.877 CET
2023-02-14 02:58:01.026 CET;1010223045015708;21,3;2023-02-14 02:58:05.836 CET
2023-02-14 02:58:09.816 CET;1010223045015717;21;2023-02-14 02:58:14.644 CET
2023-02-14 02:58:18.915 CET;1010223045015726;21,3;2023-02-14 02:58:23.765 CET
2023-02-14 02:58:27.905 CET;1010223045015735;22,4;2023-02-14 02:58:32.724 CET
2023-02-14 02:58:36.865 CET;1010223045015744;21,8;2023-02-14 02:58:41.684 CET
2023-02-14 02:58:45.905 CET;1010223045015753;21,3;2023-02-14 02:58:50.714 CET
2023-02-14 02:58:54.595 CET;1010223045015802;21,8;2023-02-14 02:58:59.525 CET
2023-02-14 02:59:03.676 CET;1010223045015811;21,6;2023-02-14 02:59:08.486 CET
2023-02-14 02:59:21.404 CET;1010223045015828;21,8;2023-02-14 02:59:26.243 CET
2023-02-14 02:59:30.365 CET;1010223045015838;22,4;2023-02-14 02:59:35.273 CET
2023-02-14 02:59:39.265 CET;1010223045015847;21,6;2023-02-14 02:59:44.084 CET
2023-02-14 02:59:48.473 CET;1010223045015855;22,6;2023-02-14 02:59:53.282 CET
2023-02-14 02:59:57.434 CET;1010223045015904;21,6;2023-02-14 03:00:02.313 CET
2023-02-14 03:00:06.313 CET;1010223045015913;21,8;2023-02-14 03:00:11.203 CET
2023-02-14 03:00:15.203 CET;1010223045015922;21,3;2023-02-14 03:00:20.084 CET
2023-02-14 03:00:33.084 CET;1010223045015940;21,8;2023-02-14 03:00:37.934 CET
2023-02-14 03:00:51.092 CET;1010223045015958;22,6;2023-02-14 03:00:56.012 CET
2023-02-14 03:01:00.042 CET;1010223045020007;20,8;2023-02-14 03:01:04.882 CET
2023-02-14 03:01:08.892 CET;1010223045020016;20,5;2023-02-14 03:01:13.762 CET
2023-02-14 03:01:17.892 CET;1010223045020025;21;2023-02-14 03:01:22.721 CET
2023-02-14 03:01:26.973 CET;1010223045020034;21,8;2023-02-14 03:01:31.842 CET
2023-02-14 03:01:35.903 CET;1010223045020043;21,6;2023-02-14 03:01:40.802 CET
2023-02-14 03:01:44.921 CET;1010223045020052;22,4;2023-02-14 03:01:49.851 CET
2023-02-14 03:01:53.832 CET;1010223045020101;22,6;2023-02-14 03:01:58.641 CET
2023-02-14 03:02:02.742 CET;1010223045020110;21,6;2023-02-14 03:02:07.601 CET
2023-02-14 03:02:11.891 CET;1010223045020119;21,3;2023-02-14 03:02:16.802 CET
2023-02-14 03:02:20.881 CET;1010223045020128;21,8;2023-02-14 03:02:25.691 CET
2023-02-14 03:02:29.921 CET;1010223045020137;22,4;2023-02-14 03:02:34.730 CET
2023-02-14 03:02:38.861 CET;1010223045020146;21,6;2023-02-14 03:02:43.752 CET
2023-02-14 03:02:47.811 CET;1010223045020155;21,3;2023-02-14 03:02:52.640 CET
2023-02-14 03:02:56.871 CET;1010223045020204;22,6;2023-02-14 03:03:01.680 CET
2023-02-14 03:03:05.720 CET;1010223045020213;22,1;2023-02-14 03:03:10.650 CET
2023-02-14 03:03:14.780 CET;1010223045020222;20,5;2023-02-14 03:03:19.599 CET
2023-02-14 03:03:23.750 CET;1010223045020231;21;2023-02-14 03:03:28.559 CET
2023-02-14 03:03:32.730 CET;1010223045020240;21,3;2023-02-14 03:03:37.611 CET
2023-02-14 03:03:41.720 CET;1010223045020249;20,8;2023-02-14 03:03:46.490 CET
2023-02-14 03:03:59.510 CET;1010223045020307;21,8;2023-02-14 03:04:04.329 CET
2023-02-14 03:04:08.430 CET;1010223045020316;20,8;2023-02-14 03:04:13.279 CET
2023-02-14 03:04:17.440 CET;1010223045020325;22,4;2023-02-14 03:04:22.329 CET
2023-02-14 03:04:26.400 CET;1010223045020334;21,3;2023-02-14 03:04:31.269 CET
2023-02-14 03:04:35.619 CET;1010223045020342;21,8;2023-02-14 03:04:40.400 CET
2023-02-14 03:04:44.470 CET;1010223045020351;21,6;2023-02-14 03:04:49.279 CET
2023-02-14 03:04:53.470 CET;1010223045020400;22,4;2023-02-14 03:04:58.319 CET
2023-02-14 03:05:02.460 CET;1010223045020409;22,6;2023-02-14 03:05:07.289 CET
2023-02-14 03:05:11.400 CET;1010223045020418;23,2;2023-02-14 03:05:16.240 CET
2023-02-14 03:05:20.369 CET;1010223045020427;22,9;2023-02-14 03:05:25.210 CET
2023-02-14 03:05:29.369 CET;1010223045020436;22,6;2023-02-14 03:05:34.160 CET
2023-02-14 03:05:38.150 CET;1010223045020445;21,8;2023-02-14 03:05:43.049 CET
2023-02-14 03:05:47.098 CET;1010223045020454;21;2023-02-14 03:05:51.927 CET
2023-02-14 03:05:55.989 CET;1010223045020503;20,8;2023-02-14 03:06:00.818 CET
2023-02-14 03:06:05.039 CET;1010223045020512;22,6;2023-02-14 03:06:09.848 CET
2023-02-14 03:06:13.959 CET;1010223045020521;21;2023-02-14 03:06:18.809 CET
2023-02-14 03:06:22.819 CET;1010223045020530;21,3;2023-02-14 03:06:27.698 CET
2023-02-14 03:06:31.749 CET;1010223045020539;21,8;2023-02-14 03:06:36.658 CET
2023-02-14 03:06:40.729 CET;1010223045020548;21;2023-02-14 03:06:45.528 CET
2023-02-14 03:06:49.767 CET;1010223045020557;21,8;2023-02-14 03:06:54.638 CET
2023-02-14 03:06:58.717 CET;1010223045020606;21,3;2023-02-14 03:07:03.536 CET
2023-02-14 03:07:16.497 CET;1010223045020624;22,6;2023-02-14 03:07:21.278 CET
2023-02-14 03:07:25.558 CET;1010223045020633;22,9;2023-02-14 03:07:30.407 CET
2023-02-14 03:07:34.467 CET;1010223045020642;22,1;2023-02-14 03:07:39.298 CET
2023-02-14 03:07:52.398 CET;1010223045020659;21,6;2023-02-14 03:07:57.207 CET
2023-02-14 03:08:01.378 CET;1010223045020708;21,3;2023-02-14 03:08:06.167 CET
2023-02-14 03:08:19.236 CET;1010223045020726;21,6;2023-02-14 03:08:24.085 CET
2023-02-14 03:08:28.276 CET;1010223045020735;23,4;2023-02-14 03:08:33.125 CET
2023-02-14 03:08:37.316 CET;1010223045020744;21,6;2023-02-14 03:08:42.086 CET
2023-02-14 03:08:46.157 CET;1010223045020753;20,5;2023-02-14 03:08:50.966 CET
2023-02-14 03:08:55.117 CET;1010223045020802;22,4;2023-02-14 03:09:00.016 CET
2023-02-14 03:09:04.086 CET;1010223045020811;21;2023-02-14 03:09:08.976 CET
2023-02-14 03:09:13.197 CET;1010223045020820;22,6;2023-02-14 03:09:18.095 CET
2023-02-14 03:09:22.296 CET;1010223045020829;21,3;2023-02-14 03:09:27.125 CET
2023-02-14 03:09:31.226 CET;1010223045020838;22,4;2023-02-14 03:09:36.085 CET
2023-02-14 03:09:40.296 CET;1010223045020847;22,1;2023-02-14 03:09:45.135 CET
2023-02-14 03:09:49.236 CET;1010223045020856;21,3;2023-02-14 03:09:54.105 CET
2023-02-14 03:09:58.176 CET;1010223045020905;21,6;2023-02-14 03:10:02.964 CET
2023-02-14 03:10:07.105 CET;1010223045020914;21,3;2023-02-14 03:10:11.926 CET
2023-02-14 03:10:22.486 CET;1010223045020923;21,8;2023-02-14 03:10:27.335 CET
2023-02-14 03:10:31.506 CET;1010223045020932;22,1;2023-02-14 03:10:36.335 CET
2023-02-14 03:10:40.385 CET;1010223045020941;21,3;2023-02-14 03:10:45.203 CET
2023-02-14 03:10:58.394 CET;1010223045021009;22,1;2023-02-14 03:11:03.214 CET
2023-02-14 03:11:07.365 CET;1010223045021015;22,4;2023-02-14 03:11:12.243 CET
2023-02-14 03:11:16.295 CET;1010223045021023;21,3;2023-02-14 03:11:21.124 CET
2023-02-14 03:11:25.384 CET;1010223045021032;22,1;2023-02-14 03:11:30.253 CET
2023-02-14 03:11:34.214 CET;1010223045021041;21;2023-02-14 03:11:39.134 CET
2023-02-14 03:11:52.043 CET;1010223045021059;22,9;2023-02-14 03:11:56.892 CET
2023-02-14 03:12:01.073 CET;1010223045021108;21,8;2023-02-14 03:12:05.862 CET
2023-02-14 03:12:19.053 CET;1010223045021126;22,4;2023-02-14 03:12:23.852 CET
2023-02-14 03:12:27.874 CET;1010223045021135;21,3;2023-02-14 03:12:32.733 CET
2023-02-14 03:13:12.632 CET;1010223045021220;22,9;2023-02-14 03:13:17.463 CET
2023-02-14 03:13:21.493 CET;1010223045021229;21,8;2023-02-14 03:13:26.332 CET
2023-02-14 03:13:30.562 CET;1010223045021238;22,1;2023-02-14 03:13:35.371 CET
2023-02-14 03:13:39.532 CET;1010223045021247;23,2;2023-02-14 03:13:44.413 CET
2023-02-14 03:13:48.601 CET;1010223045021255;22,1;2023-02-14 03:13:53.461 CET
2023-02-14 03:13:57.512 CET;1010223045021305;21,6;2023-02-14 03:14:02.332 CET
2023-02-14 03:14:06.421 CET;1010223045021313;21;2023-02-14 03:14:11.290 CET
2023-02-14 03:14:33.381 CET;1010223045021340;22,4;2023-02-14 03:14:38.180 CET
2023-02-14 03:14:42.282 CET;1010223045021349;21,8;2023-02-14 03:14:47.141 CET
2023-02-14 03:14:51.180 CET;1010223045021358;22,1;2023-02-14 03:14:56.091 CET
2023-02-14 03:15:00.171 CET;1010223045021407;21,3;2023-02-14 03:15:05.051 CET
2023-02-14 03:15:18.130 CET;1010223045021425;21,8;2023-02-14 03:15:22.980 CET
2023-02-14 03:15:27.190 CET;1010223045021434;22,4;2023-02-14 03:15:32.089 CET
2023-02-14 03:15:45.009 CET;1010223045021452;21,3;2023-02-14 03:15:49.849 CET
2023-02-14 03:15:53.970 CET;1010223045021501;21,8;2023-02-14 03:15:58.809 CET
2023-02-14 03:16:02.910 CET;1010223045021510;22,6;2023-02-14 03:16:07.779 CET
2023-02-14 03:16:11.890 CET;1010223045021519;21;2023-02-14 03:16:16.737 CET
2023-02-14 03:16:20.898 CET;1010223045021528;22,4;2023-02-14 03:16:25.698 CET
2023-02-14 03:16:39.729 CET;1010223045021537;22,6;2023-02-14 03:16:44.648 CET
2023-02-14 03:16:48.959 CET;1010223045021546;22,4;2023-02-14 03:16:53.767 CET
2023-02-14 03:17:07.078 CET;1010223045021604;21;2023-02-14 03:17:11.927 CET
2023-02-14 03:17:15.917 CET;1010223045021613;21,3;2023-02-14 03:17:20.808 CET
2023-02-14 03:17:24.937 CET;1010223045021632;21;2023-02-14 03:17:29.687 CET
2023-02-14 03:17:33.898 CET;1010223045021641;21,8;2023-02-14 03:17:38.736 CET
2023-02-14 03:17:42.818 CET;1010223045021650;20,8;2023-02-14 03:17:47.697 CET
2023-02-14 03:17:51.808 CET;1010223045021659;21,8;2023-02-14 03:17:56.667 CET
2023-02-14 03:18:09.818 CET;1010223045021717;21,6;2023-02-14 03:18:14.657 CET
2023-02-14 03:18:18.628 CET;1010223045021726;20,5;2023-02-14 03:18:23.536 CET
2023-02-14 03:18:27.677 CET;1010223045021735;21,6;2023-02-14 03:18:32.497 CET
2023-02-14 03:18:46.736 CET;1010223045021744;21,8;2023-02-14 03:18:51.617 CET
2023-02-14 03:19:04.667 CET;1010223045021802;21,3;2023-02-14 03:19:09.536 CET
2023-02-14 03:20:48.966 CET;1010223045021820;22,1;2023-02-14 03:20:53.835 CET
2023-02-14 03:20:56.456 CET;1010223045021839;21,8;2023-02-14 03:21:01.385 CET
2023-02-14 03:21:04.186 CET;1010223045021847;22,1;2023-02-14 03:21:08.976 CET
2023-02-14 03:21:12.706 CET;1010223045021857;22,9;2023-02-14 03:21:17.604 CET
2023-02-14 03:21:21.614 CET;1010223045021906;21,8;2023-02-14 03:21:26.503 CET
2023-02-14 03:21:30.503 CET;1010223045021915;22,4;2023-02-14 03:21:35.384 CET
2023-02-14 03:21:39.594 CET;1010223045021924;21,8;2023-02-14 03:21:44.423 CET
2023-02-14 03:21:48.434 CET;1010223045021933;22,1;2023-02-14 03:21:53.305 CET
2023-02-14 03:22:06.664 CET;1010223045022114;21,3;2023-02-14 03:22:11.454 CET
2023-02-14 03:22:15.535 CET;1010223045022123;22,4;2023-02-14 03:22:20.414 CET
2023-02-14 03:22:24.585 CET;1010223045022131;21,6;2023-02-14 03:22:29.464 CET
2023-02-14 03:22:33.615 CET;1010223045022141;22,1;2023-02-14 03:22:38.414 CET
2023-02-14 03:22:42.484 CET;1010223045022150;21,8;2023-02-14 03:22:47.293 CET
2023-02-14 03:22:51.453 CET;1010223045022159;21;2023-02-14 03:22:56.334 CET
2023-02-14 03:23:00.283 CET;1010223045022207;21,8;2023-02-14 03:23:05.053 CET
2023-02-14 03:23:09.243 CET;1010223045022217;22,1;2023-02-14 03:23:14.104 CET
2023-02-14 03:23:18.094 CET;1010223045022225;22,9;2023-02-14 03:23:22.892 CET
2023-02-14 03:23:27.223 CET;1010223045022235;22,6;2023-02-14 03:23:32.094 CET
2023-02-14 03:23:36.124 CET;1010223045022243;21,6;2023-02-14 03:23:41.052 CET
2023-02-14 03:23:45.153 CET;1010223045022252;21,8;2023-02-14 03:23:50.032 CET
2023-02-14 03:23:54.292 CET;1010223045022302;22,9;2023-02-14 03:23:59.142 CET
2023-02-14 03:24:03.112 CET;1010223045022310;23,2;2023-02-14 03:24:07.931 CET
2023-02-14 03:24:12.072 CET;1010223045022320;21,6;2023-02-14 03:24:16.903 CET
2023-02-14 03:24:29.892 CET;1010223045022338;21,3;2023-02-14 03:24:34.753 CET
2023-02-14 03:24:38.923 CET;1010223045022347;21,6;2023-02-14 03:24:43.792 CET
2023-02-14 03:24:47.872 CET;1010223045022356;21;2023-02-14 03:24:52.742 CET
2023-02-14 03:24:56.941 CET;1010223045022405;21,6;2023-02-14 03:25:01.782 CET
2023-02-14 03:25:05.903 CET;1010223045022414;22,1;2023-02-14 03:25:10.752 CET
2023-02-14 03:25:14.782 CET;1010223045022423;21,3;2023-02-14 03:25:19.621 CET
2023-02-14 03:25:23.792 CET;1010223045022432;21;2023-02-14 03:25:28.592 CET
2023-02-14 03:25:32.752 CET;1010223045022440;21,6;2023-02-14 03:25:37.552 CET
2023-02-14 03:25:50.732 CET;1010223045022459;22,4;2023-02-14 03:25:55.621 CET
2023-02-14 03:25:59.742 CET;1010223045022507;23,2;2023-02-14 03:26:04.661 CET
2023-02-14 03:26:08.762 CET;1010223045022516;21,8;2023-02-14 03:26:13.621 CET
2023-02-14 03:26:17.790 CET;1010223045022525;21,3;2023-02-14 03:26:22.581 CET
2023-02-14 03:26:26.720 CET;1010223045022534;22,6;2023-02-14 03:26:31.611 CET
2023-02-14 03:26:35.750 CET;1010223045022543;22,1;2023-02-14 03:26:40.661 CET
2023-02-14 03:26:44.690 CET;1010223045022552;21,8;2023-02-14 03:26:49.539 CET
2023-02-14 03:26:53.601 CET;1010223045022601;22,9;2023-02-14 03:26:58.509 CET
2023-02-14 03:27:02.700 CET;1010223045022610;22,4;2023-02-14 03:27:07.549 CET
2023-02-14 03:27:11.750 CET;1010223045022619;21,6;2023-02-14 03:27:16.671 CET
2023-02-14 03:27:20.720 CET;1010223045022628;22,4;2023-02-14 03:27:25.630 CET
2023-02-14 03:27:29.661 CET;1010223045022637;22,6;2023-02-14 03:27:34.589 CET
2023-02-14 03:27:38.621 CET;1010223045022646;21,6;2023-02-14 03:27:43.539 CET
2023-02-14 03:27:47.759 CET;1010223045022655;21,8;2023-02-14 03:27:52.578 CET
2023-02-14 03:27:56.720 CET;1010223045022704;22,1;2023-02-14 03:28:01.628 CET
2023-02-14 03:28:05.579 CET;1010223045022713;22,6;2023-02-14 03:28:10.418 CET
2023-02-14 03:28:14.680 CET;1010223045022722;21,6;2023-02-14 03:28:19.539 CET
2023-02-14 03:28:23.630 CET;1010223045022731;21;2023-02-14 03:28:28.509 CET
2023-02-14 03:28:32.630 CET;1010223045022740;22,1;2023-02-14 03:28:37.470 CET
2023-02-14 03:28:41.700 CET;1010223045022749;21,3;2023-02-14 03:28:46.578 CET
2023-02-14 03:28:50.740 CET;1010223045022758;21,6;2023-02-14 03:28:55.549 CET
2023-02-14 03:28:59.579 CET;1010223045022807;22,4;2023-02-14 03:29:04.428 CET
2023-02-14 03:29:08.500 CET;1010223045022816;21,8;2023-02-14 03:29:13.380 CET
2023-02-14 03:29:17.459 CET;1010223045022825;21,3;2023-02-14 03:29:22.338 CET
2023-02-14 03:29:26.528 CET;1010223045022834;22,1;2023-02-14 03:29:31.308 CET
2023-02-14 03:29:35.477 CET;1010223045022843;21;2023-02-14 03:29:40.257 CET
2023-02-14 03:29:44.438 CET;1010223045022852;22,1;2023-02-14 03:29:49.308 CET
2023-02-14 03:29:53.358 CET;1010223045022901;21,8;2023-02-14 03:29:58.187 CET
2023-02-14 03:30:02.569 CET;1010223045022910;22,1;2023-02-14 03:30:07.467 CET
2023-02-14 03:30:11.388 CET;1010223045022919;21,3;2023-02-14 03:30:16.266 CET
2023-02-14 03:30:20.417 CET;1010223045022928;22,4;2023-02-14 03:30:25.306 CET
2023-02-14 03:30:38.388 CET;1010223045022946;21,3;2023-02-14 03:30:43.226 CET
2023-02-14 03:30:47.308 CET;1010223045022955;21;2023-02-14 03:30:52.197 CET
2023-02-14 03:31:14.128 CET;1010223045023022;20,8;2023-02-14 03:31:18.907 CET
2023-02-14 03:31:32.217 CET;1010223045023040;20,2;2023-02-14 03:31:37.068 CET
2023-02-14 03:31:41.197 CET;1010223045023049;21,3;2023-02-14 03:31:46.026 CET
2023-02-14 03:31:50.197 CET;1010223045023058;22,6;2023-02-14 03:31:55.065 CET
2023-02-14 03:31:59.197 CET;1010223045023107;22,9;2023-02-14 03:32:04.026 CET
2023-02-14 03:32:08.096 CET;1010223045023116;21;2023-02-14 03:32:12.915 CET
2023-02-14 03:32:16.996 CET;1010223045023125;21,3;2023-02-14 03:32:21.865 CET
2023-02-14 03:32:26.076 CET;1010223045023134;22,6;2023-02-14 03:32:30.905 CET
2023-02-14 03:32:35.076 CET;1010223045023143;22,9;2023-02-14 03:32:39.957 CET
2023-02-14 03:32:44.086 CET;1010223045023152;22,1;2023-02-14 03:32:48.996 CET
2023-02-14 03:32:52.966 CET;1010223045023201;20,8;2023-02-14 03:32:57.875 CET
2023-02-14 03:33:01.905 CET;1010223045023210;21,3;2023-02-14 03:33:06.756 CET
2023-02-14 03:33:10.815 CET;1010223045023219;21,6;2023-02-14 03:33:15.714 CET
2023-02-14 03:33:19.786 CET;1010223045023228;21,3;2023-02-14 03:33:24.585 CET
2023-02-14 03:33:28.686 CET;1010223045023237;22,6;2023-02-14 03:33:33.634 CET
2023-02-14 03:33:37.875 CET;1010223045023246;20,8;2023-02-14 03:33:42.755 CET
2023-02-14 03:33:46.805 CET;1010223045023254;22,4;2023-02-14 03:33:51.704 CET
2023-02-14 03:34:04.766 CET;1010223045023312;21;2023-02-14 03:34:09.625 CET
2023-02-14 03:34:13.875 CET;1010223045023322;22,6;2023-02-14 03:34:18.753 CET
2023-02-14 03:34:22.734 CET;1010223045023330;21,3;2023-02-14 03:34:27.624 CET
2023-02-14 03:34:31.595 CET;1010223045023339;22,4;2023-02-14 03:34:36.434 CET
2023-02-14 03:34:49.525 CET;1010223045023357;21,8;2023-02-14 03:34:54.355 CET
2023-02-14 03:34:58.505 CET;1010223045023406;22,1;2023-02-14 03:35:03.394 CET
2023-02-14 03:35:07.464 CET;1010223045023415;21,8;2023-02-14 03:35:12.275 CET
2023-02-14 03:35:16.335 CET;1010223045023424;21;2023-02-14 03:35:21.154 CET
2023-02-14 03:35:25.265 CET;1010223045023433;20,5;2023-02-14 03:35:30.104 CET
2023-02-14 03:35:34.194 CET;1010223045023442;22,4;2023-02-14 03:35:39.085 CET
2023-02-14 03:35:43.315 CET;1010223045023508;21,3;2023-02-14 03:35:48.203 CET
2023-02-14 03:35:52.084 CET;1010123045023514;24;2023-02-14 03:35:56.913 CET
2023-02-14 03:36:01.114 CET;1010123045023519;22,4;2023-02-14 03:36:05.953 CET
2023-02-14 03:36:10.003 CET;1010123045023525;20;2023-02-14 03:36:14.832 CET
2023-02-14 03:36:19.013 CET;1010123045023531;21,3;2023-02-14 03:36:23.882 CET
2023-02-14 03:36:45.913 CET;1010123045023553;21,8;2023-02-14 03:36:50.752 CET
2023-02-14 03:36:54.782 CET;1010123045023602;21,6;2023-02-14 03:36:59.622 CET
2023-02-14 03:37:03.812 CET;1010123045023611;21,3;2023-02-14 03:37:08.592 CET
2023-02-14 03:37:21.641 CET;1010123045023629;21,8;2023-02-14 03:37:26.512 CET
2023-02-14 03:37:30.582 CET;1010123045023638;22,6;2023-02-14 03:37:35.471 CET
2023-02-14 03:37:39.392 CET;1010123045023646;24,5;2023-02-14 03:37:44.181 CET
2023-02-14 03:37:48.312 CET;1010123045023656;22,4;2023-02-14 03:37:53.153 CET
2023-02-14 03:37:57.372 CET;1010123045023704;22,9;2023-02-14 03:38:02.203 CET
2023-02-14 03:38:06.392 CET;1010123045023713;22,6;2023-02-14 03:38:11.312 CET
2023-02-14 03:38:15.403 CET;1010123045023722;21,3;2023-02-14 03:38:20.272 CET
2023-02-14 03:38:33.282 CET;1010123045023740;21,8;2023-02-14 03:38:38.201 CET
2023-02-14 03:38:42.211 CET;1010123045023749;21,6;2023-02-14 03:38:47.081 CET
2023-02-14 03:38:51.332 CET;1010123045023758;22,4;2023-02-14 03:38:56.121 CET
2023-02-14 03:39:00.302 CET;1010123045023807;21,8;2023-02-14 03:39:05.161 CET
2023-02-14 03:39:09.062 CET;1010123045023816;23,2;2023-02-14 03:39:13.950 CET
2023-02-14 03:39:18.081 CET;1010123045023825;21,8;2023-02-14 03:39:22.920 CET
2023-02-14 03:39:26.980 CET;1010123045023834;20,8;2023-02-14 03:39:31.871 CET
2023-02-14 03:39:36.051 CET;1010123045023843;22,6;2023-02-14 03:39:40.930 CET
2023-02-14 03:39:44.891 CET;1010123045023852;20,8;2023-02-14 03:39:49.789 CET
2023-02-14 03:39:53.970 CET;1010123045023901;21,6;2023-02-14 03:39:58.750 CET
2023-02-14 03:40:02.720 CET;1010123045023910;21,3;2023-02-14 03:40:07.559 CET
2023-02-14 03:40:11.700 CET;1010123045023919;22,1;2023-02-14 03:40:16.509 CET
2023-02-14 03:40:20.631 CET;1010123045023928;21;2023-02-14 03:40:25.470 CET
2023-02-14 03:40:29.690 CET;1010123045023937;22,9;2023-02-14 03:40:34.519 CET
2023-02-14 03:40:47.539 CET;1010123045023954;21,6;2023-02-14 03:40:52.348 CET
2023-02-14 03:40:56.519 CET;1010123045024003;22,4;2023-02-14 03:41:01.319 CET
2023-02-14 03:41:05.450 CET;1010123045024012;21,8;2023-02-14 03:41:10.289 CET
2023-02-14 03:41:14.509 CET;1010123045024021;22,4;2023-02-14 03:41:19.309 CET
2023-02-14 03:41:23.339 CET;1010123045024030;21;2023-02-14 03:41:28.200 CET
2023-02-14 03:41:32.240 CET;1010123045024039;21,3;2023-02-14 03:41:37.079 CET
2023-02-14 03:41:41.319 CET;1010123045024048;22,1;2023-02-14 03:41:46.130 CET
2023-02-14 03:41:50.279 CET;1010123045024058;22,4;2023-02-14 03:41:55.160 CET
2023-02-14 03:41:59.150 CET;1010123045024106;21,8;2023-02-14 03:42:04.039 CET
2023-02-14 03:42:08.019 CET;1010123045024115;21;2023-02-14 03:42:12.920 CET
2023-02-14 03:42:17.049 CET;1010123045024124;21,3;2023-02-14 03:42:21.878 CET
2023-02-14 03:42:25.918 CET;1010123045024133;21,6;2023-02-14 03:42:30.848 CET
2023-02-14 03:42:52.749 CET;1010123045024200;21,3;2023-02-14 03:42:57.559 CET
2023-02-14 03:43:01.549 CET;1010123045024209;20,5;2023-02-14 03:43:06.448 CET
2023-02-14 03:43:10.559 CET;1010123045024218;21,6;2023-02-14 03:43:15.398 CET
2023-02-14 03:43:19.457 CET;1010123045024227;21,3;2023-02-14 03:43:24.368 CET
2023-02-14 03:43:28.227 CET;1010123045024236;23,7;2023-02-14 03:43:33.078 CET
2023-02-14 03:43:37.078 CET;1010123045024245;21,3;2023-02-14 03:43:41.957 CET
2023-02-14 03:43:45.838 CET;1010123045024253;25;2023-02-14 03:43:50.687 CET
2023-02-14 03:43:54.917 CET;1010123045024302;23,2;2023-02-14 03:43:59.726 CET
2023-02-14 03:44:03.697 CET;1010123045024311;24;2023-02-14 03:44:08.517 CET
2023-02-14 03:44:12.677 CET;1010123045024320;22,6;2023-02-14 03:44:17.556 CET
2023-02-14 03:44:21.648 CET;1010123045024329;19,7;2023-02-14 03:44:26.427 CET
2023-02-14 03:44:30.598 CET;1010123045024338;22,9;2023-02-14 03:44:35.487 CET
2023-02-14 03:44:39.638 CET;1010123045024347;21,3;2023-02-14 03:44:44.516 CET
2023-02-14 03:44:48.576 CET;1010123045024356;22,4;2023-02-14 03:44:53.486 CET
2023-02-14 03:44:57.756 CET;1010123045024404;21,8;2023-02-14 03:45:02.677 CET
2023-02-14 03:45:06.647 CET;1010123045024413;20,5;2023-02-14 03:45:11.476 CET
2023-02-14 03:45:15.546 CET;1010123045024422;20,8;2023-02-14 03:45:20.437 CET
2023-02-14 03:45:24.637 CET;1010123045024431;22,1;2023-02-14 03:45:29.555 CET
2023-02-14 03:45:33.586 CET;1010123045024441;20,8;2023-02-14 03:45:38.506 CET
2023-02-14 03:45:42.617 CET;1010123045024450;22,6;2023-02-14 03:45:47.476 CET
