time;TraceabilityCode;PressForceValueRL;time.value
2023-02-16 23:48:37.368 CET;1010123047224759;28,8;2023-02-16 23:48:41.907 CET
2023-02-16 23:48:52.298 CET;1010123047224814;29,3;2023-02-16 23:48:56.788 CET
2023-02-16 23:48:59.657 CET;1010123047224821;28,5;2023-02-16 23:49:04.148 CET
2023-02-16 23:49:07.108 CET;1010123047224829;28,2;2023-02-16 23:49:11.667 CET
2023-02-16 23:49:14.548 CET;1010123047224836;29,6;2023-02-16 23:49:19.098 CET
2023-02-16 23:49:22.118 CET;1010123047224844;29,8;2023-02-16 23:49:26.697 CET
2023-02-16 23:49:29.578 CET;1010123047224851;29,3;2023-02-16 23:49:34.048 CET
2023-02-16 23:49:44.326 CET;1010123047224906;28,5;2023-02-16 23:49:48.857 CET
2023-02-16 23:49:51.766 CET;1010123047224914;28,8;2023-02-16 23:49:56.226 CET
2023-02-16 23:49:59.316 CET;1010123047224921;29;2023-02-16 23:50:03.756 CET
2023-02-16 23:50:06.586 CET;1010123047224929;28,8;2023-02-16 23:50:11.117 CET
2023-02-16 23:50:14.155 CET;1010123047224936;29;2023-02-16 23:50:18.625 CET
2023-02-16 23:50:21.615 CET;1010123047224944;28,8;2023-02-16 23:50:26.065 CET
2023-02-16 23:50:44.446 CET;1010123047225006;28,2;2023-02-16 23:50:48.946 CET
2023-02-16 23:50:51.946 CET;1010123047225013;29,3;2023-02-16 23:50:56.384 CET
2023-02-16 23:51:21.674 CET;1010123047225043;29,6;2023-02-16 23:51:26.223 CET
2023-02-16 23:51:29.045 CET;1010123047225051;29,3;2023-02-16 23:51:33.584 CET
2023-02-16 23:51:36.505 CET;1010123047225058;30,4;2023-02-16 23:51:40.944 CET
2023-02-16 23:51:44.025 CET;1010123047225106;29,6;2023-02-16 23:51:48.463 CET
2023-02-16 23:51:58.865 CET;1010123047225120;29,3;2023-02-16 23:52:03.344 CET
2023-02-16 23:52:06.255 CET;1010123047225128;29;2023-02-16 23:52:10.783 CET
2023-02-16 23:52:13.775 CET;1010123047225135;29,3;2023-02-16 23:52:18.305 CET
2023-02-16 23:52:21.174 CET;1010123047225143;29;2023-02-16 23:52:25.664 CET
2023-02-16 23:52:28.565 CET;1010123047225150;28,8;2023-02-16 23:52:33.095 CET
2023-02-16 23:52:43.473 CET;1010123047225205;28,2;2023-02-16 23:52:48.053 CET
2023-02-16 23:52:50.823 CET;1010123047225212;29,8;2023-02-16 23:52:55.332 CET
2023-02-16 23:52:58.144 CET;1010123047225220;29,6;2023-02-16 23:53:02.622 CET
2023-02-16 23:53:05.563 CET;1010123047225227;28,5;2023-02-16 23:53:10.153 CET
2023-02-16 23:53:13.233 CET;1010123047225235;30,1;2023-02-16 23:53:17.743 CET
2023-02-16 23:53:20.654 CET;1010123047225242;29,3;2023-02-16 23:53:25.183 CET
2023-02-16 23:53:35.434 CET;1010123047225257;29,8;2023-02-16 23:53:39.903 CET
2023-02-16 23:53:42.783 CET;1010123047225304;28,8;2023-02-16 23:53:47.273 CET
2023-02-16 23:53:57.644 CET;1010123047225319;29,8;2023-02-16 23:54:02.144 CET
2023-02-16 23:54:05.104 CET;1010123047225327;28,8;2023-02-16 23:54:09.582 CET
2023-02-16 23:54:12.542 CET;1010123047225334;29,3;2023-02-16 23:54:17.112 CET
2023-02-16 23:54:27.253 CET;1010123047225349;28,8;2023-02-16 23:54:31.753 CET
2023-02-16 23:54:42.243 CET;1010123047225404;29,3;2023-02-16 23:54:46.782 CET
2023-02-16 23:54:57.052 CET;1010123047225419;28,8;2023-02-16 23:55:01.582 CET
2023-02-16 23:55:04.443 CET;1010123047225426;29,8;2023-02-16 23:55:08.943 CET
2023-02-16 23:55:11.802 CET;1010123047225434;29;2023-02-16 23:55:16.311 CET
2023-02-16 23:55:19.201 CET;1010123047225441;28,8;2023-02-16 23:55:23.671 CET
2023-02-16 23:55:26.701 CET;1010123047225448;30,4;2023-02-16 23:55:31.260 CET
2023-02-16 23:55:33.982 CET;1010123047225456;29,6;2023-02-16 23:55:38.542 CET
2023-02-16 23:55:41.661 CET;1010123047225503;29;2023-02-16 23:55:46.141 CET
2023-02-16 23:55:48.992 CET;1010123047225511;29,8;2023-02-16 23:55:53.421 CET
2023-02-16 23:55:56.292 CET;1010123047225518;29;2023-02-16 23:56:00.792 CET
2023-02-16 23:56:11.181 CET;1010123047225533;29,6;2023-02-16 23:56:15.750 CET
2023-02-16 23:56:18.721 CET;1010123047225540;30,4;2023-02-16 23:56:23.262 CET
2023-02-16 23:56:26.232 CET;1010123047225548;29,3;2023-02-16 23:56:30.701 CET
2023-02-16 23:56:33.641 CET;1010123047225555;29,6;2023-02-16 23:56:38.071 CET
2023-02-16 23:56:40.982 CET;1010123047225603;29;2023-02-16 23:56:45.509 CET
2023-02-16 23:56:48.391 CET;1010123047225610;29,6;2023-02-16 23:56:52.861 CET
2023-02-16 23:56:55.861 CET;1010123047225618;29,8;2023-02-16 23:57:00.311 CET
2023-02-16 23:57:03.371 CET;1010123047225625;29;2023-02-16 23:57:07.831 CET
2023-02-16 23:57:10.801 CET;1010123047225633;28,8;2023-02-16 23:57:15.359 CET
2023-02-16 23:57:25.730 CET;1010123047225648;28,5;2023-02-16 23:57:30.220 CET
2023-02-16 23:57:33.161 CET;1010123047225655;29,3;2023-02-16 23:57:37.581 CET
2023-02-16 23:57:40.470 CET;1010123047225702;29,6;2023-02-16 23:57:44.948 CET
2023-02-16 23:57:47.950 CET;1010123047225710;29,3;2023-02-16 23:57:52.388 CET
2023-02-16 23:58:02.630 CET;1010123047225725;29;2023-02-16 23:58:07.188 CET
2023-02-16 23:58:10.049 CET;1010123047225732;28;2023-02-16 23:58:14.549 CET
2023-02-16 23:58:17.450 CET;1010123047225740;28,5;2023-02-16 23:58:21.910 CET
2023-02-16 23:58:24.930 CET;1010123047225747;29;2023-02-16 23:58:29.430 CET
2023-02-16 23:58:32.299 CET;1010123047225754;29,3;2023-02-16 23:58:36.789 CET
2023-02-16 23:58:47.200 CET;1010123047225809;29,6;2023-02-16 23:58:51.750 CET
2023-02-16 23:59:02.099 CET;1010123047225824;29;2023-02-16 23:59:06.559 CET
2023-02-16 23:59:31.989 CET;1010123047225854;28,5;2023-02-16 23:59:36.568 CET
2023-02-16 23:59:39.479 CET;1010123047225901;29,3;2023-02-16 23:59:43.987 CET
2023-02-16 23:59:46.828 CET;1010123047225909;29,6;2023-02-16 23:59:51.348 CET
2023-02-16 23:59:54.239 CET;1010123047225916;28,8;2023-02-16 23:59:58.707 CET
2023-02-17 00:00:01.789 CET;1010123047225923;28,5;2023-02-17 00:00:06.227 CET
2023-02-17 00:00:09.148 CET;1010123047225931;29,3;2023-02-17 00:00:13.588 CET
2023-02-17 00:00:16.568 CET;1010123047225938;28,5;2023-02-17 00:00:21.038 CET
2023-02-17 00:00:24.167 CET;1010123047225946;29,6;2023-02-17 00:00:28.638 CET
2023-02-17 00:00:31.457 CET;1010123047225953;29,3;2023-02-17 00:00:35.917 CET
2023-02-17 00:00:38.818 CET;1010123047230001;29,6;2023-02-17 00:00:43.267 CET
2023-02-17 00:00:46.378 CET;1010123047230008;29,3;2023-02-17 00:00:50.868 CET
2023-02-17 00:00:53.648 CET;1010123047230015;29;2023-02-17 00:00:58.148 CET
2023-02-17 00:01:01.017 CET;1010123047230023;29,8;2023-02-17 00:01:05.506 CET
2023-02-17 00:01:08.507 CET;1010123047230030;28,5;2023-02-17 00:01:13.036 CET
2023-02-17 00:01:15.957 CET;1010123047230038;29,8;2023-02-17 00:01:20.387 CET
2023-02-17 00:01:23.476 CET;1010123047230045;29,6;2023-02-17 00:01:27.996 CET
2023-02-17 00:01:38.187 CET;1010123047230100;29,3;2023-02-17 00:01:42.717 CET
2023-02-17 00:01:45.697 CET;1010123047230107;28,5;2023-02-17 00:01:50.147 CET
2023-02-17 00:01:53.096 CET;1010123047230115;28,8;2023-02-17 00:01:57.676 CET
2023-02-17 00:02:07.937 CET;1010123047230130;29;2023-02-17 00:02:12.467 CET
2023-02-17 00:02:15.355 CET;1010123047230137;29,6;2023-02-17 00:02:19.825 CET
2023-02-17 00:02:22.845 CET;1010123047230145;29,3;2023-02-17 00:02:27.345 CET
2023-02-17 00:02:52.525 CET;1010123047230214;29,6;2023-02-17 00:02:57.033 CET
2023-02-17 00:02:59.904 CET;1010123047230222;28,8;2023-02-17 00:03:04.323 CET
2023-02-17 00:03:07.494 CET;1010123047230229;29,6;2023-02-17 00:03:11.914 CET
2023-02-17 00:03:14.775 CET;1010123047230237;29,3;2023-02-17 00:03:19.263 CET
2023-02-17 00:03:22.134 CET;1010123047230244;29,8;2023-02-17 00:03:26.714 CET
2023-02-17 00:03:29.704 CET;1010123047230252;29,6;2023-02-17 00:03:34.154 CET
2023-02-17 00:03:37.075 CET;1010123047230259;29,3;2023-02-17 00:03:41.604 CET
2023-02-17 00:03:44.483 CET;1010123047230306;29;2023-02-17 00:03:48.944 CET
2023-02-17 00:03:59.334 CET;1010123047230321;28,5;2023-02-17 00:04:03.834 CET
2023-02-17 00:04:06.823 CET;1010123047230329;29,3;2023-02-17 00:04:11.273 CET
2023-02-17 00:04:14.134 CET;1010123047230336;29,6;2023-02-17 00:04:18.634 CET
2023-02-17 00:04:29.144 CET;1010123047230351;29;2023-02-17 00:04:33.674 CET
2023-02-17 00:04:36.604 CET;1010123047230358;29,8;2023-02-17 00:04:41.043 CET
2023-02-17 00:04:43.983 CET;1010123047230406;28,5;2023-02-17 00:04:48.482 CET
2023-02-17 00:04:51.362 CET;1010123047230413;29,8;2023-02-17 00:04:55.921 CET
2023-02-17 00:04:58.723 CET;1010123047230421;28,8;2023-02-17 00:05:03.272 CET
2023-02-17 00:05:13.773 CET;1010123047230435;29,3;2023-02-17 00:05:18.242 CET
2023-02-17 00:05:21.092 CET;1010123047230443;29,6;2023-02-17 00:05:25.592 CET
2023-02-17 00:05:28.493 CET;1010123047230450;28,8;2023-02-17 00:05:32.961 CET
2023-02-17 00:05:35.993 CET;1010123047230458;30,1;2023-02-17 00:05:40.552 CET
2023-02-17 00:05:43.292 CET;1010123047230505;28,8;2023-02-17 00:05:47.831 CET
2023-02-17 00:05:50.721 CET;1010123047230513;29,3;2023-02-17 00:05:55.191 CET
2023-02-17 00:06:18.891 CET;1010223047230546;28,5;2023-02-17 00:06:23.351 CET
2023-02-17 00:06:26.401 CET;1010223047230553;29,3;2023-02-17 00:06:30.950 CET
2023-02-17 00:06:33.881 CET;1010223047230601;29,6;2023-02-17 00:06:38.322 CET
2023-02-17 00:06:48.691 CET;1010223047230615;29,3;2023-02-17 00:06:53.121 CET
2023-02-17 00:06:56.092 CET;1010223047230623;28,5;2023-02-17 00:07:00.631 CET
2023-02-17 00:07:03.542 CET;1010223047230630;29,3;2023-02-17 00:07:07.992 CET
2023-02-17 00:07:10.851 CET;1010223047230638;28,5;2023-02-17 00:07:15.349 CET
2023-02-17 00:07:18.220 CET;1010223047230645;29,8;2023-02-17 00:07:22.710 CET
2023-02-17 00:07:25.680 CET;1010223047230652;30,1;2023-02-17 00:07:30.160 CET
2023-02-17 00:07:33.111 CET;1010223047230700;28,8;2023-02-17 00:07:37.599 CET
2023-02-17 00:07:40.440 CET;1010223047230707;28,2;2023-02-17 00:07:44.871 CET
2023-02-17 00:09:36.890 CET;1010223047230715;29,8;2023-02-17 00:09:41.418 CET
2023-02-17 00:11:49.207 CET;1010223047230908;29;2023-02-17 00:11:53.657 CET
2023-02-17 00:11:56.588 CET;1010223047230915;29,8;2023-02-17 00:12:01.016 CET
2023-02-17 00:12:11.378 CET;1010223047231121;28,5;2023-02-17 00:12:15.917 CET
2023-02-17 00:12:26.187 CET;1010223047231146;29;2023-02-17 00:12:30.706 CET
2023-02-17 00:12:33.526 CET;1010223047231155;28,8;2023-02-17 00:12:38.076 CET
2023-02-17 00:12:41.046 CET;1010223047231202;28,5;2023-02-17 00:12:45.605 CET
2023-02-17 00:12:48.596 CET;1010223047231210;29,3;2023-02-17 00:12:53.127 CET
2023-02-17 00:12:55.907 CET;1010223047231217;28,5;2023-02-17 00:13:00.476 CET
2023-02-17 00:13:03.377 CET;1010223047231225;29;2023-02-17 00:13:07.835 CET
2023-02-17 00:13:10.877 CET;1010223047231232;28,2;2023-02-17 00:13:15.355 CET
2023-02-17 00:13:18.157 CET;1010223047231240;29,6;2023-02-17 00:13:22.637 CET
2023-02-17 00:13:25.506 CET;1010223047231248;28,5;2023-02-17 00:13:30.075 CET
2023-02-17 00:13:33.066 CET;1010223047231255;28,8;2023-02-17 00:13:37.526 CET
2023-02-17 00:13:47.936 CET;1010223047231310;30,4;2023-02-17 00:13:52.476 CET
2023-02-17 00:13:55.325 CET;1010223047231318;29,8;2023-02-17 00:13:59.835 CET
2023-02-17 00:14:02.776 CET;1010223047231325;29,6;2023-02-17 00:14:07.285 CET
2023-02-17 00:14:10.065 CET;1010223047231333;29;2023-02-17 00:14:14.555 CET
2023-02-17 00:14:17.555 CET;1010223047231340;28,8;2023-02-17 00:14:21.996 CET
2023-02-17 00:14:32.375 CET;1010223047231355;29,6;2023-02-17 00:14:36.885 CET
2023-02-17 00:14:39.746 CET;1010223047231402;29,3;2023-02-17 00:14:44.315 CET
2023-02-17 00:14:54.595 CET;1010223047231417;28,8;2023-02-17 00:14:59.035 CET
2023-02-17 00:15:02.005 CET;1010223047231425;29,6;2023-02-17 00:15:06.484 CET
2023-02-17 00:15:09.555 CET;1010223047231432;29;2023-02-17 00:15:14.005 CET
2023-02-17 00:15:16.894 CET;1010223047231440;29,8;2023-02-17 00:15:21.355 CET
2023-02-17 00:15:24.325 CET;1010223047231447;28,8;2023-02-17 00:15:28.884 CET
2023-02-17 00:15:31.704 CET;1010223047231454;29,3;2023-02-17 00:15:36.244 CET
2023-02-17 00:15:39.224 CET;1010223047231502;28,8;2023-02-17 00:15:43.684 CET
2023-02-17 00:15:54.095 CET;1010223047231517;29;2023-02-17 00:15:58.493 CET
2023-02-17 00:16:01.555 CET;1010223047231524;30,1;2023-02-17 00:16:06.075 CET
2023-02-17 00:16:16.424 CET;1010223047231539;29,3;2023-02-17 00:16:20.963 CET
2023-02-17 00:16:23.963 CET;1010223047231546;29;2023-02-17 00:16:28.483 CET
2023-02-17 00:16:31.394 CET;1010223047231554;29,3;2023-02-17 00:16:35.914 CET
2023-02-17 00:16:38.733 CET;1010223047231601;29,8;2023-02-17 00:16:43.283 CET
2023-02-17 00:16:46.223 CET;1010223047231609;29,6;2023-02-17 00:16:50.733 CET
2023-02-17 00:17:01.084 CET;1010223047231624;29;2023-02-17 00:17:05.604 CET
2023-02-17 00:17:08.573 CET;1010223047231631;28,5;2023-02-17 00:17:13.033 CET
2023-02-17 00:17:15.963 CET;1010223047231639;29;2023-02-17 00:17:20.473 CET
2023-02-17 00:17:23.424 CET;1010223047231646;28,8;2023-02-17 00:17:27.844 CET
2023-02-17 00:17:30.793 CET;1010223047231653;28,5;2023-02-17 00:17:35.364 CET
2023-02-17 00:17:38.273 CET;1010223047231701;28,8;2023-02-17 00:17:42.733 CET
2023-02-17 00:17:53.082 CET;1010223047231716;28,2;2023-02-17 00:17:57.601 CET
2023-02-17 00:18:00.503 CET;1010223047231723;29,3;2023-02-17 00:18:04.971 CET
2023-02-17 00:18:07.852 CET;1010223047231731;28,8;2023-02-17 00:18:12.411 CET
2023-02-17 00:18:15.213 CET;1010223047231738;28,5;2023-02-17 00:18:19.683 CET
2023-02-17 00:18:30.003 CET;1010223047231753;29,8;2023-02-17 00:18:34.493 CET
2023-02-17 00:18:37.443 CET;1010223047231801;29,3;2023-02-17 00:18:42.012 CET
2023-02-17 00:18:44.911 CET;1010223047231808;29,6;2023-02-17 00:18:49.361 CET
2023-02-17 00:18:52.302 CET;1010223047231815;29;2023-02-17 00:18:56.811 CET
2023-02-17 00:18:59.711 CET;1010223047231823;29,6;2023-02-17 00:19:04.161 CET
2023-02-17 00:19:14.542 CET;1010223047231838;30,1;2023-02-17 00:19:19.040 CET
2023-02-17 00:19:21.921 CET;1010223047231845;29;2023-02-17 00:19:26.401 CET
2023-02-17 00:19:36.911 CET;1010223047231901;29,3;2023-02-17 00:19:41.441 CET
2023-02-17 00:19:51.512 CET;1010223047231916;29,6;2023-02-17 00:19:56.010 CET
2023-02-17 00:19:58.992 CET;1010223047231923;28;2023-02-17 00:20:03.530 CET
2023-02-17 00:20:06.401 CET;1010223047231931;29,3;2023-02-17 00:20:10.891 CET
2023-02-17 00:20:13.700 CET;1010223047231938;29,6;2023-02-17 00:20:18.240 CET
2023-02-17 00:20:21.151 CET;1010223047231946;29;2023-02-17 00:20:25.690 CET
2023-02-17 00:20:28.510 CET;1010223047231953;28,8;2023-02-17 00:20:33.051 CET
2023-02-17 00:20:35.901 CET;1010223047232001;29,6;2023-02-17 00:20:40.341 CET
2023-02-17 00:20:43.470 CET;1010223047232008;28,5;2023-02-17 00:20:47.920 CET
2023-02-17 00:20:50.730 CET;1010223047232016;30,1;2023-02-17 00:20:55.279 CET
2023-02-17 00:20:58.160 CET;1010223047232023;29;2023-02-17 00:21:02.650 CET
2023-02-17 00:21:05.539 CET;1010223047232031;29,3;2023-02-17 00:21:10.009 CET
2023-02-17 00:21:12.920 CET;1010223047232038;28,8;2023-02-17 00:21:17.459 CET
2023-02-17 00:21:20.259 CET;1010223047232046;29,3;2023-02-17 00:21:24.729 CET
2023-02-17 00:21:27.740 CET;1010223047232053;29;2023-02-17 00:21:32.178 CET
2023-02-17 00:21:35.009 CET;1010223047232101;29,6;2023-02-17 00:21:39.519 CET
2023-02-17 00:21:50.148 CET;1010223047232116;29,8;2023-02-17 00:21:54.638 CET
2023-02-17 00:21:57.509 CET;1010223047232123;29,3;2023-02-17 00:22:02.009 CET
2023-02-17 00:22:05.078 CET;1010223047232131;30,4;2023-02-17 00:22:09.608 CET
2023-02-17 00:22:12.388 CET;1010223047232138;29;2023-02-17 00:22:16.878 CET
2023-02-17 00:22:19.719 CET;1010223047232146;29,3;2023-02-17 00:22:24.257 CET
2023-02-17 00:22:42.608 CET;1010223047232208;28,8;2023-02-17 00:22:47.046 CET
2023-02-17 00:22:49.937 CET;1010223047232216;29,6;2023-02-17 00:22:54.417 CET
2023-02-17 00:23:04.628 CET;1010223047232230;28,5;2023-02-17 00:23:09.217 CET
2023-02-17 00:23:11.898 CET;1010223047232238;28,8;2023-02-17 00:23:16.417 CET
2023-02-17 00:23:19.808 CET;1010223047232245;29,8;2023-02-17 00:23:24.247 CET
2023-02-17 00:23:27.318 CET;1010223047232253;30,1;2023-02-17 00:23:31.858 CET
2023-02-17 00:23:34.677 CET;1010223047232300;29;2023-02-17 00:23:39.128 CET
2023-02-17 00:23:42.017 CET;1010223047232308;29,3;2023-02-17 00:23:46.496 CET
2023-02-17 00:23:56.846 CET;1010223047232323;30,1;2023-02-17 00:24:01.365 CET
2023-02-17 00:24:04.177 CET;1010223047232330;29;2023-02-17 00:24:08.736 CET
2023-02-17 00:24:11.596 CET;1010223047232338;28,8;2023-02-17 00:24:16.085 CET
2023-02-17 00:24:19.466 CET;1010223047232345;29,6;2023-02-17 00:24:23.926 CET
2023-02-17 00:24:26.805 CET;1010223047232352;28,8;2023-02-17 00:24:31.286 CET
2023-02-17 00:24:34.335 CET;1010223047232400;29,3;2023-02-17 00:24:38.805 CET
2023-02-17 00:24:41.686 CET;1010223047232407;28,8;2023-02-17 00:24:46.174 CET
2023-02-17 00:24:49.716 CET;1010223047232415;29,3;2023-02-17 00:24:54.176 CET
2023-02-17 00:24:57.065 CET;1010223047232423;29,6;2023-02-17 00:25:01.535 CET
2023-02-17 00:25:04.506 CET;1010223047232430;28;2023-02-17 00:25:09.036 CET
2023-02-17 00:25:11.815 CET;1010223047232438;29,3;2023-02-17 00:25:16.335 CET
2023-02-17 00:25:34.565 CET;1010223047232500;29,6;2023-02-17 00:25:39.055 CET
2023-02-17 00:25:42.036 CET;1010223047232508;30,4;2023-02-17 00:25:46.575 CET
2023-02-17 00:25:49.835 CET;1010223047232515;29;2023-02-17 00:25:54.424 CET
2023-02-17 00:26:05.275 CET;1010223047232530;29,8;2023-02-17 00:26:09.773 CET
2023-02-17 00:26:12.634 CET;1010223047232538;30,1;2023-02-17 00:26:17.134 CET
2023-02-17 00:26:20.045 CET;1010223047232546;28,8;2023-02-17 00:26:24.503 CET
2023-02-17 00:26:27.414 CET;1010223047232553;29;2023-02-17 00:26:31.944 CET
2023-02-17 00:26:42.765 CET;1010223047232608;28,5;2023-02-17 00:26:47.292 CET
2023-02-17 00:26:50.114 CET;1010223047232616;29,3;2023-02-17 00:26:54.563 CET
2023-02-17 00:26:57.533 CET;1010223047232623;29,8;2023-02-17 00:27:02.013 CET
2023-02-17 00:27:04.953 CET;1010223047232631;28,8;2023-02-17 00:27:09.453 CET
2023-02-17 00:27:12.453 CET;1010223047232638;29;2023-02-17 00:27:16.973 CET
2023-02-17 00:27:20.473 CET;1010223047232646;29,3;2023-02-17 00:27:24.963 CET
2023-02-17 00:27:27.773 CET;1010223047232653;29;2023-02-17 00:27:32.334 CET
2023-02-17 00:27:35.233 CET;1010223047232701;29,3;2023-02-17 00:27:39.694 CET
2023-02-17 00:27:42.684 CET;1010223047232708;28,8;2023-02-17 00:27:47.213 CET
2023-02-17 00:27:50.664 CET;1010223047232716;29,8;2023-02-17 00:27:55.132 CET
2023-02-17 00:27:58.063 CET;1010223047232724;29,6;2023-02-17 00:28:02.573 CET
2023-02-17 00:28:05.394 CET;1010223047232731;29;2023-02-17 00:28:09.864 CET
2023-02-17 00:28:12.753 CET;1010223047232739;29,8;2023-02-17 00:28:17.292 CET
2023-02-17 00:28:20.602 CET;1010223047232746;30,1;2023-02-17 00:28:25.131 CET
2023-02-17 00:28:35.852 CET;1010223047232801;29,3;2023-02-17 00:28:40.332 CET
2023-02-17 00:28:43.223 CET;1010223047232809;29,8;2023-02-17 00:28:47.691 CET
2023-02-17 00:28:50.653 CET;1010223047232816;29,6;2023-02-17 00:28:55.141 CET
2023-02-17 00:29:05.993 CET;1010223047232832;28,8;2023-02-17 00:29:10.413 CET
2023-02-17 00:29:13.292 CET;1010223047232839;29,6;2023-02-17 00:29:17.782 CET
2023-02-17 00:29:21.391 CET;1010223047232847;29,3;2023-02-17 00:29:25.861 CET
2023-02-17 00:29:29.141 CET;1010223047232854;29;2023-02-17 00:29:33.691 CET
2023-02-17 00:29:37.111 CET;1010223047232902;29,6;2023-02-17 00:29:41.621 CET
2023-02-17 00:29:51.792 CET;1010223047232917;28,5;2023-02-17 00:29:56.262 CET
2023-02-17 00:29:59.211 CET;1010223047232925;30,6;2023-02-17 00:30:03.691 CET
2023-02-17 00:30:06.631 CET;1010223047232932;29;2023-02-17 00:30:11.141 CET
2023-02-17 00:30:14.002 CET;1010223047232940;29,6;2023-02-17 00:30:18.421 CET
2023-02-17 00:30:22.002 CET;1010223047232947;29,8;2023-02-17 00:30:26.502 CET
2023-02-17 00:30:29.411 CET;1010223047232955;29,3;2023-02-17 00:30:33.851 CET
2023-02-17 00:30:44.250 CET;1010223047233010;30,1;2023-02-17 00:30:48.730 CET
2023-02-17 00:30:52.250 CET;1010223047233018;29,3;2023-02-17 00:30:56.821 CET
2023-02-17 00:30:59.661 CET;1010223047233025;29,8;2023-02-17 00:31:04.091 CET
2023-02-17 00:31:07.440 CET;1010223047233033;29;2023-02-17 00:31:11.940 CET
2023-02-17 00:31:14.750 CET;1010223047233041;29,3;2023-02-17 00:31:19.210 CET
2023-02-17 00:31:22.230 CET;1010223047233048;28,5;2023-02-17 00:31:26.730 CET
2023-02-17 00:31:30.161 CET;1010223047233056;29,6;2023-02-17 00:31:34.581 CET
2023-02-17 00:31:37.430 CET;1010223047233103;28,8;2023-02-17 00:31:41.930 CET
2023-02-17 00:31:52.901 CET;1010223047233118;29,6;2023-02-17 00:31:57.381 CET
2023-02-17 00:32:00.831 CET;1010223047233126;28,8;2023-02-17 00:32:05.301 CET
2023-02-17 00:32:08.111 CET;1010223047233133;29,6;2023-02-17 00:32:12.671 CET
2023-02-17 00:32:15.460 CET;1010223047233141;29,3;2023-02-17 00:32:20.019 CET
2023-02-17 00:32:30.349 CET;1010223047233156;30,1;2023-02-17 00:32:34.819 CET
2023-02-17 00:32:37.740 CET;1010223047233204;29,3;2023-02-17 00:32:42.259 CET
2023-02-17 00:32:45.750 CET;1010223047233211;29;2023-02-17 00:32:50.178 CET
2023-02-17 00:32:53.140 CET;1010223047233219;29,6;2023-02-17 00:32:57.709 CET
2023-02-17 00:33:08.109 CET;1010223047233234;29,8;2023-02-17 00:33:12.578 CET
2023-02-17 00:33:15.448 CET;1010223047233241;29,6;2023-02-17 00:33:20.007 CET
2023-02-17 00:33:22.948 CET;1010223047233249;29,3;2023-02-17 00:33:27.467 CET
2023-02-17 00:33:38.338 CET;1010223047233304;29,8;2023-02-17 00:33:42.898 CET
2023-02-17 00:33:45.898 CET;1010223047233311;30,4;2023-02-17 00:33:50.418 CET
2023-02-17 00:33:53.259 CET;1010223047233319;29,6;2023-02-17 00:33:57.707 CET
2023-02-17 00:34:00.709 CET;1010223047233326;29;2023-02-17 00:34:05.227 CET
2023-02-17 00:34:08.578 CET;1010223047233334;29,3;2023-02-17 00:34:13.058 CET
2023-02-17 00:34:15.907 CET;1010223047233341;29;2023-02-17 00:34:20.336 CET
2023-02-17 00:34:23.767 CET;1010223047233349;29,3;2023-02-17 00:34:28.266 CET
2023-02-17 00:34:38.507 CET;1010223047233404;29,6;2023-02-17 00:34:43.056 CET
2023-02-17 00:34:53.867 CET;1010223047233419;29;2023-02-17 00:34:58.437 CET
2023-02-17 00:35:01.167 CET;1010223047233427;29,6;2023-02-17 00:35:05.717 CET
2023-02-17 00:37:01.053 CET;1010223047233434;29;2023-02-17 00:37:06.194 CET
2023-02-17 00:37:22.384 CET;1010223047233442;29,3;2023-02-17 00:37:26.904 CET
2023-02-17 00:37:29.703 CET;1010223047233449;29,8;2023-02-17 00:37:34.184 CET
2023-02-17 00:37:37.134 CET;1010223047233457;28,8;2023-02-17 00:37:41.703 CET
2023-02-17 00:37:44.483 CET;1010223047233505;29,3;2023-02-17 00:37:48.971 CET
2023-02-17 00:37:52.052 CET;1010223047233702;28,5;2023-02-17 00:37:56.502 CET
2023-02-17 00:37:59.413 CET;1010223047233709;29,6;2023-02-17 00:38:03.861 CET
2023-02-17 00:38:06.842 CET;1010223047233717;28,5;2023-02-17 00:38:11.381 CET
2023-02-17 00:38:14.272 CET;1010223047233733;28,8;2023-02-17 00:38:18.742 CET
2023-02-17 00:38:21.651 CET;1010223047233742;29,3;2023-02-17 00:38:26.181 CET
2023-02-17 00:38:29.141 CET;1010223047233750;29,8;2023-02-17 00:38:33.631 CET
2023-02-17 00:38:36.532 CET;1010223047233758;28;2023-02-17 00:38:41.061 CET
2023-02-17 00:38:43.982 CET;1010223047233805;29,6;2023-02-17 00:38:48.500 CET
2023-02-17 00:38:51.321 CET;1010223047233813;29,3;2023-02-17 00:38:55.779 CET
2023-02-17 00:38:58.740 CET;1010223047233821;28,5;2023-02-17 00:39:03.301 CET
2023-02-17 00:39:06.161 CET;1010223047233828;29;2023-02-17 00:39:10.661 CET
2023-02-17 00:39:13.700 CET;1010223047233836;28,5;2023-02-17 00:39:18.190 CET
2023-02-17 00:39:21.040 CET;1010223047233843;29;2023-02-17 00:39:25.539 CET
2023-02-17 00:39:28.351 CET;1010223047233851;29,3;2023-02-17 00:39:32.900 CET
2023-02-17 00:39:35.750 CET;1010223047233859;29;2023-02-17 00:39:40.180 CET
2023-02-17 00:39:43.131 CET;1010223047233906;29,3;2023-02-17 00:39:47.618 CET
2023-02-17 00:39:57.960 CET;1010223047233922;28,8;2023-02-17 00:40:02.500 CET
