time;TraceabilityCode;PressForceValueRL;time.value
2023-01-10 15:40:06.765 CET;1010123010143903;5,3;2023-01-10 15:40:11.125 CET
2023-01-10 15:40:14.414 CET;1010123010143910;4,8;2023-01-10 15:40:18.805 CET
2023-01-10 15:40:21.755 CET;1010123010143917;5;2023-01-10 15:40:26.085 CET
2023-01-10 15:40:29.184 CET;1010123010143925;5,3;2023-01-10 15:40:33.592 CET
2023-01-10 15:40:36.644 CET;1010123010143932;5;2023-01-10 15:40:40.973 CET
2023-01-10 15:40:43.944 CET;1010123010143940;5,3;2023-01-10 15:40:48.313 CET
2023-01-10 15:40:51.424 CET;1010123010143947;5;2023-01-10 15:40:55.854 CET
2023-01-10 15:41:06.303 CET;1010123010144002;5,3;2023-01-10 15:41:10.654 CET
2023-01-10 15:41:21.164 CET;1010123010144017;5;2023-01-10 15:41:25.604 CET
2023-01-10 15:41:28.543 CET;1010123010144024;5,3;2023-01-10 15:41:32.973 CET
2023-01-10 15:41:50.874 CET;1010123010144047;5;2023-01-10 15:41:55.203 CET
2023-01-10 15:42:05.842 CET;1010123010144101;5,3;2023-01-10 15:42:10.242 CET
2023-01-10 15:42:13.273 CET;1010123010144109;5;2023-01-10 15:42:17.601 CET
2023-01-10 15:42:43.072 CET;1010123010144139;5,3;2023-01-10 15:42:47.461 CET
2023-01-10 15:42:50.552 CET;1010123010144146;5;2023-01-10 15:42:54.891 CET
2023-01-10 15:42:57.891 CET;1010123010144154;5,3;2023-01-10 15:43:02.331 CET
2023-01-10 15:43:05.302 CET;1010123010144201;5;2023-01-10 15:43:09.690 CET
2023-01-10 15:43:12.732 CET;1010123010144208;5,3;2023-01-10 15:43:17.141 CET
2023-01-10 15:43:20.022 CET;1010123010144216;5;2023-01-10 15:43:24.411 CET
2023-01-10 15:44:04.540 CET;1010123010144300;5,3;2023-01-10 15:44:08.980 CET
2023-01-10 15:44:12.200 CET;1010123010144315;5;2023-01-10 15:44:16.561 CET
2023-01-10 15:44:19.601 CET;1010123010144322;5,3;2023-01-10 15:44:23.921 CET
2023-01-10 15:44:49.970 CET;1010123010144350;4,8;2023-01-10 15:44:54.339 CET
2023-01-10 15:45:00.680 CET;1010123010144404;5;2023-01-10 15:45:05.088 CET
2023-01-10 15:45:29.519 CET;1010123010144432;4,8;2023-01-10 15:45:33.858 CET
2023-01-10 15:45:37.398 CET;1010123010144439;5;2023-01-10 15:45:41.779 CET
2023-01-10 15:45:44.739 CET;1010123010144447;5,3;2023-01-10 15:45:49.138 CET
2023-01-10 15:45:56.729 CET;1010123010144501;4,8;2023-01-10 15:46:01.187 CET
2023-01-10 15:46:04.749 CET;1010123010144508;5,3;2023-01-10 15:46:09.138 CET
2023-01-10 15:46:17.938 CET;1010123010144522;5;2023-01-10 15:46:22.388 CET
2023-01-10 15:46:26.049 CET;1010123010144529;5,3;2023-01-10 15:46:30.487 CET
2023-01-10 15:46:41.507 CET;1010123010144543;5;2023-01-10 15:46:45.848 CET
2023-01-10 15:46:52.858 CET;1010123010144557;4,8;2023-01-10 15:46:57.257 CET
2023-01-10 15:47:01.247 CET;1010123010144604;5;2023-01-10 15:47:05.608 CET
2023-01-10 15:48:25.746 CET;1010123010144729;5,3;2023-01-10 15:48:30.174 CET
2023-01-10 15:48:38.635 CET;1010123010144743;4,8;2023-01-10 15:48:43.115 CET
2023-01-10 15:48:46.776 CET;1010123010144750;5,3;2023-01-10 15:48:51.214 CET
2023-01-10 15:49:00.315 CET;1010123010144804;5;2023-01-10 15:49:04.714 CET
2023-01-10 15:49:21.335 CET;1010123010144825;4,8;2023-01-10 15:49:25.744 CET
2023-01-10 15:49:29.385 CET;1010123010144832;5,3;2023-01-10 15:49:33.785 CET
2023-01-10 15:49:42.286 CET;1010123010144846;5;2023-01-10 15:49:46.704 CET
2023-01-10 15:49:50.186 CET;1010123010144853;5,3;2023-01-10 15:49:54.585 CET
2023-01-10 15:50:03.174 CET;1010123010144907;5;2023-01-10 15:50:07.664 CET
2023-01-10 15:50:24.555 CET;1010123010144928;4,8;2023-01-10 15:50:29.025 CET
2023-01-10 15:50:32.714 CET;1010123010144935;5;2023-01-10 15:50:37.134 CET
2023-01-10 15:51:29.674 CET;1010123010145033;5,3;2023-01-10 15:51:34.023 CET
2023-01-10 15:51:52.644 CET;1010123010145054;4,8;2023-01-10 15:51:56.983 CET
2023-01-10 15:51:59.973 CET;1010123010145101;5;2023-01-10 15:52:04.344 CET
2023-01-10 15:52:14.904 CET;1010123010145116;5,3;2023-01-10 15:52:19.313 CET
2023-01-10 15:52:22.263 CET;1010123010145123;5;2023-01-10 15:52:26.674 CET
2023-01-10 15:52:37.102 CET;1010123010145137;5,3;2023-01-10 15:52:41.453 CET
2023-01-10 15:52:44.483 CET;1010123010145144;5;2023-01-10 15:52:48.822 CET
2023-01-10 15:53:07.223 CET;1010123010145205;4,8;2023-01-10 15:53:11.612 CET
2023-01-10 15:53:14.642 CET;1010123010145212;5,3;2023-01-10 15:53:18.983 CET
2023-01-10 15:53:36.973 CET;1010123010145233;5;2023-01-10 15:53:41.302 CET
2023-01-10 15:53:51.773 CET;1010123010145247;4,8;2023-01-10 15:53:56.171 CET
2023-01-10 15:53:59.111 CET;1010123010145254;5,3;2023-01-10 15:54:03.470 CET
2023-01-10 15:54:06.451 CET;1010123010145302;5;2023-01-10 15:54:10.822 CET
2023-01-10 15:54:51.010 CET;1010123010145346;5,3;2023-01-10 15:54:55.470 CET
2023-01-10 15:55:05.861 CET;1010123010145401;5;2023-01-10 15:55:10.180 CET
2023-01-10 15:55:13.171 CET;1010123010145409;5,3;2023-01-10 15:55:17.631 CET
2023-01-10 15:55:50.240 CET;1010123010145445;5;2023-01-10 15:55:54.579 CET
2023-01-10 15:56:04.980 CET;1010123010145500;5,3;2023-01-10 15:56:09.301 CET
2023-01-10 15:56:19.740 CET;1010123010145515;5;2023-01-10 15:56:24.109 CET
2023-01-10 15:56:34.700 CET;1010123010145530;5,3;2023-01-10 15:56:39.079 CET
2023-01-10 15:57:04.220 CET;1010123010145559;4,8;2023-01-10 15:57:08.599 CET
2023-01-10 15:57:11.619 CET;1010123010145607;5,3;2023-01-10 15:57:16.029 CET
2023-01-10 15:57:19.049 CET;1010123010145614;5;2023-01-10 15:57:23.400 CET
2023-01-10 15:57:33.750 CET;1010123010145629;5,3;2023-01-10 15:57:38.188 CET
2023-01-10 15:57:41.309 CET;1010123010145636;5;2023-01-10 15:57:45.719 CET
2023-01-10 15:57:56.059 CET;1010123010145658;5,3;2023-01-10 15:58:00.418 CET
2023-01-10 15:58:03.559 CET;1010123010145705;5;2023-01-10 15:58:07.947 CET
2023-01-10 15:58:11.069 CET;1010123010145712;5,3;2023-01-10 15:58:15.459 CET
2023-01-10 15:58:29.769 CET;1010123010145734;4,8;2023-01-10 15:58:34.217 CET
2023-01-10 15:58:45.418 CET;1010123010145748;5;2023-01-10 15:58:49.789 CET
2023-01-10 15:58:52.769 CET;1010123010145755;5,3;2023-01-10 15:58:57.237 CET
2023-01-10 15:59:13.257 CET;1010123010145816;5;2023-01-10 15:59:17.637 CET
2023-01-10 15:59:40.628 CET;1010123010145844;4,8;2023-01-10 15:59:45.127 CET
2023-01-10 15:59:48.727 CET;1010123010145851;5;2023-01-10 15:59:53.157 CET
2023-01-10 15:59:56.227 CET;1010123010145858;5,3;2023-01-10 16:00:00.667 CET
2023-01-10 16:00:03.687 CET;1010123010145905;5;2023-01-10 16:00:08.038 CET
2023-01-10 16:00:37.117 CET;1010123010145941;5,3;2023-01-10 16:00:41.595 CET
2023-01-10 16:01:06.357 CET;1010123010150009;5;2023-01-10 16:01:10.746 CET
2023-01-10 16:01:48.915 CET;1010123010150052;5,3;2023-01-10 16:01:53.236 CET
2023-01-10 16:02:23.585 CET;1010123010150127;4,8;2023-01-10 16:02:28.085 CET
2023-01-10 16:02:31.736 CET;1010123010150134;5,3;2023-01-10 16:02:36.125 CET
2023-01-10 16:02:52.776 CET;1010123010150156;5;2023-01-10 16:02:57.155 CET
2023-01-10 16:03:13.275 CET;1010123010150217;5,3;2023-01-10 16:03:17.684 CET
2023-01-10 16:03:49.795 CET;1010123010150252;5;2023-01-10 16:03:54.283 CET
2023-01-10 16:04:02.984 CET;1010123010150307;5,3;2023-01-10 16:04:07.444 CET
2023-01-10 16:05:07.753 CET;1010123010150411;5;2023-01-10 16:05:12.122 CET
2023-01-10 16:05:15.584 CET;1010123010150419;5,3;2023-01-10 16:05:19.953 CET
2023-01-10 16:05:31.122 CET;1010123010150433;5;2023-01-10 16:05:35.552 CET
2023-01-10 16:05:38.852 CET;1010123010150440;5,3;2023-01-10 16:05:43.232 CET
2023-01-10 16:05:46.332 CET;1010123010150447;5;2023-01-10 16:05:50.671 CET
2023-01-10 16:05:53.713 CET;1010123010150454;5,3;2023-01-10 16:05:58.122 CET
2023-01-10 16:07:00.842 CET;1010123010150605;5;2023-01-10 16:07:05.301 CET
2023-01-10 16:07:39.002 CET;1010123010150640;5,3;2023-01-10 16:07:43.401 CET
2023-01-10 16:08:08.881 CET;1010123010150709;5,6;2023-01-10 16:08:13.321 CET
2023-01-10 16:08:16.240 CET;1010123010150716;5,3;2023-01-10 16:08:20.680 CET
2023-01-10 16:08:23.690 CET;1010123010150723;5;2023-01-10 16:08:28.049 CET
2023-01-10 16:08:31.071 CET;1010123010150730;5,3;2023-01-10 16:08:35.490 CET
2023-01-10 16:08:38.571 CET;1010123010150737;5;2023-01-10 16:08:42.930 CET
2023-01-10 16:09:00.680 CET;1010123010150759;5,3;2023-01-10 16:09:05.078 CET
2023-01-10 16:09:30.598 CET;1010123010150827;5,6;2023-01-10 16:09:35.007 CET
2023-01-10 16:09:37.938 CET;1010123010150834;5,3;2023-01-10 16:09:42.288 CET
2023-01-10 16:10:00.178 CET;1010123010150856;5;2023-01-10 16:10:04.519 CET
2023-01-10 16:10:15.148 CET;1010123010150911;4,8;2023-01-10 16:10:19.559 CET
2023-01-10 16:10:22.448 CET;1010123010150918;5,3;2023-01-10 16:10:26.838 CET
2023-01-10 16:11:36.836 CET;1010123010151033;5,6;2023-01-10 16:11:41.246 CET
2023-01-10 16:11:44.167 CET;1010123010151040;5,3;2023-01-10 16:11:48.607 CET
2023-01-10 16:11:58.976 CET;1010123010151055;5;2023-01-10 16:12:03.325 CET
2023-01-10 16:12:06.316 CET;1010123010151102;5,3;2023-01-10 16:12:10.676 CET
2023-01-10 16:12:28.696 CET;1010123010151124;5,6;2023-01-10 16:12:33.085 CET
2023-01-10 16:12:36.125 CET;1010123010151132;5,3;2023-01-10 16:12:40.605 CET
2023-01-10 16:12:43.575 CET;1010123010151139;5,6;2023-01-10 16:12:47.964 CET
2023-01-10 16:12:50.966 CET;1010123010151147;5,3;2023-01-10 16:12:55.325 CET
2023-01-10 16:13:22.645 CET;1010123010151209;5;2023-01-10 16:13:27.026 CET
2023-01-10 16:13:30.065 CET;1010123010151216;5,3;2023-01-10 16:13:34.453 CET
2023-01-10 16:13:45.025 CET;1010123010151231;5,6;2023-01-10 16:13:49.414 CET
2023-01-10 16:13:52.365 CET;1010123010151248;5;2023-01-10 16:13:56.844 CET
2023-01-10 16:13:59.855 CET;1010123010151255;5,3;2023-01-10 16:14:04.283 CET
2023-01-10 16:14:07.214 CET;1010123010151303;5;2023-01-10 16:14:11.644 CET
2023-01-10 16:14:14.615 CET;1010123010151311;5,3;2023-01-10 16:14:19.013 CET
2023-01-10 16:14:44.494 CET;1010123010151340;5;2023-01-10 16:14:48.834 CET
2023-01-10 16:14:51.934 CET;1010123010151348;5,3;2023-01-10 16:14:56.283 CET
2023-01-10 16:14:59.553 CET;1010123010151355;5;2023-01-10 16:15:03.953 CET
2023-01-10 16:15:06.973 CET;1010123010151402;5,3;2023-01-10 16:15:11.332 CET
2023-01-10 16:15:51.563 CET;1010123010151447;5;2023-01-10 16:15:55.973 CET
2023-01-10 16:16:13.982 CET;1010123010151510;5,3;2023-01-10 16:16:18.381 CET
2023-01-10 16:16:28.683 CET;1010123010151525;5;2023-01-10 16:16:33.092 CET
2023-01-10 16:16:36.233 CET;1010123010151532;5,3;2023-01-10 16:16:40.612 CET
2023-01-10 16:16:51.243 CET;1010123010151547;5,6;2023-01-10 16:16:55.641 CET
2023-01-10 16:16:58.693 CET;1010123010151554;5;2023-01-10 16:17:03.092 CET
2023-01-10 16:17:06.183 CET;1010123010151602;5,3;2023-01-10 16:17:10.611 CET
2023-01-10 16:17:13.582 CET;1010123010151609;5,6;2023-01-10 16:17:17.963 CET
2023-01-10 16:17:21.203 CET;1010123010151617;5,3;2023-01-10 16:17:25.653 CET
2023-01-10 16:18:35.342 CET;1010123010151731;5;2023-01-10 16:18:39.811 CET
2023-01-10 16:18:42.871 CET;1010123010151739;5,3;2023-01-10 16:18:47.260 CET
2023-01-10 16:18:57.822 CET;1010123010151753;5;2023-01-10 16:19:02.210 CET
2023-01-10 16:19:12.641 CET;1010123010151808;5,3;2023-01-10 16:19:17.010 CET
2023-01-10 16:19:27.680 CET;1010123010151823;5;2023-01-10 16:19:32.051 CET
2023-01-10 16:19:35.020 CET;1010123010151831;5,3;2023-01-10 16:19:39.411 CET
2023-01-10 16:20:27.289 CET;1010123010151923;5;2023-01-10 16:20:31.658 CET
2023-01-10 16:20:34.670 CET;1010123010151930;5,3;2023-01-10 16:20:39.019 CET
2023-01-10 16:20:56.849 CET;1010123010151953;5,6;2023-01-10 16:21:01.339 CET
2023-01-10 16:21:04.410 CET;1010123010152000;5,3;2023-01-10 16:21:08.769 CET
2023-01-10 16:21:26.480 CET;1010123010152022;5;2023-01-10 16:21:30.937 CET
2023-01-10 16:21:33.989 CET;1010123010152030;5,3;2023-01-10 16:21:38.388 CET
2023-01-10 16:22:03.658 CET;1010123010152100;5,6;2023-01-10 16:22:08.049 CET
2023-01-10 16:22:11.358 CET;1010123010152107;5;2023-01-10 16:22:15.658 CET
2023-01-10 16:22:25.989 CET;1010123010152122;5,3;2023-01-10 16:22:30.387 CET
2023-01-10 16:22:40.898 CET;1010123010152137;4,8;2023-01-10 16:22:45.256 CET
2023-01-10 16:22:48.278 CET;1010123010152144;5,3;2023-01-10 16:22:52.697 CET
2023-01-10 16:23:03.017 CET;1010123010152159;5;2023-01-10 16:23:07.417 CET
2023-01-10 16:23:17.778 CET;1010123010152214;5,3;2023-01-10 16:23:22.217 CET
2023-01-10 16:24:10.076 CET;1010123010152305;5;2023-01-10 16:24:14.536 CET
2023-01-10 16:24:17.447 CET;1010123010152313;5,3;2023-01-10 16:24:21.815 CET
2023-01-10 16:24:24.826 CET;1010123010152321;5,6;2023-01-10 16:24:29.177 CET
2023-01-10 16:24:32.226 CET;1010123010152328;5,3;2023-01-10 16:24:36.627 CET
2023-01-10 16:24:47.046 CET;1010123010152343;5;2023-01-10 16:24:51.516 CET
2023-01-10 16:24:54.647 CET;1010123010152350;5,3;2023-01-10 16:24:59.115 CET
2023-01-10 16:25:02.056 CET;1010123010152358;5,6;2023-01-10 16:25:06.466 CET
2023-01-10 16:25:09.516 CET;1010123010152405;5,3;2023-01-10 16:25:13.905 CET
2023-01-10 16:25:16.846 CET;1010123010152413;5,6;2023-01-10 16:25:21.266 CET
2023-01-10 16:25:24.407 CET;1010123010152420;5,3;2023-01-10 16:25:28.786 CET
2023-01-10 16:26:16.426 CET;1010123010152512;5;2023-01-10 16:26:20.775 CET
2023-01-10 16:26:23.776 CET;1010123010152520;5,6;2023-01-10 16:26:28.144 CET
2023-01-10 16:26:31.275 CET;1010123010152527;5,3;2023-01-10 16:26:35.654 CET
2023-01-10 16:26:46.055 CET;1010123010152542;5;2023-01-10 16:26:50.454 CET
2023-01-10 16:26:53.535 CET;1010123010152549;5,3;2023-01-10 16:26:57.904 CET
2023-01-10 16:27:08.394 CET;1010123010152604;5;2023-01-10 16:27:12.773 CET
2023-01-10 16:27:16.184 CET;1010123010152611;5,6;2023-01-10 16:27:20.553 CET
2023-01-10 16:27:23.694 CET;1010123010152619;5,3;2023-01-10 16:27:28.063 CET
2023-01-10 16:27:53.605 CET;1010123010152649;5;2023-01-10 16:27:57.994 CET
2023-01-10 16:28:01.003 CET;1010123010152656;5,3;2023-01-10 16:28:05.344 CET
2023-01-10 16:28:15.864 CET;1010123010152711;5;2023-01-10 16:28:20.233 CET
2023-01-10 16:28:23.213 CET;1010123010152718;5,3;2023-01-10 16:28:27.673 CET
2023-01-10 16:28:30.683 CET;1010123010152726;5;2023-01-10 16:28:35.032 CET
2023-01-10 16:28:38.183 CET;1010123010152733;5,3;2023-01-10 16:28:42.542 CET
2023-01-10 16:28:53.013 CET;1010123010152748;5;2023-01-10 16:28:57.342 CET
2023-01-10 16:29:00.632 CET;1010123010152755;5,3;2023-01-10 16:29:05.022 CET
2023-01-10 16:29:07.933 CET;1010123010152803;5;2023-01-10 16:29:12.382 CET
2023-01-10 16:29:22.892 CET;1010123010152818;5,3;2023-01-10 16:29:27.272 CET
2023-01-10 16:29:30.252 CET;1010123010152825;5;2023-01-10 16:29:34.621 CET
2023-01-10 16:29:44.961 CET;1010123010152840;5,3;2023-01-10 16:29:49.430 CET
2023-01-10 16:30:29.651 CET;1010123010152925;5,6;2023-01-10 16:30:33.990 CET
2023-01-10 16:30:37.000 CET;1010123010152932;5,3;2023-01-10 16:30:41.420 CET
2023-01-10 16:30:44.651 CET;1010123010152940;5;2023-01-10 16:30:49.030 CET
2023-01-10 16:30:59.421 CET;1010123010152955;5,3;2023-01-10 16:31:03.910 CET
2023-01-10 16:32:06.438 CET;1010123010153102;4,8;2023-01-10 16:32:10.868 CET
2023-01-10 16:32:13.999 CET;1010123010153109;5,3;2023-01-10 16:32:18.388 CET
2023-01-10 16:32:36.118 CET;1010123010153131;5,6;2023-01-10 16:32:40.467 CET
2023-01-10 16:32:58.269 CET;1010123010153154;5;2023-01-10 16:33:02.628 CET
2023-01-10 16:33:05.618 CET;1010123010153201;5,3;2023-01-10 16:33:09.979 CET
2023-01-10 16:33:13.088 CET;1010123010153209;5;2023-01-10 16:33:17.507 CET
2023-01-10 16:33:50.368 CET;1010123010153246;4,8;2023-01-10 16:33:54.697 CET
2023-01-10 16:33:57.737 CET;1010123010153253;5,3;2023-01-10 16:34:02.236 CET
2023-01-10 16:34:20.197 CET;1010123010153315;5;2023-01-10 16:34:24.546 CET
2023-01-10 16:34:27.558 CET;1010123010153323;5,3;2023-01-10 16:34:31.996 CET
2023-01-10 16:34:35.036 CET;1010123010153330;5;2023-01-10 16:34:39.345 CET
2023-01-10 16:34:42.357 CET;1010123010153338;5,3;2023-01-10 16:34:46.796 CET
2023-01-10 16:34:57.066 CET;1010123010153353;5;2023-01-10 16:35:01.506 CET
2023-01-10 16:35:04.516 CET;1010123010153400;5,6;2023-01-10 16:35:08.956 CET
2023-01-10 16:35:11.907 CET;1010123010153407;5,3;2023-01-10 16:35:16.305 CET
2023-01-10 16:35:34.086 CET;1010123010153429;5;2023-01-10 16:35:38.467 CET
2023-01-10 16:35:41.486 CET;1010123010153437;5,3;2023-01-10 16:35:45.907 CET
2023-01-10 16:35:48.846 CET;1010123010153444;5;2023-01-10 16:35:53.187 CET
2023-01-10 16:36:03.536 CET;1010123010153459;5,3;2023-01-10 16:36:07.894 CET
2023-01-10 16:36:10.976 CET;1010123010153506;5;2023-01-10 16:36:15.345 CET
2023-01-10 16:36:18.345 CET;1010123010153514;5,3;2023-01-10 16:36:22.785 CET
2023-01-10 16:36:25.736 CET;1010123010153521;5;2023-01-10 16:36:30.144 CET
2023-01-10 16:36:33.125 CET;1010123010153529;5,3;2023-01-10 16:36:37.525 CET
2023-01-10 16:36:40.466 CET;1010123010153536;5;2023-01-10 16:36:44.944 CET
2023-01-10 16:36:47.835 CET;1010123010153543;5,3;2023-01-10 16:36:52.236 CET
2023-01-10 16:36:55.365 CET;1010123010153551;5;2023-01-10 16:36:59.823 CET
2023-01-10 16:37:02.795 CET;1010123010153558;5,3;2023-01-10 16:37:07.184 CET
2023-01-10 16:37:10.275 CET;1010123010153606;5;2023-01-10 16:37:14.624 CET
2023-01-10 16:37:17.795 CET;1010123010153613;5,3;2023-01-10 16:37:22.144 CET
2023-01-10 16:37:32.575 CET;1010123010153628;5,6;2023-01-10 16:37:37.035 CET
2023-01-10 16:37:39.954 CET;1010123010153635;5,3;2023-01-10 16:37:44.394 CET
2023-01-10 16:38:17.335 CET;1010123010153712;5,6;2023-01-10 16:38:21.744 CET
2023-01-10 16:38:24.734 CET;1010123010153720;5,3;2023-01-10 16:38:29.102 CET
2023-01-10 16:38:32.114 CET;1010123010153727;5;2023-01-10 16:38:36.473 CET
2023-01-10 16:39:01.904 CET;1010123010153757;5,3;2023-01-10 16:39:06.312 CET
2023-01-10 16:40:38.101 CET;1010123010153934;5;2023-01-10 16:40:42.471 CET
2023-01-10 16:40:45.513 CET;1010123010153941;5,3;2023-01-10 16:40:49.911 CET
2023-01-10 16:40:52.862 CET;1010123010153948;5;2023-01-10 16:40:57.282 CET
2023-01-10 16:41:00.252 CET;1010123010153956;5,3;2023-01-10 16:41:04.641 CET
2023-01-10 16:41:07.641 CET;1010123010154003;5;2023-01-10 16:41:12.082 CET
2023-01-10 16:41:22.461 CET;1010123010154018;5,3;2023-01-10 16:41:26.871 CET
2023-01-10 16:42:06.951 CET;1010123010154102;5,6;2023-01-10 16:42:11.441 CET
2023-01-10 16:42:14.322 CET;1010123010154110;5,3;2023-01-10 16:42:18.721 CET
2023-01-10 16:42:21.691 CET;1010123010154117;5;2023-01-10 16:42:26.151 CET
2023-01-10 16:42:29.101 CET;1010123010154124;5,3;2023-01-10 16:42:33.509 CET
2023-01-10 16:42:36.510 CET;1010123010154132;5;2023-01-10 16:42:40.880 CET
2023-01-10 16:42:43.920 CET;1010123010154139;5,3;2023-01-10 16:42:48.390 CET
2023-01-10 16:42:58.780 CET;1010123010154154;5;2023-01-10 16:43:03.190 CET
2023-01-10 16:43:13.581 CET;1010123010154209;5,3;2023-01-10 16:43:18.009 CET
2023-01-10 16:43:43.470 CET;1010123010154238;5;2023-01-10 16:43:47.910 CET
2023-01-10 16:43:51.069 CET;1010123010154246;5,3;2023-01-10 16:43:55.529 CET
2023-01-10 16:43:58.569 CET;1010123010154253;5;2023-01-10 16:44:02.959 CET
2023-01-10 16:44:05.920 CET;1010123010154301;5,3;2023-01-10 16:44:10.410 CET
2023-01-10 16:44:28.289 CET;1010123010154324;5;2023-01-10 16:44:32.638 CET
2023-01-10 16:44:35.599 CET;1010123010154331;5,3;2023-01-10 16:44:40.079 CET
2023-01-10 16:44:50.650 CET;1010123010154346;5;2023-01-10 16:44:55.039 CET
2023-01-10 16:45:20.358 CET;1010123010154416;5,3;2023-01-10 16:45:24.719 CET
2023-01-10 16:45:35.229 CET;1010123010154431;5,6;2023-01-10 16:45:39.608 CET
2023-01-10 16:45:42.799 CET;1010123010154438;5;2023-01-10 16:45:47.288 CET
2023-01-10 16:45:50.269 CET;1010123010154445;5,3;2023-01-10 16:45:54.648 CET
2023-01-10 16:46:04.989 CET;1010123010154500;5;2023-01-10 16:46:09.348 CET
2023-01-10 16:46:12.378 CET;1010123010154508;5,3;2023-01-10 16:46:16.727 CET
2023-01-10 16:46:19.719 CET;1010123010154515;5;2023-01-10 16:46:24.088 CET
2023-01-10 16:46:27.138 CET;1010123010154523;5,3;2023-01-10 16:46:31.516 CET
2023-01-10 16:46:49.257 CET;1010123010154545;5;2023-01-10 16:46:53.677 CET
2023-01-10 16:47:04.078 CET;1010123010154559;5,3;2023-01-10 16:47:08.397 CET
2023-01-10 16:48:03.796 CET;1010123010154705;5;2023-01-10 16:48:08.167 CET
2023-01-10 16:48:11.217 CET;1010123010154712;5,3;2023-01-10 16:48:15.687 CET
2023-01-10 16:48:23.336 CET;1010123010154727;5;2023-01-10 16:48:27.815 CET
2023-01-10 16:48:44.647 CET;1010123010154749;5,3;2023-01-10 16:48:49.096 CET
2023-01-10 16:48:52.556 CET;1010123010154756;5;2023-01-10 16:48:56.957 CET
2023-01-10 16:49:14.845 CET;1010123010154818;5,3;2023-01-10 16:49:19.285 CET
2023-01-10 16:49:49.976 CET;1010123010154854;5;2023-01-10 16:49:54.464 CET
2023-01-10 16:49:57.915 CET;1010123010154901;5,3;2023-01-10 16:50:02.253 CET
2023-01-10 16:50:39.125 CET;1010123010154942;5;2023-01-10 16:50:43.595 CET
2023-01-10 16:50:46.615 CET;1010123010154949;5,3;2023-01-10 16:50:51.035 CET
2023-01-10 16:51:01.595 CET;1010123010155003;5;2023-01-10 16:51:06.003 CET
2023-01-10 16:51:09.234 CET;1010123010155011;5,3;2023-01-10 16:51:13.604 CET
2023-01-10 16:51:16.684 CET;1010123010155018;5,6;2023-01-10 16:51:21.125 CET
2023-01-10 16:51:24.095 CET;1010123010155025;5;2023-01-10 16:51:28.414 CET
2023-01-10 16:51:31.533 CET;1010123010155032;5,3;2023-01-10 16:51:35.913 CET
2023-01-10 16:51:54.003 CET;1010123010155054;5;2023-01-10 16:51:58.394 CET
2023-01-10 16:52:16.404 CET;1010123010155116;5,3;2023-01-10 16:52:20.812 CET
2023-01-10 16:52:31.292 CET;1010123010155131;5;2023-01-10 16:52:35.772 CET
2023-01-10 16:53:15.872 CET;1010123010155214;5,3;2023-01-10 16:53:20.332 CET
2023-01-10 16:53:23.463 CET;1010123010155221;5;2023-01-10 16:53:27.842 CET
2023-01-10 16:53:30.851 CET;1010123010155229;5,3;2023-01-10 16:53:35.210 CET
2023-01-10 16:53:38.242 CET;1010123010155236;5;2023-01-10 16:53:42.641 CET
2023-01-10 16:53:45.631 CET;1010123010155243;5,3;2023-01-10 16:53:50.022 CET
2023-01-10 16:53:53.012 CET;1010123010155250;5;2023-01-10 16:53:57.361 CET
2023-01-10 16:54:00.381 CET;1010123010155258;5,3;2023-01-10 16:54:04.720 CET
2023-01-10 16:54:15.221 CET;1010123010155312;5,6;2023-01-10 16:54:19.680 CET
2023-01-10 16:54:22.651 CET;1010123010155320;5,3;2023-01-10 16:54:27.040 CET
2023-01-10 16:54:52.280 CET;1010123010155349;5;2023-01-10 16:54:56.651 CET
2023-01-10 16:54:59.811 CET;1010123010155357;5,3;2023-01-10 16:55:04.250 CET
2023-01-10 16:55:14.591 CET;1010123010155412;5,6;2023-01-10 16:55:19.040 CET
2023-01-10 16:55:22.010 CET;1010123010155419;5,3;2023-01-10 16:55:26.401 CET
2023-01-10 16:55:29.400 CET;1010123010155426;5;2023-01-10 16:55:33.849 CET
2023-01-10 16:55:36.670 CET;1010123010155434;5,3;2023-01-10 16:55:41.118 CET
2023-01-10 16:55:44.339 CET;1010123010155441;5;2023-01-10 16:55:48.730 CET
2023-01-10 16:55:51.700 CET;1010123010155449;5,3;2023-01-10 16:55:56.099 CET
2023-01-10 16:55:59.230 CET;1010123010155456;5;2023-01-10 16:56:03.608 CET
2023-01-10 16:56:06.628 CET;1010123010155504;5,3;2023-01-10 16:56:11.048 CET
2023-01-10 16:56:21.509 CET;1010123010155518;5;2023-01-10 16:56:25.858 CET
2023-01-10 16:56:28.858 CET;1010123010155526;5,3;2023-01-10 16:56:33.207 CET
2023-01-10 16:56:36.309 CET;1010123010155533;5;2023-01-10 16:56:40.638 CET
2023-01-10 16:56:43.719 CET;1010123010155541;5,3;2023-01-10 16:56:48.088 CET
2023-01-10 16:57:20.957 CET;1010123010155618;5;2023-01-10 16:57:25.367 CET
2023-01-10 16:57:35.687 CET;1010123010155633;5,3;2023-01-10 16:57:40.078 CET
2023-01-10 16:58:12.996 CET;1010123010155710;5;2023-01-10 16:58:17.447 CET
2023-01-10 16:58:35.467 CET;1010123010155732;5,3;2023-01-10 16:58:39.846 CET
2023-01-10 16:58:50.387 CET;1010123010155747;5;2023-01-10 16:58:54.816 CET
