time;TraceabilityCode;ClutchBrakeTemperatureUnitOil;time.value
2023-02-14 10:15:14.266 CET;1010223045091401;48,3;2023-02-14 10:15:18.894 CET
2023-02-14 10:15:22.696 CET;1010223045091409;48,4;2023-02-14 10:15:27.305 CET
2023-02-14 10:15:47.964 CET;1010223045091434;48,5;2023-02-14 10:15:52.585 CET
2023-02-14 10:16:04.805 CET;1010223045091451;48,6;2023-02-14 10:16:09.463 CET
2023-02-14 10:16:21.625 CET;1010223045091508;48,7;2023-02-14 10:16:26.253 CET
2023-02-14 10:16:38.513 CET;1010223045091525;48,8;2023-02-14 10:16:43.063 CET
2023-02-14 10:16:55.374 CET;1010223045091542;48,9;2023-02-14 10:16:59.953 CET
2023-02-14 10:17:20.582 CET;1010223045091607;49;2023-02-14 10:17:25.142 CET
2023-02-14 10:17:54.372 CET;1010223045091641;49,1;2023-02-14 10:17:58.992 CET
2023-02-14 10:18:19.671 CET;1010223045091706;49,2;2023-02-14 10:18:24.262 CET
2023-02-14 10:19:01.631 CET;1010223045091748;49,1;2023-02-14 10:19:06.270 CET
2023-02-14 10:20:42.749 CET;1010223045091929;49;2023-02-14 10:20:47.388 CET
2023-02-14 10:22:15.098 CET;1010223045092102;48,9;2023-02-14 10:22:19.717 CET
2023-02-14 10:22:23.487 CET;1010223045092110;49;2023-02-14 10:22:28.117 CET
2023-02-14 10:22:40.397 CET;1010223045092127;48,9;2023-02-14 10:22:44.986 CET
2023-02-14 10:22:48.697 CET;1010223045092136;49;2023-02-14 10:22:53.315 CET
2023-02-14 10:22:57.127 CET;1010223045092144;48,9;2023-02-14 10:23:01.726 CET
2023-02-14 10:23:39.125 CET;1010223045092226;48,8;2023-02-14 10:23:43.704 CET
2023-02-14 10:23:56.026 CET;1010223045092243;48,9;2023-02-14 10:24:00.664 CET
2023-02-14 10:24:29.615 CET;1010223045092317;48,8;2023-02-14 10:24:34.194 CET
2023-02-14 10:24:46.295 CET;1010223045092333;48,9;2023-02-14 10:24:50.924 CET
2023-02-14 10:26:01.903 CET;1010223045092449;49;2023-02-14 10:26:06.513 CET
2023-02-14 10:26:27.223 CET;1010223045092514;49,1;2023-02-14 10:26:31.792 CET
2023-02-14 10:26:52.403 CET;1010223045092539;49,2;2023-02-14 10:26:56.983 CET
2023-02-14 10:27:09.141 CET;1010223045092556;49,3;2023-02-14 10:27:13.711 CET
2023-02-14 10:27:34.260 CET;1010223045092621;49,4;2023-02-14 10:27:38.841 CET
2023-02-14 10:27:42.750 CET;1010223045092630;49,5;2023-02-14 10:27:47.321 CET
2023-02-14 10:28:24.790 CET;1010223045092712;49,6;2023-02-14 10:28:29.460 CET
2023-02-14 10:28:50.079 CET;1010223045092737;49,7;2023-02-14 10:28:54.759 CET
2023-02-14 10:29:23.759 CET;1010223045092810;49,8;2023-02-14 10:29:28.349 CET
2023-02-14 10:29:49.049 CET;1010223045092836;49,9;2023-02-14 10:29:53.638 CET
2023-02-14 10:30:22.688 CET;1010223045092909;50;2023-02-14 10:30:27.237 CET
2023-02-14 10:32:03.766 CET;1010223045093050;49,9;2023-02-14 10:32:08.355 CET
2023-02-14 10:32:12.186 CET;1010223045093059;50;2023-02-14 10:32:16.835 CET
2023-02-14 10:32:29.065 CET;1010223045093116;49,9;2023-02-14 10:32:33.724 CET
2023-02-14 10:33:02.884 CET;1010223045093149;49,8;2023-02-14 10:33:07.555 CET
2023-02-14 10:33:28.224 CET;1010223045093224;49,7;2023-02-14 10:33:32.832 CET
2023-02-14 10:34:35.443 CET;1010223045093328;49,6;2023-02-14 10:34:40.032 CET
2023-02-14 10:35:34.282 CET;1010223045093424;49,5;2023-02-14 10:35:38.921 CET
2023-02-14 10:36:25.181 CET;1010223045093513;49,6;2023-02-14 10:36:29.792 CET
2023-02-14 10:36:33.601 CET;1010223045093521;49,5;2023-02-14 10:36:38.210 CET
2023-02-14 10:37:57.460 CET;1010223045093545;49,4;2023-02-14 10:38:02.068 CET
2023-02-14 10:38:32.999 CET;1010223045093602;49,1;2023-02-14 10:38:37.657 CET
2023-02-14 10:38:50.319 CET;1010223045093619;49;2023-02-14 10:38:54.927 CET
2023-02-14 10:40:20.536 CET;1010223045093644;48,9;2023-02-14 10:40:25.186 CET
2023-02-14 10:40:37.887 CET;1010223045093824;48,8;2023-02-14 10:40:42.595 CET
2023-02-14 10:40:46.316 CET;1010223045093833;48,7;2023-02-14 10:40:50.996 CET
2023-02-14 10:40:54.796 CET;1010223045093841;48,6;2023-02-14 10:40:59.405 CET
2023-02-14 10:41:03.177 CET;1010223045093850;48,5;2023-02-14 10:41:07.897 CET
2023-02-14 10:41:11.687 CET;1010223045093858;48,6;2023-02-14 10:41:16.286 CET
2023-02-14 10:42:10.615 CET;1010223045094101;48,7;2023-02-14 10:42:15.256 CET
2023-02-14 10:42:18.956 CET;1010223045094110;48,8;2023-02-14 10:42:23.644 CET
2023-02-14 10:42:35.994 CET;1010223045094126;48,9;2023-02-14 10:42:40.604 CET
2023-02-14 10:42:44.404 CET;1010223045094134;48,8;2023-02-14 10:42:48.993 CET
2023-02-14 10:42:52.775 CET;1010223045094142;48,9;2023-02-14 10:42:57.404 CET
2023-02-14 10:43:09.555 CET;1010223045094158;49;2023-02-14 10:43:14.134 CET
2023-02-14 10:43:34.765 CET;1010223045094222;49,1;2023-02-14 10:43:39.414 CET
2023-02-14 10:45:49.542 CET;1010223045094436;49,2;2023-02-14 10:45:54.201 CET
2023-02-14 10:46:31.872 CET;1010223045094518;49,1;2023-02-14 10:46:36.530 CET
2023-02-14 10:47:30.842 CET;1010223045094617;49,2;2023-02-14 10:47:35.411 CET
2023-02-14 10:48:54.841 CET;1010223045094742;49,3;2023-02-14 10:48:59.411 CET
2023-02-14 10:50:18.828 CET;1010223045094906;49,4;2023-02-14 10:50:23.407 CET
2023-02-14 10:52:58.607 CET;1010223045095145;49,5;2023-02-14 10:53:03.265 CET
2023-02-14 10:53:23.845 CET;1010223045095211;49,4;2023-02-14 10:53:28.466 CET
2023-02-14 10:53:40.694 CET;1010223045095227;49,5;2023-02-14 10:53:45.244 CET
2023-02-14 10:53:49.005 CET;1010223045095236;49,4;2023-02-14 10:53:53.565 CET
2023-02-14 10:53:57.424 CET;1010223045095244;49,5;2023-02-14 10:54:02.055 CET
2023-02-14 10:54:14.194 CET;1010223045095301;49,4;2023-02-14 10:54:18.845 CET
2023-02-14 10:54:22.615 CET;1010223045095310;49,5;2023-02-14 10:54:27.184 CET
2023-02-14 10:55:04.703 CET;1010223045095352;49,6;2023-02-14 10:55:09.334 CET
2023-02-14 10:55:13.124 CET;1010223045095400;49,5;2023-02-14 10:55:17.733 CET
2023-02-14 10:55:46.654 CET;1010223045095434;49,6;2023-02-14 10:55:51.253 CET
2023-02-14 10:55:55.013 CET;1010223045095442;49,5;2023-02-14 10:55:59.644 CET
2023-02-14 10:56:28.812 CET;1010223045095516;49,6;2023-02-14 10:56:33.413 CET
2023-02-14 10:56:37.122 CET;1010223045095524;49,5;2023-02-14 10:56:41.743 CET
2023-02-14 10:57:19.082 CET;1010223045095606;49,6;2023-02-14 10:57:23.661 CET
2023-02-14 10:57:27.552 CET;1010223045095614;49,5;2023-02-14 10:57:32.151 CET
2023-02-14 10:57:52.711 CET;1010223045095640;49,4;2023-02-14 10:57:57.331 CET
2023-02-14 10:58:01.082 CET;1010223045095648;49,5;2023-02-14 10:58:05.661 CET
2023-02-14 10:58:17.851 CET;1010223045095705;49,4;2023-02-14 10:58:22.461 CET
2023-02-14 10:58:26.232 CET;1010223045095713;49,5;2023-02-14 10:58:30.851 CET
2023-02-14 10:58:59.990 CET;1010223045095747;49,6;2023-02-14 10:59:04.540 CET
2023-02-14 10:59:08.280 CET;1010223045095755;49,5;2023-02-14 10:59:12.930 CET
2023-02-14 11:03:32.288 CET;1012223045100302;47,9;2023-02-14 11:03:36.875 CET
2023-02-14 11:03:43.846 CET;1010223045095837;47,8;2023-02-14 11:03:48.556 CET
2023-02-14 11:04:01.586 CET;1010223045095903;47,7;2023-02-14 11:04:06.217 CET
2023-02-14 11:04:09.877 CET;1010223045095910;47,6;2023-02-14 11:04:14.467 CET
2023-02-14 11:04:18.236 CET;1010223045100315;47,5;2023-02-14 11:04:22.867 CET
2023-02-14 11:04:43.516 CET;1010223045100338;47,6;2023-02-14 11:04:48.145 CET
2023-02-14 11:04:51.937 CET;1010223045100346;47,5;2023-02-14 11:04:56.625 CET
2023-02-14 11:05:00.447 CET;1010223045100354;47,6;2023-02-14 11:05:05.105 CET
2023-02-14 11:05:25.736 CET;1010223045100418;47,7;2023-02-14 11:05:30.394 CET
2023-02-14 11:05:34.174 CET;1010223045100426;47,8;2023-02-14 11:05:38.865 CET
2023-02-14 11:05:59.635 CET;1010223045100450;47,9;2023-02-14 11:06:04.216 CET
2023-02-14 11:06:07.966 CET;1010223045100458;48;2023-02-14 11:06:12.555 CET
2023-02-14 11:06:24.726 CET;1010223045100515;48,1;2023-02-14 11:06:29.345 CET
2023-02-14 11:06:33.234 CET;1010223045100523;48,2;2023-02-14 11:06:37.834 CET
2023-02-14 11:07:15.394 CET;1010223045100604;48,3;2023-02-14 11:07:20.073 CET
2023-02-14 11:07:23.884 CET;1010223045100612;48,4;2023-02-14 11:07:28.463 CET
2023-02-14 11:07:57.394 CET;1010223045100644;48,5;2023-02-14 11:08:02.052 CET
2023-02-14 11:08:31.213 CET;1010223045100718;48,6;2023-02-14 11:08:35.903 CET
2023-02-14 11:09:21.862 CET;1010223045100821;48,7;2023-02-14 11:09:26.542 CET
2023-02-14 11:09:30.382 CET;1010123045100828;48,6;2023-02-14 11:09:35.032 CET
2023-02-14 11:09:38.733 CET;1010123045100835;48,7;2023-02-14 11:09:43.413 CET
2023-02-14 11:09:47.213 CET;1010123045100843;48,8;2023-02-14 11:09:51.832 CET
2023-02-14 11:10:12.451 CET;1010123045100904;48,9;2023-02-14 11:10:17.032 CET
2023-02-14 11:10:46.221 CET;1010123045100934;49;2023-02-14 11:10:50.871 CET
2023-02-14 11:11:03.161 CET;1010123045100949;49,1;2023-02-14 11:11:07.740 CET
2023-02-14 11:11:36.839 CET;1010123045101023;49,2;2023-02-14 11:11:41.420 CET
2023-02-14 11:12:02.049 CET;1010123045101048;49,3;2023-02-14 11:12:06.698 CET
2023-02-14 11:12:27.380 CET;1010123045101113;49,4;2023-02-14 11:12:31.989 CET
2023-02-14 11:12:44.249 CET;1010123045101131;49,5;2023-02-14 11:12:48.868 CET
2023-02-14 11:13:34.898 CET;1010123045101221;49,6;2023-02-14 11:13:39.506 CET
2023-02-14 11:14:08.398 CET;1010123045101255;49,7;2023-02-14 11:14:13.036 CET
2023-02-14 11:14:25.338 CET;1010123045101312;49,8;2023-02-14 11:14:29.907 CET
2023-02-14 11:14:33.726 CET;1010123045101320;49,7;2023-02-14 11:14:38.397 CET
2023-02-14 11:14:50.627 CET;1010123045101337;49,8;2023-02-14 11:14:55.256 CET
2023-02-14 11:14:59.096 CET;1010123045101346;49,7;2023-02-14 11:15:03.677 CET
2023-02-14 11:15:07.556 CET;1010123045101354;49,8;2023-02-14 11:15:12.147 CET
2023-02-14 11:17:05.404 CET;1010123045101552;49,7;2023-02-14 11:17:09.983 CET
2023-02-14 11:17:30.714 CET;1010123045101617;49,8;2023-02-14 11:17:35.344 CET
2023-02-14 11:17:47.744 CET;1010123045101634;49,7;2023-02-14 11:17:52.325 CET
2023-02-14 11:18:54.934 CET;1010123045101741;49,6;2023-02-14 11:18:59.503 CET
2023-02-14 11:19:11.723 CET;1010123045101758;49,5;2023-02-14 11:19:16.312 CET
2023-02-14 11:19:28.444 CET;1010123045101815;49,6;2023-02-14 11:19:33.122 CET
2023-02-14 11:19:36.913 CET;1010123045101824;49,5;2023-02-14 11:19:41.523 CET
2023-02-14 11:19:45.332 CET;1010123045101832;49,4;2023-02-14 11:19:50.002 CET
2023-02-14 11:26:29.627 CET;1010123045102516;49,5;2023-02-14 11:26:34.236 CET
2023-02-14 11:26:38.078 CET;1010123045102525;49,4;2023-02-14 11:26:42.726 CET
2023-02-14 11:26:46.558 CET;1010123045102533;49,5;2023-02-14 11:26:51.127 CET
2023-02-14 11:29:09.835 CET;1010123045102756;49,6;2023-02-14 11:29:14.394 CET
2023-02-14 11:29:18.296 CET;1010123045102805;49,5;2023-02-14 11:29:22.884 CET
2023-02-14 11:30:25.694 CET;1010123045102912;49,4;2023-02-14 11:30:30.335 CET
2023-02-14 11:32:14.923 CET;1010123045103102;49,5;2023-02-14 11:32:19.611 CET
2023-02-14 11:33:47.801 CET;1010123045103234;49,6;2023-02-14 11:33:52.411 CET
2023-02-14 11:34:13.059 CET;1010123045103259;49,7;2023-02-14 11:34:17.618 CET
2023-02-14 11:34:38.220 CET;1010123045103325;49,8;2023-02-14 11:34:42.878 CET
2023-02-14 11:35:45.638 CET;1010123045103432;49,9;2023-02-14 11:35:50.249 CET
2023-02-14 11:36:52.937 CET;1010123045103539;50;2023-02-14 11:36:57.528 CET
2023-02-14 11:37:01.348 CET;1010123045103548;49,9;2023-02-14 11:37:06.017 CET
2023-02-14 11:37:18.177 CET;1010123045103605;50;2023-02-14 11:37:22.726 CET
2023-02-14 11:37:44.917 CET;1010123045103630;50,1;2023-02-14 11:37:49.526 CET
2023-02-14 11:38:18.367 CET;1010123045103713;50,2;2023-02-14 11:38:22.976 CET
2023-02-14 11:38:35.056 CET;1010123045103729;50,1;2023-02-14 11:38:39.776 CET
2023-02-14 11:38:51.967 CET;1010123045103745;50,2;2023-02-14 11:38:56.585 CET
2023-02-14 11:39:08.786 CET;1010123045103801;50,1;2023-02-14 11:39:13.375 CET
2023-02-14 11:39:17.176 CET;1010123045103809;50,2;2023-02-14 11:39:21.775 CET
2023-02-14 11:39:42.296 CET;1010123045103834;50,1;2023-02-14 11:39:46.885 CET
2023-02-14 11:39:59.165 CET;1010123045103850;50,2;2023-02-14 11:40:03.845 CET
2023-02-14 11:40:41.335 CET;1010123045103931;50,1;2023-02-14 11:40:46.005 CET
2023-02-14 11:41:41.533 CET;1010123045104037;50;2023-02-14 11:41:46.184 CET
2023-02-14 11:43:32.193 CET;1010123045104100;49,5;2023-02-14 11:43:36.812 CET
2023-02-14 11:43:58.032 CET;1010123045104125;49,3;2023-02-14 11:44:02.671 CET
2023-02-14 11:44:06.473 CET;1010123045104133;49,1;2023-02-14 11:44:11.142 CET
2023-02-14 11:44:23.542 CET;1010123045104149;49;2023-02-14 11:44:28.092 CET
2023-02-14 11:44:31.933 CET;1010123045104157;48,9;2023-02-14 11:44:36.490 CET
2023-02-14 11:45:39.000 CET;1010123045104429;49;2023-02-14 11:45:43.609 CET
2023-02-14 11:46:04.260 CET;1010123045104454;49,1;2023-02-14 11:46:08.901 CET
2023-02-14 11:46:29.510 CET;1010123045104518;49,2;2023-02-14 11:46:34.101 CET
2023-02-14 11:46:54.690 CET;1010123045104543;49,3;2023-02-14 11:46:59.290 CET
2023-02-14 11:47:11.579 CET;1010123045104559;49,2;2023-02-14 11:47:16.249 CET
2023-02-14 11:47:20.000 CET;1010123045104607;49,3;2023-02-14 11:47:24.650 CET
2023-02-14 11:47:36.750 CET;1010123045104624;49,2;2023-02-14 11:47:41.459 CET
2023-02-14 11:47:45.180 CET;1010123045104632;49,3;2023-02-14 11:47:49.858 CET
2023-02-14 11:48:18.960 CET;1010123045104706;49,4;2023-02-14 11:48:23.618 CET
2023-02-14 11:48:44.209 CET;1010123045104731;49,5;2023-02-14 11:48:48.809 CET
2023-02-14 11:49:51.407 CET;1010123045104838;49,6;2023-02-14 11:49:56.026 CET
2023-02-14 11:49:59.737 CET;1010123045104847;49,5;2023-02-14 11:50:04.348 CET
2023-02-14 11:50:16.628 CET;1010123045104903;49,6;2023-02-14 11:50:21.227 CET
2023-02-14 11:50:50.108 CET;1010123045104937;49,5;2023-02-14 11:50:54.737 CET
2023-02-14 11:50:58.638 CET;1010123045104945;49,6;2023-02-14 11:51:03.288 CET
2023-02-14 11:51:40.506 CET;1010123045105027;49,7;2023-02-14 11:51:45.147 CET
2023-02-14 11:52:39.405 CET;1010123045105126;49,6;2023-02-14 11:52:44.036 CET
2023-02-14 11:53:12.915 CET;1010123045105200;49,7;2023-02-14 11:53:17.546 CET
2023-02-14 11:57:33.331 CET;1010123045105620;49,6;2023-02-14 11:57:38.020 CET
2023-02-14 11:57:41.841 CET;1010123045105629;49,7;2023-02-14 11:57:46.430 CET
2023-02-14 11:59:06.009 CET;1010123045105752;49,6;2023-02-14 11:59:10.678 CET
2023-02-14 11:59:31.209 CET;1010123045105818;49,7;2023-02-14 11:59:35.868 CET
2023-02-14 11:59:47.999 CET;1010123045105835;49,6;2023-02-14 11:59:52.667 CET
2023-02-14 11:59:56.479 CET;1010123045105843;49,7;2023-02-14 12:00:01.078 CET
2023-02-14 12:01:45.907 CET;1010123045110032;49,6;2023-02-14 12:01:50.516 CET
2023-02-14 12:01:54.246 CET;1010123045110041;49,7;2023-02-14 12:01:58.905 CET
2023-02-14 12:09:20.520 CET;1012223045110850;47,8;2023-02-14 12:09:25.220 CET
2023-02-14 12:09:38.361 CET;1010123045110321;47,6;2023-02-14 12:09:43.010 CET
2023-02-14 12:09:47.401 CET;1010123045110337;47,5;2023-02-14 12:09:52.039 CET
2023-02-14 12:10:21.571 CET;1010123045110917;47,4;2023-02-14 12:10:26.190 CET
2023-02-14 12:11:03.660 CET;1010123045110957;47,5;2023-02-14 12:11:08.269 CET
2023-02-14 12:11:12.059 CET;1010123045111005;47,6;2023-02-14 12:11:16.678 CET
2023-02-14 12:11:28.910 CET;1010123045111021;47,7;2023-02-14 12:11:33.479 CET
2023-02-14 12:11:37.299 CET;1010123045111029;47,8;2023-02-14 12:11:41.878 CET
2023-02-14 12:12:02.549 CET;1010123045111053;47,9;2023-02-14 12:12:07.237 CET
2023-02-14 12:12:11.088 CET;1010123045111101;48;2023-02-14 12:12:15.727 CET
2023-02-14 12:12:27.908 CET;1010123045111118;48,1;2023-02-14 12:12:32.598 CET
2023-02-14 12:12:36.309 CET;1010123045111126;48,2;2023-02-14 12:12:40.917 CET
2023-02-14 12:13:01.578 CET;1010123045111150;48,3;2023-02-14 12:13:06.197 CET
2023-02-14 12:13:09.977 CET;1010123045111158;48,4;2023-02-14 12:13:14.607 CET
2023-02-14 12:13:35.197 CET;1010123045111222;48,5;2023-02-14 12:13:39.877 CET
2023-02-14 12:13:52.007 CET;1010123045111239;48,6;2023-02-14 12:13:56.598 CET
2023-02-14 12:14:25.588 CET;1010123045111312;48,7;2023-02-14 12:14:30.197 CET
2023-02-14 12:14:33.987 CET;1010123045111321;48,8;2023-02-14 12:14:38.595 CET
2023-02-14 12:14:50.846 CET;1010123045111338;48,9;2023-02-14 12:14:55.395 CET
2023-02-14 12:15:15.976 CET;1010123045111403;49;2023-02-14 12:15:20.536 CET
2023-02-14 12:15:24.357 CET;1010123045111411;48,9;2023-02-14 12:15:28.927 CET
2023-02-14 12:15:32.667 CET;1010123045111419;49;2023-02-14 12:15:37.244 CET
2023-02-14 12:15:41.036 CET;1010123045111428;49,1;2023-02-14 12:15:45.726 CET
2023-02-14 12:15:49.536 CET;1010123045111437;49,2;2023-02-14 12:15:54.105 CET
2023-02-14 12:16:14.835 CET;1010123045111502;49,3;2023-02-14 12:16:19.404 CET
2023-02-14 12:16:31.454 CET;1010123045111518;49,4;2023-02-14 12:16:36.125 CET
2023-02-14 12:17:05.214 CET;1010123045111552;49,5;2023-02-14 12:17:09.802 CET
2023-02-14 12:17:55.823 CET;1010123045111642;49,6;2023-02-14 12:18:00.443 CET
2023-02-14 12:18:04.283 CET;1010123045111651;49,7;2023-02-14 12:18:08.921 CET
2023-02-14 12:18:12.713 CET;1010123045111659;49,8;2023-02-14 12:18:17.332 CET
2023-02-14 12:18:21.072 CET;1010123045111708;49,7;2023-02-14 12:18:25.642 CET
2023-02-14 12:18:46.142 CET;1010123045111733;49,8;2023-02-14 12:18:50.763 CET
2023-02-14 12:21:26.190 CET;1010123045112013;49,7;2023-02-14 12:21:30.858 CET
2023-02-14 12:21:51.289 CET;1010123045112038;49,8;2023-02-14 12:21:55.970 CET
2023-02-14 12:22:08.109 CET;1010123045112055;49,7;2023-02-14 12:22:12.690 CET
2023-02-14 12:24:30.947 CET;1010223045112318;49,6;2023-02-14 12:24:35.566 CET
2023-02-14 12:24:47.717 CET;1010223045112334;49,7;2023-02-14 12:24:52.377 CET
2023-02-14 12:25:04.588 CET;1010223045112351;49,6;2023-02-14 12:25:09.165 CET
2023-02-14 12:25:12.996 CET;1010223045112359;49,7;2023-02-14 12:25:17.565 CET
2023-02-14 12:26:36.946 CET;1010223045112523;49,8;2023-02-14 12:26:41.484 CET
2023-02-14 12:26:45.305 CET;1010223045112532;49,7;2023-02-14 12:26:49.974 CET
2023-02-14 12:27:35.756 CET;1010223045112622;49,8;2023-02-14 12:27:40.375 CET
2023-02-14 12:29:08.263 CET;1010223045112755;49,9;2023-02-14 12:29:12.923 CET
2023-02-14 12:30:32.592 CET;1010223045112918;50;2023-02-14 12:30:37.171 CET
2023-02-14 12:30:40.903 CET;1010223045112927;49,9;2023-02-14 12:30:45.503 CET
2023-02-14 12:31:56.861 CET;1010223045113043;50;2023-02-14 12:32:01.421 CET
2023-02-14 12:32:05.252 CET;1010223045113052;49,9;2023-02-14 12:32:09.901 CET
2023-02-14 12:34:36.657 CET;1010223045113323;49,8;2023-02-14 12:34:41.256 CET
2023-02-14 12:36:51.325 CET;1010223045113538;49,7;2023-02-14 12:36:55.905 CET
2023-02-14 12:37:50.005 CET;1010223045113637;49,8;2023-02-14 12:37:54.615 CET
2023-02-14 12:40:46.482 CET;1010223045113933;49,9;2023-02-14 12:40:51.111 CET
2023-02-14 12:42:10.410 CET;1010223045114057;49,8;2023-02-14 12:42:15.109 CET
2023-02-14 12:42:18.910 CET;1010223045114106;49,9;2023-02-14 12:42:23.509 CET
2023-02-14 12:44:50.627 CET;1010223045114337;49,8;2023-02-14 12:44:55.266 CET
2023-02-14 12:50:02.000 CET;1010223045114848;49,7;2023-02-14 12:50:06.631 CET
2023-02-14 12:51:59.809 CET;1010223045115046;49,8;2023-02-14 12:52:04.459 CET
2023-02-14 12:52:50.308 CET;1010223045115137;49,7;2023-02-14 12:52:54.947 CET
2023-02-14 12:54:56.565 CET;1010223045115343;49,8;2023-02-14 12:55:01.196 CET
2023-02-14 12:55:55.453 CET;1010223045115442;49,7;2023-02-14 12:56:00.073 CET
2023-02-14 13:01:48.778 CET;1010223045120035;49,6;2023-02-14 13:01:53.348 CET
2023-02-14 13:01:57.177 CET;1010223045120043;49,7;2023-02-14 13:02:01.746 CET
2023-02-14 13:02:30.776 CET;1010223045120117;49,8;2023-02-14 13:02:35.436 CET
2023-02-14 13:02:39.296 CET;1010223045120126;49,7;2023-02-14 13:02:43.914 CET
2023-02-14 13:03:38.305 CET;1010223045120225;49,6;2023-02-14 13:03:42.953 CET
2023-02-14 13:03:46.734 CET;1010223045120233;49,7;2023-02-14 13:03:51.434 CET
2023-02-14 13:05:52.852 CET;1010223045120440;49,8;2023-02-14 13:05:57.513 CET
2023-02-14 13:06:26.542 CET;1010223045120513;49,9;2023-02-14 13:06:31.121 CET
2023-02-14 13:06:51.721 CET;1010223045120539;50;2023-02-14 13:06:56.322 CET
2023-02-14 13:07:00.101 CET;1010223045120547;49,9;2023-02-14 13:07:04.801 CET
2023-02-14 13:07:25.332 CET;1010223045120612;50;2023-02-14 13:07:29.921 CET
2023-02-14 13:07:50.361 CET;1010223045120637;50,1;2023-02-14 13:07:55.030 CET
2023-02-14 13:08:40.901 CET;1010223045120728;50,2;2023-02-14 13:08:45.509 CET
2023-02-14 13:08:57.710 CET;1010223045120745;50,3;2023-02-14 13:09:02.309 CET
2023-02-14 13:09:31.359 CET;1010223045120818;50,4;2023-02-14 13:09:35.918 CET
2023-02-14 13:09:39.720 CET;1010223045120826;50,3;2023-02-14 13:09:44.328 CET
2023-02-14 13:10:04.869 CET;1010223045120852;50,4;2023-02-14 13:10:09.447 CET
2023-02-14 13:10:13.198 CET;1010223045120900;50,3;2023-02-14 13:10:17.838 CET
2023-02-14 13:10:21.668 CET;1010223045120909;50,4;2023-02-14 13:10:26.239 CET
2023-02-14 13:11:54.138 CET;1010223045121041;50,3;2023-02-14 13:11:58.727 CET
2023-02-14 13:12:10.835 CET;1010223045121058;50,4;2023-02-14 13:12:15.456 CET
2023-02-14 13:12:19.355 CET;1010223045121106;50,3;2023-02-14 13:12:23.926 CET
2023-02-14 13:12:36.026 CET;1010223045121123;50,2;2023-02-14 13:12:40.647 CET
2023-02-14 13:13:51.805 CET;1010223045121238;50,1;2023-02-14 13:13:56.405 CET
2023-02-14 13:14:00.236 CET;1010223045121247;50,2;2023-02-14 13:14:04.875 CET
2023-02-14 13:14:08.704 CET;1010223045121255;50,1;2023-02-14 13:14:13.364 CET
2023-02-14 13:17:05.483 CET;1010223045121553;50;2023-02-14 13:17:10.082 CET
2023-02-14 13:18:04.181 CET;1010223045121651;50,1;2023-02-14 13:18:08.880 CET
2023-02-14 13:18:46.301 CET;1010223045121733;50;2023-02-14 13:18:50.891 CET
2023-02-14 13:20:18.640 CET;1010223045121905;50,1;2023-02-14 13:20:23.289 CET
2023-02-14 13:23:40.326 CET;1010223045122227;50;2023-02-14 13:23:44.887 CET
2023-02-14 13:24:22.207 CET;1010223045122309;49,9;2023-02-14 13:24:26.806 CET
2023-02-14 13:25:04.555 CET;1010223045122351;50;2023-02-14 13:25:09.135 CET
2023-02-14 13:25:12.865 CET;1010223045122359;49,9;2023-02-14 13:25:17.456 CET
2023-02-14 13:26:03.395 CET;1010223045122450;49,8;2023-02-14 13:26:08.016 CET
2023-02-14 13:28:01.453 CET;1010223045122648;49,7;2023-02-14 13:28:06.094 CET
2023-02-14 13:29:00.552 CET;1010223045122747;49,8;2023-02-14 13:29:05.142 CET
2023-02-14 13:29:08.933 CET;1010223045122755;49,7;2023-02-14 13:29:13.631 CET
2023-02-14 13:29:42.642 CET;1010223045122829;49,8;2023-02-14 13:29:47.221 CET
2023-02-14 13:29:51.013 CET;1010223045122838;49,7;2023-02-14 13:29:55.611 CET
2023-02-14 13:30:07.812 CET;1010223045122854;49,8;2023-02-14 13:30:12.421 CET
2023-02-14 13:30:16.151 CET;1010223045122903;49,7;2023-02-14 13:30:20.821 CET
2023-02-14 13:30:41.520 CET;1010223045122941;49,6;2023-02-14 13:30:46.180 CET
2023-02-14 13:30:49.921 CET;1010123045122948;49,7;2023-02-14 13:30:54.581 CET
2023-02-14 13:32:22.789 CET;1010123045123109;49,6;2023-02-14 13:32:27.378 CET
2023-02-14 13:34:45.857 CET;1010123045123332;49,5;2023-02-14 13:34:50.417 CET
2023-02-14 13:36:18.226 CET;1010123045123505;49,6;2023-02-14 13:36:22.815 CET
2023-02-14 13:37:42.505 CET;1010123045123629;49,5;2023-02-14 13:37:47.144 CET
2023-02-14 13:40:47.631 CET;1010123045123934;49,6;2023-02-14 13:40:52.260 CET
2023-02-14 13:41:21.312 CET;1010123045124008;49,7;2023-02-14 13:41:25.941 CET
2023-02-14 13:41:55.121 CET;1010123045124042;49,8;2023-02-14 13:41:59.711 CET
2023-02-14 13:42:45.700 CET;1010123045124132;49,9;2023-02-14 13:42:50.269 CET
2023-02-14 13:43:27.859 CET;1010123045124214;50;2023-02-14 13:43:32.430 CET
2023-02-14 13:44:01.339 CET;1010123045124248;50,1;2023-02-14 13:44:05.938 CET
2023-02-14 13:44:18.109 CET;1010123045124305;50;2023-02-14 13:44:22.670 CET
2023-02-14 13:44:26.509 CET;1010123045124313;50,1;2023-02-14 13:44:31.140 CET
2023-02-14 13:45:00.168 CET;1010123045124347;50,2;2023-02-14 13:45:04.749 CET
