time;TraceabilityCode;PressForceValueFL;time.value
2023-01-19 08:43:48.229 CET;1010223019074324;5,6;2023-01-19 08:43:52.428 CET
2023-01-19 08:45:06.028 CET;1010223019074441;5,8;2023-01-19 08:45:10.266 CET
2023-01-19 08:45:14.096 CET;1010223019074449;5,6;2023-01-19 08:45:18.357 CET
2023-01-19 08:45:29.836 CET;1010223019074505;5,8;2023-01-19 08:45:34.036 CET
2023-01-19 08:45:37.377 CET;1010223019074512;5,6;2023-01-19 08:45:41.635 CET
2023-01-19 08:45:45.026 CET;1010223019074520;5,3;2023-01-19 08:45:49.236 CET
2023-01-19 08:45:52.877 CET;1010223019074528;6,1;2023-01-19 08:45:57.145 CET
2023-01-19 08:46:00.776 CET;1010223019074536;5,6;2023-01-19 08:46:05.065 CET
2023-01-19 08:46:31.947 CET;1010223019074607;5,8;2023-01-19 08:46:36.115 CET
2023-01-19 08:46:39.805 CET;1010223019074615;5,6;2023-01-19 08:46:44.036 CET
2023-01-19 08:46:47.635 CET;1010223019074623;5,8;2023-01-19 08:46:51.865 CET
2023-01-19 08:46:55.286 CET;1010223019074631;5,6;2023-01-19 08:46:59.546 CET
2023-01-19 08:47:11.036 CET;1010223019074646;5,3;2023-01-19 08:47:15.234 CET
2023-01-19 08:47:18.936 CET;1010223019074654;5,6;2023-01-19 08:47:23.236 CET
2023-01-19 08:47:42.105 CET;1010223019074717;5,3;2023-01-19 08:47:46.273 CET
2023-01-19 08:47:49.795 CET;1010223019074725;5,6;2023-01-19 08:47:54.045 CET
2023-01-19 08:47:57.714 CET;1010223019074733;5,8;2023-01-19 08:48:01.953 CET
2023-01-19 08:48:05.394 CET;1010223019074741;5,6;2023-01-19 08:48:09.703 CET
2023-01-19 08:49:36.434 CET;1010223019074812;5,3;2023-01-19 08:49:40.753 CET
2023-01-19 08:49:43.983 CET;1010223019074905;5,6;2023-01-19 08:49:48.273 CET
2023-01-19 08:49:51.194 CET;1010223019074912;5,8;2023-01-19 08:49:55.463 CET
2023-01-19 08:49:58.604 CET;1010223019074920;5,6;2023-01-19 08:50:02.844 CET
2023-01-19 08:50:06.094 CET;1010223019074932;5,8;2023-01-19 08:50:10.352 CET
2023-01-19 08:50:13.624 CET;1010223019074949;5,6;2023-01-19 08:50:17.882 CET
2023-01-19 08:51:00.302 CET;1010223019075036;5,3;2023-01-19 08:51:04.601 CET
2023-01-19 08:51:08.092 CET;1010223019075043;5,6;2023-01-19 08:51:12.362 CET
2023-01-19 08:51:23.673 CET;1010223019075059;5,8;2023-01-19 08:51:27.872 CET
2023-01-19 08:51:31.622 CET;1010223019075107;5,6;2023-01-19 08:51:35.802 CET
2023-01-19 08:52:24.451 CET;1010223019075200;5,8;2023-01-19 08:52:28.691 CET
2023-01-19 08:52:32.721 CET;1010223019075208;5,6;2023-01-19 08:52:36.992 CET
2023-01-19 08:52:47.351 CET;1010223019075223;5,8;2023-01-19 08:52:51.661 CET
2023-01-19 08:52:55.631 CET;1010223019075231;5,3;2023-01-19 08:52:59.960 CET
2023-01-19 08:53:10.200 CET;1010223019075246;5,6;2023-01-19 08:53:14.440 CET
2023-01-19 08:53:41.180 CET;1010223019075316;5,8;2023-01-19 08:53:45.401 CET
2023-01-19 08:53:48.891 CET;1010223019075324;5,6;2023-01-19 08:53:53.160 CET
2023-01-19 08:53:56.901 CET;1010223019075332;5,3;2023-01-19 08:54:01.079 CET
2023-01-19 08:54:12.519 CET;1010223019075348;5,6;2023-01-19 08:54:16.750 CET
2023-01-19 08:54:27.269 CET;1010223019075403;5,3;2023-01-19 08:54:31.509 CET
2023-01-19 08:54:35.420 CET;1010223019075410;5,6;2023-01-19 08:54:39.720 CET
2023-01-19 08:55:06.670 CET;1010223019075442;5,8;2023-01-19 08:55:10.848 CET
2023-01-19 08:55:21.279 CET;1010223019075457;5,3;2023-01-19 08:55:25.579 CET
2023-01-19 08:59:18.676 CET;1010223019075520;5,6;2023-01-19 08:59:22.905 CET
2023-01-19 08:59:26.135 CET;1010223019075850;5,3;2023-01-19 08:59:30.456 CET
2023-01-19 08:59:33.466 CET;1010223019075905;5,6;2023-01-19 08:59:37.724 CET
2023-01-19 08:59:40.936 CET;1010223019075913;5,3;2023-01-19 08:59:45.164 CET
2023-01-19 08:59:52.006 CET;1010223019075928;5,6;2023-01-19 08:59:56.296 CET
2023-01-19 09:00:23.466 CET;1010223019075958;5,8;2023-01-19 09:00:27.645 CET
2023-01-19 09:00:39.845 CET;1010223019080015;5,6;2023-01-19 09:00:44.055 CET
2023-01-19 09:00:56.164 CET;1010223019080031;5,8;2023-01-19 09:01:00.444 CET
2023-01-19 09:01:33.605 CET;1010223019080109;5,6;2023-01-19 09:01:37.825 CET
2023-01-19 09:01:56.434 CET;1010223019080132;5,8;2023-01-19 09:02:00.703 CET
2023-01-19 09:02:19.543 CET;1010223019080155;5,6;2023-01-19 09:02:23.733 CET
2023-01-19 09:02:50.483 CET;1010223019080226;5,8;2023-01-19 09:02:54.773 CET
2023-01-19 09:03:05.104 CET;1010223019080241;5,3;2023-01-19 09:03:09.342 CET
2023-01-19 09:03:13.122 CET;1010223019080249;5,6;2023-01-19 09:03:17.411 CET
2023-01-19 09:03:28.352 CET;1010223019080304;5,8;2023-01-19 09:03:32.542 CET
2023-01-19 09:03:36.582 CET;1010223019080312;5,6;2023-01-19 09:03:40.772 CET
2023-01-19 09:03:51.112 CET;1010223019080327;5,8;2023-01-19 09:03:55.421 CET
2023-01-19 09:03:59.392 CET;1010223019080335;5,6;2023-01-19 09:04:03.732 CET
2023-01-19 09:04:22.282 CET;1010223019080357;5,8;2023-01-19 09:04:26.611 CET
2023-01-19 09:04:36.772 CET;1010223019080412;5,6;2023-01-19 09:04:41.092 CET
2023-01-19 09:04:44.891 CET;1010223019080420;5,8;2023-01-19 09:04:49.161 CET
2023-01-19 09:04:59.772 CET;1010223019080435;5,6;2023-01-19 09:05:04.062 CET
2023-01-19 09:05:31.051 CET;1010223019080506;5,3;2023-01-19 09:05:35.250 CET
2023-01-19 09:05:54.269 CET;1010223019080529;5,6;2023-01-19 09:05:58.448 CET
2023-01-19 09:07:05.309 CET;1010223019080640;5,8;2023-01-19 09:07:09.569 CET
2023-01-19 09:07:13.148 CET;1010223019080648;5,3;2023-01-19 09:07:17.408 CET
2023-01-19 09:07:29.188 CET;1010223019080704;5,6;2023-01-19 09:07:33.408 CET
2023-01-19 09:07:44.957 CET;1010223019080720;5,8;2023-01-19 09:07:49.256 CET
2023-01-19 09:07:52.937 CET;1010223019080728;6,1;2023-01-19 09:07:57.167 CET
2023-01-19 09:08:00.778 CET;1010223019080736;5,8;2023-01-19 09:08:05.007 CET
2023-01-19 09:08:48.186 CET;1010223019080823;5,6;2023-01-19 09:08:52.436 CET
2023-01-19 09:09:11.867 CET;1010223019080847;5,8;2023-01-19 09:09:16.055 CET
2023-01-19 09:09:19.647 CET;1010223019080855;5,6;2023-01-19 09:09:23.887 CET
2023-01-19 09:09:43.286 CET;1010223019080918;5,8;2023-01-19 09:09:47.496 CET
2023-01-19 09:09:51.246 CET;1010223019080926;5,3;2023-01-19 09:09:55.496 CET
2023-01-19 09:09:58.836 CET;1010223019080934;5,6;2023-01-19 09:10:03.095 CET
2023-01-19 09:10:06.816 CET;1010223019080942;5,8;2023-01-19 09:10:11.015 CET
2023-01-19 09:10:14.424 CET;1010223019080950;5,6;2023-01-19 09:10:18.615 CET
2023-01-19 09:11:07.436 CET;1010223019081043;5,8;2023-01-19 09:11:11.664 CET
2023-01-19 09:11:15.855 CET;1010223019081051;5,3;2023-01-19 09:11:20.134 CET
2023-01-19 09:11:30.506 CET;1010223019081106;5,6;2023-01-19 09:11:34.704 CET
2023-01-19 09:12:01.525 CET;1010223019081137;5,8;2023-01-19 09:12:05.815 CET
2023-01-19 09:12:23.785 CET;1010223019081159;5,3;2023-01-19 09:12:28.045 CET
2023-01-19 09:13:30.854 CET;1010223019081305;5,6;2023-01-19 09:13:35.122 CET
2023-01-19 09:14:02.043 CET;1010223019081337;5,3;2023-01-19 09:14:06.223 CET
2023-01-19 09:14:31.203 CET;1010223019081407;5,6;2023-01-19 09:14:35.421 CET
2023-01-19 09:16:09.742 CET;1010123019081545;5,3;2023-01-19 09:16:13.990 CET
2023-01-19 09:16:17.191 CET;1010123019081552;5,6;2023-01-19 09:16:21.421 CET
2023-01-19 09:16:24.601 CET;1010123019081559;5,8;2023-01-19 09:16:28.861 CET
2023-01-19 09:16:32.092 CET;1010123019081606;5,6;2023-01-19 09:16:36.301 CET
2023-01-19 09:17:31.540 CET;1010123019081702;6,1;2023-01-19 09:17:35.740 CET
2023-01-19 09:17:38.891 CET;1010123019081709;5,6;2023-01-19 09:17:43.089 CET
2023-01-19 09:17:46.301 CET;1010123019081716;5,8;2023-01-19 09:17:50.530 CET
2023-01-19 09:17:53.690 CET;1010123019081723;5,6;2023-01-19 09:17:57.900 CET
2023-01-19 09:18:08.559 CET;1010123019081737;5,8;2023-01-19 09:18:12.848 CET
2023-01-19 09:18:30.928 CET;1010123019081800;5,6;2023-01-19 09:18:35.108 CET
2023-01-19 09:18:45.680 CET;1010123019081814;5,8;2023-01-19 09:18:49.898 CET
2023-01-19 09:18:53.029 CET;1010123019081822;5,6;2023-01-19 09:18:57.249 CET
2023-01-19 09:19:00.390 CET;1010123019081829;5,3;2023-01-19 09:19:04.619 CET
2023-01-19 09:19:07.779 CET;1010123019081837;5,6;2023-01-19 09:19:11.977 CET
2023-01-19 09:19:22.668 CET;1010123019081851;5,8;2023-01-19 09:19:26.928 CET
2023-01-19 09:19:30.078 CET;1010123019081859;5,6;2023-01-19 09:19:34.378 CET
2023-01-19 09:19:44.969 CET;1010123019081914;5,8;2023-01-19 09:19:49.267 CET
2023-01-19 09:19:52.448 CET;1010123019081921;6,1;2023-01-19 09:19:56.618 CET
2023-01-19 09:19:59.918 CET;1010123019081929;5,6;2023-01-19 09:20:04.138 CET
2023-01-19 09:20:22.128 CET;1010123019081951;5,8;2023-01-19 09:20:26.448 CET
2023-01-19 09:20:29.588 CET;1010123019081958;5,6;2023-01-19 09:20:33.818 CET
2023-01-19 09:20:51.727 CET;1010123019082021;5,8;2023-01-19 09:20:55.967 CET
2023-01-19 09:21:13.868 CET;1010123019082043;5,6;2023-01-19 09:21:18.138 CET
2023-01-19 09:22:05.917 CET;1010123019082135;5,8;2023-01-19 09:22:10.145 CET
2023-01-19 09:22:20.726 CET;1010123019082150;5,6;2023-01-19 09:22:25.016 CET
2023-01-19 09:25:03.334 CET;1010123019082157;5,3;2023-01-19 09:25:07.594 CET
2023-01-19 09:25:25.553 CET;1010123019082219;5,6;2023-01-19 09:25:29.743 CET
2023-01-19 09:25:32.993 CET;1010123019082358;5,3;2023-01-19 09:25:37.263 CET
2023-01-19 09:25:47.842 CET;1010123019082517;5,6;2023-01-19 09:25:52.052 CET
2023-01-19 09:26:10.023 CET;1010123019082539;5,3;2023-01-19 09:26:14.221 CET
2023-01-19 09:26:17.372 CET;1010123019082546;5,8;2023-01-19 09:26:21.671 CET
2023-01-19 09:26:24.822 CET;1010123019082554;5,6;2023-01-19 09:26:29.022 CET
2023-01-19 09:31:13.828 CET;1010123019082631;5,8;2023-01-19 09:31:18.068 CET
2023-01-19 09:31:21.257 CET;1010123019082845;5,6;2023-01-19 09:31:25.437 CET
2023-01-19 09:31:50.888 CET;1010123019083122;5,8;2023-01-19 09:31:55.187 CET
2023-01-19 09:32:29.066 CET;1010123019083204;5,6;2023-01-19 09:32:33.357 CET
2023-01-19 09:33:03.937 CET;1010123019083239;5,8;2023-01-19 09:33:08.137 CET
2023-01-19 09:33:17.346 CET;1010123019083254;5,6;2023-01-19 09:33:21.607 CET
2023-01-19 09:33:59.595 CET;1010123019083336;5,8;2023-01-19 09:34:03.924 CET
2023-01-19 09:34:07.296 CET;1010123019083342;5,6;2023-01-19 09:34:11.575 CET
2023-01-19 09:34:20.905 CET;1010123019083357;5,8;2023-01-19 09:34:25.125 CET
2023-01-19 09:34:28.385 CET;1010123019083404;6,1;2023-01-19 09:34:32.625 CET
2023-01-19 09:34:41.875 CET;1010123019083418;5,6;2023-01-19 09:34:46.085 CET
2023-01-19 09:34:49.446 CET;1010123019083425;5,8;2023-01-19 09:34:53.664 CET
2023-01-19 09:35:10.605 CET;1010123019083446;5,6;2023-01-19 09:35:14.865 CET
2023-01-19 09:35:52.704 CET;1010123019083528;5,8;2023-01-19 09:35:56.944 CET
2023-01-19 09:36:06.444 CET;1010123019083543;5,6;2023-01-19 09:36:10.642 CET
2023-01-19 09:36:27.733 CET;1010123019083604;5,8;2023-01-19 09:36:32.003 CET
2023-01-19 09:36:35.303 CET;1010123019083611;5,6;2023-01-19 09:36:39.503 CET
2023-01-19 09:45:01.957 CET;1010123019083653;5,3;2023-01-19 09:45:08.345 CET
2023-01-19 09:45:10.927 CET;1010123019083708;5,8;2023-01-19 09:45:15.196 CET
2023-01-19 09:45:18.157 CET;1010123019084434;5,6;2023-01-19 09:45:22.405 CET
2023-01-19 09:45:25.617 CET;1010123019084441;5,3;2023-01-19 09:45:29.835 CET
2023-01-19 09:45:32.976 CET;1010123019084448;5,8;2023-01-19 09:45:37.197 CET
2023-01-19 09:45:47.786 CET;1010123019084509;5,6;2023-01-19 09:45:52.006 CET
2023-01-19 09:45:55.105 CET;1010123019084529;5,8;2023-01-19 09:45:59.355 CET
2023-01-19 09:46:02.546 CET;1010123019084536;5,6;2023-01-19 09:46:06.724 CET
2023-01-19 09:46:56.384 CET;1010123019084633;5,8;2023-01-19 09:47:00.573 CET
2023-01-19 09:47:04.315 CET;1010123019084640;5,6;2023-01-19 09:47:08.553 CET
2023-01-19 09:47:18.043 CET;1010123019084654;6,1;2023-01-19 09:47:22.342 CET
2023-01-19 09:47:25.513 CET;1010123019084701;5,6;2023-01-19 09:47:29.842 CET
2023-01-19 09:47:39.243 CET;1010123019084715;5,8;2023-01-19 09:47:43.453 CET
2023-01-19 09:49:35.542 CET;1010123019084745;5,6;2023-01-19 09:49:39.861 CET
2023-01-19 09:50:39.851 CET;1010123019085015;5,8;2023-01-19 09:50:44.091 CET
2023-01-19 09:51:08.240 CET;1010123019085044;5,6;2023-01-19 09:51:12.490 CET
2023-01-19 09:51:44.030 CET;1010123019085119;5,8;2023-01-19 09:51:48.250 CET
2023-01-19 09:52:05.040 CET;1010123019085141;5,6;2023-01-19 09:52:09.279 CET
2023-01-19 09:53:09.739 CET;1010123019085245;5,3;2023-01-19 09:53:13.999 CET
2023-01-19 09:53:17.148 CET;1010123019085252;5,6;2023-01-19 09:53:21.358 CET
2023-01-19 09:53:25.249 CET;1010123019085259;5,8;2023-01-19 09:53:29.448 CET
2023-01-19 09:53:32.588 CET;1010123019085306;5,6;2023-01-19 09:53:36.808 CET
2023-01-19 09:53:54.948 CET;1010123019085327;5,8;2023-01-19 09:53:59.207 CET
2023-01-19 09:54:02.408 CET;1010123019085335;5,6;2023-01-19 09:54:06.648 CET
2023-01-19 09:54:39.477 CET;1010123019085410;5,8;2023-01-19 09:54:43.687 CET
2023-01-19 09:55:08.997 CET;1010123019085438;5,6;2023-01-19 09:55:13.207 CET
2023-01-19 09:55:23.868 CET;1010123019085453;6,1;2023-01-19 09:55:28.096 CET
2023-01-19 09:55:31.138 CET;1010123019085500;5,8;2023-01-19 09:55:35.447 CET
2023-01-19 09:55:46.148 CET;1010123019085515;5,6;2023-01-19 09:55:50.326 CET
2023-01-19 09:56:00.947 CET;1010123019085530;5,8;2023-01-19 09:56:05.207 CET
2023-01-19 09:58:06.595 CET;1010123019085552;5,3;2023-01-19 09:58:10.845 CET
2023-01-19 09:58:18.036 CET;1010123019085559;5,6;2023-01-19 09:58:22.345 CET
2023-01-19 09:58:34.726 CET;1010123019085614;5,3;2023-01-19 09:58:38.976 CET
2023-01-19 09:58:42.115 CET;1010123019085622;5,6;2023-01-19 09:58:46.404 CET
2023-01-19 09:59:04.404 CET;1010123019085833;5,8;2023-01-19 09:59:08.644 CET
2023-01-19 09:59:11.884 CET;1010123019085841;5,6;2023-01-19 09:59:16.085 CET
2023-01-19 09:59:26.855 CET;1010123019085856;5,8;2023-01-19 09:59:31.055 CET
2023-01-19 09:59:41.813 CET;1010123019085912;5,3;2023-01-19 09:59:46.094 CET
2023-01-19 09:59:49.134 CET;1010123019085919;5,6;2023-01-19 09:59:53.374 CET
2023-01-19 09:59:56.644 CET;1010123019085926;5,8;2023-01-19 10:00:00.882 CET
2023-01-19 10:00:04.013 CET;1010123019085933;5,6;2023-01-19 10:00:08.174 CET
2023-01-19 10:00:33.573 CET;1010123019090003;5,8;2023-01-19 10:00:37.862 CET
2023-01-19 10:00:40.983 CET;1010123019090010;5,6;2023-01-19 10:00:45.203 CET
2023-01-19 10:00:48.334 CET;1010123019090017;5,8;2023-01-19 10:00:52.582 CET
2023-01-19 10:23:42.069 CET;1010223019092151;58,1;2023-01-19 10:24:13.960 CET
2023-01-19 10:24:21.670 CET;1010223019092157;58,4;2023-01-19 10:24:25.890 CET
2023-01-19 10:41:07.790 CET;1010223019092203;58,6;2023-01-19 10:41:13.809 CET
2023-01-19 10:41:16.599 CET;1010223019092209;58,4;2023-01-19 10:41:20.838 CET
2023-01-19 10:41:23.720 CET;1010223019092215;59,2;2023-01-19 10:41:27.990 CET
2023-01-19 10:41:38.440 CET;1010223019092337;59,4;2023-01-19 10:41:42.690 CET
2023-01-19 10:41:45.599 CET;1010223019094104;59,7;2023-01-19 10:41:49.809 CET
2023-01-19 10:42:00.289 CET;1010223019094126;60;2023-01-19 10:42:04.609 CET
2023-01-19 10:42:08.059 CET;1010223019094134;59,7;2023-01-19 10:42:12.289 CET
2023-01-19 10:42:15.188 CET;1010223019094141;60;2023-01-19 10:42:19.489 CET
2023-01-19 10:42:22.469 CET;1010223019094148;60,2;2023-01-19 10:42:26.779 CET
2023-01-19 10:42:37.269 CET;1010223019094203;59,7;2023-01-19 10:42:41.487 CET
2023-01-19 10:42:44.739 CET;1010223019094210;60,2;2023-01-19 10:42:48.927 CET
2023-01-19 10:42:52.448 CET;1010223019094218;60;2023-01-19 10:42:56.687 CET
2023-01-19 10:43:00.819 CET;1010223019094226;60,2;2023-01-19 10:43:05.088 CET
2023-01-19 10:43:08.739 CET;1010223019094233;60;2023-01-19 10:43:13.007 CET
2023-01-19 10:43:16.578 CET;1010223019094243;60,2;2023-01-19 10:43:20.767 CET
2023-01-19 10:44:39.046 CET;1010223019094251;60,5;2023-01-19 10:44:43.365 CET
2023-01-19 10:44:46.967 CET;1010223019094259;60,2;2023-01-19 10:44:51.186 CET
2023-01-19 10:45:34.115 CET;1010223019094457;60;2023-01-19 10:45:38.456 CET
2023-01-19 10:45:41.996 CET;1010223019094505;60,2;2023-01-19 10:45:46.296 CET
2023-01-19 10:45:49.946 CET;1010223019094512;60,5;2023-01-19 10:45:54.134 CET
2023-01-19 10:45:57.676 CET;1010223019094521;60;2023-01-19 10:46:01.974 CET
2023-01-19 10:46:05.355 CET;1010223019094529;60,2;2023-01-19 10:46:09.575 CET
2023-01-19 10:46:12.915 CET;1010223019094539;60;2023-01-19 10:46:17.174 CET
2023-01-19 10:46:20.266 CET;1010223019094548;60,5;2023-01-19 10:46:24.464 CET
2023-01-19 10:46:27.956 CET;1010223019094556;60,2;2023-01-19 10:46:32.296 CET
2023-01-19 10:46:43.615 CET;1010223019094611;60;2023-01-19 10:46:47.834 CET
2023-01-19 10:46:51.535 CET;1010223019094618;60,5;2023-01-19 10:46:55.823 CET
2023-01-19 10:47:07.234 CET;1010223019094631;60,2;2023-01-19 10:47:11.515 CET
2023-01-19 10:47:14.894 CET;1010223019094638;60;2023-01-19 10:47:19.095 CET
2023-01-19 10:47:22.525 CET;1010223019094645;60,2;2023-01-19 10:47:26.855 CET
2023-01-19 10:47:30.255 CET;1010223019094653;60,5;2023-01-19 10:47:34.545 CET
2023-01-19 10:48:08.414 CET;1010223019094732;60,2;2023-01-19 10:48:12.624 CET
2023-01-19 10:48:31.694 CET;1010223019094756;60,8;2023-01-19 10:48:35.914 CET
2023-01-19 10:48:39.354 CET;1010223019094804;60,5;2023-01-19 10:48:43.664 CET
2023-01-19 10:49:25.822 CET;1010223019094849;60,8;2023-01-19 10:49:30.062 CET
2023-01-19 10:49:33.532 CET;1010223019094857;60,5;2023-01-19 10:49:37.742 CET
2023-01-19 10:49:41.392 CET;1010223019094904;60,8;2023-01-19 10:49:45.651 CET
2023-01-19 10:49:49.142 CET;1010223019094912;60,5;2023-01-19 10:49:53.351 CET
2023-01-19 10:50:19.891 CET;1010223019094943;60,8;2023-01-19 10:50:24.141 CET
2023-01-19 10:50:42.490 CET;1010223019095006;60,5;2023-01-19 10:50:46.700 CET
2023-01-19 10:50:50.161 CET;1010223019095014;60,8;2023-01-19 10:50:54.369 CET
2023-01-19 10:50:57.341 CET;1010223019095022;61;2023-01-19 10:51:01.650 CET
2023-01-19 10:51:05.030 CET;1010223019095030;60,8;2023-01-19 10:51:09.259 CET
2023-01-19 10:51:12.710 CET;1010223019095037;60,5;2023-01-19 10:51:17.030 CET
2023-01-19 10:51:20.611 CET;1010223019095044;60,8;2023-01-19 10:51:24.869 CET
2023-01-19 10:51:28.460 CET;1010223019095052;61;2023-01-19 10:51:32.700 CET
2023-01-19 10:51:36.311 CET;1010223019095100;60,2;2023-01-19 10:51:40.561 CET
2023-01-19 10:51:44.160 CET;1010223019095108;60,5;2023-01-19 10:51:48.390 CET
2023-01-19 10:51:59.589 CET;1010223019095122;60,8;2023-01-19 10:52:03.749 CET
2023-01-19 10:52:14.779 CET;1010223019095138;60,5;2023-01-19 10:52:18.938 CET
2023-01-19 10:52:22.269 CET;1010223019095146;60,2;2023-01-19 10:52:26.529 CET
2023-01-19 10:52:30.049 CET;1010223019095154;60,5;2023-01-19 10:52:34.378 CET
2023-01-19 10:52:37.890 CET;1010223019095202;60,8;2023-01-19 10:52:42.229 CET
2023-01-19 10:52:53.719 CET;1010223019095217;60,2;2023-01-19 10:52:57.907 CET
2023-01-19 10:53:01.549 CET;1010223019095225;60,5;2023-01-19 10:53:05.737 CET
2023-01-19 10:53:17.319 CET;1010223019095240;60,8;2023-01-19 10:53:21.578 CET
2023-01-19 10:53:55.727 CET;1010223019095319;61;2023-01-19 10:54:00.056 CET
2023-01-19 10:54:03.588 CET;1010223019095327;60,5;2023-01-19 10:54:07.828 CET
2023-01-19 10:54:18.967 CET;1010223019095342;60,8;2023-01-19 10:54:23.266 CET
2023-01-19 10:54:26.756 CET;1010223019095350;60,5;2023-01-19 10:54:31.026 CET
2023-01-19 10:54:34.437 CET;1010223019095358;60,2;2023-01-19 10:54:38.707 CET
2023-01-19 10:54:42.086 CET;1010223019095405;60,5;2023-01-19 10:54:46.377 CET
2023-01-19 10:54:49.346 CET;1010223019095413;60,8;2023-01-19 10:54:53.575 CET
2023-01-19 10:57:19.664 CET;1010223019095437;60,5;2023-01-19 10:57:23.914 CET
2023-01-19 10:57:27.335 CET;1010223019095444;60,8;2023-01-19 10:57:31.515 CET
2023-01-19 10:57:42.565 CET;1010223019095459;61;2023-01-19 10:57:46.793 CET
2023-01-19 10:57:49.743 CET;1010223019095507;60,5;2023-01-19 10:57:53.904 CET
2023-01-19 10:57:56.855 CET;1010223019095719;61;2023-01-19 10:58:01.104 CET
2023-01-19 10:58:04.513 CET;1010223019095730;61,3;2023-01-19 10:58:08.713 CET
2023-01-19 10:58:11.703 CET;1010223019095737;61;2023-01-19 10:58:15.904 CET
2023-01-19 10:58:19.243 CET;1010223019095745;61,6;2023-01-19 10:58:23.513 CET
2023-01-19 10:58:26.503 CET;1010223019095752;61;2023-01-19 10:58:30.783 CET
2023-01-19 10:58:49.473 CET;1010223019095814;60,8;2023-01-19 10:58:53.663 CET
2023-01-19 10:59:04.543 CET;1010223019095829;60,5;2023-01-19 10:59:08.782 CET
2023-01-19 10:59:19.434 CET;1010223019095844;60,8;2023-01-19 10:59:23.673 CET
2023-01-19 10:59:34.864 CET;1010223019095859;60,5;2023-01-19 10:59:39.114 CET
2023-01-19 10:59:50.602 CET;1010223019095915;61;2023-01-19 10:59:54.871 CET
2023-01-19 10:59:58.433 CET;1010223019095922;60,8;2023-01-19 11:00:02.621 CET
2023-01-19 11:00:06.223 CET;1010223019095929;60,5;2023-01-19 11:00:10.471 CET
2023-01-19 11:00:22.003 CET;1010223019095945;60,8;2023-01-19 11:00:26.302 CET
2023-01-19 11:00:37.733 CET;1010223019100000;60,5;2023-01-19 11:00:42.062 CET
2023-01-19 11:00:45.641 CET;1010223019100008;61;2023-01-19 11:00:49.911 CET
2023-01-19 11:00:53.532 CET;1010223019100016;60,5;2023-01-19 11:00:57.831 CET
2023-01-19 11:01:01.361 CET;1010223019100024;60,8;2023-01-19 11:01:05.681 CET
2023-01-19 11:01:16.802 CET;1010223019100040;60,5;2023-01-19 11:01:21.040 CET
2023-01-19 11:01:24.042 CET;1010223019100048;60,8;2023-01-19 11:01:28.301 CET
2023-01-19 11:01:31.661 CET;1010223019100056;60,5;2023-01-19 11:01:35.901 CET
2023-01-19 11:01:55.201 CET;1010223019100119;60,8;2023-01-19 11:01:59.440 CET
2023-01-19 11:02:10.802 CET;1010223019100134;60,5;2023-01-19 11:02:15.121 CET
2023-01-19 11:02:18.510 CET;1010223019100141;60,8;2023-01-19 11:02:22.789 CET
2023-01-19 11:02:33.940 CET;1010223019100157;61;2023-01-19 11:02:38.230 CET
2023-01-19 11:02:41.161 CET;1010223019100205;60,8;2023-01-19 11:02:45.420 CET
2023-01-19 11:02:48.831 CET;1010223019100213;61;2023-01-19 11:02:53.119 CET
2023-01-19 11:02:56.611 CET;1010223019100220;60,8;2023-01-19 11:03:00.790 CET
2023-01-19 11:03:12.250 CET;1010223019100236;61;2023-01-19 11:03:16.549 CET
2023-01-19 11:03:20.180 CET;1010223019100244;60,8;2023-01-19 11:03:24.480 CET
2023-01-19 11:03:35.641 CET;1010223019100259;61;2023-01-19 11:03:39.839 CET
2023-01-19 11:03:43.390 CET;1010223019100307;60,8;2023-01-19 11:03:47.668 CET
2023-01-19 11:04:06.490 CET;1010223019100330;61;2023-01-19 11:04:10.709 CET
2023-01-19 11:04:14.130 CET;1010223019100338;60,8;2023-01-19 11:04:18.469 CET
2023-01-19 11:04:21.289 CET;1010223019100346;61;2023-01-19 11:04:25.599 CET
2023-01-19 11:04:29.049 CET;1010223019100353;60,8;2023-01-19 11:04:33.279 CET
2023-01-19 11:04:36.730 CET;1010223019100401;60,5;2023-01-19 11:04:40.960 CET
2023-01-19 11:04:44.668 CET;1010223019100409;60,8;2023-01-19 11:04:48.947 CET
2023-01-19 11:04:52.388 CET;1010223019100416;61;2023-01-19 11:04:56.638 CET
2023-01-19 11:05:00.299 CET;1010223019100424;60,8;2023-01-19 11:05:04.558 CET
2023-01-19 11:05:08.209 CET;1010223019100432;61;2023-01-19 11:05:12.388 CET
2023-01-19 11:05:31.749 CET;1010223019100454;60,8;2023-01-19 11:05:35.987 CET
2023-01-19 11:05:55.309 CET;1010223019100518;61;2023-01-19 11:05:59.598 CET
2023-01-19 11:06:03.328 CET;1010223019100526;60,8;2023-01-19 11:06:07.519 CET
2023-01-19 11:06:18.937 CET;1010223019100542;61;2023-01-19 11:06:23.197 CET
2023-01-19 11:06:42.608 CET;1010223019100605;60,8;2023-01-19 11:06:46.877 CET
2023-01-19 11:06:49.808 CET;1010223019100613;61;2023-01-19 11:06:54.056 CET
2023-01-19 11:06:57.558 CET;1010223019100621;60,8;2023-01-19 11:07:01.848 CET
2023-01-19 11:07:13.096 CET;1010223019100636;61;2023-01-19 11:07:17.437 CET
2023-01-19 11:07:28.766 CET;1010223019100652;60,5;2023-01-19 11:07:32.957 CET
