,time,TraceabilityCode,PressForceValueRR,time.value
32093,2023-02-17 04:01:24.982,1010223048030050,32.0,2023-02-17 04:01:29.391
32094,2023-02-17 04:01:39.621,1010223048030105,32.5,2023-02-17 04:01:44.101
32095,2023-02-17 04:01:47.451,1010223048030113,32.2,2023-02-17 04:01:52.032
32096,2023-02-17 04:01:54.812,1010223048030121,32.5,2023-02-17 04:01:59.381
32097,2023-02-17 04:02:02.181,1010223048030128,31.7,2023-02-17 04:02:06.740
32098,2023-02-17 04:02:10.482,1010223048030136,32.0,2023-02-17 04:02:15.061
32099,2023-02-17 04:02:25.240,1010223048030151,31.7,2023-02-17 04:02:29.779
32100,2023-02-17 04:02:47.921,1010223048030214,32.2,2023-02-17 04:02:52.339
32101,2023-02-17 04:02:55.930,1010223048030221,32.0,2023-02-17 04:03:00.428
32102,2023-02-17 04:03:03.150,1010223048030229,31.4,2023-02-17 04:03:07.700
32103,2023-02-17 04:03:10.589,1010223048030236,31.7,2023-02-17 04:03:15.059
32104,2023-02-17 04:03:17.930,1010223048030244,31.4,2023-02-17 04:03:22.499
32105,2023-02-17 04:03:33.230,1010223048030259,31.2,2023-02-17 04:03:37.700
32106,2023-02-17 04:03:40.769,1010223048030306,32.2,2023-02-17 04:03:45.219
32107,2023-02-17 04:03:48.119,1010223048030314,31.7,2023-02-17 04:03:52.598
32108,2023-02-17 04:03:55.888,1010223048030321,31.4,2023-02-17 04:04:00.417
32109,2023-02-17 04:04:03.328,1010223048030329,32.2,2023-02-17 04:04:07.798
32110,2023-02-17 04:04:10.648,1010223048030337,32.5,2023-02-17 04:04:15.138
32111,2023-02-17 04:04:18.479,1010223048030344,32.0,2023-02-17 04:04:22.989
32112,2023-02-17 04:04:25.908,1010223048030352,31.4,2023-02-17 04:04:30.427
32113,2023-02-17 04:04:33.279,1010223048030359,32.2,2023-02-17 04:04:37.779
32114,2023-02-17 04:04:48.698,1010223048030414,32.0,2023-02-17 04:04:53.227
32115,2023-02-17 04:05:03.868,1010223048030429,31.7,2023-02-17 04:05:08.417
32116,2023-02-17 04:05:19.177,1010223048030445,32.0,2023-02-17 04:05:23.627
32117,2023-02-17 04:05:26.507,1010223048030452,31.4,2023-02-17 04:05:31.056
32118,2023-02-17 04:05:33.778,1010223048030500,32.0,2023-02-17 04:05:38.348
32119,2023-02-17 04:05:41.348,1010223048030507,31.2,2023-02-17 04:05:45.868
32120,2023-02-17 04:05:49.177,1010223048030515,31.4,2023-02-17 04:05:53.706
32121,2023-02-17 04:05:56.627,1010223048030522,31.7,2023-02-17 04:06:01.145
32122,2023-02-17 04:06:12.147,1010223048030538,32.0,2023-02-17 04:06:16.575
32123,2023-02-17 04:06:19.456,1010223048030545,31.7,2023-02-17 04:06:24.026
32124,2023-02-17 04:06:26.825,1010223048030553,32.2,2023-02-17 04:06:31.305
32125,2023-02-17 04:06:34.186,1010223048030601,31.4,2023-02-17 04:06:38.674
32126,2023-02-17 04:06:41.565,1010223048030608,32.0,2023-02-17 04:06:46.115
32127,2023-02-17 04:06:49.075,1010223048030616,31.7,2023-02-17 04:06:53.546
32128,2023-02-17 04:06:56.946,1010223048030623,32.2,2023-02-17 04:07:01.464
32129,2023-02-17 04:07:04.325,1010223048030631,31.7,2023-02-17 04:07:08.815
32130,2023-02-17 04:07:19.565,1010223048030646,32.0,2023-02-17 04:07:24.013
32131,2023-02-17 04:07:34.795,1010223048030702,31.2,2023-02-17 04:07:39.384
32132,2023-02-17 04:07:50.105,1010223048030717,31.7,2023-02-17 04:07:54.585
32133,2023-02-17 04:07:57.605,1010223048030724,31.2,2023-02-17 04:08:02.104
32134,2023-02-17 04:08:20.285,1010223048030747,31.7,2023-02-17 04:08:24.823
32135,2023-02-17 04:08:35.483,1010223048030802,31.4,2023-02-17 04:08:40.033
32136,2023-02-17 04:08:43.253,1010223048030810,32.5,2023-02-17 04:08:47.713
32137,2023-02-17 04:08:50.493,1010223048030818,32.8,2023-02-17 04:08:54.973
32138,2023-02-17 04:08:58.453,1010223048030825,32.0,2023-02-17 04:09:02.903
32139,2023-02-17 04:09:06.154,1010223048030833,32.2,2023-02-17 04:09:10.664
32140,2023-02-17 04:09:21.154,1010223048030848,31.7,2023-02-17 04:09:25.611
32141,2023-02-17 04:09:59.072,1010223048030926,30.9,2023-02-17 04:10:03.540
32142,2023-02-17 04:10:06.601,1010223048030933,31.7,2023-02-17 04:10:11.151
32143,2023-02-17 04:10:36.651,1010223048031004,31.4,2023-02-17 04:10:41.151
32144,2023-02-17 04:10:44.492,1010223048031011,31.2,2023-02-17 04:10:48.990
32145,2023-02-17 04:10:51.792,1010223048031019,32.2,2023-02-17 04:10:56.349
32146,2023-02-17 04:10:59.351,1010223048031026,31.2,2023-02-17 04:11:03.779
32147,2023-02-17 04:11:07.020,1010223048031034,31.4,2023-02-17 04:11:11.549
32148,2023-02-17 04:11:14.591,1010223048031041,32.2,2023-02-17 04:11:19.150
32149,2023-02-17 04:11:29.470,1010223048031056,31.4,2023-02-17 04:11:33.950
32150,2023-02-17 04:11:44.811,1010223048031111,31.7,2023-02-17 04:11:49.390
32151,2023-02-17 04:11:52.280,1010223048031119,31.2,2023-02-17 04:11:56.750
32152,2023-02-17 04:11:59.890,1010223048031127,32.2,2023-02-17 04:12:04.420
32153,2023-02-17 04:12:14.980,1010223048031142,31.4,2023-02-17 04:12:19.459
32154,2023-02-17 04:12:22.569,1010223048031149,31.2,2023-02-17 04:12:27.059
32155,2023-02-17 04:12:30.079,1010223048031157,31.4,2023-02-17 04:12:34.500
32156,2023-02-17 04:12:45.319,1010223048031212,31.2,2023-02-17 04:12:49.779
32157,2023-02-17 04:12:52.739,1010223048031220,32.2,2023-02-17 04:12:57.229
32158,2023-02-17 04:13:00.269,1010223048031227,31.7,2023-02-17 04:13:04.757
32159,2023-02-17 04:13:07.809,1010223048031235,31.4,2023-02-17 04:13:12.267
32160,2023-02-17 04:13:15.469,1010223048031242,31.7,2023-02-17 04:13:20.038
32161,2023-02-17 04:13:38.157,1010223048031305,32.2,2023-02-17 04:13:42.588
32162,2023-02-17 04:13:45.927,1010223048031312,31.7,2023-02-17 04:13:50.427
32163,2023-02-17 04:13:53.358,1010223048031320,31.4,2023-02-17 04:13:57.877
32164,2023-02-17 04:14:00.927,1010223048031328,32.2,2023-02-17 04:14:05.467
32165,2023-02-17 04:14:08.467,1010223048031335,32.0,2023-02-17 04:14:12.986
32166,2023-02-17 04:14:15.987,1010223048031343,31.4,2023-02-17 04:14:20.517
32167,2023-02-17 04:14:31.157,1010223048031358,31.7,2023-02-17 04:14:35.627
32168,2023-02-17 04:14:46.496,1010223048031413,31.4,2023-02-17 04:14:51.075
32169,2023-02-17 04:15:01.877,1010223048031428,31.7,2023-02-17 04:15:06.345
32170,2023-02-17 04:15:09.427,1010223048031436,31.4,2023-02-17 04:15:13.867
32171,2023-02-17 04:15:16.826,1010223048031444,31.2,2023-02-17 04:15:21.306
32172,2023-02-17 04:15:24.546,1010223048031451,31.4,2023-02-17 04:15:28.996
32173,2023-02-17 04:15:32.145,1010223048031459,32.0,2023-02-17 04:15:36.676
32174,2023-02-17 04:15:39.605,1010223048031506,31.4,2023-02-17 04:15:44.115
32175,2023-02-17 04:16:02.635,1010223048031529,31.2,2023-02-17 04:16:07.065
32176,2023-02-17 04:16:10.276,1010223048031537,31.4,2023-02-17 04:16:14.835
32177,2023-02-17 04:16:33.026,1010223048031600,31.7,2023-02-17 04:16:37.486
32178,2023-02-17 04:16:48.266,1010223048031615,32.0,2023-02-17 04:16:52.835
32179,2023-02-17 04:16:55.724,1010223048031623,31.4,2023-02-17 04:17:00.184
32180,2023-02-17 04:17:10.974,1010223048031638,31.7,2023-02-17 04:17:15.473
32181,2023-02-17 04:17:18.755,1010223048031646,31.2,2023-02-17 04:17:23.305
32182,2023-02-17 04:17:26.474,1010223048031653,32.5,2023-02-17 04:17:31.005
32183,2023-02-17 04:17:33.974,1010223048031701,31.7,2023-02-17 04:17:38.515
32184,2023-02-17 04:17:41.704,1010223048031708,31.2,2023-02-17 04:17:46.114
32185,2023-02-17 04:17:49.244,1010223048031716,31.7,2023-02-17 04:17:53.785
32186,2023-02-17 04:17:56.865,1010223048031724,31.4,2023-02-17 04:18:01.315
32187,2023-02-17 04:18:12.154,1010223048031739,32.0,2023-02-17 04:18:16.584
32188,2023-02-17 04:18:19.875,1010223048031747,32.2,2023-02-17 04:18:24.433
32189,2023-02-17 04:18:27.394,1010223048031754,31.4,2023-02-17 04:18:31.943
32190,2023-02-17 04:18:35.184,1010223048031802,31.7,2023-02-17 04:18:39.644
32191,2023-02-17 04:18:42.694,1010223048031809,32.2,2023-02-17 04:18:47.163
32192,2023-02-17 04:18:57.813,1010223048031825,32.0,2023-02-17 04:19:02.273
32193,2023-02-17 04:19:05.483,1010223048031832,31.7,2023-02-17 04:19:10.032
32194,2023-02-17 04:19:12.934,1010223048031840,31.2,2023-02-17 04:19:17.473
32195,2023-02-17 04:19:20.674,1010223048031848,32.0,2023-02-17 04:19:25.151
32196,2023-02-17 04:19:28.193,1010223048031855,30.9,2023-02-17 04:19:32.753
32197,2023-02-17 04:19:35.983,1010223048031903,31.7,2023-02-17 04:19:40.522
32198,2023-02-17 04:19:43.392,1010223048031910,32.0,2023-02-17 04:19:47.871
32199,2023-02-17 04:19:51.223,1010223048031918,31.7,2023-02-17 04:19:55.701
32200,2023-02-17 04:19:58.693,1010223048031925,30.9,2023-02-17 04:20:03.221
32201,2023-02-17 04:20:06.352,1010223048031933,32.0,2023-02-17 04:20:10.923
32202,2023-02-17 04:20:13.963,1010223048031941,31.2,2023-02-17 04:20:18.441
32203,2023-02-17 04:20:21.663,1010223048031948,30.9,2023-02-17 04:20:26.112
32204,2023-02-17 04:20:29.292,1010223048031956,31.7,2023-02-17 04:20:33.802
32205,2023-02-17 04:20:37.013,1010223048032004,31.2,2023-02-17 04:20:41.552
32206,2023-02-17 04:20:44.523,1010223048032011,32.0,2023-02-17 04:20:48.982
32207,2023-02-17 04:20:52.342,1010223048032019,32.2,2023-02-17 04:20:56.832
32208,2023-02-17 04:20:59.802,1010223048032027,32.0,2023-02-17 04:21:04.342
32209,2023-02-17 04:21:07.611,1010223048032034,32.2,2023-02-17 04:21:12.201
32210,2023-02-17 04:21:15.092,1010223048032042,30.9,2023-02-17 04:21:19.631
32211,2023-02-17 04:21:22.822,1010223048032049,31.4,2023-02-17 04:21:27.312
32212,2023-02-17 04:21:38.572,1010223048032105,31.7,2023-02-17 04:21:43.072
32213,2023-02-17 04:21:45.971,1010223048032112,31.4,2023-02-17 04:21:50.510
32214,2023-02-17 04:21:53.661,1010223048032120,30.9,2023-02-17 04:21:58.121
32215,2023-02-17 04:22:01.210,1010223048032128,31.7,2023-02-17 04:22:05.799
32216,2023-02-17 04:22:08.601,1010223048032135,32.2,2023-02-17 04:22:13.160
32217,2023-02-17 04:22:15.960,1010223048032143,31.7,2023-02-17 04:22:20.509
32218,2023-02-17 04:22:31.230,1010223048032158,31.4,2023-02-17 04:22:35.710
32219,2023-02-17 04:22:46.430,1010223048032213,31.2,2023-02-17 04:22:51.000
32220,2023-02-17 04:22:54.250,1010223048032221,31.4,2023-02-17 04:22:58.680
32221,2023-02-17 04:23:01.730,1010223048032229,32.2,2023-02-17 04:23:06.200
32222,2023-02-17 04:23:09.391,1010223048032236,31.7,2023-02-17 04:23:13.960
32223,2023-02-17 04:23:24.960,1010223048032252,31.4,2023-02-17 04:23:29.480
32224,2023-02-17 04:23:32.529,1010223048032259,31.2,2023-02-17 04:23:37.000
32225,2023-02-17 04:23:40.119,1010223048032307,31.7,2023-02-17 04:23:44.589
32226,2023-02-17 04:23:48.140,1010223048032315,32.0,2023-02-17 04:23:52.608
32227,2023-02-17 04:23:55.829,1010223048032322,32.2,2023-02-17 04:24:00.348
32228,2023-02-17 04:24:03.250,1010223048032330,31.7,2023-02-17 04:24:07.720
32229,2023-02-17 04:24:11.019,1010223048032338,31.4,2023-02-17 04:24:15.559
32230,2023-02-17 04:24:18.769,1010223048032345,30.9,2023-02-17 04:24:23.239
32231,2023-02-17 04:24:26.390,1010223048032353,31.4,2023-02-17 04:24:30.849
32232,2023-02-17 04:24:49.329,1010223048032416,31.2,2023-02-17 04:24:53.799
32233,2023-02-17 04:24:57.239,1010223048032424,32.0,2023-02-17 04:25:01.719
32234,2023-02-17 04:25:04.729,1010223048032431,31.4,2023-02-17 04:25:09.158
32235,2023-02-17 04:25:12.618,1010223048032439,32.0,2023-02-17 04:25:17.078
32236,2023-02-17 04:25:20.168,1010223048032447,31.7,2023-02-17 04:25:24.687
32237,2023-02-17 04:25:43.148,1010223048032510,31.4,2023-02-17 04:25:47.717
32238,2023-02-17 04:25:50.848,1010223048032518,31.7,2023-02-17 04:25:55.326
32239,2023-02-17 04:25:58.717,1010223048032525,32.0,2023-02-17 04:26:03.157
32240,2023-02-17 04:26:06.128,1010223048032533,31.4,2023-02-17 04:26:10.598
32241,2023-02-17 04:26:14.217,1010223048032541,32.0,2023-02-17 04:26:18.677
32242,2023-02-17 04:26:21.648,1010223048032548,32.2,2023-02-17 04:26:26.115
32243,2023-02-17 04:26:29.647,1010223048032556,32.0,2023-02-17 04:26:34.115
32244,2023-02-17 04:26:37.127,1010223048032604,31.7,2023-02-17 04:26:41.556
32245,2023-02-17 04:26:44.967,1010223048032612,31.4,2023-02-17 04:26:49.407
32246,2023-02-17 04:26:52.536,1010223048032619,30.9,2023-02-17 04:26:56.996
32247,2023-02-17 04:27:08.016,1010223048032635,31.2,2023-02-17 04:27:12.516
32248,2023-02-17 04:27:15.786,1010223048032642,32.0,2023-02-17 04:27:20.357
32249,2023-02-17 04:27:23.266,1010223048032650,30.9,2023-02-17 04:27:27.716
32250,2023-02-17 04:27:30.875,1010223048032658,31.2,2023-02-17 04:27:35.395
32251,2023-02-17 04:27:38.526,1010223048032705,32.0,2023-02-17 04:27:43.085
32252,2023-02-17 04:28:01.825,1010223048032728,32.2,2023-02-17 04:28:06.286
32253,2023-02-17 04:28:09.325,1010223048032736,31.7,2023-02-17 04:28:13.895
32254,2023-02-17 04:28:17.125,1010223048032744,31.4,2023-02-17 04:28:21.565
32255,2023-02-17 04:28:24.765,1010223048032751,31.7,2023-02-17 04:28:29.233
32256,2023-02-17 04:28:32.355,1010223048032759,31.4,2023-02-17 04:28:36.845
32257,2023-02-17 04:28:39.894,1010223048032807,31.2,2023-02-17 04:28:44.434
32258,2023-02-17 04:28:47.765,1010223048032814,31.4,2023-02-17 04:28:52.285
32259,2023-02-17 04:28:55.463,1010223048032822,32.0,2023-02-17 04:29:00.052
32260,2023-02-17 04:29:03.184,1010223048032830,30.9,2023-02-17 04:29:07.634
32261,2023-02-17 04:29:10.684,1010223048032838,31.2,2023-02-17 04:29:15.243
32262,2023-02-17 04:29:18.694,1010223048032845,31.4,2023-02-17 04:29:23.243
32263,2023-02-17 04:29:26.174,1010223048032853,31.2,2023-02-17 04:29:30.693
32264,2023-02-17 04:29:41.813,1010223048032909,31.4,2023-02-17 04:29:46.273
32265,2023-02-17 04:30:05.092,1010223048032932,31.2,2023-02-17 04:30:09.552
32266,2023-02-17 04:30:12.663,1010223048032939,32.2,2023-02-17 04:30:17.161
32267,2023-02-17 04:30:20.302,1010223048032947,31.7,2023-02-17 04:30:24.832
32268,2023-02-17 04:30:28.392,1010223048032955,32.2,2023-02-17 04:30:32.842
32269,2023-02-17 04:30:36.102,1010223048033003,31.4,2023-02-17 04:30:40.601
32270,2023-02-17 04:30:43.693,1010223048033010,31.7,2023-02-17 04:30:48.122
32271,2023-02-17 04:30:51.443,1010223048033018,31.2,2023-02-17 04:30:55.871
32272,2023-02-17 04:30:59.003,1010223048033026,31.4,2023-02-17 04:31:03.473
32273,2023-02-17 04:31:06.842,1010223048033034,32.0,2023-02-17 04:31:11.322
32274,2023-02-17 04:31:14.362,1010223048033041,31.2,2023-02-17 04:31:18.921
32275,2023-02-17 04:31:22.223,1010223048033049,31.7,2023-02-17 04:31:26.680
32276,2023-02-17 04:31:45.242,1010223048033112,31.2,2023-02-17 04:31:49.732
32277,2023-02-17 04:32:16.421,1010223048033143,31.4,2023-02-17 04:32:20.931
32278,2023-02-17 04:32:31.700,1010223048033158,31.7,2023-02-17 04:32:36.200
32279,2023-02-17 04:32:55.000,1010223048033222,31.2,2023-02-17 04:32:59.480
32280,2023-02-17 04:33:02.631,1010223048033229,31.4,2023-02-17 04:33:07.069
32281,2023-02-17 04:33:10.789,1010223048033237,31.7,2023-02-17 04:33:15.240
32282,2023-02-17 04:33:18.331,1010223048033245,32.0,2023-02-17 04:33:22.759
32283,2023-02-17 04:33:25.980,1010223048033253,31.7,2023-02-17 04:33:30.519
32284,2023-02-17 04:33:41.619,1010223048033308,32.0,2023-02-17 04:33:46.130
32285,2023-02-17 04:33:48.950,1010223048033316,31.2,2023-02-17 04:33:53.480
32286,2023-02-17 04:33:56.829,1010223048033324,31.7,2023-02-17 04:34:01.410
32287,2023-02-17 04:34:04.539,1010223048033331,30.9,2023-02-17 04:34:09.009
32288,2023-02-17 04:34:12.140,1010223048033339,31.4,2023-02-17 04:34:16.688
32289,2023-02-17 04:34:19.799,1010223048033347,31.2,2023-02-17 04:34:24.368
32290,2023-02-17 04:34:50.638,1010223048033417,31.7,2023-02-17 04:34:55.158
32291,2023-02-17 04:35:06.148,1010223048033433,31.4,2023-02-17 04:35:10.608
32292,2023-02-17 04:35:13.979,1010223048033441,32.2,2023-02-17 04:35:18.447
32293,2023-02-17 04:35:21.509,1010223048033448,32.0,2023-02-17 04:35:25.967
32294,2023-02-17 04:35:29.247,1010223048033456,31.7,2023-02-17 04:35:33.726
32295,2023-02-17 04:35:36.937,1010223048033504,32.2,2023-02-17 04:35:41.407
32296,2023-02-17 04:35:52.497,1010223048033519,31.7,2023-02-17 04:35:56.997
32297,2023-02-17 04:36:00.318,1010223048033527,32.0,2023-02-17 04:36:04.846
32298,2023-02-17 04:36:15.757,1010223048033542,31.4,2023-02-17 04:36:20.207
32299,2023-02-17 04:36:31.056,1010223048033558,31.2,2023-02-17 04:36:35.565
32300,2023-02-17 04:36:38.697,1010223048033606,31.4,2023-02-17 04:36:43.167
32301,2023-02-17 04:36:46.417,1010223048033613,30.9,2023-02-17 04:36:50.915
32302,2023-02-17 04:36:54.125,1010223048033621,32.5,2023-02-17 04:36:58.605
32303,2023-02-17 04:37:02.105,1010223048033629,30.9,2023-02-17 04:37:06.535
32304,2023-02-17 04:37:09.835,1010223048033636,31.2,2023-02-17 04:37:14.296
32305,2023-02-17 04:37:17.575,1010223048033644,31.7,2023-02-17 04:37:22.125
32306,2023-02-17 04:37:48.375,1010223048033715,32.0,2023-02-17 04:37:52.845
32307,2023-02-17 04:37:56.075,1010223048033723,32.2,2023-02-17 04:38:00.523
32308,2023-02-17 04:38:03.734,1010223048033730,31.4,2023-02-17 04:38:08.283
32309,2023-02-17 04:38:11.394,1010223048033738,32.2,2023-02-17 04:38:15.973
32310,2023-02-17 04:38:19.505,1010223048033746,30.9,2023-02-17 04:38:23.964
32311,2023-02-17 04:38:27.105,1010223048033754,31.4,2023-02-17 04:38:31.555
32312,2023-02-17 04:38:42.535,1010223048033809,31.7,2023-02-17 04:38:47.094
32313,2023-02-17 04:38:50.414,1010223048033817,31.2,2023-02-17 04:38:54.923
32314,2023-02-17 04:39:13.634,1010223048033840,30.9,2023-02-17 04:39:18.134
32315,2023-02-17 04:39:21.364,1010223048033848,31.2,2023-02-17 04:39:25.884
32316,2023-02-17 04:39:44.624,1010223048033911,31.7,2023-02-17 04:39:49.094
32317,2023-02-17 04:39:52.553,1010223048033919,31.2,2023-02-17 04:39:57.012
32318,2023-02-17 04:40:00.342,1010223048033927,32.2,2023-02-17 04:40:04.773
32319,2023-02-17 04:40:15.622,1010223048033942,31.7,2023-02-17 04:40:20.131
32320,2023-02-17 04:40:23.562,1010223048033950,31.4,2023-02-17 04:40:28.042
32321,2023-02-17 04:40:31.411,1010223048033958,31.2,2023-02-17 04:40:35.891
32322,2023-02-17 04:40:39.082,1010223048034006,31.4,2023-02-17 04:40:43.661
32323,2023-02-17 04:40:46.971,1010223048034014,31.2,2023-02-17 04:40:51.492
32324,2023-02-17 04:40:54.681,1010223048034021,31.7,2023-02-17 04:40:59.171
32325,2023-02-17 04:41:18.161,1010223048034045,31.4,2023-02-17 04:41:22.611
32326,2023-02-17 04:41:41.351,1010223048034108,30.9,2023-02-17 04:41:45.890
32327,2023-02-17 04:42:04.671,1010223048034131,31.4,2023-02-17 04:42:09.099
32328,2023-02-17 04:42:28.049,1010223048034155,31.7,2023-02-17 04:42:32.599
32329,2023-02-17 04:42:43.750,1010223048034211,31.4,2023-02-17 04:42:48.289
32330,2023-02-17 04:42:51.500,1010223048034218,32.0,2023-02-17 04:42:56.049
32331,2023-02-17 04:42:59.549,1010223048034226,32.2,2023-02-17 04:43:04.049
32332,2023-02-17 04:43:07.589,1010223048034234,31.7,2023-02-17 04:43:12.128
32333,2023-02-17 04:43:15.160,1010223048034242,30.9,2023-02-17 04:43:19.648
32334,2023-02-17 04:43:22.920,1010223048034250,31.7,2023-02-17 04:43:27.499
32335,2023-02-17 04:43:30.858,1010223048034257,31.2,2023-02-17 04:43:35.338
32336,2023-02-17 04:43:38.499,1010223048034305,31.4,2023-02-17 04:43:42.937
32337,2023-02-17 04:44:01.987,1010223048034329,30.9,2023-02-17 04:44:06.447
32338,2023-02-17 04:44:09.568,1010223048034336,30.6,2023-02-17 04:44:14.128
32339,2023-02-17 04:44:17.378,1010223048034344,31.2,2023-02-17 04:44:21.898
32340,2023-02-17 04:44:32.997,1010223048034400,32.0,2023-02-17 04:44:37.576
32341,2023-02-17 04:44:40.778,1010223048034407,31.7,2023-02-17 04:44:45.336
32342,2023-02-17 04:44:48.717,1010223048034415,32.0,2023-02-17 04:44:53.247
32343,2023-02-17 04:44:56.137,1010223048034423,31.4,2023-02-17 04:45:00.605
32344,2023-02-17 04:45:04.246,1010223048034431,31.2,2023-02-17 04:45:08.766
32345,2023-02-17 04:45:11.967,1010223048034439,32.0,2023-02-17 04:45:16.446
32346,2023-02-17 04:45:19.846,1010223048034446,31.7,2023-02-17 04:45:24.296
32347,2023-02-17 04:45:35.457,1010223048034502,31.2,2023-02-17 04:45:39.895
32348,2023-02-17 04:45:43.236,1010223048034510,31.4,2023-02-17 04:45:47.736
32349,2023-02-17 04:45:51.086,1010223048034518,31.7,2023-02-17 04:45:55.565
32350,2023-02-17 04:45:58.805,1010223048034525,31.4,2023-02-17 04:46:03.255
32351,2023-02-17 04:46:06.845,1010223048034533,32.0,2023-02-17 04:46:11.335
32352,2023-02-17 04:46:14.355,1010223048034541,30.9,2023-02-17 04:46:18.855
32353,2023-02-17 04:46:22.246,1010223048034549,32.2,2023-02-17 04:46:26.704
32354,2023-02-17 04:46:30.075,1010223048034557,31.2,2023-02-17 04:46:34.535
32355,2023-02-17 04:46:45.496,1010223048034612,31.4,2023-02-17 04:46:49.976
32356,2023-02-17 04:47:00.994,1010223048034628,31.2,2023-02-17 04:47:05.494
32357,2023-02-17 04:47:08.734,1010223048034635,32.2,2023-02-17 04:47:13.174
32358,2023-02-17 04:47:16.634,1010223048034643,31.7,2023-02-17 04:47:21.184
32359,2023-02-17 04:47:24.453,1010223048034651,31.4,2023-02-17 04:47:28.933
32360,2023-02-17 04:47:32.153,1010223048034659,31.7,2023-02-17 04:47:36.693
32361,2023-02-17 04:47:40.153,1010223048034707,31.4,2023-02-17 04:47:44.683
32362,2023-02-17 04:47:47.803,1010223048034714,32.0,2023-02-17 04:47:52.362
32363,2023-02-17 04:48:03.303,1010223048034730,31.2,2023-02-17 04:48:07.813
32364,2023-02-17 04:48:11.523,1010223048034738,31.7,2023-02-17 04:48:15.973
32365,2023-02-17 04:48:19.003,1010223048034746,32.2,2023-02-17 04:48:23.493
32366,2023-02-17 04:48:26.933,1010223048034754,31.4,2023-02-17 04:48:31.411
32367,2023-02-17 04:48:34.782,1010223048034801,31.2,2023-02-17 04:48:39.252
32368,2023-02-17 04:48:42.693,1010223048034809,31.4,2023-02-17 04:48:47.252
32369,2023-02-17 04:49:29.302,1010223048034856,31.7,2023-02-17 04:49:33.740
32370,2023-02-17 04:49:37.092,1010223048034904,32.0,2023-02-17 04:49:41.571
32371,2023-02-17 04:49:52.772,1010223048034919,31.4,2023-02-17 04:49:57.262
32372,2023-02-17 04:50:00.631,1010223048034927,32.0,2023-02-17 04:50:05.101
32373,2023-02-17 04:50:08.482,1010223048034935,31.7,2023-02-17 04:50:12.931
32374,2023-02-17 04:50:16.381,1010223048034943,32.0,2023-02-17 04:50:20.851
32375,2023-02-17 04:50:23.921,1010223048034951,31.7,2023-02-17 04:50:28.371
32376,2023-02-17 04:50:31.901,1010223048034959,31.4,2023-02-17 04:50:36.450
32377,2023-02-17 04:50:39.750,1010223048035007,32.0,2023-02-17 04:50:44.301
32378,2023-02-17 04:50:47.841,1010223048035014,31.2,2023-02-17 04:50:52.290
32379,2023-02-17 04:50:55.430,1010223048035022,32.0,2023-02-17 04:50:59.970
32380,2023-02-17 04:51:03.599,1010223048035030,31.2,2023-02-17 04:51:08.128
32381,2023-02-17 04:51:19.150,1010223048035046,30.9,2023-02-17 04:51:23.648
32382,2023-02-17 04:51:26.890,1010223048035054,31.7,2023-02-17 04:51:31.339
32383,2023-02-17 04:51:34.700,1010223048035101,31.4,2023-02-17 04:51:39.180
32384,2023-02-17 04:51:42.460,1010223048035109,31.7,2023-02-17 04:51:46.930
32385,2023-02-17 04:51:50.460,1010223048035117,31.2,2023-02-17 04:51:54.938
32386,2023-02-17 04:51:58.118,1010223048035125,31.4,2023-02-17 04:52:02.618
32387,2023-02-17 04:52:05.918,1010223048035133,32.0,2023-02-17 04:52:10.378
32388,2023-02-17 04:52:13.858,1010223048035141,31.7,2023-02-17 04:52:18.378
32389,2023-02-17 04:52:21.828,1010223048035148,32.5,2023-02-17 04:52:26.299
32390,2023-02-17 04:52:29.328,1010223048035156,31.4,2023-02-17 04:52:33.809
32391,2023-02-17 04:52:53.259,1010223048035220,31.7,2023-02-17 04:52:57.727
32392,2023-02-17 04:53:16.608,1010223048035243,31.2,2023-02-17 04:53:21.088
32393,2023-02-17 04:53:24.598,1010223048035251,31.4,2023-02-17 04:53:29.098
32394,2023-02-17 04:53:40.177,1010223048035307,31.7,2023-02-17 04:53:44.697
32395,2023-02-17 04:53:48.068,1010223048035315,31.4,2023-02-17 04:53:52.536
32396,2023-02-17 04:54:11.617,1010223048035338,31.7,2023-02-17 04:54:16.145
32397,2023-02-17 04:54:19.546,1010223048035346,31.4,2023-02-17 04:54:24.135
32398,2023-02-17 04:54:27.436,1010223048035354,31.7,2023-02-17 04:54:31.976
32399,2023-02-17 04:54:42.875,1010223048035410,31.4,2023-02-17 04:54:47.426
32400,2023-02-17 04:54:50.546,1010223048035417,31.7,2023-02-17 04:54:55.095
32401,2023-02-17 04:55:22.105,1010223048035449,32.0,2023-02-17 04:55:26.614
32402,2023-02-17 04:55:30.224,1010223048035457,31.4,2023-02-17 04:55:34.694
32403,2023-02-17 04:55:37.744,1010223048035505,30.6,2023-02-17 04:55:42.203
32404,2023-02-17 04:55:45.904,1010223048035512,31.2,2023-02-17 04:55:50.384
32405,2023-02-17 04:55:53.664,1010223048035520,31.4,2023-02-17 04:55:58.224
32406,2023-02-17 04:56:01.565,1010223048035528,32.2,2023-02-17 04:56:06.055
32407,2023-02-17 04:56:09.555,1010223048035536,31.4,2023-02-17 04:56:14.144
32408,2023-02-17 04:56:17.575,1010223048035544,30.9,2023-02-17 04:56:22.055
32409,2023-02-17 04:56:25.313,1010223048035552,30.6,2023-02-17 04:56:29.822
