,time,TraceabilityCode,TotalPressForceValue,time.value
322,2023-01-04 16:28:13.973,1010123004151926,28.3,2023-01-04 16:28:18.482
323,2023-01-04 16:29:38.230,1010123004151956,28.7,2023-01-04 16:29:42.680
324,2023-01-04 16:29:45.571,1010123004152748,28.6,2023-01-04 16:29:50.161
325,2023-01-04 16:30:00.230,1010123004152816,28.8,2023-01-04 16:30:04.690
326,2023-01-04 16:30:07.510,1010123004152824,28.4,2023-01-04 16:30:12.051
327,2023-01-04 16:30:14.790,1010123004152930,28.3,2023-01-04 16:30:19.359
328,2023-01-04 16:30:22.240,1010123004152938,28.4,2023-01-04 16:30:26.710
329,2023-01-04 16:30:29.569,1010123004152949,28.6,2023-01-04 16:30:34.039
330,2023-01-04 16:30:36.970,1010123004152957,28.4,2023-01-04 16:30:41.390
331,2023-01-04 16:30:44.349,1010123004153004,28.6,2023-01-04 16:30:48.880
332,2023-01-04 16:30:51.670,1010123004153011,28.4,2023-01-04 16:30:56.138
333,2023-01-04 16:30:59.119,1010123004153019,28.3,2023-01-04 16:31:03.559
334,2023-01-04 16:31:06.430,1010123004153026,28.5,2023-01-04 16:31:10.839
335,2023-01-04 16:31:13.720,1010123004153034,28.6,2023-01-04 16:31:18.168
336,2023-01-04 16:31:21.158,1010123004153041,28.7,2023-01-04 16:31:25.677
337,2023-01-04 16:31:28.489,1010123004153049,28.8,2023-01-04 16:31:32.947
338,2023-01-04 16:31:35.868,1010123004153056,28.6,2023-01-04 16:31:40.288
339,2023-01-04 16:31:43.769,1010123004153103,29.0,2023-01-04 16:31:48.257
340,2023-01-04 16:31:51.029,1010123004153111,28.6,2023-01-04 16:31:55.558
341,2023-01-04 16:31:58.438,1010123004153118,28.8,2023-01-04 16:32:02.868
342,2023-01-04 16:32:05.678,1010123004153125,28.6,2023-01-04 16:32:10.148
343,2023-01-04 16:32:12.989,1010123004153133,28.9,2023-01-04 16:32:17.497
344,2023-01-04 16:32:20.348,1010123004153140,29.0,2023-01-04 16:32:24.757
345,2023-01-04 16:32:28.157,1010123004153147,28.9,2023-01-04 16:32:32.596
346,2023-01-04 16:32:35.548,1010123004153155,28.8,2023-01-04 16:32:40.006
347,2023-01-04 16:32:50.078,1010123004153210,28.7,2023-01-04 16:32:54.526
348,2023-01-04 16:32:57.387,1010123004153217,29.0,2023-01-04 16:33:01.796
349,2023-01-04 16:33:04.756,1010123004153224,28.9,2023-01-04 16:33:09.286
350,2023-01-04 16:33:12.086,1010123004153232,28.8,2023-01-04 16:33:16.546
351,2023-01-04 16:33:20.046,1010123004153239,28.7,2023-01-04 16:33:24.466
352,2023-01-04 16:33:27.407,1010123004153246,29.0,2023-01-04 16:33:31.885
353,2023-01-04 16:33:34.687,1010123004153254,28.6,2023-01-04 16:33:39.155
354,2023-01-04 16:33:41.966,1010123004153301,29.1,2023-01-04 16:33:46.395
355,2023-01-04 16:33:49.276,1010123004153309,28.8,2023-01-04 16:33:53.825
356,2023-01-04 16:33:56.875,1010123004153323,28.7,2023-01-04 16:34:01.345
357,2023-01-04 16:34:04.335,1010123004153331,29.1,2023-01-04 16:34:08.865
358,2023-01-04 16:34:17.226,1010123004153345,28.8,2023-01-04 16:34:21.706
359,2023-01-04 16:34:46.286,1010123004153414,28.6,2023-01-04 16:34:50.706
360,2023-01-04 16:35:00.244,1010123004153428,28.7,2023-01-04 16:35:04.694
361,2023-01-04 16:35:07.954,1010123004153435,28.8,2023-01-04 16:35:12.473
362,2023-01-04 16:35:22.085,1010123004153450,28.9,2023-01-04 16:35:26.535
363,2023-01-04 16:35:29.515,1010123004153457,28.8,2023-01-04 16:35:33.994
364,2023-01-04 16:35:51.005,1010123004153518,29.1,2023-01-04 16:35:55.433
365,2023-01-04 16:36:05.063,1010123004153533,28.6,2023-01-04 16:36:09.572
366,2023-01-04 16:36:12.674,1010123004153540,28.8,2023-01-04 16:36:17.112
367,2023-01-04 16:36:34.072,1010123004153601,28.9,2023-01-04 16:36:38.621
368,2023-01-04 16:46:44.604,1010123004154224,28.8,2023-01-04 16:46:49.114
369,2023-01-04 16:46:57.592,1010123004154232,28.4,2023-01-04 16:47:02.052
370,2023-01-04 16:47:04.963,1010123004154239,28.2,2023-01-04 16:47:09.441
371,2023-01-04 16:47:12.392,1010123004154246,28.4,2023-01-04 16:47:16.792
372,2023-01-04 16:47:27.203,1010123004154634,28.8,2023-01-04 16:47:31.673
373,2023-01-04 16:47:34.532,1010123004154651,28.7,2023-01-04 16:47:38.933
374,2023-01-04 16:47:41.782,1010123004154702,28.5,2023-01-04 16:47:46.242
375,2023-01-04 16:47:49.243,1010123004154710,28.4,2023-01-04 16:47:53.681
376,2023-01-04 16:47:56.542,1010123004154717,28.8,2023-01-04 16:48:01.111
377,2023-01-04 16:48:04.101,1010123004154725,28.4,2023-01-04 16:48:08.631
378,2023-01-04 16:48:11.522,1010123004154732,28.7,2023-01-04 16:48:15.881
379,2023-01-04 16:48:18.941,1010123004154739,28.3,2023-01-04 16:48:23.421
380,2023-01-04 16:48:33.812,1010123004154754,28.6,2023-01-04 16:48:38.322
381,2023-01-04 16:48:41.201,1010123004154802,28.5,2023-01-04 16:48:45.671
382,2023-01-04 16:48:48.522,1010123004154809,28.7,2023-01-04 16:48:53.030
383,2023-01-04 16:48:55.970,1010123004154816,28.4,2023-01-04 16:49:00.430
384,2023-01-04 16:49:03.361,1010123004154824,28.6,2023-01-04 16:49:07.821
385,2023-01-04 16:49:10.760,1010123004154831,28.8,2023-01-04 16:49:15.210
386,2023-01-04 16:49:25.500,1010123004154846,28.6,2023-01-04 16:49:29.990
387,2023-01-04 16:49:32.920,1010123004154853,28.8,2023-01-04 16:49:37.349
388,2023-01-04 16:49:40.319,1010123004154901,28.6,2023-01-04 16:49:44.690
389,2023-01-04 16:49:47.579,1010123004154908,29.0,2023-01-04 16:49:52.059
390,2023-01-04 16:49:55.059,1010123004154916,28.6,2023-01-04 16:49:59.519
391,2023-01-04 16:50:02.559,1010123004154923,28.7,2023-01-04 16:50:06.959
392,2023-01-04 16:50:09.910,1010123004154930,28.5,2023-01-04 16:50:14.398
393,2023-01-04 16:50:17.299,1010123004154938,28.8,2023-01-04 16:50:21.819
394,2023-01-04 16:50:24.769,1010123004154945,28.7,2023-01-04 16:50:29.167
395,2023-01-04 16:50:32.279,1010123004154953,28.6,2023-01-04 16:50:36.759
396,2023-01-04 16:50:39.588,1010123004155000,29.0,2023-01-04 16:50:44.098
397,2023-01-04 16:50:46.948,1010123004155007,28.8,2023-01-04 16:50:51.509
398,2023-01-04 16:50:54.328,1010123004155015,28.7,2023-01-04 16:50:58.868
399,2023-01-04 16:51:01.688,1010123004155022,28.8,2023-01-04 16:51:06.128
400,2023-01-04 16:51:09.138,1010123004155030,29.0,2023-01-04 16:51:13.668
401,2023-01-04 16:51:16.618,1010123004155037,28.6,2023-01-04 16:51:21.118
402,2023-01-04 16:51:24.108,1010123004155044,29.0,2023-01-04 16:51:28.647
403,2023-01-04 16:51:31.377,1010123004155052,29.2,2023-01-04 16:51:35.927
404,2023-01-04 16:51:38.746,1010123004155059,28.9,2023-01-04 16:51:43.266
405,2023-01-04 16:51:46.266,1010123004155107,29.1,2023-01-04 16:51:50.776
406,2023-01-04 16:52:01.167,1010123004155122,29.0,2023-01-04 16:52:05.687
407,2023-01-04 16:52:15.818,1010123004155136,28.8,2023-01-04 16:52:20.318
408,2023-01-04 16:52:23.286,1010123004155144,28.6,2023-01-04 16:52:27.746
409,2023-01-04 16:52:30.697,1010123004155151,28.9,2023-01-04 16:52:35.176
410,2023-01-04 16:52:38.016,1010123004155159,28.8,2023-01-04 16:52:42.546
411,2023-01-04 16:52:45.486,1010123004155206,28.6,2023-01-04 16:52:49.926
412,2023-01-04 16:52:52.845,1010123004155213,28.8,2023-01-04 16:52:57.285
413,2023-01-04 16:53:23.016,1010123004155250,28.6,2023-01-04 16:53:27.405
414,2023-01-04 16:53:30.986,1010123004155257,28.4,2023-01-04 16:53:35.426
415,2023-01-04 16:53:38.385,1010123004155304,29.0,2023-01-04 16:53:42.795
416,2023-01-04 16:53:45.726,1010123004155311,29.1,2023-01-04 16:53:50.246
417,2023-01-04 16:53:53.045,1010123004155319,29.2,2023-01-04 16:53:57.523
418,2023-01-04 16:54:00.424,1010123004155326,29.0,2023-01-04 16:54:04.874
419,2023-01-04 16:54:07.875,1010123004155333,28.8,2023-01-04 16:54:12.375
420,2023-01-04 16:54:15.345,1010123004155340,29.1,2023-01-04 16:54:19.815
421,2023-01-04 16:54:22.605,1010123004155348,29.2,2023-01-04 16:54:27.045
422,2023-01-04 16:54:37.375,1010123004155402,28.9,2023-01-04 16:54:41.845
423,2023-01-04 16:54:52.174,1010123004155417,29.2,2023-01-04 16:54:56.622
424,2023-01-04 16:54:59.733,1010123004155424,29.0,2023-01-04 16:55:04.124
425,2023-01-04 16:55:07.023,1010123004155431,29.1,2023-01-04 16:55:11.523
426,2023-01-04 16:55:14.374,1010123004155438,28.8,2023-01-04 16:55:18.803
427,2023-01-04 16:55:21.763,1010123004155446,29.2,2023-01-04 16:55:26.322
428,2023-01-04 16:55:36.624,1010123004155500,28.8,2023-01-04 16:55:41.114
429,2023-01-04 16:55:43.963,1010123004155507,28.6,2023-01-04 16:55:48.463
430,2023-01-04 16:55:51.364,1010123004155514,28.8,2023-01-04 16:55:55.802
431,2023-01-04 16:55:58.802,1010123004155522,29.0,2023-01-04 16:56:03.302
432,2023-01-04 16:56:06.092,1010123004155529,29.1,2023-01-04 16:56:10.642
433,2023-01-04 16:56:13.483,1010123004155536,29.3,2023-01-04 16:56:17.993
434,2023-01-04 16:56:20.842,1010123004155543,29.2,2023-01-04 16:56:25.332
435,2023-01-04 16:56:35.772,1010123004155557,29.1,2023-01-04 16:56:40.240
436,2023-01-04 16:56:43.201,1010123004155605,29.0,2023-01-04 16:56:47.611
437,2023-01-04 17:19:42.293,1010123004155612,28.5,2023-01-04 17:19:46.793
438,2023-01-04 17:20:11.842,1010123004155619,28.4,2023-01-04 17:20:16.332
439,2023-01-04 17:20:24.882,1010123004155626,28.3,2023-01-04 17:20:29.272
440,2023-01-04 17:20:32.473,1010123004155641,28.5,2023-01-04 17:20:36.992
441,2023-01-04 17:20:47.282,1010123004161948,28.2,2023-01-04 17:20:51.782
442,2023-01-04 17:21:02.151,1010123004162026,28.0,2023-01-04 17:21:06.651
443,2023-01-04 17:21:09.611,1010123004162033,28.1,2023-01-04 17:21:14.111
444,2023-01-04 17:21:17.002,1010123004162040,28.2,2023-01-04 17:21:21.460
445,2023-01-04 17:21:24.431,1010123004162048,28.1,2023-01-04 17:21:28.891
446,2023-01-04 17:21:34.431,1010123004162102,28.3,2023-01-04 17:21:38.901
447,2023-01-04 17:22:03.260,1010123004162131,28.4,2023-01-04 17:22:07.710
448,2023-01-04 17:22:18.220,1010123004162145,28.5,2023-01-04 17:22:22.670
449,2023-01-04 17:22:33.529,1010123004162200,28.9,2023-01-04 17:22:37.948
450,2023-01-04 17:22:40.849,1010123004162207,28.6,2023-01-04 17:22:45.369
451,2023-01-04 17:23:15.410,1010123004162243,28.7,2023-01-04 17:23:19.848
452,2023-01-04 17:24:05.868,1010123004162333,28.6,2023-01-04 17:24:10.358
453,2023-01-04 17:24:13.309,1010123004162341,28.4,2023-01-04 17:24:17.878
454,2023-01-04 17:24:20.588,1010123004162348,28.8,2023-01-04 17:24:25.147
455,2023-01-04 17:24:27.997,1010123004162355,29.0,2023-01-04 17:24:32.417
456,2023-01-04 17:24:36.038,1010123004162402,28.7,2023-01-04 17:24:40.487
457,2023-01-04 17:24:58.278,1010123004162424,28.6,2023-01-04 17:25:02.747
458,2023-01-04 17:25:13.118,1010123004162438,28.4,2023-01-04 17:25:17.618
459,2023-01-04 17:25:20.558,1010123004162445,28.8,2023-01-04 17:25:25.048
460,2023-01-04 17:25:27.868,1010123004162452,28.6,2023-01-04 17:25:32.358
461,2023-01-04 17:25:35.457,1010123004162500,28.7,2023-01-04 17:25:39.878
462,2023-01-04 17:25:50.457,1010123004162514,28.9,2023-01-04 17:25:54.986
463,2023-01-04 17:25:57.836,1010123004162521,28.6,2023-01-04 17:26:02.357
464,2023-01-04 17:26:05.336,1010123004162528,28.8,2023-01-04 17:26:09.865
465,2023-01-04 17:26:20.107,1010123004162543,29.2,2023-01-04 17:26:24.647
466,2023-01-04 17:26:27.546,1010123004162550,28.8,2023-01-04 17:26:32.046
467,2023-01-04 17:26:34.957,1010123004162557,29.1,2023-01-04 17:26:39.476
468,2023-01-04 17:26:42.296,1010123004162604,28.8,2023-01-04 17:26:46.746
469,2023-01-04 17:26:49.726,1010123004162612,29.2,2023-01-04 17:26:54.177
470,2023-01-04 17:27:04.316,1010123004162619,28.7,2023-01-04 17:27:08.766
471,2023-01-04 17:27:11.786,1010123004162626,28.6,2023-01-04 17:27:16.266
472,2023-01-04 17:27:19.187,1010123004162634,29.0,2023-01-04 17:27:23.714
473,2023-01-04 17:27:26.555,1010123004162641,28.8,2023-01-04 17:27:30.994
474,2023-01-04 17:27:33.915,1010123004162656,29.0,2023-01-04 17:27:38.325
475,2023-01-04 17:27:56.526,1010123004162718,28.7,2023-01-04 17:28:00.994
476,2023-01-04 17:28:11.385,1010123004162732,29.1,2023-01-04 17:28:15.885
477,2023-01-04 17:28:18.676,1010123004162740,29.0,2023-01-04 17:28:23.154
478,2023-01-04 17:28:25.964,1010123004162747,29.1,2023-01-04 17:28:30.424
479,2023-01-04 17:28:33.305,1010123004162754,29.0,2023-01-04 17:28:37.773
480,2023-01-04 17:28:40.734,1010123004162802,29.2,2023-01-04 17:28:45.174
481,2023-01-04 17:28:47.984,1010123004162809,29.0,2023-01-04 17:28:52.525
482,2023-01-04 17:28:55.365,1010123004162817,29.3,2023-01-04 17:28:59.793
483,2023-01-04 17:29:02.605,1010123004162824,29.0,2023-01-04 17:29:07.055
484,2023-01-04 17:29:09.934,1010123004162831,28.6,2023-01-04 17:29:14.424
485,2023-01-04 17:29:17.255,1010123004162839,29.2,2023-01-04 17:29:21.713
486,2023-01-04 17:29:24.684,1010123004162846,28.7,2023-01-04 17:29:29.164
487,2023-01-04 17:29:39.594,1010123004162901,28.8,2023-01-04 17:29:44.124
488,2023-01-04 17:29:47.023,1010123004162908,29.0,2023-01-04 17:29:51.483
489,2023-01-04 17:30:01.674,1010123004162923,28.8,2023-01-04 17:30:06.094
490,2023-01-04 17:30:09.243,1010123004162930,29.0,2023-01-04 17:30:13.733
491,2023-01-04 17:30:23.993,1010123004162945,29.2,2023-01-04 17:30:28.532
492,2023-01-04 17:30:31.253,1010123004162952,28.8,2023-01-04 17:30:35.802
493,2023-01-04 17:30:38.832,1010123004163000,28.9,2023-01-04 17:30:43.391
494,2023-01-04 17:30:46.203,1010123004163007,29.4,2023-01-04 17:30:50.663
495,2023-01-04 17:30:53.493,1010123004163014,29.0,2023-01-04 17:30:58.023
496,2023-01-04 17:31:00.872,1010123004163022,28.9,2023-01-04 17:31:05.322
497,2023-01-04 17:31:08.263,1010123004163029,28.8,2023-01-04 17:31:12.763
498,2023-01-04 17:31:15.693,1010123004163037,29.2,2023-01-04 17:31:20.122
499,2023-01-04 17:31:23.183,1010123004163044,29.0,2023-01-04 17:31:27.721
500,2023-01-04 17:31:30.552,1010123004163051,29.2,2023-01-04 17:31:34.992
501,2023-01-04 17:31:37.911,1010123004163059,28.8,2023-01-04 17:31:42.441
502,2023-01-04 17:31:52.812,1010123004163113,29.2,2023-01-04 17:31:57.289
503,2023-01-04 17:32:00.131,1010123004163121,29.1,2023-01-04 17:32:04.591
504,2023-01-04 17:32:14.911,1010123004163136,29.2,2023-01-04 17:32:19.400
505,2023-01-04 17:32:22.250,1010123004163143,29.0,2023-01-04 17:32:26.680
506,2023-01-04 17:32:29.651,1010123004163150,28.8,2023-01-04 17:32:34.101
507,2023-01-04 17:32:37.081,1010123004163158,29.1,2023-01-04 17:32:41.540
508,2023-01-04 17:32:44.401,1010123004163205,29.2,2023-01-04 17:32:48.851
509,2023-01-04 17:32:51.671,1010123004163213,29.1,2023-01-04 17:32:56.130
510,2023-01-04 17:33:13.740,1010123004163235,29.2,2023-01-04 17:33:18.259
511,2023-01-04 17:33:21.099,1010123004163242,29.0,2023-01-04 17:33:25.650
512,2023-01-04 17:33:28.509,1010123004163250,29.1,2023-01-04 17:33:33.000
513,2023-01-04 17:33:35.859,1010123004163257,29.2,2023-01-04 17:33:40.279
514,2023-01-04 17:33:43.180,1010123004163304,29.1,2023-01-04 17:33:47.630
515,2023-01-04 17:33:50.680,1010123004163312,29.0,2023-01-04 17:33:55.128
516,2023-01-04 17:33:58.019,1010123004163319,29.1,2023-01-04 17:34:02.539
517,2023-01-04 17:34:12.688,1010123004163334,28.9,2023-01-04 17:34:17.158
518,2023-01-04 17:34:20.019,1010123004163341,28.8,2023-01-04 17:34:24.497
519,2023-01-04 17:34:34.709,1010123004163356,29.2,2023-01-04 17:34:39.167
520,2023-01-04 17:34:42.088,1010123004163403,29.1,2023-01-04 17:34:46.528
521,2023-01-04 17:34:49.388,1010123004163411,29.0,2023-01-04 17:34:53.808
522,2023-01-04 17:34:56.657,1010123004163418,29.1,2023-01-04 17:35:01.167
523,2023-01-04 17:35:04.048,1010123004163425,28.9,2023-01-04 17:35:08.516
524,2023-01-04 17:35:19.838,1010123004163447,29.1,2023-01-04 17:35:24.266
525,2023-01-04 17:35:27.357,1010123004163455,29.0,2023-01-04 17:35:31.806
526,2023-01-04 17:35:41.496,1010123004163509,29.1,2023-01-04 17:35:46.026
527,2023-01-04 17:35:49.276,1010123004163516,28.9,2023-01-04 17:35:53.716
528,2023-01-04 17:36:10.586,1010123004163538,29.0,2023-01-04 17:36:15.016
529,2023-01-04 17:36:18.056,1010123004163545,28.9,2023-01-04 17:36:22.526
530,2023-01-04 17:36:25.385,1010123004163553,29.0,2023-01-04 17:36:29.885
531,2023-01-04 17:36:32.776,1010123004163600,29.2,2023-01-04 17:36:37.325
532,2023-01-04 17:36:53.976,1010123004163622,29.1,2023-01-04 17:36:58.525
533,2023-01-04 17:37:01.546,1010123004163629,29.2,2023-01-04 17:37:06.045
534,2023-01-04 17:37:23.055,1010123004163651,28.8,2023-01-04 17:37:27.494
535,2023-01-04 17:37:30.555,1010123004163658,29.0,2023-01-04 17:37:35.094
536,2023-01-04 17:37:44.694,1010123004163712,28.6,2023-01-04 17:37:49.144
537,2023-01-04 17:37:52.315,1010123004163720,28.8,2023-01-04 17:37:56.845
538,2023-01-04 17:38:13.744,1010123004163741,28.9,2023-01-04 17:38:18.213
539,2023-01-04 17:38:21.194,1010123004163749,29.2,2023-01-04 17:38:25.654
540,2023-01-04 17:38:42.483,1010123004163810,28.8,2023-01-04 17:38:47.013
541,2023-01-04 17:38:50.344,1010123004163818,29.4,2023-01-04 17:38:54.844
542,2023-01-04 17:38:57.664,1010123004163825,28.9,2023-01-04 17:39:02.203
543,2023-01-04 17:39:05.124,1010123004163832,29.2,2023-01-04 17:39:09.563
544,2023-01-04 17:39:26.102,1010123004163854,28.8,2023-01-04 17:39:30.612
545,2023-01-04 17:40:02.183,1010123004163930,28.9,2023-01-04 17:40:06.671
546,2023-01-04 17:40:09.782,1010123004163937,29.0,2023-01-04 17:40:14.302
547,2023-01-04 17:40:31.312,1010123004163959,28.8,2023-01-04 17:40:35.812
548,2023-01-04 17:40:38.802,1010123004164006,29.0,2023-01-04 17:40:43.332
549,2023-01-04 17:41:00.161,1010123004164028,28.6,2023-01-04 17:41:04.701
550,2023-01-04 17:41:07.842,1010123004164035,29.0,2023-01-04 17:41:12.371
551,2023-01-04 17:43:52.500,1010223004164308,28.6,2023-01-04 17:43:56.948
552,2023-01-04 17:44:22.349,1010123004164338,29.0,2023-01-04 17:44:26.848
553,2023-01-04 17:44:29.898,1010123004164348,28.6,2023-01-04 17:44:34.448
554,2023-01-04 17:44:37.469,1010123004164357,28.8,2023-01-04 17:44:41.967
555,2023-01-04 17:45:07.227,1010123004164427,29.0,2023-01-04 17:45:11.627
556,2023-01-04 17:45:14.687,1010123004164435,28.6,2023-01-04 17:45:19.237
557,2023-01-04 17:45:37.058,1010123004164457,29.0,2023-01-04 17:45:41.487
558,2023-01-04 17:45:44.528,1010123004164505,28.8,2023-01-04 17:45:49.006
559,2023-01-04 17:45:51.967,1010123004164512,28.4,2023-01-04 17:45:56.496
560,2023-01-04 17:45:59.627,1010123004164520,28.8,2023-01-04 17:46:04.026
561,2023-01-04 17:46:07.066,1010123004164527,28.5,2023-01-04 17:46:11.575
562,2023-01-04 17:46:14.457,1010123004164535,28.9,2023-01-04 17:46:18.937
563,2023-01-04 17:46:21.776,1010123004164542,29.0,2023-01-04 17:46:26.296
564,2023-01-04 17:46:29.207,1010123004164550,28.5,2023-01-04 17:46:33.726
565,2023-01-04 17:46:36.657,1010123004164557,29.0,2023-01-04 17:46:41.137
566,2023-01-04 17:46:44.137,1010123004164604,28.7,2023-01-04 17:46:48.585
567,2023-01-04 17:46:51.506,1010123004164612,28.8,2023-01-04 17:46:55.986
568,2023-01-04 17:46:58.956,1010123004164619,28.6,2023-01-04 17:47:03.404
569,2023-01-04 17:47:06.536,1010123004164627,28.5,2023-01-04 17:47:11.016
570,2023-01-04 17:47:14.006,1010123004164634,28.4,2023-01-04 17:47:18.525
571,2023-01-04 17:47:21.476,1010123004164642,29.0,2023-01-04 17:47:25.865
572,2023-01-04 17:47:28.986,1010123004164649,28.6,2023-01-04 17:47:33.466
573,2023-01-04 17:47:36.466,1010123004164657,28.8,2023-01-04 17:47:40.934
574,2023-01-04 17:47:58.875,1010123004164719,29.1,2023-01-04 17:48:03.414
575,2023-01-04 17:48:06.375,1010123004164727,28.8,2023-01-04 17:48:10.924
576,2023-01-04 17:48:14.015,1010123004164734,29.2,2023-01-04 17:48:18.513
577,2023-01-04 17:48:21.355,1010123004164742,28.8,2023-01-04 17:48:25.783
578,2023-01-04 17:48:44.384,1010123004164804,29.0,2023-01-04 17:48:48.864
579,2023-01-04 17:48:51.723,1010123004164811,29.1,2023-01-04 17:48:56.144
580,2023-01-04 17:49:13.854,1010123004164834,29.0,2023-01-04 17:49:18.263
581,2023-01-04 17:49:21.194,1010123004164841,29.2,2023-01-04 17:49:25.651
582,2023-01-04 17:49:28.532,1010123004164849,29.3,2023-01-04 17:49:33.013
583,2023-01-04 17:49:35.862,1010123004164856,29.2,2023-01-04 17:49:40.371
584,2023-01-04 17:49:50.592,1010123004164911,29.0,2023-01-04 17:49:55.102
585,2023-01-04 17:49:57.983,1010123004164919,29.2,2023-01-04 17:50:02.433
586,2023-01-04 17:50:05.352,1010123004164926,29.0,2023-01-04 17:50:09.862
587,2023-01-04 17:50:12.723,1010123004164934,29.3,2023-01-04 17:50:17.163
588,2023-01-04 17:50:20.163,1010123004164941,28.9,2023-01-04 17:50:24.701
589,2023-01-04 17:50:27.721,1010123004164949,29.1,2023-01-04 17:50:32.210
590,2023-01-04 17:50:35.371,1010123004164956,28.8,2023-01-04 17:50:39.901
591,2023-01-04 17:50:42.822,1010123004165004,29.0,2023-01-04 17:50:47.260
592,2023-01-04 17:50:50.292,1010123004165011,29.2,2023-01-04 17:50:54.691
593,2023-01-04 17:50:57.762,1010123004165018,29.1,2023-01-04 17:51:02.221
594,2023-01-04 17:51:05.272,1010123004165026,28.9,2023-01-04 17:51:09.802
595,2023-01-04 17:51:12.802,1010123004165040,28.6,2023-01-04 17:51:17.312
596,2023-01-04 17:51:20.802,1010123004165048,28.7,2023-01-04 17:51:25.230
597,2023-01-04 17:53:42.209,1010123004165102,29.0,2023-01-04 17:53:46.678
598,2023-01-04 17:53:50.069,1010123004165117,28.8,2023-01-04 17:53:54.586
599,2023-01-04 17:53:58.318,1010123004165124,29.1,2023-01-04 17:54:02.878
600,2023-01-04 17:54:06.247,1010123004165132,28.9,2023-01-04 17:54:10.707
601,2023-01-04 17:54:13.538,1010123004165139,29.0,2023-01-04 17:54:18.056
602,2023-01-04 17:54:20.868,1010123004165146,28.9,2023-01-04 17:54:25.336
603,2023-01-04 17:54:35.457,1010123004165316,29.0,2023-01-04 17:54:39.977
604,2023-01-04 17:54:43.398,1010123004165323,28.9,2023-01-04 17:54:47.898
605,2023-01-04 17:54:50.737,1010123004165408,28.8,2023-01-04 17:54:55.147
606,2023-01-04 17:55:12.687,1010123004165439,29.0,2023-01-04 17:55:17.086
607,2023-01-04 17:55:20.007,1010123004165446,28.5,2023-01-04 17:55:24.437
608,2023-01-04 17:55:27.857,1010123004165453,28.8,2023-01-04 17:55:32.276
