,time,TraceabilityCode,PressForceValueRL,time.value
18467,2023-02-13 22:15:07.203,1010123044211414,22.9,2023-02-13 22:15:12.111
18468,2023-02-13 22:15:16.072,1010123044211423,23.7,2023-02-13 22:15:20.911
18469,2023-02-13 22:15:25.142,1010123044211432,23.4,2023-02-13 22:15:29.951
18470,2023-02-13 22:15:51.913,1010123044211459,23.2,2023-02-13 22:15:56.753
18471,2023-02-13 22:16:09.832,1010123044211517,23.4,2023-02-13 22:16:14.671
18472,2023-02-13 22:16:18.832,1010123044211526,23.2,2023-02-13 22:16:23.711
18473,2023-02-13 22:16:27.802,1010123044211535,22.9,2023-02-13 22:16:32.671
18474,2023-02-13 22:16:36.732,1010123044211544,23.4,2023-02-13 22:16:41.621
18475,2023-02-13 22:16:45.742,1010123044211553,23.2,2023-02-13 22:16:50.601
18476,2023-02-13 22:16:54.832,1010123044211602,22.4,2023-02-13 22:16:59.710
18477,2023-02-13 22:17:10.211,1010123044211611,22.9,2023-02-13 22:17:15.111
18478,2023-02-13 22:17:28.411,1010123044211629,22.6,2023-02-13 22:17:33.220
18479,2023-02-13 22:17:37.371,1010123044211638,22.9,2023-02-13 22:17:42.190
18480,2023-02-13 22:18:20.890,1010123044211656,23.2,2023-02-13 22:18:25.769
18481,2023-02-13 22:18:30.319,1010123044211702,22.9,2023-02-13 22:18:35.198
18482,2023-02-13 22:18:49.690,1010123044211711,23.2,2023-02-13 22:18:54.479
18483,2023-02-13 22:18:58.430,1010123044211720,23.4,2023-02-13 22:19:03.237
18484,2023-02-13 22:19:14.489,1010123044211738,22.9,2023-02-13 22:19:19.247
18485,2023-02-13 22:19:22.509,1010123044211822,23.4,2023-02-13 22:19:27.319
18486,2023-02-13 22:19:47.549,1010123044211851,22.9,2023-02-13 22:19:52.358
18487,2023-02-13 22:19:56.428,1010123044211900,23.7,2023-02-13 22:20:01.309
18488,2023-02-13 22:20:05.398,1010123044211912,23.4,2023-02-13 22:20:10.266
18489,2023-02-13 22:20:14.278,1010123044211921,22.9,2023-02-13 22:20:19.157
18490,2023-02-13 22:20:38.628,1010123044211939,23.4,2023-02-13 22:20:43.517
18491,2023-02-13 22:20:47.778,1010123044211948,22.9,2023-02-13 22:20:52.608
18492,2023-02-13 22:20:56.828,1010123044211957,22.6,2023-02-13 22:21:01.707
18493,2023-02-13 22:21:12.177,1010123044212006,22.9,2023-02-13 22:21:16.957
18494,2023-02-13 22:21:29.996,1010123044212031,23.4,2023-02-13 22:21:34.825
18495,2023-02-13 22:21:38.946,1010123044212039,23.2,2023-02-13 22:21:43.786
18496,2023-02-13 22:21:56.895,1010123044212104,23.4,2023-02-13 22:22:01.706
18497,2023-02-13 22:22:33.046,1010123044212140,23.2,2023-02-13 22:22:37.875
18498,2023-02-13 22:22:59.894,1010123044212207,23.4,2023-02-13 22:23:04.744
18499,2023-02-13 22:23:08.944,1010123044212216,22.9,2023-02-13 22:23:13.793
18500,2023-02-13 22:23:17.934,1010123044212225,23.4,2023-02-13 22:23:22.743
18501,2023-02-13 22:23:26.894,1010123044212234,22.9,2023-02-13 22:23:31.785
18502,2023-02-13 22:23:35.835,1010123044212243,23.7,2023-02-13 22:23:40.753
18503,2023-02-13 22:23:54.005,1010123044212301,23.2,2023-02-13 22:23:58.823
18504,2023-02-13 22:24:02.934,1010123044212310,23.7,2023-02-13 22:24:07.783
18505,2023-02-13 22:24:11.894,1010123044212319,23.2,2023-02-13 22:24:16.664
18506,2023-02-13 22:24:29.783,1010123044212337,22.9,2023-02-13 22:24:34.602
18507,2023-02-13 22:24:38.753,1010123044212346,23.7,2023-02-13 22:24:43.632
18508,2023-02-13 22:25:05.513,1010123044212413,24.0,2023-02-13 22:25:10.361
18509,2023-02-13 22:25:14.552,1010123044212422,23.7,2023-02-13 22:25:19.312
18510,2023-02-13 22:25:41.342,1010123044212448,23.2,2023-02-13 22:25:46.272
18511,2023-02-13 22:25:50.392,1010123044212457,22.9,2023-02-13 22:25:55.232
18512,2023-02-13 22:25:59.372,1010123044212506,23.2,2023-02-13 22:26:04.191
18513,2023-02-13 22:26:08.322,1010123044212515,22.9,2023-02-13 22:26:13.242
18514,2023-02-13 22:26:17.263,1010123044212524,23.4,2023-02-13 22:26:22.111
18515,2023-02-13 22:26:35.211,1010123044212542,23.2,2023-02-13 22:26:40.042
18516,2023-02-13 22:26:53.101,1010123044212600,23.4,2023-02-13 22:26:57.960
18517,2023-02-13 22:27:01.992,1010123044212609,23.2,2023-02-13 22:27:06.831
18518,2023-02-13 22:27:28.762,1010123044212636,22.9,2023-02-13 22:27:33.631
18519,2023-02-13 22:27:37.762,1010123044212645,23.2,2023-02-13 22:27:42.681
18520,2023-02-13 22:27:46.792,1010123044212654,24.0,2023-02-13 22:27:51.631
18521,2023-02-13 22:28:04.651,1010123044212712,23.7,2023-02-13 22:28:09.549
18522,2023-02-13 22:28:13.831,1010123044212721,23.4,2023-02-13 22:28:18.759
18523,2023-02-13 22:28:22.720,1010123044212729,22.9,2023-02-13 22:28:27.641
18524,2023-02-13 22:28:31.690,1010123044212739,23.2,2023-02-13 22:28:36.519
18525,2023-02-13 22:28:40.740,1010123044212748,22.9,2023-02-13 22:28:45.641
18526,2023-02-13 22:28:49.530,1010123044212757,23.2,2023-02-13 22:28:54.359
18527,2023-02-13 22:29:13.930,1010123044212815,22.9,2023-02-13 22:29:18.859
18528,2023-02-13 22:29:23.049,1010123044212824,22.6,2023-02-13 22:29:27.960
18529,2023-02-13 22:32:04.118,1010123044212851,22.9,2023-02-13 22:32:08.996
18530,2023-02-13 22:32:13.177,1010123044212857,23.2,2023-02-13 22:32:17.957
18531,2023-02-13 22:32:31.028,1010123044212915,23.7,2023-02-13 22:32:35.877
18532,2023-02-13 22:32:40.078,1010123044212924,22.6,2023-02-13 22:32:44.927
18533,2023-02-13 22:32:49.007,1010123044213159,24.0,2023-02-13 22:32:53.888
18534,2023-02-13 22:32:58.028,1010123044213205,23.7,2023-02-13 22:33:02.836
18535,2023-02-13 22:33:07.107,1010123044213214,23.2,2023-02-13 22:33:11.956
18536,2023-02-13 22:33:25.207,1010123044213232,23.4,2023-02-13 22:33:30.036
18537,2023-02-13 22:33:34.276,1010123044213241,23.2,2023-02-13 22:33:39.095
18538,2023-02-13 22:33:52.167,1010123044213259,23.4,2023-02-13 22:33:56.996
18539,2023-02-13 22:34:01.157,1010123044213308,22.9,2023-02-13 22:34:06.046
18540,2023-02-13 22:34:10.216,1010123044213317,22.4,2023-02-13 22:34:15.095
18541,2023-02-13 22:34:19.115,1010123044213326,23.2,2023-02-13 22:34:23.964
18542,2023-02-13 22:34:28.135,1010123044213335,23.7,2023-02-13 22:34:32.926
18543,2023-02-13 22:34:37.125,1010123044213344,22.4,2023-02-13 22:34:41.963
18544,2023-02-13 22:34:46.105,1010123044213353,23.4,2023-02-13 22:34:50.924
18545,2023-02-13 22:34:54.924,1010123044213402,23.2,2023-02-13 22:34:59.793
18546,2023-02-13 22:35:03.855,1010123044213411,22.9,2023-02-13 22:35:08.664
18547,2023-02-13 22:35:12.704,1010123044213420,23.4,2023-02-13 22:35:17.563
18548,2023-02-13 22:35:21.865,1010123044213429,22.9,2023-02-13 22:35:26.684
18549,2023-02-13 22:35:30.785,1010123044213438,23.7,2023-02-13 22:35:35.644
18550,2023-02-13 22:35:39.763,1010123044213447,22.9,2023-02-13 22:35:44.673
18551,2023-02-13 22:35:48.753,1010123044213456,23.7,2023-02-13 22:35:53.552
18552,2023-02-13 22:35:57.684,1010123044213505,22.9,2023-02-13 22:36:02.523
18553,2023-02-13 22:36:06.634,1010123044213514,23.2,2023-02-13 22:36:11.473
18554,2023-02-13 22:36:15.513,1010123044213523,23.7,2023-02-13 22:36:20.362
18555,2023-02-13 22:36:33.473,1010123044213540,23.2,2023-02-13 22:36:38.371
18556,2023-02-13 22:36:51.352,1010123044213559,22.9,2023-02-13 22:36:56.282
18557,2023-02-13 22:37:00.243,1010123044213607,24.0,2023-02-13 22:37:05.173
18558,2023-02-13 22:37:09.142,1010123044213616,22.6,2023-02-13 22:37:13.961
18559,2023-02-13 22:37:17.993,1010123044213625,23.2,2023-02-13 22:37:22.931
18560,2023-02-13 22:37:27.092,1010123044213634,22.6,2023-02-13 22:37:31.971
18561,2023-02-13 22:37:36.012,1010123044213643,23.4,2023-02-13 22:37:40.921
18562,2023-02-13 22:37:45.012,1010123044213652,23.7,2023-02-13 22:37:49.881
18563,2023-02-13 22:37:53.951,1010123044213701,22.9,2023-02-13 22:37:58.841
18564,2023-02-13 22:38:03.022,1010123044213710,23.2,2023-02-13 22:38:07.881
18565,2023-02-13 22:38:12.190,1010123044213719,23.7,2023-02-13 22:38:17.000
18566,2023-02-13 22:38:21.081,1010123044213728,24.0,2023-02-13 22:38:25.891
18567,2023-02-13 22:38:29.940,1010123044213737,23.7,2023-02-13 22:38:34.760
18568,2023-02-13 22:38:39.061,1010123044213746,23.4,2023-02-13 22:38:43.880
18569,2023-02-13 22:38:47.921,1010123044213755,23.7,2023-02-13 22:38:52.770
18570,2023-02-13 22:38:56.940,1010123044213804,23.2,2023-02-13 22:39:01.809
18571,2023-02-13 22:39:23.710,1010123044213831,23.7,2023-02-13 22:39:28.608
18572,2023-02-13 22:39:41.730,1010123044213849,23.2,2023-02-13 22:39:46.529
18573,2023-02-13 22:39:59.579,1010123044213907,22.6,2023-02-13 22:40:04.447
18574,2023-02-13 22:40:08.418,1010123044213916,23.7,2023-02-13 22:40:13.328
18575,2023-02-13 22:40:17.539,1010123044213924,22.9,2023-02-13 22:40:22.428
18576,2023-02-13 22:40:26.408,1010123044213934,23.2,2023-02-13 22:40:31.249
18577,2023-02-13 22:40:44.358,1010123044213951,22.9,2023-02-13 22:40:49.237
18578,2023-02-13 22:40:53.428,1010123044214000,22.6,2023-02-13 22:40:58.288
18579,2023-02-13 22:41:02.408,1010123044214009,23.7,2023-02-13 22:41:07.236
18580,2023-02-13 22:41:11.477,1010123044214018,24.0,2023-02-13 22:41:16.378
18581,2023-02-13 22:41:20.497,1010123044214027,23.4,2023-02-13 22:41:25.338
18582,2023-02-13 22:41:29.427,1010123044214036,23.7,2023-02-13 22:41:34.286
18583,2023-02-13 22:41:47.316,1010123044214054,24.2,2023-02-13 22:41:52.206
18584,2023-02-13 22:41:56.326,1010123044214103,24.0,2023-02-13 22:42:01.165
18585,2023-02-13 22:42:05.336,1010123044214112,23.4,2023-02-13 22:42:10.206
18586,2023-02-13 22:42:14.315,1010123044214121,22.9,2023-02-13 22:42:19.165
18587,2023-02-13 22:42:23.207,1010123044214130,23.2,2023-02-13 22:42:28.046
18588,2023-02-13 22:42:32.197,1010123044214139,24.0,2023-02-13 22:42:37.015
18589,2023-02-13 22:42:41.145,1010123044214148,23.4,2023-02-13 22:42:46.055
18590,2023-02-13 22:42:50.055,1010123044214157,23.7,2023-02-13 22:42:54.924
18591,2023-02-13 22:43:07.956,1010123044214215,23.4,2023-02-13 22:43:12.845
18592,2023-02-13 22:43:17.075,1010123044214224,23.2,2023-02-13 22:43:21.884
18593,2023-02-13 22:43:25.976,1010123044214233,23.4,2023-02-13 22:43:30.855
18594,2023-02-13 22:43:43.924,1010123044214251,22.9,2023-02-13 22:43:48.854
18595,2023-02-13 22:43:53.075,1010123044214300,23.4,2023-02-13 22:43:57.884
18596,2023-02-13 22:44:02.055,1010123044214309,23.2,2023-02-13 22:44:06.933
18597,2023-02-13 22:44:10.894,1010123044214318,23.7,2023-02-13 22:44:15.802
18598,2023-02-13 22:44:20.053,1010123044214327,23.4,2023-02-13 22:44:24.934
18599,2023-02-13 22:44:29.033,1010123044214336,23.7,2023-02-13 22:44:33.892
18600,2023-02-13 22:44:55.844,1010123044214403,23.4,2023-02-13 22:45:00.683
18601,2023-02-13 22:45:04.644,1010123044214412,23.7,2023-02-13 22:45:09.493
18602,2023-02-13 22:45:13.753,1010123044214421,22.9,2023-02-13 22:45:18.602
18603,2023-02-13 22:45:31.664,1010123044214439,23.4,2023-02-13 22:45:36.522
18604,2023-02-13 22:45:40.663,1010123044214448,22.9,2023-02-13 22:45:45.492
18605,2023-02-13 22:45:49.592,1010123044214457,23.4,2023-02-13 22:45:54.361
18606,2023-02-13 22:46:07.622,1010123044214515,22.6,2023-02-13 22:46:12.451
18607,2023-02-13 22:46:16.723,1010123044214523,23.7,2023-02-13 22:46:21.492
18608,2023-02-13 22:46:25.542,1010123044214533,22.9,2023-02-13 22:46:30.371
18609,2023-02-13 22:46:34.542,1010123044214541,23.2,2023-02-13 22:46:39.401
18610,2023-02-13 22:46:43.411,1010123044214550,23.4,2023-02-13 22:46:48.201
18611,2023-02-13 22:46:52.542,1010123044214559,24.0,2023-02-13 22:46:57.411
18612,2023-02-13 22:47:10.542,1010123044214618,23.7,2023-02-13 22:47:15.322
18613,2023-02-13 22:47:28.522,1010123044214635,23.4,2023-02-13 22:47:33.332
18614,2023-02-13 22:47:37.411,1010123044214644,23.2,2023-02-13 22:47:42.292
18615,2023-02-13 22:47:46.371,1010123044214653,23.7,2023-02-13 22:47:51.161
18616,2023-02-13 22:47:55.211,1010123044214702,24.0,2023-02-13 22:48:00.131
18617,2023-02-13 22:48:04.311,1010123044214712,22.9,2023-02-13 22:48:09.171
18618,2023-02-13 22:48:31.111,1010123044214738,23.4,2023-02-13 22:48:36.061
18619,2023-02-13 22:48:39.921,1010123044214747,22.9,2023-02-13 22:48:44.770
18620,2023-02-13 22:48:58.061,1010123044214805,22.6,2023-02-13 22:49:02.851
18621,2023-02-13 22:49:06.980,1010123044214814,23.4,2023-02-13 22:49:11.809
18622,2023-02-13 22:49:15.990,1010123044214823,23.7,2023-02-13 22:49:20.849
18623,2023-02-13 22:49:33.790,1010123044214841,24.0,2023-02-13 22:49:38.690
18624,2023-02-13 22:49:42.849,1010123044214850,23.4,2023-02-13 22:49:47.650
18625,2023-02-13 22:49:51.730,1010123044214859,23.7,2023-02-13 22:49:56.609
18626,2023-02-13 22:50:09.680,1010123044214917,23.4,2023-02-13 22:50:14.539
18627,2023-02-13 22:50:18.720,1010123044214926,23.2,2023-02-13 22:50:23.569
18628,2023-02-13 22:50:27.660,1010123044214935,24.0,2023-02-13 22:50:32.450
18629,2023-02-13 22:50:36.678,1010123044214943,23.2,2023-02-13 22:50:41.499
18630,2023-02-13 22:50:45.648,1010123044214953,22.6,2023-02-13 22:50:50.459
18631,2023-02-13 22:50:54.529,1010123044215001,23.2,2023-02-13 22:50:59.418
18632,2023-02-13 22:51:03.569,1010123044215010,22.6,2023-02-13 22:51:08.368
18633,2023-02-13 22:51:12.539,1010123044215019,22.9,2023-02-13 22:51:17.328
18634,2023-02-13 22:51:21.368,1010123044215028,23.4,2023-02-13 22:51:26.209
18635,2023-02-13 22:51:30.289,1010123044215037,23.2,2023-02-13 22:51:35.086
18636,2023-02-13 22:51:39.227,1010123044215046,23.4,2023-02-13 22:51:44.137
18637,2023-02-13 22:51:48.316,1010123044215055,23.2,2023-02-13 22:51:53.177
18638,2023-02-13 22:51:57.398,1010123044215104,22.9,2023-02-13 22:52:02.217
18639,2023-02-13 22:52:06.288,1010123044215113,23.2,2023-02-13 22:52:11.086
18640,2023-02-13 22:52:15.398,1010123044215122,23.7,2023-02-13 22:52:20.298
18641,2023-02-13 22:52:24.358,1010123044215131,24.0,2023-02-13 22:52:29.257
18642,2023-02-13 22:52:33.288,1010123044215140,23.4,2023-02-13 22:52:38.226
18643,2023-02-13 22:53:00.357,1010123044215207,23.2,2023-02-13 22:53:05.167
18644,2023-02-13 22:53:09.147,1010123044215216,23.4,2023-02-13 22:53:13.976
18645,2023-02-13 22:53:36.206,1010123044215243,23.7,2023-02-13 22:53:41.005
18646,2023-02-13 22:53:45.065,1010123044215252,23.4,2023-02-13 22:53:49.966
18647,2023-02-13 22:53:54.176,1010123044215301,22.9,2023-02-13 22:53:59.085
18648,2023-02-13 22:54:03.046,1010123044215310,23.2,2023-02-13 22:54:07.884
18649,2023-02-13 22:54:20.884,1010123044215328,23.7,2023-02-13 22:54:25.733
18650,2023-02-13 22:54:29.855,1010123044215337,22.9,2023-02-13 22:54:34.694
18651,2023-02-13 22:54:47.724,1010123044215355,24.2,2023-02-13 22:54:52.533
18652,2023-02-13 22:54:56.775,1010123044215404,23.2,2023-02-13 22:55:01.575
18653,2023-02-13 22:55:05.614,1010123044215413,23.4,2023-02-13 22:55:10.532
18654,2023-02-13 22:55:14.694,1010123044215422,23.2,2023-02-13 22:55:19.503
18655,2023-02-13 22:55:23.713,1010123044215431,23.7,2023-02-13 22:55:28.612
18656,2023-02-13 22:55:32.644,1010123044215440,24.2,2023-02-13 22:55:37.503
18657,2023-02-13 22:55:41.654,1010123044215449,23.2,2023-02-13 22:55:46.532
18658,2023-02-13 22:55:50.614,1010123044215457,24.0,2023-02-13 22:55:55.503
18659,2023-02-13 22:55:59.563,1010123044215507,23.4,2023-02-13 22:56:04.374
18660,2023-02-13 22:56:08.453,1010123044215516,23.7,2023-02-13 22:56:13.253
18661,2023-02-13 22:56:17.362,1010123044215525,22.9,2023-02-13 22:56:22.221
18662,2023-02-13 22:56:26.342,1010123044215533,23.7,2023-02-13 22:56:31.181
18663,2023-02-13 22:56:35.153,1010123044215543,24.0,2023-02-13 22:56:39.973
18664,2023-02-13 22:56:44.233,1010123044215551,23.2,2023-02-13 22:56:49.102
18665,2023-02-13 22:56:53.193,1010123044215600,23.4,2023-02-13 22:56:57.973
18666,2023-02-13 22:57:02.023,1010123044215609,22.9,2023-02-13 22:57:06.931
18667,2023-02-13 22:57:11.082,1010123044215618,23.4,2023-02-13 22:57:15.970
18668,2023-02-13 22:57:20.221,1010123044215627,22.4,2023-02-13 22:57:25.030
18669,2023-02-13 22:57:29.032,1010123044215636,23.7,2023-02-13 22:57:33.822
18670,2023-02-13 22:57:47.042,1010123044215655,22.9,2023-02-13 22:57:51.901
18671,2023-02-13 22:57:56.072,1010123044215704,23.4,2023-02-13 22:58:00.861
18672,2023-02-13 22:58:04.911,1010123044215713,24.2,2023-02-13 22:58:09.750
18673,2023-02-13 22:58:13.801,1010123044215722,23.7,2023-02-13 22:58:18.619
18674,2023-02-13 22:58:22.680,1010123044215731,24.0,2023-02-13 22:58:27.500
18675,2023-02-13 22:58:31.700,1010123044215740,23.7,2023-02-13 22:58:36.619
18676,2023-02-13 22:58:50.579,1010223044215812,22.9,2023-02-13 22:58:55.410
18677,2023-02-13 22:58:59.660,1010223044215818,24.2,2023-02-13 22:59:04.539
18678,2023-02-13 22:59:08.709,1010223044215824,22.9,2023-02-13 22:59:13.578
18679,2023-02-13 22:59:17.809,1010223044215829,23.2,2023-02-13 22:59:22.618
18680,2023-02-13 22:59:26.630,1010223044215835,24.0,2023-02-13 22:59:31.499
18681,2023-02-13 22:59:35.749,1010223044215842,22.6,2023-02-13 22:59:40.618
18682,2023-02-13 22:59:44.509,1010223044215852,23.4,2023-02-13 22:59:49.338
18683,2023-02-13 22:59:53.559,1010223044215900,23.2,2023-02-13 22:59:58.368
18684,2023-02-13 23:00:29.309,1010223044215936,23.4,2023-02-13 23:00:34.148
18685,2023-02-13 23:00:38.298,1010223044215945,24.0,2023-02-13 23:00:43.107
18686,2023-02-13 23:00:55.947,1010223044220003,23.4,2023-02-13 23:01:00.776
18687,2023-02-13 23:01:14.048,1010223044220021,23.2,2023-02-13 23:01:18.857
18688,2023-02-13 23:01:22.898,1010223044220030,23.4,2023-02-13 23:01:27.746
18689,2023-02-13 23:01:31.858,1010223044220039,24.0,2023-02-13 23:01:36.706
18690,2023-02-13 23:01:40.857,1010223044220048,23.2,2023-02-13 23:01:45.756
18691,2023-02-13 23:01:49.877,1010223044220057,23.4,2023-02-13 23:01:54.696
18692,2023-02-13 23:01:58.707,1010223044220106,22.6,2023-02-13 23:02:03.585
18693,2023-02-13 23:02:07.897,1010223044220115,23.4,2023-02-13 23:02:12.706
18694,2023-02-13 23:02:16.907,1010223044220124,22.6,2023-02-13 23:02:21.736
18695,2023-02-13 23:02:25.806,1010223044220133,22.9,2023-02-13 23:02:30.696
18696,2023-02-13 23:02:34.895,1010223044220142,22.6,2023-02-13 23:02:39.746
18697,2023-02-13 23:02:43.756,1010223044220151,24.0,2023-02-13 23:02:48.625
18698,2023-02-13 23:02:52.766,1010223044220200,23.4,2023-02-13 23:02:57.664
18699,2023-02-13 23:03:10.716,1010223044220218,23.2,2023-02-13 23:03:15.494
18700,2023-02-13 23:03:19.686,1010223044220227,22.6,2023-02-13 23:03:24.545
18701,2023-02-13 23:03:28.696,1010223044220236,23.2,2023-02-13 23:03:33.494
18702,2023-02-13 23:03:37.655,1010223044220245,23.4,2023-02-13 23:03:42.466
18703,2023-02-13 23:03:46.625,1010223044220254,23.2,2023-02-13 23:03:51.426
18704,2023-02-13 23:03:55.466,1010223044220303,24.0,2023-02-13 23:04:00.305
18705,2023-02-13 23:04:04.635,1010223044220312,23.2,2023-02-13 23:04:09.434
18706,2023-02-13 23:04:13.605,1010223044220320,23.7,2023-02-13 23:04:18.463
18707,2023-02-13 23:04:22.714,1010223044220330,23.2,2023-02-13 23:04:27.503
18708,2023-02-13 23:04:31.555,1010223044220339,24.2,2023-02-13 23:04:36.384
18709,2023-02-13 23:04:40.595,1010223044220348,23.2,2023-02-13 23:04:45.424
18710,2023-02-13 23:04:58.444,1010223044220406,23.7,2023-02-13 23:05:03.255
18711,2023-02-13 23:05:07.293,1010223044220415,23.2,2023-02-13 23:05:12.134
18712,2023-02-13 23:05:16.223,1010223044220424,23.4,2023-02-13 23:05:21.104
18713,2023-02-13 23:05:25.313,1010223044220433,22.6,2023-02-13 23:05:30.134
18714,2023-02-13 23:05:34.263,1010223044220442,23.2,2023-02-13 23:05:39.174
18715,2023-02-13 23:05:43.243,1010223044220451,24.0,2023-02-13 23:05:48.063
18716,2023-02-13 23:05:52.134,1010223044220459,23.4,2023-02-13 23:05:57.023
18717,2023-02-13 23:06:01.084,1010223044220508,23.2,2023-02-13 23:06:05.983
18718,2023-02-13 23:06:10.013,1010223044220517,22.9,2023-02-13 23:06:14.953
18719,2023-02-13 23:06:18.983,1010223044220526,23.7,2023-02-13 23:06:23.913
18720,2023-02-13 23:06:28.003,1010223044220535,23.4,2023-02-13 23:06:32.872
18721,2023-02-13 23:06:45.953,1010223044220553,24.0,2023-02-13 23:06:50.782
18722,2023-02-13 23:06:54.822,1010223044220602,24.2,2023-02-13 23:06:59.752
18723,2023-02-13 23:07:03.943,1010223044220611,23.4,2023-02-13 23:07:08.792
18724,2023-02-13 23:07:21.642,1010223044220629,23.7,2023-02-13 23:07:26.542
18725,2023-02-13 23:07:30.693,1010223044220638,23.4,2023-02-13 23:07:35.592
18726,2023-02-13 23:07:39.832,1010223044220647,23.2,2023-02-13 23:07:44.711
18727,2023-02-13 23:07:48.772,1010223044220656,22.6,2023-02-13 23:07:53.671
18728,2023-02-13 23:08:06.772,1010223044220714,23.7,2023-02-13 23:08:11.671
18729,2023-02-13 23:08:15.752,1010223044220723,22.9,2023-02-13 23:08:20.542
18730,2023-02-13 23:08:51.671,1010223044220759,23.7,2023-02-13 23:08:56.461
18731,2023-02-13 23:09:00.582,1010223044220808,23.4,2023-02-13 23:09:05.509
18732,2023-02-13 23:09:09.601,1010223044220817,23.7,2023-02-13 23:09:14.391
18733,2023-02-13 23:09:18.621,1010223044220826,23.4,2023-02-13 23:09:23.440
18734,2023-02-13 23:09:27.561,1010223044220834,23.7,2023-02-13 23:09:32.470
18735,2023-02-13 23:09:45.720,1010223044220852,23.4,2023-02-13 23:09:50.551
18736,2023-02-13 23:09:54.710,1010223044220901,22.9,2023-02-13 23:09:59.509
18737,2023-02-13 23:10:03.601,1010223044220910,23.7,2023-02-13 23:10:08.470
18738,2023-02-13 23:10:30.581,1010223044220937,22.9,2023-02-13 23:10:35.428
18739,2023-02-13 23:10:39.480,1010223044220946,23.7,2023-02-13 23:10:44.309
18740,2023-02-13 23:10:57.230,1010223044221004,22.9,2023-02-13 23:11:02.140
18741,2023-02-13 23:11:06.240,1010223044221013,23.4,2023-02-13 23:11:11.039
18742,2023-02-13 23:11:15.160,1010223044221022,23.2,2023-02-13 23:11:20.059
18743,2023-02-13 23:11:24.279,1010223044221031,23.4,2023-02-13 23:11:29.019
18744,2023-02-13 23:11:42.319,1010223044221049,23.2,2023-02-13 23:11:47.188
18745,2023-02-13 23:11:51.158,1010223044221058,23.7,2023-02-13 23:11:55.989
18746,2023-02-13 23:12:00.198,1010223044221107,23.4,2023-02-13 23:12:05.039
18747,2023-02-13 23:12:18.088,1010223044221125,23.7,2023-02-13 23:12:22.957
18748,2023-02-13 23:12:35.948,1010223044221143,23.4,2023-02-13 23:12:40.868
18749,2023-02-13 23:12:44.938,1010223044221152,23.7,2023-02-13 23:12:49.757
18750,2023-02-13 23:12:53.908,1010223044221201,23.2,2023-02-13 23:12:58.798
18751,2023-02-13 23:13:03.039,1010223044221210,23.4,2023-02-13 23:13:07.986
18752,2023-02-13 23:13:20.987,1010223044221228,23.2,2023-02-13 23:13:25.917
18753,2023-02-13 23:13:29.868,1010223044221237,22.9,2023-02-13 23:13:34.796
18754,2023-02-13 23:13:47.737,1010223044221255,23.4,2023-02-13 23:13:52.627
18755,2023-02-13 23:13:56.848,1010223044221304,22.9,2023-02-13 23:14:01.667
18756,2023-02-13 23:14:14.786,1010223044221322,23.7,2023-02-13 23:14:19.665
18757,2023-02-13 23:14:23.726,1010223044221331,23.4,2023-02-13 23:14:28.635
18758,2023-02-13 23:14:32.746,1010223044221340,23.7,2023-02-13 23:14:37.607
18759,2023-02-13 23:14:50.756,1010223044221358,23.4,2023-02-13 23:14:55.677
18760,2023-02-13 23:15:08.927,1010223044221416,23.7,2023-02-13 23:15:13.766
18761,2023-02-13 23:15:26.617,1010223044221434,23.4,2023-02-13 23:15:31.437
18762,2023-02-13 23:15:35.526,1010223044221443,23.2,2023-02-13 23:15:40.404
18763,2023-02-13 23:15:44.655,1010223044221452,23.4,2023-02-13 23:15:49.515
18764,2023-02-13 23:15:53.615,1010223044221501,23.2,2023-02-13 23:15:58.474
18765,2023-02-13 23:16:02.605,1010223044221510,22.6,2023-02-13 23:16:07.436
18766,2023-02-13 23:16:11.645,1010223044221518,23.4,2023-02-13 23:16:16.474
18767,2023-02-13 23:16:20.526,1010223044221527,23.7,2023-02-13 23:16:25.355
18768,2023-02-13 23:16:29.486,1010223044221536,23.4,2023-02-13 23:16:34.315
18769,2023-02-13 23:16:56.276,1010223044221603,24.0,2023-02-13 23:17:01.184
18770,2023-02-13 23:17:05.365,1010223044221612,23.2,2023-02-13 23:17:10.244
18771,2023-02-13 23:17:14.394,1010223044221621,23.7,2023-02-13 23:17:19.194
18772,2023-02-13 23:17:23.224,1010223044221630,24.2,2023-02-13 23:17:28.065
18773,2023-02-13 23:17:32.255,1010223044221639,23.4,2023-02-13 23:17:37.115
18774,2023-02-13 23:17:41.404,1010223044221648,22.9,2023-02-13 23:17:46.233
18775,2023-02-13 23:17:50.394,1010223044221657,23.4,2023-02-13 23:17:55.275
18776,2023-02-13 23:17:59.394,1010223044221706,23.7,2023-02-13 23:18:04.234
18777,2023-02-13 23:18:08.414,1010223044221715,23.2,2023-02-13 23:18:13.273
18778,2023-02-13 23:18:17.384,1010223044221724,24.2,2023-02-13 23:18:22.243
18779,2023-02-13 23:18:26.543,1010223044221733,24.0,2023-02-13 23:18:31.364
18780,2023-02-13 23:18:35.543,1010223044221742,23.4,2023-02-13 23:18:40.404
18781,2023-02-13 23:18:44.594,1010223044221751,23.2,2023-02-13 23:18:49.433
18782,2023-02-13 23:18:53.594,1010223044221800,22.6,2023-02-13 23:18:58.473
18783,2023-02-13 23:19:02.493,1010223044221809,23.2,2023-02-13 23:19:07.364
