,time,TraceabilityCode,PressForceValueFR,time.value
35770,2023-02-28 00:25:01.661,1010223058232424,79.7,2023-02-28 00:25:06.500
35771,2023-02-28 00:25:25.821,1010223058232447,79.2,2023-02-28 00:25:30.740
35772,2023-02-28 00:25:33.871,1010223058232454,79.7,2023-02-28 00:25:38.730
35773,2023-02-28 00:25:50.190,1010223058232509,79.4,2023-02-28 00:25:54.980
35774,2023-02-28 00:25:58.180,1010223058232517,79.7,2023-02-28 00:26:03.059
35775,2023-02-28 00:26:06.311,1010223058232524,79.4,2023-02-28 00:26:11.150
35776,2023-02-28 00:26:22.421,1010223058232539,80.0,2023-02-28 00:26:27.311
35777,2023-02-28 00:26:30.421,1010223058232547,79.4,2023-02-28 00:26:35.299
35778,2023-02-28 00:26:54.730,1010223058232610,79.7,2023-02-28 00:26:59.630
35779,2023-02-28 00:27:10.979,1010223058232626,79.4,2023-02-28 00:27:15.789
35780,2023-02-28 00:27:18.888,1010223058232634,80.0,2023-02-28 00:27:23.769
35781,2023-02-28 00:27:26.969,1010223058232642,79.7,2023-02-28 00:27:31.779
35782,2023-02-28 00:27:59.098,1010223058232715,79.4,2023-02-28 00:28:04.029
35783,2023-02-28 00:28:15.378,1010223058232731,79.7,2023-02-28 00:28:20.168
35784,2023-02-28 00:28:23.378,1010223058232739,79.4,2023-02-28 00:28:28.269
35785,2023-02-28 00:28:31.549,1010223058232747,79.7,2023-02-28 00:28:36.338
35786,2023-02-28 00:28:39.608,1010223058232755,80.0,2023-02-28 00:28:44.519
35787,2023-02-28 00:28:47.759,1010223058232803,79.7,2023-02-28 00:28:52.657
35788,2023-02-28 00:29:03.957,1010223058232819,79.2,2023-02-28 00:29:08.818
35789,2023-02-28 00:29:12.048,1010223058232828,79.7,2023-02-28 00:29:16.907
35790,2023-02-28 00:29:28.257,1010223058232844,79.4,2023-02-28 00:29:33.068
35791,2023-02-28 00:29:36.328,1010223058232852,79.7,2023-02-28 00:29:41.227
35792,2023-02-28 00:29:44.318,1010223058232900,79.4,2023-02-28 00:29:49.148
35793,2023-02-28 00:30:16.556,1010223058232932,80.0,2023-02-28 00:30:21.467
35794,2023-02-28 00:30:32.836,1010223058232948,79.7,2023-02-28 00:30:37.707
35795,2023-02-28 00:30:40.957,1010223058232957,79.4,2023-02-28 00:30:45.776
35796,2023-02-28 00:30:48.996,1010223058233005,79.7,2023-02-28 00:30:53.857
35797,2023-02-28 00:31:21.256,1010223058233037,79.4,2023-02-28 00:31:26.117
35798,2023-02-28 00:32:33.954,1010223058233150,79.7,2023-02-28 00:32:38.825
35799,2023-02-28 00:32:41.994,1010223058233158,79.4,2023-02-28 00:32:46.823
35800,2023-02-28 00:33:06.255,1010223058233222,80.0,2023-02-28 00:33:11.075
35801,2023-02-28 00:33:14.335,1010223058233230,79.7,2023-02-28 00:33:19.144
35802,2023-02-28 00:33:22.384,1010223058233238,80.2,2023-02-28 00:33:27.305
35803,2023-02-28 00:33:30.484,1010223058233246,80.0,2023-02-28 00:33:35.384
35804,2023-02-28 00:33:38.555,1010223058233254,79.4,2023-02-28 00:33:43.453
35805,2023-02-28 00:33:46.734,1010223058233302,80.0,2023-02-28 00:33:51.543
35806,2023-02-28 00:33:54.734,1010223058233310,79.2,2023-02-28 00:33:59.555
35807,2023-02-28 00:34:02.753,1010223058233318,79.4,2023-02-28 00:34:07.632
35808,2023-02-28 00:34:19.013,1010223058233335,79.7,2023-02-28 00:34:23.953
35809,2023-02-28 00:34:27.144,1010223058233343,79.4,2023-02-28 00:34:31.943
35810,2023-02-28 00:34:43.243,1010223058233359,79.7,2023-02-28 00:34:48.191
35811,2023-02-28 00:34:51.372,1010223058233407,79.4,2023-02-28 00:34:56.183
35812,2023-02-28 00:34:59.433,1010223058233415,79.7,2023-02-28 00:35:04.272
35813,2023-02-28 00:35:07.562,1010223058233423,80.0,2023-02-28 00:35:12.431
35814,2023-02-28 00:35:15.711,1010223058233431,79.7,2023-02-28 00:35:20.510
35815,2023-02-28 00:35:23.762,1010223058233439,80.0,2023-02-28 00:35:28.592
35816,2023-02-28 00:35:31.661,1010223058233447,79.7,2023-02-28 00:35:36.519
35817,2023-02-28 00:38:43.515,1010223058233504,79.4,2023-02-28 00:38:48.355
35818,2023-02-28 00:38:51.565,1010223058233512,79.7,2023-02-28 00:38:56.444
35819,2023-02-28 00:38:59.585,1010223058233520,79.4,2023-02-28 00:39:04.515
35820,2023-02-28 00:39:07.694,1010223058233528,79.7,2023-02-28 00:39:12.505
35821,2023-02-28 00:39:23.704,1010223058233833,79.4,2023-02-28 00:39:28.585
35822,2023-02-28 00:39:55.723,1010223058233910,79.2,2023-02-28 00:40:00.584
35823,2023-02-28 00:40:03.812,1010223058233918,79.4,2023-02-28 00:40:08.671
35824,2023-02-28 00:40:11.802,1010223058233926,79.2,2023-02-28 00:40:16.663
35825,2023-02-28 00:40:19.773,1010223058233934,79.4,2023-02-28 00:40:24.592
35826,2023-02-28 00:40:35.763,1010223058233951,79.7,2023-02-28 00:40:40.651
35827,2023-02-28 00:40:43.953,1010223058233958,79.4,2023-02-28 00:40:48.743
35828,2023-02-28 00:40:59.953,1010223058234015,79.7,2023-02-28 00:41:04.832
35829,2023-02-28 00:41:24.101,1010223058234039,79.4,2023-02-28 00:41:28.901
35830,2023-02-28 00:41:32.092,1010223058234047,79.7,2023-02-28 00:41:36.982
35831,2023-02-28 00:41:48.282,1010223058234103,79.4,2023-02-28 00:41:53.232
35832,2023-02-28 00:41:56.421,1010223058234111,79.7,2023-02-28 00:42:01.322
35833,2023-02-28 00:42:12.500,1010223058234128,79.4,2023-02-28 00:42:17.391
35834,2023-02-28 00:42:28.621,1010223058234144,79.2,2023-02-28 00:42:33.470
35835,2023-02-28 00:42:36.630,1010223058234152,80.0,2023-02-28 00:42:41.469
35836,2023-02-28 00:42:44.599,1010223058234200,79.7,2023-02-28 00:42:49.380
35837,2023-02-28 00:42:52.700,1010223058234208,79.4,2023-02-28 00:42:57.630
35838,2023-02-28 00:43:16.779,1010223058234232,80.0,2023-02-28 00:43:21.630
35839,2023-02-28 00:43:32.898,1010223058234248,79.7,2023-02-28 00:43:37.717
35840,2023-02-28 00:43:48.989,1010223058234305,80.0,2023-02-28 00:43:53.788
35841,2023-02-28 00:43:57.029,1010223058234312,79.4,2023-02-28 00:44:01.878
35842,2023-02-28 00:44:13.259,1010223058234321,80.0,2023-02-28 00:44:18.078
35843,2023-02-28 00:44:21.759,1010223058234329,79.7,2023-02-28 00:44:26.598
35844,2023-02-28 00:44:30.118,1010223058234337,79.4,2023-02-28 00:44:34.997
35845,2023-02-28 00:45:26.737,1010223058234439,79.7,2023-02-28 00:45:31.546
35846,2023-02-28 00:45:58.836,1010223058234513,80.0,2023-02-28 00:46:03.634
35847,2023-02-28 00:46:14.986,1010223058234529,79.7,2023-02-28 00:46:19.875
35848,2023-02-28 00:46:31.036,1010223058234546,80.0,2023-02-28 00:46:35.875
35849,2023-02-28 00:46:39.216,1010223058234554,79.4,2023-02-28 00:46:44.026
35850,2023-02-28 00:46:47.286,1010223058234602,80.0,2023-02-28 00:46:52.105
35851,2023-02-28 00:47:17.664,1010223058234647,79.7,2023-02-28 00:47:22.575
35852,2023-02-28 01:15:02.250,1010223059001242,6.9,2023-02-28 01:15:48.990
35853,2023-02-28 01:15:55.470,1010123059001250,6.6,2023-02-28 01:16:00.499
35854,2023-02-28 01:16:22.430,1010123059001306,6.9,2023-02-28 01:16:27.430
35855,2023-02-28 01:16:41.640,1010123059001313,6.6,2023-02-28 01:16:46.730
35856,2023-02-28 01:22:06.858,1010123059001418,6.9,2023-02-28 01:22:11.948
35857,2023-02-28 01:22:19.388,1010123059001439,6.4,2023-02-28 01:22:24.438
35858,2023-02-28 01:22:29.789,1010123059001455,6.6,2023-02-28 01:22:34.808
35859,2023-02-28 01:22:45.398,1010123059002144,6.4,2023-02-28 01:22:50.497
35860,2023-02-28 01:22:54.138,1010123059002159,6.6,2023-02-28 01:22:59.227
35861,2023-02-28 01:23:19.517,1010123059002230,6.4,2023-02-28 01:23:24.667
35862,2023-02-28 01:23:53.157,1010123059002302,6.6,2023-02-28 01:23:58.267
35863,2023-02-28 01:24:10.026,1010123059002319,6.4,2023-02-28 01:24:15.066
35864,2023-02-28 01:24:35.226,1010123059002344,6.1,2023-02-28 01:24:40.357
35865,2023-02-28 01:25:00.326,1010123059002409,6.4,2023-02-28 01:25:05.467
35866,2023-02-28 01:25:08.746,1010123059002417,6.1,2023-02-28 01:25:13.867
35867,2023-02-28 01:25:17.117,1010123059002426,6.4,2023-02-28 01:25:22.115
35868,2023-02-28 01:25:25.516,1010123059002435,6.1,2023-02-28 01:25:30.506
35869,2023-02-28 01:25:33.957,1010123059002443,6.4,2023-02-28 01:25:39.065
35870,2023-02-28 01:25:42.325,1010123059002451,6.6,2023-02-28 01:25:47.464
35871,2023-02-28 01:25:50.746,1010123059002500,6.4,2023-02-28 01:25:55.865
35872,2023-02-28 01:25:59.176,1010123059002508,6.6,2023-02-28 01:26:04.276
35873,2023-02-28 01:26:57.466,1010123059002607,6.4,2023-02-28 01:27:02.515
35874,2023-02-28 01:27:06.365,1010123059002615,6.9,2023-02-28 01:27:11.464
35875,2023-02-28 01:27:14.494,1010123059002623,6.6,2023-02-28 01:27:19.624
35876,2023-02-28 01:27:31.595,1010123059002640,6.4,2023-02-28 01:27:36.584
35877,2023-02-28 01:27:39.674,1010123059002648,6.6,2023-02-28 01:27:44.755
35878,2023-02-28 01:27:48.174,1010123059002657,6.4,2023-02-28 01:27:53.244
35879,2023-02-28 01:27:56.704,1010123059002705,6.6,2023-02-28 01:28:01.714
35880,2023-02-28 01:28:13.253,1010123059002722,6.4,2023-02-28 01:28:18.193
35881,2023-02-28 01:28:38.803,1010123059002748,6.6,2023-02-28 01:28:43.874
35882,2023-02-28 01:28:47.154,1010123059002756,6.9,2023-02-28 01:28:52.273
35883,2023-02-28 01:28:55.654,1010123059002804,6.6,2023-02-28 01:29:00.753
35884,2023-02-28 01:29:03.894,1010123059002813,6.9,2023-02-28 01:29:08.992
35885,2023-02-28 01:29:12.493,1010123059002821,6.6,2023-02-28 01:29:17.562
35886,2023-02-28 01:33:16.188,1010123059002854,6.9,2023-02-28 01:33:21.209
35887,2023-02-28 01:33:24.729,1010123059002903,6.6,2023-02-28 01:33:29.799
35888,2023-02-28 01:33:56.697,1010123059002912,6.4,2023-02-28 01:34:01.796
35889,2023-02-28 01:34:13.477,1010123059002928,6.6,2023-02-28 01:34:18.506
35890,2023-02-28 01:34:22.148,1010123059003302,6.4,2023-02-28 01:34:27.236
35891,2023-02-28 01:34:30.278,1010123059003343,6.6,2023-02-28 01:34:35.395
35892,2023-02-28 01:34:46.316,1010123059003400,6.4,2023-02-28 01:34:51.305
35893,2023-02-28 01:35:10.536,1010123059003424,6.6,2023-02-28 01:35:15.627
35894,2023-02-28 01:36:24.335,1010123059003456,6.4,2023-02-28 01:36:29.395
35895,2023-02-28 01:36:33.006,1010123059003504,6.6,2023-02-28 01:36:38.026
35896,2023-02-28 01:36:40.976,1010123059003513,6.1,2023-02-28 01:36:46.026
35897,2023-02-28 01:36:48.986,1010123059003559,6.4,2023-02-28 01:36:54.035
35898,2023-02-28 01:37:13.085,1010123059003628,6.6,2023-02-28 01:37:18.125
35899,2023-02-28 01:37:21.275,1010123059003636,6.1,2023-02-28 01:37:26.365
35900,2023-02-28 01:37:29.414,1010123059003644,6.4,2023-02-28 01:37:34.434
35901,2023-02-28 01:37:38.134,1010123059003652,6.1,2023-02-28 01:37:43.164
35902,2023-02-28 01:37:46.285,1010123059003700,6.6,2023-02-28 01:37:51.404
35903,2023-02-28 01:38:33.974,1010123059003740,6.4,2023-02-28 01:38:39.013
35904,2023-02-28 01:39:15.174,1010123059003748,6.1,2023-02-28 01:39:20.174
35905,2023-02-28 01:39:32.003,1010123059003804,6.6,2023-02-28 01:39:37.072
35906,2023-02-28 01:39:39.963,1010123059003812,6.4,2023-02-28 01:39:44.993
35907,2023-02-28 01:41:04.082,1010123059003927,6.6,2023-02-28 01:41:09.082
35908,2023-02-28 01:42:26.690,1010123059004033,6.4,2023-02-28 01:42:31.811
35909,2023-02-28 01:42:59.081,1010123059004214,6.6,2023-02-28 01:43:04.131
35910,2023-02-28 01:43:40.269,1010123059004254,6.4,2023-02-28 01:43:45.319
35911,2023-02-28 01:43:48.339,1010123059004302,6.6,2023-02-28 01:43:53.408
35912,2023-02-28 01:43:56.400,1010123059004310,6.4,2023-02-28 01:44:01.489
35913,2023-02-28 01:44:20.799,1010123059004334,6.1,2023-02-28 01:44:25.799
35914,2023-02-28 01:44:28.848,1010123059004342,6.4,2023-02-28 01:44:33.969
35915,2023-02-28 01:45:02.408,1010123059004414,6.1,2023-02-28 01:45:07.486
35916,2023-02-28 01:45:10.788,1010123059004422,6.4,2023-02-28 01:45:15.888
35917,2023-02-28 01:45:18.757,1010123059004430,6.1,2023-02-28 01:45:23.806
35918,2023-02-28 01:45:27.528,1010123059004438,6.4,2023-02-28 01:45:32.607
35919,2023-02-28 01:45:36.147,1010123059004446,6.6,2023-02-28 01:45:41.177
35920,2023-02-28 01:45:44.006,1010123059004454,6.4,2023-02-28 01:45:49.085
35921,2023-02-28 01:45:52.877,1010123059004502,6.6,2023-02-28 01:45:57.897
35922,2023-02-28 01:46:01.117,1010123059004511,6.4,2023-02-28 01:46:06.216
35923,2023-02-28 01:46:09.486,1010123059004519,6.1,2023-02-28 01:46:14.526
35924,2023-02-28 01:46:18.056,1010123059004527,6.6,2023-02-28 01:46:23.176
35925,2023-02-28 01:46:34.697,1010123059004543,6.4,2023-02-28 01:46:39.724
35926,2023-02-28 01:46:51.676,1010123059004600,6.6,2023-02-28 01:46:56.684
35927,2023-02-28 01:46:59.526,1010123059004609,6.4,2023-02-28 01:47:04.595
35928,2023-02-28 01:48:09.144,1010123059004625,6.6,2023-02-28 01:48:14.293
35929,2023-02-28 01:49:10.733,1010123059004651,6.4,2023-02-28 01:49:15.802
35930,2023-02-28 01:49:34.733,1010123059004808,6.6,2023-02-28 01:49:39.822
35931,2023-02-28 01:49:59.062,1010123059004914,6.4,2023-02-28 01:50:04.121
35932,2023-02-28 01:50:15.861,1010123059004930,6.6,2023-02-28 01:50:20.931
35933,2023-02-28 01:50:32.141,1010123059004946,6.4,2023-02-28 01:50:37.171
35934,2023-02-28 01:50:48.262,1010123059005002,6.6,2023-02-28 01:50:53.332
35935,2023-02-28 01:50:56.292,1010123059005010,6.4,2023-02-28 01:51:01.411
35936,2023-02-28 01:51:04.742,1010123059005018,6.1,2023-02-28 01:51:09.740
35937,2023-02-28 01:51:21.571,1010123059005034,6.4,2023-02-28 01:51:26.690
35938,2023-02-28 01:51:29.841,1010123059005042,6.1,2023-02-28 01:51:34.930
35939,2023-02-28 01:51:37.819,1010123059005050,6.4,2023-02-28 01:51:42.849
35940,2023-02-28 01:53:12.428,1010123059005114,6.6,2023-02-28 01:53:17.469
35941,2023-02-28 01:53:54.207,1010123059005154,6.1,2023-02-28 01:53:59.256
35942,2023-02-28 01:54:02.288,1010123059005316,6.4,2023-02-28 01:54:07.415
35943,2023-02-28 01:54:42.786,1010123059005356,6.1,2023-02-28 01:54:47.826
35944,2023-02-28 01:54:50.967,1010123059005404,6.6,2023-02-28 01:54:55.967
35945,2023-02-28 01:54:58.927,1010123059005412,6.4,2023-02-28 01:55:04.056
35946,2023-02-28 01:55:23.796,1010123059005437,6.6,2023-02-28 01:55:28.855
35947,2023-02-28 01:55:32.155,1010123059005445,6.4,2023-02-28 01:55:37.265
35948,2023-02-28 01:55:40.345,1010123059005453,6.6,2023-02-28 01:55:45.404
35949,2023-02-28 01:55:48.746,1010123059005501,6.4,2023-02-28 01:55:53.815
35950,2023-02-28 01:56:13.785,1010123059005525,6.6,2023-02-28 01:56:18.934
35951,2023-02-28 01:56:39.375,1010123059005549,6.4,2023-02-28 01:56:44.453
35952,2023-02-28 01:56:47.825,1010123059005557,6.6,2023-02-28 01:56:52.934
35953,2023-02-28 01:56:55.694,1010123059005605,6.4,2023-02-28 01:57:00.773
35954,2023-02-28 01:57:04.565,1010123059005613,6.6,2023-02-28 01:57:09.663
35955,2023-02-28 01:57:21.313,1010123059005630,6.4,2023-02-28 01:57:26.372
35956,2023-02-28 01:57:54.953,1010123059005704,6.6,2023-02-28 01:58:00.062
35957,2023-02-28 01:58:02.832,1010123059005712,6.4,2023-02-28 01:58:07.903
35958,2023-02-28 01:58:28.332,1010123059005737,6.1,2023-02-28 01:58:33.332
35959,2023-02-28 01:58:36.911,1010123059005746,6.4,2023-02-28 01:58:42.051
35960,2023-02-28 01:58:53.721,1010123059005802,6.6,2023-02-28 01:58:58.861
35961,2023-02-28 02:00:00.871,1010123059005910,6.4,2023-02-28 02:00:05.911
35962,2023-02-28 02:00:09.401,1010123059005918,6.6,2023-02-28 02:00:14.470
35963,2023-02-28 02:00:51.009,1010123059010000,6.4,2023-02-28 02:00:56.138
35964,2023-02-28 02:01:07.759,1010123059010017,6.6,2023-02-28 02:01:12.778
35965,2023-02-28 02:01:25.019,1010123059010034,6.4,2023-02-28 02:01:30.059
35966,2023-02-28 02:01:33.309,1010123059010042,6.6,2023-02-28 02:01:38.378
35967,2023-02-28 02:01:41.569,1010123059010051,6.4,2023-02-28 02:01:46.618
35968,2023-02-28 02:01:50.098,1010123059010059,6.6,2023-02-28 02:01:55.259
35969,2023-02-28 02:02:15.358,1010123059010124,6.4,2023-02-28 02:02:20.447
35970,2023-02-28 02:02:48.727,1010123059010158,6.6,2023-02-28 02:02:53.828
35971,2023-02-28 02:02:57.167,1010123059010206,6.4,2023-02-28 02:03:02.236
35972,2023-02-28 02:03:05.467,1010123059010215,6.6,2023-02-28 02:03:10.536
35973,2023-02-28 02:04:26.395,1010123059010231,6.9,2023-02-28 02:04:31.515
35974,2023-02-28 02:04:35.065,1010123059010240,6.6,2023-02-28 02:04:40.144
35975,2023-02-28 02:04:43.214,1010123059010248,6.4,2023-02-28 02:04:48.293
35976,2023-02-28 02:04:59.355,1010123059010305,6.6,2023-02-28 02:05:04.453
35977,2023-02-28 02:05:23.835,1010123059010438,6.4,2023-02-28 02:05:28.924
35978,2023-02-28 02:05:31.934,1010123059010446,6.6,2023-02-28 02:05:37.023
35979,2023-02-28 02:05:40.023,1010123059010454,6.4,2023-02-28 02:05:45.102
35980,2023-02-28 02:05:56.874,1010123059010510,6.9,2023-02-28 02:06:01.913
35981,2023-02-28 02:06:04.894,1010123059010519,6.4,2023-02-28 02:06:09.983
35982,2023-02-28 02:06:51.673,1010123059010527,6.6,2023-02-28 02:06:56.782
35983,2023-02-28 02:07:00.233,1010123059010535,6.4,2023-02-28 02:07:05.272
35984,2023-02-28 02:07:08.022,1010123059010543,6.6,2023-02-28 02:07:13.022
35985,2023-02-28 02:07:16.032,1010123059010551,6.4,2023-02-28 02:07:21.092
35986,2023-02-28 02:07:48.582,1010123059010623,6.6,2023-02-28 02:07:53.651
35987,2023-02-28 02:07:56.601,1010123059010710,6.9,2023-02-28 02:08:01.742
35988,2023-02-28 02:08:04.631,1010123059010718,6.4,2023-02-28 02:08:09.661
35989,2023-02-28 02:08:20.740,1010123059010734,6.6,2023-02-28 02:08:25.821
35990,2023-02-28 02:08:29.230,1010123059010742,6.4,2023-02-28 02:08:34.309
35991,2023-02-28 02:08:37.260,1010123059010751,6.6,2023-02-28 02:08:42.381
35992,2023-02-28 02:08:45.790,1010123059010759,6.4,2023-02-28 02:08:50.780
35993,2023-02-28 02:09:02.730,1010123059010815,6.6,2023-02-28 02:09:07.730
35994,2023-02-28 02:09:11.109,1010123059010823,6.4,2023-02-28 02:09:16.148
35995,2023-02-28 02:09:27.799,1010123059010839,6.1,2023-02-28 02:09:32.858
35996,2023-02-28 02:09:36.229,1010123059010847,6.6,2023-02-28 02:09:41.257
35997,2023-02-28 02:09:44.729,1010123059010855,6.4,2023-02-28 02:09:49.739
35998,2023-02-28 02:09:53.219,1010123059010903,6.6,2023-02-28 02:09:58.219
35999,2023-02-28 02:11:08.667,1010123059011017,6.4,2023-02-28 02:11:13.657
36000,2023-02-28 02:11:25.348,1010123059011034,6.6,2023-02-28 02:11:30.387
36001,2023-02-28 02:11:50.637,1010123059011100,6.4,2023-02-28 02:11:55.746
36002,2023-02-28 02:11:59.187,1010123059011108,6.6,2023-02-28 02:12:04.236
36003,2023-02-28 02:12:32.806,1010123059011142,6.4,2023-02-28 02:12:37.904
36004,2023-02-28 02:12:58.016,1010123059011207,6.6,2023-02-28 02:13:03.105
36005,2023-02-28 02:13:23.285,1010123059011232,6.4,2023-02-28 02:13:28.303
36006,2023-02-28 02:13:31.775,1010123059011240,6.6,2023-02-28 02:13:36.783
36007,2023-02-28 02:13:40.144,1010123059011249,6.4,2023-02-28 02:13:45.184
36008,2023-02-28 02:13:48.595,1010123059011257,6.6,2023-02-28 02:13:53.664
36009,2023-02-28 02:14:05.414,1010123059011314,6.9,2023-02-28 02:14:10.543
36010,2023-02-28 02:14:13.894,1010123059011323,6.6,2023-02-28 02:14:18.944
36011,2023-02-28 02:14:30.874,1010123059011339,6.4,2023-02-28 02:14:35.904
36012,2023-02-28 02:14:38.944,1010123059011348,6.6,2023-02-28 02:14:43.983
36013,2023-02-28 02:14:56.144,1010123059011405,6.4,2023-02-28 02:15:01.273
36014,2023-02-28 02:15:13.042,1010123059011421,6.6,2023-02-28 02:15:18.072
36015,2023-02-28 02:15:29.743,1010123059011438,6.4,2023-02-28 02:15:34.782
36016,2023-02-28 02:15:38.193,1010123059011447,6.6,2023-02-28 02:15:43.193
36017,2023-02-28 02:15:54.503,1010123059011503,6.4,2023-02-28 02:15:59.582
36018,2023-02-28 02:16:20.191,1010123059011529,6.6,2023-02-28 02:16:25.191
36019,2023-02-28 02:16:28.161,1010123059011537,6.4,2023-02-28 02:16:33.190
36020,2023-02-28 02:16:36.960,1010123059011546,6.6,2023-02-28 02:16:41.990
36021,2023-02-28 02:17:10.561,1010123059011619,6.4,2023-02-28 02:17:15.661
36022,2023-02-28 02:17:44.121,1010123059011653,6.6,2023-02-28 02:17:49.190
36023,2023-02-28 02:18:09.289,1010123059011718,6.4,2023-02-28 02:18:14.390
36024,2023-02-28 02:18:17.880,1010123059011727,6.6,2023-02-28 02:18:22.950
36025,2023-02-28 02:18:26.319,1010123059011735,6.4,2023-02-28 02:18:31.349
36026,2023-02-28 02:18:43.099,1010123059011752,6.6,2023-02-28 02:18:48.229
36027,2023-02-28 02:18:59.730,1010123059011809,6.4,2023-02-28 02:19:04.868
36028,2023-02-28 02:19:08.368,1010123059011817,6.6,2023-02-28 02:19:13.438
36029,2023-02-28 02:19:16.789,1010123059011826,6.9,2023-02-28 02:19:21.838
36030,2023-02-28 02:19:25.269,1010123059011834,6.4,2023-02-28 02:19:30.388
36031,2023-02-28 02:19:41.908,1010123059011851,6.6,2023-02-28 02:19:47.019
36032,2023-02-28 02:19:50.489,1010123059011859,6.4,2023-02-28 02:19:55.519
36033,2023-02-28 02:20:07.229,1010123059011916,6.6,2023-02-28 02:20:12.309
36034,2023-02-28 02:20:32.398,1010123059011941,6.4,2023-02-28 02:20:37.517
36035,2023-02-28 02:20:40.868,1010123059011950,6.6,2023-02-28 02:20:45.917
36036,2023-02-28 02:21:14.207,1010123059012024,6.4,2023-02-28 02:21:19.346
36037,2023-02-28 02:21:23.108,1010123059012032,6.6,2023-02-28 02:21:28.236
36038,2023-02-28 02:21:56.457,1010123059012106,6.9,2023-02-28 02:22:01.595
36039,2023-02-28 02:22:05.127,1010123059012114,6.6,2023-02-28 02:22:10.157
36040,2023-02-28 02:22:38.716,1010123059012148,6.4,2023-02-28 02:22:43.835
36041,2023-02-28 02:22:55.476,1010123059012204,6.6,2023-02-28 02:23:00.555
36042,2023-02-28 02:23:03.875,1010123059012213,6.4,2023-02-28 02:23:08.956
36043,2023-02-28 02:23:12.046,1010123059012221,6.9,2023-02-28 02:23:17.186
36044,2023-02-28 02:23:20.776,1010123059012230,6.6,2023-02-28 02:23:25.825
36045,2023-02-28 02:23:37.515,1010123059012246,6.4,2023-02-28 02:23:42.553
36046,2023-02-28 02:24:02.664,1010123059012311,6.6,2023-02-28 02:24:07.674
36047,2023-02-28 02:24:53.364,1010123059012402,6.4,2023-02-28 02:24:58.463
36048,2023-02-28 02:25:01.874,1010123059012411,6.6,2023-02-28 02:25:06.882
36049,2023-02-28 02:26:17.762,1010123059012419,6.9,2023-02-28 02:26:22.780
36050,2023-02-28 02:26:26.361,1010123059012427,6.6,2023-02-28 02:26:31.421
36051,2023-02-28 02:26:34.312,1010123059012436,6.4,2023-02-28 02:26:39.341
36052,2023-02-28 02:26:42.401,1010123059012444,6.6,2023-02-28 02:26:47.522
36053,2023-02-28 02:26:58.772,1010123059012501,6.4,2023-02-28 02:27:03.921
36054,2023-02-28 02:27:07.480,1010123059012621,6.6,2023-02-28 02:27:12.640
36055,2023-02-28 02:28:04.121,1010123059012718,6.4,2023-02-28 02:28:09.200
36056,2023-02-28 02:28:12.111,1010123059012726,6.6,2023-02-28 02:28:17.190
36057,2023-02-28 02:28:20.171,1010123059012734,6.9,2023-02-28 02:28:25.200
36058,2023-02-28 02:28:36.641,1010123059012750,6.6,2023-02-28 02:28:41.670
36059,2023-02-28 02:29:10.680,1010123059012822,6.4,2023-02-28 02:29:15.759
36060,2023-02-28 02:29:18.759,1010123059012830,6.6,2023-02-28 02:29:23.920
36061,2023-02-28 02:29:27.420,1010123059012838,6.4,2023-02-28 02:29:32.569
36062,2023-02-28 02:29:52.019,1010123059012902,6.6,2023-02-28 02:29:57.039
36063,2023-02-28 02:30:09.168,1010123059012918,6.4,2023-02-28 02:30:14.328
36064,2023-02-28 02:30:17.229,1010123059012927,6.6,2023-02-28 02:30:22.239
36065,2023-02-28 02:30:34.428,1010123059012943,6.4,2023-02-28 02:30:39.528
36066,2023-02-28 02:30:42.709,1010123059012952,6.6,2023-02-28 02:30:47.767
36067,2023-02-28 02:30:59.207,1010123059013008,6.4,2023-02-28 02:31:04.247
36068,2023-02-28 02:31:16.288,1010123059013025,6.6,2023-02-28 02:31:21.358
36069,2023-02-28 02:31:41.207,1010123059013050,6.4,2023-02-28 02:31:46.226
36070,2023-02-28 02:32:06.788,1010123059013116,6.6,2023-02-28 02:32:11.907
36071,2023-02-28 02:32:14.726,1010123059013124,6.4,2023-02-28 02:32:19.835
36072,2023-02-28 02:32:31.687,1010123059013141,6.6,2023-02-28 02:32:36.805
36073,2023-02-28 02:32:39.806,1010123059013149,6.4,2023-02-28 02:32:44.967
36074,2023-02-28 02:32:48.526,1010123059013158,6.6,2023-02-28 02:32:53.687
36075,2023-02-28 02:32:56.957,1010123059013206,6.4,2023-02-28 02:33:02.086
36076,2023-02-28 02:33:05.296,1010123059013215,6.6,2023-02-28 02:33:10.335
36077,2023-02-28 02:33:30.586,1010123059013239,6.9,2023-02-28 02:33:35.595
36078,2023-02-28 02:33:38.486,1010123059013248,6.6,2023-02-28 02:33:43.525
36079,2023-02-28 02:34:20.645,1010123059013330,6.4,2023-02-28 02:34:25.765
36080,2023-02-28 02:34:28.966,1010123059013338,6.6,2023-02-28 02:34:34.085
36081,2023-02-28 02:34:45.914,1010123059013355,6.4,2023-02-28 02:34:50.954
36082,2023-02-28 02:34:54.204,1010123059013403,6.6,2023-02-28 02:34:59.283
36083,2023-02-28 02:35:52.914,1010123059013502,6.4,2023-02-28 02:35:58.003
36084,2023-02-28 02:36:01.255,1010123059013510,6.6,2023-02-28 02:36:06.255
36085,2023-02-28 02:36:17.854,1010123059013527,6.4,2023-02-28 02:36:22.882
36086,2023-02-28 02:36:26.283,1010123059013535,6.6,2023-02-28 02:36:31.364
