Erling,Haaland,22,TOT (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,5,7.4,11,0,1.8,Harry,Kane,21,FUL (A) 0-1,6,90,1,0,1,0,0,0,0,0,0,0,0,24,36,3,54,9.3,Mohamed,Salah,23,EVE (H) 2-0,11,89,1,0,1,0,0,0,0,0,0,0,3,31,46.6,14.1,69,13,Martin,Ødegaard,23,BRE (H) 1-1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,20.6,42.6,27,9,Gabriel,Martinelli,23,BRE (H) 1-1,3,61,0,0,1,0,0,0,0,0,0,0,0,6,0,6.4,37,4.3,Marcus,Rashford,22,CRY (H) 2-1,12,90,1,1,0,1,0,0,0,0,0,0,2,30,35.8,5.3,61,10.2,Bukayo,Saka,23,BRE (H) 1-1,6,90,0,1,0,1,0,0,0,0,0,0,1,23,29.6,31.3,61,12.2,Ivan,Toney,22,SOU (H) 3-0,1,90,0,0,1,0,0,0,0,1,0,0,0,7,14,15.5,25,5.5
Erling,Haaland,23,AVL (H) 3-1,4,45,0,1,0,0,0,0,0,0,0,0,0,11,13.2,10.4,8,3.2,Harry,Kane,22,MCI (H) 1-0,8,90,1,0,1,0,0,0,0,0,0,0,2,27,38.6,20.6,57,11.6,Mohamed,Salah,24,NEW (A) 0-2,6,90,0,1,1,0,0,0,0,0,0,0,0,18,21,14.8,21,5.7,Martin,Ødegaard,23,MCI (H) 1-3,2,90,0,0,0,3,0,0,0,0,0,0,0,8,3.8,15,6,2.5,Gabriel,Martinelli,23,MCI (H) 1-3,2,75,0,0,0,2,0,0,0,0,0,0,0,7,5,17.3,2,2.4,Marcus,Rashford,22,LEE (H) 2-2,8,90,1,0,0,2,0,0,0,0,0,0,1,24,42.8,37.6,34,11.4,Bukayo,Saka,23,MCI (H) 1-3,9,90,1,0,0,3,0,0,0,0,0,0,2,30,43.2,16,19,7.8,Ivan,Toney,23,ARS (A) 1-1,9,90,1,0,0,1,0,0,0,0,0,0,3,30,38.6,19.2,54,11.2
Erling,Haaland,23,ARS (A) 1-3,6,90,1,0,0,1,0,0,0,0,0,0,0,22,34.8,1.2,45,8.1,Harry,Kane,23,LEI (A) 4-1,2,90,0,0,0,4,0,0,0,0,0,0,0,4,8.4,22.3,19,5,Mohamed,Salah,25,CRY (A) 0-0,3,90,0,0,1,0,0,0,0,0,0,0,0,11,8.2,36.7,27,7.2,Martin,Ødegaard,24,AVL (A) 2-4,8,90,0,1,0,2,0,0,0,0,0,0,3,35,35.6,90.6,8,13.4,Gabriel,Martinelli,24,AVL (A) 2-4,6,22,1,0,0,0,0,0,0,0,0,0,0,21,36,14.3,23,7.3,Marcus,Rashford,23,LEE (A) 0-2,8,90,1,0,1,0,0,0,0,0,0,0,0,26,37.4,12.1,23,7.3,Bukayo,Saka,24,AVL (A) 2-4,6,90,1,0,0,2,0,0,0,1,0,0,0,15,47.6,8.5,63,11.9,Ivan,Toney,24,CRY (H) 1-1,2,90,0,0,0,1,0,0,0,0,0,0,0,2,5,2.1,30,3.7
Erling,Haaland,24,NFO (A) 1-1,2,90,0,0,0,1,0,0,0,0,0,0,0,-4,0,1.5,15,1.2,Harry,Kane,24,WHU (H) 2-0,5,90,0,1,1,0,0,0,0,0,0,0,0,15,18,26.4,13,5.7,Mohamed,Salah,25,WOL (H) 2-0,8,90,1,0,1,0,0,0,0,0,0,0,0,24,38.2,20.4,27,8.6,Martin,Ødegaard,25,LEI (A) 0-1,3,83,0,0,1,0,0,0,0,0,0,0,0,11,7.2,37.2,8,5.2,Gabriel,Martinelli,25,LEI (A) 0-1,10,90,1,0,1,0,0,0,0,1,0,0,3,26,28.8,8,33,7,Marcus,Rashford,24,LEI (H) 3-0,15,68,2,0,1,0,0,0,0,0,0,0,2,46,72.4,1.4,67,14.1,Bukayo,Saka,25,LEI (A) 0-1,3,90,0,0,1,0,0,0,0,0,0,0,0,6,8.2,25.6,20,5.4,Ivan,Toney,26,FUL (H) 3-2,8,90,1,0,0,2,0,0,0,0,0,0,2,26,33.6,10.8,27,7.1
Erling,Haaland,25,BOU (A) 1-4,10,71,1,1,1,0,0,0,0,0,0,0,1,40,37.6,3.2,45,8.6,Harry,Kane,25,CHE (H) 2-0,6,90,1,0,1,0,0,0,0,0,0,0,0,27,41,3.5,38,8.3,Mohamed,Salah,26,MUN (H) 7-0,21,90,2,2,1,0,0,0,0,1,0,0,3,64,106,40.1,49,19.5,Martin,Ødegaard,25,EVE (H) 4-0,8,90,1,0,1,0,0,0,0,0,0,0,0,32,39.8,28.9,24,9.3,Gabriel,Martinelli,25,EVE (H) 4-0,16,90,2,0,1,0,0,0,0,0,0,0,3,49,73.2,16.7,60,15,Marcus,Rashford,26,LIV (A) 7-0,2,84,0,0,0,6,0,0,0,0,0,0,0,2,4.4,1.3,27,3.3,Bukayo,Saka,25,EVE (H) 4-0,12,81,1,1,1,0,0,0,0,0,0,0,1,37,50,24.9,30,10.5,Ivan,Toney,27,EVE (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,-6,0,5.6,19,2.3
Erling,Haaland,26,NEW (H) 2-0,4,90,0,1,1,0,0,0,0,1,0,0,0,7,12.8,14.3,25,5.2,Harry,Kane,26,WOL (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,5,6.8,25.8,17,5,Mohamed,Salah,27,BOU (A) 1-0,0,90,0,0,0,1,0,0,1,0,0,0,0,-4,3.6,8.4,19,3.1,Martin,Ødegaard,26,BOU (H) 3-2,2,90,0,0,0,2,0,0,0,0,0,0,0,16,27.6,57.1,58,14.3,Gabriel,Martinelli,26,BOU (H) 3-2,2,90,0,0,0,2,0,0,0,0,0,0,0,11,1.4,27.9,31,6,Marcus,Rashford,27,SOU (H) 0-0,3,90,0,0,1,0,0,0,0,0,0,0,0,3,17,1.7,19,3.8,Bukayo,Saka,26,BOU (H) 3-2,2,90,0,0,0,2,0,0,0,0,0,0,0,9,19.6,47.2,69,13.6,Ivan,Toney,27,SOU (A) 0-2,11,90,1,1,1,0,0,0,0,1,0,0,3,42,60.2,11.7,47,11.9
Erling,Haaland,27,CRY (A) 0-1,6,90,1,0,1,0,0,0,0,0,0,0,0,23,25.2,4.8,40,7,Harry,Kane,27,NFO (H) 3-1,13,90,2,0,0,1,0,0,0,0,0,0,3,56,71.8,10.9,64,14.7,Mohamed,Salah,29,MCI (A) 4-1,6,69,1,0,0,3,0,0,0,1,0,0,0,21,33.6,11.3,24,6.9,Martin,Ødegaard,27,FUL (A) 0-3,7,90,1,0,1,0,0,0,0,1,0,0,0,25,42.8,29.6,23,9.5,Gabriel,Martinelli,27,FUL (A) 0-3,8,76,1,0,1,0,0,0,0,0,0,0,0,21,38.4,12.6,80,13.1,Marcus,Rashford,29,NEW (A) 2-0,2,90,0,0,0,2,0,0,0,0,0,0,0,3,0,1.9,4,0.5,Bukayo,Saka,27,FUL (A) 0-3,3,71,0,0,1,0,0,0,0,0,0,0,0,6,7,18.8,14,4,Ivan,Toney,28,LEI (H) 1-1,2,90,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.8,20,2.5
Erling,Haaland,29,LIV (H) 4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry,Kane,28,SOU (A) 3-3,6,90,1,0,0,3,0,0,0,0,0,0,0,27,32.2,2.8,46,8.1,Mohamed,Salah,29,CHE (A) 0-0,1,25,0,0,0,0,0,0,0,0,0,0,0,3,2.6,1.3,2,0.6,Martin,Ødegaard,28,CRY (H) 4-1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,14,22.3,18,5.4,Gabriel,Martinelli,28,CRY (H) 4-1,7,82,1,0,0,1,0,0,0,0,0,0,0,25,34.6,4.3,23,6.2,Marcus,Rashford,29,BRE (H) 1-0,10,90,1,0,1,0,0,0,0,0,0,0,2,30,45.6,45.4,54,14.5,Bukayo,Saka,28,CRY (H) 4-1,18,90,2,1,0,1,0,0,0,0,0,0,3,53,92.4,42.3,65,20,Ivan,Toney,29,BHA (A) 3-3,9,90,1,0,0,3,0,0,0,0,0,0,3,35,49.4,11.7,51,11.2
Erling,Haaland,30,SOU (A) 1-4,12,68,2,0,1,0,0,0,0,1,0,0,3,49,61.2,0.3,61,12.3,Harry,Kane,29,EVE (A) 1-1,7,90,1,0,0,1,0,0,0,1,0,0,2,22,33.6,1.3,30,6.5,Mohamed,Salah,30,ARS (H) 2-2,5,90,1,0,0,2,0,0,1,0,0,0,0,6,35.8,28.2,120,18.4,Martin,Ødegaard,29,LEE (H) 4-1,6,84,0,1,0,1,0,0,0,0,0,0,1,32,28.6,30.3,4,6.3,Gabriel,Martinelli,29,LEE (H) 4-1,5,90,0,1,0,1,0,0,0,0,0,0,0,24,31.2,33.2,62,12.6,Marcus,Rashford,30,EVE (H) 2-0,6,80,0,1,1,0,0,0,0,0,0,0,0,3,25.2,13.3,71,11,Bukayo,Saka,29,LEE (H) 4-1,1,30,0,0,0,1,0,0,0,0,0,0,0,3,3.6,1.3,4,0.9,Ivan,Toney,29,MUN (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,5,9.4,13.3,9,3.2
Erling,Haaland,31,LEI (H) 3-1,12,45,2,0,0,0,0,0,0,0,0,0,3,53,65.4,10.3,38,11.4,Harry,Kane,30,BHA (H) 2-1,9,90,1,0,0,1,0,0,0,0,0,0,3,36,42.4,24.9,27,9.4,Mohamed,Salah,31,LEE (A) 1-6,14,80,2,0,0,1,0,0,0,0,0,0,2,45,65.2,7.3,48,12.1,Martin,Ødegaard,30,LIV (A) 2-2,2,79,0,0,0,1,0,0,0,0,0,0,0,5,4,1.8,9,1.5,Gabriel,Martinelli,30,LIV (A) 2-2,13,90,1,1,0,2,0,0,0,0,0,0,3,35,65.8,48.9,37,15.2,Marcus,Rashford,31,NFO (A) 0-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bukayo,Saka,30,LIV (A) 2-2,1,90,0,0,0,2,0,0,0,1,0,0,0,11,13.4,41.2,12,6.7,Ivan,Toney,30,NEW (H) 1-2,4,90,1,0,0,2,0,0,1,0,0,0,0,20,53.2,7.4,84,14.5
Erling,Haaland,33,ARS (H) 4-1,14,90,1,2,0,1,0,0,0,0,0,0,2,47,87.8,35.6,93,21.6,Harry,Kane,31,BOU (H) 2-3,2,90,0,0,0,3,0,0,0,0,0,0,0,0,5.6,23.2,41,7,Mohamed,Salah,32,NFO (H) 3-2,7,90,1,0,0,2,0,0,0,0,0,0,0,30,37.4,28.8,38,10.4,Martin,Ødegaard,31,WHU (A) 2-2,10,89,1,0,0,2,0,0,0,0,0,0,3,30,46.4,9.5,34,9,Gabriel,Martinelli,31,WHU (A) 2-2,5,84,0,1,0,2,0,0,0,0,0,0,0,21,31.4,42.1,28,10.2,Marcus,Rashford,33,TOT (A) 2-2,12,90,1,1,0,2,0,0,0,0,0,0,2,31,0,0,0,0,Bukayo,Saka,31,WHU (A) 2-2,0,90,0,0,0,2,0,0,1,0,0,0,0,-5,4.8,14.3,38,5.7,Ivan,Toney,31,WOL (A) 2-0,2,90,0,0,0,2,0,0,0,0,0,0,0,3,6,1.3,37,4.4
Erling,Haaland,34,FUL (A) 1-2,8,90,1,0,0,1,0,0,0,0,0,0,2,26,35.2,23.4,48,10.7,Harry,Kane,32,NEW (A) 6-1,6,90,1,0,0,6,0,0,0,0,0,0,0,29,37.2,2.5,38,7.8,Mohamed,Salah,33,WHU (A) 1-2,2,90,0,0,0,1,0,0,0,0,0,0,0,13,8.2,22.5,20,5.1,Martin,Ødegaard,32,SOU (H) 3-3,7,90,1,0,0,3,0,0,0,0,0,0,0,25,39,26.5,26,9.2,Gabriel,Martinelli,32,SOU (H) 3-3,9,84,1,0,0,3,0,0,0,0,0,0,2,40,51.8,80.1,43,17.5,Marcus,Rashford,34,AVL (H) 1-0,6,85,0,1,1,0,0,0,0,0,0,0,0,8,7.4,11.6,48,6.7,Bukayo,Saka,32,SOU (H) 3-3,13,90,1,1,0,3,0,0,0,0,0,0,3,44,69.2,70.9,44,18.4,Ivan,Toney,32,AVL (H) 1-1,9,90,1,0,0,1,0,0,0,0,0,0,3,33,39,36.3,43,11.8
Erling,Haaland,34,WHU (H) 3-0,8,90,1,0,1,0,0,0,0,0,0,0,2,31,38.8,22.1,30,9.1,Harry,Kane,33,MUN (H) 2-2,11,90,0,2,0,2,0,0,0,0,0,0,3,46,0,0,0,0,Mohamed,Salah,34,TOT (H) 4-3,7,90,1,0,0,3,0,0,0,0,0,0,0,24,37,8.4,44,8.9,Martin,Ødegaard,33,MCI (A) 4-1,2,70,0,0,0,3,0,0,0,0,0,0,0,9,4.2,14,2,2,Gabriel,Martinelli,33,MCI (A) 4-1,1,59,0,0,0,3,0,0,0,0,0,0,0,2,3.6,1,0,0.5,Marcus,Rashford,34,BHA (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,10,16.4,23.3,37,7.7,Bukayo,Saka,33,MCI (A) 4-1,2,79,0,0,0,3,0,0,0,0,0,0,0,3,0,3.8,7,0.9,Ivan,Toney,33,CHE (A) 0-2,2,82,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,9,1.5
Erling,Haaland,35,LEE (H) 2-1,2,90,0,0,0,1,0,0,0,0,0,0,0,-7,2.8,4.5,50,5.7,Harry,Kane,34,LIV (A) 4-3,8,90,1,0,0,4,0,0,0,0,0,0,2,31,40.2,30.1,17,8.7,Mohamed,Salah,34,FUL (H) 1-0,11,83,1,0,1,0,0,0,0,0,0,0,3,31,44.2,31,44,11.9,Martin,Ødegaard,34,CHE (H) 3-1,15,90,2,0,0,1,0,0,0,0,0,0,3,52,82.8,26.7,55,16.5,Gabriel,Martinelli,34,CHE (H) 3-1,1,31,0,0,0,1,0,0,0,0,0,0,0,2,0,1.5,6,0.7,Marcus,Rashford,35,WHU (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,5,5.2,28,37,7,Bukayo,Saka,34,CHE (H) 3-1,2,73,0,0,0,1,0,0,0,0,0,0,0,9,10.4,20.3,51,8.2,Ivan,Toney,34,NFO (H) 2-1,7,90,1,0,0,1,0,0,0,0,0,0,1,26,34.4,13.2,13,6.1
,,,,,,,,,,,,,,,,,,,,,,Harry,Kane,35,CRY (H) 1-0,8,90,1,0,1,0,0,0,0,0,0,0,2,33,42.8,15.1,19,7.7,Mohamed,Salah,35,BRE (H) 1-0,10,90,1,0,1,0,0,0,0,0,0,0,2,31,46.2,40.4,54,14.1,Martin,Ødegaard,35,NEW (A) 0-2,10,79,1,0,1,0,0,0,0,0,0,0,2,30,48,25.4,45,11.8,Gabriel,Martinelli,35,NEW (A) 0-2,6,79,0,1,1,0,0,0,0,0,0,0,0,24,14,22.3,39,7.5,,,,,,,,,,,,,,,,,,,,,,,Bukayo,Saka,35,NEW (A) 0-2,3,86,0,0,1,0,0,0,0,0,0,0,0,8,14.8,14,21,5,Ivan,Toney,35,LIV (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,6,6,13.9,1,2.1
