,time,TraceabilityCode,CushionPumpMaxPower1,time.value
10712,2023-01-16 15:38:30.157,1010123016143802,52.8,2023-01-16 15:38:37.266
10713,2023-01-16 15:38:57.135,1010123016143829,53.1,2023-01-16 15:39:04.144
10714,2023-01-16 15:39:05.924,1010123016143838,52.8,2023-01-16 15:39:13.025
10715,2023-01-16 15:39:14.924,1010123016143847,53.1,2023-01-16 15:39:21.994
10716,2023-01-16 15:39:32.865,1010123016143905,52.8,2023-01-16 15:39:39.924
10717,2023-01-16 15:48:10.336,1010123016144249,52.5,2023-01-16 15:48:17.447
10718,2023-01-16 15:48:19.346,1010123016144258,52.8,2023-01-16 15:48:26.397
10719,2023-01-16 15:48:28.367,1010123016144307,53.1,2023-01-16 15:48:35.365
10720,2023-01-16 15:48:37.276,1010123016144800,52.8,2023-01-16 15:48:44.397
10721,2023-01-16 15:51:37.035,1010123016145109,52.5,2023-01-16 15:51:44.154
10722,2023-01-16 15:55:00.342,1010123016145118,52.8,2023-01-16 15:55:26.721
10723,2023-01-16 15:58:47.608,1010123016145809,52.5,2023-01-16 15:58:54.638
10724,2023-01-16 15:58:56.578,1010123016145818,52.8,2023-01-16 15:59:03.688
10725,2023-01-16 16:03:18.684,1010123016150250,52.5,2023-01-16 16:03:25.773
10726,2023-01-16 16:03:27.755,1010123016150259,52.8,2023-01-16 16:03:34.813
10727,2023-01-16 16:08:25.940,1010123016150758,52.5,2023-01-16 16:08:33.059
10728,2023-01-16 16:11:35.467,1010123016151107,52.8,2023-01-16 16:11:42.565
10729,2023-01-16 16:12:47.746,1010123016151219,52.5,2023-01-16 16:12:54.806
10730,2023-01-16 16:13:42.305,1010123016151246,52.8,2023-01-16 16:13:49.474
10731,2023-01-16 16:13:51.716,1010123016151256,52.5,2023-01-16 16:13:58.825
10732,2023-01-16 16:15:43.684,1010123016151409,52.8,2023-01-16 16:15:50.933
10733,2023-01-16 16:15:52.834,1010123016151418,52.5,2023-01-16 16:15:59.862
10734,2023-01-16 16:17:31.552,1010123016151703,52.8,2023-01-16 16:17:38.661
10735,2023-01-16 16:17:40.503,1010123016151712,52.5,2023-01-16 16:17:47.611
10736,2023-01-16 16:22:55.309,1010123016152227,52.8,2023-01-16 16:23:02.428
10737,2023-01-16 16:23:13.278,1010123016152245,52.5,2023-01-16 16:23:20.348
10738,2023-01-16 16:23:40.157,1010123016152312,52.8,2023-01-16 16:23:47.217
10739,2023-01-16 16:23:49.138,1010123016152321,52.5,2023-01-16 16:23:56.187
10740,2023-01-16 16:24:07.046,1010123016152339,52.8,2023-01-16 16:24:14.107
10741,2023-01-16 16:24:43.075,1010123016152415,52.5,2023-01-16 16:24:50.174
10742,2023-01-16 16:25:01.036,1010123016152433,52.8,2023-01-16 16:25:08.105
10743,2023-01-16 16:26:00.125,1010123016152451,52.5,2023-01-16 16:26:07.234
10744,2023-01-16 16:27:39.042,1010123016152722,52.8,2023-01-16 16:27:46.171
10745,2023-01-16 16:27:48.542,1010123016152730,52.5,2023-01-16 16:27:55.711
10746,2023-01-16 16:28:58.762,1010223016152836,52.2,2023-01-16 16:29:05.921
10747,2023-01-16 16:29:25.861,1010223016152859,52.5,2023-01-16 16:29:33.040
10748,2023-01-16 16:29:53.032,1010223016152924,52.2,2023-01-16 16:30:00.190
10749,2023-01-16 16:30:02.012,1010223016152934,52.5,2023-01-16 16:30:09.150
10750,2023-01-16 16:30:11.030,1010223016152943,52.2,2023-01-16 16:30:18.111
10751,2023-01-16 16:30:28.960,1010223016153001,52.5,2023-01-16 16:30:36.111
10752,2023-01-16 16:32:07.990,1010223016153139,52.2,2023-01-16 16:32:15.078
10753,2023-01-16 16:32:16.920,1010223016153149,52.5,2023-01-16 16:32:24.059
10754,2023-01-16 16:32:52.969,1010223016153225,52.2,2023-01-16 16:33:00.069
10755,2023-01-16 16:33:01.898,1010223016153233,52.5,2023-01-16 16:33:08.917
10756,2023-01-16 16:33:10.918,1010223016153243,52.2,2023-01-16 16:33:17.957
10757,2023-01-16 16:33:19.828,1010223016153252,52.5,2023-01-16 16:33:26.907
10758,2023-01-16 16:34:04.658,1010223016153337,52.2,2023-01-16 16:34:11.707
10759,2023-01-16 16:34:13.608,1010223016153345,52.5,2023-01-16 16:34:20.746
10760,2023-01-16 16:34:22.638,1010223016153355,52.2,2023-01-16 16:34:29.786
10761,2023-01-16 16:34:40.578,1010223016153412,52.5,2023-01-16 16:34:47.627
10762,2023-01-16 16:34:58.538,1010223016153430,52.8,2023-01-16 16:35:05.628
10763,2023-01-16 16:35:07.437,1010223016153439,52.5,2023-01-16 16:35:14.595
10764,2023-01-16 16:35:43.437,1010223016153515,52.2,2023-01-16 16:35:50.516
10765,2023-01-16 16:36:01.387,1010223016153533,52.5,2023-01-16 16:36:08.426
10766,2023-01-16 16:36:28.276,1010223016153600,52.2,2023-01-16 16:36:35.306
10767,2023-01-16 16:36:37.276,1010223016153609,52.5,2023-01-16 16:36:44.424
10768,2023-01-16 16:37:13.486,1010223016153645,52.2,2023-01-16 16:37:20.605
10769,2023-01-16 16:37:22.486,1010223016153654,52.5,2023-01-16 16:37:29.555
10770,2023-01-16 16:38:52.434,1010223016153824,52.2,2023-01-16 16:38:59.473
10771,2023-01-16 16:39:01.315,1010223016153833,52.5,2023-01-16 16:39:08.352
10772,2023-01-16 16:40:22.273,1010223016153954,52.2,2023-01-16 16:40:29.323
10773,2023-01-16 16:40:58.072,1010223016154030,52.5,2023-01-16 16:41:05.163
10774,2023-01-16 16:41:16.213,1010223016154048,52.2,2023-01-16 16:41:23.242
10775,2023-01-16 16:41:34.183,1010223016154106,52.5,2023-01-16 16:41:41.230
10776,2023-01-16 16:44:07.081,1010223016154339,52.8,2023-01-16 16:44:14.190
10777,2023-01-16 16:44:16.111,1010223016154348,52.5,2023-01-16 16:44:23.160
10778,2023-01-16 16:45:37.229,1010223016154509,52.8,2023-01-16 16:45:44.358
10779,2023-01-16 16:45:46.269,1010223016154518,52.5,2023-01-16 16:45:53.309
10780,2023-01-16 16:48:18.596,1010223016154750,52.2,2023-01-16 16:48:25.647
10781,2023-01-16 16:48:45.447,1010223016154817,52.5,2023-01-16 16:48:52.536
10782,2023-01-16 16:49:57.214,1010223016154929,52.2,2023-01-16 16:50:04.285
10783,2023-01-16 16:50:06.075,1010223016154938,52.5,2023-01-16 16:50:13.164
10784,2023-01-16 16:52:02.971,1010223016155135,52.2,2023-01-16 16:52:10.052
10785,2023-01-16 16:52:11.933,1010223016155144,52.5,2023-01-16 16:52:19.002
10786,2023-01-16 16:52:20.812,1010223016155153,52.2,2023-01-16 16:52:27.881
10787,2023-01-16 16:52:29.753,1010223016155202,52.5,2023-01-16 16:52:36.851
10788,2023-01-16 16:53:05.971,1010223016155237,52.2,2023-01-16 16:53:13.012
10789,2023-01-16 16:53:14.921,1010223016155246,52.5,2023-01-16 16:53:21.961
10790,2023-01-16 16:57:08.408,1010223016155640,52.2,2023-01-16 16:57:15.568
10791,2023-01-16 16:57:17.418,1010223016155649,52.5,2023-01-16 16:57:24.538
10792,2023-01-16 16:57:26.408,1010223016155659,52.2,2023-01-16 16:57:33.487
10793,2023-01-16 16:57:35.338,1010223016155707,52.5,2023-01-16 16:57:42.447
10794,2023-01-16 16:57:44.338,1010223016155716,52.2,2023-01-16 16:57:51.496
10795,2023-01-16 16:57:53.398,1010223016155725,52.5,2023-01-16 16:58:00.447
10796,2023-01-16 16:58:29.538,1010223016155802,52.2,2023-01-16 16:58:36.538
10797,2023-01-16 16:58:38.467,1010223016155810,52.5,2023-01-16 16:58:45.497
10798,2023-01-16 16:58:47.407,1010223016155819,52.2,2023-01-16 16:58:54.528
10799,2023-01-16 16:58:56.457,1010223016155828,52.5,2023-01-16 16:59:03.487
10800,2023-01-16 16:59:14.336,1010223016155846,52.2,2023-01-16 16:59:21.417
10801,2023-01-16 16:59:23.236,1010223016155856,52.5,2023-01-16 16:59:30.286
10802,2023-01-16 17:00:46.546,1010123016160029,52.2,2023-01-16 17:00:53.575
10803,2023-01-16 17:00:55.546,1010123016160036,52.5,2023-01-16 17:01:02.625
10804,2023-01-16 17:01:58.414,1010123016160130,52.2,2023-01-16 17:02:05.505
10805,2023-01-16 17:02:07.355,1010123016160139,52.5,2023-01-16 17:02:14.454
10806,2023-01-16 17:02:16.345,1010123016160148,52.2,2023-01-16 17:02:23.414
10807,2023-01-16 17:02:25.355,1010123016160157,52.5,2023-01-16 17:02:32.375
10808,2023-01-16 17:03:10.154,1010123016160242,52.2,2023-01-16 17:03:17.253
10809,2023-01-16 17:03:19.134,1010123016160251,52.5,2023-01-16 17:03:26.213
10810,2023-01-16 17:03:28.114,1010123016160300,52.2,2023-01-16 17:03:35.173
10811,2023-01-16 17:03:44.273,1010123016160309,52.5,2023-01-16 17:03:51.392
10812,2023-01-16 17:03:53.223,1010123016160318,52.2,2023-01-16 17:04:00.292
10813,2023-01-16 17:06:56.609,1010123016160558,52.5,2023-01-16 17:07:03.730
10814,2023-01-16 17:07:06.039,1010123016160607,51.9,2023-01-16 17:07:13.108
10815,2023-01-16 17:07:15.039,1010123016160616,52.5,2023-01-16 17:07:22.138
10816,2023-01-16 17:07:24.099,1010123016160625,52.2,2023-01-16 17:07:31.178
10817,2023-01-16 17:09:57.377,1010123016160929,51.9,2023-01-16 17:10:04.536
10818,2023-01-16 17:10:15.565,1010123016160947,52.2,2023-01-16 17:10:22.694
10819,2023-01-16 17:14:10.171,1010123016161342,52.5,2023-01-16 17:14:17.171
10820,2023-01-16 17:14:19.161,1010123016161351,52.2,2023-01-16 17:14:26.301
10821,2023-01-16 17:15:22.259,1010123016161454,52.5,2023-01-16 17:15:29.418
10822,2023-01-16 17:15:40.509,1010123016161512,52.2,2023-01-16 17:15:47.588
10823,2023-01-16 17:15:58.609,1010123016161530,52.5,2023-01-16 17:16:05.739
10824,2023-01-16 17:16:07.769,1010123016161539,52.2,2023-01-16 17:16:14.799
10825,2023-01-16 17:16:34.858,1010123016161606,52.5,2023-01-16 17:16:41.908
10826,2023-01-16 17:16:43.888,1010123016161615,52.2,2023-01-16 17:16:51.019
10827,2023-01-16 17:16:52.959,1010123016161624,52.5,2023-01-16 17:17:00.069
10828,2023-01-16 17:17:01.928,1010123016161633,52.2,2023-01-16 17:17:09.028
10829,2023-01-16 17:17:28.898,1010123016161701,52.5,2023-01-16 17:17:35.977
10830,2023-01-16 17:17:38.007,1010123016161710,52.2,2023-01-16 17:17:45.108
10831,2023-01-16 17:18:14.187,1010123016161746,52.5,2023-01-16 17:18:21.266
10832,2023-01-16 17:18:59.496,1010123016161831,52.2,2023-01-16 17:19:06.536
10833,2023-01-16 17:23:13.881,1010123016162131,52.5,2023-01-16 17:23:21.000
10834,2023-01-16 17:23:50.160,1010123016162319,52.2,2023-01-16 17:23:57.190
10835,2023-01-16 17:25:11.398,1010123016162443,52.5,2023-01-16 17:25:18.467
10836,2023-01-16 17:25:20.418,1010123016162452,52.2,2023-01-16 17:25:27.509
10837,2023-01-16 17:29:33.043,1010123016162905,51.9,2023-01-16 17:29:40.153
10838,2023-01-16 17:29:42.154,1010123016162914,52.2,2023-01-16 17:29:49.273
10839,2023-01-16 17:30:18.122,1010123016162950,51.9,2023-01-16 17:30:25.181
10840,2023-01-16 17:30:36.282,1010123016163008,52.2,2023-01-16 17:30:43.351
10841,2023-01-16 17:31:48.351,1010123016163120,51.9,2023-01-16 17:31:55.430
10842,2023-01-16 17:31:57.391,1010123016163129,52.2,2023-01-16 17:32:04.480
10843,2023-01-16 17:32:42.390,1010123016163214,51.9,2023-01-16 17:32:49.440
10844,2023-01-16 17:32:51.400,1010123016163223,52.2,2023-01-16 17:32:58.459
10845,2023-01-16 17:34:48.578,1010123016163420,51.9,2023-01-16 17:34:55.677
10846,2023-01-16 17:35:06.528,1010123016163438,52.2,2023-01-16 17:35:13.596
10847,2023-01-16 17:36:00.516,1010123016163532,51.9,2023-01-16 17:36:07.596
10848,2023-01-16 17:36:18.645,1010123016163550,52.2,2023-01-16 17:36:25.676
10849,2023-01-16 17:37:57.865,1010123016163730,51.9,2023-01-16 17:38:04.954
10850,2023-01-16 17:38:06.944,1010123016163739,52.2,2023-01-16 17:38:13.983
10851,2023-01-16 17:38:34.053,1010123016163806,51.9,2023-01-16 17:38:41.114
10852,2023-01-16 17:38:43.023,1010123016163815,52.2,2023-01-16 17:38:50.144
10853,2023-01-16 17:39:28.203,1010123016163900,51.9,2023-01-16 17:39:35.282
10854,2023-01-16 17:39:37.102,1010123016163909,52.2,2023-01-16 17:39:44.240
10855,2023-01-16 17:39:46.181,1010123016163918,51.9,2023-01-16 17:39:53.280
10856,2023-01-16 17:39:55.302,1010123016163927,52.2,2023-01-16 17:40:02.401
10857,2023-01-16 17:40:22.461,1010123016163954,51.9,2023-01-16 17:40:29.592
10858,2023-01-16 17:40:31.461,1010123016164003,52.2,2023-01-16 17:40:38.482
10859,2023-01-16 17:40:40.361,1010123016164012,51.9,2023-01-16 17:40:47.440
10860,2023-01-16 17:40:49.450,1010123016164021,52.2,2023-01-16 17:40:56.480
10861,2023-01-16 17:41:43.579,1010123016164115,51.9,2023-01-16 17:41:50.640
10862,2023-01-16 17:41:52.519,1010123016164124,52.2,2023-01-16 17:41:59.609
10863,2023-01-16 17:44:17.986,1010223016164400,52.5,2023-01-16 17:44:25.115
10864,2023-01-16 17:44:27.036,1010223016164408,52.2,2023-01-16 17:44:34.135
10865,2023-01-16 17:45:12.055,1010223016164447,51.9,2023-01-16 17:45:19.125
10866,2023-01-16 17:45:21.016,1010223016164455,52.2,2023-01-16 17:45:28.085
10867,2023-01-16 17:45:30.075,1010223016164502,51.9,2023-01-16 17:45:37.125
10868,2023-01-16 17:45:39.026,1010223016164510,52.2,2023-01-16 17:45:46.085
10869,2023-01-16 17:45:48.046,1010223016164518,51.9,2023-01-16 17:45:55.204
10870,2023-01-16 17:45:57.055,1010223016164526,52.2,2023-01-16 17:46:04.154
10871,2023-01-16 17:47:09.084,1010223016164638,51.9,2023-01-16 17:47:16.154
10872,2023-01-16 17:47:18.154,1010223016164647,52.2,2023-01-16 17:47:25.203
10873,2023-01-16 17:50:00.331,1010223016164929,51.9,2023-01-16 17:50:07.359
10874,2023-01-16 17:50:18.289,1010223016164948,52.2,2023-01-16 17:50:25.440
10875,2023-01-16 17:50:36.380,1010223016165005,51.9,2023-01-16 17:50:43.438
10876,2023-01-16 17:50:45.329,1010223016165014,52.2,2023-01-16 17:50:52.398
10877,2023-01-16 17:52:24.667,1010223016165159,51.9,2023-01-16 17:52:31.778
10878,2023-01-16 17:52:33.677,1010223016165207,52.2,2023-01-16 17:52:40.726
10879,2023-01-16 17:53:27.746,1010223016165257,51.9,2023-01-16 17:53:34.806
10880,2023-01-16 17:53:36.687,1010223016165314,52.2,2023-01-16 17:53:43.756
10881,2023-01-16 17:54:04.145,1010223016165345,51.9,2023-01-16 17:54:11.214
10882,2023-01-16 17:54:13.055,1010223016165354,52.2,2023-01-16 17:54:20.154
10883,2023-01-16 17:54:22.065,1010223016165401,51.9,2023-01-16 17:54:29.115
10884,2023-01-16 17:54:30.926,1010223016165409,52.2,2023-01-16 17:54:37.994
10885,2023-01-16 17:54:39.946,1010223016165417,51.9,2023-01-16 17:54:47.046
10886,2023-01-16 17:54:49.026,1010223016165425,52.2,2023-01-16 17:54:56.085
10887,2023-01-16 17:55:43.704,1010223016165521,51.9,2023-01-16 17:55:50.805
10888,2023-01-16 17:55:52.734,1010223016165528,52.2,2023-01-16 17:55:59.775
10889,2023-01-16 17:56:01.765,1010223016165537,51.9,2023-01-16 17:56:08.805
10890,2023-01-16 17:56:10.795,1010223016165544,52.2,2023-01-16 17:56:17.934
10891,2023-01-16 17:56:19.724,1010223016165552,51.9,2023-01-16 17:56:26.884
10892,2023-01-16 17:56:37.734,1010223016165609,52.2,2023-01-16 17:56:44.894
10893,2023-01-16 17:56:46.813,1010223016165617,51.9,2023-01-16 17:56:53.842
10894,2023-01-16 17:56:55.743,1010223016165625,52.2,2023-01-16 17:57:02.842
10895,2023-01-16 17:57:31.864,1010223016165701,51.9,2023-01-16 17:57:38.963
10896,2023-01-16 17:57:40.943,1010223016165710,52.2,2023-01-16 17:57:48.002
10897,2023-01-16 17:59:23.772,1010223016165840,52.5,2023-01-16 17:59:30.941
10898,2023-01-16 17:59:33.131,1010223016165850,51.9,2023-01-16 17:59:40.171
10899,2023-01-16 18:21:18.262,1010223016165858,52.8,2023-01-16 18:21:25.451
10900,2023-01-16 18:21:36.391,1010223016165916,52.5,2023-01-16 18:21:43.460
10901,2023-01-16 18:27:12.687,1010223016172651,52.2,2023-01-16 18:27:19.786
10902,2023-01-16 18:27:24.546,1010223016172707,52.5,2023-01-16 18:27:31.676
10903,2023-01-16 18:29:13.615,1010223016172850,52.2,2023-01-16 18:29:20.755
10904,2023-01-16 18:29:46.505,1010223016172922,52.5,2023-01-16 18:29:53.604
10905,2023-01-16 18:29:56.095,1010223016172929,52.2,2023-01-16 18:30:03.243
10906,2023-01-16 18:30:05.045,1010223016172945,52.5,2023-01-16 18:30:12.194
10907,2023-01-16 18:30:22.964,1010223016173001,52.2,2023-01-16 18:30:30.104
10908,2023-01-16 18:30:34.424,1010223016173017,52.5,2023-01-16 18:30:41.594
10909,2023-01-16 18:30:59.023,1010223016173041,52.2,2023-01-16 18:31:06.114
10910,2023-01-16 18:32:02.013,1010223016173137,52.5,2023-01-16 18:32:09.084
10911,2023-01-16 18:32:55.953,1010223016173225,52.2,2023-01-16 18:33:02.992
10912,2023-01-16 18:33:04.933,1010223016173234,52.5,2023-01-16 18:33:12.032
10913,2023-01-16 18:33:23.032,1010223016173252,52.2,2023-01-16 18:33:30.111
10914,2023-01-16 18:35:37.990,1010223016173511,52.5,2023-01-16 18:35:45.150
10915,2023-01-16 18:35:56.039,1010223016173527,52.2,2023-01-16 18:36:03.079
10916,2023-01-16 18:36:05.039,1010223016173536,52.5,2023-01-16 18:36:12.119
10917,2023-01-16 18:36:32.009,1010223016173602,52.2,2023-01-16 18:36:39.160
10918,2023-01-16 18:36:41.069,1010223016173610,52.5,2023-01-16 18:36:48.119
10919,2023-01-16 18:36:50.009,1010223016173619,52.2,2023-01-16 18:36:57.160
10920,2023-01-16 18:37:38.378,1010223016173647,52.5,2023-01-16 18:37:45.558
10921,2023-01-16 18:38:42.177,1010223016173811,52.2,2023-01-16 18:38:49.246
10922,2023-01-16 18:40:30.006,1010223016174013,52.5,2023-01-16 18:40:37.204
10923,2023-01-16 18:40:39.055,1010223016174021,52.2,2023-01-16 18:40:46.105
10924,2023-01-16 18:41:10.036,1010223016174053,52.5,2023-01-16 18:41:17.115
10925,2023-01-16 18:41:26.164,1010223016174109,52.2,2023-01-16 18:41:33.223
10926,2023-01-16 18:41:57.944,1010223016174141,52.5,2023-01-16 18:42:05.065
10927,2023-01-16 18:42:06.974,1010223016174150,52.2,2023-01-16 18:42:14.084
10928,2023-01-16 18:42:15.963,1010223016174157,52.5,2023-01-16 18:42:23.003
10929,2023-01-16 18:42:54.403,1010223016174237,52.2,2023-01-16 18:43:01.542
10930,2023-01-16 18:43:26.253,1010223016174309,52.5,2023-01-16 18:43:33.392
10931,2023-01-16 18:43:35.332,1010223016174317,52.2,2023-01-16 18:43:42.482
10932,2023-01-16 18:44:14.601,1010223016174357,52.5,2023-01-16 18:44:21.772
10933,2023-01-16 18:44:30.691,1010223016174413,52.2,2023-01-16 18:44:37.861
10934,2023-01-16 18:44:54.592,1010223016174437,52.5,2023-01-16 18:45:01.792
10935,2023-01-16 18:45:10.742,1010223016174453,52.2,2023-01-16 18:45:17.841
10936,2023-01-16 18:46:31.609,1010223016174613,51.9,2023-01-16 18:46:38.680
10937,2023-01-16 18:46:40.609,1010223016174621,52.2,2023-01-16 18:46:47.648
10938,2023-01-16 18:47:20.319,1010223016174701,51.9,2023-01-16 18:47:27.430
10939,2023-01-16 18:47:29.319,1010223016174709,52.2,2023-01-16 18:47:36.359
10940,2023-01-16 18:49:45.167,1010223016174925,52.5,2023-01-16 18:49:52.207
10941,2023-01-16 18:49:54.148,1010223016174933,52.2,2023-01-16 18:50:01.256
10942,2023-01-16 18:51:42.085,1010223016175117,52.5,2023-01-16 18:51:49.164
10943,2023-01-16 18:51:51.055,1010223016175125,52.2,2023-01-16 18:51:58.125
10944,2023-01-16 18:57:39.240,1010223016175722,52.5,2023-01-16 18:57:46.408
10945,2023-01-16 18:57:48.569,1010123016175730,52.2,2023-01-16 18:57:55.739
10946,2023-01-16 18:58:06.589,1010123016175745,52.5,2023-01-16 18:58:13.658
10947,2023-01-16 18:58:33.509,1010123016175808,52.2,2023-01-16 18:58:40.618
10948,2023-01-16 18:58:51.578,1010123016175824,52.5,2023-01-16 18:58:58.697
10949,2023-01-16 18:59:18.618,1010123016175850,52.2,2023-01-16 18:59:25.698
10950,2023-01-16 18:59:27.658,1010123016175859,52.5,2023-01-16 18:59:34.778
10951,2023-01-16 18:59:45.648,1010123016175917,52.2,2023-01-16 18:59:52.687
10952,2023-01-16 19:00:03.667,1010123016175936,52.5,2023-01-16 19:00:10.687
10953,2023-01-16 19:00:12.628,1010123016175944,52.2,2023-01-16 19:00:19.657
10954,2023-01-16 19:05:17.723,1010123016180253,52.5,2023-01-16 19:05:24.842
10955,2023-01-16 19:05:35.654,1010123016180311,52.2,2023-01-16 19:05:42.693
10956,2023-01-16 19:08:26.542,1010123016180758,52.5,2023-01-16 19:08:33.611
10957,2023-01-16 19:08:35.671,1010123016180807,52.2,2023-01-16 19:08:42.790
10958,2023-01-16 19:13:50.766,1010123016181323,51.9,2023-01-16 19:13:57.826
10959,2023-01-16 19:13:59.697,1010123016181332,52.2,2023-01-16 19:14:06.786
10960,2023-01-16 19:15:50.634,1010123016181522,51.9,2023-01-16 19:15:57.664
10961,2023-01-16 19:15:59.644,1010123016181531,52.2,2023-01-16 19:16:06.703
10962,2023-01-16 19:16:17.625,1010123016181549,51.9,2023-01-16 19:16:24.795
10963,2023-01-16 19:16:26.694,1010123016181558,52.2,2023-01-16 19:16:33.755
10964,2023-01-16 19:19:09.502,1010123016181841,51.9,2023-01-16 19:19:16.630
10965,2023-01-16 19:19:18.631,1010123016181850,52.2,2023-01-16 19:19:25.670
10966,2023-01-16 19:22:01.178,1010123016182133,51.9,2023-01-16 19:22:08.319
10967,2023-01-16 19:22:10.319,1010123016182142,52.2,2023-01-16 19:22:17.357
10968,2023-01-16 19:22:28.398,1010123016182200,51.9,2023-01-16 19:22:35.427
10969,2023-01-16 19:23:05.368,1010123016182218,52.2,2023-01-16 19:23:12.517
10970,2023-01-16 19:23:14.614,1010123016182227,51.9,2023-01-16 19:23:21.753
10971,2023-01-16 19:23:23.813,1010123016182236,52.2,2023-01-16 19:23:30.864
10972,2023-01-16 19:23:50.937,1010123016182322,51.9,2023-01-16 19:23:58.066
10973,2023-01-16 19:26:03.013,1010123016182350,52.2,2023-01-16 19:26:11.463
10974,2023-01-16 19:27:26.163,1010123016182658,51.9,2023-01-16 19:27:33.193
10975,2023-01-16 19:27:35.132,1010123016182706,52.2,2023-01-16 19:27:42.282
10976,2023-01-16 19:28:02.332,1010123016182734,51.9,2023-01-16 19:28:09.401
10977,2023-01-16 19:28:11.371,1010123016182743,52.2,2023-01-16 19:28:18.411
10978,2023-01-16 19:28:20.361,1010123016182752,51.9,2023-01-16 19:28:27.440
10979,2023-01-16 19:28:29.341,1010123016182801,52.2,2023-01-16 19:28:36.401
10980,2023-01-16 19:28:38.401,1010123016182810,51.9,2023-01-16 19:28:45.480
10981,2023-01-16 19:29:14.599,1010123016182846,52.2,2023-01-16 19:29:21.729
10982,2023-01-16 19:29:41.609,1010123016182913,51.9,2023-01-16 19:29:48.678
10983,2023-01-16 19:30:08.700,1010123016182941,52.2,2023-01-16 19:30:15.838
10984,2023-01-16 19:30:53.868,1010123016183026,51.9,2023-01-16 19:31:00.959
10985,2023-01-16 19:31:03.009,1010123016183035,52.2,2023-01-16 19:31:10.078
10986,2023-01-16 19:32:33.346,1010123016183205,51.9,2023-01-16 19:32:40.486
10987,2023-01-16 19:32:42.427,1010123016183214,52.2,2023-01-16 19:32:49.525
10988,2023-01-16 19:33:45.825,1010123016183318,51.9,2023-01-16 19:33:52.875
10989,2023-01-16 19:33:54.904,1010123016183327,52.2,2023-01-16 19:34:02.003
10990,2023-01-16 19:34:03.914,1010123016183335,51.9,2023-01-16 19:34:11.043
10991,2023-01-16 19:34:22.023,1010123016183354,52.2,2023-01-16 19:34:29.154
10992,2023-01-16 19:34:40.134,1010123016183412,51.9,2023-01-16 19:34:47.194
10993,2023-01-16 19:34:49.084,1010123016183421,52.2,2023-01-16 19:34:56.164
10994,2023-01-16 19:34:58.154,1010123016183430,51.9,2023-01-16 19:35:05.203
10995,2023-01-16 19:35:07.233,1010123016183439,52.2,2023-01-16 19:35:14.322
10996,2023-01-16 19:35:25.153,1010123016183457,51.9,2023-01-16 19:35:32.253
10997,2023-01-16 19:35:43.342,1010123016183515,52.2,2023-01-16 19:35:50.483
10998,2023-01-16 19:36:01.243,1010123016183533,51.9,2023-01-16 19:36:08.362
10999,2023-01-16 19:36:55.332,1010123016183627,52.2,2023-01-16 19:37:02.482
11000,2023-01-16 19:37:58.760,1010123016183730,51.9,2023-01-16 19:38:05.890
11001,2023-01-16 19:38:07.790,1010123016183739,52.2,2023-01-16 19:38:14.891
11002,2023-01-16 19:38:34.871,1010123016183807,51.9,2023-01-16 19:38:41.921
11003,2023-01-16 19:38:43.790,1010123016183815,52.2,2023-01-16 19:38:50.930
11004,2023-01-16 19:38:52.901,1010123016183824,51.9,2023-01-16 19:39:00.000
11005,2023-01-16 19:39:01.921,1010123016183834,52.2,2023-01-16 19:39:09.010
11006,2023-01-16 19:39:11.081,1010123016183843,51.9,2023-01-16 19:39:18.170
11007,2023-01-16 19:39:20.079,1010123016183852,52.2,2023-01-16 19:39:27.209
11008,2023-01-16 19:39:38.140,1010123016183910,51.9,2023-01-16 19:39:45.279
11009,2023-01-16 19:39:47.079,1010123016183919,52.2,2023-01-16 19:39:54.158
11010,2023-01-16 19:39:56.079,1010123016183928,51.9,2023-01-16 19:40:03.200
11011,2023-01-16 19:40:14.138,1010123016183946,52.2,2023-01-16 19:40:21.198
11012,2023-01-16 19:40:23.098,1010123016183955,51.9,2023-01-16 19:40:30.249
11013,2023-01-16 19:40:32.279,1010123016184004,52.2,2023-01-16 19:40:39.489
11014,2023-01-16 19:44:26.095,1010123016184358,51.9,2023-01-16 19:44:33.125
11015,2023-01-16 19:44:35.065,1010123016184407,52.2,2023-01-16 19:44:42.165
11016,2023-01-16 19:45:01.706,1010123016184425,51.9,2023-01-16 19:45:08.815
11017,2023-01-16 19:46:40.674,1010123016184612,52.2,2023-01-16 19:46:47.763
11018,2023-01-16 19:47:07.674,1010123016184640,51.9,2023-01-16 19:47:14.721
11019,2023-01-16 19:48:32.881,1010223016184816,52.2,2023-01-16 19:48:39.982
11020,2023-01-16 19:50:15.500,1010223016184957,52.5,2023-01-16 19:50:23.948
11021,2023-01-16 19:51:02.400,1010223016185037,52.2,2023-01-16 19:51:09.459
11022,2023-01-16 19:52:26.838,1010223016185140,52.5,2023-01-16 19:52:34.006
11023,2023-01-16 19:52:36.007,1010223016185204,52.2,2023-01-16 19:52:43.096
11024,2023-01-16 19:53:30.526,1010223016185306,52.5,2023-01-16 19:53:37.607
11025,2023-01-16 19:54:10.697,1010223016185314,52.2,2023-01-16 19:54:17.957
11026,2023-01-16 19:54:29.137,1010223016185346,52.5,2023-01-16 19:54:36.226
11027,2023-01-16 19:54:38.246,1010223016185354,52.2,2023-01-16 19:54:45.315
11028,2023-01-16 19:55:05.305,1010223016185435,52.5,2023-01-16 19:55:12.405
