,time,TraceabilityCode,CushionWaterTemperature,time.value
46989,2023-02-17 20:59:50.548,1010223048195924,34.2,2023-02-17 20:59:57.618
46990,2023-02-17 21:00:17.546,1010223048195950,34.1,2023-02-17 21:00:24.565
46991,2023-02-17 21:00:35.596,1010223048200007,34.0,2023-02-17 21:00:42.706
46992,2023-02-17 21:01:11.696,1010223048200043,33.9,2023-02-17 21:01:18.734
46993,2023-02-17 21:01:20.746,1010223048200053,33.8,2023-02-17 21:01:27.805
46994,2023-02-17 21:02:05.746,1010223048200138,33.7,2023-02-17 21:02:12.815
46995,2023-02-17 21:02:14.825,1010223048200147,33.6,2023-02-17 21:02:21.855
46996,2023-02-17 21:02:32.714,1010223048200205,33.7,2023-02-17 21:02:39.845
46997,2023-02-17 21:02:41.684,1010223048200213,33.5,2023-02-17 21:02:48.805
46998,2023-02-17 21:03:35.565,1010223048200308,33.4,2023-02-17 21:03:42.664
46999,2023-02-17 21:04:11.532,1010223048200344,33.3,2023-02-17 21:04:18.653
47000,2023-02-17 21:04:20.503,1010223048200352,33.4,2023-02-17 21:04:27.612
47001,2023-02-17 21:04:29.523,1010223048200410,33.3,2023-02-17 21:04:36.694
47002,2023-02-17 21:04:56.483,1010223048200433,33.2,2023-02-17 21:05:03.592
47003,2023-02-17 21:05:05.493,1010223048200441,33.3,2023-02-17 21:05:12.502
47004,2023-02-17 21:05:14.413,1010223048200449,33.2,2023-02-17 21:05:21.493
47005,2023-02-17 21:05:59.582,1010223048200531,33.1,2023-02-17 21:06:06.661
47006,2023-02-17 21:06:35.451,1010223048200607,33.2,2023-02-17 21:06:42.611
47007,2023-02-17 21:06:44.552,1010223048200617,33.1,2023-02-17 21:06:51.671
47008,2023-02-17 21:07:38.661,1010223048200711,33.0,2023-02-17 21:07:45.760
47009,2023-02-17 21:07:47.690,1010223048200719,33.1,2023-02-17 21:07:54.740
47010,2023-02-17 21:08:05.710,1010223048200737,33.0,2023-02-17 21:08:12.848
47011,2023-02-17 21:09:17.799,1010223048200850,32.9,2023-02-17 21:09:24.928
47012,2023-02-17 21:09:53.788,1010223048200926,32.8,2023-02-17 21:10:00.957
47013,2023-02-17 21:10:02.818,1010223048200935,32.9,2023-02-17 21:10:09.848
47014,2023-02-17 21:10:11.727,1010223048200944,32.8,2023-02-17 21:10:18.858
47015,2023-02-17 21:10:56.846,1010223048201029,32.7,2023-02-17 21:11:03.867
47016,2023-02-17 21:11:05.846,1010223048201038,32.8,2023-02-17 21:11:12.937
47017,2023-02-17 21:11:14.857,1010223048201047,32.7,2023-02-17 21:11:22.006
47018,2023-02-17 21:12:08.996,1010223048201141,32.6,2023-02-17 21:12:16.154
47019,2023-02-17 21:12:35.895,1010223048201208,32.5,2023-02-17 21:12:43.045
47020,2023-02-17 21:12:44.946,1010223048201217,32.4,2023-02-17 21:12:52.026
47021,2023-02-17 21:12:54.055,1010223048201226,32.3,2023-02-17 21:13:01.095
47022,2023-02-17 21:13:02.954,1010223048201235,32.2,2023-02-17 21:13:10.154
47023,2023-02-17 21:13:12.105,1010223048201244,32.1,2023-02-17 21:13:19.144
47024,2023-02-17 21:13:20.994,1010223048201253,32.0,2023-02-17 21:13:28.134
47025,2023-02-17 21:13:30.025,1010223048201302,31.8,2023-02-17 21:13:37.203
47026,2023-02-17 21:13:39.035,1010223048201311,31.7,2023-02-17 21:13:46.114
47027,2023-02-17 21:13:48.045,1010223048201320,31.6,2023-02-17 21:13:55.094
47028,2023-02-17 21:13:57.055,1010223048201329,31.5,2023-02-17 21:14:04.255
47029,2023-02-17 21:14:06.144,1010223048201338,31.3,2023-02-17 21:14:13.224
47030,2023-02-17 21:14:24.224,1010223048201356,31.2,2023-02-17 21:14:31.365
47031,2023-02-17 21:15:00.374,1010223048201432,31.3,2023-02-17 21:15:07.463
47032,2023-02-17 21:15:09.364,1010223048201441,31.4,2023-02-17 21:15:16.542
47033,2023-02-17 21:15:18.434,1010223048201450,31.5,2023-02-17 21:15:25.523
47034,2023-02-17 21:15:27.354,1010223048201459,31.6,2023-02-17 21:15:34.421
47035,2023-02-17 21:15:36.362,1010223048201508,31.8,2023-02-17 21:15:43.423
47036,2023-02-17 21:15:45.292,1010223048201517,32.0,2023-02-17 21:15:52.403
47037,2023-02-17 21:16:03.312,1010223048201535,32.2,2023-02-17 21:16:10.381
47038,2023-02-17 21:16:12.253,1010223048201544,32.3,2023-02-17 21:16:19.431
47039,2023-02-17 21:16:21.372,1010223048201553,32.4,2023-02-17 21:16:28.433
47040,2023-02-17 21:16:30.322,1010223048201602,32.6,2023-02-17 21:16:37.413
47041,2023-02-17 21:16:39.413,1010223048201611,32.7,2023-02-17 21:16:46.493
47042,2023-02-17 21:16:48.372,1010223048201620,32.8,2023-02-17 21:16:55.473
47043,2023-02-17 21:16:57.463,1010223048201629,32.9,2023-02-17 21:17:04.540
47044,2023-02-17 21:17:06.401,1010223048201638,33.1,2023-02-17 21:17:13.520
47045,2023-02-17 21:17:24.510,1010223048201657,33.2,2023-02-17 21:17:31.661
47046,2023-02-17 21:17:33.621,1010223048201705,33.4,2023-02-17 21:17:40.732
47047,2023-02-17 21:17:42.772,1010223048201714,33.5,2023-02-17 21:17:49.881
47048,2023-02-17 21:18:00.732,1010223048201732,33.6,2023-02-17 21:18:07.841
47049,2023-02-17 21:18:09.871,1010223048201741,33.7,2023-02-17 21:18:16.982
47050,2023-02-17 21:18:27.832,1010223048201800,33.6,2023-02-17 21:18:35.059
47051,2023-02-17 21:18:36.881,1010223048201809,33.7,2023-02-17 21:18:43.950
47052,2023-02-17 21:18:45.851,1010223048201818,33.8,2023-02-17 21:18:52.940
47053,2023-02-17 21:19:03.770,1010223048201836,33.9,2023-02-17 21:19:10.831
47054,2023-02-17 21:19:39.890,1010223048201912,34.0,2023-02-17 21:19:46.948
47055,2023-02-17 21:20:24.839,1010223048201957,34.1,2023-02-17 21:20:31.970
47056,2023-02-17 21:21:00.720,1010223048202033,34.2,2023-02-17 21:21:07.898
47057,2023-02-17 21:21:45.858,1010223048202118,34.1,2023-02-17 21:21:52.987
47058,2023-02-17 21:21:54.948,1010223048202127,34.2,2023-02-17 21:22:02.058
47059,2023-02-17 21:22:49.068,1010223048202221,34.1,2023-02-17 21:22:56.217
47060,2023-02-17 21:23:16.237,1010223048202248,34.0,2023-02-17 21:23:23.427
47061,2023-02-17 21:24:19.336,1010223048202352,33.9,2023-02-17 21:24:26.405
47062,2023-02-17 21:24:55.457,1010223048202427,33.8,2023-02-17 21:25:02.506
47063,2023-02-17 21:25:04.385,1010223048202436,33.9,2023-02-17 21:25:11.506
47064,2023-02-17 21:25:31.335,1010223048202503,33.8,2023-02-17 21:25:38.365
47065,2023-02-17 21:28:18.122,1010223048202750,33.9,2023-02-17 21:28:25.191
47066,2023-02-17 21:28:27.032,1010223048202759,33.8,2023-02-17 21:28:34.180
47067,2023-02-17 21:28:36.022,1010223048202808,33.9,2023-02-17 21:28:43.171
47068,2023-02-17 21:29:18.681,1010223048202901,34.0,2023-02-17 21:29:25.782
47069,2023-02-17 21:29:50.831,1010123048202909,34.1,2023-02-17 21:29:58.000
47070,2023-02-17 21:29:59.851,1010123048202917,34.2,2023-02-17 21:30:06.980
47071,2023-02-17 21:30:17.970,1010123048202953,34.3,2023-02-17 21:30:24.990
47072,2023-02-17 21:31:02.869,1010123048203035,34.4,2023-02-17 21:31:09.959
47073,2023-02-17 21:31:20.900,1010123048203053,34.5,2023-02-17 21:31:27.959
47074,2023-02-17 21:31:29.779,1010123048203102,34.4,2023-02-17 21:31:36.908
47075,2023-02-17 21:31:38.848,1010123048203111,34.5,2023-02-17 21:31:45.967
47076,2023-02-17 21:31:47.858,1010123048203120,34.6,2023-02-17 21:31:54.917
47077,2023-02-17 21:32:32.898,1010123048203205,34.7,2023-02-17 21:32:40.039
47078,2023-02-17 21:33:18.227,1010123048203250,34.8,2023-02-17 21:33:25.288
47079,2023-02-17 21:34:30.016,1010123048203402,34.7,2023-02-17 21:34:37.107
47080,2023-02-17 21:34:39.066,1010123048203411,34.6,2023-02-17 21:34:46.266
47081,2023-02-17 21:34:48.187,1010123048203420,34.4,2023-02-17 21:34:55.316
47082,2023-02-17 21:34:57.137,1010123048203429,34.3,2023-02-17 21:35:04.236
47083,2023-02-17 21:35:06.086,1010123048203438,34.0,2023-02-17 21:35:13.226
47084,2023-02-17 21:35:15.117,1010123048203447,33.9,2023-02-17 21:35:22.127
47085,2023-02-17 21:35:23.927,1010123048203456,33.7,2023-02-17 21:35:30.996
47086,2023-02-17 21:35:32.857,1010123048203505,33.6,2023-02-17 21:35:39.996
47087,2023-02-17 21:35:41.926,1010123048203514,33.4,2023-02-17 21:35:48.994
47088,2023-02-17 21:35:50.936,1010123048203523,33.1,2023-02-17 21:35:58.085
47089,2023-02-17 21:35:59.915,1010123048203532,33.0,2023-02-17 21:36:07.055
47090,2023-02-17 21:36:08.926,1010123048203541,32.8,2023-02-17 21:36:16.046
47091,2023-02-17 21:36:27.016,1010123048203559,32.6,2023-02-17 21:36:34.184
47092,2023-02-17 21:36:36.184,1010123048203608,32.4,2023-02-17 21:36:43.334
47093,2023-02-17 21:36:45.265,1010123048203617,32.3,2023-02-17 21:36:52.283
47094,2023-02-17 21:37:03.224,1010123048203635,32.2,2023-02-17 21:37:10.323
47095,2023-02-17 21:37:12.194,1010123048203644,32.0,2023-02-17 21:37:19.243
47096,2023-02-17 21:37:30.194,1010123048203702,31.8,2023-02-17 21:37:37.315
47097,2023-02-17 21:37:48.224,1010123048203720,31.7,2023-02-17 21:37:55.355
47098,2023-02-17 21:37:57.184,1010123048203729,31.6,2023-02-17 21:38:04.344
47099,2023-02-17 21:38:15.313,1010123048203747,31.5,2023-02-17 21:38:22.473
47100,2023-02-17 21:38:33.293,1010123048203805,31.4,2023-02-17 21:38:40.372
47101,2023-02-17 21:39:09.384,1010123048203841,31.5,2023-02-17 21:39:16.483
47102,2023-02-17 21:39:18.354,1010123048203850,31.6,2023-02-17 21:39:25.473
47103,2023-02-17 21:39:36.273,1010123048203908,31.8,2023-02-17 21:39:43.431
47104,2023-02-17 21:39:45.403,1010123048203917,31.9,2023-02-17 21:39:52.592
47105,2023-02-17 21:39:54.453,1010123048203926,32.0,2023-02-17 21:40:01.572
47106,2023-02-17 21:40:03.513,1010123048203935,32.1,2023-02-17 21:40:10.572
47107,2023-02-17 21:40:12.423,1010123048203944,32.3,2023-02-17 21:40:19.552
47108,2023-02-17 21:40:30.443,1010123048204002,32.5,2023-02-17 21:40:37.520
47109,2023-02-17 21:40:39.381,1010123048204011,32.6,2023-02-17 21:40:46.510
47110,2023-02-17 21:40:48.540,1010123048204020,32.7,2023-02-17 21:40:55.571
47111,2023-02-17 21:40:57.430,1010123048204029,32.8,2023-02-17 21:41:04.561
47112,2023-02-17 21:41:06.492,1010123048204039,33.0,2023-02-17 21:41:13.621
47113,2023-02-17 21:41:15.471,1010123048204047,33.1,2023-02-17 21:41:22.520
47114,2023-02-17 21:41:33.292,1010123048204105,33.3,2023-02-17 21:41:40.512
47115,2023-02-17 21:41:42.431,1010123048204114,33.4,2023-02-17 21:41:49.572
47116,2023-02-17 21:41:51.431,1010123048204124,33.5,2023-02-17 21:41:58.561
47117,2023-02-17 21:42:00.411,1010123048204133,33.6,2023-02-17 21:42:07.641
47118,2023-02-17 21:42:09.551,1010123048204141,33.7,2023-02-17 21:42:16.621
47119,2023-02-17 21:42:18.520,1010123048204150,33.8,2023-02-17 21:42:25.599
47120,2023-02-17 21:42:36.631,1010123048204208,33.9,2023-02-17 21:42:43.730
47121,2023-02-17 21:42:45.720,1010123048204217,34.0,2023-02-17 21:42:52.801
47122,2023-02-17 21:42:54.690,1010123048204227,34.1,2023-02-17 21:43:01.789
47123,2023-02-17 21:43:03.630,1010123048204236,34.2,2023-02-17 21:43:10.769
47124,2023-02-17 21:43:12.640,1010123048204245,34.3,2023-02-17 21:43:19.719
47125,2023-02-17 21:43:30.660,1010123048204303,34.4,2023-02-17 21:43:37.740
47126,2023-02-17 21:43:48.589,1010123048204321,34.5,2023-02-17 21:43:55.658
47127,2023-02-17 21:43:57.549,1010123048204330,34.6,2023-02-17 21:44:04.690
47128,2023-02-17 21:44:24.430,1010123048204356,34.7,2023-02-17 21:44:31.579
47129,2023-02-17 21:44:51.489,1010123048204423,34.8,2023-02-17 21:44:58.618
47130,2023-02-17 21:45:27.398,1010123048204459,34.9,2023-02-17 21:45:34.539
47131,2023-02-17 21:46:03.319,1010123048204535,35.0,2023-02-17 21:46:10.368
47132,2023-02-17 21:46:12.197,1010123048204544,34.9,2023-02-17 21:46:19.247
47133,2023-02-17 21:47:06.036,1010123048204638,34.8,2023-02-17 21:47:13.085
47134,2023-02-17 21:47:23.927,1010123048204656,34.9,2023-02-17 21:47:31.076
47135,2023-02-17 21:47:41.776,1010123048204714,34.7,2023-02-17 21:47:48.936
47136,2023-02-17 21:47:50.857,1010123048204723,34.8,2023-02-17 21:47:57.936
47137,2023-02-17 21:47:59.907,1010123048204732,34.7,2023-02-17 21:48:06.937
47138,2023-02-17 21:48:17.746,1010123048204750,34.6,2023-02-17 21:48:24.857
47139,2023-02-17 21:48:44.805,1010123048204816,34.4,2023-02-17 21:48:51.936
47140,2023-02-17 21:49:29.615,1010123048204902,34.3,2023-02-17 21:49:36.703
47141,2023-02-17 21:49:47.535,1010123048204920,34.2,2023-02-17 21:49:54.694
47142,2023-02-17 21:50:05.701,1010123048204938,34.1,2023-02-17 21:50:12.851
47143,2023-02-17 21:50:23.691,1010123048204955,34.0,2023-02-17 21:50:30.802
47144,2023-02-17 21:51:17.684,1010123048205050,33.9,2023-02-17 21:51:24.773
47145,2023-02-17 21:51:26.674,1010123048205059,34.0,2023-02-17 21:51:33.773
47146,2023-02-17 21:51:53.693,1010123048205126,33.9,2023-02-17 21:52:00.792
47147,2023-02-17 21:52:11.693,1010123048205144,34.0,2023-02-17 21:52:18.772
47148,2023-02-17 21:52:20.663,1010123048205153,33.9,2023-02-17 21:52:27.851
47149,2023-02-17 21:52:47.552,1010123048205220,34.0,2023-02-17 21:52:54.691
47150,2023-02-17 21:52:56.522,1010123048205229,33.9,2023-02-17 21:53:03.611
47151,2023-02-17 21:53:14.691,1010123048205247,34.0,2023-02-17 21:53:21.742
47152,2023-02-17 21:53:59.641,1010123048205332,34.1,2023-02-17 21:54:06.779
47153,2023-02-17 21:54:08.611,1010123048205341,34.2,2023-02-17 21:54:15.730
47154,2023-02-17 21:54:53.309,1010123048205425,34.3,2023-02-17 21:55:00.459
47155,2023-02-17 21:55:29.519,1010123048205501,34.4,2023-02-17 21:55:36.538
47156,2023-02-17 21:55:38.499,1010123048205510,34.5,2023-02-17 21:55:45.578
47157,2023-02-17 21:55:56.437,1010123048205528,34.6,2023-02-17 21:56:03.558
47158,2023-02-17 21:56:23.648,1010123048205556,34.7,2023-02-17 21:56:30.687
47159,2023-02-17 21:56:32.588,1010123048205605,34.8,2023-02-17 21:56:39.776
47160,2023-02-17 21:56:50.717,1010123048205622,34.9,2023-02-17 21:56:57.816
47161,2023-02-17 21:56:59.717,1010123048205632,34.8,2023-02-17 21:57:06.767
47162,2023-02-17 21:57:17.707,1010123048205650,34.9,2023-02-17 21:57:24.858
47163,2023-02-17 21:57:26.828,1010123048205659,35.0,2023-02-17 21:57:33.907
47164,2023-02-17 21:57:53.756,1010123048205726,34.9,2023-02-17 21:58:00.897
47165,2023-02-17 21:58:02.707,1010123048205735,34.8,2023-02-17 21:58:09.826
47166,2023-02-17 21:58:11.736,1010123048205744,34.6,2023-02-17 21:58:18.806
47167,2023-02-17 21:59:06.426,1010123048205753,33.7,2023-02-17 21:59:13.605
47168,2023-02-17 21:59:19.375,1010123048205802,33.5,2023-02-17 21:59:26.515
47169,2023-02-17 21:59:32.426,1010123048205811,33.4,2023-02-17 21:59:39.585
47170,2023-02-17 21:59:47.246,1010123048205820,33.1,2023-02-17 21:59:54.444
47171,2023-02-17 22:00:02.115,1010123048205829,33.0,2023-02-17 22:00:09.355
47172,2023-02-17 22:00:16.775,1010123048205923,32.8,2023-02-17 22:00:23.884
47173,2023-02-17 22:00:31.555,1010123048205936,32.6,2023-02-17 22:00:38.723
47174,2023-02-17 22:00:46.563,1010123048205949,32.4,2023-02-17 22:00:53.642
47175,2023-02-17 22:01:01.114,1010123048210004,32.3,2023-02-17 22:01:08.233
47176,2023-02-17 22:01:15.934,1010123048210019,32.2,2023-02-17 22:01:23.003
47177,2023-02-17 22:01:30.763,1010123048210034,32.1,2023-02-17 22:01:37.911
47178,2023-02-17 22:01:45.362,1010123048210049,32.0,2023-02-17 22:01:52.443
47179,2023-02-17 22:01:59.993,1010123048210104,31.9,2023-02-17 22:02:07.191
47180,2023-02-17 22:02:14.882,1010123048210118,31.8,2023-02-17 22:02:21.961
47181,2023-02-17 22:02:44.443,1010123048210148,31.7,2023-02-17 22:02:51.562
47182,2023-02-17 22:03:13.842,1010123048210217,31.8,2023-02-17 22:03:20.921
47183,2023-02-17 22:03:28.601,1010123048210232,31.9,2023-02-17 22:03:35.750
47184,2023-02-17 22:03:43.562,1010123048210247,32.0,2023-02-17 22:03:50.760
47185,2023-02-17 22:03:58.171,1010123048210302,32.2,2023-02-17 22:04:05.279
47186,2023-02-17 22:04:12.901,1010123048210316,32.3,2023-02-17 22:04:20.049
47187,2023-02-17 22:04:27.710,1010123048210331,32.5,2023-02-17 22:04:34.880
47188,2023-02-17 22:04:42.420,1010123048210346,32.6,2023-02-17 22:04:49.559
47189,2023-02-17 22:04:57.230,1010123048210400,32.8,2023-02-17 22:05:04.410
47190,2023-02-17 22:05:12.052,1010123048210415,33.0,2023-02-17 22:05:19.242
47191,2023-02-17 22:05:26.622,1010123048210430,33.1,2023-02-17 22:05:33.842
47192,2023-02-17 22:05:41.589,1010123048210445,33.3,2023-02-17 22:05:48.690
47193,2023-02-17 22:05:56.109,1010123048210459,33.5,2023-02-17 22:06:03.279
47194,2023-02-17 22:06:10.858,1010123048210514,33.6,2023-02-17 22:06:18.038
47195,2023-02-17 22:06:25.779,1010123048210529,33.7,2023-02-17 22:06:32.959
47196,2023-02-17 22:06:40.578,1010123048210544,33.8,2023-02-17 22:06:47.798
47197,2023-02-17 22:06:55.247,1010123048210559,33.9,2023-02-17 22:07:02.407
47198,2023-02-17 22:07:10.137,1010123048210613,34.0,2023-02-17 22:07:17.236
47199,2023-02-17 22:07:24.657,1010123048210628,34.2,2023-02-17 22:07:31.845
47200,2023-02-17 22:07:39.595,1010123048210643,34.3,2023-02-17 22:07:46.765
47201,2023-02-17 22:07:54.405,1010123048210658,34.4,2023-02-17 22:08:01.595
47202,2023-02-17 22:08:38.493,1010123048210742,34.5,2023-02-17 22:08:45.552
47203,2023-02-17 22:08:53.243,1010123048210756,34.6,2023-02-17 22:09:00.473
47204,2023-02-17 22:11:20.690,1010123048211024,34.4,2023-02-17 22:11:27.839
47205,2023-02-17 22:11:50.209,1010123048211053,34.3,2023-02-17 22:11:57.437
47206,2023-02-17 22:12:19.638,1010123048211123,34.2,2023-02-17 22:12:26.878
47207,2023-02-17 22:12:49.378,1010123048211153,34.1,2023-02-17 22:12:56.556
47208,2023-02-17 22:13:03.858,1010123048211207,34.0,2023-02-17 22:13:10.996
47209,2023-02-17 22:13:48.286,1010123048211252,33.9,2023-02-17 22:13:55.436
47210,2023-02-17 22:14:02.927,1010123048211306,33.8,2023-02-17 22:14:10.127
47211,2023-02-17 22:14:17.836,1010123048211321,33.7,2023-02-17 22:14:25.046
47212,2023-02-17 22:14:32.596,1010123048211336,33.6,2023-02-17 22:14:39.724
47213,2023-02-17 22:16:15.974,1010123048211519,33.5,2023-02-17 22:16:23.124
47214,2023-02-17 22:16:45.513,1010123048211549,33.6,2023-02-17 22:16:52.642
47215,2023-02-17 22:17:00.134,1010123048211603,33.5,2023-02-17 22:17:07.253
47216,2023-02-17 22:17:14.864,1010123048211618,33.6,2023-02-17 22:17:22.003
47217,2023-02-17 22:17:58.943,1010123048211702,33.7,2023-02-17 22:18:06.131
47218,2023-02-17 22:18:14.052,1010123048211717,33.8,2023-02-17 22:18:21.292
47219,2023-02-17 22:18:43.322,1010123048211747,33.9,2023-02-17 22:18:50.482
47220,2023-02-17 22:18:58.473,1010123048211802,34.0,2023-02-17 22:19:05.572
47221,2023-02-17 22:19:13.052,1010123048211816,33.9,2023-02-17 22:19:20.171
47222,2023-02-17 22:19:27.641,1010123048211831,34.1,2023-02-17 22:19:34.772
47223,2023-02-17 22:19:57.151,1010123048211900,34.2,2023-02-17 22:20:04.361
47224,2023-02-17 22:20:26.742,1010123048211930,34.3,2023-02-17 22:20:33.891
47225,2023-02-17 22:20:56.230,1010123048211959,34.4,2023-02-17 22:21:03.321
47226,2023-02-17 22:21:11.091,1010123048212014,34.5,2023-02-17 22:21:18.240
47227,2023-02-17 22:21:25.821,1010123048212029,34.4,2023-02-17 22:21:32.930
47228,2023-02-17 22:22:10.059,1010123048212113,34.2,2023-02-17 22:22:17.200
47229,2023-02-17 22:22:24.539,1010123048212128,34.0,2023-02-17 22:22:31.650
47230,2023-02-17 22:22:39.369,1010123048212143,33.8,2023-02-17 22:22:46.569
47231,2023-02-17 22:22:54.160,1010123048212158,33.6,2023-02-17 22:23:01.328
47232,2023-02-17 22:23:09.009,1010123048212212,33.5,2023-02-17 22:23:16.167
47233,2023-02-17 22:23:23.819,1010123048212227,33.3,2023-02-17 22:23:31.007
47234,2023-02-17 22:23:38.279,1010123048212242,33.1,2023-02-17 22:23:45.448
47235,2023-02-17 22:24:08.247,1010123048212311,32.9,2023-02-17 22:24:15.367
47236,2023-02-17 22:24:37.407,1010123048212341,32.7,2023-02-17 22:24:44.558
47237,2023-02-17 22:24:52.308,1010123048212355,32.6,2023-02-17 22:24:59.497
47238,2023-02-17 22:25:07.078,1010123048212410,32.5,2023-02-17 22:25:14.328
47239,2023-02-17 22:25:21.858,1010123048212425,32.4,2023-02-17 22:25:28.937
47240,2023-02-17 22:25:36.546,1010123048212440,32.3,2023-02-17 22:25:43.686
47241,2023-02-17 22:42:34.065,1010223048214141,31.7,2023-02-17 22:42:50.845
47242,2023-02-17 22:42:57.085,1010223048214148,31.9,2023-02-17 22:43:04.474
47243,2023-02-17 22:53:18.897,1010223048214155,31.6,2023-02-17 22:53:26.365
47244,2023-02-17 22:53:28.407,1010223048214202,31.5,2023-02-17 22:53:35.806
47245,2023-02-17 22:53:47.456,1010223048214248,31.4,2023-02-17 22:53:54.875
47246,2023-02-17 22:54:06.734,1010223048215334,31.3,2023-02-17 22:54:14.033
47247,2023-02-17 22:54:25.744,1010223048215352,33.5,2023-02-17 23:00:26.506
47248,2023-02-17 23:00:39.367,1010223048215411,33.6,2023-02-17 23:00:46.676
47249,2023-02-17 23:00:58.546,1010223048215430,33.7,2023-02-17 23:01:05.915
47250,2023-02-17 23:01:17.536,1010223048220044,33.8,2023-02-17 23:01:24.845
47251,2023-02-17 23:03:11.963,1010223048220238,33.7,2023-02-17 23:03:19.223
47252,2023-02-17 23:03:21.543,1010223048220248,33.6,2023-02-17 23:03:28.823
47253,2023-02-17 23:03:31.094,1010223048220257,33.5,2023-02-17 23:03:38.381
47254,2023-02-17 23:03:40.572,1010223048220307,33.4,2023-02-17 23:03:47.871
47255,2023-02-17 23:03:50.102,1010223048220316,33.2,2023-02-17 23:03:57.391
47256,2023-02-17 23:04:09.312,1010223048220335,33.0,2023-02-17 23:04:16.582
47257,2023-02-17 23:04:18.882,1010223048220345,32.9,2023-02-17 23:04:26.263
47258,2023-02-17 23:04:28.493,1010223048220354,32.7,2023-02-17 23:04:35.782
47259,2023-02-17 23:04:37.941,1010223048220404,32.6,2023-02-17 23:04:45.312
47260,2023-02-17 23:04:57.161,1010223048220423,32.4,2023-02-17 23:05:04.421
47261,2023-02-17 23:05:06.742,1010223048220433,32.3,2023-02-17 23:05:14.111
47262,2023-02-17 23:05:25.822,1010223048220452,32.2,2023-02-17 23:05:33.232
47263,2023-02-17 23:06:51.869,1010223048220502,31.7,2023-02-17 23:06:59.230
47264,2023-02-17 23:07:39.368,1010223048220511,31.5,2023-02-17 23:07:46.848
47265,2023-02-17 23:11:50.993,1010223048220652,32.5,2023-02-17 23:11:59.624
47266,2023-02-17 23:12:01.773,1010223048220706,32.6,2023-02-17 23:12:09.233
47267,2023-02-17 23:12:11.553,1010223048220753,32.7,2023-02-17 23:12:18.923
47268,2023-02-17 23:12:21.243,1010223048220803,32.8,2023-02-17 23:12:28.604
47269,2023-02-17 23:12:31.104,1010223048221145,32.9,2023-02-17 23:12:38.433
47270,2023-02-17 23:15:47.380,1010223048221205,33.8,2023-02-17 23:15:54.838
47271,2023-02-17 23:15:57.180,1010223048221216,33.7,2023-02-17 23:16:04.529
47272,2023-02-17 23:16:07.160,1010223048221226,33.8,2023-02-17 23:16:14.437
47273,2023-02-17 23:16:26.148,1010223048221245,33.7,2023-02-17 23:16:33.519
47274,2023-02-17 23:16:35.578,1010223048221602,33.6,2023-02-17 23:16:42.908
47275,2023-02-17 23:16:54.598,1010223048221621,33.5,2023-02-17 23:17:02.009
47276,2023-02-17 23:17:13.618,1010223048221640,33.4,2023-02-17 23:17:20.987
47277,2023-02-17 23:17:23.257,1010223048221649,33.2,2023-02-17 23:17:30.588
47278,2023-02-17 23:17:32.747,1010223048221659,33.1,2023-02-17 23:17:40.076
47279,2023-02-17 23:17:42.276,1010223048221709,33.0,2023-02-17 23:17:49.635
47280,2023-02-17 23:17:51.867,1010223048221718,32.8,2023-02-17 23:17:59.157
47281,2023-02-17 23:18:01.377,1010223048221728,32.7,2023-02-17 23:18:08.706
47282,2023-02-17 23:18:10.986,1010223048221737,32.5,2023-02-17 23:18:18.276
47283,2023-02-17 23:22:22.961,1010223048221747,31.2,2023-02-17 23:22:30.361
47284,2023-02-17 23:24:49.160,1010223048221815,32.1,2023-02-17 23:25:02.319
47285,2023-02-17 23:25:14.180,1010223048222237,32.3,2023-02-17 23:25:21.559
47286,2023-02-17 23:25:23.750,1010223048222247,32.4,2023-02-17 23:25:31.089
47287,2023-02-17 23:25:33.259,1010223048222448,32.5,2023-02-17 23:25:40.548
47288,2023-02-17 23:25:42.789,1010223048222503,32.6,2023-02-17 23:25:50.177
47289,2023-02-17 23:26:01.908,1010223048222528,32.7,2023-02-17 23:26:09.188
47290,2023-02-17 23:26:11.418,1010223048222538,32.8,2023-02-17 23:26:18.819
47291,2023-02-17 23:26:21.118,1010223048222547,33.0,2023-02-17 23:26:28.437
47292,2023-02-17 23:26:40.209,1010223048222606,33.1,2023-02-17 23:26:47.477
47293,2023-02-17 23:26:59.249,1010223048222625,34.3,2023-02-17 23:27:06.517
47294,2023-02-17 23:27:08.727,1010223048222635,37.8,2023-02-17 23:27:16.046
47295,2023-02-17 23:27:18.278,1010223048222645,36.4,2023-02-17 23:27:25.607
47296,2023-02-17 23:27:27.707,1010223048222654,33.6,2023-02-17 23:27:34.996
47297,2023-02-17 23:27:37.278,1010223048222703,33.5,2023-02-17 23:27:44.596
47298,2023-02-17 23:31:18.167,1010223048222741,33.0,2023-02-17 23:31:25.647
47299,2023-02-17 23:31:27.937,1010223048222751,32.8,2023-02-17 23:31:35.266
47300,2023-02-17 23:32:02.786,1010223048222924,32.4,2023-02-17 23:32:10.204
47301,2023-02-17 23:32:12.296,1010223048223042,32.3,2023-02-17 23:32:19.575
47302,2023-02-17 23:32:21.815,1010223048223054,32.1,2023-02-17 23:32:29.105
47303,2023-02-17 23:32:40.986,1010223048223208,32.0,2023-02-17 23:32:48.384
47304,2023-02-17 23:32:50.625,1010223048223216,31.9,2023-02-17 23:32:57.974
47305,2023-02-17 23:33:00.266,1010223048223226,31.8,2023-02-17 23:33:07.565
