,time,TraceabilityCode,CushionPumpMaxPower3,time.value
14751,2023-01-18 07:34:17.200,1010123018063347,46.5,2023-01-18 07:34:24.869
14752,2023-01-18 07:34:26.101,1010123018063356,46.8,2023-01-18 07:34:33.750
14753,2023-01-18 07:34:34.940,1010123018063405,46.5,2023-01-18 07:34:42.559
14754,2023-01-18 07:35:10.690,1010123018063441,46.2,2023-01-18 07:35:18.309
14755,2023-01-18 07:35:19.119,1010123018063449,46.8,2023-01-18 07:35:26.880
14756,2023-01-18 07:35:28.029,1010123018063458,46.2,2023-01-18 07:35:35.680
14757,2023-01-18 07:35:45.668,1010123018063516,46.5,2023-01-18 07:35:53.358
14758,2023-01-18 07:35:54.638,1010123018063525,46.2,2023-01-18 07:36:02.388
14759,2023-01-18 07:36:03.648,1010123018063534,46.5,2023-01-18 07:36:11.288
14760,2023-01-18 07:36:21.368,1010123018063551,46.8,2023-01-18 07:36:29.038
14761,2023-01-18 07:36:30.299,1010123018063600,46.2,2023-01-18 07:36:37.989
14762,2023-01-18 07:36:39.229,1010123018063609,46.5,2023-01-18 07:36:46.959
14763,2023-01-18 07:37:05.908,1010123018063636,46.2,2023-01-18 07:37:13.596
14764,2023-01-18 07:37:14.877,1010123018063645,46.5,2023-01-18 07:37:22.476
14765,2023-01-18 07:37:59.447,1010123018063729,45.9,2023-01-18 07:38:07.127
14766,2023-01-18 07:38:08.128,1010123018063738,46.8,2023-01-18 07:38:15.677
14767,2023-01-18 07:38:16.967,1010123018063747,46.2,2023-01-18 07:38:24.638
14768,2023-01-18 07:38:26.038,1010123018063756,46.5,2023-01-18 07:38:33.767
14769,2023-01-18 07:38:34.677,1010123018063805,46.8,2023-01-18 07:38:42.306
14770,2023-01-18 07:38:43.667,1010123018063814,46.2,2023-01-18 07:38:51.286
14771,2023-01-18 07:38:52.756,1010123018063823,46.5,2023-01-18 07:39:00.316
14772,2023-01-18 07:39:42.355,1010123018063849,52.5,2023-01-18 07:39:50.095
14773,2023-01-18 07:39:51.355,1010123018063858,46.8,2023-01-18 07:39:59.045
14774,2023-01-18 07:39:59.915,1010123018063907,51.3,2023-01-18 07:40:07.686
14775,2023-01-18 07:40:09.016,1010123018063916,50.1,2023-01-18 07:40:16.776
14776,2023-01-18 07:40:17.855,1010123018063925,49.8,2023-01-18 07:40:25.436
14777,2023-01-18 07:40:26.936,1010123018063957,48.3,2023-01-18 07:40:34.575
14778,2023-01-18 07:40:35.786,1010123018064006,48.6,2023-01-18 07:40:43.444
14779,2023-01-18 07:40:44.845,1010123018064014,48.0,2023-01-18 07:40:52.474
14780,2023-01-18 07:41:02.486,1010123018064032,47.4,2023-01-18 07:41:10.174
14781,2023-01-18 07:41:11.664,1010123018064041,47.7,2023-01-18 07:41:19.365
14782,2023-01-18 07:41:20.325,1010123018064050,48.3,2023-01-18 07:41:28.075
14783,2023-01-18 07:41:29.275,1010123018064059,47.4,2023-01-18 07:41:36.954
14784,2023-01-18 07:41:46.984,1010123018064117,46.8,2023-01-18 07:41:54.644
14785,2023-01-18 07:42:14.013,1010123018064126,52.2,2023-01-18 07:42:21.793
14786,2023-01-18 07:42:23.073,1010123018064135,46.8,2023-01-18 07:42:30.723
14787,2023-01-18 07:42:31.793,1010123018064144,51.3,2023-01-18 07:42:39.443
14788,2023-01-18 07:42:40.624,1010123018064153,50.1,2023-01-18 07:42:48.163
14789,2023-01-18 07:42:49.404,1010123018064202,48.9,2023-01-18 07:42:57.043
14790,2023-01-18 07:42:58.624,1010123018064229,48.6,2023-01-18 07:43:06.253
14791,2023-01-18 07:43:16.223,1010123018064246,48.0,2023-01-18 07:43:23.923
14792,2023-01-18 07:43:25.203,1010123018064255,47.7,2023-01-18 07:43:32.894
14793,2023-01-18 07:44:00.812,1010123018064331,47.1,2023-01-18 07:44:08.562
14794,2023-01-18 07:44:09.683,1010123018064340,47.4,2023-01-18 07:44:17.361
14795,2023-01-18 07:44:18.673,1010123018064349,47.1,2023-01-18 07:44:26.243
14796,2023-01-18 07:44:27.612,1010223018064409,46.8,2023-01-18 07:44:35.272
14797,2023-01-18 07:44:36.513,1010223018064416,47.1,2023-01-18 07:44:44.242
14798,2023-01-18 07:44:54.262,1010223018064430,46.5,2023-01-18 07:45:01.931
14799,2023-01-18 07:45:02.982,1010223018064438,46.8,2023-01-18 07:45:10.641
14800,2023-01-18 07:45:12.012,1010223018064445,46.5,2023-01-18 07:45:19.681
14801,2023-01-18 07:45:21.121,1010223018064452,46.8,2023-01-18 07:45:28.721
14802,2023-01-18 07:45:56.671,1010223018064526,46.2,2023-01-18 07:46:04.420
14803,2023-01-18 07:46:05.391,1010223018064535,47.1,2023-01-18 07:46:13.119
14804,2023-01-18 07:46:14.121,1010223018064544,46.8,2023-01-18 07:46:21.759
14805,2023-01-18 07:46:23.260,1010223018064553,46.2,2023-01-18 07:46:30.980
14806,2023-01-18 07:46:32.200,1010223018064602,46.8,2023-01-18 07:46:39.838
14807,2023-01-18 07:46:40.759,1010223018064611,46.5,2023-01-18 07:46:48.328
14808,2023-01-18 07:46:49.980,1010223018064620,45.9,2023-01-18 07:46:57.688
14809,2023-01-18 07:46:58.630,1010223018064628,47.1,2023-01-18 07:47:06.240
14810,2023-01-18 07:47:07.569,1010223018064638,46.2,2023-01-18 07:47:15.128
14811,2023-01-18 07:47:34.239,1010223018064704,46.5,2023-01-18 07:47:41.848
14812,2023-01-18 07:47:42.848,1010223018064713,46.2,2023-01-18 07:47:50.487
14813,2023-01-18 07:47:51.858,1010223018064722,45.9,2023-01-18 07:47:59.499
14814,2023-01-18 07:48:18.778,1010223018064731,52.5,2023-01-18 07:48:26.487
14815,2023-01-18 07:48:27.727,1010223018064740,47.4,2023-01-18 07:48:35.288
14816,2023-01-18 07:48:36.507,1010223018064748,50.7,2023-01-18 07:48:44.167
14817,2023-01-18 07:48:45.568,1010223018064757,49.8,2023-01-18 07:48:53.217
14818,2023-01-18 07:48:54.437,1010223018064806,49.5,2023-01-18 07:49:02.086
14819,2023-01-18 07:49:03.427,1010223018064833,48.6,2023-01-18 07:49:10.966
14820,2023-01-18 07:49:12.456,1010223018064842,48.3,2023-01-18 07:49:20.165
14821,2023-01-18 07:49:21.446,1010223018064851,48.6,2023-01-18 07:49:29.046
14822,2023-01-18 07:49:30.286,1010223018064900,48.0,2023-01-18 07:49:37.855
14823,2023-01-18 07:49:39.336,1010223018064909,47.4,2023-01-18 07:49:46.967
14824,2023-01-18 07:49:48.336,1010223018064918,47.7,2023-01-18 07:49:55.926
14825,2023-01-18 07:49:56.967,1010223018064927,47.4,2023-01-18 07:50:04.647
14826,2023-01-18 07:50:06.226,1010223018064936,47.1,2023-01-18 07:50:13.776
14827,2023-01-18 07:50:14.976,1010223018064944,47.4,2023-01-18 07:50:22.575
14828,2023-01-18 07:50:23.595,1010223018064954,46.8,2023-01-18 07:50:31.286
14829,2023-01-18 07:50:32.696,1010223018065003,46.5,2023-01-18 07:50:40.244
14830,2023-01-18 07:50:41.546,1010223018065011,46.8,2023-01-18 07:50:49.214
14831,2023-01-18 07:52:19.055,1010223018065153,42.3,2023-01-18 07:52:26.644
14832,2023-01-18 07:52:27.884,1010223018065201,42.0,2023-01-18 07:52:35.563
14833,2023-01-18 07:52:37.115,1010223018065209,43.5,2023-01-18 07:52:44.733
14834,2023-01-18 07:52:45.815,1010223018065217,44.4,2023-01-18 07:52:53.484
14835,2023-01-18 07:52:54.855,1010223018065225,44.7,2023-01-18 07:53:02.503
14836,2023-01-18 07:53:03.474,1010223018065233,45.3,2023-01-18 07:53:11.094
14837,2023-01-18 07:53:12.344,1010223018065242,45.0,2023-01-18 07:53:20.003
14838,2023-01-18 07:53:21.323,1010223018065251,45.3,2023-01-18 07:53:29.013
14839,2023-01-18 07:53:30.223,1010223018065300,45.9,2023-01-18 07:53:37.854
14840,2023-01-18 07:54:09.602,1010223018065318,52.8,2023-01-18 07:54:17.391
14841,2023-01-18 07:54:18.413,1010223018065327,46.5,2023-01-18 07:54:26.171
14842,2023-01-18 07:54:27.352,1010223018065336,51.0,2023-01-18 07:54:34.971
14843,2023-01-18 07:54:36.483,1010223018065344,49.8,2023-01-18 07:54:44.142
14844,2023-01-18 07:54:54.273,1010223018065424,49.2,2023-01-18 07:55:02.132
14845,2023-01-18 07:55:03.013,1010223018065433,48.9,2023-01-18 07:55:10.663
14846,2023-01-18 07:55:12.003,1010223018065442,47.7,2023-01-18 07:55:19.661
14847,2023-01-18 07:55:29.693,1010223018065500,47.4,2023-01-18 07:55:37.413
14848,2023-01-18 07:56:35.891,1010223018065526,52.5,2023-01-18 07:56:43.500
14849,2023-01-18 07:56:44.651,1010223018065535,46.5,2023-01-18 07:56:52.280
14850,2023-01-18 07:56:53.551,1010223018065544,51.3,2023-01-18 07:57:01.270
14851,2023-01-18 07:57:02.520,1010223018065553,50.4,2023-01-18 07:57:10.180
14852,2023-01-18 07:57:11.141,1010223018065602,49.8,2023-01-18 07:57:18.851
14853,2023-01-18 07:57:20.301,1010223018065650,48.6,2023-01-18 07:57:27.970
14854,2023-01-18 07:57:29.190,1010223018065659,48.9,2023-01-18 07:57:36.821
14855,2023-01-18 07:57:38.141,1010223018065708,48.3,2023-01-18 07:57:45.819
14856,2023-01-18 07:57:55.841,1010223018065725,47.1,2023-01-18 07:58:03.490
14857,2023-01-18 07:58:04.680,1010223018065734,47.7,2023-01-18 07:58:12.328
14858,2023-01-18 07:58:13.569,1010223018065743,47.4,2023-01-18 07:58:21.168
14859,2023-01-18 07:58:31.319,1010223018065801,47.1,2023-01-18 07:58:39.088
14860,2023-01-18 07:58:48.999,1010223018065819,46.5,2023-01-18 07:58:56.697
14861,2023-01-18 07:58:58.009,1010223018065828,46.8,2023-01-18 07:59:05.628
14862,2023-01-18 07:59:06.709,1010223018065836,47.1,2023-01-18 07:59:14.368
14863,2023-01-18 07:59:15.838,1010223018065845,46.8,2023-01-18 07:59:23.459
14864,2023-01-18 07:59:33.499,1010223018065903,47.1,2023-01-18 07:59:41.296
14865,2023-01-18 07:59:51.108,1010223018065921,46.8,2023-01-18 07:59:58.747
14866,2023-01-18 08:00:00.038,1010223018065930,46.5,2023-01-18 08:00:07.816
14867,2023-01-18 08:00:08.778,1010223018065939,46.8,2023-01-18 08:00:16.476
14868,2023-01-18 08:00:17.697,1010223018065948,46.5,2023-01-18 08:00:25.377
14869,2023-01-18 08:00:26.747,1010223018065957,46.8,2023-01-18 08:00:34.457
14870,2023-01-18 08:00:35.548,1010223018070005,47.1,2023-01-18 08:00:43.145
14871,2023-01-18 08:00:44.447,1010223018070014,46.8,2023-01-18 08:00:52.115
14872,2023-01-18 08:01:10.947,1010223018070041,47.7,2023-01-18 08:01:18.607
14873,2023-01-18 08:01:20.137,1010223018070059,46.2,2023-01-18 08:01:27.706
14874,2023-01-18 08:01:28.867,1010223018070106,46.8,2023-01-18 08:01:36.437
14875,2023-01-18 08:01:37.726,1010223018070113,46.5,2023-01-18 08:01:45.444
14876,2023-01-18 08:01:46.645,1010223018070120,46.8,2023-01-18 08:01:54.244
14877,2023-01-18 08:02:12.974,1010223018070143,46.2,2023-01-18 08:02:20.654
14878,2023-01-18 08:02:21.924,1010223018070152,46.5,2023-01-18 08:02:29.753
14879,2023-01-18 08:02:30.964,1010223018070201,46.8,2023-01-18 08:02:38.573
14880,2023-01-18 08:02:39.595,1010223018070210,46.5,2023-01-18 08:02:47.243
14881,2023-01-18 08:02:48.585,1010223018070218,46.2,2023-01-18 08:02:56.184
14882,2023-01-18 08:02:57.424,1010223018070227,46.5,2023-01-18 08:03:05.065
14883,2023-01-18 08:03:06.194,1010223018070236,46.8,2023-01-18 08:03:13.852
14884,2023-01-18 08:03:15.122,1010223018070245,46.5,2023-01-18 08:03:22.733
14885,2023-01-18 08:03:41.914,1010223018070312,46.8,2023-01-18 08:03:49.542
14886,2023-01-18 08:03:59.394,1010223018070329,46.5,2023-01-18 08:04:07.052
14887,2023-01-18 08:04:26.042,1010223018070356,46.2,2023-01-18 08:04:33.701
14888,2023-01-18 08:04:34.892,1010223018070405,46.5,2023-01-18 08:04:42.503
14889,2023-01-18 08:05:10.312,1010223018070440,47.4,2023-01-18 08:05:17.842
14890,2023-01-18 08:05:19.131,1010223018070449,45.9,2023-01-18 08:05:26.760
14891,2023-01-18 08:05:28.111,1010223018070458,46.2,2023-01-18 08:05:35.871
14892,2023-01-18 08:05:36.851,1010223018070507,46.5,2023-01-18 08:05:44.619
14893,2023-01-18 08:05:54.641,1010223018070533,46.2,2023-01-18 08:06:02.259
14894,2023-01-18 08:06:12.480,1010223018070548,46.8,2023-01-18 08:06:20.180
14895,2023-01-18 08:06:21.591,1010223018070555,46.5,2023-01-18 08:06:29.141
14896,2023-01-18 08:06:30.421,1010223018070603,46.8,2023-01-18 08:06:38.101
14897,2023-01-18 08:06:56.900,1010223018070627,46.2,2023-01-18 08:07:04.490
14898,2023-01-18 08:07:05.869,1010223018070636,46.5,2023-01-18 08:07:13.529
14899,2023-01-18 08:07:14.700,1010223018070645,46.8,2023-01-18 08:07:22.338
14900,2023-01-18 08:07:23.579,1010223018070654,46.5,2023-01-18 08:07:31.230
14901,2023-01-18 08:07:41.219,1010223018070711,46.2,2023-01-18 08:07:48.908
14902,2023-01-18 08:07:50.249,1010223018070720,46.5,2023-01-18 08:07:57.868
14903,2023-01-18 08:08:07.908,1010223018070738,46.2,2023-01-18 08:08:15.467
14904,2023-01-18 08:08:43.318,1010223018070813,46.5,2023-01-18 08:08:50.947
14905,2023-01-18 08:08:52.088,1010223018070822,46.2,2023-01-18 08:08:59.697
14906,2023-01-18 08:09:09.897,1010223018070840,46.5,2023-01-18 08:09:17.457
14907,2023-01-18 08:09:18.907,1010223018070849,46.2,2023-01-18 08:09:26.546
14908,2023-01-18 08:09:27.647,1010223018070858,46.8,2023-01-18 08:09:35.305
14909,2023-01-18 08:09:36.607,1010223018070906,46.5,2023-01-18 08:09:44.385
14910,2023-01-18 08:09:54.526,1010223018070924,46.8,2023-01-18 08:10:02.217
14911,2023-01-18 08:10:03.197,1010223018070933,46.5,2023-01-18 08:10:10.815
14912,2023-01-18 08:10:12.335,1010223018070942,45.9,2023-01-18 08:10:19.984
14913,2023-01-18 08:10:21.006,1010223018070951,46.5,2023-01-18 08:10:28.744
14914,2023-01-18 08:10:30.016,1010223018071000,46.2,2023-01-18 08:10:37.555
14915,2023-01-18 08:10:56.456,1010223018071027,46.5,2023-01-18 08:11:04.095
14916,2023-01-18 08:11:05.516,1010223018071035,46.2,2023-01-18 08:11:13.263
14917,2023-01-18 08:11:14.414,1010223018071044,46.5,2023-01-18 08:11:22.013
14918,2023-01-18 08:11:23.575,1010223018071053,46.2,2023-01-18 08:11:31.253
14919,2023-01-18 08:11:32.244,1010223018071102,46.8,2023-01-18 08:11:39.914
14920,2023-01-18 08:11:40.934,1010223018071111,46.5,2023-01-18 08:11:48.573
14921,2023-01-18 08:11:49.944,1010223018071120,45.6,2023-01-18 08:11:57.624
14922,2023-01-18 08:11:58.874,1010223018071129,46.2,2023-01-18 08:12:06.493
14923,2023-01-18 08:12:07.464,1010223018071138,46.5,2023-01-18 08:12:15.174
14924,2023-01-18 08:12:16.503,1010223018071147,45.9,2023-01-18 08:12:24.104
14925,2023-01-18 08:12:25.404,1010223018071155,46.2,2023-01-18 08:12:33.104
14926,2023-01-18 08:12:34.073,1010223018071204,46.5,2023-01-18 08:12:41.772
14927,2023-01-18 08:12:43.263,1010223018071213,46.2,2023-01-18 08:12:50.951
14928,2023-01-18 08:12:52.122,1010223018071222,46.8,2023-01-18 08:12:59.782
14929,2023-01-18 08:13:01.203,1010223018071231,46.2,2023-01-18 08:13:08.832
14930,2023-01-18 08:13:09.933,1010223018071240,46.5,2023-01-18 08:13:17.542
14931,2023-01-18 08:13:45.492,1010223018071315,46.2,2023-01-18 08:13:53.180
14932,2023-01-18 08:13:54.361,1010223018071324,46.5,2023-01-18 08:14:01.940
14933,2023-01-18 08:14:03.242,1010223018071333,46.2,2023-01-18 08:14:10.940
14934,2023-01-18 08:14:12.232,1010223018071342,46.5,2023-01-18 08:14:19.940
14935,2023-01-18 08:14:29.812,1010223018071400,46.8,2023-01-18 08:14:37.411
14936,2023-01-18 08:14:38.950,1010223018071409,45.9,2023-01-18 08:14:46.519
14937,2023-01-18 08:14:47.730,1010223018071418,46.5,2023-01-18 08:14:55.390
14938,2023-01-18 08:15:22.980,1010223018071453,45.9,2023-01-18 08:15:30.601
14939,2023-01-18 08:15:40.940,1010223018071511,46.2,2023-01-18 08:15:48.730
14940,2023-01-18 08:15:49.680,1010223018071520,46.8,2023-01-18 08:15:57.309
14941,2023-01-18 08:15:58.759,1010223018071528,46.2,2023-01-18 08:16:06.470
14942,2023-01-18 08:16:07.559,1010223018071537,46.5,2023-01-18 08:16:15.249
14943,2023-01-18 08:16:16.279,1010223018071546,46.2,2023-01-18 08:16:23.868
14944,2023-01-18 08:16:25.249,1010223018071555,45.9,2023-01-18 08:16:33.039
14945,2023-01-18 08:16:34.148,1010223018071604,46.5,2023-01-18 08:16:41.789
14946,2023-01-18 08:16:42.979,1010223018071613,46.2,2023-01-18 08:16:50.588
14947,2023-01-18 08:17:01.049,1010223018071631,46.5,2023-01-18 08:17:08.709
14948,2023-01-18 08:17:09.868,1010223018071640,46.8,2023-01-18 08:17:17.457
14949,2023-01-18 08:17:18.767,1010223018071649,46.2,2023-01-18 08:17:26.538
14950,2023-01-18 08:17:27.558,1010223018071657,46.8,2023-01-18 08:17:35.227
14951,2023-01-18 08:17:36.578,1010223018071706,46.2,2023-01-18 08:17:44.457
14952,2023-01-18 08:17:45.368,1010223018071715,46.8,2023-01-18 08:17:53.048
14953,2023-01-18 08:17:54.267,1010223018071724,46.2,2023-01-18 08:18:01.867
14954,2023-01-18 08:18:03.358,1010223018071733,45.9,2023-01-18 08:18:10.917
14955,2023-01-18 08:18:12.107,1010223018071742,46.5,2023-01-18 08:18:19.825
14956,2023-01-18 08:18:29.877,1010223018071800,46.2,2023-01-18 08:18:37.555
14957,2023-01-18 08:19:14.266,1010223018071844,46.5,2023-01-18 08:19:21.887
14958,2023-01-18 08:19:31.917,1010223018071902,47.1,2023-01-18 08:19:39.546
14959,2023-01-18 08:19:40.895,1010223018071911,45.9,2023-01-18 08:19:48.545
14960,2023-01-18 08:19:49.766,1010223018071920,46.2,2023-01-18 08:19:57.414
14961,2023-01-18 08:20:25.375,1010223018071955,46.8,2023-01-18 08:20:32.984
14962,2023-01-18 08:20:34.046,1010223018072004,46.5,2023-01-18 08:20:41.744
14963,2023-01-18 08:20:43.255,1010223018072013,45.9,2023-01-18 08:20:50.904
14964,2023-01-18 08:20:51.884,1010223018072022,46.5,2023-01-18 08:20:59.575
14965,2023-01-18 08:21:00.815,1010223018072031,46.2,2023-01-18 08:21:08.565
14966,2023-01-18 08:21:09.865,1010223018072040,46.5,2023-01-18 08:21:17.543
14967,2023-01-18 08:21:27.684,1010223018072058,46.8,2023-01-18 08:21:35.364
14968,2023-01-18 08:21:36.664,1010223018072106,46.5,2023-01-18 08:21:44.355
14969,2023-01-18 08:21:54.015,1010223018072124,45.9,2023-01-18 08:22:01.713
14970,2023-01-18 08:22:20.614,1010223018072151,46.2,2023-01-18 08:22:28.194
14971,2023-01-18 08:22:29.674,1010223018072200,45.6,2023-01-18 08:22:37.354
14972,2023-01-18 08:22:38.563,1010223018072208,46.2,2023-01-18 08:22:46.122
14973,2023-01-18 08:22:56.283,1010223018072226,46.5,2023-01-18 08:23:03.924
14974,2023-01-18 08:23:05.154,1010223018072235,46.2,2023-01-18 08:23:12.822
14975,2023-01-18 08:23:49.273,1010223018072319,45.9,2023-01-18 08:23:56.911
14976,2023-01-18 08:24:07.102,1010223018072337,46.2,2023-01-18 08:24:14.832
14977,2023-01-18 08:24:24.693,1010223018072355,45.9,2023-01-18 08:24:32.342
14978,2023-01-18 08:24:42.542,1010223018072412,46.2,2023-01-18 08:24:50.111
14979,2023-01-18 08:24:51.451,1010223018072421,45.9,2023-01-18 08:24:59.081
14980,2023-01-18 08:25:00.072,1010223018072430,46.2,2023-01-18 08:25:07.710
14981,2023-01-18 08:25:09.022,1010223018072439,45.9,2023-01-18 08:25:16.681
14982,2023-01-18 08:25:18.161,1010223018072448,46.2,2023-01-18 08:25:25.790
14983,2023-01-18 08:25:26.951,1010223018072457,46.5,2023-01-18 08:25:34.601
14984,2023-01-18 08:25:35.911,1010223018072506,46.2,2023-01-18 08:25:43.551
14985,2023-01-18 08:25:44.431,1010223018072514,46.5,2023-01-18 08:25:52.030
14986,2023-01-18 08:25:53.601,1010223018072523,45.6,2023-01-18 08:26:01.252
14987,2023-01-18 08:26:02.482,1010223018072532,46.2,2023-01-18 08:26:10.111
14988,2023-01-18 08:26:20.220,1010223018072550,46.5,2023-01-18 08:26:27.871
14989,2023-01-18 08:26:29.290,1010223018072559,45.9,2023-01-18 08:26:36.921
14990,2023-01-18 08:26:38.091,1010223018072608,46.5,2023-01-18 08:26:45.710
14991,2023-01-18 08:26:47.010,1010223018072617,46.2,2023-01-18 08:26:54.710
14992,2023-01-18 08:26:55.821,1010223018072626,46.5,2023-01-18 08:27:03.401
14993,2023-01-18 08:27:04.760,1010223018072635,45.9,2023-01-18 08:27:12.430
14994,2023-01-18 08:27:13.400,1010223018072644,46.2,2023-01-18 08:27:21.079
14995,2023-01-18 08:27:22.509,1010223018072652,45.9,2023-01-18 08:27:30.250
14996,2023-01-18 08:27:31.299,1010223018072701,46.5,2023-01-18 08:27:39.069
14997,2023-01-18 08:27:40.220,1010223018072710,46.2,2023-01-18 08:27:47.910
14998,2023-01-18 08:27:58.059,1010223018072728,46.5,2023-01-18 08:28:05.839
14999,2023-01-18 08:28:15.890,1010223018072746,46.2,2023-01-18 08:28:23.559
15000,2023-01-18 08:28:24.730,1010223018072755,46.5,2023-01-18 08:28:32.400
15001,2023-01-18 08:28:33.500,1010223018072803,46.2,2023-01-18 08:28:41.088
15002,2023-01-18 08:28:42.698,1010223018072812,45.9,2023-01-18 08:28:50.299
15003,2023-01-18 08:28:51.459,1010223018072821,46.5,2023-01-18 08:28:59.299
15004,2023-01-18 08:29:09.239,1010223018072839,46.2,2023-01-18 08:29:16.997
15005,2023-01-18 08:29:18.128,1010223018072848,46.5,2023-01-18 08:29:25.888
15006,2023-01-18 08:29:26.938,1010223018072857,46.2,2023-01-18 08:29:34.558
15007,2023-01-18 08:29:35.928,1010223018072906,45.9,2023-01-18 08:29:43.477
15008,2023-01-18 08:29:53.257,1010223018072923,46.2,2023-01-18 08:30:00.836
15009,2023-01-18 08:30:02.378,1010223018072932,45.3,2023-01-18 08:30:10.157
15010,2023-01-18 08:30:11.138,1010223018072941,46.5,2023-01-18 08:30:18.816
15011,2023-01-18 08:30:20.298,1010223018072950,45.9,2023-01-18 08:30:27.877
15012,2023-01-18 08:30:29.038,1010223018072959,46.2,2023-01-18 08:30:36.726
15013,2023-01-18 08:30:46.967,1010223018073017,45.6,2023-01-18 08:30:54.628
15014,2023-01-18 08:30:55.838,1010223018073025,46.5,2023-01-18 08:31:03.538
15015,2023-01-18 08:31:13.516,1010223018073043,45.9,2023-01-18 08:31:21.207
15016,2023-01-18 08:31:22.377,1010223018073052,46.2,2023-01-18 08:31:30.056
15017,2023-01-18 08:31:31.086,1010223018073101,45.9,2023-01-18 08:31:38.786
15018,2023-01-18 08:31:48.657,1010223018073119,46.2,2023-01-18 08:31:56.266
15019,2023-01-18 08:31:58.016,1010223018073128,45.3,2023-01-18 08:32:05.766
15020,2023-01-18 08:32:31.776,1010223018073137,52.5,2023-01-18 08:32:39.407
15021,2023-01-18 08:32:40.385,1010223018073145,46.2,2023-01-18 08:32:48.036
15022,2023-01-18 08:32:49.516,1010223018073154,50.7,2023-01-18 08:32:57.164
15023,2023-01-18 08:32:58.335,1010223018073203,50.4,2023-01-18 08:33:06.005
15024,2023-01-18 08:33:07.276,1010223018073212,49.2,2023-01-18 08:33:14.926
15025,2023-01-18 08:33:15.865,1010223018073246,48.9,2023-01-18 08:33:23.476
15026,2023-01-18 08:33:24.716,1010223018073255,47.7,2023-01-18 08:33:32.345
15027,2023-01-18 08:33:42.513,1010223018073313,47.4,2023-01-18 08:33:50.203
15028,2023-01-18 08:34:00.164,1010223018073330,47.1,2023-01-18 08:34:07.793
15029,2023-01-18 08:34:09.285,1010223018073339,46.8,2023-01-18 08:34:16.923
15030,2023-01-18 08:34:18.084,1010223018073348,47.4,2023-01-18 08:34:25.854
15031,2023-01-18 08:34:27.013,1010223018073357,47.1,2023-01-18 08:34:34.673
15032,2023-01-18 08:34:35.884,1010223018073406,46.8,2023-01-18 08:34:43.602
15033,2023-01-18 08:34:53.684,1010223018073424,46.5,2023-01-18 08:35:01.433
15034,2023-01-18 08:35:02.664,1010223018073432,46.8,2023-01-18 08:35:10.431
15035,2023-01-18 08:35:11.403,1010223018073441,47.1,2023-01-18 08:35:18.992
15036,2023-01-18 08:35:20.483,1010223018073450,46.2,2023-01-18 08:35:28.161
15037,2023-01-18 08:35:29.263,1010223018073459,46.8,2023-01-18 08:35:36.943
15038,2023-01-18 08:35:38.003,1010223018073508,46.5,2023-01-18 08:35:45.641
15039,2023-01-18 08:35:46.931,1010223018073517,46.2,2023-01-18 08:35:54.522
15040,2023-01-18 08:36:22.431,1010223018073552,46.5,2023-01-18 08:36:30.161
15041,2023-01-18 08:36:31.252,1010223018073601,46.8,2023-01-18 08:36:39.000
15042,2023-01-18 08:36:40.121,1010223018073610,46.5,2023-01-18 08:36:47.851
15043,2023-01-18 08:36:49.052,1010223018073619,46.2,2023-01-18 08:36:56.772
15044,2023-01-18 08:36:57.721,1010223018073628,46.5,2023-01-18 08:37:05.430
15045,2023-01-18 08:37:06.752,1010223018073637,45.9,2023-01-18 08:37:14.579
15046,2023-01-18 08:37:15.581,1010223018073646,46.5,2023-01-18 08:37:23.319
15047,2023-01-18 08:37:33.561,1010223018073703,46.2,2023-01-18 08:37:41.170
15048,2023-01-18 08:37:42.630,1010223018073712,46.5,2023-01-18 08:37:50.210
15049,2023-01-18 08:38:26.569,1010223018073757,46.5,2023-01-18 08:38:34.168
15050,2023-01-18 08:38:35.779,1010223018073806,45.6,2023-01-18 08:38:43.408
15051,2023-01-18 08:38:44.500,1010223018073815,46.5,2023-01-18 08:38:52.168
15052,2023-01-18 08:39:01.970,1010223018073833,46.8,2023-01-18 08:39:09.578
15053,2023-01-18 08:39:11.108,1010223018073841,45.6,2023-01-18 08:39:18.687
15054,2023-01-18 08:39:19.948,1010223018073850,45.9,2023-01-18 08:39:27.608
15055,2023-01-18 08:39:28.918,1010223018073859,46.2,2023-01-18 08:39:36.528
15056,2023-01-18 08:39:55.469,1010223018073925,45.9,2023-01-18 08:40:03.108
15057,2023-01-18 08:40:04.388,1010223018073934,46.2,2023-01-18 08:40:12.188
15058,2023-01-18 08:40:13.388,1010223018073943,46.5,2023-01-18 08:40:20.999
15059,2023-01-18 08:40:31.108,1010223018074001,46.2,2023-01-18 08:40:38.709
15060,2023-01-18 08:41:24.338,1010223018074054,46.5,2023-01-18 08:41:31.967
15061,2023-01-18 08:41:33.138,1010223018074103,45.9,2023-01-18 08:41:40.897
15062,2023-01-18 08:41:42.006,1010223018074112,46.2,2023-01-18 08:41:49.657
15063,2023-01-18 08:41:51.117,1010223018074121,45.9,2023-01-18 08:41:58.786
15064,2023-01-18 08:41:59.736,1010223018074130,46.5,2023-01-18 08:42:07.447
15065,2023-01-18 08:42:08.596,1010223018074139,45.9,2023-01-18 08:42:16.206
15066,2023-01-18 08:43:58.385,1010223018074332,42.9,2023-01-18 08:44:06.125
15067,2023-01-18 08:44:24.565,1010223018074340,52.5,2023-01-18 08:44:32.295
