time;MaxForceFR
2023-01-27 10:41:09.571 CET;0,7
2023-01-27 10:41:27.391 CET;0,8
2023-01-27 10:41:36.440 CET;0,6
2023-01-27 10:42:03.561 CET;0,9
2023-01-27 10:42:12.598 CET;0,7
2023-01-27 10:42:21.638 CET;0,6
2023-01-27 10:42:30.668 CET;0,9
2023-01-27 10:42:39.809 CET;0,7
2023-01-27 10:42:48.928 CET;0,6
2023-01-27 10:42:57.890 CET;0,9
2023-01-27 10:43:07.168 CET;0,6
2023-01-27 10:43:15.967 CET;0,9
2023-01-27 10:43:42.917 CET;0,7
2023-01-27 10:44:10.048 CET;0,5
2023-01-27 10:44:19.007 CET;0,7
2023-01-27 10:44:27.957 CET;0,6
2023-01-27 10:44:46.036 CET;1
2023-01-27 10:44:55.007 CET;0,9
2023-01-27 10:45:04.036 CET;0,7
2023-01-27 10:45:13.006 CET;1
2023-01-27 10:45:22.127 CET;0,9
2023-01-27 10:45:31.086 CET;0,8
2023-01-27 10:45:40.135 CET;0,9
2023-01-27 10:46:07.244 CET;0,8
2023-01-27 10:46:16.285 CET;0,9
2023-01-27 10:46:25.404 CET;0,7
2023-01-27 10:46:43.404 CET;0,8
2023-01-27 10:46:52.444 CET;0,6
2023-01-27 10:47:19.323 CET;0,7
2023-01-27 10:47:28.434 CET;0,8
2023-01-27 10:47:37.244 CET;1
2023-01-27 10:47:46.213 CET;0,9
2023-01-27 10:47:55.243 CET;0,7
2023-01-27 10:48:04.213 CET;0,9
2023-01-27 10:48:13.473 CET;1
2023-01-27 10:48:42.332 CET;0,9
2023-01-27 10:48:52.211 CET;1,1
2023-01-27 10:49:37.802 CET;1
2023-01-27 10:50:23.400 CET;1,1
2023-01-27 10:50:50.530 CET;1
2023-01-27 10:50:59.650 CET;1,1
2023-01-27 10:51:08.759 CET;1
2023-01-27 10:51:26.930 CET;0,9
2023-01-27 10:51:35.969 CET;1
2023-01-27 10:51:45.089 CET;0,7
2023-01-27 10:51:53.970 CET;0,6
2023-01-27 10:52:03.170 CET;1
2023-01-27 10:52:12.207 CET;0,7
2023-01-27 10:52:30.138 CET;0,9
2023-01-27 10:52:39.259 CET;0,6
2023-01-27 10:52:57.326 CET;0,8
2023-01-27 10:53:06.377 CET;0,7
2023-01-27 10:53:15.326 CET;0,8
2023-01-27 10:53:24.286 CET;0,7
2023-01-27 10:53:33.246 CET;0,8
2023-01-27 10:53:51.325 CET;0,9
2023-01-27 10:54:00.206 CET;0,6
2023-01-27 10:54:09.407 CET;0,9
2023-01-27 10:54:36.536 CET;0,6
2023-01-27 10:54:45.414 CET;0,9
2023-01-27 10:54:54.456 CET;0,7
2023-01-27 10:55:12.365 CET;0,6
2023-01-27 10:55:21.565 CET;0,8
2023-01-27 10:55:30.605 CET;0,6
2023-01-27 10:55:39.645 CET;1
2023-01-27 10:56:25.322 CET;1,1
2023-01-27 10:56:52.213 CET;1
2023-01-27 10:57:37.651 CET;1,1
2023-01-27 10:57:46.693 CET;1
2023-01-27 10:57:55.663 CET;1,1
2023-01-27 10:58:04.852 CET;1
2023-01-27 10:58:13.811 CET;0,9
2023-01-27 10:58:31.581 CET;1
2023-01-27 10:58:49.492 CET;1,1
2023-01-27 10:58:58.701 CET;1
2023-01-27 10:59:34.450 CET;0,9
2023-01-27 10:59:43.408 CET;1,1
2023-01-27 10:59:52.448 CET;1
2023-01-27 11:00:37.500 CET;1,1
2023-01-27 11:00:46.448 CET;1
2023-01-27 11:01:13.019 CET;1,1
2023-01-27 11:01:31.177 CET;1
2023-01-27 11:02:31.657 CET;1,1
2023-01-27 11:02:41.256 CET;1
2023-01-27 11:02:59.165 CET;1,1
2023-01-27 11:03:26.296 CET;1
2023-01-27 11:03:52.944 CET;1,1
2023-01-27 11:04:02.134 CET;1
2023-01-27 11:04:38.134 CET;1,1
2023-01-27 11:05:14.134 CET;1
2023-01-27 11:06:44.381 CET;0,9
2023-01-27 11:06:53.252 CET;1,1
2023-01-27 11:07:11.411 CET;1,2
2023-01-27 11:07:20.451 CET;1
2023-01-27 11:07:29.572 CET;0,9
2023-01-27 11:07:38.611 CET;1
2023-01-27 11:07:47.650 CET;1,1
2023-01-27 11:07:56.700 CET;1
2023-01-27 11:08:05.640 CET;1,1
2023-01-27 11:08:14.700 CET;1
2023-01-27 11:09:01.710 CET;0,9
2023-01-27 11:09:11.579 CET;1
2023-01-27 11:09:20.539 CET;0,8
2023-01-27 11:09:29.740 CET;1
2023-01-27 11:09:38.779 CET;1,1
2023-01-27 11:09:47.818 CET;1,2
2023-01-27 11:09:57.017 CET;1,1
2023-01-27 11:10:24.707 CET;1
2023-01-27 11:10:51.727 CET;0,9
2023-01-27 11:11:00.697 CET;1
2023-01-27 11:11:09.657 CET;1,1
2023-01-27 11:11:18.457 CET;1
2023-01-27 11:11:36.617 CET;0,9
2023-01-27 11:11:45.346 CET;1,2
2023-01-27 11:11:54.536 CET;1
2023-01-27 11:12:03.496 CET;1,1
2023-01-27 11:12:12.545 CET;1
2023-01-27 11:12:21.414 CET;0,9
2023-01-27 11:12:30.394 CET;1
2023-01-27 11:13:24.144 CET;0,9
2023-01-27 11:13:51.013 CET;1
2023-01-27 11:13:59.983 CET;1,1
2023-01-27 11:14:09.023 CET;1
2023-01-27 11:14:26.783 CET;0,9
2023-01-27 11:14:35.594 CET;1,1
2023-01-27 11:14:44.621 CET;0,9
2023-01-27 11:15:02.471 CET;1
2023-01-27 11:15:38.621 CET;0,9
2023-01-27 11:15:47.430 CET;1
2023-01-27 11:29:33.276 CET;0,9
2023-01-27 11:29:41.665 CET;0,7
2023-01-27 11:29:55.815 CET;1,1
2023-01-27 11:30:23.674 CET;1
2023-01-27 11:33:38.052 CET;1,1
2023-01-27 11:33:47.881 CET;1
2023-01-27 11:33:56.391 CET;1,4
2023-01-27 11:34:16.779 CET;1
2023-01-27 11:34:26.000 CET;0,8
2023-01-27 11:34:35.040 CET;1,1
2023-01-27 11:34:44.081 CET;1
2023-01-27 11:35:11.440 CET;0,9
2023-01-27 11:35:20.380 CET;1
2023-01-27 11:35:38.398 CET;0,7
2023-01-27 11:35:56.398 CET;0,9
2023-01-27 11:36:24.517 CET;1
2023-01-27 11:36:34.318 CET;1,1
2023-01-27 11:37:01.918 CET;1
2023-01-27 11:38:32.148 CET;0,9
2023-01-27 11:38:41.038 CET;1
2023-01-27 11:38:49.835 CET;1,1
2023-01-27 11:38:58.796 CET;1
2023-01-27 11:39:07.756 CET;1,1
2023-01-27 11:39:25.516 CET;1
2023-01-27 11:40:19.516 CET;0,9
2023-01-27 11:40:28.395 CET;1
2023-01-27 11:42:14.533 CET;0,9
2023-01-27 11:42:24.293 CET;0,8
2023-01-27 11:42:33.453 CET;1
2023-01-27 11:43:48.483 CET;1,1
2023-01-27 11:43:57.513 CET;1
2023-01-27 11:44:25.282 CET;1,1
2023-01-27 11:44:34.392 CET;1
2023-01-27 11:45:01.201 CET;0,9
2023-01-27 11:45:10.161 CET;1
2023-01-27 11:45:37.131 CET;0,9
2023-01-27 11:45:46.000 CET;1
2023-01-27 11:45:54.970 CET;1,1
2023-01-27 11:46:04.000 CET;1
2023-01-27 11:47:15.769 CET;1,1
2023-01-27 11:47:33.678 CET;1
2023-01-27 11:48:09.528 CET;1,1
2023-01-27 11:48:18.338 CET;0,9
2023-01-27 11:48:27.217 CET;1
2023-01-27 11:48:54.088 CET;0,9
2023-01-27 11:49:12.076 CET;1
2023-01-27 11:49:47.846 CET;1,1
2023-01-27 11:49:56.806 CET;0,9
2023-01-27 11:50:05.835 CET;1
2023-01-27 11:51:08.484 CET;1,1
2023-01-27 11:51:17.605 CET;1
2023-01-27 11:51:53.536 CET;1,1
2023-01-27 11:52:11.525 CET;1
2023-01-27 11:52:55.994 CET;0,9
2023-01-27 11:53:22.963 CET;1
2023-01-27 11:53:49.763 CET;1,2
2023-01-27 11:53:58.973 CET;0,9
2023-01-27 11:54:07.924 CET;1
2023-01-27 11:54:16.813 CET;1,1
2023-01-27 11:55:01.451 CET;1
2023-01-27 11:55:19.372 CET;1,1
2023-01-27 11:55:28.403 CET;1
2023-01-27 11:55:37.371 CET;1,2
2023-01-27 11:55:46.342 CET;1,3
2023-01-27 11:55:55.282 CET;1,2
2023-01-27 11:56:04.243 CET;1
2023-01-27 11:56:22.092 CET;1,1
2023-01-27 11:56:49.121 CET;0,9
2023-01-27 11:56:58.171 CET;1
2023-01-27 11:57:06.891 CET;1,1
2023-01-27 11:57:16.180 CET;1
2023-01-27 11:58:10.160 CET;1,1
2023-01-27 11:58:18.880 CET;1
2023-01-27 11:58:28.000 CET;1,1
2023-01-27 11:58:37.140 CET;1,3
2023-01-27 11:58:46.089 CET;1,4
2023-01-27 11:58:55.289 CET;1,1
2023-01-27 11:59:22.168 CET;1
2023-01-27 11:59:31.299 CET;1,1
2023-01-27 11:59:40.338 CET;0,9
2023-01-27 11:59:49.298 CET;1
2023-01-27 11:59:58.338 CET;1,1
2023-01-27 12:00:16.249 CET;1
2023-01-27 12:00:30.638 CET;1,1
2023-01-27 12:00:48.568 CET;1
2023-01-27 12:00:57.687 CET;0,8
2023-01-27 12:01:06.898 CET;0,7
2023-01-27 12:01:25.058 CET;0,5
2023-01-27 12:01:34.088 CET;0,9
2023-01-27 12:01:43.217 CET;0,7
2023-01-27 12:02:01.367 CET;1
2023-01-27 12:02:10.256 CET;0,8
2023-01-27 12:02:19.377 CET;1
2023-01-27 12:02:28.338 CET;0,9
2023-01-27 12:02:37.377 CET;0,6
2023-01-27 12:02:46.506 CET;0,5
2023-01-27 12:02:55.456 CET;0,6
2023-01-27 12:03:04.506 CET;1
2023-01-27 12:03:13.605 CET;0,7
2023-01-27 12:03:31.766 CET;0,5
2023-01-27 12:03:40.895 CET;0,9
2023-01-27 12:03:49.946 CET;0,8
2023-01-27 12:03:58.974 CET;0,9
2023-01-27 12:04:08.095 CET;1
2023-01-27 12:07:29.703 CET;1,1
2023-01-27 12:07:38.832 CET;0,9
2023-01-27 12:07:53.121 CET;1
2023-01-27 12:08:02.990 CET;1,1
2023-01-27 12:08:38.831 CET;0,9
2023-01-27 12:08:47.940 CET;1,1
2023-01-27 12:08:57.621 CET;1
2023-01-27 12:09:06.670 CET;1,1
2023-01-27 12:09:15.779 CET;1
2023-01-27 12:11:03.858 CET;1,1
2023-01-27 12:11:12.819 CET;0,9
2023-01-27 12:11:30.759 CET;1
2023-01-27 12:11:48.828 CET;0,9
2023-01-27 12:11:57.618 CET;1
2023-01-27 12:12:15.546 CET;1,1
2023-01-27 12:12:24.757 CET;1
2023-01-27 12:12:51.868 CET;1,1
2023-01-27 12:13:00.818 CET;1
2023-01-27 12:13:18.586 CET;0,9
2023-01-27 12:13:54.335 CET;1
2023-01-27 12:14:03.375 CET;0,9
2023-01-27 12:14:12.415 CET;1
2023-01-27 12:14:21.536 CET;1,1
2023-01-27 12:14:30.196 CET;0,9
2023-01-27 12:14:39.154 CET;1
2023-01-27 12:14:48.105 CET;0,8
2023-01-27 12:14:56.825 CET;1,1
2023-01-27 12:15:06.035 CET;0,9
2023-01-27 12:15:14.984 CET;1
2023-01-27 12:15:23.795 CET;1,1
2023-01-27 12:15:32.986 CET;0,9
2023-01-27 12:15:41.936 CET;1
2023-01-27 12:16:17.783 CET;0,9
2023-01-27 12:16:35.864 CET;1
2023-01-27 12:16:44.904 CET;1,1
2023-01-27 12:17:02.585 CET;1
2023-01-27 12:17:20.493 CET;1,1
2023-01-27 12:17:29.542 CET;1
2023-01-27 12:17:47.473 CET;1,1
2023-01-27 12:18:20.681 CET;1
2023-01-27 12:18:28.993 CET;1,1
2023-01-27 12:18:38.032 CET;1
2023-01-27 12:18:47.792 CET;1,1
2023-01-27 12:19:05.631 CET;1
2023-01-27 12:19:23.532 CET;0,9
2023-01-27 12:19:41.542 CET;1
2023-01-27 12:19:50.500 CET;0,9
2023-01-27 12:20:08.260 CET;1
2023-01-27 12:20:44.111 CET;1,1
2023-01-27 12:20:52.990 CET;0,9
2023-01-27 12:21:01.950 CET;1
2023-01-27 12:21:19.869 CET;1,1
2023-01-27 12:21:38.109 CET;1
2023-01-27 12:21:47.071 CET;1,1
2023-01-27 12:21:55.950 CET;1
2023-01-27 12:22:05.311 CET;1,1
2023-01-27 12:22:14.109 CET;0,9
2023-01-27 12:22:28.009 CET;1,1
2023-01-27 12:22:37.079 CET;0,9
2023-01-27 12:22:46.118 CET;0,8
2023-01-27 12:23:04.279 CET;0,7
2023-01-27 12:23:13.229 CET;0,8
2023-01-27 12:23:22.438 CET;0,7
2023-01-27 12:23:31.388 CET;0,8
2023-01-27 12:23:40.358 CET;0,7
2023-01-27 12:23:49.398 CET;0,6
2023-01-27 12:23:58.428 CET;0,7
2023-01-27 12:24:07.408 CET;0,6
2023-01-27 12:24:25.707 CET;0,7
2023-01-27 12:24:34.598 CET;0,8
2023-01-27 12:24:52.667 CET;0,7
2023-01-27 12:25:01.637 CET;0,8
2023-01-27 12:25:10.746 CET;1,1
2023-01-27 12:25:19.697 CET;0,6
2023-01-27 12:33:00.938 CET;1
2023-01-27 12:33:09.408 CET;0,9
2023-01-27 12:34:10.137 CET;1,1
2023-01-27 12:34:25.857 CET;1
2023-01-27 12:34:43.957 CET;1,1
2023-01-27 12:34:53.066 CET;0,7
2023-01-27 12:35:02.107 CET;0,6
2023-01-27 12:35:20.276 CET;0,8
2023-01-27 12:35:38.357 CET;0,6
2023-01-27 12:35:47.394 CET;0,9
2023-01-27 12:35:56.365 CET;1
2023-01-27 12:36:05.384 CET;0,8
2023-01-27 12:36:32.595 CET;0,6
2023-01-27 12:36:41.565 CET;0,9
2023-01-27 12:36:59.634 CET;0,5
2023-01-27 12:37:08.604 CET;0,7
2023-01-27 12:37:35.714 CET;0,8
2023-01-27 12:37:44.835 CET;0,6
2023-01-27 12:37:53.803 CET;0,9
2023-01-27 12:38:02.834 CET;0,7
2023-01-27 12:38:20.842 CET;0,8
2023-01-27 12:38:29.802 CET;0,7
2023-01-27 12:38:47.884 CET;0,9
2023-01-27 12:39:14.924 CET;0,7
2023-01-27 12:39:24.042 CET;0,5
2023-01-27 12:39:33.253 CET;0,8
2023-01-27 12:39:42.203 CET;0,9
2023-01-27 12:39:51.243 CET;0,5
2023-01-27 12:40:00.362 CET;0,7
2023-01-27 12:41:03.720 CET;0,9
2023-01-27 12:41:12.842 CET;0,8
2023-01-27 12:41:22.042 CET;1
2023-01-27 12:41:31.252 CET;0,7
2023-01-27 12:41:40.211 CET;0,8
2023-01-27 12:41:49.161 CET;0,9
2023-01-27 12:41:58.280 CET;1
2023-01-27 12:42:07.410 CET;0,9
2023-01-27 12:42:16.519 CET;0,6
2023-01-27 12:42:25.638 CET;0,9
2023-01-27 12:42:34.688 CET;0,8
2023-01-27 12:42:43.729 CET;1,1
2023-01-27 12:42:52.848 CET;0,6
2023-01-27 12:43:01.878 CET;0,8
2023-01-27 12:43:11.098 CET;1,1
2023-01-27 12:43:20.128 CET;0,7
2023-01-27 12:43:38.209 CET;0,6
2023-01-27 12:43:56.437 CET;1,1
2023-01-27 12:44:05.568 CET;0,7
2023-01-27 12:44:14.608 CET;0,8
2023-01-27 12:44:23.486 CET;0,7
2023-01-27 12:44:32.607 CET;0,9
2023-01-27 12:44:41.647 CET;0,7
2023-01-27 12:44:50.766 CET;1
2023-01-27 12:45:06.736 CET;0,9
2023-01-27 12:45:15.986 CET;1,1
2023-01-27 12:45:33.816 CET;1
2023-01-27 12:45:42.846 CET;0,6
2023-01-27 12:45:52.046 CET;0,8
2023-01-27 12:46:01.086 CET;0,5
2023-01-27 12:46:10.056 CET;0,6
2023-01-27 12:46:28.055 CET;0,8
2023-01-27 12:46:36.994 CET;0,9
2023-01-27 12:46:45.966 CET;0,7
2023-01-27 12:47:31.404 CET;0,9
2023-01-27 12:47:40.604 CET;0,6
2023-01-27 12:47:49.734 CET;1,1
2023-01-27 12:47:58.694 CET;0,9
2023-01-27 12:48:07.803 CET;0,7
2023-01-27 12:48:25.723 CET;0,9
2023-01-27 12:48:34.783 CET;0,6
2023-01-27 12:48:43.973 CET;0,8
2023-01-27 12:48:53.003 CET;0,6
2023-01-27 12:49:01.983 CET;0,7
2023-01-27 12:49:29.174 CET;0,6
2023-01-27 12:49:38.293 CET;0,8
2023-01-27 12:49:47.252 CET;0,7
2023-01-27 12:49:56.361 CET;0,9
2023-01-27 12:50:05.411 CET;0,7
2023-01-27 12:50:19.003 CET;1
2023-01-27 12:50:28.142 CET;1,5
2023-01-27 12:50:37.092 CET;1,1
2023-01-27 12:50:46.211 CET;1
2023-01-27 12:50:55.332 CET;0,7
2023-01-27 12:51:04.292 CET;0,9
2023-01-27 12:51:13.332 CET;0,6
2023-01-27 12:51:22.290 CET;0,7
2023-01-27 12:51:31.401 CET;0,6
2023-01-27 12:51:40.371 CET;0,7
2023-01-27 12:51:49.490 CET;0,5
2023-01-27 12:51:58.621 CET;0,6
2023-01-27 12:52:07.661 CET;0,7
2023-01-27 12:52:16.770 CET;0,9
2023-01-27 12:52:25.811 CET;0,7
2023-01-27 12:52:43.971 CET;1
2023-01-27 12:52:52.841 CET;0,9
2023-01-27 12:53:20.061 CET;0,8
2023-01-27 12:53:29.020 CET;0,9
2023-01-27 12:53:38.210 CET;0,7
2023-01-27 12:53:47.178 CET;0,9
2023-01-27 12:54:05.009 CET;0,8
2023-01-27 12:54:14.209 CET;0,7
2023-01-27 12:54:32.299 CET;0,6
2023-01-27 12:54:50.539 CET;0,7
2023-01-27 12:54:59.499 CET;0,8
2023-01-27 12:55:08.608 CET;0,6
2023-01-27 12:55:35.739 CET;0,5
2023-01-27 12:55:44.858 CET;0,7
2023-01-27 12:55:53.729 CET;0,8
2023-01-27 12:56:02.868 CET;0,6
2023-01-27 12:56:11.979 CET;0,8
2023-01-27 12:56:21.016 CET;0,9
2023-01-27 12:56:39.026 CET;0,7
2023-01-27 12:56:47.977 CET;0,9
2023-01-27 12:56:56.937 CET;0,6
2023-01-27 12:57:05.977 CET;0,5
2023-01-27 12:57:24.137 CET;0,7
2023-01-27 12:57:51.256 CET;0,6
2023-01-27 12:58:09.345 CET;0,7
2023-01-27 12:58:36.387 CET;0,9
2023-01-27 12:58:45.506 CET;0,6
2023-01-27 12:58:54.456 CET;0,9
2023-01-27 12:59:03.655 CET;0,8
2023-01-27 12:59:12.617 CET;0,7
2023-01-27 12:59:21.664 CET;0,9
2023-01-27 12:59:30.785 CET;0,7
2023-01-27 12:59:39.825 CET;0,9
2023-01-27 13:00:04.686 CET;1,1
2023-01-27 13:00:13.766 CET;1
2023-01-27 13:00:22.703 CET;0,6
2023-01-27 13:00:31.823 CET;0,4
2023-01-27 13:00:40.703 CET;0,7
2023-01-27 13:00:58.694 CET;0,8
2023-01-27 13:01:07.664 CET;0,9
2023-01-27 13:01:16.614 CET;1
2023-01-27 13:01:25.743 CET;0,5
2023-01-27 13:01:34.703 CET;0,9
2023-01-27 13:01:43.664 CET;0,7
2023-01-27 13:01:52.624 CET;0,8
2023-01-27 13:02:10.703 CET;0,9
2023-01-27 13:02:19.733 CET;0,7
2023-01-27 13:02:28.953 CET;0,8
2023-01-27 13:02:37.903 CET;0,7
2023-01-27 13:02:55.973 CET;0,5
2023-01-27 13:03:14.142 CET;0,6
2023-01-27 13:03:32.233 CET;0,7
2023-01-27 13:03:41.342 CET;0,8
2023-01-27 13:03:50.381 CET;0,7
2023-01-27 13:03:59.421 CET;0,6
2023-01-27 13:04:08.621 CET;0,7
2023-01-27 13:04:17.591 CET;0,9
2023-01-27 13:04:35.671 CET;0,8
2023-01-27 13:04:53.762 CET;0,9
2023-01-27 13:05:11.671 CET;0,8
2023-01-27 13:05:20.871 CET;0,7
2023-01-27 13:08:13.378 CET;0,9
2023-01-27 13:08:21.756 CET;1
2023-01-27 13:08:39.826 CET;0,7
2023-01-27 13:08:48.788 CET;1
2023-01-27 13:08:57.907 CET;0,8
2023-01-27 13:09:06.867 CET;0,6
2023-01-27 13:09:15.996 CET;0,7
2023-01-27 13:09:33.986 CET;0,9
2023-01-27 13:09:43.117 CET;0,7
2023-01-27 13:10:01.105 CET;0,9
2023-01-27 13:10:10.135 CET;0,8
2023-01-27 13:10:19.095 CET;0,6
2023-01-27 13:10:37.186 CET;0,7
2023-01-27 13:10:46.315 CET;0,6
2023-01-27 13:11:04.233 CET;0,8
2023-01-27 13:11:13.354 CET;0,6
2023-01-27 13:11:22.394 CET;0,5
2023-01-27 13:11:31.265 CET;0,7
2023-01-27 13:11:40.315 CET;0,6
2023-01-27 13:11:49.424 CET;0,7
2023-01-27 13:11:58.473 CET;0,9
2023-01-27 13:12:07.434 CET;0,8
2023-01-27 13:12:34.552 CET;0,9
2023-01-27 13:12:43.503 CET;0,8
2023-01-27 13:12:52.542 CET;0,7
2023-01-27 13:13:01.663 CET;1
2023-01-27 13:13:10.713 CET;0,5
2023-01-27 13:13:19.753 CET;1
2023-01-27 13:13:28.862 CET;0,8
2023-01-27 13:13:37.993 CET;0,7
2023-01-27 13:13:47.111 CET;0,6
2023-01-27 13:14:05.282 CET;0,8
2023-01-27 13:14:14.161 CET;0,6
2023-01-27 13:14:23.203 CET;0,7
2023-01-27 13:14:59.441 CET;0,8
2023-01-27 13:15:08.552 CET;0,6
2023-01-27 13:15:17.671 CET;0,5
2023-01-27 13:15:26.641 CET;0,9
2023-01-27 13:15:44.790 CET;0,7
2023-01-27 13:15:53.911 CET;0,6
2023-01-27 13:16:02.792 CET;0,9
2023-01-27 13:16:11.842 CET;0,8
2023-01-27 13:16:20.950 CET;0,7
2023-01-27 13:16:30.071 CET;0,6
2023-01-27 13:16:39.190 CET;0,8
2023-01-27 13:16:48.151 CET;0,7
2023-01-27 13:17:06.069 CET;0,6
2023-01-27 13:17:15.200 CET;0,5
2023-01-27 13:17:24.400 CET;0,7
2023-01-27 13:17:33.349 CET;0,5
2023-01-27 13:17:42.400 CET;0,7
2023-01-27 13:17:51.269 CET;0,8
2023-01-27 13:18:00.408 CET;0,6
2023-01-27 13:18:09.269 CET;0,7
2023-01-27 13:18:18.309 CET;0,5
2023-01-27 13:18:27.348 CET;0,9
2023-01-27 13:18:36.549 CET;0,6
2023-01-27 13:18:54.628 CET;1
2023-01-27 13:19:03.759 CET;0,8
2023-01-27 13:19:21.828 CET;0,9
2023-01-27 13:19:30.809 CET;0,7
2023-01-27 13:19:39.759 CET;0,8
2023-01-27 13:19:48.809 CET;0,7
2023-01-27 13:20:06.878 CET;0,6
2023-01-27 13:20:25.048 CET;0,8
2023-01-27 13:20:34.157 CET;0,7
2023-01-27 13:20:43.118 CET;0,6
2023-01-27 13:20:52.078 CET;0,8
2023-01-27 13:21:01.036 CET;0,7
2023-01-27 13:21:10.076 CET;0,8
2023-01-27 13:21:19.286 CET;0,9
2023-01-27 13:21:37.196 CET;0,8
2023-01-27 13:21:46.236 CET;0,9
2023-01-27 13:21:55.355 CET;0,6
2023-01-27 13:22:04.246 CET;0,7
2023-01-27 13:22:22.476 CET;0,6
2023-01-27 13:22:31.367 CET;0,7
2023-01-27 13:22:40.476 CET;0,6
2023-01-27 13:22:49.454 CET;0,5
2023-01-27 13:22:58.565 CET;0,6
2023-01-27 13:23:07.535 CET;0,5
2023-01-27 13:23:16.644 CET;0,7
2023-01-27 13:23:25.684 CET;1,1
2023-01-27 13:23:34.714 CET;0,7
2023-01-27 13:24:01.763 CET;1
2023-01-27 13:24:10.793 CET;0,6
2023-01-27 13:24:19.845 CET;0,9
2023-01-27 13:24:37.755 CET;0,5
2023-01-27 13:24:46.874 CET;0,9
2023-01-27 13:24:56.005 CET;0,7
2023-01-27 13:25:04.953 CET;0,9
2023-01-27 13:25:22.953 CET;0,5
2023-01-27 13:25:41.043 CET;0,7
2023-01-27 13:25:50.003 CET;0,6
2023-01-27 13:26:07.854 CET;1
2023-01-27 13:26:16.892 CET;0,7
2023-01-27 13:26:25.763 CET;0,8
2023-01-27 13:26:34.723 CET;0,7
2023-01-27 13:26:43.763 CET;0,6
2023-01-27 13:26:52.882 CET;0,9
2023-01-27 13:27:10.802 CET;0,7
2023-01-27 13:27:19.931 CET;0,6
2023-01-27 13:27:28.792 CET;1
2023-01-27 13:27:38.012 CET;0,6
2023-01-27 13:27:56.242 CET;0,7
2023-01-27 13:28:14.322 CET;0,5
2023-01-27 13:28:23.280 CET;0,6
2023-01-27 13:28:50.562 CET;0,9
2023-01-27 13:28:59.522 CET;1,1
2023-01-27 13:29:27.259 CET;0,9
2023-01-27 13:29:36.980 CET;1,1
2023-01-27 13:29:55.140 CET;1
2023-01-27 13:30:04.180 CET;1,1
2023-01-27 13:30:22.880 CET;1
2023-01-27 13:39:22.680 CET;20,3
2023-01-27 13:48:37.243 CET;21,9
2023-01-27 14:49:36.210 CET;0,9
2023-01-27 14:50:05.279 CET;0,8
2023-01-27 15:04:08.355 CET;0,9
2023-01-27 15:07:13.450 CET;0,8
2023-01-27 15:10:19.818 CET;0,9
2023-01-27 15:10:58.207 CET;0,8
2023-01-27 15:11:16.687 CET;0,9
2023-01-27 15:12:03.085 CET;0,7
2023-01-27 15:12:12.355 CET;0,8
2023-01-27 15:12:21.565 CET;0,9
2023-01-27 15:13:17.243 CET;0,8
2023-01-27 15:13:26.533 CET;0,9
2023-01-27 15:13:35.803 CET;0,6
2023-01-27 15:13:45.174 CET;0,9
2023-01-27 15:14:13.092 CET;0,7
2023-01-27 15:14:22.372 CET;0,9
2023-01-27 15:14:59.401 CET;0,8
2023-01-27 15:15:08.770 CET;0,9
2023-01-27 15:15:27.250 CET;0,8
2023-01-27 15:15:36.530 CET;0,9
2023-01-27 15:16:04.290 CET;0,8
2023-01-27 15:16:13.651 CET;0,7
2023-01-27 15:16:22.918 CET;0,9
2023-01-27 15:16:32.198 CET;0,8
2023-01-27 15:16:41.489 CET;0,4
2023-01-27 15:16:50.698 CET;0,9
2023-01-27 15:17:46.368 CET;0,8
2023-01-27 15:17:55.657 CET;0,6
2023-01-27 15:18:04.928 CET;0,9
2023-01-27 15:18:23.648 CET;0,7
2023-01-27 15:18:32.846 CET;0,9
2023-01-27 15:18:42.457 CET;0,5
2023-01-27 15:18:51.887 CET;0,8
2023-01-27 15:19:01.177 CET;0,6
2023-01-27 15:19:10.377 CET;0,9
2023-01-27 15:19:19.746 CET;0,8
2023-01-27 15:19:29.256 CET;0,9
2023-01-27 15:19:38.766 CET;0,8
2023-01-27 15:19:48.377 CET;0,7
2023-01-27 15:19:57.884 CET;0,9
2023-01-27 15:20:07.404 CET;0,8
2023-01-27 15:20:17.085 CET;0,9
2023-01-27 15:20:36.055 CET;0,8
2023-01-27 15:20:45.815 CET;0,6
2023-01-27 15:20:55.585 CET;0,8
2023-01-27 15:21:05.174 CET;0,9
2023-01-27 15:21:43.973 CET;1
2023-01-27 15:21:53.573 CET;0,9
2023-01-27 15:22:12.943 CET;1
2023-01-27 15:22:22.622 CET;0,9
2023-01-27 15:22:51.651 CET;0,8
2023-01-27 15:23:01.492 CET;0,9
2023-01-27 15:23:20.851 CET;0,8
2023-01-27 15:23:30.542 CET;1,1
2023-01-27 15:23:40.221 CET;0,9
2023-01-27 15:23:59.822 CET;1
2023-01-27 15:24:09.411 CET;0,9
2023-01-27 15:25:26.779 CET;0,8
2023-01-27 15:25:36.779 CET;0,9
2023-01-27 15:25:46.378 CET;0,8
2023-01-27 15:25:56.140 CET;0,9
2023-01-27 15:26:44.698 CET;0,8
2023-01-27 15:26:54.296 CET;0,9
2023-01-27 15:27:04.217 CET;1,1
2023-01-27 15:27:13.977 CET;0,8
2023-01-27 15:27:23.826 CET;0,9
2023-01-27 15:27:33.496 CET;1
2023-01-27 15:27:43.427 CET;0,9
2023-01-27 15:28:22.615 CET;1
2023-01-27 15:28:32.387 CET;0,9
