time;PressForceValueRL
2023-02-21 21:12:21.653 CET;37,8
2023-02-21 21:12:39.342 CET;37,6
2023-02-21 21:12:48.210 CET;37,3
2023-02-21 21:13:05.911 CET;37
2023-02-21 21:13:14.790 CET;37,3
2023-02-21 21:13:23.671 CET;37
2023-02-21 21:13:32.551 CET;36,8
2023-02-21 21:13:50.140 CET;37
2023-02-21 21:13:59.099 CET;36,8
2023-02-21 21:14:07.829 CET;36,5
2023-02-21 21:14:25.509 CET;36,8
2023-02-21 21:14:34.380 CET;37,6
2023-02-21 21:14:43.269 CET;37,3
2023-02-21 21:14:52.069 CET;37,8
2023-02-21 21:15:09.819 CET;37,6
2023-02-21 21:15:18.628 CET;37,8
2023-02-21 21:15:36.400 CET;37,6
2023-02-21 21:15:45.170 CET;37,3
2023-02-21 21:16:02.858 CET;37
2023-02-21 21:16:20.628 CET;37,6
2023-02-21 21:16:45.178 CET;37,3
2023-02-21 21:17:02.947 CET;37
2023-02-21 21:17:11.828 CET;36,8
2023-02-21 21:17:55.986 CET;36,5
2023-02-21 21:18:31.914 CET;37,3
2023-02-21 21:18:40.865 CET;37
2023-02-21 21:19:25.365 CET;36,8
2023-02-21 21:19:34.553 CET;36,5
2023-02-21 21:19:44.065 CET;37
2023-02-21 21:19:53.115 CET;36,8
2023-02-21 21:20:02.315 CET;36,5
2023-02-21 21:20:11.114 CET;37
2023-02-21 21:20:28.963 CET;36,8
2023-02-21 21:20:37.924 CET;37
2023-02-21 21:20:46.874 CET;36,8
2023-02-21 21:21:13.983 CET;36,5
2023-02-21 21:21:23.023 CET;36,8
2023-02-21 21:21:40.943 CET;36,5
2023-02-21 21:21:49.903 CET;36,2
2023-02-21 21:22:07.911 CET;36,8
2023-02-21 21:22:19.351 CET;36,5
2023-02-21 21:22:28.552 CET;36,8
2023-02-21 21:22:47.273 CET;37
2023-02-21 21:23:14.151 CET;37,6
2023-02-21 21:23:32.161 CET;37,3
2023-02-21 21:23:41.121 CET;37,6
2023-02-21 21:23:50.242 CET;38,1
2023-02-21 21:23:59.190 CET;37,8
2023-02-21 21:24:17.269 CET;37,6
2023-02-21 21:24:26.470 CET;37,3
2023-02-21 21:24:53.270 CET;37,6
2023-02-21 21:25:02.230 CET;37,3
2023-02-21 21:25:20.240 CET;37
2023-02-21 21:25:29.118 CET;37,6
2023-02-21 21:25:38.078 CET;37,3
2023-02-21 21:25:47.029 CET;37,6
2023-02-21 21:25:56.150 CET;37,3
2023-02-21 21:26:14.239 CET;37,8
2023-02-21 21:26:50.549 CET;37,6
2023-02-21 21:26:59.757 CET;37,3
2023-02-21 21:27:17.437 CET;37
2023-02-21 21:27:26.479 CET;37,3
2023-02-21 21:27:44.308 CET;37,6
2023-02-21 21:27:53.447 CET;37,3
2023-02-21 21:28:11.276 CET;37
2023-02-21 21:28:20.397 CET;36,8
2023-02-21 21:28:29.447 CET;38,1
2023-02-21 21:28:38.398 CET;37,8
2023-02-21 21:28:47.437 CET;37,6
2023-02-21 21:29:05.447 CET;37,3
2023-02-21 21:29:14.246 CET;37,8
2023-02-21 21:29:32.395 CET;37,6
2023-02-21 21:29:41.437 CET;37,3
2023-02-21 21:30:08.476 CET;37,6
2023-02-21 21:30:17.526 CET;37,3
2023-02-21 21:30:44.644 CET;37,6
2023-02-21 21:31:02.565 CET;37,3
2023-02-21 21:31:29.605 CET;37,6
2023-02-21 21:31:47.684 CET;37,8
2023-02-21 21:32:05.604 CET;37,6
2023-02-21 21:32:41.525 CET;37,3
2023-02-21 21:32:50.634 CET;37
2023-02-21 21:33:08.565 CET;36,8
2023-02-21 21:33:17.684 CET;36,5
2023-02-21 21:33:26.803 CET;36,8
2023-02-21 21:33:53.773 CET;36,5
2023-02-21 21:34:02.653 CET;37,6
2023-02-21 21:34:20.553 CET;37,3
2023-02-21 21:34:29.523 CET;37
2023-02-21 21:35:05.361 CET;37,6
2023-02-21 21:35:23.532 CET;37,3
2023-02-21 21:35:32.493 CET;37,6
2023-02-21 21:35:41.453 CET;37,8
2023-02-21 21:35:59.440 CET;37,6
2023-02-21 21:36:08.342 CET;37,3
2023-02-21 21:36:26.411 CET;37
2023-02-21 21:36:35.210 CET;36,8
2023-02-21 21:37:29.210 CET;36,5
2023-02-21 21:37:46.960 CET;37
2023-02-21 21:37:55.851 CET;36,8
2023-02-21 21:38:13.849 CET;36,5
2023-02-21 21:38:22.890 CET;36,2
2023-02-21 21:38:31.838 CET;36,8
2023-02-21 21:38:40.799 CET;36,5
2023-02-21 21:38:49.608 CET;36,2
2023-02-21 21:39:08.099 CET;36,8
2023-02-21 21:39:34.809 CET;36,5
2023-02-21 21:39:52.970 CET;36,2
2023-02-21 21:40:02.007 CET;37
2023-02-21 21:40:10.979 CET;36,8
2023-02-21 21:40:20.178 CET;37,6
2023-02-21 21:40:47.118 CET;37,3
2023-02-21 21:41:04.977 CET;37
2023-02-21 21:41:22.887 CET;36,8
2023-02-21 21:41:31.857 CET;36,5
2023-02-21 21:41:40.736 CET;37
2023-02-21 21:41:49.697 CET;36,8
2023-02-21 21:42:07.617 CET;36,5
2023-02-21 21:42:34.576 CET;36,8
2023-02-21 21:42:52.417 CET;36,5
2023-02-21 21:43:01.456 CET;36,8
2023-02-21 21:43:10.496 CET;37,3
2023-02-21 21:43:28.496 CET;37,8
2023-02-21 21:43:37.536 CET;37,6
2023-02-21 21:43:55.786 CET;37,3
2023-02-21 21:44:04.496 CET;37
2023-02-21 21:44:22.256 CET;36,8
2023-02-21 21:44:31.305 CET;37
2023-02-21 21:44:40.244 CET;36,8
2023-02-21 21:44:49.055 CET;37,3
2023-02-21 21:44:58.174 CET;37,6
2023-02-21 21:45:07.224 CET;37,3
2023-02-21 21:45:16.244 CET;37
2023-02-21 21:45:33.934 CET;36,8
2023-02-21 21:45:42.974 CET;37
2023-02-21 21:45:52.104 CET;37,6
2023-02-21 21:46:09.773 CET;37,3
2023-02-21 21:46:45.694 CET;37
2023-02-21 21:47:12.582 CET;37,3
2023-02-22 05:44:07.724 CET;36,2
2023-02-22 06:09:37.061 CET;36,5
2023-02-22 06:09:59.440 CET;37
2023-02-22 06:10:48.608 CET;36,5
2023-02-22 06:11:06.569 CET;36,2
2023-02-22 06:11:15.279 CET;36,8
2023-02-22 06:11:33.048 CET;36,5
2023-02-22 06:11:41.938 CET;36,2
2023-02-22 06:13:27.576 CET;35,7
2023-02-22 06:13:54.335 CET;36
2023-02-22 06:17:47.023 CET;35,4
2023-02-22 06:17:56.102 CET;36,2
2023-02-22 06:18:04.892 CET;36
2023-02-22 06:18:13.782 CET;36,2
2023-02-22 06:18:22.661 CET;36
2023-02-22 06:18:31.461 CET;36,2
2023-02-22 06:18:40.332 CET;36,8
2023-02-22 06:18:49.211 CET;36,5
2023-02-22 06:18:58.101 CET;36,8
2023-02-22 06:19:06.982 CET;36,5
2023-02-22 06:19:33.539 CET;36,2
2023-02-22 06:20:17.779 CET;36,5
2023-02-22 06:20:35.380 CET;36,8
2023-02-22 06:20:44.250 CET;36,5
2023-02-22 06:21:01.940 CET;37
2023-02-22 06:21:10.750 CET;36,8
2023-02-22 06:21:28.417 CET;37
2023-02-22 06:21:37.319 CET;36,8
2023-02-22 06:21:54.898 CET;37,6
2023-02-22 06:22:03.786 CET;37,3
2023-02-22 06:22:12.657 CET;37
2023-02-22 06:22:21.457 CET;37,3
2023-02-22 06:22:30.257 CET;37
2023-02-22 06:23:05.697 CET;36,8
2023-02-22 06:23:23.385 CET;37
2023-02-22 06:23:32.256 CET;37,3
2023-02-22 06:24:43.214 CET;37
2023-02-22 06:24:51.953 CET;37,3
2023-02-22 06:25:00.743 CET;37
2023-02-22 06:25:43.072 CET;36,8
2023-02-22 06:25:52.513 CET;36,5
2023-02-22 06:26:01.392 CET;37,6
2023-02-22 06:26:10.273 CET;37,3
2023-02-22 06:26:27.861 CET;37
2023-02-22 06:26:36.663 CET;36,8
2023-02-22 06:26:54.263 CET;36,5
2023-02-22 06:27:20.821 CET;36,8
2023-02-22 06:27:29.710 CET;37
2023-02-22 06:27:38.592 CET;36,8
2023-02-22 06:27:56.351 CET;36,5
2023-02-22 06:28:05.072 CET;36,8
2023-02-22 06:28:22.680 CET;36,5
2023-02-22 06:28:31.400 CET;36,8
2023-02-22 06:35:09.065 CET;36,5
2023-02-22 06:35:17.865 CET;36,8
2023-02-22 06:35:26.684 CET;36,5
2023-02-22 06:35:35.555 CET;36,2
2023-02-22 06:35:53.253 CET;36
2023-02-22 06:36:02.114 CET;36,2
2023-02-22 06:36:10.923 CET;37
2023-02-22 06:36:37.624 CET;36,8
2023-02-22 06:36:46.444 CET;37
2023-02-22 06:36:55.163 CET;36,8
2023-02-22 06:37:12.911 CET;36,5
2023-02-22 06:37:21.711 CET;36,2
2023-02-22 06:37:30.681 CET;36,8
2023-02-22 06:37:48.351 CET;36,5
2023-02-22 06:37:57.232 CET;36,2
2023-02-22 06:38:06.111 CET;37
2023-02-22 06:38:15.002 CET;36,8
2023-02-22 06:38:23.891 CET;37,3
2023-02-22 06:38:41.470 CET;37
2023-02-22 06:38:59.170 CET;37,3
2023-02-22 06:39:08.029 CET;37
2023-02-22 06:39:34.519 CET;36,8
2023-02-22 06:39:43.400 CET;36,5
2023-02-22 06:39:52.279 CET;36,8
2023-02-22 06:40:01.079 CET;37,3
2023-02-22 06:40:27.558 CET;37
2023-02-22 06:40:36.368 CET;36,8
2023-02-22 06:40:54.038 CET;37,6
2023-02-22 06:41:02.828 CET;37,3
2023-02-22 06:48:13.220 CET;29,8
2023-02-22 06:52:28.523 CET;25,6
2023-02-22 07:11:24.397 CET;32,2
2023-02-22 07:11:36.877 CET;32,8
2023-02-22 07:12:00.826 CET;32,5
2023-02-22 07:36:57.201 CET;32,2
2023-02-22 07:37:06.492 CET;32,5
2023-02-22 07:42:42.436 CET;32
2023-02-22 07:45:49.453 CET;32,2
2023-02-22 07:45:58.332 CET;32,5
2023-02-22 07:46:35.052 CET;32,2
2023-02-22 07:46:44.891 CET;32,5
2023-02-22 07:46:55.450 CET;32,2
2023-02-22 07:47:57.180 CET;32
2023-02-22 07:48:08.270 CET;32,2
2023-02-22 07:48:18.911 CET;32,5
2023-02-22 07:48:41.618 CET;32,2
2023-02-22 07:49:06.898 CET;32,8
2023-02-22 07:59:47.089 CET;32,5
2023-02-22 08:15:51.477 CET;32,2
2023-02-22 08:22:08.992 CET;32
2023-02-22 08:24:03.459 CET;32,2
2023-02-22 08:24:17.420 CET;32
2023-02-22 08:24:29.979 CET;32,2
2023-02-22 08:24:42.608 CET;32
2023-02-22 08:26:23.335 CET;32,2
2023-02-22 08:39:56.602 CET;32,8
2023-02-22 08:40:05.493 CET;32,5
2023-02-22 08:41:41.020 CET;32,8
2023-02-22 08:42:03.910 CET;32,5
2023-02-22 08:42:52.950 CET;32,2
2023-02-22 08:43:18.059 CET;32,5
2023-02-22 08:43:30.618 CET;32,8
2023-02-22 08:43:43.348 CET;32,5
2023-02-22 08:44:08.548 CET;33
2023-02-22 08:44:21.108 CET;32,8
2023-02-22 08:45:16.098 CET;33
2023-02-22 08:45:41.276 CET;32,8
2023-02-22 08:45:53.904 CET;32,5
2023-02-22 08:46:06.545 CET;32,8
2023-02-22 08:46:31.755 CET;33
2023-02-22 08:46:57.114 CET;32,8
2023-02-22 08:47:09.654 CET;32,5
2023-02-22 08:48:37.382 CET;33
2023-02-22 08:48:50.072 CET;32,8
2023-02-22 08:49:02.463 CET;33
2023-02-22 08:49:27.911 CET;32,8
2023-02-22 08:49:53.272 CET;32,5
2023-02-22 08:50:18.392 CET;32,8
2023-02-22 08:50:43.671 CET;32,5
2023-02-22 08:50:56.321 CET;32,8
2023-02-22 08:51:08.871 CET;32,5
2023-02-22 08:53:00.000 CET;32,8
2023-02-22 08:53:37.838 CET;32,5
2023-02-22 08:53:50.470 CET;32,8
2023-02-22 08:54:03.267 CET;32,5
2023-02-22 08:54:15.838 CET;32,8
2023-02-22 08:56:08.596 CET;32,5
2023-02-22 08:56:21.046 CET;33
2023-02-22 08:56:33.765 CET;32,8
2023-02-22 08:57:24.325 CET;32,5
2023-02-22 08:58:43.683 CET;32,8
2023-02-22 08:58:56.322 CET;33
2023-02-22 08:59:08.973 CET;32,8
2023-02-22 08:59:59.520 CET;32,5
2023-02-22 09:23:45.767 CET;32,2
2023-02-22 09:24:07.058 CET;32
2023-02-22 09:24:19.618 CET;32,5
2023-02-22 09:24:32.336 CET;32,2
2023-02-22 09:24:44.897 CET;32,5
2023-02-22 09:25:26.016 CET;32,8
2023-02-22 09:25:35.996 CET;32,5
2023-02-22 09:26:18.095 CET;32,8
2023-02-22 09:26:32.244 CET;32,5
2023-02-22 09:28:02.673 CET;32,8
2023-02-22 09:28:16.743 CET;32,5
2023-02-22 09:28:30.822 CET;32,2
2023-02-22 09:28:44.901 CET;32,5
2023-02-22 09:29:12.892 CET;32,8
2023-02-22 09:30:09.131 CET;32,5
2023-02-22 09:30:47.160 CET;33
2023-02-22 09:31:01.141 CET;32,8
2023-02-22 09:31:57.378 CET;32,5
2023-02-22 09:32:39.459 CET;32,8
2023-02-22 09:38:16.404 CET;32,2
2023-02-22 09:38:28.253 CET;32,5
2023-02-22 09:38:39.703 CET;33,3
2023-02-22 09:38:48.503 CET;33
2023-02-22 09:38:58.832 CET;32,8
2023-02-22 09:39:53.903 CET;32,5
2023-02-22 09:40:11.540 CET;32,8
2023-02-22 09:40:19.871 CET;33
2023-02-22 09:40:33.061 CET;32,8
2023-02-22 09:40:47.071 CET;33
2023-02-22 09:41:15.230 CET;32,8
2023-02-22 09:41:29.220 CET;32,5
2023-02-22 09:41:57.299 CET;32,8
2023-02-22 09:42:11.479 CET;32,5
2023-02-22 09:42:25.477 CET;32,8
2023-02-22 09:43:07.548 CET;33
2023-02-22 09:43:49.006 CET;32,5
2023-02-22 09:44:02.987 CET;32,8
2023-02-22 09:44:31.226 CET;32,5
2023-02-22 09:46:10.694 CET;32,8
2023-02-22 09:46:38.904 CET;33
2023-02-22 09:46:52.834 CET;32,8
2023-02-22 09:48:25.671 CET;33
2023-02-22 09:49:07.782 CET;32,8
2023-02-22 09:49:21.960 CET;32,5
2023-02-22 09:49:35.950 CET;32,8
2023-02-22 09:50:18.099 CET;32,5
2023-02-22 09:50:32.118 CET;32,8
2023-02-22 09:51:51.247 CET;33,3
2023-02-22 09:52:05.316 CET;33
2023-02-22 09:52:33.388 CET;33,3
2023-02-22 09:52:47.388 CET;33
2023-02-22 09:53:01.397 CET;32,8
2023-02-22 09:53:57.647 CET;32,5
2023-02-22 09:54:11.717 CET;32,8
2023-02-22 09:56:23.244 CET;32,5
2023-02-22 09:56:37.224 CET;32,8
2023-02-22 09:56:51.464 CET;33
2023-02-22 09:57:44.713 CET;32,8
2023-02-22 09:58:12.842 CET;33
2023-02-22 10:00:15.171 CET;32,8
2023-02-22 10:00:29.411 CET;33
2023-02-22 10:00:43.240 CET;32,8
2023-02-22 10:02:40.536 CET;32,5
2023-02-22 10:03:08.677 CET;32,8
2023-02-22 10:07:29.243 CET;32,5
2023-02-22 10:08:41.401 CET;32,2
2023-02-22 10:08:55.401 CET;32,5
2023-02-22 10:09:09.490 CET;32,8
2023-02-22 10:09:23.561 CET;32,5
2023-02-22 10:09:51.650 CET;32,8
2023-02-22 10:10:19.799 CET;32,5
2023-02-22 10:10:33.648 CET;32,8
2023-02-22 10:11:01.878 CET;32,5
2023-02-22 10:12:30.448 CET;32,8
2023-02-22 10:13:26.397 CET;32,2
2023-02-22 10:13:40.368 CET;32,5
2023-02-22 10:14:22.536 CET;32,8
2023-02-22 10:19:28.243 CET;32,5
2023-02-22 10:19:45.815 CET;32,2
2023-02-22 10:19:54.934 CET;32,5
2023-02-22 10:20:26.073 CET;32
2023-02-22 10:20:40.144 CET;32,2
2023-02-22 10:20:54.132 CET;32,5
2023-02-22 10:21:08.134 CET;32,8
2023-02-22 10:25:03.209 CET;32,5
2023-02-22 10:25:17.109 CET;32,2
2023-02-22 10:25:31.180 CET;32,5
2023-02-22 10:25:45.338 CET;32,8
2023-02-22 10:26:13.348 CET;32,5
2023-02-22 10:26:41.598 CET;32,2
2023-02-22 10:26:55.588 CET;32,5
2023-02-22 10:27:37.736 CET;32,8
2023-02-22 10:28:05.736 CET;32,5
2023-02-22 10:31:13.032 CET;32,8
2023-02-22 10:32:03.832 CET;32,5
2023-02-22 10:32:17.832 CET;32,8
2023-02-22 10:32:59.910 CET;32,5
2023-02-22 10:33:14.141 CET;33
2023-02-22 10:33:28.151 CET;32,8
2023-02-22 10:33:42.150 CET;32,5
2023-02-22 10:35:22.957 CET;32,8
2023-02-22 10:35:51.108 CET;32,5
2023-02-22 10:36:05.016 CET;32,2
2023-02-22 10:36:19.267 CET;32,5
2023-02-22 10:37:15.266 CET;32,2
2023-02-22 10:38:07.357 CET;32,5
2023-02-22 10:38:21.357 CET;32,8
2023-02-22 10:38:35.355 CET;32,5
2023-02-22 10:39:31.585 CET;32,8
2023-02-22 10:39:45.516 CET;32,5
2023-02-22 10:40:13.835 CET;32,2
2023-02-22 10:40:56.463 CET;32,5
2023-02-22 10:41:10.562 CET;32,2
2023-02-22 10:41:24.473 CET;32,5
2023-02-22 10:41:38.701 CET;32,2
2023-02-22 10:43:06.332 CET;32,5
2023-02-22 10:43:20.401 CET;32,8
2023-02-22 10:43:34.319 CET;32,5
2023-02-22 10:43:48.400 CET;32,8
2023-02-22 10:44:02.388 CET;32,5
2023-02-22 10:44:16.299 CET;32,2
2023-02-22 10:44:30.479 CET;32,5
2023-02-22 10:44:44.559 CET;32,2
2023-02-22 10:44:58.638 CET;32,5
2023-02-22 10:45:54.719 CET;32,8
2023-02-22 10:46:08.878 CET;32,5
2023-02-22 10:46:36.957 CET;32,2
2023-02-22 10:46:50.957 CET;32,5
2023-02-22 10:47:18.957 CET;32,8
2023-02-22 10:48:23.825 CET;32,5
2023-02-22 10:50:43.601 CET;32,2
2023-02-22 10:50:57.611 CET;32,5
2023-02-22 10:51:11.591 CET;32,8
2023-02-22 10:51:25.512 CET;32,5
2023-02-22 10:51:39.601 CET;32,2
2023-02-22 10:51:53.601 CET;32,5
2023-02-22 10:52:07.750 CET;32,2
2023-02-22 10:52:21.839 CET;32,5
2023-02-22 10:52:49.921 CET;32,8
2023-02-22 10:53:32.078 CET;32,5
2023-02-22 10:53:45.930 CET;32,2
2023-02-22 10:54:00.157 CET;32,5
2023-02-22 10:54:28.167 CET;32,8
2023-02-22 10:54:56.167 CET;32,5
2023-02-22 10:55:10.157 CET;32,8
2023-02-22 10:55:24.398 CET;32,5
2023-02-22 10:55:38.407 CET;32,8
2023-02-22 10:55:52.476 CET;32,5
2023-02-22 10:58:46.384 CET;32,2
2023-02-22 11:05:08.257 CET;32
2023-02-22 11:05:16.976 CET;32,2
2023-02-22 11:05:25.197 CET;32,5
2023-02-22 11:05:35.207 CET;32,2
2023-02-22 11:05:49.457 CET;32,5
2023-02-22 11:06:03.447 CET;32,2
2023-02-22 11:06:17.375 CET;32,5
2023-02-22 11:08:09.775 CET;32,8
2023-02-22 11:08:23.775 CET;32,5
2023-02-22 11:08:37.683 CET;32,2
2023-02-22 11:09:48.243 CET;32
2023-02-22 11:10:02.243 CET;32,2
2023-02-22 11:10:16.253 CET;32
2023-02-22 11:10:30.342 CET;32,2
2023-02-22 11:10:58.482 CET;32,5
2023-02-22 11:11:12.569 CET;32,2
2023-02-22 11:11:54.500 CET;32,5
2023-02-22 11:12:22.658 CET;32,2
2023-02-22 11:12:36.819 CET;32,5
2023-02-22 11:12:50.900 CET;32,2
2023-02-22 11:13:04.818 CET;32
2023-02-22 11:13:18.729 CET;32,2
2023-02-22 11:13:47.137 CET;32
2023-02-22 11:14:14.967 CET;32,2
2023-02-22 11:14:29.056 CET;32,5
2023-02-22 11:15:49.996 CET;32
2023-02-22 11:16:04.005 CET;32,2
2023-02-22 11:16:32.174 CET;32
2023-02-22 11:17:00.345 CET;32,2
2023-02-22 11:17:28.335 CET;32,5
2023-02-22 11:17:42.344 CET;32,8
2023-02-22 11:18:10.563 CET;32,5
2023-02-22 11:18:24.575 CET;32,2
2023-02-22 11:19:06.653 CET;32
2023-02-22 11:19:20.653 CET;32,2
2023-02-22 11:20:18.612 CET;32
2023-02-22 11:20:46.582 CET;32,2
2023-02-22 11:21:14.592 CET;32
2023-02-22 11:21:28.730 CET;32,2
2023-02-22 11:21:42.831 CET;32
2023-02-22 11:22:10.911 CET;32,2
2023-02-22 11:22:39.049 CET;32
2023-02-22 11:22:53.140 CET;32,2
2023-02-22 11:23:21.148 CET;32,5
2023-02-22 11:23:35.138 CET;32,2
2023-02-22 11:24:18.046 CET;32
2023-02-22 11:25:14.415 CET;32,2
2023-02-22 11:26:20.845 CET;32
2023-02-22 11:26:48.914 CET;32,2
2023-02-22 11:27:02.994 CET;32,5
2023-02-22 11:27:17.223 CET;32,2
2023-02-22 11:27:31.142 CET;32,8
2023-02-22 11:27:45.154 CET;32,5
2023-02-22 11:27:59.153 CET;32,2
2023-02-22 11:28:27.233 CET;32
2023-02-22 11:28:41.302 CET;32,2
2023-02-22 11:28:55.471 CET;32
2023-02-22 11:29:09.473 CET;32,2
2023-02-22 11:43:08.318 CET;31,7
2023-02-22 11:43:18.586 CET;32,2
2023-02-22 12:16:55.842 CET;31,7
2023-02-22 12:17:14.221 CET;32,2
2023-02-22 12:21:49.117 CET;32
2023-02-22 12:21:57.877 CET;32,5
2023-02-22 12:22:57.365 CET;32,8
2023-02-22 12:24:18.535 CET;32,5
2023-02-22 12:24:32.545 CET;32,8
2023-02-22 12:25:00.775 CET;32,5
2023-02-22 12:25:28.783 CET;32,8
2023-02-22 12:25:56.862 CET;32,5
2023-02-22 12:26:11.022 CET;32,2
2023-02-22 12:26:25.102 CET;32,5
2023-02-22 12:26:53.092 CET;32,8
2023-02-22 12:27:21.332 CET;32,5
2023-02-22 12:28:33.349 CET;32,8
2023-02-22 12:28:47.430 CET;32,5
2023-02-22 12:29:43.578 CET;32,8
2023-02-22 12:29:57.658 CET;32,5
2023-02-22 12:30:25.818 CET;32,8
2023-02-22 12:31:37.187 CET;32,2
2023-02-22 12:32:19.266 CET;32,5
2023-02-22 12:33:01.346 CET;32,8
2023-02-22 12:33:43.585 CET;32,5
2023-02-22 12:34:48.224 CET;32,8
2023-02-22 12:35:02.234 CET;32,5
2023-02-22 12:36:12.463 CET;32,2
2023-02-22 12:36:26.543 CET;32,5
2023-02-22 12:36:40.543 CET;32,8
2023-02-22 12:36:54.632 CET;32,5
2023-02-22 12:37:08.872 CET;32,8
2023-02-22 12:37:22.711 CET;32,5
2023-02-22 12:37:36.792 CET;32,8
2023-02-22 12:37:50.871 CET;33
2023-02-22 12:38:04.792 CET;32,8
2023-02-22 12:38:18.961 CET;32,5
2023-02-22 12:38:47.121 CET;32,8
2023-02-22 12:39:01.111 CET;32,5
2023-02-22 12:39:15.020 CET;33
2023-02-22 12:39:29.111 CET;32,8
2023-02-22 12:39:43.109 CET;32,5
2023-02-22 12:41:39.579 CET;32,2
2023-02-22 12:42:53.969 CET;32
2023-02-22 12:47:30.447 CET;31,7
2023-02-22 12:47:40.477 CET;32,5
2023-02-22 12:49:24.210 CET;32,2
2023-02-22 12:49:38.081 CET;32,5
2023-02-22 12:49:52.250 CET;32,8
2023-02-22 12:50:20.411 CET;32,5
2023-02-22 12:51:02.401 CET;32,2
2023-02-22 12:51:16.730 CET;32
2023-02-22 12:52:31.381 CET;32,2
2023-02-22 12:52:45.450 CET;32,5
2023-02-22 12:53:37.569 CET;32,2
2023-02-22 12:53:51.698 CET;32,5
2023-02-22 12:55:39.128 CET;33
2023-02-22 12:55:53.299 CET;32,8
2023-02-22 12:56:07.388 CET;32,5
2023-02-22 12:56:48.118 CET;32,2
2023-02-22 12:58:13.974 CET;32
2023-02-22 12:58:42.013 CET;32,2
2023-02-22 12:58:55.934 CET;32,5
2023-02-22 12:59:38.102 CET;32,2
2023-02-22 13:00:06.174 CET;32,5
2023-02-22 13:00:35.062 CET;32,2
2023-02-22 13:00:49.223 CET;32,5
2023-02-22 13:01:03.302 CET;32,2
2023-02-22 13:01:47.492 CET;32,5
2023-02-22 13:02:15.540 CET;32,8
2023-02-22 13:06:42.375 CET;32
2023-02-22 13:06:50.744 CET;32,2
2023-02-22 13:08:31.194 CET;32
2023-02-22 13:08:59.233 CET;31,7
2023-02-22 13:09:13.302 CET;32,5
2023-02-22 13:09:27.223 CET;32,2
2023-02-22 13:09:41.312 CET;32,5
2023-02-22 13:09:55.322 CET;32,2
2023-02-22 13:10:09.551 CET;32,5
2023-02-22 13:10:37.551 CET;32,2
2023-02-22 13:11:19.700 CET;32,5
2023-02-22 13:11:33.710 CET;32,8
2023-02-22 13:11:47.769 CET;32,5
2023-02-22 13:13:14.029 CET;32,8
2023-02-22 13:13:28.198 CET;32,5
2023-02-22 13:13:42.267 CET;32,2
2023-02-22 13:14:10.348 CET;32,5
2023-02-22 13:14:52.338 CET;32,2
2023-02-22 13:15:34.598 CET;32,5
2023-02-22 13:15:48.657 CET;32,2
2023-02-22 13:16:02.667 CET;32,5
2023-02-22 13:16:16.586 CET;32,2
2023-02-22 13:16:44.746 CET;32,5
2023-02-22 13:17:12.835 CET;32,2
2023-02-22 13:18:34.703 CET;32
2023-02-22 13:18:48.664 CET;32,2
2023-02-22 13:19:02.753 CET;32
2023-02-22 13:19:16.763 CET;32,2
2023-02-22 13:19:30.924 CET;32
2023-02-22 13:19:44.822 CET;32,2
2023-02-22 13:20:41.002 CET;32
2023-02-22 13:20:55.240 CET;32,2
2023-02-22 13:21:37.240 CET;32,5
2023-02-22 13:23:08.907 CET;32,2
2023-02-22 13:23:22.838 CET;32,8
2023-02-22 13:23:36.838 CET;32,5
2023-02-22 13:23:51.068 CET;32,2
2023-02-22 13:27:30.334 CET;32
2023-02-22 13:27:44.364 CET;32,5
2023-02-22 13:28:12.362 CET;32,2
2023-02-22 13:28:54.512 CET;32,5
2023-02-22 13:29:22.671 CET;32,2
2023-02-22 13:30:40.551 CET;32,5
2023-02-22 13:31:08.759 CET;32,2
2023-02-22 13:31:22.759 CET;32,5
2023-02-22 13:31:50.759 CET;32,2
2023-02-22 13:33:35.167 CET;32
2023-02-22 13:33:49.167 CET;32,5
2023-02-22 13:34:17.246 CET;32,2
2023-02-22 13:34:31.497 CET;32,8
2023-02-22 13:34:45.477 CET;32,5
2023-02-22 13:34:59.477 CET;32,2
2023-02-22 13:35:13.476 CET;32,5
2023-02-22 13:35:27.566 CET;32,8
2023-02-22 13:35:41.556 CET;32,5
2023-02-22 13:35:55.805 CET;32,2
2023-02-22 13:36:23.625 CET;32,5
2023-02-22 13:36:51.805 CET;32,2
2023-02-22 13:37:06.055 CET;32,5
2023-02-22 13:37:34.045 CET;32,2
2023-02-22 13:38:02.124 CET;32
2023-02-22 13:38:30.282 CET;31,7
2023-02-22 13:39:23.891 CET;32
2023-02-22 13:39:52.051 CET;32,2
2023-02-22 13:40:36.710 CET;32,5
2023-02-22 13:40:50.601 CET;32,2
2023-02-22 13:41:39.210 CET;32,5
2023-02-22 13:41:53.319 CET;32,2
2023-02-22 13:42:07.328 CET;32
2023-02-22 13:42:35.408 CET;31,7
2023-02-22 13:42:49.417 CET;32,2
2023-02-22 13:44:16.486 CET;32
2023-02-22 13:47:57.622 CET;31,7
2023-02-22 13:48:48.342 CET;32
2023-02-22 13:49:02.292 CET;32,2
2023-02-22 13:49:16.292 CET;32
2023-02-22 13:50:49.171 CET;32,2
2023-02-22 13:51:03.252 CET;32
2023-02-22 13:51:31.250 CET;32,2
2023-02-22 13:51:45.250 CET;32,5
2023-02-22 13:51:59.259 CET;32,2
2023-02-22 13:53:05.217 CET;32
