time;PressForceValueFL
2023-01-19 12:20:22.063 CET;15,7
2023-01-19 12:20:29.354 CET;16,2
2023-01-19 12:20:36.783 CET;16
2023-01-19 12:20:59.273 CET;16,2
2023-01-19 12:21:06.553 CET;16
2023-01-19 12:21:14.073 CET;15,7
2023-01-19 12:21:29.112 CET;15,4
2023-01-19 12:21:36.313 CET;16
2023-01-19 12:21:43.753 CET;15,7
2023-01-19 12:22:13.273 CET;16
2023-01-19 12:22:20.723 CET;15,7
2023-01-19 12:22:35.592 CET;15,4
2023-01-19 12:22:43.112 CET;15,7
2023-01-19 12:22:50.621 CET;16
2023-01-19 12:23:12.861 CET;15,7
2023-01-19 12:23:20.151 CET;16
2023-01-19 12:26:24.668 CET;15,4
2023-01-19 12:26:34.009 CET;15,7
2023-01-19 12:27:04.177 CET;16
2023-01-19 12:27:11.428 CET;15,7
2023-01-19 12:27:18.687 CET;15,4
2023-01-19 12:27:25.967 CET;15,2
2023-01-19 12:27:33.338 CET;15,4
2023-01-19 12:27:40.607 CET;15,2
2023-01-19 12:27:48.288 CET;15,4
2023-01-19 12:28:03.006 CET;15,7
2023-01-19 12:28:32.608 CET;15,4
2023-01-19 12:28:40.046 CET;15,7
2023-01-19 12:28:47.476 CET;16,2
2023-01-19 12:28:54.835 CET;16
2023-01-19 12:29:17.085 CET;15,7
2023-01-19 12:29:46.687 CET;15,4
2023-01-19 12:29:54.055 CET;15,7
2023-01-19 12:30:08.756 CET;15,4
2023-01-19 12:30:16.194 CET;15,7
2023-01-19 12:30:31.005 CET;16
2023-01-19 12:30:38.375 CET;15,4
2023-01-19 12:30:45.645 CET;16
2023-01-19 12:30:52.924 CET;15,7
2023-01-19 12:31:00.206 CET;16,2
2023-01-19 12:31:07.716 CET;15,7
2023-01-19 12:31:15.325 CET;16,2
2023-01-19 12:31:30.125 CET;15,4
2023-01-19 12:31:37.404 CET;15,7
2023-01-19 12:31:45.005 CET;16
2023-01-19 12:31:52.295 CET;15,4
2023-01-19 12:31:59.815 CET;15,7
2023-01-19 12:32:07.085 CET;15,4
2023-01-19 12:32:21.884 CET;16
2023-01-19 12:32:36.533 CET;15,7
2023-01-19 12:32:43.973 CET;16
2023-01-19 12:32:51.723 CET;16,2
2023-01-19 12:32:59.082 CET;15,7
2023-01-19 12:33:06.453 CET;16,2
2023-01-19 12:33:14.042 CET;15,4
2023-01-19 12:33:21.492 CET;15,7
2023-01-19 12:33:28.992 CET;16
2023-01-19 12:33:36.612 CET;15,7
2023-01-19 12:33:44.121 CET;16
2023-01-19 12:33:51.492 CET;15,7
2023-01-19 12:33:58.842 CET;16
2023-01-19 12:34:13.641 CET;15,7
2023-01-19 12:34:35.901 CET;16,2
2023-01-19 12:34:43.331 CET;16
2023-01-19 12:34:50.690 CET;15,7
2023-01-19 12:34:58.089 CET;15,4
2023-01-19 12:35:05.519 CET;15,7
2023-01-19 12:35:12.960 CET;16
2023-01-19 12:35:27.680 CET;16,2
2023-01-19 12:35:35.131 CET;16
2023-01-19 12:35:42.480 CET;15,7
2023-01-19 12:35:57.279 CET;16,2
2023-01-19 12:36:04.799 CET;15,4
2023-01-19 12:36:19.507 CET;16,2
2023-01-19 12:36:34.328 CET;15,4
2023-01-19 12:36:41.767 CET;15,7
2023-01-19 12:36:49.128 CET;15,4
2023-01-19 12:37:03.917 CET;15,7
2023-01-19 12:37:11.217 CET;15,4
2023-01-19 12:37:18.578 CET;15,7
2023-01-19 12:37:25.997 CET;16,2
2023-01-19 12:37:33.378 CET;16
2023-01-19 12:37:40.648 CET;16,5
2023-01-19 12:37:48.007 CET;16
2023-01-19 12:38:02.736 CET;15,7
2023-01-19 12:38:10.328 CET;16,2
2023-01-19 12:38:32.407 CET;16
2023-01-19 12:38:39.776 CET;16,2
2023-01-19 12:38:47.286 CET;16
2023-01-19 12:38:54.806 CET;15,4
2023-01-19 12:39:02.486 CET;16,2
2023-01-19 12:39:09.846 CET;15,7
2023-01-19 12:39:17.206 CET;16,2
2023-01-19 12:39:24.575 CET;15,7
2023-01-19 12:39:54.164 CET;16
2023-01-19 12:40:01.694 CET;15,7
2023-01-19 12:40:09.055 CET;16
2023-01-19 12:40:16.404 CET;15,7
2023-01-19 12:40:23.773 CET;16,2
2023-01-19 12:40:31.124 CET;15,7
2023-01-19 12:40:38.555 CET;16,2
2023-01-19 12:40:53.533 CET;15,7
2023-01-19 12:41:08.243 CET;15,2
2023-01-19 12:41:15.694 CET;15,7
2023-01-19 12:41:45.293 CET;16
2023-01-19 12:41:52.733 CET;15,7
2023-01-19 12:42:00.332 CET;16
2023-01-19 12:42:07.773 CET;16,2
2023-01-19 12:42:29.933 CET;15,7
2023-01-19 12:42:44.493 CET;16,5
2023-01-19 12:42:51.940 CET;15,4
2023-01-19 12:42:59.210 CET;16
2023-01-19 12:43:06.720 CET;16,5
2023-01-19 12:43:14.101 CET;16
2023-01-19 12:43:21.611 CET;16,2
2023-01-19 12:43:28.891 CET;16
2023-01-19 12:43:36.329 CET;15,7
2023-01-19 12:44:05.930 CET;16
2023-01-19 12:44:13.289 CET;15,7
2023-01-19 12:44:20.739 CET;15,4
2023-01-19 12:44:28.098 CET;16
2023-01-19 12:44:50.328 CET;15,7
2023-01-19 12:44:57.700 CET;16
2023-01-19 12:45:12.569 CET;16,2
2023-01-19 12:45:19.848 CET;16
2023-01-19 12:45:27.207 CET;16,2
2023-01-19 12:45:34.657 CET;16
2023-01-19 12:45:42.017 CET;15,7
2023-01-19 12:45:49.457 CET;15,4
2023-01-19 12:46:04.257 CET;15,7
2023-01-19 12:46:11.618 CET;15,4
2023-01-19 12:46:19.046 CET;16
2023-01-19 12:46:33.788 CET;15,7
2023-01-19 12:46:41.217 CET;16,2
2023-01-19 12:46:48.566 CET;16
2023-01-19 12:46:56.006 CET;15,7
2023-01-19 12:47:03.377 CET;16
2023-01-19 12:47:10.805 CET;16,5
2023-01-19 12:47:18.256 CET;16,2
2023-01-19 12:47:47.686 CET;15,4
2023-01-19 12:47:55.134 CET;15,7
2023-01-19 12:50:03.812 CET;16
2023-01-19 12:50:11.862 CET;15,4
2023-01-19 12:50:19.302 CET;15,7
2023-01-19 12:50:34.101 CET;16
2023-01-19 12:50:41.542 CET;16,2
2023-01-19 12:50:48.982 CET;15,7
2023-01-19 12:51:03.782 CET;15,4
2023-01-19 12:51:11.221 CET;16,2
2023-01-19 12:53:32.108 CET;15,7
2023-01-19 12:53:39.789 CET;15,4
2023-01-19 12:53:47.229 CET;16
2023-01-19 12:54:09.388 CET;15,7
2023-01-19 12:54:38.657 CET;16
2023-01-19 12:54:46.017 CET;15,4
2023-01-19 12:54:53.467 CET;15,7
2023-01-19 12:55:22.976 CET;16
2023-01-19 12:55:30.417 CET;15,7
2023-01-19 12:55:45.226 CET;16,2
2023-01-19 12:55:52.576 CET;15,7
2023-01-19 12:56:07.377 CET;16
2023-01-19 12:56:36.976 CET;16,2
2023-01-19 12:56:44.426 CET;16
2023-01-19 12:56:51.785 CET;15,7
2023-01-19 12:58:17.332 CET;16
2023-01-19 12:58:25.302 CET;15,4
2023-01-19 12:58:32.663 CET;16
2023-01-19 12:58:47.782 CET;16,2
2023-01-19 12:58:55.144 CET;15,7
2023-01-19 12:59:02.664 CET;16,2
2023-01-19 12:59:10.033 CET;16
2023-01-19 12:59:17.302 CET;16,2
2023-01-19 12:59:32.263 CET;16,5
2023-01-19 12:59:39.703 CET;15,7
2023-01-19 12:59:47.142 CET;16
2023-01-19 13:00:02.411 CET;15,7
2023-01-19 13:00:09.622 CET;16
2023-01-19 13:00:24.272 CET;15,7
2023-01-19 13:00:53.861 CET;16,2
2023-01-19 13:01:16.339 CET;16
2023-01-19 13:01:23.540 CET;15,7
2023-01-19 13:01:30.980 CET;16
2023-01-19 13:01:45.930 CET;16,2
2023-01-19 13:01:53.140 CET;16
2023-01-19 13:02:00.500 CET;16,2
2023-01-19 13:02:07.871 CET;15,7
2023-01-19 13:02:30.180 CET;16
2023-01-19 13:02:37.619 CET;15,4
2023-01-19 13:02:45.069 CET;16,2
2023-01-19 13:02:52.898 CET;15,4
2023-01-19 13:03:00.499 CET;15,7
2023-01-19 13:03:15.309 CET;16
2023-01-19 13:03:37.309 CET;15,4
2023-01-19 13:03:45.058 CET;16,2
2023-01-19 13:03:52.338 CET;15,7
2023-01-19 13:03:59.698 CET;16
2023-01-19 13:04:14.417 CET;16,2
2023-01-19 13:04:29.308 CET;16
2023-01-19 13:05:06.677 CET;15,7
2023-01-19 13:05:14.187 CET;16
2023-01-19 13:05:21.548 CET;15,7
2023-01-19 13:05:43.707 CET;16
2023-01-19 13:05:51.157 CET;15,7
2023-01-19 13:05:58.747 CET;16
2023-01-19 13:06:06.038 CET;16,2
2023-01-19 13:06:13.388 CET;16
2023-01-19 13:06:57.865 CET;16,2
2023-01-19 13:07:05.385 CET;15,7
2023-01-19 13:07:34.986 CET;16
2023-01-19 13:07:42.505 CET;16,2
2023-01-19 13:07:49.954 CET;15,7
2023-01-19 13:07:57.466 CET;16
2023-01-19 13:08:04.915 CET;16,2
2023-01-19 13:08:12.196 CET;15,7
2023-01-19 13:08:19.716 CET;16,2
2023-01-19 13:08:27.006 CET;16
2023-01-19 13:08:34.275 CET;16,2
2023-01-19 13:08:41.786 CET;15,7
2023-01-19 13:08:49.154 CET;16
2023-01-19 13:09:03.865 CET;16,2
2023-01-19 13:09:18.823 CET;16
2023-01-19 13:09:33.553 CET;16,2
2023-01-19 13:09:48.354 CET;16
2023-01-19 13:10:03.322 CET;15,7
2023-01-19 13:10:10.592 CET;16
2023-01-19 13:10:25.392 CET;16,2
2023-01-19 13:10:32.673 CET;16
2023-01-19 13:10:47.632 CET;15,7
2023-01-19 13:10:54.983 CET;16,5
2023-01-19 13:11:02.503 CET;16
2023-01-19 13:11:10.033 CET;16,2
2023-01-19 13:11:17.562 CET;16
2023-01-19 13:11:25.002 CET;16,2
2023-01-19 13:11:32.272 CET;16
2023-01-19 13:12:09.641 CET;15,7
2023-01-19 13:12:17.151 CET;16
2023-01-19 13:12:24.431 CET;15,7
2023-01-19 13:12:32.032 CET;16
2023-01-19 13:12:39.461 CET;16,2
2023-01-19 13:12:54.270 CET;15,7
2023-01-19 13:13:01.631 CET;16,5
2023-01-19 13:13:09.150 CET;16,2
2023-01-19 13:13:38.750 CET;15,7
2023-01-19 13:13:53.390 CET;16
2023-01-19 13:14:00.989 CET;15,7
2023-01-19 13:14:22.989 CET;15,4
2023-01-19 13:14:30.509 CET;15,7
2023-01-19 13:14:37.809 CET;15,4
2023-01-19 13:14:45.229 CET;16
2023-01-19 13:14:52.598 CET;16,2
2023-01-19 13:15:07.479 CET;16
2023-01-19 13:15:22.519 CET;16,2
2023-01-19 13:15:29.799 CET;16
2023-01-19 13:15:44.759 CET;16,2
2023-01-19 13:15:52.276 CET;16
2023-01-19 13:15:59.556 CET;15,7
2023-01-19 13:16:06.917 CET;15,4
2023-01-19 13:16:14.278 CET;15,7
2023-01-19 13:16:51.306 CET;15,4
2023-01-19 13:16:58.756 CET;15,7
2023-01-19 13:17:06.127 CET;16
2023-01-19 13:17:13.717 CET;15,7
2023-01-19 13:17:21.006 CET;16
2023-01-19 13:17:28.526 CET;16,2
2023-01-19 13:17:35.947 CET;15,7
2023-01-19 13:17:58.115 CET;16,2
2023-01-19 13:18:12.915 CET;15,7
2023-01-19 13:18:20.605 CET;15,4
2023-01-19 13:18:27.796 CET;15,7
2023-01-19 13:18:50.196 CET;15,4
2023-01-19 13:19:04.845 CET;15,7
2023-01-19 13:19:12.444 CET;15,4
2023-01-19 13:19:19.963 CET;15,7
2023-01-19 13:19:42.444 CET;16
2023-01-19 13:19:49.954 CET;16,2
2023-01-19 13:19:57.553 CET;16
2023-01-19 13:20:12.424 CET;15,7
2023-01-19 13:20:27.154 CET;16
2023-01-19 13:20:34.674 CET;16,2
2023-01-19 13:20:49.312 CET;16
2023-01-19 13:21:11.884 CET;15,7
2023-01-19 13:21:26.683 CET;15,4
2023-01-19 13:21:48.852 CET;16
2023-01-19 13:22:03.653 CET;15,7
2023-01-19 13:22:11.161 CET;16
2023-01-19 13:22:18.433 CET;15,7
2023-01-19 13:22:26.042 CET;16
2023-01-19 13:22:33.312 CET;16,2
2023-01-19 13:22:40.923 CET;15,4
2023-01-19 13:22:48.272 CET;16
2023-01-19 13:22:55.562 CET;15,4
2023-01-19 13:23:03.003 CET;16
2023-01-19 13:23:10.361 CET;16,2
2023-01-19 13:23:17.641 CET;15,4
2023-01-19 13:23:25.082 CET;15,7
2023-01-19 13:23:47.562 CET;16
2023-01-19 13:23:54.851 CET;15,4
2023-01-19 13:24:02.371 CET;15,7
2023-01-19 13:24:10.052 CET;15,4
2023-01-19 13:24:17.240 CET;15,7
2023-01-19 13:24:32.049 CET;15,4
2023-01-19 13:24:39.390 CET;16
2023-01-19 13:25:01.960 CET;16,2
2023-01-19 13:28:08.698 CET;15,7
2023-01-19 13:28:31.286 CET;15,4
2023-01-19 13:28:38.726 CET;15,7
2023-01-19 13:28:53.617 CET;15,4
2023-01-19 13:29:00.897 CET;15,7
2023-01-19 13:29:37.937 CET;15,2
2023-01-19 13:29:45.367 CET;15,4
2023-01-19 13:29:52.726 CET;15,7
2023-01-19 13:30:00.157 CET;16,2
2023-01-19 13:30:07.536 CET;15,7
2023-01-19 13:30:22.316 CET;16,5
2023-01-19 13:30:29.766 CET;16
2023-01-19 13:30:37.207 CET;15,7
2023-01-19 13:30:52.015 CET;15,4
2023-01-19 13:32:03.753 CET;15,7
2023-01-19 13:35:50.331 CET;16,2
2023-01-19 13:35:57.559 CET;15,4
2023-01-19 13:36:36.259 CET;16
2023-01-19 13:37:13.418 CET;15,2
2023-01-19 13:37:20.779 CET;15,4
2023-01-19 13:37:42.938 CET;15,7
2023-01-19 13:37:50.378 CET;16
2023-01-19 13:38:05.167 CET;15,7
2023-01-19 13:38:12.378 CET;15,4
2023-01-19 13:38:19.808 CET;16
2023-01-19 13:38:27.167 CET;15,4
2023-01-19 13:38:34.448 CET;16
2023-01-19 13:38:41.898 CET;15,2
2023-01-19 13:38:49.246 CET;16
2023-01-19 13:38:56.766 CET;15,4
2023-01-19 13:39:18.846 CET;15,2
2023-01-19 13:39:26.207 CET;15,7
2023-01-19 13:39:33.578 CET;15,4
2023-01-19 13:39:48.526 CET;15,7
2023-01-19 13:40:03.247 CET;16,2
2023-01-19 13:40:10.617 CET;15,7
2023-01-19 13:40:18.046 CET;16,2
2023-01-19 13:40:40.286 CET;15,7
2023-01-19 13:40:47.647 CET;15,4
2023-01-19 13:40:55.086 CET;16
2023-01-19 13:41:02.457 CET;15,4
2023-01-19 13:41:09.885 CET;16
2023-01-19 13:41:32.135 CET;15,7
2023-01-19 13:41:46.865 CET;15,4
2023-01-19 13:42:01.654 CET;15,7
2023-01-19 13:42:16.456 CET;16,2
2023-01-19 13:42:31.255 CET;15,7
2023-01-19 13:42:38.615 CET;16
2023-01-19 13:43:15.493 CET;15,4
2023-01-19 13:43:23.174 CET;16
2023-01-19 13:43:37.813 CET;15,7
2023-01-19 13:43:45.265 CET;15,4
2023-01-19 13:43:52.864 CET;15,7
2023-01-19 13:44:07.573 CET;16
2023-01-19 13:44:14.944 CET;15,7
2023-01-19 13:45:14.792 CET;16,2
2023-01-19 13:45:42.171 CET;16
2023-01-19 13:45:57.351 CET;16,2
2023-01-19 13:46:04.772 CET;16
2023-01-19 13:46:12.052 CET;16,2
2023-01-19 13:46:19.332 CET;16,5
2023-01-19 13:46:26.782 CET;16
2023-01-19 13:46:41.661 CET;15,7
2023-01-19 13:47:22.801 CET;16
2023-01-19 13:49:17.829 CET;15,7
2023-01-19 13:49:25.269 CET;15,4
2023-01-19 13:49:32.789 CET;15,7
2023-01-19 13:49:40.229 CET;15,4
2023-01-19 13:49:47.509 CET;16,2
2023-01-19 13:49:55.269 CET;16
2023-01-19 13:50:02.539 CET;16,2
2023-01-19 13:50:17.329 CET;15,7
2023-01-19 13:50:24.940 CET;16,5
2023-01-19 13:50:39.898 CET;16
2023-01-19 13:50:47.819 CET;15,7
2023-01-19 13:50:55.177 CET;16
2023-01-19 13:51:02.538 CET;15,4
2023-01-19 13:51:10.308 CET;15,7
2023-01-19 13:51:32.548 CET;16
2023-01-19 13:51:39.898 CET;16,2
2023-01-19 13:51:47.278 CET;16
2023-01-19 13:51:54.776 CET;16,2
2023-01-19 13:52:02.147 CET;16
2023-01-19 13:52:31.816 CET;16,5
2023-01-19 13:52:39.098 CET;16
2023-01-19 13:52:46.457 CET;16,8
2023-01-19 13:52:53.897 CET;16,5
2023-01-19 13:53:01.576 CET;16
2023-01-19 13:53:23.746 CET;15,7
2023-01-19 13:53:46.066 CET;16
2023-01-19 13:53:53.506 CET;15,7
2023-01-19 13:54:08.306 CET;16
2023-01-19 13:54:15.756 CET;16,2
2023-01-19 13:54:23.276 CET;16
2023-01-19 13:54:30.546 CET;16,2
2023-01-19 13:54:37.826 CET;16
2023-01-19 13:55:00.134 CET;16,2
2023-01-19 13:55:07.755 CET;15,7
2023-01-19 13:55:15.105 CET;16
2023-01-19 13:55:22.385 CET;15,7
2023-01-19 13:55:37.276 CET;16
2023-01-19 13:55:44.555 CET;15,7
2023-01-19 13:55:52.144 CET;15,4
2023-01-19 13:55:59.585 CET;16,2
2023-01-19 13:56:06.864 CET;15,7
2023-01-19 13:56:14.293 CET;15,4
2023-01-19 13:56:21.755 CET;16
2023-01-19 13:56:51.434 CET;15,7
2023-01-19 13:57:06.223 CET;16,2
2023-01-19 13:57:13.664 CET;16
2023-01-19 13:57:21.032 CET;15,7
2023-01-19 13:57:28.542 CET;16
2023-01-19 13:57:35.903 CET;15,7
2023-01-19 13:57:50.461 CET;15,4
2023-01-19 13:57:58.142 CET;15,7
2023-01-19 13:58:20.230 CET;15,4
2023-01-19 13:58:42.551 CET;16
2023-01-19 13:58:49.992 CET;15,7
2023-01-19 13:59:04.631 CET;16,2
2023-01-19 13:59:12.312 CET;16
2023-01-19 13:59:19.601 CET;16,2
2023-01-19 13:59:27.101 CET;15,4
2023-01-19 13:59:34.470 CET;16,5
2023-01-19 13:59:41.911 CET;16,2
2023-01-19 13:59:56.801 CET;15,7
2023-01-19 14:00:11.670 CET;15,4
2023-01-19 14:00:26.388 CET;16
2023-01-19 14:00:33.749 CET;15,4
2023-01-19 14:00:48.640 CET;15,7
2023-01-19 14:00:55.989 CET;16
2023-01-19 14:01:03.519 CET;15,7
2023-01-19 14:01:10.799 CET;15,4
2023-01-19 14:01:18.239 CET;15,7
2023-01-19 14:01:25.667 CET;16,2
2023-01-19 14:01:33.028 CET;15,7
2023-01-19 14:01:40.548 CET;16
2023-01-19 14:01:47.917 CET;15,7
2023-01-19 14:01:55.447 CET;16
2023-01-19 14:02:02.707 CET;16,2
2023-01-19 14:02:10.078 CET;15,7
2023-01-19 14:03:02.076 CET;16
2023-01-19 14:03:17.127 CET;15,7
2023-01-19 14:03:39.197 CET;16
2023-01-19 14:03:46.637 CET;16,2
2023-01-19 14:03:53.907 CET;16,5
2023-01-19 14:04:01.516 CET;16
2023-01-19 14:04:08.937 CET;16,2
2023-01-19 14:04:16.306 CET;16
2023-01-19 14:04:23.676 CET;15,7
2023-01-19 14:04:31.186 CET;16,2
2023-01-19 14:04:38.627 CET;15,7
2023-01-19 14:05:15.677 CET;15,4
2023-01-19 14:05:37.996 CET;16,2
2023-01-19 14:05:45.355 CET;16
2023-01-19 14:05:52.875 CET;16,2
2023-01-19 14:06:07.686 CET;16
2023-01-19 14:06:22.545 CET;16,2
2023-01-19 14:06:37.194 CET;15,7
2023-01-19 14:06:44.624 CET;16,2
2023-01-19 14:06:52.073 CET;16
2023-01-19 14:06:59.354 CET;15,4
2023-01-19 14:07:06.793 CET;16
2023-01-19 14:07:14.233 CET;15,7
2023-01-19 14:07:44.085 CET;15,4
2023-01-19 14:07:51.453 CET;16
2023-01-19 14:08:06.253 CET;16,2
2023-01-19 14:08:13.763 CET;16
2023-01-19 14:08:21.122 CET;16,2
2023-01-19 14:08:36.233 CET;15,7
2023-01-19 14:08:43.523 CET;16,2
2023-01-19 14:08:51.042 CET;16
2023-01-19 14:08:58.473 CET;15,7
2023-01-19 14:09:13.433 CET;16
2023-01-19 14:09:20.951 CET;16,2
2023-01-19 14:09:28.242 CET;16
2023-01-19 14:09:35.842 CET;15,7
2023-01-19 14:09:57.913 CET;16
2023-01-19 14:10:05.451 CET;15,7
2023-01-19 14:10:20.321 CET;16,2
2023-01-19 14:10:49.851 CET;16
2023-01-19 14:10:57.201 CET;16,2
2023-01-19 14:11:04.562 CET;16
2023-01-19 14:11:19.282 CET;15,7
2023-01-19 14:11:26.562 CET;16,2
2023-01-19 14:11:34.151 CET;15,7
2023-01-19 14:11:41.522 CET;16
2023-01-19 14:11:48.711 CET;15,7
2023-01-19 14:12:03.609 CET;16
2023-01-19 14:12:10.960 CET;15,7
2023-01-19 14:12:25.519 CET;16
2023-01-19 14:12:33.121 CET;15,7
2023-01-19 14:12:40.881 CET;16
2023-01-19 14:13:03.049 CET;15,7
2023-01-19 14:13:17.839 CET;16
2023-01-19 14:13:25.688 CET;16,2
2023-01-19 14:13:32.970 CET;16
2023-01-19 14:13:47.749 CET;16,2
2023-01-19 14:13:55.198 CET;15,7
2023-01-19 14:14:03.289 CET;16
2023-01-19 14:14:10.719 CET;15,7
2023-01-19 14:14:18.089 CET;16
2023-01-19 14:14:25.608 CET;15,7
2023-01-19 14:14:55.688 CET;16,5
2023-01-19 14:15:03.928 CET;16
2023-01-19 14:15:18.489 CET;15,7
2023-01-19 14:15:25.997 CET;16,2
2023-01-19 14:15:33.927 CET;16,5
2023-01-19 14:15:41.298 CET;15,7
2023-01-19 14:15:48.819 CET;16
2023-01-19 14:15:56.086 CET;15,7
2023-01-19 14:16:03.367 CET;16
2023-01-19 14:16:18.737 CET;15,4
2023-01-19 14:16:26.177 CET;15,7
2023-01-19 14:16:34.328 CET;16
2023-01-19 14:16:49.207 CET;15,4
2023-01-19 14:16:56.655 CET;15,7
2023-01-19 14:17:11.937 CET;16
2023-01-19 14:17:41.927 CET;16,2
2023-01-19 14:17:49.857 CET;16
2023-01-19 14:18:27.525 CET;16,2
2023-01-19 14:18:34.894 CET;15,7
2023-01-19 14:18:57.686 CET;16
2023-01-19 14:19:12.415 CET;15,7
2023-01-19 14:19:20.505 CET;16,2
2023-01-19 14:19:27.854 CET;15,7
2023-01-19 14:19:35.855 CET;16
2023-01-19 14:19:58.484 CET;16,5
2023-01-19 14:20:06.493 CET;16,2
2023-01-19 14:20:13.773 CET;16
2023-01-19 14:20:21.464 CET;15,7
2023-01-19 14:20:28.894 CET;16
2023-01-19 14:20:43.615 CET;15,7
2023-01-19 14:20:51.763 CET;16,2
2023-01-19 14:20:59.132 CET;16
2023-01-19 14:21:06.584 CET;15,4
2023-01-19 14:21:14.094 CET;16
2023-01-19 14:21:29.302 CET;15,7
2023-01-19 14:21:44.503 CET;16
2023-01-19 14:21:52.101 CET;15,7
2023-01-19 14:21:59.461 CET;15,4
2023-01-19 14:22:07.621 CET;16,5
2023-01-19 14:22:14.993 CET;15,4
2023-01-19 14:22:22.253 CET;16
2023-01-19 14:22:29.611 CET;16,5
2023-01-19 14:22:37.852 CET;16
2023-01-19 14:22:45.211 CET;16,5
2023-01-19 14:22:52.651 CET;16
2023-01-19 14:23:00.101 CET;15,7
2023-01-19 14:23:22.730 CET;15,4
2023-01-19 14:23:30.180 CET;16
2023-01-19 14:23:37.540 CET;15,4
2023-01-19 14:23:44.891 CET;16
2023-01-19 14:24:01.051 CET;16,2
2023-01-19 14:24:08.420 CET;15,4
2023-01-19 14:24:15.861 CET;15,7
2023-01-19 14:24:30.740 CET;16,2
2023-01-19 14:24:38.098 CET;16
2023-01-19 14:24:46.180 CET;16,2
2023-01-19 14:25:01.698 CET;15,7
2023-01-19 14:25:16.339 CET;16
2023-01-19 14:25:32.017 CET;16,2
2023-01-19 14:25:54.818 CET;15,7
2023-01-19 14:26:24.986 CET;15,4
2023-01-19 14:26:32.417 CET;16,2
2023-01-19 14:26:47.306 CET;16
2023-01-19 14:27:10.586 CET;16,5
2023-01-19 14:27:18.576 CET;16,2
2023-01-19 14:27:26.085 CET;16
2023-01-19 14:27:40.976 CET;16,5
2023-01-19 14:27:48.266 CET;16
2023-01-19 14:27:56.496 CET;16,5
2023-01-19 14:28:03.937 CET;16
2023-01-19 14:28:11.296 CET;16,5
2023-01-19 14:28:26.496 CET;16,2
2023-01-19 14:28:41.466 CET;15,7
2023-01-19 14:28:56.746 CET;16
2023-01-19 14:29:04.265 CET;16,2
2023-01-19 14:29:11.456 CET;16,5
2023-01-19 14:29:18.815 CET;16,2
2023-01-19 14:29:42.335 CET;16,8
2023-01-19 14:29:49.704 CET;16
2023-01-19 14:29:57.224 CET;16,2
2023-01-19 14:30:20.084 CET;16,5
2023-01-19 14:30:27.305 CET;16
2023-01-19 14:30:34.743 CET;16,2
2023-01-19 14:30:42.894 CET;15,4
2023-01-19 14:30:50.424 CET;16
2023-01-19 14:31:12.904 CET;15,7
2023-01-19 14:31:20.342 CET;16
2023-01-19 14:31:28.582 CET;15,4
2023-01-19 14:31:43.142 CET;15,7
2023-01-19 14:31:51.062 CET;16
2023-01-19 14:33:12.312 CET;15,7
2023-01-19 14:33:43.431 CET;16
2023-01-19 14:34:13.611 CET;16,2
2023-01-19 14:34:20.982 CET;15,7
2023-01-19 14:34:35.790 CET;15,4
2023-01-19 14:34:43.141 CET;15,7
2023-01-19 14:34:50.661 CET;16
2023-01-19 14:35:05.471 CET;15,4
2023-01-19 14:35:12.752 CET;15,7
2023-01-19 14:35:20.269 CET;16
2023-01-19 14:35:27.631 CET;15,7
2023-01-19 14:35:42.430 CET;15,4
2023-01-19 14:35:49.779 CET;16,2
2023-01-19 14:35:57.059 CET;16
2023-01-19 14:36:04.500 CET;16,2
2023-01-19 14:36:11.859 CET;16
2023-01-19 14:36:19.051 CET;16,2
2023-01-19 14:36:34.019 CET;16
2023-01-19 14:36:49.059 CET;15,7
2023-01-19 14:37:03.630 CET;16
2023-01-19 14:37:11.150 CET;15,7
2023-01-19 14:37:18.509 CET;15,4
2023-01-19 14:37:33.480 CET;16,2
2023-01-19 14:37:40.750 CET;15,7
2023-01-19 14:37:48.348 CET;15,4
2023-01-19 14:37:55.707 CET;15,7
2023-01-19 14:38:10.818 CET;16
2023-01-19 14:38:18.898 CET;16,5
2023-01-19 14:38:26.257 CET;16,2
2023-01-19 14:38:48.987 CET;16
2023-01-19 14:38:56.819 CET;16,2
2023-01-19 14:39:04.269 CET;16
2023-01-19 14:39:11.858 CET;16,2
2023-01-19 14:39:19.937 CET;15,7
2023-01-19 14:39:42.348 CET;15,4
2023-01-19 14:39:49.868 CET;16,2
2023-01-19 14:39:57.306 CET;15,4
2023-01-19 14:40:05.546 CET;16,2
2023-01-19 14:40:12.826 CET;15,7
2023-01-19 14:40:28.357 CET;16
2023-01-19 14:40:36.115 CET;16,2
2023-01-19 14:40:43.556 CET;16,5
2023-01-19 14:40:58.355 CET;16
2023-01-19 14:41:06.667 CET;16,5
2023-01-19 14:41:21.315 CET;16
2023-01-19 14:41:28.736 CET;16,2
2023-01-19 14:41:36.256 CET;16
2023-01-19 14:41:43.635 CET;15,7
2023-01-19 14:42:06.825 CET;16
2023-01-19 14:42:14.665 CET;15,7
2023-01-19 14:42:22.035 CET;16
2023-01-19 14:42:37.713 CET;15,7
2023-01-19 14:42:44.993 CET;16,2
2023-01-19 14:43:01.243 CET;16,5
2023-01-19 14:43:08.964 CET;16
2023-01-19 14:43:16.914 CET;16,2
2023-01-19 14:43:46.433 CET;16
2023-01-19 14:43:54.032 CET;15,7
2023-01-19 14:44:01.312 CET;16,2
