time;ClutchBrakeWaterTemperature
2023-02-01 00:22:07.325 CET;32,4
2023-02-01 00:22:16.385 CET;32,3
2023-02-01 00:22:52.134 CET;32,4
2023-02-01 00:23:01.095 CET;32,3
2023-02-01 00:23:19.094 CET;32,2
2023-02-01 00:23:28.053 CET;32,1
2023-02-01 00:23:37.084 CET;31,9
2023-02-01 00:23:46.134 CET;31,8
2023-02-01 00:23:55.085 CET;31,6
2023-02-01 00:24:04.134 CET;31,4
2023-02-01 00:24:13.164 CET;31,3
2023-02-01 00:24:22.213 CET;31,1
2023-02-01 00:26:13.151 CET;30
2023-02-01 00:26:22.163 CET;29,9
2023-02-01 00:26:40.542 CET;29,8
2023-02-01 00:26:49.582 CET;29,9
2023-02-01 00:26:58.540 CET;29,8
2023-02-01 00:27:07.661 CET;29,7
2023-02-01 00:27:25.661 CET;29,6
2023-02-01 00:27:52.772 CET;29,7
2023-02-01 00:28:01.822 CET;29,6
2023-02-01 00:29:14.071 CET;29,7
2023-02-01 00:29:32.230 CET;29,8
2023-02-01 00:29:59.190 CET;30
2023-02-01 00:30:08.140 CET;29,9
2023-02-01 00:30:17.109 CET;30
2023-02-01 00:30:26.220 CET;30,1
2023-02-01 00:31:02.459 CET;30,2
2023-02-01 00:31:11.497 CET;30,3
2023-02-01 00:31:29.578 CET;30,4
2023-02-01 00:31:56.628 CET;30,5
2023-02-01 00:34:44.065 CET;30,7
2023-02-01 00:35:25.994 CET;30,6
2023-02-01 00:35:43.755 CET;30,4
2023-02-01 00:36:01.594 CET;30,3
2023-02-01 00:36:28.532 CET;30,2
2023-02-01 00:36:37.513 CET;30,1
2023-02-01 00:36:55.423 CET;30
2023-02-01 00:37:13.423 CET;29,9
2023-02-01 00:37:31.351 CET;29,8
2023-02-01 00:38:20.512 CET;29,7
2023-02-01 00:38:29.591 CET;29,6
2023-02-01 00:39:14.470 CET;29,5
2023-02-01 00:39:32.640 CET;29,6
2023-02-01 00:39:59.438 CET;29,7
2023-02-01 00:40:08.398 CET;29,8
2023-02-01 00:40:17.349 CET;29,9
2023-02-01 00:40:26.309 CET;30,1
2023-02-01 00:40:35.269 CET;30,2
2023-02-01 00:40:44.237 CET;30,3
2023-02-01 00:40:53.177 CET;30,5
2023-02-01 00:41:02.148 CET;30,6
2023-02-01 00:41:11.098 CET;30,8
2023-02-01 00:41:20.068 CET;30,9
2023-02-01 00:41:29.026 CET;31,1
2023-02-01 00:41:46.867 CET;31,3
2023-02-01 00:41:55.846 CET;31,4
2023-02-01 00:42:13.756 CET;31,6
2023-02-01 00:42:22.796 CET;31,7
2023-02-01 00:42:31.826 CET;31,8
2023-02-01 00:42:49.756 CET;31,9
2023-02-01 00:42:58.627 CET;32,1
2023-02-01 00:43:25.596 CET;32,2
2023-02-01 00:43:34.555 CET;32,3
2023-02-01 00:43:56.434 CET;32,4
2023-02-01 00:44:23.424 CET;32,5
2023-02-01 00:44:41.434 CET;32,6
2023-02-01 00:45:33.282 CET;32,7
2023-02-01 00:46:00.973 CET;32,6
2023-02-01 00:46:18.963 CET;32,4
2023-02-01 00:46:27.923 CET;32,3
2023-02-01 00:46:37.032 CET;32,1
2023-02-01 00:46:46.072 CET;31,9
2023-02-01 00:47:04.141 CET;31,6
2023-02-01 00:47:13.191 CET;31,4
2023-02-01 00:47:22.052 CET;31,3
2023-02-01 00:47:31.042 CET;31,2
2023-02-01 00:47:40.072 CET;31,1
2023-02-01 00:47:49.042 CET;30,9
2023-02-01 00:47:58.082 CET;30,8
2023-02-01 00:48:07.200 CET;30,7
2023-02-01 00:48:16.151 CET;30,6
2023-02-01 00:48:25.190 CET;30,5
2023-02-01 00:48:43.441 CET;30,4
2023-02-01 00:48:52.561 CET;30,3
2023-02-01 00:49:10.562 CET;30,2
2023-02-01 00:49:28.710 CET;30,1
2023-02-01 00:49:55.841 CET;30
2023-02-01 00:50:04.801 CET;29,9
2023-02-01 00:50:22.799 CET;30
2023-02-01 00:50:40.959 CET;29,9
2023-02-01 00:53:13.388 CET;30,3
2023-02-01 00:53:40.417 CET;30,4
2023-02-01 00:53:49.368 CET;30,5
2023-02-01 00:54:07.377 CET;30,4
2023-02-01 00:54:16.328 CET;30,5
2023-02-01 00:54:25.288 CET;30,6
2023-02-01 00:55:01.125 CET;30,8
2023-02-01 00:55:10.165 CET;31,1
2023-02-01 00:55:19.206 CET;31,7
2023-02-01 00:55:28.165 CET;31,1
2023-02-01 00:55:37.127 CET;30,8
2023-02-01 00:57:51.845 CET;30,6
2023-02-01 00:58:18.795 CET;30,5
2023-02-01 00:58:27.763 CET;30,4
2023-02-01 00:58:45.693 CET;30,3
2023-02-01 00:59:30.632 CET;30,2
2023-02-01 00:59:57.604 CET;30,1
2023-02-01 01:21:06.071 CET;30
2023-02-01 01:21:24.020 CET;29,9
2023-02-01 01:21:33.059 CET;29,8
2023-02-01 01:22:00.088 CET;29,7
2023-02-01 01:22:09.059 CET;29,6
2023-02-01 01:22:36.019 CET;29,5
2023-02-01 01:22:45.138 CET;29,4
2023-02-01 01:23:20.976 CET;29,3
2023-02-01 01:24:05.788 CET;29,2
2023-02-01 01:24:32.815 CET;29,4
2023-02-01 01:24:41.696 CET;29,3
2023-02-01 01:24:50.665 CET;29,4
2023-02-01 01:24:59.617 CET;29,6
2023-02-01 01:25:08.655 CET;29,7
2023-02-01 01:25:17.696 CET;29,9
2023-02-01 01:25:26.655 CET;30,1
2023-02-01 01:25:35.615 CET;30,2
2023-02-01 01:25:44.575 CET;30,3
2023-02-01 01:25:53.535 CET;30,4
2023-02-01 01:26:02.505 CET;30,7
2023-02-01 01:26:20.506 CET;30,8
2023-02-01 01:26:29.384 CET;30,9
2023-02-01 01:26:38.335 CET;31,1
2023-02-01 01:26:56.506 CET;31,2
2023-02-01 01:27:05.463 CET;31,3
2023-02-01 01:27:14.344 CET;31,4
2023-02-01 01:27:32.434 CET;31,6
2023-02-01 01:27:50.424 CET;31,7
2023-02-01 01:27:59.543 CET;31,8
2023-02-01 01:28:17.463 CET;31,9
2023-02-01 01:28:35.374 CET;32
2023-02-01 01:28:53.213 CET;32,1
2023-02-01 01:29:11.302 CET;32,3
2023-02-01 01:29:20.263 CET;32,2
2023-02-01 01:29:29.233 CET;32,3
2023-02-01 01:30:05.232 CET;32,5
2023-02-01 01:30:14.262 CET;32,4
2023-02-01 01:30:32.332 CET;32,5
2023-02-01 01:31:26.181 CET;32,4
2023-02-01 01:31:35.211 CET;32,3
2023-02-01 01:31:44.180 CET;32,2
2023-02-01 01:31:53.230 CET;32
2023-02-01 01:32:02.180 CET;31,9
2023-02-01 01:32:11.240 CET;31,7
2023-02-01 01:32:20.180 CET;31,5
2023-02-01 01:32:38.109 CET;31,3
2023-02-01 01:32:47.150 CET;31,2
2023-02-01 01:32:56.121 CET;31
2023-02-01 01:33:05.069 CET;30,8
2023-02-01 01:33:14.109 CET;30,7
2023-02-01 01:33:44.019 CET;30,4
2023-02-01 01:34:11.559 CET;30,2
2023-02-01 01:34:29.709 CET;30,1
2023-02-01 01:34:47.788 CET;30
2023-02-01 01:35:06.038 CET;29,9
2023-02-01 01:35:32.917 CET;30
2023-02-01 01:35:41.957 CET;29,9
2023-02-01 01:36:45.236 CET;30
2023-02-01 01:37:12.276 CET;30,1
2023-02-01 01:37:39.355 CET;30,2
2023-02-01 01:37:57.394 CET;30,3
2023-02-01 01:38:33.703 CET;30,5
2023-02-01 01:38:42.743 CET;30,4
2023-02-01 01:38:51.874 CET;30,5
2023-02-01 01:39:09.872 CET;30,6
2023-02-01 01:39:18.834 CET;30,7
2023-02-01 01:39:27.872 CET;30,6
2023-02-01 01:39:37.082 CET;30,7
2023-02-01 01:39:55.322 CET;30,8
2023-02-01 01:40:31.642 CET;30,9
2023-02-01 01:41:07.792 CET;31
2023-02-01 01:41:25.802 CET;31,1
2023-02-01 01:41:34.861 CET;31
2023-02-01 01:42:56.440 CET;30,9
2023-02-01 01:43:14.440 CET;31
2023-02-01 01:43:23.480 CET;30,9
2023-02-01 01:43:32.509 CET;30,8
2023-02-01 01:43:50.598 CET;30,9
2023-02-01 01:43:59.638 CET;30,7
2023-02-01 01:44:17.638 CET;30,6
2023-02-01 01:44:44.757 CET;30,5
2023-02-01 01:44:53.719 CET;30,4
2023-02-01 01:45:02.756 CET;30,5
2023-02-01 01:45:11.878 CET;30,4
2023-02-01 01:45:20.917 CET;30,3
2023-02-01 01:45:48.038 CET;30,2
2023-02-01 01:46:06.206 CET;30,1
2023-02-01 01:46:33.246 CET;30
2023-02-01 01:47:51.594 CET;29,9
2023-02-01 01:48:27.963 CET;30,1
2023-02-01 01:48:45.882 CET;30,3
2023-02-01 01:48:54.924 CET;30,4
2023-02-01 01:49:04.042 CET;30,6
2023-02-01 01:49:13.003 CET;30,7
2023-02-01 01:49:21.882 CET;30,9
2023-02-01 01:49:30.832 CET;31
2023-02-01 01:49:39.792 CET;31,2
2023-02-01 01:49:48.671 CET;31,3
2023-02-01 01:49:57.723 CET;31,4
2023-02-01 01:50:06.671 CET;31,6
2023-02-01 01:50:15.721 CET;31,7
2023-02-01 01:50:24.681 CET;31,8
2023-02-01 01:50:33.631 CET;31,9
2023-02-01 01:50:42.601 CET;32
2023-02-01 01:50:51.562 CET;32,1
2023-02-01 01:51:09.401 CET;32,3
2023-02-01 01:51:27.480 CET;32,4
2023-02-01 01:51:45.480 CET;32,5
2023-02-01 01:51:54.520 CET;32,6
2023-02-01 01:52:12.509 CET;32,8
2023-02-01 01:52:21.490 CET;32,7
2023-02-01 01:52:30.348 CET;32,8
2023-02-01 01:52:57.479 CET;32,9
2023-02-01 01:53:51.319 CET;32,8
2023-02-01 01:54:09.247 CET;32,6
2023-02-01 01:54:18.198 CET;32,4
2023-02-01 01:54:27.157 CET;32,3
2023-02-01 01:54:36.118 CET;32,1
2023-02-01 01:54:45.088 CET;31,9
2023-02-01 01:54:54.038 CET;31,8
2023-02-01 01:55:03.007 CET;31,6
2023-02-01 01:55:11.967 CET;31,5
2023-02-01 01:55:20.997 CET;31,4
2023-02-01 01:55:29.976 CET;31,3
2023-02-01 01:55:38.927 CET;31,1
2023-02-01 01:55:57.006 CET;30,9
2023-02-01 01:56:26.526 CET;30,7
2023-02-01 01:56:35.897 CET;30,6
2023-02-01 01:56:53.976 CET;30,5
2023-02-01 01:57:03.176 CET;30,4
2023-02-01 01:57:21.417 CET;30,3
2023-02-01 01:57:48.525 CET;30,2
2023-02-01 01:58:06.694 CET;30,1
2023-02-01 01:58:51.805 CET;30
2023-02-01 01:59:45.823 CET;30,1
2023-02-01 02:00:21.892 CET;30,2
2023-02-01 02:00:40.053 CET;30,3
2023-02-01 02:01:16.132 CET;30,4
2023-02-01 02:01:34.201 CET;30,5
2023-02-01 02:04:06.430 CET;31,1
2023-02-01 02:05:06.299 CET;31
2023-02-01 02:05:24.130 CET;30,9
2023-02-01 02:06:00.069 CET;30,8
2023-02-01 02:06:17.969 CET;30,9
2023-02-01 02:06:26.948 CET;30,7
2023-02-01 02:06:44.767 CET;30,6
2023-02-01 02:07:02.778 CET;30,5
2023-02-01 02:07:11.818 CET;30,6
2023-02-01 02:07:20.757 CET;30,4
2023-02-01 02:07:29.819 CET;30,5
2023-02-01 02:07:38.858 CET;30,4
2023-02-01 02:07:47.897 CET;30,3
2023-02-01 02:08:14.867 CET;30,2
2023-02-01 02:08:32.855 CET;30,1
2023-02-01 02:09:17.576 CET;30
2023-02-01 02:09:53.744 CET;29,9
2023-02-01 02:12:43.862 CET;30
2023-02-01 02:12:53.273 CET;30,2
2023-02-01 02:13:18.772 CET;30,6
2023-02-01 02:14:45.279 CET;31,8
2023-02-01 02:15:44.990 CET;32,1
2023-02-01 02:15:54.410 CET;32,2
2023-02-01 02:16:12.309 CET;32,3
2023-02-01 02:16:57.108 CET;32,4
2023-02-01 02:19:03.026 CET;31,1
2023-02-01 02:19:12.546 CET;30,9
2023-02-01 02:19:37.575 CET;30,6
2023-02-01 02:20:38.184 CET;29,8
2023-02-01 02:21:36.513 CET;29,4
2023-02-01 02:21:54.404 CET;29,3
2023-02-01 02:22:12.312 CET;29,4
2023-02-01 02:22:21.272 CET;29,2
2023-02-01 02:22:39.203 CET;29,1
2023-02-01 02:23:41.750 CET;29,2
2023-02-01 02:23:50.789 CET;29
2023-02-01 02:23:59.910 CET;29,2
2023-02-01 02:24:41.269 CET;29,1
2023-02-01 02:24:59.668 CET;29,2
2023-02-01 02:25:17.749 CET;29,3
2023-02-01 02:25:53.838 CET;29,4
2023-02-01 02:26:20.947 CET;29,5
2023-02-01 02:26:29.977 CET;29,6
2023-02-01 02:26:47.997 CET;29,8
2023-02-01 02:26:57.028 CET;29,9
2023-02-01 02:27:06.055 CET;30,1
2023-02-01 02:27:14.947 CET;30,3
2023-02-01 02:27:23.996 CET;30,6
2023-02-01 02:27:33.036 CET;30,7
2023-02-01 02:27:42.066 CET;30,9
2023-02-01 02:27:51.036 CET;31,1
2023-02-01 02:28:00.147 CET;31,3
2023-02-01 02:28:09.265 CET;31,5
2023-02-01 02:28:18.305 CET;31,6
2023-02-01 02:28:27.275 CET;31,7
2023-02-01 02:28:36.395 CET;31,8
2023-02-01 02:28:45.426 CET;31,9
2023-02-01 02:28:54.384 CET;32,1
2023-02-01 02:29:03.344 CET;32,2
2023-02-01 02:29:12.303 CET;32,4
2023-02-01 02:29:39.194 CET;32,5
2023-02-01 02:29:48.234 CET;32,6
2023-02-01 02:30:33.181 CET;32,7
2023-02-01 02:30:51.191 CET;32,8
2023-02-01 02:31:00.151 CET;32,7
2023-02-01 02:31:09.272 CET;32,6
2023-02-01 02:31:18.302 CET;32,5
2023-02-01 02:31:27.273 CET;32,4
2023-02-01 02:31:36.301 CET;32,2
2023-02-01 02:31:45.270 CET;32
2023-02-01 02:31:54.230 CET;31,8
2023-02-01 02:32:03.280 CET;31,6
2023-02-01 02:32:12.391 CET;31,4
2023-02-01 02:32:21.351 CET;31,3
2023-02-01 02:32:30.322 CET;31,1
2023-02-01 02:32:39.262 CET;31
2023-02-01 02:32:48.311 CET;30,8
2023-02-01 02:32:57.361 CET;30,6
2023-02-01 02:33:06.480 CET;30,4
2023-02-01 02:33:15.430 CET;30,3
2023-02-01 02:33:24.480 CET;30,2
2023-02-01 02:33:42.551 CET;30
2023-02-01 02:33:51.520 CET;29,9
2023-02-01 02:34:00.549 CET;29,8
2023-02-01 02:34:09.599 CET;29,7
2023-02-01 02:34:18.559 CET;29,6
2023-02-01 02:34:36.469 CET;29,5
2023-02-01 02:34:54.480 CET;29,4
2023-02-01 02:35:03.519 CET;29,3
2023-02-01 02:35:30.638 CET;29,2
2023-02-01 02:35:48.729 CET;29,1
2023-02-01 02:35:57.668 CET;29,2
2023-02-01 02:36:24.717 CET;29,1
2023-02-01 02:36:33.598 CET;29
2023-02-01 02:37:09.667 CET;28,9
2023-02-01 02:37:18.717 CET;29,1
2023-02-01 02:37:27.846 CET;28,9
2023-02-01 02:37:36.957 CET;29
2023-02-01 02:37:54.798 CET;29,1
2023-02-01 02:38:12.956 CET;29,3
2023-02-01 02:38:22.006 CET;29,4
2023-02-01 02:38:31.046 CET;29,6
2023-02-01 02:38:40.075 CET;29,8
2023-02-01 02:38:49.105 CET;29,9
2023-02-01 02:38:58.086 CET;30,2
2023-02-01 02:39:07.196 CET;30,3
2023-02-01 02:39:16.315 CET;30,4
2023-02-01 02:39:25.365 CET;30,6
2023-02-01 02:39:34.484 CET;30,8
2023-02-01 02:39:43.515 CET;30,9
2023-02-01 02:39:52.565 CET;31,1
2023-02-01 02:40:01.684 CET;31,3
2023-02-01 02:40:10.644 CET;31,4
2023-02-01 02:40:19.684 CET;31,6
2023-02-01 02:40:28.635 CET;31,7
2023-02-01 02:40:37.674 CET;31,8
2023-02-01 02:40:46.723 CET;31,9
2023-02-01 02:40:55.753 CET;32,1
2023-02-01 02:41:04.875 CET;32,2
2023-02-01 02:41:13.834 CET;32,3
2023-02-01 02:41:22.874 CET;32,4
2023-02-01 02:41:31.834 CET;32,5
2023-02-01 02:41:40.803 CET;32,6
2023-02-01 02:41:49.765 CET;32,7
2023-02-01 02:41:58.714 CET;32,8
2023-02-01 02:42:16.813 CET;32,9
2023-02-01 02:42:34.882 CET;33
2023-02-01 02:42:43.921 CET;33,2
2023-02-01 02:43:02.003 CET;33,1
2023-02-01 02:43:11.042 CET;33,2
2023-02-01 02:43:29.122 CET;33,1
2023-02-01 02:43:38.240 CET;33,2
2023-02-01 02:43:47.200 CET;33
2023-02-01 02:43:56.321 CET;32,9
2023-02-01 02:44:05.361 CET;32,8
2023-02-01 02:44:14.482 CET;32,7
2023-02-01 02:44:23.361 CET;32,4
2023-02-01 02:44:32.401 CET;32,3
2023-02-01 02:44:41.450 CET;32,1
2023-02-01 02:44:50.490 CET;31,9
2023-02-01 02:44:59.519 CET;31,7
2023-02-01 02:45:08.561 CET;31,5
2023-02-01 02:45:17.601 CET;31,3
2023-02-01 02:45:30.540 CET;31,1
2023-02-01 02:45:40.299 CET;30,9
2023-02-01 02:45:49.200 CET;30,8
2023-02-01 02:45:58.160 CET;30,7
2023-02-01 02:46:07.118 CET;30,6
2023-02-01 02:46:16.167 CET;30,4
2023-02-01 02:46:25.128 CET;30,3
2023-02-01 02:46:34.078 CET;30,2
2023-02-01 02:46:43.049 CET;30,1
2023-02-01 02:46:51.999 CET;30
2023-02-01 02:47:01.039 CET;29,9
2023-02-01 02:47:09.997 CET;29,8
2023-02-01 02:47:19.048 CET;29,7
2023-02-01 02:47:28.007 CET;29,6
2023-02-01 02:47:46.007 CET;29,5
2023-02-01 02:47:55.058 CET;29,4
2023-02-01 02:48:13.046 CET;29,3
2023-02-01 02:50:09.926 CET;29,4
2023-02-01 02:50:36.976 CET;29,5
2023-02-01 02:50:54.966 CET;29,6
2023-02-01 02:51:03.964 CET;29,7
2023-02-01 02:51:12.884 CET;29,8
2023-02-01 02:51:21.845 CET;30
2023-02-01 02:51:30.805 CET;30,2
2023-02-01 02:51:39.844 CET;30,4
2023-02-01 02:51:48.813 CET;30,6
2023-02-01 02:51:57.763 CET;30,8
2023-02-01 02:52:06.805 CET;31
2023-02-01 02:52:15.694 CET;31,2
2023-02-01 02:52:24.644 CET;31,4
2023-02-01 02:52:33.612 CET;31,6
2023-02-01 02:52:42.642 CET;31,8
2023-02-01 02:52:51.693 CET;31,9
2023-02-01 02:53:00.654 CET;32,1
2023-02-01 02:53:09.614 CET;32,3
2023-02-01 02:53:18.644 CET;32,4
2023-02-01 02:53:27.614 CET;32,5
2023-02-01 02:53:36.562 CET;32,6
2023-02-01 02:53:45.532 CET;32,8
2023-02-01 02:53:54.493 CET;32,9
2023-02-01 02:54:12.411 CET;33,1
2023-02-01 02:54:30.332 CET;33,2
2023-02-01 02:54:39.292 CET;33,3
2023-02-01 02:54:57.203 CET;33,4
2023-02-01 02:55:15.131 CET;33,5
2023-02-01 02:55:24.250 CET;33,4
2023-02-01 02:55:33.210 CET;33,3
2023-02-01 02:55:51.131 CET;33,1
2023-02-01 02:56:00.101 CET;33
2023-02-01 02:56:09.131 CET;32,9
2023-02-01 02:56:18.171 CET;32,6
2023-02-01 02:56:27.220 CET;32,5
2023-02-01 02:56:36.091 CET;32,3
2023-02-01 02:56:45.051 CET;32,1
2023-02-01 02:56:54.009 CET;32
2023-02-01 02:57:03.049 CET;31,8
2023-02-01 02:57:12.010 CET;31,7
2023-02-01 02:57:20.970 CET;31,6
2023-02-01 02:57:29.920 CET;31,4
2023-02-01 02:57:38.890 CET;31,3
2023-02-01 02:57:47.859 CET;31,2
2023-02-01 02:57:56.809 CET;31
2023-02-01 02:58:05.687 CET;30,9
2023-02-01 02:58:14.727 CET;30,8
2023-02-01 02:58:23.687 CET;30,7
2023-02-01 02:58:32.648 CET;30,6
2023-02-01 02:59:21.068 CET;30,3
2023-02-01 02:59:30.187 CET;30,1
2023-02-01 02:59:48.167 CET;30
2023-02-01 02:59:57.298 CET;29,9
2023-02-01 03:00:24.335 CET;29,8
2023-02-01 03:01:18.585 CET;29,7
2023-02-01 03:02:03.854 CET;29,8
2023-02-01 03:02:30.894 CET;29,9
2023-02-01 03:03:06.913 CET;30
2023-02-01 03:05:06.923 CET;30,8
2023-02-01 03:10:21.098 CET;29,9
2023-02-01 03:10:59.957 CET;29,7
2023-02-01 03:11:18.028 CET;29,6
2023-02-01 03:11:29.517 CET;29,7
2023-02-01 03:11:38.558 CET;29,5
2023-02-01 03:11:47.628 CET;29,4
2023-02-01 03:12:17.108 CET;29,3
2023-02-01 03:13:38.026 CET;29,4
2023-02-01 03:14:00.394 CET;29,5
2023-02-01 03:14:15.125 CET;29,8
2023-02-01 03:14:25.055 CET;29,9
2023-02-01 03:14:34.026 CET;30,1
2023-02-01 03:14:46.736 CET;30,3
2023-02-01 03:14:56.486 CET;30,5
2023-02-01 03:15:05.453 CET;30,6
2023-02-01 03:15:18.323 CET;30,8
2023-02-01 03:15:28.084 CET;30,9
2023-02-01 03:15:37.073 CET;31
2023-02-01 03:15:49.844 CET;31,2
2023-02-01 03:15:58.874 CET;31,3
2023-02-01 03:16:07.783 CET;31,4
2023-02-01 03:16:21.523 CET;31,5
2023-02-01 03:16:30.563 CET;31,6
2023-02-01 03:16:39.553 CET;31,7
2023-02-01 03:16:48.523 CET;31,8
2023-02-01 03:17:08.782 CET;31,9
2023-02-01 03:17:27.482 CET;32,1
2023-02-01 03:17:58.361 CET;32,2
2023-02-01 03:18:16.191 CET;32,3
2023-02-01 03:18:45.470 CET;32,4
2023-02-01 03:19:34.990 CET;32,5
2023-02-01 03:19:46.641 CET;32,4
2023-02-01 03:20:10.168 CET;32,3
2023-02-01 03:20:26.210 CET;32
2023-02-01 03:20:35.227 CET;31,8
2023-02-01 03:20:44.187 CET;31,6
2023-02-01 03:20:58.017 CET;31,5
2023-02-01 03:21:07.049 CET;31,3
2023-02-01 03:21:21.528 CET;31
2023-02-01 03:21:31.298 CET;30,8
2023-02-01 03:21:45.536 CET;30,6
2023-02-01 03:21:54.486 CET;30,5
2023-02-01 03:22:03.556 CET;30,4
2023-02-01 03:22:17.137 CET;30,3
2023-02-01 03:22:33.328 CET;30,1
2023-02-01 03:22:42.266 CET;30
2023-02-01 03:22:57.447 CET;29,9
2023-02-01 03:23:15.486 CET;29,8
2023-02-01 03:23:28.895 CET;29,6
2023-02-01 03:23:53.875 CET;29,5
2023-02-01 03:24:08.415 CET;29,4
2023-02-01 03:24:24.825 CET;29,3
2023-02-01 03:25:20.424 CET;29,2
2023-02-01 03:26:47.104 CET;29,3
2023-02-01 03:27:28.141 CET;29,4
2023-02-01 03:27:55.092 CET;29,5
2023-02-01 03:28:04.132 CET;29,6
2023-02-01 03:28:13.072 CET;29,8
2023-02-01 03:28:22.200 CET;29,9
2023-02-01 03:28:31.242 CET;30
2023-02-01 03:28:40.280 CET;30,2
2023-02-01 03:28:49.321 CET;30,4
2023-02-01 03:28:58.200 CET;30,6
2023-02-01 03:29:07.331 CET;30,8
2023-02-01 03:29:16.270 CET;30,9
2023-02-01 03:29:25.321 CET;31,1
2023-02-01 03:29:57.559 CET;31,6
2023-02-01 03:30:06.858 CET;31,8
2023-02-01 03:30:15.969 CET;31,9
2023-02-01 03:30:25.009 CET;32
2023-02-01 03:30:34.209 CET;32,1
2023-02-01 03:30:43.249 CET;32,2
2023-02-01 03:30:52.358 CET;32,4
2023-02-01 03:31:19.477 CET;32,5
2023-02-01 03:31:29.907 CET;32,6
2023-02-01 03:31:47.798 CET;32,8
2023-02-01 03:31:56.767 CET;32,7
2023-02-01 03:32:05.796 CET;32,8
2023-02-01 03:32:32.836 CET;32,9
2023-02-01 03:32:41.796 CET;32,7
2023-02-01 03:32:50.756 CET;32,6
2023-02-01 03:33:08.684 CET;32,4
2023-02-01 03:33:17.644 CET;32,3
2023-02-01 03:33:26.605 CET;32,1
2023-02-01 03:33:35.575 CET;31,9
2023-02-01 03:33:44.605 CET;31,7
2023-02-01 03:33:53.645 CET;31,5
2023-02-01 03:34:02.696 CET;31,3
2023-02-01 03:34:11.634 CET;31,2
2023-02-01 03:34:20.845 CET;31
2023-02-01 03:34:29.874 CET;30,8
2023-02-01 03:34:38.832 CET;30,7
2023-02-01 03:34:56.842 CET;30,5
2023-02-01 03:35:05.884 CET;30,3
2023-02-01 03:35:23.872 CET;30,1
2023-02-01 03:35:32.842 CET;30,2
2023-02-01 03:35:41.882 CET;29,9
2023-02-01 03:35:59.792 CET;29,8
2023-02-01 03:36:08.772 CET;29,7
2023-02-01 03:36:17.802 CET;29,6
2023-02-01 03:36:35.720 CET;29,5
2023-02-01 03:36:44.842 CET;29,4
2023-02-01 03:37:02.841 CET;29,3
2023-02-01 03:37:29.891 CET;29,2
2023-02-01 03:37:38.921 CET;29,1
2023-02-01 03:37:47.871 CET;29,2
2023-02-01 03:37:56.831 CET;29,1
2023-02-01 03:38:14.838 CET;29
2023-02-01 03:38:32.769 CET;28,9
2023-02-01 03:39:53.648 CET;29,1
2023-02-01 03:40:11.657 CET;29,3
2023-02-01 03:40:20.687 CET;29,4
2023-02-01 03:40:29.726 CET;29,6
2023-02-01 03:40:38.687 CET;29,8
2023-02-01 03:40:47.648 CET;29,9
2023-02-01 03:40:56.608 CET;30,1
2023-02-01 03:41:05.657 CET;30,3
2023-02-01 03:41:14.766 CET;30,5
2023-02-01 03:41:23.726 CET;30,7
2023-02-01 03:41:32.687 CET;30,8
2023-02-01 03:41:41.555 CET;30,9
2023-02-01 03:41:50.446 CET;31,1
2023-02-01 03:41:59.417 CET;31,3
2023-02-01 03:42:08.367 CET;31,4
2023-02-01 03:42:17.326 CET;31,6
2023-02-01 03:42:26.357 CET;31,8
2023-02-01 03:42:35.325 CET;31,9
2023-02-01 03:42:44.276 CET;32
2023-02-01 03:42:53.325 CET;32,1
2023-02-01 03:43:08.426 CET;32,3
2023-02-01 03:43:17.466 CET;32,4
2023-02-01 03:43:26.375 CET;32,5
2023-02-01 03:43:35.335 CET;32,6
2023-02-01 03:43:44.384 CET;32,7
2023-02-01 03:43:53.405 CET;32,8
2023-02-01 03:44:11.414 CET;32,9
2023-02-01 03:44:29.325 CET;33
2023-02-01 03:44:38.364 CET;33,1
2023-02-01 03:44:47.323 CET;33,2
2023-02-01 03:44:56.204 CET;33,1
2023-02-01 03:45:23.164 CET;33,2
2023-02-01 03:45:32.224 CET;33
2023-02-01 03:45:41.334 CET;32,8
2023-02-01 03:45:50.293 CET;32,7
2023-02-01 03:45:59.253 CET;32,6
2023-02-01 03:46:08.203 CET;32,3
2023-02-01 03:46:17.253 CET;32,1
2023-02-01 03:46:26.213 CET;31,9
2023-02-01 03:46:35.332 CET;31,8
2023-02-01 03:46:44.210 CET;31,6
2023-02-01 03:46:53.341 CET;31,4
2023-02-01 03:47:02.289 CET;31,3
2023-02-01 03:47:11.332 CET;31,1
2023-02-01 03:47:20.302 CET;30,9
2023-02-01 03:47:29.183 CET;30,8
2023-02-01 03:47:38.141 CET;30,7
2023-02-01 03:47:56.201 CET;30,5
2023-02-01 03:48:05.171 CET;30,3
2023-02-01 03:48:14.210 CET;30,4
2023-02-01 03:48:23.250 CET;30,2
2023-02-01 03:48:32.220 CET;30,1
2023-02-01 03:48:41.091 CET;30
2023-02-01 03:48:59.171 CET;29,9
2023-02-01 03:49:08.210 CET;29,8
2023-02-01 03:49:26.121 CET;29,7
2023-02-01 03:49:35.089 CET;29,6
2023-02-01 03:49:53.010 CET;29,5
2023-02-01 03:50:10.940 CET;29,4
2023-02-01 03:50:55.819 CET;29,3
2023-02-01 03:51:04.779 CET;29,4
2023-02-01 03:51:13.819 CET;29,3
2023-02-01 03:51:22.779 CET;29,4
2023-02-01 03:51:58.789 CET;29,5
2023-02-01 03:52:16.937 CET;29,6
