time;PressForceValueRR
2023-02-16 06:53:54.776 CET;95,4
2023-02-16 06:54:02.937 CET;95,2
2023-02-16 06:54:11.026 CET;94,4
2023-02-16 06:54:19.088 CET;95,2
2023-02-16 06:54:35.177 CET;94,9
2023-02-16 06:54:43.165 CET;95,2
2023-02-16 06:54:51.335 CET;94,6
2023-02-16 06:54:59.325 CET;94,1
2023-02-16 06:55:23.417 CET;94,6
2023-02-16 06:55:31.496 CET;94,1
2023-02-16 06:55:39.655 CET;94,6
2023-02-16 06:55:47.815 CET;95,2
2023-02-16 06:55:56.055 CET;94,9
2023-02-16 06:56:04.134 CET;95,2
2023-02-16 06:56:12.214 CET;95,4
2023-02-16 06:56:20.134 CET;95,2
2023-02-16 06:56:28.224 CET;95,4
2023-02-16 06:56:52.453 CET;95,2
2023-02-16 06:57:00.533 CET;95,4
2023-02-16 06:58:41.403 CET;94,6
2023-02-16 06:58:49.822 CET;94,1
2023-02-16 06:59:36.059 CET;94,6
2023-02-16 06:59:43.970 CET;94,9
2023-02-16 06:59:51.980 CET;94,4
2023-02-16 06:59:59.980 CET;94,1
2023-02-16 07:00:07.901 CET;94,4
2023-02-16 07:00:15.980 CET;94,1
2023-02-16 07:00:23.970 CET;94,6
2023-02-16 07:00:31.980 CET;94,4
2023-02-16 07:00:39.990 CET;94,9
2023-02-16 07:00:47.980 CET;94,4
2023-02-16 07:00:56.059 CET;95,2
2023-02-16 07:01:04.059 CET;94,6
2023-02-16 07:01:12.069 CET;94,9
2023-02-16 07:01:20.140 CET;94,6
2023-02-16 07:01:28.138 CET;94,4
2023-02-16 07:01:36.138 CET;94,6
2023-02-16 07:01:44.219 CET;94,4
2023-02-16 07:01:52.217 CET;94,6
2023-02-16 07:02:24.538 CET;94,9
2023-02-16 07:02:32.447 CET;95,4
2023-02-16 07:02:40.457 CET;94,1
2023-02-16 07:02:48.546 CET;94,9
2023-02-16 07:02:56.638 CET;95,2
2023-02-16 07:03:04.617 CET;94,4
2023-02-16 07:03:12.707 CET;95,2
2023-02-16 07:03:20.855 CET;94,6
2023-02-16 07:03:29.026 CET;95,4
2023-02-16 07:03:37.085 CET;95,2
2023-02-16 07:03:45.176 CET;95,7
2023-02-16 07:03:53.266 CET;95,2
2023-02-16 07:04:09.345 CET;95,7
2023-02-16 07:04:17.415 CET;95,2
2023-02-16 07:04:25.506 CET;94,9
2023-02-16 07:05:05.904 CET;94,6
2023-02-16 07:05:14.053 CET;94,9
2023-02-16 07:05:30.424 CET;94,4
2023-02-16 07:05:54.785 CET;94,1
2023-02-16 07:06:02.783 CET;94,6
2023-02-16 07:06:10.944 CET;94,9
2023-02-16 07:06:19.025 CET;94,4
2023-02-16 07:06:27.095 CET;94,6
2023-02-16 07:06:35.102 CET;94,4
2023-02-16 07:06:51.184 CET;94,6
2023-02-16 07:07:07.263 CET;94,4
2023-02-16 07:07:23.344 CET;94,1
2023-02-16 07:07:39.344 CET;93,8
2023-02-16 07:07:47.344 CET;94,4
2023-02-16 07:07:55.344 CET;94,6
2023-02-16 07:08:27.503 CET;95,2
2023-02-16 07:08:35.492 CET;94,4
2023-02-16 07:08:51.503 CET;94,6
2023-02-16 07:09:07.651 CET;95,2
2023-02-16 07:09:23.661 CET;94,1
2023-02-16 07:09:31.831 CET;94,9
2023-02-16 07:09:39.822 CET;94,4
2023-02-16 07:09:47.992 CET;94,9
2023-02-16 07:09:55.992 CET;94,1
2023-02-16 07:10:04.141 CET;94,6
2023-02-16 07:10:12.230 CET;94,4
2023-02-16 07:10:20.211 CET;93,8
2023-02-16 07:10:28.302 CET;94,6
2023-02-16 07:10:36.309 CET;94,1
2023-02-16 07:11:00.551 CET;94,6
2023-02-16 07:11:08.539 CET;95,7
2023-02-16 07:11:16.710 CET;94,4
2023-02-16 07:11:24.801 CET;94,6
2023-02-16 07:11:40.799 CET;95,7
2023-02-16 07:11:48.799 CET;95,2
2023-02-16 07:12:13.029 CET;94,9
2023-02-16 07:12:21.029 CET;95,2
2023-02-16 07:12:29.098 CET;94,9
2023-02-16 07:12:37.188 CET;94,6
2023-02-16 07:12:45.269 CET;95,2
2023-02-16 07:13:01.519 CET;95,7
2023-02-16 07:13:09.517 CET;95,2
2023-02-16 07:13:17.749 CET;95,4
2023-02-16 07:13:25.747 CET;95,2
2023-02-16 07:13:50.078 CET;95,4
2023-02-16 07:13:58.148 CET;96
2023-02-16 07:14:06.227 CET;95,4
2023-02-16 07:14:22.469 CET;95,2
2023-02-16 07:14:30.388 CET;95,4
2023-02-16 07:14:38.467 CET;93,6
2023-02-16 07:14:54.677 CET;93,8
2023-02-16 07:15:03.897 CET;94,6
2023-02-16 07:15:11.825 CET;94,9
2023-02-16 07:15:19.905 CET;93,8
2023-02-16 07:15:27.905 CET;94,1
2023-02-16 07:15:43.986 CET;94,4
2023-02-16 07:15:52.155 CET;94,1
2023-02-16 07:16:00.147 CET;94,9
2023-02-16 07:16:08.145 CET;94,1
2023-02-16 07:16:16.144 CET;94,4
2023-02-16 07:16:32.244 CET;94,9
2023-02-16 07:16:48.315 CET;95,2
2023-02-16 07:17:04.394 CET;94,9
2023-02-16 07:17:12.484 CET;95,2
2023-02-16 07:17:20.545 CET;94,6
2023-02-16 07:17:28.724 CET;94,9
2023-02-16 07:17:36.805 CET;95,2
2023-02-16 07:17:44.793 CET;94,4
2023-02-16 07:17:52.944 CET;94,9
2023-02-16 07:18:01.033 CET;94,4
2023-02-16 07:18:09.043 CET;94,9
2023-02-16 07:18:17.124 CET;94,4
2023-02-16 07:18:25.273 CET;95,4
2023-02-16 07:18:33.282 CET;95,2
2023-02-16 07:18:41.443 CET;95,4
2023-02-16 07:19:05.681 CET;95,2
2023-02-16 07:19:13.673 CET;95,4
2023-02-16 07:19:37.911 CET;94,9
2023-02-16 07:19:53.990 CET;94,4
2023-02-16 07:20:02.161 CET;94,9
2023-02-16 07:20:10.221 CET;94,6
2023-02-16 07:20:26.480 CET;94,9
2023-02-16 07:20:50.711 CET;95,2
2023-02-16 07:20:58.792 CET;94,4
2023-02-16 07:21:06.790 CET;94,9
2023-02-16 07:21:14.940 CET;95,2
2023-02-16 07:21:22.950 CET;95,7
2023-02-16 07:21:31.040 CET;95,4
2023-02-16 07:21:39.121 CET;95,7
2023-02-16 07:21:55.270 CET;95,4
2023-02-16 07:22:11.338 CET;95,2
2023-02-16 07:22:19.509 CET;94,6
2023-02-16 07:22:35.678 CET;94,9
2023-02-16 07:22:43.759 CET;95,2
2023-02-16 07:22:51.848 CET;94,9
2023-02-16 07:22:59.928 CET;94,6
2023-02-16 07:23:08.089 CET;94,9
2023-02-16 07:23:16.079 CET;94,6
2023-02-16 07:23:24.158 CET;95,4
2023-02-16 07:23:32.250 CET;95,2
2023-02-16 07:23:40.319 CET;94,6
2023-02-16 07:23:50.078 CET;94,4
2023-02-16 07:23:58.709 CET;95,4
2023-02-16 07:24:06.638 CET;95,2
2023-02-16 07:24:22.959 CET;94,6
2023-02-16 07:24:31.039 CET;94,9
2023-02-16 07:24:47.278 CET;94,4
2023-02-16 07:24:55.358 CET;94,1
2023-02-16 07:25:03.368 CET;94,6
2023-02-16 07:25:27.437 CET;94,4
2023-02-16 07:25:35.608 CET;94,9
2023-02-16 07:25:43.608 CET;94,6
2023-02-16 07:25:59.687 CET;95,4
2023-02-16 07:26:07.746 CET;94,9
2023-02-16 07:26:15.756 CET;95,2
2023-02-16 07:26:23.857 CET;95,4
2023-02-16 07:26:31.926 CET;94,6
2023-02-16 07:26:40.085 CET;94,9
2023-02-16 07:26:48.075 CET;95,7
2023-02-16 07:26:56.246 CET;96
2023-02-16 07:27:04.326 CET;95,4
2023-02-16 07:27:28.486 CET;95,2
2023-02-16 07:27:36.555 CET;94,6
2023-02-16 07:27:44.645 CET;94,9
2023-02-16 07:27:52.796 CET;94,6
2023-02-16 07:28:00.805 CET;94,9
2023-02-16 07:28:08.884 CET;94,6
2023-02-16 07:28:16.964 CET;94,9
2023-02-16 07:28:41.204 CET;95,4
2023-02-16 07:28:49.214 CET;94,9
2023-02-16 07:28:57.375 CET;95,7
2023-02-16 07:29:05.434 CET;95,4
2023-02-16 07:29:13.525 CET;95,2
2023-02-16 07:29:21.615 CET;95,7
2023-02-16 07:29:29.684 CET;96
2023-02-16 07:29:37.765 CET;94,9
2023-02-16 07:30:02.005 CET;94,6
2023-02-16 07:30:10.084 CET;94,9
2023-02-16 07:30:18.082 CET;94,6
2023-02-16 07:30:34.334 CET;94,4
2023-02-16 07:30:42.483 CET;95,2
2023-02-16 07:30:50.483 CET;94,9
2023-02-16 07:31:06.644 CET;95,4
2023-02-16 07:31:14.723 CET;95,2
2023-02-16 07:31:22.802 CET;95,4
2023-02-16 07:31:30.904 CET;94,9
2023-02-16 07:31:39.042 CET;95,4
2023-02-16 07:31:55.201 CET;95,7
2023-02-16 07:32:03.292 CET;95,4
2023-02-16 07:32:11.282 CET;95,2
2023-02-16 07:32:19.453 CET;95,4
2023-02-16 07:32:27.592 CET;94,9
2023-02-16 07:32:35.770 CET;95,2
2023-02-16 07:32:43.760 CET;95,4
2023-02-16 07:32:51.841 CET;95,2
2023-02-16 07:33:00.012 CET;95,4
2023-02-16 07:33:08.171 CET;94,9
2023-02-16 07:33:16.250 CET;95,2
2023-02-16 07:33:24.411 CET;95,7
2023-02-16 07:33:32.502 CET;95,4
2023-02-16 07:33:40.572 CET;95,2
2023-02-16 07:33:48.572 CET;94,9
2023-02-16 07:33:56.651 CET;95,7
2023-02-16 07:34:04.720 CET;95,4
2023-02-16 07:34:12.651 CET;95,2
2023-02-16 07:34:20.730 CET;95,4
2023-02-16 07:34:28.811 CET;95,7
2023-02-16 07:34:36.900 CET;95,2
2023-02-16 07:34:52.970 CET;95,7
2023-02-16 07:35:01.061 CET;94,4
2023-02-16 07:35:18.859 CET;94,1
2023-02-16 07:35:27.819 CET;95,4
2023-02-16 07:35:51.858 CET;95,2
2023-02-16 07:35:59.848 CET;94,6
2023-02-16 07:36:07.848 CET;94,9
2023-02-16 07:36:15.848 CET;95,2
2023-02-16 07:36:23.858 CET;94,9
2023-02-16 07:36:32.009 CET;94,6
2023-02-16 07:36:40.096 CET;94,9
2023-02-16 07:36:48.006 CET;95,2
2023-02-16 07:36:56.096 CET;94,9
2023-02-16 07:37:12.167 CET;94,6
2023-02-16 07:37:20.167 CET;94,9
2023-02-16 07:37:28.257 CET;95,2
2023-02-16 07:37:36.256 CET;94,9
2023-02-16 07:37:44.246 CET;95,4
2023-02-16 07:37:52.246 CET;94,1
2023-02-16 07:38:00.417 CET;94,9
2023-02-16 07:38:08.566 CET;95,4
2023-02-16 07:38:16.657 CET;94,9
2023-02-16 07:38:24.806 CET;95,2
2023-02-16 07:38:32.897 CET;95,4
2023-02-16 07:38:40.976 CET;95,2
2023-02-16 07:38:57.125 CET;96
2023-02-16 07:39:05.125 CET;94,6
2023-02-16 07:39:13.296 CET;95,2
2023-02-16 07:39:37.605 CET;95,4
2023-02-16 07:39:45.684 CET;96
2023-02-16 07:39:53.763 CET;95,4
2023-02-16 07:40:01.934 CET;95,2
2023-02-16 07:40:09.854 CET;94,6
2023-02-16 07:40:26.013 CET;95,2
2023-02-16 07:40:34.105 CET;94,9
2023-02-16 07:40:42.263 CET;95,4
2023-02-16 07:40:50.253 CET;94,6
2023-02-16 07:40:58.342 CET;94,9
2023-02-16 07:41:06.322 CET;95,4
2023-02-16 07:41:14.493 CET;95,2
2023-02-16 07:41:22.642 CET;96
2023-02-16 07:41:30.653 CET;95,2
2023-02-16 07:41:38.822 CET;95,4
2023-02-16 07:41:46.983 CET;95,7
2023-02-16 07:41:54.963 CET;96
2023-02-16 07:42:02.973 CET;94,9
2023-02-16 07:42:11.052 CET;94,6
2023-02-16 07:42:19.211 CET;95,7
2023-02-16 07:42:27.302 CET;95,4
2023-02-16 07:42:35.381 CET;95,2
2023-02-16 07:42:43.441 CET;95,4
2023-02-16 07:45:25.161 CET;95,2
2023-02-16 07:45:58.180 CET;94,6
2023-02-16 07:46:06.569 CET;94,1
2023-02-16 07:46:55.130 CET;93,8
2023-02-16 07:47:03.210 CET;94,6
2023-02-16 07:47:11.308 CET;94,4
2023-02-16 07:47:19.368 CET;94,6
2023-02-16 07:47:35.457 CET;94,4
2023-02-16 07:47:51.548 CET;94,6
2023-02-16 07:47:59.538 CET;94,9
2023-02-16 07:48:07.548 CET;94,1
2023-02-16 07:48:15.538 CET;94,4
2023-02-16 07:48:55.858 CET;94,6
2023-02-16 07:49:03.937 CET;94,4
2023-02-16 07:49:11.937 CET;94,6
2023-02-16 07:49:28.006 CET;94,1
2023-02-16 07:49:36.016 CET;94,6
2023-02-16 07:50:08.426 CET;95,2
2023-02-16 07:50:16.427 CET;94,6
2023-02-16 07:50:24.426 CET;95,2
2023-02-16 07:50:32.506 CET;94,9
2023-02-16 07:50:40.657 CET;94,6
2023-02-16 07:50:48.576 CET;94,4
2023-02-16 07:50:56.657 CET;94,1
2023-02-16 07:51:04.816 CET;94,4
2023-02-16 07:51:20.974 CET;94,6
2023-02-16 07:51:29.055 CET;94,4
2023-02-16 07:52:01.295 CET;94,6
2023-02-16 07:52:09.385 CET;95,2
2023-02-16 07:52:17.476 CET;94,6
2023-02-16 07:52:25.456 CET;94,1
2023-02-16 07:52:33.555 CET;94,6
2023-02-16 07:52:41.624 CET;94,4
2023-02-16 07:52:49.783 CET;95,2
2023-02-16 07:52:57.944 CET;94,6
2023-02-16 07:53:05.944 CET;94,1
2023-02-16 07:53:14.023 CET;94,6
2023-02-16 07:53:30.105 CET;94,1
2023-02-16 07:53:38.194 CET;94,6
2023-02-16 07:53:46.273 CET;94,1
2023-02-16 07:54:10.424 CET;94,6
2023-02-16 07:54:18.503 CET;94,4
2023-02-16 07:54:26.584 CET;94,6
2023-02-16 07:54:42.671 CET;94,9
2023-02-16 07:54:50.911 CET;94,6
2023-02-16 07:54:58.901 CET;94,9
2023-02-16 07:55:06.993 CET;94,6
2023-02-16 07:55:15.072 CET;95,2
2023-02-16 07:55:31.072 CET;94,9
2023-02-16 07:55:39.151 CET;94,6
2023-02-16 07:55:55.471 CET;94,4
2023-02-16 07:56:27.631 CET;94,6
2023-02-16 07:56:43.789 CET;94,1
2023-02-16 07:56:59.861 CET;95,4
2023-02-16 07:57:07.950 CET;95,2
2023-02-16 07:57:16.020 CET;94,6
2023-02-16 07:57:32.099 CET;95,4
2023-02-16 07:57:48.279 CET;95,2
2023-02-16 07:57:56.338 CET;95,4
2023-02-16 07:58:04.660 CET;94,4
2023-02-16 07:58:12.739 CET;94,6
2023-02-16 07:58:20.739 CET;94,1
2023-02-16 07:58:36.398 CET;95,2
2023-02-16 07:58:45.578 CET;95,4
2023-02-16 07:58:53.548 CET;94,1
2023-02-16 07:59:01.779 CET;95,2
2023-02-16 07:59:33.867 CET;95,4
2023-02-16 07:59:41.868 CET;94,6
2023-02-16 07:59:49.947 CET;94,1
2023-02-16 07:59:58.028 CET;95,2
2023-02-16 08:00:06.026 CET;95,4
2023-02-16 08:00:14.115 CET;95,2
2023-02-16 08:00:38.196 CET;95,7
2023-02-16 08:00:46.417 CET;95,4
2023-02-16 08:00:54.336 CET;95,2
2023-02-16 08:01:10.436 CET;94,9
2023-02-16 08:01:18.506 CET;95,2
2023-02-16 08:01:26.595 CET;94,9
2023-02-16 08:01:34.746 CET;95,2
2023-02-16 08:01:50.914 CET;94,9
2023-02-16 08:02:07.154 CET;95,4
2023-02-16 08:02:23.234 CET;96,2
2023-02-16 08:02:31.313 CET;95,2
2023-02-16 08:02:39.473 CET;95,4
2023-02-16 08:03:03.703 CET;95,2
2023-02-16 08:03:19.792 CET;94,9
2023-02-16 08:03:27.872 CET;95,2
2023-02-16 08:03:35.943 CET;94,9
2023-02-16 08:03:44.112 CET;95,2
2023-02-16 08:03:52.193 CET;95,4
2023-02-16 08:04:00.193 CET;94,9
2023-02-16 08:04:24.431 CET;95,2
2023-02-16 08:04:32.512 CET;95,4
2023-02-16 08:04:40.592 CET;95,2
2023-02-16 08:04:48.591 CET;94,9
2023-02-16 08:04:56.750 CET;95,4
2023-02-16 08:05:12.839 CET;95,7
2023-02-16 08:05:29.150 CET;95,2
2023-02-16 08:05:37.151 CET;95,7
2023-02-16 08:05:45.150 CET;95,4
2023-02-16 08:05:53.240 CET;94,6
2023-02-16 08:06:01.309 CET;95,2
2023-02-16 08:06:17.569 CET;94,9
2023-02-16 08:06:33.630 CET;94,6
2023-02-16 08:06:49.799 CET;94,9
2023-02-16 08:07:14.198 CET;95,4
2023-02-16 08:07:30.438 CET;95,2
2023-02-16 08:07:38.438 CET;95,4
2023-02-16 08:07:46.358 CET;95,7
2023-02-16 08:07:54.418 CET;95,2
2023-02-16 08:08:10.757 CET;95,4
2023-02-16 08:08:18.838 CET;96
2023-02-16 08:08:26.917 CET;95,4
2023-02-16 08:08:34.907 CET;94,9
2023-02-16 08:08:43.006 CET;95,2
2023-02-16 08:08:59.085 CET;94,9
2023-02-16 08:09:07.226 CET;95,4
2023-02-16 08:09:15.315 CET;95,2
2023-02-16 08:09:31.387 CET;95,4
2023-02-16 08:10:19.875 CET;96
2023-02-16 08:10:27.954 CET;95,4
2023-02-16 08:10:36.035 CET;95,2
2023-02-16 08:10:44.125 CET;95,4
2023-02-16 08:10:52.194 CET;96
2023-02-16 08:11:00.285 CET;94,6
2023-02-16 08:11:08.263 CET;94,9
2023-02-16 08:11:16.424 CET;95,4
2023-02-16 08:11:24.515 CET;94,9
2023-02-16 08:11:32.505 CET;94,1
2023-02-16 08:11:40.674 CET;95,2
2023-02-16 08:11:48.753 CET;95,4
2023-02-16 08:11:56.834 CET;94,6
2023-02-16 08:12:04.993 CET;95,4
2023-02-16 08:12:29.163 CET;95,7
2023-02-16 08:12:37.381 CET;95,4
2023-02-16 08:12:53.482 CET;95,7
2023-02-16 08:13:09.540 CET;95,4
2023-02-16 08:13:17.631 CET;95,7
2023-02-16 08:13:25.720 CET;95,4
2023-02-16 08:13:33.721 CET;94,9
2023-02-16 08:13:41.881 CET;95,2
2023-02-16 08:14:14.190 CET;95,7
2023-02-16 08:14:22.270 CET;94,1
2023-02-16 08:14:30.450 CET;94,9
2023-02-16 08:14:38.520 CET;95,4
2023-02-16 08:14:46.589 CET;94,9
2023-02-16 08:15:10.999 CET;95,7
2023-02-16 08:15:19.319 CET;95,4
2023-02-16 08:15:27.319 CET;95,2
2023-02-16 08:15:43.578 CET;95,4
2023-02-16 08:15:59.717 CET;95,2
2023-02-16 08:16:07.798 CET;95,4
2023-02-16 08:16:15.878 CET;95,2
2023-02-16 08:16:23.959 CET;94,9
2023-02-16 08:16:32.108 CET;94,6
2023-02-16 08:16:48.207 CET;95,7
2023-02-16 08:16:56.278 CET;95,2
2023-02-16 08:17:04.288 CET;94,6
2023-02-16 08:17:12.447 CET;95,7
2023-02-16 08:17:20.517 CET;95,4
2023-02-16 08:17:28.687 CET;95,7
2023-02-16 08:17:36.677 CET;2,1
2023-02-16 08:17:44.756 CET;95,2
2023-02-16 08:17:52.846 CET;96
2023-02-16 08:18:00.927 CET;95,7
2023-02-16 08:18:33.165 CET;95,4
2023-02-16 08:18:41.246 CET;94,9
2023-02-16 08:18:57.134 CET;96,5
2023-02-16 08:19:06.216 CET;95,4
2023-02-16 08:19:14.266 CET;95,2
2023-02-16 08:19:22.434 CET;94,4
2023-02-16 08:19:30.526 CET;94,6
2023-02-16 08:19:38.605 CET;94,9
2023-02-16 08:19:46.525 CET;95,4
2023-02-16 08:19:54.605 CET;94,6
2023-02-16 08:20:02.674 CET;94,9
2023-02-16 08:20:10.744 CET;94,6
2023-02-16 08:20:18.755 CET;95,4
2023-02-16 08:20:26.763 CET;94,6
2023-02-16 08:20:34.765 CET;94,9
2023-02-16 08:20:42.844 CET;95,7
2023-02-16 08:20:50.914 CET;95,4
2023-02-16 08:21:07.163 CET;95,2
2023-02-16 08:21:15.322 CET;94,6
2023-02-16 08:21:23.403 CET;94,4
2023-02-16 08:21:31.493 CET;94,9
2023-02-16 08:21:39.632 CET;94,4
2023-02-16 08:21:47.713 CET;94,1
2023-02-16 08:22:19.963 CET;94,6
2023-02-16 08:22:28.053 CET;94,4
2023-02-16 08:22:36.121 CET;94,6
2023-02-16 08:22:44.121 CET;95,2
2023-02-16 08:26:36.608 CET;95,4
2023-02-16 08:26:45.078 CET;94,6
2023-02-16 08:26:53.157 CET;94,9
2023-02-16 08:27:01.167 CET;94,6
2023-02-16 08:27:09.157 CET;95,2
2023-02-16 08:27:17.247 CET;94,6
2023-02-16 08:27:25.318 CET;94,4
2023-02-16 08:36:36.161 CET;93,6
2023-02-16 08:37:15.319 CET;93,8
2023-02-16 08:37:24.210 CET;93,6
2023-02-16 08:37:55.650 CET;94,4
2023-02-16 08:38:03.819 CET;94,6
2023-02-16 08:38:19.888 CET;94,1
2023-02-16 08:38:27.967 CET;93,8
2023-02-16 08:38:35.957 CET;94,6
2023-02-16 08:38:51.967 CET;94,4
2023-02-16 08:39:07.979 CET;94,6
2023-02-16 08:39:16.128 CET;94,9
2023-02-16 08:39:32.368 CET;94,4
2023-02-16 08:39:48.778 CET;94,1
2023-02-16 08:40:20.778 CET;94,9
2023-02-16 08:40:28.937 CET;94,4
2023-02-16 08:40:45.017 CET;94,6
2023-02-16 08:40:53.028 CET;95,4
2023-02-16 08:41:01.017 CET;95,2
2023-02-16 08:41:17.016 CET;95,4
2023-02-16 08:41:25.085 CET;95,2
2023-02-16 08:41:33.096 CET;95,4
2023-02-16 08:41:49.266 CET;94,9
2023-02-16 08:41:57.266 CET;94,6
2023-02-16 08:42:13.496 CET;95,2
2023-02-16 08:42:37.734 CET;94,9
2023-02-16 08:42:45.726 CET;94,1
2023-02-16 08:43:02.055 CET;94,4
2023-02-16 08:43:18.295 CET;95,4
2023-02-16 08:43:34.464 CET;94,4
2023-02-16 08:43:42.543 CET;94,6
2023-02-16 08:43:50.704 CET;95,4
2023-02-16 08:43:58.694 CET;94,4
2023-02-16 08:44:06.783 CET;95,4
2023-02-16 08:44:14.862 CET;95,7
2023-02-16 08:44:22.933 CET;94,6
2023-02-16 08:44:31.102 CET;96
2023-02-16 08:44:39.173 CET;94,4
2023-02-16 08:44:47.332 CET;94,1
2023-02-16 08:44:55.433 CET;94,4
2023-02-16 08:45:03.572 CET;95,2
2023-02-16 08:45:11.653 CET;94,1
2023-02-16 08:45:19.742 CET;95,2
2023-02-16 08:45:35.971 CET;95,4
2023-02-16 08:45:43.983 CET;94,9
2023-02-16 08:45:52.062 CET;94,6
2023-02-16 08:46:00.221 CET;95,7
2023-02-16 08:46:08.210 CET;94,6
2023-02-16 08:46:16.371 CET;95,4
2023-02-16 08:46:24.391 CET;94,9
2023-02-16 08:46:32.530 CET;95,7
2023-02-16 08:46:40.621 CET;95,2
2023-02-16 08:46:48.700 CET;94,9
2023-02-16 08:46:56.700 CET;94,4
2023-02-16 08:47:04.700 CET;95,2
2023-02-16 08:47:12.700 CET;94,9
2023-02-16 08:47:28.859 CET;95,4
2023-02-16 08:47:36.849 CET;94,9
2023-02-16 08:48:01.119 CET;95,2
2023-02-16 08:48:17.348 CET;95,4
2023-02-16 08:48:33.579 CET;95,2
2023-02-16 08:48:41.660 CET;96
2023-02-16 08:48:49.898 CET;95,7
2023-02-16 08:48:57.900 CET;95,4
2023-02-16 08:49:05.979 CET;95,7
2023-02-16 08:49:13.979 CET;95,2
2023-02-16 08:49:22.069 CET;95,4
2023-02-16 08:49:30.148 CET;95,7
2023-02-16 08:49:38.219 CET;95,2
2023-02-16 08:49:46.388 CET;95,4
2023-02-16 08:49:54.548 CET;95,2
2023-02-16 08:52:59.186 CET;94,4
2023-02-16 08:53:37.085 CET;95,2
2023-02-16 08:53:45.105 CET;94,1
2023-02-16 08:54:09.265 CET;94,6
2023-02-16 08:54:17.253 CET;94,9
2023-02-16 08:54:25.424 CET;94,6
2023-02-16 08:54:57.584 CET;95,2
2023-02-16 08:55:05.674 CET;95,4
2023-02-16 08:55:13.823 CET;94,1
2023-02-16 09:22:37.280 CET;0,2
2023-02-16 09:26:49.305 CET;2,9
2023-02-16 09:44:41.101 CET;90,9
2023-02-16 09:44:55.190 CET;91,2
2023-02-16 10:08:47.430 CET;90,6
2023-02-16 10:08:57.821 CET;91,4
2023-02-16 10:09:11.500 CET;91,7
2023-02-16 10:09:32.269 CET;92
2023-02-16 10:10:25.217 CET;91,7
2023-02-16 10:16:57.371 CET;92,2
2023-02-16 10:17:49.551 CET;91,2
2023-02-16 10:18:01.322 CET;92
2023-02-16 10:18:22.822 CET;91,7
2023-02-16 10:18:44.500 CET;92
2023-02-16 10:18:54.901 CET;92,5
2023-02-16 10:30:05.038 CET;91,4
2023-02-16 10:31:41.726 CET;90,9
2023-02-16 10:31:51.224 CET;92,5
2023-02-16 10:32:22.345 CET;92
2023-02-16 10:32:43.704 CET;92,2
2023-02-16 10:32:54.755 CET;92
2023-02-16 10:33:15.463 CET;91,7
2023-02-16 10:33:47.382 CET;92
2023-02-16 10:34:08.903 CET;92,2
2023-02-16 10:35:43.960 CET;91,4
2023-02-16 10:35:53.710 CET;92,2
2023-02-16 10:36:03.470 CET;92,8
2023-02-16 10:38:38.979 CET;92,5
2023-02-16 10:56:00.203 CET;90,9
2023-02-16 10:56:10.154 CET;92,2
2023-02-16 10:56:29.803 CET;92,5
2023-02-16 10:56:49.582 CET;92,2
2023-02-16 11:04:16.236 CET;92,8
2023-02-16 11:04:35.986 CET;92,2
2023-02-16 11:06:39.753 CET;90,9
2023-02-16 11:06:50.944 CET;92,2
2023-02-16 11:07:12.532 CET;92
2023-02-16 11:07:44.944 CET;92,2
2023-02-16 11:08:17.572 CET;92,5
2023-02-16 11:08:49.592 CET;92,8
2023-02-16 11:09:00.542 CET;92,5
2023-02-16 11:09:21.903 CET;92
2023-02-16 11:09:32.862 CET;92,2
2023-02-16 11:09:43.502 CET;92
2023-02-16 11:10:06.700 CET;91,4
2023-02-16 11:10:18.002 CET;92
2023-02-16 11:11:11.901 CET;91,7
2023-02-16 11:11:22.789 CET;92,2
2023-02-16 11:13:20.529 CET;91,7
2023-02-16 11:13:30.279 CET;92,2
2023-02-16 11:13:40.359 CET;93
2023-02-16 11:13:51.038 CET;92,8
2023-02-16 11:19:13.282 CET;95,4
2023-02-16 11:19:25.931 CET;94,6
2023-02-16 11:19:36.961 CET;93,8
2023-02-16 11:21:27.361 CET;92
2023-02-16 11:21:38.871 CET;92,5
2023-02-16 11:22:00.319 CET;92
2023-02-16 11:22:43.519 CET;92,2
2023-02-16 11:22:54.309 CET;92
2023-02-16 11:23:05.039 CET;92,5
2023-02-16 11:23:26.630 CET;92,2
2023-02-16 11:23:37.359 CET;92
2023-02-16 11:23:59.108 CET;92,5
2023-02-16 11:24:09.908 CET;92,8
2023-02-16 11:24:20.638 CET;92
2023-02-16 11:24:31.269 CET;92,5
2023-02-16 11:24:42.158 CET;92
2023-02-16 11:25:35.888 CET;91,2
2023-02-16 11:25:47.326 CET;92,2
2023-02-16 11:25:58.157 CET;92
2023-02-16 11:26:08.957 CET;92,2
2023-02-16 11:26:19.677 CET;92
2023-02-16 11:27:10.125 CET;91,4
2023-02-16 11:27:21.566 CET;92,2
2023-02-16 11:27:32.766 CET;92,5
2023-02-16 11:28:37.125 CET;92,8
2023-02-16 11:29:28.134 CET;90,6
2023-02-16 11:29:44.394 CET;91,4
2023-02-16 11:29:55.775 CET;92
2023-02-16 11:30:05.525 CET;92,8
2023-02-16 11:30:16.244 CET;92,2
2023-02-16 11:36:55.509 CET;93
2023-02-16 11:37:06.730 CET;92,2
2023-02-16 11:37:23.487 CET;92,5
2023-02-16 11:37:33.648 CET;92,2
2023-02-16 11:37:44.098 CET;93
2023-02-16 11:38:49.897 CET;91,4
