time;MaxOffCenteredLoadLR
2023-02-03 13:27:21.823 CET;5,5
2023-02-03 13:27:30.854 CET;4
2023-02-03 13:27:48.783 CET;3,7
2023-02-03 13:27:57.413 CET;6,1
2023-02-03 13:28:06.542 CET;4,9
2023-02-03 13:28:15.423 CET;4,4
2023-02-03 13:28:24.461 CET;4,1
2023-02-03 13:28:33.351 CET;4
2023-02-03 13:28:51.431 CET;5,7
2023-02-03 13:29:00.151 CET;4,6
2023-02-03 13:29:09.191 CET;4,2
2023-02-03 13:29:17.992 CET;3,7
2023-02-03 13:29:26.792 CET;3,5
2023-02-03 13:29:36.082 CET;4
2023-02-03 13:29:44.782 CET;5,5
2023-02-03 13:29:53.740 CET;4,1
2023-02-03 13:30:02.630 CET;4
2023-02-03 13:30:11.670 CET;5,5
2023-02-03 13:30:20.700 CET;5,7
2023-02-03 13:30:29.509 CET;4,1
2023-02-03 13:30:38.630 CET;6
2023-02-03 13:30:47.740 CET;4,6
2023-02-03 13:30:56.938 CET;3,8
2023-02-03 13:31:05.910 CET;4,4
2023-02-03 13:31:14.628 CET;4,6
2023-02-03 13:31:23.829 CET;3,6
2023-02-03 13:31:32.630 CET;3,9
2023-02-03 13:31:50.559 CET;5,3
2023-02-03 13:31:59.437 CET;3,4
2023-02-03 13:32:08.559 CET;3,6
2023-02-03 13:32:17.438 CET;3,5
2023-02-03 13:32:26.398 CET;3,1
2023-02-03 13:32:35.507 CET;4,5
2023-02-03 13:32:44.068 CET;5,1
2023-02-03 13:32:53.358 CET;4,3
2023-02-03 13:33:02.068 CET;5,3
2023-02-03 13:33:11.098 CET;3,9
2023-02-03 13:33:20.157 CET;3,6
2023-02-03 13:33:28.858 CET;5,8
2023-02-03 13:33:37.987 CET;4,5
2023-02-03 13:33:47.026 CET;3,6
2023-02-03 13:33:56.236 CET;5,3
2023-02-03 13:34:04.786 CET;4,3
2023-02-03 13:34:13.667 CET;3,9
2023-02-03 13:34:22.627 CET;4,4
2023-02-03 13:34:31.756 CET;3,7
2023-02-03 13:34:40.566 CET;5,1
2023-02-03 13:34:49.346 CET;3,5
2023-02-03 13:34:58.397 CET;3,9
2023-02-03 13:35:07.426 CET;4,3
2023-02-03 13:35:16.555 CET;4,2
2023-02-03 13:35:25.346 CET;3,8
2023-02-03 13:35:34.167 CET;4,2
2023-02-03 13:35:43.346 CET;4,3
2023-02-03 13:35:52.305 CET;4,6
2023-02-03 13:36:01.196 CET;3,5
2023-02-03 13:36:10.065 CET;3,3
2023-02-03 13:36:18.855 CET;4,3
2023-02-03 13:36:27.996 CET;2,9
2023-02-03 13:36:36.694 CET;4,5
2023-02-03 13:36:45.664 CET;4,3
2023-02-03 13:36:54.624 CET;4,5
2023-02-03 13:37:03.585 CET;4,6
2023-02-03 13:37:12.783 CET;4,5
2023-02-03 13:37:21.753 CET;4,1
2023-02-03 13:37:30.553 CET;5,8
2023-02-03 13:37:39.444 CET;4,9
2023-02-03 13:37:48.483 CET;4
2023-02-03 13:37:57.114 CET;5,7
2023-02-03 13:38:06.234 CET;5,2
2023-02-03 13:38:15.355 CET;5,5
2023-02-03 13:38:24.313 CET;5
2023-02-03 13:38:51.033 CET;4,7
2023-02-03 13:39:00.153 CET;4,3
2023-02-03 13:39:09.273 CET;3,6
2023-02-03 13:39:18.233 CET;4,6
2023-02-03 13:39:27.023 CET;4,5
2023-02-03 13:39:44.792 CET;4,6
2023-02-03 13:39:53.822 CET;4,1
2023-02-03 13:40:02.723 CET;3,1
2023-02-03 13:40:11.753 CET;4,7
2023-02-03 13:40:20.882 CET;4,5
2023-02-03 13:40:38.882 CET;3,9
2023-02-03 13:40:47.753 CET;3,5
2023-02-03 13:40:56.631 CET;4,1
2023-02-03 13:41:05.831 CET;5,6
2023-02-03 13:41:14.801 CET;5
2023-02-03 13:41:23.680 CET;4,3
2023-02-03 13:41:32.641 CET;4
2023-02-03 13:41:41.752 CET;3,3
2023-02-03 13:41:50.631 CET;4
2023-02-03 13:41:59.522 CET;4,5
2023-02-03 13:42:08.631 CET;4
2023-02-03 13:42:17.272 CET;3,9
2023-02-03 13:42:26.230 CET;4,8
2023-02-03 13:42:35.121 CET;3,3
2023-02-03 13:42:44.071 CET;5
2023-02-03 13:42:53.200 CET;3,3
2023-02-03 13:43:02.161 CET;4
2023-02-03 13:43:10.960 CET;3
2023-02-03 13:43:20.311 CET;5,2
2023-02-03 13:43:29.200 CET;5,1
2023-02-03 13:43:38.400 CET;4,2
2023-02-03 13:43:47.588 CET;4,3
2023-02-03 13:43:56.240 CET;4,4
2023-02-03 13:44:05.359 CET;3,7
2023-02-03 13:44:14.240 CET;5
2023-02-03 13:44:23.029 CET;4,6
2023-02-03 13:44:31.918 CET;4,3
2023-02-03 13:44:41.039 CET;4,2
2023-02-03 13:44:49.828 CET;4,5
2023-02-03 13:44:58.799 CET;3,4
2023-02-03 13:45:07.918 CET;3,9
2023-02-03 13:45:16.719 CET;4,7
2023-02-03 13:45:25.749 CET;4,4
2023-02-03 13:45:34.638 CET;3,4
2023-02-03 13:45:43.767 CET;3,1
2023-02-03 13:45:52.566 CET;4,5
2023-02-03 13:46:01.526 CET;4,3
2023-02-03 13:46:10.637 CET;3,7
2023-02-03 13:46:19.437 CET;4,4
2023-02-03 13:46:28.326 CET;4,3
2023-02-03 13:46:37.127 CET;5,5
2023-02-03 13:46:46.167 CET;4,6
2023-02-03 13:46:54.966 CET;3,5
2023-02-03 13:47:03.756 CET;5,1
2023-02-03 13:47:12.956 CET;4,5
2023-02-03 13:47:21.835 CET;4,1
2023-02-03 13:47:30.956 CET;3,1
2023-02-03 13:47:39.845 CET;4,1
2023-02-03 13:47:48.885 CET;4,8
2023-02-03 13:47:57.744 CET;2,7
2023-02-03 13:48:06.786 CET;3,7
2023-02-03 13:48:15.676 CET;3,2
2023-02-03 13:48:24.645 CET;3,5
2023-02-03 13:48:33.515 CET;4,1
2023-02-03 13:48:42.395 CET;3,7
2023-02-03 13:48:51.523 CET;3,1
2023-02-03 13:49:00.313 CET;4,5
2023-02-03 13:49:09.444 CET;3,5
2023-02-03 13:49:18.085 CET;5
2023-02-03 13:49:27.042 CET;4,2
2023-02-03 13:49:35.924 CET;4,5
2023-02-03 13:49:44.963 CET;4,4
2023-02-03 13:49:53.923 CET;3,9
2023-02-03 13:50:03.043 CET;5
2023-02-03 13:50:12.082 CET;3,9
2023-02-03 13:50:20.953 CET;4,1
2023-02-03 13:50:30.002 CET;5,1
2023-02-03 13:50:38.881 CET;3,5
2023-02-03 13:50:47.911 CET;4,3
2023-02-03 13:50:56.872 CET;4,6
2023-02-03 13:51:05.911 CET;3,9
2023-02-03 13:51:14.802 CET;3,7
2023-02-03 13:51:23.772 CET;4,8
2023-02-03 13:51:32.812 CET;3,2
2023-02-03 13:51:50.572 CET;4
2023-02-03 13:51:59.522 CET;4,8
2023-02-03 13:52:08.641 CET;4,9
2023-02-03 13:52:17.601 CET;5,2
2023-02-03 13:52:26.561 CET;4,8
2023-02-03 13:52:35.592 CET;3,5
2023-02-03 13:52:44.411 CET;4,5
2023-02-03 13:52:53.359 CET;4,3
2023-02-03 13:53:02.331 CET;4,8
2023-02-03 13:53:11.750 CET;4,4
2023-02-03 13:53:20.559 CET;4,5
2023-02-03 13:53:29.440 CET;4,3
2023-02-03 13:53:38.240 CET;4,9
2023-02-03 13:53:47.440 CET;4,7
2023-02-03 13:53:56.398 CET;5
2023-02-03 13:54:05.438 CET;3
2023-02-03 13:54:14.489 CET;4,5
2023-02-03 13:54:23.359 CET;3,5
2023-02-03 13:54:32.408 CET;2,9
2023-02-03 13:54:41.210 CET;4,7
2023-02-03 13:54:50.088 CET;3,6
2023-02-03 13:54:59.128 CET;4,2
2023-02-03 13:55:08.088 CET;4,6
2023-02-03 13:55:17.289 CET;4,8
2023-02-03 13:55:26.239 CET;4,7
2023-02-03 22:14:50.986 CET;4,8
2023-02-03 22:14:58.216 CET;4,3
2023-02-03 22:15:06.776 CET;4,6
2023-02-03 22:17:10.894 CET;2,8
2023-02-03 22:17:19.293 CET;5,4
2023-02-03 22:17:27.375 CET;5
2023-02-03 22:17:35.765 CET;6,2
2023-02-03 22:17:43.835 CET;5,1
2023-02-03 22:17:51.924 CET;6,2
2023-02-03 22:18:00.404 CET;5,5
2023-02-03 22:18:08.954 CET;4,8
2023-02-03 22:18:17.362 CET;3,5
2023-02-03 22:18:26.072 CET;4,4
2023-02-03 22:20:04.782 CET;4,5
2023-02-03 22:20:13.210 CET;5,6
2023-02-03 22:20:21.282 CET;4
2023-02-03 22:20:29.690 CET;6,3
2023-02-03 22:20:37.760 CET;4
2023-02-03 22:20:45.770 CET;6,4
2023-02-03 22:20:54.331 CET;5,5
2023-02-03 22:21:02.881 CET;3,7
2023-02-03 22:21:11.849 CET;4
2023-02-03 22:21:20.569 CET;7,6
2023-02-03 22:21:29.220 CET;5,3
2023-02-03 22:21:38.170 CET;5
2023-02-03 22:21:47.049 CET;4,5
2023-02-03 22:21:56.009 CET;4,1
2023-02-03 22:22:04.979 CET;4,8
2023-02-03 22:22:14.017 CET;3,8
2023-02-03 22:22:22.898 CET;4,1
2023-02-03 22:22:31.938 CET;2,7
2023-02-03 22:22:40.808 CET;3,8
2023-02-03 22:22:49.608 CET;4
2023-02-03 22:22:58.638 CET;5,2
2023-02-03 22:23:07.528 CET;3
2023-02-03 22:23:16.647 CET;4,3
2023-02-03 22:23:25.697 CET;4,6
2023-02-03 22:23:34.667 CET;3,1
2023-02-03 22:23:43.526 CET;3,5
2023-02-03 22:24:01.226 CET;3,1
2023-02-03 22:24:10.257 CET;4,7
2023-02-03 22:24:19.145 CET;3,9
2023-02-03 22:24:28.095 CET;5
2023-02-03 22:24:37.135 CET;4,1
2023-02-03 22:24:55.134 CET;4,8
2023-02-03 22:25:04.085 CET;3,5
2023-02-03 22:25:12.984 CET;3,6
2023-02-03 22:25:21.944 CET;4
2023-02-03 22:25:30.964 CET;5,3
2023-02-03 22:25:40.095 CET;4,3
2023-02-03 22:25:49.063 CET;4,7
2023-02-03 22:25:58.094 CET;4,1
2023-02-03 22:26:07.293 CET;4
2023-02-03 22:26:24.914 CET;3,9
2023-02-03 22:26:34.033 CET;4,2
2023-02-03 22:26:42.973 CET;5,7
2023-02-03 22:26:51.934 CET;3,9
2023-02-03 22:27:00.674 CET;3,7
2023-02-03 22:27:09.953 CET;5,4
2023-02-03 22:27:18.993 CET;4,1
2023-02-03 22:27:27.943 CET;4,5
2023-02-03 22:27:36.823 CET;3,6
2023-02-03 22:27:45.862 CET;4,3
2023-02-03 22:27:54.743 CET;3,8
2023-02-03 22:28:03.711 CET;4,1
2023-02-03 22:28:12.903 CET;5
2023-02-03 22:28:21.622 CET;4,4
2023-02-03 22:28:30.892 CET;4,2
2023-02-03 22:28:39.782 CET;3,5
2023-02-03 22:28:48.831 CET;5
2023-02-03 22:28:57.700 CET;3,2
2023-02-03 22:29:06.821 CET;4,5
2023-02-03 22:29:15.701 CET;3,9
2023-02-03 22:29:24.581 CET;2,6
2023-02-03 22:29:33.460 CET;3,3
2023-02-03 22:29:42.601 CET;3,8
2023-02-03 22:29:51.552 CET;4,5
2023-02-03 22:30:00.430 CET;3,9
2023-02-03 22:30:09.391 CET;4,5
2023-02-03 22:30:18.190 CET;4,4
2023-02-03 22:30:27.230 CET;5,2
2023-02-03 22:30:36.259 CET;4,7
2023-02-03 22:30:45.000 CET;4
2023-02-03 22:30:54.359 CET;5,4
2023-02-03 22:31:03.230 CET;3,8
2023-02-03 22:31:12.180 CET;4,3
2023-02-03 22:31:21.319 CET;3,7
2023-02-03 22:31:30.029 CET;4,3
2023-02-03 22:31:40.779 CET;4,2
2023-02-03 22:31:49.779 CET;4,8
2023-02-03 22:32:07.650 CET;5,3
2023-02-03 22:32:16.589 CET;4,1
2023-02-03 22:32:25.470 CET;3,1
2023-02-03 22:32:34.519 CET;3,5
2023-02-03 22:32:43.407 CET;3,6
2023-02-03 22:32:52.437 CET;4,4
2023-02-03 22:33:10.279 CET;3,4
2023-02-03 22:33:19.319 CET;4,3
2023-02-03 22:33:28.207 CET;3,5
2023-02-03 22:33:37.237 CET;3,9
2023-02-03 22:33:46.289 CET;3
2023-02-03 22:33:55.078 CET;3,5
2023-02-03 22:34:03.888 CET;4,6
2023-02-03 22:34:13.157 CET;4,7
2023-02-03 22:34:21.947 CET;4,4
2023-02-03 22:34:30.917 CET;3,4
2023-02-03 22:34:39.957 CET;5,2
2023-02-03 22:34:48.757 CET;3,7
2023-02-03 22:34:57.957 CET;4,1
2023-02-03 22:35:06.836 CET;3,5
2023-02-03 22:35:15.878 CET;3,8
2023-02-03 22:35:24.757 CET;3,5
2023-02-03 22:35:33.558 CET;2,7
2023-02-03 22:35:42.595 CET;5
2023-02-03 22:35:51.566 CET;4,2
2023-02-03 22:36:00.676 CET;2,8
2023-02-03 22:36:09.555 CET;3,5
2023-02-03 22:36:18.446 CET;4
2023-02-03 22:36:27.407 CET;4,2
2023-02-03 22:36:36.375 CET;4,7
2023-02-03 22:36:45.326 CET;3
2023-02-03 22:36:54.207 CET;3,7
2023-02-03 22:37:02.927 CET;4,3
2023-02-03 22:37:12.296 CET;4
2023-02-03 22:37:21.316 CET;4,7
2023-02-03 22:37:30.197 CET;3,6
2023-02-03 22:37:39.246 CET;4,3
2023-02-03 22:37:48.206 CET;4,2
2023-02-03 22:37:57.096 CET;3,9
2023-02-03 22:38:05.967 CET;4,2
2023-02-03 22:38:14.996 CET;4,5
2023-02-03 22:38:23.966 CET;3,8
2023-02-03 22:38:32.996 CET;3,4
2023-02-03 22:38:41.966 CET;3,9
2023-02-03 22:38:50.615 CET;4,9
2023-02-03 22:38:59.575 CET;3,7
2023-02-03 22:39:08.536 CET;4,6
2023-02-03 22:39:17.486 CET;4,3
2023-02-03 22:39:26.625 CET;3,2
2023-02-03 22:39:35.405 CET;3,4
2023-02-03 22:39:44.434 CET;4,2
2023-02-03 22:39:53.335 CET;4
2023-02-03 22:40:02.204 CET;3,2
2023-02-03 22:40:11.325 CET;4,8
2023-02-03 22:40:20.134 CET;3,8
2023-02-03 22:40:29.325 CET;4,8
2023-02-03 22:40:38.283 CET;4,5
2023-02-03 22:40:47.094 CET;3,8
2023-02-03 22:40:56.293 CET;4
2023-02-03 22:41:05.013 CET;4,3
2023-02-03 22:41:14.122 CET;4,5
2023-02-03 22:41:22.923 CET;4,4
2023-02-03 22:41:32.043 CET;3,4
2023-02-03 22:41:40.844 CET;3,3
2023-02-03 22:41:58.773 CET;4,6
2023-02-03 22:42:07.582 CET;3,3
2023-02-03 22:42:16.693 CET;4,5
2023-02-03 22:42:25.653 CET;5
2023-02-03 22:42:34.612 CET;5,8
2023-02-03 22:42:43.490 CET;3,2
2023-02-03 22:42:52.451 CET;4,6
2023-02-03 22:43:01.490 CET;5,1
2023-02-03 22:43:10.451 CET;5
2023-02-03 22:43:19.331 CET;3,7
2023-02-03 22:43:28.301 CET;4
2023-02-03 22:43:37.260 CET;4,9
2023-02-03 22:43:46.299 CET;4,5
2023-02-03 22:43:55.250 CET;4,8
2023-02-03 22:44:04.140 CET;3,4
2023-02-03 22:44:13.161 CET;4,6
2023-02-03 22:44:21.970 CET;3,5
2023-02-03 22:44:31.019 CET;4,7
2023-02-03 22:44:39.970 CET;5,2
2023-02-03 22:44:49.088 CET;4,8
2023-02-03 22:44:57.979 CET;3,5
2023-02-03 22:45:06.950 CET;4,4
2023-02-03 22:45:16.069 CET;3,2
2023-02-03 22:45:33.740 CET;3,5
2023-02-03 22:45:42.687 CET;4,5
2023-02-03 22:45:51.747 CET;4,8
2023-02-03 22:46:00.778 CET;4,5
2023-02-03 22:46:09.819 CET;4,2
2023-02-03 22:46:18.539 CET;5,1
2023-02-03 22:46:27.739 CET;5
2023-02-03 22:46:36.778 CET;5,8
2023-02-03 22:46:45.667 CET;3,6
2023-02-03 22:46:54.618 CET;4,9
2023-02-03 22:47:12.457 CET;4,1
2023-02-03 22:47:21.576 CET;5,3
2023-02-03 22:47:30.538 CET;5,1
2023-02-03 22:47:39.506 CET;4
2023-02-03 22:47:48.388 CET;3,3
2023-02-03 22:47:57.256 CET;3,7
2023-02-03 22:48:06.148 CET;4,1
2023-02-03 22:48:15.105 CET;5,2
2023-02-03 22:48:24.226 CET;4
2023-02-03 22:48:33.345 CET;4,7
2023-02-03 22:48:42.226 CET;4,2
2023-02-03 22:48:51.107 CET;3,3
2023-02-03 22:49:00.226 CET;4,8
2023-02-03 22:49:09.026 CET;3
2023-02-03 22:49:17.986 CET;3,8
2023-02-03 22:49:27.105 CET;4,3
2023-02-03 22:49:45.026 CET;3,1
2023-02-03 22:49:53.746 CET;4,7
2023-02-03 22:50:02.625 CET;3,8
2023-02-03 22:50:11.744 CET;3
2023-02-03 22:50:20.546 CET;3,9
2023-02-03 22:50:29.426 CET;3,3
2023-02-03 22:50:38.476 CET;4,6
2023-02-03 22:50:47.424 CET;5
2023-02-03 22:50:56.624 CET;4,9
2023-02-03 22:51:05.424 CET;3,8
2023-02-03 22:51:14.453 CET;4,8
2023-02-03 22:51:23.424 CET;4,4
2023-02-03 22:51:32.384 CET;4,1
2023-02-03 22:51:41.263 CET;3,7
2023-02-03 22:51:50.303 CET;4,5
2023-02-03 22:51:59.444 CET;3,1
2023-02-03 22:52:08.234 CET;3,7
2023-02-03 22:52:17.193 CET;4,5
2023-02-03 22:52:35.193 CET;5,5
2023-02-03 22:52:44.312 CET;3
2023-02-03 22:52:53.112 CET;3,1
2023-02-03 22:53:01.993 CET;4,3
2023-02-03 22:53:11.101 CET;5
2023-02-03 22:53:19.913 CET;4,4
2023-02-03 22:53:29.273 CET;3,8
2023-02-03 22:53:47.190 CET;4,4
2023-02-03 22:53:56.151 CET;4,3
2023-02-03 22:54:04.960 CET;3,9
2023-02-03 22:54:13.992 CET;4,1
2023-02-03 22:54:22.950 CET;4,6
2023-02-03 22:54:32.061 CET;5,2
2023-02-03 22:54:40.871 CET;3,5
2023-02-03 22:54:49.911 CET;4,5
2023-02-03 22:54:58.710 CET;4,1
2023-02-03 22:55:07.760 CET;5,4
2023-02-03 22:55:16.871 CET;4,5
2023-02-03 22:55:25.750 CET;3,9
2023-02-03 22:55:34.710 CET;3,8
2023-02-03 22:55:43.599 CET;3,6
2023-02-03 22:55:52.720 CET;3,1
2023-02-03 22:56:01.670 CET;5,6
2023-02-03 22:56:10.400 CET;4,4
2023-02-03 22:56:19.677 CET;5,3
2023-02-03 22:56:28.477 CET;4,4
2023-02-03 22:56:37.598 CET;4,8
2023-02-03 22:56:46.648 CET;4,1
2023-02-03 22:57:04.628 CET;4
2023-02-03 22:57:13.667 CET;3,7
2023-02-03 22:57:22.556 CET;4,5
2023-02-03 22:57:31.596 CET;5
2023-02-03 22:57:40.407 CET;3,4
2023-02-03 22:57:49.607 CET;4,6
2023-02-03 23:01:30.013 CET;5,5
2023-02-03 23:01:38.153 CET;3,7
2023-02-03 23:01:45.762 CET;5,7
2023-02-03 23:01:54.322 CET;4,4
2023-02-03 23:02:02.711 CET;5,4
2023-02-03 23:02:11.122 CET;4,4
2023-02-03 23:02:19.842 CET;4,9
2023-02-03 23:02:28.252 CET;4,2
2023-02-03 23:02:36.802 CET;5
2023-02-03 23:02:45.282 CET;4,5
2023-02-03 23:02:53.832 CET;5
2023-02-03 23:03:02.322 CET;5,3
2023-02-03 23:03:10.802 CET;4
2023-02-03 23:03:19.441 CET;4,8
2023-02-03 23:03:36.322 CET;4,3
2023-02-03 23:03:44.871 CET;3,9
2023-02-03 23:03:53.361 CET;4,8
2023-02-03 23:04:01.851 CET;5,4
2023-02-03 23:04:10.401 CET;4,9
2023-02-03 23:04:18.960 CET;4,4
2023-02-03 23:04:27.359 CET;4
2023-02-03 23:04:35.930 CET;5,8
2023-02-03 23:04:44.571 CET;6
2023-02-03 23:04:52.970 CET;6,3
2023-02-03 23:05:01.450 CET;5,9
2023-02-03 23:05:10.099 CET;3,3
2023-02-03 23:05:19.051 CET;3
2023-02-03 23:05:27.611 CET;4,8
2023-02-03 23:05:36.490 CET;3,6
2023-02-03 23:05:45.119 CET;3
2023-02-03 23:05:54.088 CET;3,6
2023-02-03 23:06:02.799 CET;5,4
2023-02-03 23:06:11.680 CET;4,3
2023-02-03 23:06:20.730 CET;4,6
2023-02-03 23:06:38.650 CET;4,3
2023-02-03 23:06:47.598 CET;4,2
2023-02-03 23:06:56.558 CET;4
2023-02-03 23:07:05.368 CET;3,9
2023-02-03 23:07:14.407 CET;5
2023-02-03 23:07:23.288 CET;4
2023-02-03 23:07:32.417 CET;3,6
2023-02-03 23:07:50.259 CET;4,5
2023-02-03 23:07:59.209 CET;4,4
2023-02-03 23:08:08.098 CET;4,1
2023-02-03 23:08:17.128 CET;4
2023-02-03 23:08:26.167 CET;4,2
2023-02-03 23:08:35.056 CET;4
2023-02-03 23:08:44.006 CET;4,8
2023-02-03 23:08:53.127 CET;4,6
2023-02-03 23:09:01.937 CET;3,7
2023-02-03 23:09:10.967 CET;4,8
2023-02-03 23:09:19.766 CET;3,6
2023-02-03 23:09:29.046 CET;3,2
2023-02-03 23:09:37.927 CET;3,5
2023-02-03 23:09:46.895 CET;3,7
2023-02-03 23:09:55.936 CET;3,8
2023-02-03 23:10:04.897 CET;3,6
2023-02-03 23:10:13.704 CET;3,7
2023-02-03 23:10:22.746 CET;4
2023-02-03 23:10:31.696 CET;4,1
2023-02-03 23:10:40.575 CET;4
2023-02-03 23:10:49.625 CET;3,5
2023-02-03 23:10:58.654 CET;5
2023-02-03 23:11:07.463 CET;3,5
2023-02-03 23:11:16.584 CET;4,7
2023-02-03 23:11:25.454 CET;3,5
2023-02-03 23:11:34.654 CET;5,3
2023-02-03 23:11:43.614 CET;4
2023-02-03 23:11:52.493 CET;4,1
2023-02-03 23:12:01.463 CET;4,3
2023-02-03 23:12:10.644 CET;4,2
2023-02-03 23:12:19.372 CET;3,9
2023-02-03 23:12:28.572 CET;3,1
2023-02-03 23:12:37.362 CET;3,2
2023-02-03 23:12:46.173 CET;3,7
2023-02-03 23:12:55.221 CET;4,2
2023-02-03 23:13:04.173 CET;4,3
2023-02-03 23:13:13.141 CET;5
2023-02-03 23:13:22.023 CET;3,8
2023-02-03 23:13:31.062 CET;4,2
2023-02-03 23:13:40.191 CET;3,5
2023-02-03 23:13:48.982 CET;4,7
2023-02-03 23:13:57.941 CET;4,6
2023-02-03 23:14:06.891 CET;4,1
2023-02-03 23:14:15.861 CET;4,3
2023-02-03 23:14:24.812 CET;4,1
2023-02-03 23:14:42.752 CET;4,5
2023-02-03 23:14:51.690 CET;3,5
2023-02-03 23:15:00.591 CET;3,3
2023-02-03 23:15:09.540 CET;5,2
2023-02-03 23:15:18.421 CET;4
2023-02-03 23:15:27.540 CET;2,3
2023-02-03 23:15:36.250 CET;3,9
2023-02-03 23:15:45.301 CET;2,7
2023-02-03 23:15:54.260 CET;3,8
2023-02-03 23:16:12.121 CET;5,4
2023-02-03 23:16:20.918 CET;4,5
2023-02-03 23:16:29.948 CET;4
2023-02-03 23:16:38.828 CET;3,4
2023-02-03 23:16:47.959 CET;3,5
2023-02-03 23:16:56.908 CET;4,8
2023-02-03 23:17:14.838 CET;4,5
2023-02-03 23:17:23.788 CET;4,7
2023-02-03 23:17:32.667 CET;3,7
2023-02-03 23:17:41.548 CET;4,4
2023-02-03 23:17:50.747 CET;4,3
2023-02-03 23:17:59.709 CET;4,2
2023-02-03 23:18:08.658 CET;4,1
2023-02-03 23:18:17.469 CET;4
2023-02-03 23:18:26.428 CET;4,7
2023-02-03 23:18:35.398 CET;4,5
2023-02-03 23:18:44.427 CET;3
2023-02-03 23:18:53.227 CET;3,7
2023-02-03 23:19:02.197 CET;4,5
2023-02-03 23:19:11.157 CET;4,7
2023-02-03 23:19:20.187 CET;4,2
2023-02-03 23:19:29.157 CET;5
2023-02-03 23:19:38.117 CET;4,4
2023-02-03 23:19:46.996 CET;3
2023-02-03 23:19:56.206 CET;3,1
2023-02-03 23:20:04.996 CET;4,6
2023-02-03 23:20:13.954 CET;4,1
2023-02-03 23:20:22.994 CET;3,6
2023-02-03 23:20:32.036 CET;3
2023-02-03 23:20:40.825 CET;3,5
2023-02-03 23:20:49.716 CET;3,9
2023-02-03 23:20:58.746 CET;5
2023-02-03 23:21:07.796 CET;3,3
2023-02-03 23:21:16.664 CET;3,8
2023-02-03 23:21:25.553 CET;3,3
2023-02-03 23:21:34.753 CET;4,3
2023-02-03 23:21:43.713 CET;5,5
2023-02-03 23:21:52.834 CET;4,4
2023-02-03 23:22:01.714 CET;3,6
2023-02-03 23:22:19.792 CET;4
2023-02-03 23:22:28.683 CET;3,5
2023-02-03 23:22:37.644 CET;5
2023-02-03 23:22:46.663 CET;4
2023-02-03 23:22:55.552 CET;4,5
2023-02-03 23:23:04.513 CET;5
2023-02-03 23:23:13.473 CET;4,9
2023-02-03 23:23:22.431 CET;4
2023-02-03 23:23:31.381 CET;4,5
2023-02-03 23:23:40.512 CET;3,1
2023-02-03 23:23:58.191 CET;3,9
2023-02-03 23:24:07.482 CET;4,7
2023-02-03 23:24:25.482 CET;4,2
2023-02-03 23:24:34.440 CET;4,4
2023-02-03 23:24:43.482 CET;4,3
2023-02-03 23:24:52.512 CET;3,8
2023-02-03 23:25:01.552 CET;5,2
2023-02-03 23:25:10.512 CET;4,7
2023-02-03 23:25:19.470 CET;4,8
2023-02-03 23:25:43.950 CET;5,5
2023-02-03 23:25:52.990 CET;2,8
2023-02-03 23:26:01.871 CET;4,6
2023-02-03 23:26:10.690 CET;5,5
2023-02-03 23:26:19.720 CET;3,3
2023-02-03 23:26:37.540 CET;3,4
2023-02-03 23:26:46.339 CET;5,7
2023-02-03 23:26:55.309 CET;3,5
2023-02-03 23:27:04.198 CET;3,8
2023-02-03 23:27:13.079 CET;4
2023-02-03 23:27:22.119 CET;3,6
2023-02-03 23:27:31.078 CET;5,1
2023-02-03 23:27:40.279 CET;4,5
2023-02-03 23:27:49.237 CET;3,3
2023-02-03 23:27:57.957 CET;4,5
2023-02-03 23:28:15.878 CET;3,5
2023-02-03 23:28:24.747 CET;3,3
2023-02-03 23:28:33.628 CET;4,4
2023-02-03 23:33:07.803 CET;8,4
2023-02-03 23:38:38.128 CET;1,5
2023-02-04 00:07:56.032 CET;7,5
2023-02-04 00:10:35.240 CET;10,8
2023-02-04 00:10:45.309 CET;8,4
2023-02-04 00:10:55.390 CET;8,5
2023-02-04 00:15:21.706 CET;10,8
2023-02-04 00:15:31.716 CET;9,3
2023-02-04 00:15:41.786 CET;9,2
2023-02-04 00:15:51.966 CET;12,1
2023-02-04 00:16:02.036 CET;10,8
2023-02-04 00:20:39.513 CET;7,7
2023-02-04 00:22:10.161 CET;7,8
2023-02-04 00:22:19.641 CET;7,2
2023-02-04 00:22:29.000 CET;8,9
2023-02-04 00:23:32.759 CET;11,7
2023-02-04 00:23:42.921 CET;9,4
2023-02-04 00:23:52.921 CET;9,1
2023-02-04 00:24:03.171 CET;10,3
2023-02-04 00:24:13.331 CET;9,1
2023-02-04 00:24:23.489 CET;11,1
2023-02-04 00:24:33.490 CET;8,9
2023-02-04 00:29:18.865 CET;9,6
2023-02-04 00:32:39.151 CET;0
2023-02-04 00:32:39.171 CET;9,6
2023-02-04 00:33:11.572 CET;0
2023-02-04 01:29:42.385 CET;8,3
2023-02-04 01:29:51.276 CET;10
2023-02-04 01:29:59.927 CET;9,4
2023-02-04 01:30:08.816 CET;10,7
2023-02-04 01:32:07.684 CET;9,7
2023-02-04 01:32:25.184 CET;8,1
2023-02-04 01:33:18.703 CET;10,4
2023-02-04 01:34:23.292 CET;8,5
2023-02-04 01:35:11.911 CET;11,4
2023-02-04 01:35:22.020 CET;11
