time;SlideSpeedUp
2023-01-25 12:19:23.132 CET;63,1
2023-01-25 12:19:32.243 CET;62,7
2023-01-25 12:19:41.203 CET;62,8
2023-01-25 12:19:50.252 CET;62,9
2023-01-25 12:19:59.131 CET;63
2023-01-25 12:20:08.252 CET;62,7
2023-01-25 12:20:26.012 CET;63
2023-01-25 12:20:35.131 CET;63,1
2023-01-25 12:20:44.161 CET;63,2
2023-01-25 12:21:02.030 CET;62,7
2023-01-25 12:21:11.220 CET;62,8
2023-01-25 12:21:20.180 CET;63
2023-01-25 12:21:38.260 CET;62,7
2023-01-25 12:21:47.140 CET;62,8
2023-01-25 12:22:05.130 CET;62,7
2023-01-25 12:22:14.099 CET;63
2023-01-25 12:22:22.967 CET;62,8
2023-01-25 12:22:32.088 CET;63
2023-01-25 12:22:49.858 CET;62,7
2023-01-25 12:22:58.908 CET;63
2023-01-25 12:23:07.779 CET;62,8
2023-01-25 12:23:16.749 CET;63,1
2023-01-25 12:23:25.857 CET;62,8
2023-01-25 12:23:34.657 CET;62,9
2023-01-25 12:23:43.788 CET;62,7
2023-01-25 12:23:52.736 CET;63,1
2023-01-25 12:24:01.707 CET;63,2
2023-01-25 12:24:10.677 CET;63
2023-01-25 12:24:28.657 CET;62,8
2023-01-25 12:24:37.457 CET;63,1
2023-01-25 12:24:46.575 CET;62,8
2023-01-25 12:24:55.375 CET;62,9
2023-01-25 12:25:04.417 CET;63,1
2023-01-25 12:25:13.377 CET;62,8
2023-01-25 12:25:22.266 CET;62,9
2023-01-25 12:25:31.375 CET;63
2023-01-25 12:25:40.174 CET;62,7
2023-01-25 12:25:49.226 CET;62,8
2023-01-25 12:25:57.855 CET;63
2023-01-25 12:26:07.055 CET;62,9
2023-01-25 12:26:15.875 CET;62,8
2023-01-25 12:26:24.825 CET;62,9
2023-01-25 12:26:33.775 CET;63,1
2023-01-25 12:26:42.575 CET;63
2023-01-25 12:26:51.605 CET;63,3
2023-01-25 12:27:00.484 CET;63,1
2023-01-25 12:27:09.464 CET;63,2
2023-01-25 12:27:18.344 CET;63
2023-01-25 12:27:27.374 CET;62,8
2023-01-25 12:27:36.493 CET;62,6
2023-01-25 12:27:45.374 CET;62,9
2023-01-25 12:27:54.414 CET;63
2023-01-25 12:28:03.203 CET;62,9
2023-01-25 12:28:12.253 CET;62,7
2023-01-25 12:28:21.293 CET;62,6
2023-01-25 12:28:30.183 CET;62,9
2023-01-25 12:28:39.372 CET;62,7
2023-01-25 12:28:47.943 CET;63
2023-01-25 12:28:57.142 CET;62,7
2023-01-25 12:29:15.062 CET;62,9
2023-01-25 12:29:32.822 CET;63
2023-01-25 12:29:41.621 CET;62,9
2023-01-25 12:30:08.661 CET;63
2023-01-25 12:30:17.542 CET;63,1
2023-01-25 12:30:26.411 CET;63
2023-01-25 12:30:35.532 CET;62,8
2023-01-25 12:30:44.263 CET;63,2
2023-01-25 12:30:53.381 CET;62,9
2023-01-25 12:31:02.342 CET;63,2
2023-01-25 12:31:10.982 CET;62,8
2023-01-25 12:31:19.940 CET;63
2023-01-25 12:31:28.980 CET;62,6
2023-01-25 12:31:38.020 CET;62,8
2023-01-25 12:31:46.819 CET;63
2023-01-25 12:31:55.539 CET;62,8
2023-01-25 12:32:04.509 CET;62,7
2023-01-25 12:32:13.540 CET;62,8
2023-01-25 12:32:22.111 CET;63,1
2023-01-25 12:32:40.098 CET;63,2
2023-01-25 12:32:49.229 CET;63,1
2023-01-25 12:32:58.099 CET;63,2
2023-01-25 12:33:07.229 CET;63,1
2023-01-25 12:33:16.190 CET;63,2
2023-01-25 12:33:34.187 CET;63
2023-01-25 12:33:43.237 CET;62,6
2023-01-25 12:33:52.019 CET;63
2023-01-25 12:34:00.989 CET;62,8
2023-01-25 12:34:36.757 CET;62,7
2023-01-25 12:34:45.788 CET;62,8
2023-01-25 12:34:54.676 CET;62,9
2023-01-25 12:35:03.555 CET;62,8
2023-01-25 12:35:12.585 CET;63
2023-01-25 12:35:21.536 CET;62,8
2023-01-25 12:35:39.306 CET;62,9
2023-01-25 12:35:57.375 CET;63,1
2023-01-25 12:36:06.575 CET;63,3
2023-01-25 12:36:15.144 CET;63,2
2023-01-25 12:36:24.025 CET;62,9
2023-01-25 12:36:32.984 CET;63,1
2023-01-25 12:36:41.944 CET;62,8
2023-01-25 12:37:08.755 CET;62,6
2023-01-25 12:37:17.543 CET;62,5
2023-01-25 12:37:26.283 CET;62,6
2023-01-25 12:37:35.464 CET;62,7
2023-01-25 12:37:44.354 CET;62,9
2023-01-25 12:37:53.313 CET;62,8
2023-01-25 12:38:02.344 CET;62,6
2023-01-25 12:38:20.332 CET;62,9
2023-01-25 12:38:29.221 CET;62,8
2023-01-25 12:38:47.131 CET;63
2023-01-25 12:38:56.183 CET;62,7
2023-01-25 12:39:05.131 CET;63
2023-01-25 12:39:13.941 CET;63,1
2023-01-25 12:39:22.911 CET;62,7
2023-01-25 12:39:31.941 CET;63,1
2023-01-25 12:39:40.901 CET;63,2
2023-01-25 12:39:49.802 CET;62,8
2023-01-25 12:39:58.911 CET;63,1
2023-01-25 12:40:07.621 CET;62,9
2023-01-25 12:40:16.752 CET;62,8
2023-01-25 12:40:25.630 CET;63,1
2023-01-25 12:40:34.509 CET;62,9
2023-01-25 12:40:43.299 CET;62,7
2023-01-25 12:41:01.220 CET;62,9
2023-01-25 12:41:19.230 CET;62,8
2023-01-25 12:41:27.869 CET;63,1
2023-01-25 12:41:36.980 CET;63
2023-01-25 12:41:45.859 CET;62,7
2023-01-25 12:41:54.658 CET;63
2023-01-25 12:42:03.698 CET;62,8
2023-01-25 12:42:12.658 CET;62,6
2023-01-25 12:42:21.469 CET;63
2023-01-25 12:42:30.588 CET;62,9
2023-01-25 12:42:48.588 CET;62,8
2023-01-25 12:42:57.477 CET;63
2023-01-25 12:43:06.447 CET;62,8
2023-01-25 12:43:15.068 CET;63,2
2023-01-25 12:43:24.187 CET;62,8
2023-01-25 12:43:33.237 CET;62,9
2023-01-25 12:43:42.108 CET;62,8
2023-01-25 12:43:50.917 CET;62,7
2023-01-25 12:44:00.115 CET;62,6
2023-01-25 12:44:09.066 CET;62,7
2023-01-25 12:44:17.947 CET;62,8
2023-01-25 12:44:26.746 CET;62,7
2023-01-25 12:44:35.706 CET;63
2023-01-25 12:44:44.665 CET;62,9
2023-01-25 12:44:53.625 CET;62,8
2023-01-25 12:45:11.546 CET;63
2023-01-25 12:45:38.523 CET;62,8
2023-01-25 12:45:47.404 CET;63
2023-01-25 12:45:56.605 CET;62,9
2023-01-25 12:46:14.525 CET;62,8
2023-01-25 12:46:23.473 CET;63
2023-01-25 12:46:32.513 CET;62,8
2023-01-25 12:46:50.362 CET;63
2023-01-25 12:46:59.233 CET;63,1
2023-01-25 12:47:08.174 CET;62,8
2023-01-25 12:47:26.023 CET;62,7
2023-01-25 12:47:34.903 CET;62,9
2023-01-25 12:47:43.861 CET;62,6
2023-01-25 12:47:52.832 CET;63
2023-01-25 12:48:02.032 CET;62,6
2023-01-25 12:48:10.913 CET;62,7
2023-01-25 12:48:19.961 CET;62,8
2023-01-25 12:48:37.802 CET;63,1
2023-01-25 12:48:46.592 CET;62,9
2023-01-25 12:48:55.559 CET;63,3
2023-01-25 12:49:04.430 CET;63,1
2023-01-25 12:49:13.549 CET;62,9
2023-01-25 12:49:31.311 CET;62,7
2023-01-25 12:49:40.270 CET;63
2023-01-25 12:49:49.240 CET;63,1
2023-01-25 12:49:58.188 CET;62,8
2023-01-25 12:50:07.059 CET;62,9
2023-01-25 12:50:16.188 CET;62,8
2023-01-25 12:50:25.069 CET;63
2023-01-25 12:50:42.898 CET;62,7
2023-01-25 12:51:01.068 CET;62,9
2023-01-25 12:51:28.118 CET;63,1
2023-01-25 12:51:37.068 CET;63
2023-01-25 12:52:12.677 CET;63,1
2023-01-25 12:52:21.556 CET;63
2023-01-25 12:52:39.306 CET;62,9
2023-01-25 12:52:48.427 CET;63,1
2023-01-25 12:52:57.548 CET;63
2023-01-25 12:53:15.078 CET;62,8
2023-01-25 12:53:24.427 CET;62,7
2023-01-25 12:53:33.316 CET;63,1
2023-01-25 12:53:42.197 CET;63
2023-01-25 12:53:50.996 CET;62,8
2023-01-25 12:53:59.956 CET;63
2023-01-25 12:54:08.915 CET;62,8
2023-01-25 12:54:17.885 CET;62,9
2023-01-25 12:54:35.805 CET;63,2
2023-01-25 12:54:44.516 CET;63,1
2023-01-25 12:54:53.474 CET;62,9
2023-01-25 12:55:02.505 CET;63,1
2023-01-25 12:55:20.355 CET;63
2023-01-25 12:55:29.315 CET;63,2
2023-01-25 12:55:38.115 CET;62,9
2023-01-25 12:55:56.114 CET;62,8
2023-01-25 12:56:04.994 CET;62,6
2023-01-25 12:56:13.874 CET;62,8
2023-01-25 12:56:22.825 CET;62,7
2023-01-25 12:56:40.854 CET;62,6
2023-01-25 12:56:49.803 CET;62,7
2023-01-25 12:56:58.602 CET;62,9
2023-01-25 12:57:07.493 CET;62,8
2023-01-25 12:57:43.154 CET;63
2023-01-25 12:57:52.213 CET;63,1
2023-01-25 12:58:01.082 CET;63
2023-01-25 12:58:19.173 CET;63,1
2023-01-25 12:58:37.081 CET;62,7
2023-01-25 12:58:45.720 CET;62,8
2023-01-25 12:58:54.842 CET;63,1
2023-01-25 12:59:03.881 CET;62,9
2023-01-25 12:59:12.772 CET;63,1
2023-01-25 12:59:21.562 CET;62,6
2023-01-25 12:59:30.509 CET;63
2023-01-25 12:59:39.490 CET;62,9
2023-01-25 12:59:57.250 CET;62,8
2023-01-25 13:00:06.290 CET;62,9
2023-01-25 13:00:15.161 CET;63
2023-01-25 13:00:24.369 CET;62,8
2023-01-25 13:00:33.250 CET;62,9
2023-01-25 13:00:42.200 CET;63,1
2023-01-25 13:00:51.000 CET;62,9
2023-01-25 13:01:17.880 CET;63,2
2023-01-25 13:01:35.818 CET;62,9
2023-01-25 13:01:44.838 CET;62,8
2023-01-25 13:01:53.789 CET;62,9
2023-01-25 13:02:02.519 CET;62,7
2023-01-25 13:02:29.407 CET;62,8
2023-01-25 13:02:37.967 CET;62,7
2023-01-25 13:02:47.157 CET;62,6
2023-01-25 13:02:56.046 CET;62,9
2023-01-25 13:03:14.036 CET;62,7
2023-01-25 13:03:31.806 CET;63,1
2023-01-25 13:03:40.828 CET;62,9
2023-01-25 13:03:58.596 CET;63
2023-01-25 13:04:07.476 CET;63,1
2023-01-25 13:04:16.355 CET;63
2023-01-25 13:04:25.556 CET;63,3
2023-01-25 13:04:34.605 CET;63,1
2023-01-25 13:04:43.566 CET;63
2023-01-25 13:04:52.437 CET;63,1
2023-01-25 13:05:01.496 CET;63
2023-01-25 13:05:10.365 CET;62,9
2023-01-25 13:05:19.256 CET;63
2023-01-25 13:05:37.085 CET;62,8
2023-01-25 13:05:46.115 CET;63,1
2023-01-25 13:05:55.085 CET;62,7
2023-01-25 13:06:04.216 CET;62,8
2023-01-25 13:06:21.805 CET;63
2023-01-25 13:06:30.844 CET;62,8
2023-01-25 13:06:39.713 CET;63,1
2023-01-25 13:06:48.763 CET;62,9
2023-01-25 13:06:57.644 CET;62,8
2023-01-25 13:07:15.323 CET;63
2023-01-25 13:07:24.374 CET;63,1
2023-01-25 13:07:33.414 CET;62,7
2023-01-25 13:07:42.055 CET;62,9
2023-01-25 13:07:51.013 CET;63,3
2023-01-25 13:08:00.043 CET;62,9
2023-01-25 13:08:18.053 CET;63,1
2023-01-25 13:08:26.924 CET;62,7
2023-01-25 13:08:36.053 CET;62,9
2023-01-25 13:08:44.773 CET;62,6
2023-01-25 13:08:53.654 CET;62,9
2023-01-25 13:09:11.802 CET;62,7
2023-01-25 13:09:36.211 CET;63
2023-01-25 13:09:45.082 CET;62,9
2023-01-25 13:09:54.121 CET;63,1
2023-01-25 13:10:03.082 CET;62,8
2023-01-25 13:10:11.971 CET;63
2023-01-25 13:10:21.013 CET;62,8
2023-01-25 13:10:38.851 CET;63
2023-01-25 13:11:05.821 CET;62,8
2023-01-25 13:11:14.931 CET;63
2023-01-25 13:11:32.530 CET;63,1
2023-01-25 13:11:41.812 CET;63
2023-01-25 13:11:50.611 CET;62,8
2023-01-25 13:11:59.661 CET;62,9
2023-01-25 13:12:08.440 CET;63
2023-01-25 13:12:17.490 CET;62,6
2023-01-25 13:12:26.440 CET;62,7
2023-01-25 13:12:35.490 CET;63,1
2023-01-25 13:12:44.440 CET;62,9
2023-01-25 13:12:53.321 CET;63,1
2023-01-25 13:13:02.359 CET;62,9
2023-01-25 13:13:11.239 CET;62,8
2023-01-25 13:13:29.259 CET;62,9
2023-01-25 13:13:38.138 CET;63
2023-01-25 13:13:47.098 CET;62,8
2023-01-25 13:13:56.059 CET;62,9
2023-01-25 13:14:05.089 CET;63
2023-01-25 13:14:13.888 CET;63,3
2023-01-25 13:14:22.769 CET;62,9
2023-01-25 13:14:40.757 CET;63
2023-01-25 13:14:58.608 CET;62,7
2023-01-25 13:15:07.729 CET;63
2023-01-25 13:15:16.698 CET;62,8
2023-01-25 13:15:25.568 CET;62,6
2023-01-25 13:15:34.517 CET;62,4
2023-01-25 13:15:43.487 CET;63,1
2023-01-25 13:15:52.526 CET;62,7
2023-01-25 13:16:01.326 CET;63
2023-01-25 13:16:10.286 CET;62,7
2023-01-25 13:16:19.417 CET;63
2023-01-25 13:16:28.055 CET;62,9
2023-01-25 13:57:50.171 CET;63,3
2023-01-25 13:58:05.821 CET;63
2023-01-25 13:58:14.311 CET;62,9
2023-01-25 13:58:22.871 CET;63,1
2023-01-25 13:59:51.000 CET;63
2023-01-25 14:00:46.119 CET;63,1
2023-01-25 14:00:55.098 CET;63,2
2023-01-25 14:01:03.900 CET;63
2023-01-25 14:01:12.858 CET;62,8
2023-01-25 14:01:21.819 CET;63,1
2023-01-25 14:01:31.019 CET;63,2
2023-01-25 14:10:02.569 CET;63
2023-01-25 14:10:10.980 CET;62,9
2023-01-25 14:10:19.019 CET;63
2023-01-25 14:10:27.420 CET;63,1
2023-01-25 14:10:44.220 CET;62,5
2023-01-25 14:10:53.119 CET;62,9
2023-01-25 14:11:01.588 CET;63
2023-01-25 14:11:19.358 CET;62,7
2023-01-25 14:11:27.918 CET;73,7
2023-01-25 14:11:36.960 CET;63,2
2023-01-25 14:11:45.908 CET;63
2023-01-25 14:12:04.157 CET;63,4
2023-01-25 14:12:13.038 CET;63
2023-01-25 14:12:22.157 CET;63,1
2023-01-25 14:12:31.039 CET;63,3
2023-01-25 14:12:40.078 CET;62,8
2023-01-25 14:12:49.098 CET;63
2023-01-25 14:12:57.987 CET;63,1
2023-01-25 14:13:07.108 CET;62,9
2023-01-25 14:13:15.987 CET;62,6
2023-01-25 14:13:24.788 CET;62,7
2023-01-25 14:13:33.687 CET;63
2023-01-25 14:14:09.756 CET;62,9
2023-01-25 14:14:18.627 CET;63,1
2023-01-25 14:14:27.836 CET;63,3
2023-01-25 14:14:36.648 CET;63,2
2023-01-25 14:14:45.596 CET;63
2023-01-25 14:14:54.798 CET;63,1
2023-01-25 14:15:03.915 CET;63,3
2023-01-25 14:15:12.805 CET;62,9
2023-01-25 14:15:21.686 CET;63,2
2023-01-25 14:15:30.726 CET;62,9
2023-01-25 14:15:39.756 CET;63,1
2023-01-25 14:15:48.717 CET;63
2023-01-25 14:15:57.835 CET;62,7
2023-01-25 14:16:06.724 CET;63,1
2023-01-25 14:16:15.775 CET;63
2023-01-25 14:16:24.565 CET;62,8
2023-01-25 14:17:30.053 CET;63
2023-01-25 14:17:46.384 CET;62,6
2023-01-25 14:17:54.005 CET;62,9
2023-01-25 14:18:02.164 CET;62,7
2023-01-25 14:18:10.335 CET;63,2
2023-01-25 14:18:19.523 CET;63
2023-01-25 14:18:28.023 CET;73,7
2023-01-25 14:18:36.884 CET;63
2023-01-25 14:18:45.934 CET;63,2
2023-01-25 14:18:54.884 CET;63
2023-01-25 14:19:12.813 CET;63,4
2023-01-25 14:19:21.622 CET;63
2023-01-25 14:19:30.573 CET;62,7
2023-01-25 14:19:39.533 CET;63,2
2023-01-25 14:19:48.572 CET;63
2023-01-25 14:20:15.473 CET;62,8
2023-01-25 14:20:24.332 CET;63
2023-01-25 14:20:33.302 CET;62,9
2023-01-25 14:20:42.252 CET;63
2023-01-25 14:20:51.131 CET;62,6
2023-01-25 14:21:00.020 CET;63
2023-01-25 14:21:09.230 CET;62,8
2023-01-25 14:21:18.250 CET;62,7
2023-01-25 14:21:27.292 CET;63,2
2023-01-25 14:21:35.861 CET;63
2023-01-25 14:21:54.022 CET;63,2
2023-01-25 14:22:02.970 CET;63,1
2023-01-25 14:22:11.770 CET;62,8
2023-01-25 14:22:20.819 CET;63,2
2023-01-25 14:22:29.621 CET;63
2023-01-25 14:22:47.621 CET;63,2
2023-01-25 14:23:05.700 CET;62,8
2023-01-25 14:23:14.500 CET;62,9
2023-01-25 14:23:23.459 CET;62,8
2023-01-25 14:23:32.490 CET;62,6
2023-01-25 14:23:41.150 CET;63,1
2023-01-25 14:23:50.259 CET;63,2
2023-01-25 14:23:59.059 CET;62,8
2023-01-25 14:24:08.088 CET;63
2023-01-25 14:24:17.138 CET;63,2
2023-01-25 14:24:34.986 CET;62,7
2023-01-25 14:24:43.776 CET;63,1
2023-01-25 14:24:52.897 CET;62,8
2023-01-25 14:25:01.868 CET;63,1
2023-01-25 14:25:10.897 CET;63,2
2023-01-25 14:25:19.687 CET;63,3
2023-01-25 14:25:28.826 CET;63
2023-01-25 14:25:46.665 CET;63,1
2023-01-25 14:25:55.697 CET;62,9
2023-01-25 14:26:13.706 CET;62,8
2023-01-25 14:26:22.335 CET;62,9
2023-01-25 14:26:31.464 CET;62,7
2023-01-25 14:26:40.595 CET;63,1
2023-01-25 14:26:49.696 CET;62,8
2023-01-25 14:27:07.546 CET;62,6
2023-01-25 14:27:16.575 CET;62,8
2023-01-25 14:27:25.454 CET;62,7
2023-01-25 14:27:34.424 CET;62,8
2023-01-25 14:27:43.305 CET;63,1
2023-01-25 14:27:52.345 CET;62,9
2023-01-25 14:28:01.384 CET;63,1
2023-01-25 14:28:10.253 CET;62,8
2023-01-25 14:28:19.384 CET;63,1
2023-01-25 14:28:28.355 CET;63,4
2023-01-25 14:28:37.073 CET;63,3
2023-01-25 14:29:51.253 CET;63,1
2023-01-25 14:30:07.632 CET;73,6
2023-01-25 14:30:15.622 CET;62,8
2023-01-25 14:30:23.953 CET;63
2023-01-25 14:30:32.592 CET;62,9
2023-01-25 14:30:41.552 CET;63,2
2023-01-25 14:30:50.273 CET;62,8
2023-01-25 14:30:59.471 CET;62,9
2023-01-25 14:31:08.362 CET;62,8
2023-01-25 14:31:17.482 CET;63
2023-01-25 14:31:53.062 CET;62,8
2023-01-25 14:32:11.240 CET;63,1
2023-01-25 14:32:20.111 CET;63,2
2023-01-25 14:32:29.151 CET;63,4
2023-01-25 14:38:18.576 CET;2,1
2023-01-25 15:13:32.536 CET;313,3
2023-01-25 15:17:39.073 CET;315,2
2023-01-25 15:23:40.907 CET;313,9
2023-01-25 15:23:59.654 CET;314,3
2023-01-25 15:24:19.325 CET;312,4
2023-01-25 15:26:05.872 CET;313,7
2023-01-25 15:26:24.773 CET;313,5
2023-01-25 15:26:43.503 CET;312,8
2023-01-25 15:27:45.923 CET;311,8
2023-01-25 15:28:04.701 CET;312,7
2023-01-25 15:28:23.421 CET;312,1
2023-01-25 15:28:42.232 CET;314,3
2023-01-25 15:29:00.130 CET;313,3
2023-01-25 15:29:17.980 CET;311,2
2023-01-25 15:29:54.460 CET;315,2
2023-01-25 15:30:12.309 CET;313
2023-01-25 15:30:29.980 CET;311,5
2023-01-25 15:30:47.750 CET;316
2023-01-25 15:31:05.509 CET;314,8
2023-01-25 15:31:23.259 CET;313,9
2023-01-25 15:31:41.108 CET;313,7
2023-01-25 15:31:58.868 CET;314,3
2023-01-25 15:32:16.799 CET;312,2
2023-01-25 15:32:34.549 CET;314,7
2023-01-25 15:32:53.188 CET;312,3
2023-01-25 15:33:11.907 CET;312,4
2023-01-25 15:33:30.786 CET;310,8
2023-01-25 15:34:08.076 CET;313,7
2023-01-25 15:36:33.395 CET;311,4
2023-01-25 15:36:59.635 CET;313,3
2023-01-25 15:37:17.365 CET;312
2023-01-25 15:37:35.094 CET;313,9
2023-01-25 15:37:52.793 CET;313,7
2023-01-25 15:38:10.634 CET;312,4
2023-01-25 15:38:28.553 CET;311,1
2023-01-25 15:58:47.915 CET;314
2023-01-25 16:03:47.653 CET;313,6
2023-01-25 16:04:06.411 CET;312,1
2023-01-25 16:04:25.282 CET;311,9
2023-01-25 16:04:44.101 CET;314,7
2023-01-25 16:05:02.970 CET;314,3
2023-01-25 16:05:20.881 CET;313,8
2023-01-25 16:08:53.249 CET;313,2
2023-01-25 16:10:01.825 CET;314
2023-01-25 16:10:20.665 CET;311,6
2023-01-25 16:10:39.456 CET;314,2
2023-01-25 16:10:58.266 CET;314
2023-01-25 16:11:16.996 CET;312,4
2023-01-25 16:11:34.815 CET;311,5
2023-01-25 16:11:53.545 CET;313,2
2023-01-25 16:12:11.214 CET;312,8
2023-01-25 16:12:29.934 CET;310,8
2023-01-25 16:12:48.753 CET;312,3
2023-01-25 16:13:06.423 CET;314,7
2023-01-25 16:13:25.213 CET;313,5
2023-01-25 16:13:42.971 CET;312,5
2023-01-25 16:14:01.701 CET;312,6
2023-01-25 16:14:20.433 CET;314,7
2023-01-25 16:14:38.262 CET;313,5
2023-01-25 16:14:56.163 CET;314,8
2023-01-25 16:15:13.790 CET;313,4
2023-01-25 16:15:32.500 CET;315,1
2023-01-25 16:15:51.220 CET;313,3
2023-01-25 16:16:09.961 CET;314,4
2023-01-25 16:16:27.792 CET;313,4
2023-01-25 16:16:46.599 CET;313,6
2023-01-25 16:17:05.390 CET;311,9
2023-01-25 16:17:24.250 CET;312,1
2023-01-25 16:17:43.079 CET;314,5
2023-01-25 16:18:00.900 CET;312,4
2023-01-25 16:18:18.740 CET;311,3
2023-01-25 16:18:37.469 CET;312,5
2023-01-25 16:18:56.269 CET;314,1
2023-01-25 16:19:15.158 CET;313,2
2023-01-25 16:19:32.979 CET;314,1
2023-01-25 16:19:50.828 CET;313,5
2023-01-25 16:20:08.667 CET;314,3
2023-01-25 16:20:26.346 CET;314,8
2023-01-25 16:20:43.947 CET;313,2
2023-01-25 16:21:01.707 CET;314,4
2023-01-25 16:21:19.457 CET;315,6
2023-01-25 16:21:37.226 CET;312,3
2023-01-25 16:21:55.157 CET;313
2023-01-25 16:22:12.996 CET;315,4
2023-01-25 16:30:02.078 CET;311,7
2023-01-25 16:30:21.069 CET;312,2
2023-01-25 16:30:38.908 CET;311
2023-01-25 16:30:56.588 CET;311,9
2023-01-25 16:31:14.348 CET;311,8
2023-01-25 16:31:33.236 CET;312
2023-01-25 16:31:50.997 CET;313,6
2023-01-25 16:32:09.805 CET;312,7
2023-01-25 16:32:28.607 CET;312,5
2023-01-25 16:32:46.365 CET;313,7
2023-01-25 16:33:05.177 CET;312,9
2023-01-25 16:33:22.996 CET;313,1
2023-01-25 16:33:40.686 CET;312,8
2023-01-25 16:33:58.444 CET;315,1
2023-01-25 16:34:16.285 CET;314,6
2023-01-25 16:34:35.075 CET;315,1
2023-01-25 16:34:53.793 CET;314,6
2023-01-25 16:35:11.713 CET;313,6
2023-01-25 16:40:23.910 CET;352,6
2023-01-25 16:47:17.464 CET;2,1
2023-01-25 17:10:12.293 CET;62,8
2023-01-25 17:11:47.780 CET;63,3
2023-01-25 17:12:09.551 CET;63,1
2023-01-25 17:15:16.427 CET;63
2023-01-25 17:15:24.677 CET;63,3
2023-01-25 17:15:33.007 CET;73,5
2023-01-25 17:15:41.236 CET;62,8
2023-01-25 17:15:49.477 CET;63
2023-01-25 17:16:06.446 CET;62,8
2023-01-25 17:16:14.766 CET;62,7
2023-01-25 17:16:23.016 CET;62,6
2023-01-25 17:16:31.395 CET;62,8
2023-01-25 17:16:39.885 CET;63,1
2023-01-25 17:16:48.526 CET;62,9
2023-01-25 17:22:54.959 CET;63,2
2023-01-25 17:23:03.497 CET;63,1
2023-01-25 17:23:11.967 CET;62,7
2023-01-25 17:23:22.898 CET;63,2
2023-01-25 17:23:31.578 CET;63,1
2023-01-25 17:23:49.256 CET;63,2
2023-01-25 17:23:58.377 CET;63,3
2023-01-25 17:24:07.256 CET;63
2023-01-25 17:24:16.387 CET;63,1
2023-01-25 17:24:25.417 CET;62,7
2023-01-25 17:24:34.147 CET;62,8
2023-01-25 17:24:43.177 CET;62,9
2023-01-25 17:24:52.046 CET;62,8
2023-01-25 17:25:09.816 CET;63,1
2023-01-25 17:25:18.937 CET;62,7
2023-01-25 17:25:27.806 CET;62,8
2023-01-25 17:25:54.144 CET;62,6
2023-01-25 17:26:10.545 CET;63,1
2023-01-25 17:26:26.954 CET;63,2
2023-01-25 17:26:35.184 CET;63
2023-01-25 17:26:52.224 CET;62,9
2023-01-25 17:27:00.634 CET;63,2
2023-01-25 17:27:09.253 CET;62,9
2023-01-25 17:27:17.673 CET;62,8
2023-01-25 17:27:34.782 CET;63
2023-01-25 17:27:43.263 CET;62,9
2023-01-25 17:27:51.834 CET;62,8
2023-01-25 17:28:00.542 CET;62,9
2023-01-25 17:28:09.181 CET;62,8
2023-01-25 17:28:18.141 CET;63,1
2023-01-25 17:28:26.621 CET;62,9
2023-01-25 17:28:35.572 CET;63
2023-01-25 17:28:44.542 CET;62,8
2023-01-25 17:29:11.342 CET;62,9
2023-01-25 17:29:20.391 CET;62,7
2023-01-25 17:29:29.260 CET;63,1
2023-01-25 17:29:38.230 CET;62,9
2023-01-25 17:29:47.099 CET;62,8
2023-01-25 17:29:56.160 CET;63,1
2023-01-25 17:30:05.109 CET;63,2
2023-01-25 17:30:14.160 CET;62,8
2023-01-25 17:30:22.940 CET;62,9
2023-01-25 17:30:31.990 CET;63
2023-01-25 17:30:59.108 CET;62,9
2023-01-25 17:31:08.150 CET;62,7
2023-01-25 17:31:16.948 CET;62,8
2023-01-25 17:31:25.819 CET;62,7
2023-01-25 17:31:34.878 CET;62,8
2023-01-25 17:31:43.667 CET;62,9
2023-01-25 17:31:52.628 CET;62,6
2023-01-25 17:32:10.467 CET;63
2023-01-25 17:32:19.598 CET;63,1
2023-01-25 17:32:28.479 CET;62,9
2023-01-25 17:32:55.516 CET;63
2023-01-25 17:33:04.476 CET;62,9
2023-01-25 17:33:13.357 CET;62,8
2023-01-25 17:33:31.207 CET;63,1
2023-01-25 17:33:40.157 CET;62,9
2023-01-25 17:33:49.197 CET;62,5
2023-01-25 17:33:58.147 CET;62,9
2023-01-25 17:34:07.194 CET;63
2023-01-25 17:34:15.994 CET;62,8
2023-01-25 17:34:25.115 CET;62,7
2023-01-25 17:34:33.986 CET;63
2023-01-25 17:34:42.875 CET;62,7
2023-01-25 17:34:51.905 CET;62,5
2023-01-25 17:35:01.035 CET;62,6
2023-01-25 17:35:10.073 CET;62,9
2023-01-25 17:35:36.964 CET;62,6
2023-01-25 17:35:45.773 CET;62,8
2023-01-25 17:35:54.964 CET;63
2023-01-25 17:36:22.082 CET;63,1
2023-01-25 17:36:30.963 CET;63
2023-01-25 17:36:39.911 CET;62,8
2023-01-25 17:36:48.881 CET;62,9
2023-01-25 17:36:57.911 CET;63,1
2023-01-25 17:37:06.792 CET;62,7
2023-01-25 17:37:24.802 CET;62,9
2023-01-25 17:37:33.671 CET;62,8
2023-01-25 17:37:51.750 CET;63
2023-01-25 17:38:09.361 CET;62,6
2023-01-25 17:38:18.482 CET;62,8
2023-01-25 17:38:36.311 CET;63
2023-01-25 17:38:45.130 CET;62,8
2023-01-25 17:38:54.161 CET;63,2
2023-01-25 17:39:12.010 CET;62,7
2023-01-25 17:39:21.051 CET;63,3
2023-01-25 17:39:29.760 CET;63,2
