time;ClutchBrakeTemperatureUnitOil
2023-01-11 14:54:32.233 CET;50,1
2023-01-11 14:54:41.193 CET;50,2
2023-01-11 14:54:58.861 CET;50,1
2023-01-11 14:55:16.782 CET;50,3
2023-01-11 14:55:25.663 CET;50,2
2023-01-11 14:55:34.632 CET;50,1
2023-01-11 14:56:41.321 CET;50
2023-01-11 14:56:59.111 CET;49,9
2023-01-11 14:57:08.000 CET;50
2023-01-11 14:57:16.871 CET;49,8
2023-01-11 14:57:25.670 CET;49,9
2023-01-11 14:57:47.108 CET;50,1
2023-01-11 15:27:10.868 CET;47,3
2023-01-11 15:44:02.273 CET;47,5
2023-01-11 15:44:11.453 CET;47,4
2023-01-11 15:44:29.062 CET;47,2
2023-01-11 15:56:06.933 CET;46,8
2023-01-11 16:01:39.157 CET;47
2023-01-11 16:02:31.647 CET;47,1
2023-01-11 16:02:48.976 CET;46,9
2023-01-11 16:03:06.355 CET;47,2
2023-01-11 16:03:15.217 CET;47
2023-01-11 16:03:24.266 CET;47,3
2023-01-11 16:03:32.905 CET;47,2
2023-01-11 16:03:41.865 CET;47,4
2023-01-11 16:03:50.665 CET;47,2
2023-01-11 16:04:08.105 CET;47,4
2023-01-11 16:04:17.145 CET;47,3
2023-01-11 16:04:26.105 CET;47,5
2023-01-11 16:04:34.595 CET;47,4
2023-01-11 16:04:43.464 CET;47,6
2023-01-11 16:04:52.444 CET;47,7
2023-01-11 16:05:01.394 CET;47,5
2023-01-11 16:05:10.265 CET;47,8
2023-01-11 16:05:19.073 CET;48
2023-01-11 16:05:28.045 CET;47,8
2023-01-11 16:05:36.755 CET;47,9
2023-01-11 16:05:54.605 CET;48,1
2023-01-11 16:06:03.315 CET;48,2
2023-01-11 16:06:21.154 CET;48,1
2023-01-11 16:06:38.914 CET;48,3
2023-01-11 16:06:47.792 CET;48,4
2023-01-11 16:06:56.513 CET;48,7
2023-01-11 16:07:05.713 CET;48,6
2023-01-11 16:20:36.302 CET;47,5
2023-01-11 16:26:11.987 CET;45,6
2023-01-11 16:56:03.842 CET;46,9
2023-01-11 17:19:29.607 CET;46,7
2023-01-11 17:19:38.786 CET;46,6
2023-01-11 17:19:47.516 CET;46,7
2023-01-11 17:31:00.904 CET;46,6
2023-01-11 17:31:36.724 CET;46,7
2023-01-11 17:32:14.253 CET;46,5
2023-01-11 17:32:23.532 CET;46,8
2023-01-11 17:35:46.861 CET;47,4
2023-01-11 17:36:09.219 CET;47,2
2023-01-11 17:36:25.428 CET;47,1
2023-01-11 17:39:18.838 CET;47
2023-01-11 17:41:11.065 CET;47,2
2023-01-11 17:41:19.956 CET;47
2023-01-11 17:41:55.224 CET;47,2
2023-01-11 17:42:04.032 CET;47,1
2023-01-11 17:42:19.443 CET;47,3
2023-01-11 17:42:28.914 CET;47,4
2023-01-11 17:42:47.384 CET;47,5
2023-01-11 17:42:56.283 CET;47,6
2023-01-11 17:43:05.072 CET;47,5
2023-01-11 17:43:13.953 CET;47,7
2023-01-11 17:43:31.631 CET;48
2023-01-11 17:43:49.233 CET;47,9
2023-01-11 17:43:58.030 CET;48,1
2023-01-11 17:44:06.842 CET;48,3
2023-01-11 17:44:15.631 CET;48,1
2023-01-11 17:44:24.752 CET;48,2
2023-01-11 17:44:34.022 CET;48,4
2023-01-11 18:20:46.170 CET;46,2
2023-01-11 18:20:55.020 CET;46,1
2023-01-11 18:21:43.039 CET;46,2
2023-01-11 18:23:58.358 CET;46,8
2023-01-11 18:24:07.707 CET;46,9
2023-01-11 18:24:16.558 CET;47
2023-01-11 18:24:25.437 CET;46,9
2023-01-11 18:24:34.226 CET;46,8
2023-01-11 18:24:51.756 CET;46,9
2023-01-11 18:25:18.466 CET;46,8
2023-01-11 18:25:27.256 CET;47
2023-01-11 18:25:44.947 CET;47,2
2023-01-11 18:25:54.056 CET;47,4
2023-01-11 18:26:03.265 CET;47,2
2023-01-11 18:26:22.055 CET;47,4
2023-01-11 18:26:31.496 CET;47,5
2023-01-11 18:26:50.214 CET;47,8
2023-01-11 18:26:59.815 CET;48
2023-01-11 18:27:09.105 CET;47,7
2023-01-11 18:27:27.905 CET;47,8
2023-01-11 18:27:37.194 CET;47,9
2023-01-11 18:27:46.624 CET;48,1
2023-01-11 18:27:55.904 CET;47,8
2023-01-11 18:28:14.864 CET;48
2023-01-11 18:28:33.594 CET;47,8
2023-01-11 18:31:37.651 CET;47,7
2023-01-11 18:31:55.671 CET;47,9
2023-01-11 18:32:04.552 CET;47,7
2023-01-11 18:32:13.351 CET;47,8
2023-01-11 18:32:48.789 CET;47,9
2023-01-11 18:32:57.750 CET;48
2023-01-11 18:33:24.321 CET;48,2
2023-01-11 18:33:33.510 CET;48,3
2023-01-11 18:34:01.269 CET;48,4
2023-01-11 18:34:10.799 CET;48,5
2023-01-11 18:34:29.507 CET;48,6
2023-01-11 18:34:57.838 CET;48,9
2023-01-11 18:35:26.078 CET;49,2
2023-01-11 18:35:35.586 CET;49,3
2023-01-11 18:35:45.107 CET;49,1
2023-01-11 18:36:03.846 CET;49,2
2023-01-11 18:36:13.036 CET;49,3
2023-01-11 18:36:22.637 CET;49,2
2023-01-11 18:36:31.915 CET;49,1
2023-01-11 18:36:41.367 CET;49,3
2023-01-11 18:37:28.145 CET;49,4
2023-01-11 18:37:46.865 CET;49,3
2023-01-11 18:37:56.244 CET;49,4
2023-01-11 18:38:15.115 CET;49,3
2023-01-11 18:38:24.473 CET;49,2
2023-01-11 18:38:52.713 CET;49,4
2023-01-11 18:39:02.003 CET;49,2
2023-01-11 18:39:11.523 CET;49,3
2023-01-11 18:39:30.243 CET;49,1
2023-01-11 18:42:21.042 CET;48,2
2023-01-11 18:42:59.051 CET;48,1
2023-01-11 18:43:08.401 CET;48,2
2023-01-11 18:43:17.269 CET;48
2023-01-11 18:45:08.588 CET;48,3
2023-01-11 18:45:18.098 CET;48,1
2023-01-11 18:45:26.959 CET;48,2
2023-01-11 18:45:35.759 CET;48,1
2023-01-11 18:45:44.578 CET;48,3
2023-01-11 18:45:53.368 CET;48,1
2023-01-11 18:46:14.417 CET;48,2
2023-01-11 18:46:23.848 CET;48,3
2023-01-11 18:46:51.288 CET;48,4
2023-01-11 18:47:02.648 CET;48,6
2023-01-11 18:47:21.766 CET;48,5
2023-01-11 18:47:30.486 CET;48,7
2023-01-11 18:47:57.127 CET;48,9
2023-01-11 18:48:14.647 CET;48,8
2023-01-11 18:48:23.617 CET;49
2023-01-11 18:48:32.407 CET;49,1
2023-01-11 18:48:41.286 CET;49
2023-01-11 18:48:58.895 CET;49,1
2023-01-11 18:49:08.167 CET;49,2
2023-01-11 18:49:17.437 CET;49,1
2023-01-11 18:50:04.236 CET;49,2
2023-01-11 18:50:13.684 CET;49,4
2023-01-11 18:50:23.046 CET;49,2
2023-01-11 18:50:32.404 CET;49,4
2023-01-11 18:51:00.573 CET;49,3
2023-01-11 18:51:10.013 CET;49,1
2023-01-11 18:51:19.453 CET;49,2
2023-01-11 18:51:38.414 CET;49,3
2023-01-11 19:03:32.364 CET;47,7
2023-01-11 19:03:42.183 CET;47,6
2023-01-11 19:15:16.852 CET;47
2023-01-11 19:15:26.273 CET;47,2
2023-01-11 19:15:34.983 CET;47,3
2023-01-11 19:15:43.864 CET;46,9
2023-01-11 19:15:52.584 CET;47,2
2023-01-11 19:16:01.392 CET;46,9
2023-01-11 19:16:19.142 CET;47
2023-01-11 19:16:27.941 CET;46,8
2023-01-11 19:16:36.901 CET;46,9
2023-01-11 19:16:45.782 CET;46,8
2023-01-11 19:16:54.582 CET;47
2023-01-11 19:17:03.311 CET;47,1
2023-01-11 19:17:12.430 CET;47,2
2023-01-11 19:17:31.140 CET;47,4
2023-01-11 19:18:08.750 CET;47,6
2023-01-11 19:18:27.551 CET;47,7
2023-01-11 19:18:36.750 CET;47,8
2023-01-11 19:18:46.188 CET;48,1
2023-01-11 19:18:56.039 CET;47,5
2023-01-11 19:19:05.398 CET;47,9
2023-01-11 19:19:14.749 CET;47,8
2023-01-11 19:19:24.269 CET;48,1
2023-01-11 19:19:33.698 CET;48
2023-01-11 19:19:43.079 CET;48,1
2023-01-11 19:19:52.509 CET;47,9
2023-01-11 19:20:01.788 CET;47,8
2023-01-11 19:20:11.398 CET;48,2
2023-01-11 19:20:20.828 CET;48
2023-01-11 19:20:30.108 CET;48,2
2023-01-11 19:20:58.368 CET;48,3
2023-01-11 19:21:07.717 CET;48,2
2023-01-11 19:21:17.068 CET;48,4
2023-01-11 19:21:35.946 CET;48,3
2023-01-11 19:21:45.385 CET;48,1
2023-01-11 19:21:54.746 CET;48,4
2023-01-11 19:22:13.466 CET;48,9
2023-01-11 19:22:22.915 CET;48,7
2023-01-11 19:22:32.285 CET;48,8
2023-01-11 19:22:41.944 CET;48,6
2023-01-11 19:22:51.305 CET;48,7
2023-01-11 19:23:10.105 CET;48,8
2023-01-11 19:23:28.755 CET;49
2023-01-11 19:23:38.194 CET;48,9
2023-01-11 19:23:47.555 CET;48,8
2023-01-11 19:23:56.984 CET;49
2023-01-11 19:24:06.275 CET;49,1
2023-01-11 19:24:25.234 CET;48,9
2023-01-11 19:24:34.604 CET;49,1
2023-01-11 19:24:44.112 CET;49,3
2023-01-11 19:24:53.392 CET;49,2
2023-01-11 19:25:03.082 CET;49,3
2023-01-11 19:25:21.711 CET;49,4
2023-01-11 19:25:49.871 CET;49,5
2023-01-11 19:25:59.312 CET;49,4
2023-01-11 19:28:06.789 CET;48,9
2023-01-11 19:28:22.420 CET;49,1
2023-01-11 19:28:31.240 CET;49
2023-01-11 19:28:40.128 CET;48,8
2023-01-11 19:28:48.997 CET;49
2023-01-11 19:28:57.788 CET;48,9
2023-01-11 19:29:07.167 CET;49
2023-01-11 19:29:16.427 CET;48,8
2023-01-11 19:29:25.888 CET;48,9
2023-01-11 19:29:54.278 CET;48,8
2023-01-11 19:30:03.637 CET;49,3
2023-01-11 19:30:13.086 CET;49
2023-01-11 19:30:22.607 CET;49,1
2023-01-11 19:30:41.316 CET;49,2
2023-01-11 19:30:50.756 CET;49,1
2023-01-11 19:31:00.117 CET;49,2
2023-01-11 19:31:09.546 CET;49,3
2023-01-11 19:31:28.355 CET;49,2
2023-01-11 19:31:37.796 CET;49,3
2023-01-11 19:31:47.144 CET;49,2
2023-01-11 19:31:56.686 CET;49,3
2023-01-11 19:32:06.204 CET;49,1
2023-01-11 19:32:25.005 CET;49,2
2023-01-11 19:33:02.763 CET;49,4
2023-01-11 19:33:12.043 CET;49,3
2023-01-11 19:33:30.924 CET;49,2
2023-01-11 19:33:40.213 CET;49,1
2023-01-11 19:33:49.803 CET;49,3
2023-01-11 19:33:59.003 CET;49,1
2023-01-11 19:34:08.522 CET;49,2
2023-01-11 19:34:27.552 CET;49,4
2023-01-11 19:34:37.092 CET;49,3
2023-01-11 19:34:55.723 CET;49,5
2023-01-11 19:35:05.151 CET;49,3
2023-01-11 19:35:42.611 CET;49,5
2023-01-11 19:35:52.039 CET;49,6
2023-01-11 19:36:01.321 CET;49,5
2023-01-11 19:36:29.561 CET;49,6
2023-01-11 19:36:38.928 CET;49,4
2023-01-11 19:36:48.369 CET;49,7
2023-01-11 19:36:57.959 CET;49,8
2023-01-11 19:37:07.239 CET;49,7
2023-01-11 19:37:16.519 CET;49,8
2023-01-11 19:37:25.880 CET;49,7
2023-01-11 19:37:35.328 CET;49,9
2023-01-11 19:37:44.759 CET;49,8
2023-01-11 19:37:54.279 CET;49,7
2023-01-11 19:38:03.717 CET;49,9
2023-01-11 19:38:22.289 CET;50
2023-01-11 19:38:50.447 CET;50,1
2023-01-11 19:39:09.236 CET;50,2
2023-01-11 19:39:18.595 CET;50,1
2023-01-11 19:39:28.207 CET;50,2
2023-01-11 19:39:37.556 CET;50,3
2023-01-11 19:39:46.936 CET;50
2023-01-11 19:39:56.286 CET;50,3
2023-01-11 19:40:05.645 CET;50,2
2023-01-11 19:40:15.325 CET;50,3
2023-01-11 19:40:53.244 CET;50,2
2023-01-11 19:41:02.684 CET;50,3
2023-01-11 19:41:40.214 CET;50,2
2023-01-11 19:41:58.934 CET;50,1
2023-01-11 19:42:08.523 CET;50,4
2023-01-11 19:42:17.812 CET;50,3
2023-01-11 19:42:55.512 CET;50,1
2023-01-11 19:43:04.371 CET;50
2023-01-11 19:43:32.201 CET;49,8
2023-01-11 19:43:41.571 CET;50
2023-01-11 19:43:51.002 CET;49,7
2023-01-11 19:44:18.992 CET;49,8
2023-01-11 19:44:47.250 CET;50,1
2023-01-11 19:44:56.450 CET;49,8
2023-01-11 19:45:06.049 CET;49,9
2023-01-11 19:45:15.259 CET;50,1
2023-01-11 19:45:24.769 CET;49,8
2023-01-11 19:45:34.059 CET;49,7
2023-01-11 19:45:43.490 CET;49,9
2023-01-11 19:45:53.009 CET;49,8
2023-01-11 19:46:02.539 CET;50
2023-01-11 19:46:11.980 CET;49,9
2023-01-11 19:46:21.250 CET;49,8
2023-01-11 19:46:30.599 CET;49,7
2023-01-11 19:46:40.048 CET;49,8
2023-01-11 19:46:49.417 CET;49,7
2023-01-11 19:47:08.288 CET;49,6
2023-01-11 19:47:17.657 CET;49,8
2023-01-11 19:47:45.888 CET;49,7
2023-01-11 19:48:14.137 CET;49,8
2023-01-11 19:48:23.486 CET;49,7
2023-01-11 19:48:42.288 CET;49,6
2023-01-11 19:48:51.647 CET;49,7
2023-01-11 19:49:01.017 CET;49,9
2023-01-11 19:49:19.966 CET;49,8
2023-01-11 19:49:29.246 CET;49,6
2023-01-11 19:49:38.605 CET;49,7
2023-01-11 19:49:57.575 CET;49,8
2023-01-11 19:50:16.226 CET;49,7
2023-01-11 19:50:25.576 CET;49,9
2023-01-11 19:50:35.095 CET;50
2023-01-11 19:50:44.295 CET;50,1
2023-01-11 19:51:03.095 CET;50,2
2023-01-11 19:51:12.536 CET;50
2023-01-11 19:51:21.986 CET;50,2
2023-01-11 19:51:31.496 CET;50,1
2023-01-11 19:51:50.295 CET;50,3
2023-01-11 19:51:59.654 CET;50,2
2023-01-11 19:52:09.082 CET;50,7
2023-01-11 19:52:18.453 CET;50,3
2023-01-11 19:52:27.802 CET;50,7
2023-01-11 19:52:37.243 CET;50,6
2023-01-11 19:52:46.523 CET;50,3
2023-01-11 19:52:55.812 CET;50,4
2023-01-11 19:53:24.072 CET;50,6
2023-01-11 19:53:33.742 CET;50,5
2023-01-11 19:53:52.621 CET;50,4
2023-01-11 19:54:01.891 CET;50,5
2023-01-11 19:54:11.411 CET;50,6
2023-01-11 19:54:20.700 CET;50,7
2023-01-11 19:54:30.211 CET;50,4
2023-01-11 19:54:39.500 CET;50,5
2023-01-11 19:54:49.020 CET;50,3
2023-01-11 19:54:58.460 CET;50,5
2023-01-11 19:55:07.740 CET;50,9
2023-01-11 19:55:17.180 CET;50,4
2023-01-11 19:55:26.609 CET;50,5
2023-01-11 19:55:36.049 CET;50,4
2023-01-11 19:55:54.700 CET;50,5
2023-01-11 19:56:04.309 CET;50,3
2023-01-11 19:56:13.900 CET;50,2
2023-01-11 19:56:23.339 CET;50,4
2023-01-11 19:56:42.059 CET;50,2
2023-01-11 19:57:00.859 CET;50,1
2023-01-11 19:57:10.227 CET;50,4
2023-01-11 19:57:38.618 CET;50,3
2023-01-11 19:58:43.028 CET;49,7
2023-01-11 19:59:01.977 CET;49,6
2023-01-11 20:05:36.782 CET;48,5
2023-01-11 20:05:45.673 CET;48,6
2023-01-11 20:07:26.542 CET;48,5
2023-01-11 20:07:35.901 CET;48,7
2023-01-11 20:09:19.209 CET;48,5
2023-01-11 20:09:28.559 CET;48,3
2023-01-11 20:09:38.309 CET;48,4
2023-01-11 20:09:55.990 CET;48,3
2023-01-11 20:10:31.348 CET;48,4
2023-01-11 20:10:40.138 CET;48,5
2023-01-11 20:10:48.947 CET;48,3
2023-01-11 20:10:57.747 CET;48,4
2023-01-11 20:11:06.548 CET;48,5
2023-01-11 20:11:15.427 CET;48,6
2023-01-11 20:11:24.628 CET;48,7
2023-01-11 20:15:49.851 CET;47,8
2023-01-11 20:17:42.171 CET;47,7
2023-01-11 20:18:00.242 CET;47,9
2023-01-11 20:18:09.030 CET;47,8
2023-01-11 20:19:23.530 CET;48,3
2023-01-11 20:20:08.799 CET;48,5
2023-01-11 20:20:17.759 CET;48,3
2023-01-11 20:20:26.549 CET;48,6
2023-01-11 20:20:44.237 CET;48,5
2023-01-11 20:20:53.108 CET;48,6
2023-01-11 20:21:10.707 CET;48,7
2023-01-11 20:21:19.427 CET;48,9
2023-01-11 20:21:28.628 CET;49
2023-01-11 20:21:37.828 CET;48,9
2023-01-11 20:21:47.278 CET;49
2023-01-11 20:21:56.477 CET;49,2
2023-01-11 20:22:05.917 CET;48,9
2023-01-11 20:22:15.357 CET;49,1
2023-01-11 20:23:26.256 CET;49,2
2023-01-11 20:23:45.516 CET;49,1
2023-01-11 20:23:54.306 CET;49
2023-01-11 20:24:03.107 CET;48,9
2023-01-11 20:24:11.917 CET;48,7
2023-01-11 20:26:03.105 CET;48,5
2023-01-11 20:26:12.065 CET;48,3
2023-01-11 20:26:32.255 CET;48,4
2023-01-11 20:26:59.124 CET;48,3
2023-01-11 20:27:08.082 CET;48,2
2023-01-11 20:27:16.963 CET;48,4
2023-01-11 20:27:25.913 CET;48,3
2023-01-11 20:27:34.803 CET;48,4
2023-01-11 20:27:43.523 CET;48,5
2023-01-11 20:27:52.323 CET;48,6
2023-01-11 20:28:01.203 CET;48,5
2023-01-11 20:28:09.913 CET;48,6
2023-01-11 20:28:18.723 CET;48,7
2023-01-11 20:28:28.003 CET;48,6
2023-01-11 20:28:37.451 CET;48,7
2023-01-11 20:34:38.096 CET;48,4
2023-01-11 20:34:49.786 CET;48,3
2023-01-11 20:35:10.805 CET;48,2
2023-01-11 20:35:41.115 CET;48,1
2023-01-11 20:35:50.005 CET;48,4
2023-01-11 20:35:58.884 CET;48,3
2023-01-11 20:36:07.525 CET;48,1
2023-01-11 20:36:16.325 CET;48,2
2023-01-11 20:36:25.115 CET;48,3
2023-01-11 20:36:33.924 CET;48,5
2023-01-11 20:37:00.404 CET;48,7
2023-01-11 20:37:27.604 CET;48,5
2023-01-11 20:37:36.892 CET;48,6
2023-01-11 20:37:46.322 CET;48,7
2023-01-11 20:38:14.322 CET;48,9
2023-01-11 20:38:26.822 CET;49
2023-01-11 20:38:59.783 CET;49,1
2023-01-11 20:39:09.542 CET;48,9
2023-01-11 20:39:23.042 CET;49
2023-01-11 20:39:32.262 CET;48,9
2023-01-11 20:39:41.852 CET;48,8
2023-01-11 20:39:50.721 CET;48,9
2023-01-11 20:40:08.572 CET;48,8
2023-01-11 20:40:17.372 CET;48,7
2023-01-11 20:40:26.253 CET;49
2023-01-11 20:40:35.210 CET;48,8
2023-01-11 20:40:44.012 CET;48,9
2023-01-11 20:41:01.700 CET;48,6
2023-01-11 20:41:10.572 CET;48,8
2023-01-11 20:41:19.290 CET;48,9
2023-01-11 20:41:28.101 CET;49
2023-01-11 20:41:37.450 CET;48,9
2023-01-11 20:41:46.980 CET;49
2023-01-11 20:41:56.240 CET;49,1
2023-01-11 20:42:05.849 CET;49,2
2023-01-11 20:42:15.220 CET;49,3
2023-01-11 20:42:24.490 CET;49,1
2023-01-11 20:42:34.019 CET;49,3
2023-01-11 20:42:43.450 CET;49,2
2023-01-11 20:42:52.809 CET;49,1
2023-01-11 20:43:02.170 CET;49,3
2023-01-11 20:43:54.799 CET;49,5
2023-01-11 20:47:39.306 CET;48,9
2023-01-11 20:47:48.667 CET;48,7
2023-01-11 20:47:59.946 CET;49,1
2023-01-11 20:48:09.466 CET;48,9
2023-01-11 20:48:18.246 CET;49
2023-01-11 20:48:27.055 CET;48,8
2023-01-11 20:48:53.855 CET;48,9
2023-01-11 20:49:11.865 CET;48,8
2023-01-11 20:49:21.305 CET;48,9
2023-01-11 20:49:30.835 CET;49
2023-01-11 20:49:40.174 CET;49,1
2023-01-11 20:49:49.375 CET;49
2023-01-11 20:50:36.342 CET;49,1
2023-01-11 20:51:46.844 CET;48,9
2023-01-11 20:51:56.183 CET;49
2023-01-11 20:52:05.611 CET;49,1
2023-01-11 20:52:15.062 CET;48,8
2023-01-11 20:52:24.503 CET;48,7
2023-01-11 20:53:11.302 CET;48,5
2023-01-11 20:53:20.752 CET;48,8
2023-01-11 20:53:39.381 CET;49
2023-01-11 20:54:07.542 CET;48,9
2023-01-11 20:54:16.982 CET;49
2023-01-11 20:54:35.790 CET;49,1
2023-01-11 20:54:45.131 CET;49
2023-01-11 20:57:01.809 CET;48,6
2023-01-11 20:57:15.608 CET;48,9
2023-01-11 20:57:24.828 CET;48,7
2023-01-11 20:57:34.088 CET;48,4
2023-01-11 20:57:43.467 CET;48,7
2023-01-11 20:57:52.986 CET;48,6
2023-01-11 20:58:11.707 CET;48,8
2023-01-11 20:58:20.907 CET;48,9
2023-01-11 20:58:30.437 CET;49,1
2023-01-11 20:58:49.476 CET;49,2
2023-01-11 20:58:58.746 CET;49,3
2023-01-11 20:59:08.276 CET;49,4
2023-01-11 20:59:17.796 CET;49,6
2023-01-11 20:59:27.066 CET;49,4
2023-01-11 20:59:36.505 CET;49,5
2023-01-11 20:59:45.875 CET;49,7
2023-01-11 20:59:55.234 CET;49,5
2023-01-11 21:00:04.585 CET;49,7
2023-01-11 21:00:23.553 CET;49,8
2023-01-11 21:00:33.065 CET;49,6
2023-01-11 21:00:42.355 CET;49,7
2023-01-11 21:00:51.884 CET;49,6
2023-01-11 21:01:01.154 CET;49,7
2023-01-11 21:01:19.944 CET;49,9
2023-01-11 21:01:29.325 CET;49,7
2023-01-11 21:01:57.634 CET;49,8
2023-01-11 21:02:16.434 CET;49,7
2023-01-11 21:02:25.713 CET;49,8
2023-01-11 21:02:44.752 CET;49,7
2023-01-11 21:03:09.931 CET;49,8
2023-01-11 21:03:19.292 CET;49,9
2023-01-11 21:03:28.921 CET;49,7
2023-01-11 21:03:38.191 CET;49,8
2023-01-11 21:03:47.552 CET;49,6
2023-01-11 21:03:57.002 CET;49,7
2023-01-11 21:04:15.710 CET;49,9
2023-01-11 21:04:25.082 CET;49,6
2023-01-11 21:04:44.032 CET;49,7
2023-01-11 21:10:29.546 CET;47,7
2023-01-11 21:13:36.154 CET;47,9
2023-01-11 21:22:01.915 CET;46,8
2023-01-11 21:22:14.006 CET;46,7
2023-01-11 21:34:27.387 CET;46,8
2023-01-11 21:34:35.447 CET;46,9
2023-01-11 21:34:43.526 CET;46,7
2023-01-11 21:34:51.607 CET;46,6
2023-01-11 21:35:07.845 CET;46,7
2023-01-11 21:35:15.915 CET;46,5
2023-01-11 21:35:23.915 CET;46,6
2023-01-11 21:35:59.436 CET;46,8
2023-01-11 21:36:07.523 CET;46,7
2023-01-11 21:36:15.604 CET;46,8
2023-01-11 21:36:31.533 CET;46,9
2023-01-11 21:36:39.444 CET;47,1
2023-01-11 21:36:47.535 CET;47,2
2023-01-11 21:36:55.595 CET;47,1
2023-01-11 21:37:03.605 CET;47,2
2023-01-11 21:37:19.842 CET;47,4
2023-01-11 21:37:27.923 CET;47,5
2023-01-11 21:37:52.084 CET;47,7
2023-01-11 21:38:00.243 CET;47,8
2023-01-11 21:38:16.322 CET;48
2023-01-11 21:38:48.723 CET;48,1
2023-01-11 21:38:56.721 CET;48,3
2023-01-11 21:39:12.891 CET;48,6
2023-01-11 21:39:28.971 CET;48,5
2023-01-11 21:39:37.141 CET;48,6
2023-01-11 21:39:53.371 CET;48,7
2023-01-11 21:40:09.530 CET;48,6
2023-01-11 21:40:17.611 CET;48,9
2023-01-11 21:40:41.849 CET;49
2023-01-11 21:40:50.019 CET;48,9
2023-01-11 21:40:58.170 CET;49
2023-01-11 21:41:06.170 CET;48,9
2023-01-11 21:41:14.250 CET;49
2023-01-11 21:41:22.329 CET;49,1
2023-01-11 21:41:30.410 CET;49,2
2023-01-11 21:41:38.499 CET;49,1
2023-01-11 21:42:10.888 CET;49
2023-01-11 21:42:18.819 CET;49,2
2023-01-11 21:42:26.979 CET;49,3
2023-01-11 21:42:43.058 CET;49,1
2023-01-11 21:42:51.128 CET;49,2
2023-01-11 21:43:07.227 CET;49,1
2023-01-11 21:43:15.298 CET;49,2
2023-01-11 21:43:23.457 CET;49,3
2023-01-11 21:43:31.628 CET;49,4
2023-01-11 21:43:39.697 CET;49,2
2023-01-11 21:43:55.677 CET;49,1
2023-01-11 21:44:03.778 CET;49
2023-01-11 21:44:19.858 CET;49,1
2023-01-11 21:44:36.016 CET;49,3
2023-01-11 21:44:52.176 CET;49,4
2023-01-11 21:45:00.326 CET;49,1
2023-01-11 21:45:08.415 CET;49,2
2023-01-11 21:45:16.506 CET;49,3
2023-01-11 21:45:40.655 CET;49,1
2023-01-11 21:45:48.736 CET;49,2
2023-01-11 21:45:56.826 CET;49,4
2023-01-11 21:46:05.056 CET;49,2
2023-01-11 21:46:21.224 CET;49,3
2023-01-11 21:46:29.224 CET;49,4
2023-01-11 21:46:37.214 CET;49,3
2023-01-11 21:47:09.614 CET;49,4
2023-01-11 21:47:17.624 CET;49,2
2023-01-11 21:47:41.855 CET;49,4
2023-01-11 21:47:49.914 CET;49,3
2023-01-11 21:47:57.934 CET;49,2
2023-01-11 21:48:06.015 CET;49,3
2023-01-11 21:48:30.344 CET;49,4
2023-01-11 21:48:38.423 CET;49,3
2023-01-11 21:48:46.563 CET;49,4
2023-01-11 21:48:54.743 CET;49,5
2023-01-11 21:49:02.822 CET;49,7
2023-01-11 21:49:10.904 CET;49,5
2023-01-11 21:49:19.073 CET;49,4
2023-01-11 21:49:35.062 CET;49,5
2023-01-11 21:49:51.223 CET;49,7
2023-01-11 21:50:07.312 CET;49,4
2023-01-11 21:50:15.453 CET;49,6
2023-01-11 21:50:23.542 CET;49,7
2023-01-11 21:50:31.622 CET;49,6
2023-01-11 21:50:39.601 CET;49,7
2023-01-11 21:50:47.782 CET;49,8
2023-01-11 21:50:55.861 CET;49,9
2023-01-11 21:51:03.871 CET;49,8
2023-01-11 21:51:19.950 CET;49,9
2023-01-11 21:51:28.101 CET;50
2023-01-11 21:52:00.421 CET;50,2
2023-01-11 21:52:08.601 CET;50,1
2023-01-11 21:52:16.661 CET;50
2023-01-11 21:52:24.821 CET;50,1
2023-01-11 21:52:40.901 CET;50,3
2023-01-11 21:52:48.901 CET;50,4
2023-01-11 21:52:56.911 CET;50,3
2023-01-11 21:54:26.200 CET;50
2023-01-11 21:56:38.798 CET;48,9
2023-01-11 21:58:55.766 CET;48,3
2023-01-11 21:59:12.105 CET;48,2
2023-01-11 21:59:20.105 CET;48,3
2023-01-11 21:59:28.105 CET;48,4
2023-01-11 21:59:36.186 CET;48,2
2023-01-11 21:59:59.154 CET;48,3
2023-01-11 22:04:43.140 CET;47,9
2023-01-11 22:04:51.480 CET;48,1
2023-01-11 22:08:46.811 CET;48,2
2023-01-11 22:08:55.322 CET;47,7
2023-01-11 22:09:43.059 CET;47,5
2023-01-11 22:11:06.358 CET;47,4
2023-01-11 22:11:15.308 CET;47,3
2023-01-11 22:11:39.466 CET;47,2
2023-01-11 22:11:55.546 CET;47,3
2023-01-11 22:12:03.546 CET;47,1
2023-01-11 22:12:11.635 CET;47,3
2023-01-11 22:12:35.625 CET;47,5
2023-01-11 22:12:43.714 CET;47,7
2023-01-11 22:12:51.706 CET;47,5
2023-01-11 22:13:07.875 CET;47,7
2023-01-11 22:13:15.865 CET;47,5
2023-01-11 22:13:24.105 CET;47,7
2023-01-11 22:13:32.184 CET;47,8
2023-01-11 22:13:40.104 CET;47,6
2023-01-11 22:13:48.194 CET;47,7
2023-01-11 22:13:56.275 CET;47,8
2023-01-11 22:14:04.344 CET;47,7
2023-01-11 22:14:12.352 CET;47,9
2023-01-11 22:14:28.513 CET;48
