time;Cylinder4MaxParallelismInCycle
2023-02-08 07:57:48.391 CET;9,9
2023-02-08 07:57:55.832 CET;10
2023-02-08 07:58:03.262 CET;9,9
2023-02-08 07:58:18.072 CET;9,8
2023-02-08 07:58:25.522 CET;9,9
2023-02-08 07:58:33.601 CET;10
2023-02-08 07:58:48.391 CET;9,9
2023-02-08 07:58:55.831 CET;9,8
2023-02-08 07:59:10.621 CET;9,6
2023-02-08 07:59:18.630 CET;9,7
2023-02-08 07:59:25.910 CET;9,6
2023-02-08 07:59:33.339 CET;9,5
2023-02-08 07:59:40.789 CET;9,6
2023-02-08 07:59:48.710 CET;9,7
2023-02-08 07:59:56.141 CET;9,6
2023-02-08 08:00:10.950 CET;9,8
2023-02-08 08:01:19.108 CET;9,7
2023-02-08 08:01:26.477 CET;9,8
2023-02-08 08:01:49.346 CET;9,9
2023-02-08 08:01:56.628 CET;9,8
2023-02-08 08:02:11.348 CET;9,9
2023-02-08 08:02:19.526 CET;9,8
2023-02-08 08:02:34.227 CET;9,9
2023-02-08 08:02:41.586 CET;9,8
2023-02-08 08:02:57.266 CET;10
2023-02-08 08:03:11.917 CET;9,7
2023-02-08 08:03:34.645 CET;9,6
2023-02-08 08:03:42.065 CET;9,7
2023-02-08 08:03:50.244 CET;9,6
2023-02-08 08:03:57.595 CET;9,7
2023-02-08 08:04:12.226 CET;9,8
2023-02-08 08:04:35.755 CET;9,9
2023-02-08 08:04:43.115 CET;9,7
2023-02-08 08:04:50.963 CET;9,8
2023-02-08 08:04:58.315 CET;9,7
2023-02-08 08:05:05.664 CET;9,8
2023-02-08 08:05:13.684 CET;9,7
2023-02-08 08:05:21.194 CET;9,8
2023-02-08 08:05:51.433 CET;10
2023-02-08 08:06:06.233 CET;9,9
2023-02-08 08:06:14.154 CET;9,8
2023-02-08 08:06:36.792 CET;9,9
2023-02-08 08:06:52.322 CET;9,8
2023-02-08 08:06:59.752 CET;10
2023-02-08 08:07:07.121 CET;9,9
2023-02-08 08:07:14.562 CET;10
2023-02-08 08:07:29.921 CET;9,9
2023-02-08 08:07:37.282 CET;9,7
2023-02-08 08:07:44.802 CET;9,8
2023-02-08 08:07:52.240 CET;9,6
2023-02-08 08:08:07.599 CET;9,8
2023-02-08 08:08:14.881 CET;9,7
2023-02-08 08:08:22.230 CET;9,6
2023-02-08 08:08:29.589 CET;9,8
2023-02-08 08:09:07.989 CET;9,7
2023-02-08 08:09:30.078 CET;9,9
2023-02-08 08:09:45.509 CET;9,8
2023-02-08 08:09:52.868 CET;9,9
2023-02-08 08:10:00.308 CET;10
2023-02-08 08:10:08.318 CET;9,9
2023-02-08 08:10:15.757 CET;9,8
2023-02-08 08:11:10.927 CET;9,9
2023-02-08 08:11:54.966 CET;9,8
2023-02-08 08:12:31.835 CET;9,7
2023-02-08 08:12:39.115 CET;9,8
2023-02-08 08:12:46.476 CET;9,9
2023-02-08 08:12:53.835 CET;9,8
2023-02-08 08:13:01.286 CET;9,7
2023-02-08 08:13:08.796 CET;9,8
2023-02-08 08:13:38.414 CET;10
2023-02-08 08:13:45.763 CET;9,9
2023-02-08 08:13:53.035 CET;9,8
2023-02-08 08:14:07.755 CET;9,7
2023-02-08 08:14:15.444 CET;9,9
2023-02-08 08:14:30.164 CET;9,7
2023-02-08 08:14:37.594 CET;9,9
2023-02-08 08:14:44.872 CET;9,8
2023-02-08 08:14:52.163 CET;9,9
2023-02-08 08:14:59.923 CET;9,8
2023-02-08 08:15:07.273 CET;9,9
2023-02-08 08:15:14.632 CET;10
2023-02-08 08:15:22.082 CET;9,9
2023-02-08 08:15:29.351 CET;9,8
2023-02-08 08:15:36.792 CET;9,9
2023-02-08 08:15:51.510 CET;9,8
2023-02-08 08:15:59.851 CET;9,9
2023-02-08 08:16:14.641 CET;9,8
2023-02-08 08:16:29.921 CET;9,7
2023-02-08 08:16:44.721 CET;9,6
2023-02-08 08:16:52.079 CET;9,8
2023-02-08 08:17:00.331 CET;9,7
2023-02-08 08:17:07.670 CET;9,8
2023-02-08 08:17:22.390 CET;9,7
2023-02-08 08:17:30.490 CET;9,8
2023-02-08 08:17:37.829 CET;9,9
2023-02-08 08:17:45.190 CET;9,8
2023-02-08 08:18:00.960 CET;9,9
2023-02-08 08:18:08.240 CET;9,8
2023-02-08 08:18:15.598 CET;9,9
2023-02-08 08:18:23.528 CET;9,8
2023-02-08 08:18:30.888 CET;9,9
2023-02-08 08:18:38.727 CET;9,8
2023-02-08 08:18:53.528 CET;10
2023-02-08 08:19:01.677 CET;9,8
2023-02-08 08:19:09.038 CET;10
2023-02-08 08:19:17.058 CET;9,9
2023-02-08 08:19:39.687 CET;9,8
2023-02-08 08:19:54.467 CET;9,9
2023-02-08 08:20:02.737 CET;10
2023-02-08 08:20:10.086 CET;9,9
2023-02-08 08:20:17.437 CET;9,8
2023-02-08 08:20:25.457 CET;10
2023-02-08 08:20:32.796 CET;9,8
2023-02-08 08:20:40.647 CET;9,7
2023-02-08 08:20:48.085 CET;9,6
2023-02-08 08:21:18.246 CET;9,8
2023-02-08 08:21:26.164 CET;9,7
2023-02-08 08:21:41.525 CET;9,6
2023-02-08 08:21:48.805 CET;9,8
2023-02-08 08:22:04.154 CET;9,9
2023-02-08 08:22:12.084 CET;9,8
2023-02-08 08:22:19.444 CET;9,7
2023-02-08 08:22:34.563 CET;9,8
2023-02-08 08:22:42.575 CET;9,9
2023-02-08 08:22:50.013 CET;9,7
2023-02-08 08:23:20.473 CET;9,9
2023-02-08 08:23:27.854 CET;10
2023-02-08 08:23:43.374 CET;9,8
2023-02-08 08:24:13.444 CET;9,9
2023-02-08 08:24:21.621 CET;9,8
2023-02-08 08:24:28.963 CET;9,9
2023-02-08 08:24:36.322 CET;10
2023-02-08 08:24:51.681 CET;9,7
2023-02-08 08:25:14.562 CET;9,8
2023-02-08 08:25:22.421 CET;9,6
2023-02-08 08:25:45.042 CET;9,7
2023-02-08 08:26:00.242 CET;9,9
2023-02-08 08:26:07.520 CET;9,8
2023-02-08 08:26:15.532 CET;9,7
2023-02-08 08:26:22.732 CET;9,9
2023-02-08 08:26:30.561 CET;9,7
2023-02-08 08:26:38.482 CET;9,6
2023-02-08 08:26:53.200 CET;9,8
2023-02-08 08:27:08.641 CET;9,9
2023-02-08 08:27:24.259 CET;9,8
2023-02-08 08:27:31.529 CET;9,9
2023-02-08 08:27:46.880 CET;9,8
2023-02-08 08:28:10.178 CET;9,7
2023-02-08 08:28:17.529 CET;9,9
2023-02-08 08:28:40.329 CET;9,8
2023-02-08 08:28:48.250 CET;10
2023-02-08 08:29:10.888 CET;9,9
2023-02-08 08:29:18.809 CET;9,7
2023-02-08 08:29:49.288 CET;9,8
2023-02-08 08:29:57.217 CET;9,6
2023-02-08 08:30:04.568 CET;9,7
2023-02-08 08:30:12.729 CET;9,8
2023-02-08 08:30:28.088 CET;9,9
2023-02-08 08:30:35.448 CET;9,7
2023-02-08 08:30:58.486 CET;9,6
2023-02-08 08:31:06.588 CET;9,8
2023-02-08 08:31:22.016 CET;9,9
2023-02-08 08:31:29.447 CET;9,7
2023-02-08 08:31:37.367 CET;10
2023-02-08 08:31:44.816 CET;9,9
2023-02-08 08:31:52.746 CET;9,8
2023-02-08 08:32:30.976 CET;9,9
2023-02-08 08:32:45.696 CET;9,8
2023-02-08 08:32:53.536 CET;9,9
2023-02-08 08:33:08.885 CET;10
2023-02-08 08:33:32.176 CET;9,5
2023-02-08 08:33:39.696 CET;9,7
2023-02-08 08:33:56.664 CET;9,6
2023-02-08 08:34:04.065 CET;9,8
2023-02-08 08:34:18.815 CET;9,7
2023-02-08 08:34:33.533 CET;9,9
2023-02-08 08:34:40.963 CET;9,8
2023-02-08 08:35:02.894 CET;9,7
2023-02-08 08:35:25.134 CET;9,8
2023-02-08 08:35:32.493 CET;9,6
2023-02-08 08:35:39.934 CET;9,7
2023-02-08 08:35:54.733 CET;9,8
2023-02-08 08:36:02.013 CET;10
2023-02-08 08:36:09.453 CET;9,8
2023-02-08 08:36:16.894 CET;9,9
2023-02-08 08:36:32.334 CET;9,8
2023-02-08 08:36:55.773 CET;9,9
2023-02-08 08:37:03.134 CET;9,7
2023-02-08 08:37:11.292 CET;9,8
2023-02-08 08:37:18.654 CET;9,9
2023-02-08 08:37:26.183 CET;10
2023-02-08 08:37:34.421 CET;10,1
2023-02-08 08:37:49.773 CET;9,6
2023-02-08 08:37:57.861 CET;9,7
2023-02-08 08:38:05.132 CET;9,6
2023-02-08 08:38:20.811 CET;9,7
2023-02-08 08:38:28.750 CET;9,6
2023-02-08 08:38:36.181 CET;9,8
2023-02-08 08:38:51.451 CET;9,9
2023-02-08 08:38:59.621 CET;9,7
2023-02-08 08:39:06.891 CET;9,9
2023-02-08 08:39:14.901 CET;9,8
2023-02-08 08:40:01.138 CET;9,9
2023-02-08 08:40:24.009 CET;10
2023-02-08 08:40:32.089 CET;9,7
2023-02-08 08:40:39.460 CET;10
2023-02-08 08:40:47.628 CET;9,8
2023-02-08 08:41:03.138 CET;9,9
2023-02-08 08:41:10.499 CET;9,8
2023-02-08 08:41:26.088 CET;9,9
2023-02-08 08:41:34.017 CET;10
2023-02-08 08:41:56.816 CET;9,9
2023-02-08 08:42:04.826 CET;10
2023-02-08 08:42:12.256 CET;9,8
2023-02-08 08:42:20.266 CET;9,7
2023-02-08 08:42:51.305 CET;9,8
2023-02-08 08:42:58.665 CET;9,9
2023-02-08 08:43:06.825 CET;9,8
2023-02-08 08:43:45.387 CET;9,7
2023-02-08 08:43:53.384 CET;9,8
2023-02-08 08:44:08.914 CET;9,9
2023-02-08 08:44:16.184 CET;9,8
2023-02-08 08:44:24.355 CET;10
2023-02-08 08:44:31.625 CET;9,9
2023-02-08 08:44:40.035 CET;10
2023-02-08 08:44:47.384 CET;9,8
2023-02-08 08:45:02.746 CET;9,7
2023-02-08 08:45:10.835 CET;9,8
2023-02-08 08:45:18.674 CET;9,7
2023-02-08 08:45:26.094 CET;9,9
2023-02-08 08:45:49.463 CET;10
2023-02-08 08:45:57.805 CET;10,1
2023-02-08 08:46:05.144 CET;10
2023-02-08 08:46:28.904 CET;9,6
2023-02-08 08:46:36.263 CET;9,7
2023-02-08 08:47:15.053 CET;9,8
2023-02-08 08:47:23.144 CET;9,7
2023-02-08 08:47:30.433 CET;9,9
2023-02-08 08:47:38.753 CET;9,7
2023-02-08 08:48:00.982 CET;9,6
2023-02-08 08:48:08.582 CET;9,7
2023-02-08 08:48:16.433 CET;9,9
2023-02-08 08:48:24.351 CET;9,7
2023-02-08 08:48:32.191 CET;9,9
2023-02-08 08:48:39.862 CET;9,8
2023-02-08 08:48:47.792 CET;9,9
2023-02-08 08:48:55.631 CET;10
2023-02-08 08:49:03.470 CET;9,8
2023-02-08 08:49:18.990 CET;10
2023-02-08 08:49:26.671 CET;9,8
2023-02-08 08:49:34.582 CET;10
2023-02-08 08:49:49.950 CET;9,9
2023-02-08 08:50:05.460 CET;9,8
2023-02-08 08:50:13.141 CET;10,1
2023-02-08 08:50:21.240 CET;10
2023-02-08 08:50:36.831 CET;9,9
2023-02-08 08:50:52.200 CET;9,6
2023-02-08 08:50:59.950 CET;9,7
2023-02-08 08:51:15.551 CET;9,6
2023-02-08 08:51:23.390 CET;9,8
2023-02-08 08:51:30.990 CET;9,7
2023-02-08 08:51:38.829 CET;10
2023-02-08 08:51:46.671 CET;9,9
2023-02-08 08:51:54.509 CET;9,8
2023-02-08 08:52:25.640 CET;9,7
2023-02-08 08:52:33.229 CET;9,8
2023-02-08 08:52:41.148 CET;9,9
2023-02-08 08:52:48.908 CET;9,8
2023-02-08 08:52:56.828 CET;10
2023-02-08 08:53:04.507 CET;9,8
2023-02-08 08:53:12.529 CET;10
2023-02-08 08:53:28.118 CET;9,9
2023-02-08 08:53:43.709 CET;9,7
2023-02-08 08:53:51.546 CET;9,9
2023-02-08 08:53:59.467 CET;9,7
2023-02-08 08:54:07.076 CET;9,8
2023-02-08 08:54:22.757 CET;9,9
2023-02-08 08:54:30.756 CET;10
2023-02-08 08:54:38.278 CET;10,1
2023-02-08 08:54:54.036 CET;9,9
2023-02-08 08:55:01.957 CET;9,8
2023-02-08 08:55:09.556 CET;9,7
2023-02-08 08:55:25.154 CET;9,6
2023-02-08 08:55:33.154 CET;9,7
2023-02-08 08:55:40.746 CET;9,8
2023-02-08 08:56:20.206 CET;9,7
2023-02-08 08:56:27.874 CET;9,8
2023-02-08 08:57:14.994 CET;9,9
2023-02-08 08:57:46.273 CET;9,8
2023-02-08 08:58:01.874 CET;10
2023-02-08 08:58:09.884 CET;9,9
2023-02-08 08:58:41.483 CET;10
2023-02-08 08:58:49.312 CET;10,1
2023-02-08 08:58:57.322 CET;10
2023-02-08 08:59:05.003 CET;9,9
2023-02-08 08:59:13.002 CET;10
2023-02-08 08:59:28.681 CET;9,9
2023-02-08 09:01:38.551 CET;9,8
2023-02-08 09:01:53.641 CET;9,9
2023-02-08 09:02:13.210 CET;10
2023-02-08 09:02:28.427 CET;9,9
2023-02-08 09:02:35.788 CET;10
2023-02-08 09:02:43.157 CET;9,8
2023-02-08 09:02:50.598 CET;10
2023-02-08 09:03:52.048 CET;9,9
2023-02-08 09:03:59.717 CET;9,7
2023-02-08 09:04:07.729 CET;9,8
2023-02-08 09:04:15.487 CET;9,7
2023-02-08 09:04:47.088 CET;9,8
2023-02-08 09:05:10.757 CET;9,9
2023-02-08 09:05:18.447 CET;10
2023-02-08 09:05:26.437 CET;9,9
2023-02-08 09:05:42.367 CET;9,8
2023-02-08 09:05:57.967 CET;9,9
2023-02-08 09:06:13.887 CET;10
2023-02-08 09:06:21.796 CET;9,9
2023-02-08 09:06:37.647 CET;10,1
2023-02-08 09:06:45.566 CET;10
2023-02-08 09:07:01.476 CET;9,9
2023-02-08 09:07:09.325 CET;9,8
2023-02-08 09:07:17.496 CET;9,9
2023-02-08 09:07:41.005 CET;10
2023-02-08 09:07:49.085 CET;9,9
2023-02-08 09:07:56.845 CET;10,1
2023-02-08 09:08:12.605 CET;9,9
2023-02-08 09:08:20.684 CET;9,8
2023-02-08 09:08:36.523 CET;9,7
2023-02-08 09:09:07.803 CET;9,9
2023-02-08 09:09:15.563 CET;9,8
2023-02-08 09:09:39.323 CET;9,9
2023-02-08 09:10:02.773 CET;9,7
2023-02-08 09:10:11.023 CET;9,8
2023-02-08 09:10:18.684 CET;9,7
2023-02-08 09:10:26.772 CET;9,9
2023-02-08 09:10:34.601 CET;9,8
2023-02-08 09:10:50.292 CET;9,9
2023-02-08 09:10:58.292 CET;10
2023-02-08 09:11:21.901 CET;10,1
2023-02-08 09:11:29.801 CET;9,9
2023-02-08 09:11:53.410 CET;9,8
2023-02-08 09:12:01.331 CET;10
2023-02-08 09:12:24.930 CET;10,1
2023-02-08 09:12:32.861 CET;9,8
2023-02-08 09:12:48.601 CET;9,7
2023-02-08 09:13:04.448 CET;9,8
2023-02-08 09:13:12.289 CET;9,6
2023-02-08 09:13:20.128 CET;9,7
2023-02-08 09:13:27.970 CET;9,8
2023-02-08 09:13:43.878 CET;9,9
2023-02-08 09:13:51.969 CET;10
2023-02-08 09:13:59.648 CET;9,9
2023-02-08 09:14:07.648 CET;9,8
2023-02-08 09:14:15.239 CET;9,9
2023-02-08 09:14:23.417 CET;9,8
2023-02-08 09:15:02.937 CET;9,9
2023-02-08 09:15:19.019 CET;10
2023-02-08 09:15:35.177 CET;10,1
2023-02-08 09:15:43.006 CET;10
2023-02-08 09:15:50.927 CET;9,9
2023-02-08 09:16:06.927 CET;10
2023-02-08 09:16:14.677 CET;9,8
2023-02-08 09:16:22.608 CET;10,1
2023-02-08 09:16:30.608 CET;9,9
2023-02-08 09:16:38.207 CET;10
2023-02-08 09:16:46.378 CET;10,1
2023-02-08 09:16:54.286 CET;9,8
2023-02-08 09:17:02.446 CET;9,7
2023-02-08 09:17:10.446 CET;9,5
2023-02-08 09:17:18.536 CET;9,7
2023-02-08 09:17:26.117 CET;9,6
2023-02-08 09:17:34.207 CET;9,7
2023-02-08 09:18:05.895 CET;9,8
2023-02-08 09:18:22.134 CET;9,9
2023-02-08 09:18:38.285 CET;9,8
2023-02-08 09:18:46.214 CET;9,9
2023-02-08 09:19:02.125 CET;9,7
2023-02-08 09:19:10.375 CET;9,9
2023-02-08 09:19:18.384 CET;9,8
2023-02-08 09:19:34.365 CET;9,9
2023-02-08 09:19:42.303 CET;10
2023-02-08 09:19:58.454 CET;10,1
2023-02-08 09:20:06.535 CET;9,9
2023-02-08 09:20:14.545 CET;9,8
2023-02-08 09:20:22.532 CET;9,9
2023-02-08 09:20:46.273 CET;10,1
2023-02-08 09:20:54.134 CET;9,9
2023-02-08 09:21:02.213 CET;10,1
2023-02-08 09:21:10.062 CET;9,8
2023-02-08 09:21:18.223 CET;9,7
2023-02-08 09:21:26.052 CET;9,9
2023-02-08 09:21:33.892 CET;9,6
2023-02-08 09:21:41.733 CET;9,9
2023-02-08 09:21:49.914 CET;9,8
2023-02-08 09:21:57.742 CET;9,6
2023-02-08 09:22:05.661 CET;9,8
2023-02-08 09:22:29.891 CET;9,9
2023-02-08 09:22:38.141 CET;10
2023-02-08 09:22:54.302 CET;9,8
2023-02-08 09:23:01.982 CET;9,7
2023-02-08 09:23:09.891 CET;9,8
2023-02-08 09:23:18.062 CET;10
2023-02-08 09:23:26.141 CET;9,8
2023-02-08 09:23:42.131 CET;9,9
2023-02-08 09:24:05.971 CET;10
2023-02-08 09:24:31.109 CET;10,1
2023-02-08 09:24:38.509 CET;9,9
2023-02-08 09:25:15.410 CET;10
2023-02-08 09:25:30.040 CET;9,7
2023-02-08 09:25:44.770 CET;9,8
2023-02-08 09:25:52.138 CET;9,7
2023-02-08 09:26:23.500 CET;9,6
2023-02-08 09:26:31.579 CET;9,7
2023-02-08 09:26:39.500 CET;9,8
2023-02-08 09:26:47.490 CET;10
2023-02-08 09:26:55.569 CET;9,8
2023-02-08 09:27:20.217 CET;10
2023-02-08 09:27:27.578 CET;9,9
2023-02-08 09:27:50.388 CET;9,8
2023-02-08 09:27:57.819 CET;9,9
2023-02-08 09:28:05.098 CET;9,7
2023-02-08 09:28:12.448 CET;9,9
2023-02-08 09:28:19.818 CET;10
2023-02-08 09:28:27.256 CET;9,9
2023-02-08 09:28:42.046 CET;10
2023-02-08 09:29:11.415 CET;10,1
2023-02-08 09:29:18.766 CET;9,9
2023-02-08 09:29:48.217 CET;10
2023-02-08 09:29:55.654 CET;9,6
2023-02-08 09:30:03.016 CET;9,8
2023-02-08 09:30:10.375 CET;9,9
2023-02-08 09:30:17.734 CET;9,8
2023-02-08 09:30:32.456 CET;9,7
2023-02-08 09:30:39.726 CET;9,6
2023-02-08 09:30:47.085 CET;9,8
2023-02-08 09:30:54.454 CET;9,6
2023-02-08 09:31:01.813 CET;9,7
2023-02-08 09:31:09.194 CET;9,8
2023-02-08 09:31:23.894 CET;10
2023-02-08 09:31:31.345 CET;9,9
2023-02-08 09:31:46.055 CET;9,8
2023-02-08 09:31:53.332 CET;9,7
2023-02-08 09:32:00.703 CET;9,8
2023-02-08 09:32:15.493 CET;9,9
2023-02-08 09:32:37.492 CET;9,8
2023-02-08 09:32:44.933 CET;10
2023-02-08 09:33:29.263 CET;9,8
2023-02-08 09:33:36.622 CET;9,9
2023-02-08 09:33:43.892 CET;10
2023-02-08 09:34:06.052 CET;10,1
2023-02-08 09:34:13.492 CET;9,8
2023-02-08 09:34:28.230 CET;9,7
2023-02-08 09:34:43.040 CET;9,6
2023-02-08 09:34:50.391 CET;9,7
2023-02-08 09:34:57.819 CET;9,5
2023-02-08 09:35:05.180 CET;9,8
2023-02-08 09:35:34.549 CET;9,9
2023-02-08 09:35:41.821 CET;9,8
2023-02-08 09:36:40.619 CET;9,9
2023-02-08 09:36:47.990 CET;10
2023-02-08 09:37:02.789 CET;9,9
2023-02-08 09:37:17.499 CET;9,8
2023-02-08 09:37:39.428 CET;9,9
2023-02-08 09:38:01.828 CET;10
2023-02-08 09:38:09.178 CET;10,1
2023-02-08 09:38:23.987 CET;10
2023-02-08 09:38:31.427 CET;9,9
2023-02-08 09:38:38.788 CET;9,7
2023-02-08 09:38:46.148 CET;9,8
2023-02-08 09:38:53.496 CET;9,7
2023-02-08 09:39:08.306 CET;9,6
2023-02-08 09:39:15.667 CET;9,8
2023-02-08 09:39:38.308 CET;9,9
2023-02-08 09:40:00.306 CET;9,8
2023-02-08 09:40:07.677 CET;9,7
2023-02-08 09:40:29.907 CET;9,8
2023-02-08 09:40:44.786 CET;9,9
2023-02-08 09:41:28.865 CET;9,8
2023-02-08 09:41:44.065 CET;10
2023-02-08 09:41:51.345 CET;9,9
2023-02-08 09:42:06.145 CET;10
2023-02-08 09:42:13.516 CET;9,9
2023-02-08 09:42:20.956 CET;10,1
2023-02-08 09:42:35.664 CET;10
2023-02-08 09:42:43.194 CET;9,9
2023-02-08 09:42:57.904 CET;9,7
2023-02-08 09:43:27.424 CET;9,8
2023-02-08 09:43:34.793 CET;9,9
2023-02-08 09:43:42.315 CET;9,8
2023-02-08 09:43:49.674 CET;9,9
2023-02-08 09:43:57.023 CET;9,6
2023-02-08 09:44:04.384 CET;9,7
2023-02-08 09:44:19.102 CET;9,8
2023-02-08 09:44:26.473 CET;9,7
2023-02-08 09:44:33.822 CET;9,8
2023-02-08 09:45:03.513 CET;9,9
2023-02-08 09:45:11.362 CET;10
2023-02-08 09:45:18.881 CET;9,9
2023-02-08 09:45:33.591 CET;9,8
2023-02-08 09:45:40.960 CET;9,9
2023-02-08 09:45:48.321 CET;9,8
2023-02-08 09:45:55.671 CET;9,9
2023-02-08 09:46:17.750 CET;10
2023-02-08 09:46:32.470 CET;10,1
2023-02-08 09:46:47.111 CET;9,9
2023-02-08 09:47:17.039 CET;9,6
2023-02-08 09:47:24.380 CET;9,7
2023-02-08 09:47:39.188 CET;9,9
2023-02-08 09:47:46.630 CET;9,8
2023-02-08 09:48:08.709 CET;9,7
2023-02-08 09:49:27.617 CET;9,8
2023-02-08 09:49:52.486 CET;9,9
2023-02-08 09:50:00.298 CET;9,8
2023-02-08 09:50:08.167 CET;9,9
2023-02-08 09:50:15.687 CET;10
2023-02-08 09:50:23.117 CET;10,1
2023-02-08 09:50:30.397 CET;10
2023-02-08 09:50:37.838 CET;10,1
2023-02-08 09:50:45.197 CET;9,9
2023-02-08 09:50:59.996 CET;10
2023-02-08 09:51:07.266 CET;9,9
2023-02-08 09:51:14.717 CET;10,1
2023-02-08 09:51:22.065 CET;10
2023-02-08 09:51:37.046 CET;9,9
2023-02-08 09:51:44.326 CET;9,8
2023-02-08 09:51:51.766 CET;9,9
2023-02-08 09:52:06.556 CET;9,8
2023-02-08 09:52:13.917 CET;9,7
2023-02-08 09:52:28.796 CET;9,8
2023-02-08 09:52:36.236 CET;9,6
2023-02-08 09:52:43.516 CET;9,8
2023-02-08 09:52:50.875 CET;9,7
2023-02-08 09:52:58.315 CET;9,9
2023-02-08 09:53:05.835 CET;9,8
2023-02-08 09:53:50.154 CET;9,9
2023-02-08 09:54:04.874 CET;9,8
2023-02-08 09:54:12.234 CET;9,9
2023-02-08 09:54:42.154 CET;10
2023-02-08 09:54:49.525 CET;9,9
2023-02-08 09:55:11.683 CET;10
2023-02-08 09:55:34.082 CET;9,9
2023-02-08 09:55:41.434 CET;10
2023-02-08 09:55:56.163 CET;9,7
2023-02-08 09:56:10.951 CET;9,8
2023-02-08 09:56:18.322 CET;9,7
2023-02-08 09:57:10.072 CET;9,8
2023-02-08 09:57:17.522 CET;9,9
2023-02-08 09:57:24.881 CET;9,8
2023-02-08 09:57:39.510 CET;9,7
2023-02-08 09:57:46.881 CET;9,8
2023-02-08 09:57:54.322 CET;9,7
2023-02-08 09:58:01.762 CET;9,8
2023-02-08 09:58:09.131 CET;9,9
2023-02-08 09:58:16.391 CET;9,8
2023-02-08 09:58:23.760 CET;10
2023-02-08 09:58:31.441 CET;9,9
2023-02-08 09:58:38.720 CET;10
2023-02-08 09:59:00.960 CET;9,9
2023-02-08 09:59:15.760 CET;9,8
2023-02-08 09:59:23.109 CET;9,9
2023-02-08 09:59:30.651 CET;10
2023-02-08 09:59:38.000 CET;9,9
2023-02-08 09:59:45.440 CET;10
2023-02-08 10:00:00.160 CET;10,1
2023-02-08 10:00:07.599 CET;10
2023-02-08 10:00:14.890 CET;9,7
2023-02-08 10:00:22.319 CET;9,6
2023-02-08 10:00:36.959 CET;9,7
2023-02-08 10:00:44.319 CET;9,8
2023-02-08 10:00:59.588 CET;9,7
2023-02-08 10:01:06.960 CET;9,8
2023-02-08 10:01:21.609 CET;9,9
2023-02-08 10:01:36.489 CET;9,8
2023-02-08 10:01:43.848 CET;9,7
2023-02-08 10:01:51.118 CET;9,8
2023-02-08 10:01:58.489 CET;9,7
2023-02-08 10:02:13.368 CET;9,8
2023-02-08 10:02:28.326 CET;9,9
2023-02-08 10:02:35.677 CET;10
2023-02-08 10:02:50.398 CET;9,9
2023-02-08 10:03:12.566 CET;10
2023-02-08 10:03:19.917 CET;9,8
2023-02-08 10:03:27.536 CET;9,9
2023-02-08 10:03:49.687 CET;10
2023-02-08 10:04:04.486 CET;10,1
2023-02-08 10:04:11.926 CET;10
2023-02-08 10:04:26.555 CET;9,9
2023-02-08 10:04:33.924 CET;9,6
2023-02-08 10:05:03.535 CET;9,7
2023-02-08 10:05:18.244 CET;9,8
2023-02-08 10:05:25.694 CET;10
2023-02-08 10:05:33.045 CET;9,9
2023-02-08 10:05:40.484 CET;9,8
2023-02-08 10:05:47.934 CET;9,6
2023-02-08 10:05:55.364 CET;9,7
2023-02-08 10:06:02.894 CET;9,8
2023-02-08 10:06:10.323 CET;9,7
2023-02-08 10:06:25.042 CET;9,9
2023-02-08 10:06:32.483 CET;9,7
2023-02-08 10:06:39.924 CET;9,9
2023-02-08 10:07:09.362 CET;9,8
2023-02-08 10:07:24.161 CET;9,9
2023-02-08 10:07:46.242 CET;9,8
2023-02-08 10:07:53.931 CET;10
2023-02-08 10:08:23.441 CET;10,1
2023-02-08 10:08:30.812 CET;10
2023-02-08 10:08:38.242 CET;9,9
2023-02-08 10:08:53.042 CET;9,6
2023-02-08 10:09:07.772 CET;9,7
2023-02-08 10:09:15.131 CET;9,8
2023-02-08 10:09:44.799 CET;9,7
2023-02-08 10:10:14.490 CET;9,8
2023-02-08 10:10:43.848 CET;9,9
2023-02-08 10:11:06.489 CET;9,8
2023-02-08 10:11:36.009 CET;9,9
2023-02-08 10:11:58.259 CET;10
2023-02-08 10:12:35.059 CET;9,9
2023-02-08 10:12:42.417 CET;10
2023-02-08 10:12:49.778 CET;9,9
2023-02-08 10:13:04.739 CET;10
2023-02-08 10:13:12.078 CET;9,7
2023-02-08 10:13:34.247 CET;9,8
2023-02-08 10:13:41.618 CET;9,7
2023-02-08 10:13:56.417 CET;9,6
2023-02-08 10:14:03.857 CET;9,7
2023-02-08 10:14:18.657 CET;9,6
2023-02-08 10:14:26.095 CET;9,7
2023-02-08 10:14:33.615 CET;9,8
2023-02-08 10:14:41.055 CET;9,7
2023-02-08 10:14:48.405 CET;9,8
2023-02-08 10:15:03.056 CET;10
2023-02-08 10:15:10.496 CET;9,9
2023-02-08 10:15:17.857 CET;9,8
2023-02-08 10:15:25.296 CET;9,7
2023-02-08 10:15:32.654 CET;9,9
2023-02-08 10:15:40.016 CET;9,8
2023-02-08 10:15:47.384 CET;9,7
2023-02-08 10:15:54.823 CET;9,9
2023-02-08 10:17:43.864 CET;9,8
2023-02-08 10:17:51.223 CET;9,7
2023-02-08 10:17:58.661 CET;9,8
2023-02-08 10:18:06.022 CET;9,6
2023-02-08 10:18:20.822 CET;9,7
2023-02-08 10:18:35.621 CET;9,8
2023-02-08 10:18:50.332 CET;9,9
