time;TotalPressForceValue
2023-02-14 13:49:28.875 CET;5,3
2023-02-14 13:49:37.276 CET;5
2023-02-14 13:49:45.743 CET;5,2
2023-02-14 13:49:53.904 CET;5
2023-02-14 13:50:02.553 CET;5,1
2023-02-14 13:50:10.884 CET;5,2
2023-02-14 13:50:19.283 CET;5,4
2023-02-14 13:50:27.444 CET;5,2
2023-02-14 13:50:35.994 CET;5
2023-02-14 13:50:44.473 CET;5,1
2023-02-14 13:50:52.884 CET;4,9
2023-02-14 13:51:01.354 CET;5,1
2023-02-14 13:51:09.354 CET;5,2
2023-02-14 13:51:18.072 CET;5,3
2023-02-14 13:51:26.473 CET;5,2
2023-02-14 13:51:34.953 CET;5,4
2023-02-14 13:51:43.351 CET;5,2
2023-02-14 13:52:00.142 CET;5,1
2023-02-14 13:52:25.282 CET;5,2
2023-02-14 13:52:41.760 CET;5,1
2023-02-14 13:52:50.551 CET;5,2
2023-02-14 13:53:07.280 CET;5
2023-02-14 13:53:15.680 CET;5,2
2023-02-14 13:53:32.482 CET;5
2023-02-14 13:53:40.950 CET;5,2
2023-02-14 13:53:57.450 CET;5
2023-02-14 13:54:05.990 CET;5,1
2023-02-14 13:54:31.280 CET;5,2
2023-02-14 13:54:39.688 CET;5,1
2023-02-14 13:54:48.078 CET;5
2023-02-14 13:55:04.719 CET;4,9
2023-02-14 13:55:13.279 CET;5,2
2023-02-14 13:55:30.078 CET;5
2023-02-14 13:55:38.559 CET;5,2
2023-02-14 13:55:46.888 CET;5
2023-02-14 13:56:03.688 CET;5,2
2023-02-14 13:56:12.088 CET;5,1
2023-02-14 13:56:20.568 CET;5,2
2023-02-14 13:56:28.957 CET;5,3
2023-02-14 13:56:37.437 CET;5,2
2023-02-14 13:56:54.397 CET;5,3
2023-02-14 13:57:02.316 CET;5,1
2023-02-14 13:57:36.306 CET;5,2
2023-02-14 13:57:44.716 CET;5,3
2023-02-14 13:57:52.796 CET;5,1
2023-02-14 13:58:01.596 CET;5,3
2023-02-14 13:58:09.907 CET;5,2
2023-02-14 13:58:18.315 CET;5
2023-02-14 13:58:26.635 CET;5,2
2023-02-14 13:58:35.117 CET;5,1
2023-02-14 13:58:43.446 CET;4,8
2023-02-14 13:58:52.006 CET;5,2
2023-02-14 13:59:00.405 CET;5,3
2023-02-14 13:59:08.805 CET;5
2023-02-14 13:59:17.125 CET;5,2
2023-02-14 13:59:25.525 CET;5,3
2023-02-14 13:59:34.005 CET;5,2
2023-02-14 13:59:50.726 CET;5
2023-02-14 13:59:59.206 CET;5,4
2023-02-14 14:00:07.595 CET;5
2023-02-14 14:00:15.993 CET;5,2
2023-02-14 14:00:41.124 CET;5
2023-02-14 14:00:49.595 CET;5,3
2023-02-14 14:01:06.313 CET;5
2023-02-14 14:01:14.793 CET;5,2
2023-02-14 14:01:23.203 CET;5
2023-02-14 14:01:40.174 CET;5,1
2023-02-14 14:01:48.733 CET;5,2
2023-02-14 14:02:05.523 CET;5,3
2023-02-14 14:02:13.924 CET;5
2023-02-14 14:02:22.322 CET;5,2
2023-02-14 14:02:39.124 CET;5,4
2023-02-14 14:02:47.434 CET;5
2023-02-14 14:02:55.914 CET;4,9
2023-02-14 14:03:04.403 CET;5
2023-02-14 14:03:21.131 CET;4,9
2023-02-14 14:03:29.602 CET;5,1
2023-02-14 14:03:38.013 CET;5
2023-02-14 14:03:46.572 CET;5,2
2023-02-14 14:03:54.963 CET;5,1
2023-02-14 14:04:03.361 CET;5
2023-02-14 14:04:11.772 CET;5,2
2023-02-14 14:04:19.930 CET;5
2023-02-14 14:04:28.401 CET;5,2
2023-02-14 14:04:36.970 CET;5
2023-02-14 14:04:45.361 CET;5,1
2023-02-14 14:05:02.010 CET;4,9
2023-02-14 14:05:18.811 CET;5,1
2023-02-14 14:05:27.361 CET;5,3
2023-02-14 14:05:35.770 CET;5
2023-02-14 14:05:52.650 CET;5,1
2023-02-14 14:06:09.440 CET;5
2023-02-14 14:06:17.930 CET;5,2
2023-02-14 14:06:26.329 CET;5
2023-02-14 14:06:34.890 CET;5,1
2023-02-14 14:06:42.819 CET;5
2023-02-14 14:07:00.009 CET;5,2
2023-02-14 14:07:08.479 CET;5
2023-02-14 14:07:16.890 CET;5,3
2023-02-14 14:07:25.279 CET;5
2023-02-14 14:07:33.680 CET;5,1
2023-02-14 14:07:42.078 CET;5
2023-02-14 14:07:50.739 CET;5,3
2023-02-14 14:07:59.130 CET;5,2
2023-02-14 14:08:07.529 CET;4,9
2023-02-14 14:08:15.917 CET;5
2023-02-14 14:08:32.729 CET;5,2
2023-02-14 14:08:41.128 CET;5,1
2023-02-14 14:08:49.767 CET;5
2023-02-14 14:09:06.328 CET;5,1
2023-02-14 14:09:14.739 CET;5,2
2023-02-14 14:09:40.178 CET;5
2023-02-14 14:09:48.568 CET;5,2
2023-02-14 14:09:56.967 CET;5
2023-02-14 14:10:05.447 CET;5,1
2023-02-14 14:10:30.657 CET;5
2023-02-14 14:10:38.888 CET;4,8
2023-02-14 14:10:47.216 CET;4,9
2023-02-14 14:10:55.857 CET;5
2023-02-14 14:11:04.246 CET;5,1
2023-02-14 14:11:12.895 CET;5,2
2023-02-14 14:11:21.135 CET;5,1
2023-02-14 14:11:29.605 CET;5
2023-02-14 14:11:38.095 CET;5,2
2023-02-14 14:11:54.897 CET;5
2023-02-14 14:12:20.006 CET;5,1
2023-02-14 14:12:28.506 CET;5
2023-02-14 14:13:10.404 CET;4,9
2023-02-14 14:13:18.904 CET;5,1
2023-02-14 14:13:27.283 CET;5
2023-02-14 14:13:35.703 CET;5,2
2023-02-14 14:13:44.174 CET;4,8
2023-02-14 14:13:52.813 CET;5
2023-02-14 14:14:09.615 CET;5,2
2023-02-14 14:14:17.694 CET;4,9
2023-02-14 14:14:26.255 CET;5
2023-02-14 14:14:34.734 CET;5,2
2023-02-14 14:14:42.743 CET;5
2023-02-14 14:14:51.463 CET;5,1
2023-02-14 14:14:59.854 CET;5,2
2023-02-14 14:15:08.423 CET;5
2023-02-14 14:15:16.812 CET;5,2
2023-02-14 14:15:25.213 CET;5
2023-02-14 14:15:33.303 CET;5,1
2023-02-14 14:15:50.344 CET;5,2
2023-02-14 14:16:23.773 CET;5
2023-02-14 14:16:32.263 CET;5,2
2023-02-14 14:16:49.072 CET;5,1
2023-02-14 14:17:05.930 CET;5
2023-02-14 14:17:14.341 CET;4,9
2023-02-14 14:17:22.812 CET;5,2
2023-02-14 14:17:31.220 CET;5,1
2023-02-14 14:17:47.779 CET;5,3
2023-02-14 14:17:56.171 CET;5
2023-02-14 14:18:12.661 CET;5,2
2023-02-14 14:18:21.530 CET;5,1
2023-02-14 14:18:29.930 CET;5
2023-02-14 14:18:46.579 CET;4,8
2023-02-14 14:18:55.220 CET;5,2
2023-02-14 14:19:03.299 CET;4,9
2023-02-14 14:19:11.859 CET;4,8
2023-02-14 14:19:20.339 CET;5
2023-02-14 14:19:53.928 CET;4,9
2023-02-14 14:20:02.328 CET;5
2023-02-14 14:20:10.736 CET;5,2
2023-02-14 14:20:27.516 CET;5,1
2023-02-14 14:20:35.857 CET;5
2023-02-14 14:20:44.267 CET;4,8
2023-02-14 14:20:52.818 CET;4,9
2023-02-14 14:21:01.217 CET;5
2023-02-14 14:21:09.618 CET;5,2
2023-02-14 14:21:18.085 CET;4,9
2023-02-14 14:21:26.655 CET;5,2
2023-02-14 14:21:34.576 CET;5
2023-02-14 14:21:43.456 CET;5,3
2023-02-14 14:21:51.855 CET;5,1
2023-02-14 14:22:08.657 CET;5
2023-02-14 14:22:17.055 CET;4,8
2023-02-14 14:22:25.696 CET;5
2023-02-14 14:22:34.176 CET;5,1
2023-02-14 14:22:42.575 CET;5,2
2023-02-14 14:22:50.835 CET;5
2023-02-14 14:22:59.384 CET;5,1
2023-02-14 14:23:07.785 CET;5,2
2023-02-14 14:23:15.865 CET;4,8
2023-02-14 14:23:24.505 CET;5,1
2023-02-14 14:23:32.815 CET;5
2023-02-14 14:23:41.303 CET;5,1
2023-02-14 14:24:06.505 CET;5
2023-02-14 14:24:31.783 CET;5,1
2023-02-14 14:24:40.025 CET;4,8
2023-02-14 14:24:48.584 CET;5
2023-02-14 14:25:05.384 CET;5,2
2023-02-14 14:25:22.183 CET;5
2023-02-14 14:25:55.773 CET;4,9
2023-02-14 14:26:20.983 CET;5
2023-02-14 14:26:29.624 CET;5,2
2023-02-14 14:26:37.872 CET;5,1
2023-02-14 14:26:46.433 CET;5
2023-02-14 14:27:11.312 CET;4,9
2023-02-14 14:27:20.022 CET;5
2023-02-14 14:28:10.742 CET;5,2
2023-02-14 14:28:35.721 CET;5,1
2023-02-14 14:28:44.342 CET;5,2
2023-02-14 14:28:52.351 CET;5
2023-02-14 14:29:09.552 CET;5,2
2023-02-14 14:29:17.861 CET;5
2023-02-14 14:29:34.750 CET;5,3
2023-02-14 14:29:42.980 CET;5
2023-02-14 14:30:08.259 CET;5,2
2023-02-14 14:30:24.670 CET;5
2023-02-14 14:30:33.460 CET;5,2
2023-02-14 14:30:50.348 CET;5
2023-02-14 14:30:58.750 CET;4,9
2023-02-14 14:31:07.150 CET;5,1
2023-02-14 14:31:15.628 CET;5
2023-02-14 14:31:32.440 CET;4,9
2023-02-14 14:31:40.829 CET;5,2
2023-02-14 14:31:49.157 CET;4,8
2023-02-14 14:31:57.799 CET;5
2023-02-14 14:32:06.178 CET;4,9
2023-02-14 14:32:14.588 CET;5,2
2023-02-14 14:32:22.987 CET;4,9
2023-02-14 14:32:31.388 CET;4,8
2023-02-14 14:32:39.648 CET;5
2023-02-14 14:32:56.588 CET;5,2
2023-02-14 14:33:04.598 CET;4,8
2023-02-14 14:33:13.388 CET;5,1
2023-02-14 14:33:21.776 CET;5
2023-02-14 14:33:30.107 CET;4,8
2023-02-14 14:33:38.677 CET;5
2023-02-14 14:33:46.757 CET;4,9
2023-02-14 14:33:55.388 CET;5
2023-02-14 14:34:20.436 CET;4,9
2023-02-14 14:34:28.996 CET;4,8
2023-02-14 14:34:37.555 CET;5,1
2023-02-14 14:34:46.046 CET;5
2023-02-14 14:34:54.036 CET;5,1
2023-02-14 14:35:02.756 CET;5
2023-02-14 14:35:19.706 CET;5,1
2023-02-14 14:35:27.957 CET;5
2023-02-14 14:35:52.845 CET;5,1
2023-02-14 14:36:10.046 CET;4,8
2023-02-14 14:36:18.115 CET;5
2023-02-14 14:36:26.914 CET;5,1
2023-02-14 14:36:35.236 CET;4,9
2023-02-14 14:36:52.035 CET;5
2023-02-14 14:37:00.513 CET;5,1
2023-02-14 14:37:17.464 CET;4,9
2023-02-14 14:37:25.634 CET;4,8
2023-02-14 14:37:34.345 CET;5
2023-02-14 14:37:42.753 CET;4,9
2023-02-14 14:37:51.003 CET;4,8
2023-02-14 14:37:59.553 CET;5
2023-02-14 14:38:16.352 CET;5,2
2023-02-14 14:38:24.673 CET;5,1
2023-02-14 14:38:33.062 CET;4,8
2023-02-14 14:38:41.552 CET;5,2
2023-02-14 14:38:49.951 CET;4,9
2023-02-14 14:38:58.351 CET;5
2023-02-14 14:39:06.361 CET;4,9
2023-02-14 14:39:23.551 CET;5
2023-02-14 14:39:31.480 CET;4,9
2023-02-14 14:39:40.351 CET;5,2
2023-02-14 14:39:48.520 CET;4,9
2023-02-14 14:39:57.061 CET;5,2
2023-02-14 14:40:05.470 CET;4,9
2023-02-14 14:40:13.869 CET;5
2023-02-14 14:40:22.351 CET;5,1
2023-02-14 14:40:30.611 CET;4,9
2023-02-14 14:40:39.160 CET;5
2023-02-14 14:40:55.960 CET;5,1
2023-02-14 14:41:04.359 CET;5,2
2023-02-14 14:41:12.838 CET;5
2023-02-14 14:41:21.239 CET;5,2
2023-02-14 14:41:29.638 CET;5
2023-02-14 14:41:46.428 CET;5,1
2023-02-14 14:41:54.829 CET;5,2
2023-02-14 14:42:03.239 CET;4,8
2023-02-14 14:42:11.798 CET;4,9
2023-02-14 14:42:28.519 CET;5,1
2023-02-14 14:42:45.388 CET;5
2023-02-14 14:42:53.808 CET;5,1
2023-02-14 14:43:02.187 CET;5
2023-02-14 14:43:18.598 CET;4,8
2023-02-14 14:43:27.388 CET;4,9
2023-02-14 14:43:35.809 CET;5
2023-02-14 14:44:34.677 CET;4,9
2023-02-14 14:44:42.996 CET;5,2
2023-02-14 14:44:51.405 CET;4,8
2023-02-14 14:45:00.026 CET;5
2023-02-14 14:45:25.226 CET;5,1
2023-02-14 14:45:33.707 CET;5
2023-02-14 14:45:42.197 CET;5,2
2023-02-14 14:45:50.585 CET;4,8
2023-02-14 14:45:58.836 CET;5
2023-02-14 14:46:07.397 CET;4,9
2023-02-14 14:46:24.286 CET;5
2023-02-14 14:46:32.845 CET;5,2
2023-02-14 14:46:41.155 CET;5
2023-02-14 14:47:23.003 CET;4,8
2023-02-14 14:47:31.884 CET;4,9
2023-02-14 14:47:48.604 CET;5
2023-02-14 14:47:57.084 CET;5,2
2023-02-14 14:48:05.404 CET;4,9
2023-02-14 14:48:13.723 CET;4,8
2023-02-14 14:48:22.203 CET;5
2023-02-14 14:48:30.673 CET;4,9
2023-02-14 14:48:39.094 CET;5
2023-02-14 14:48:47.473 CET;4,9
2023-02-14 14:48:55.882 CET;5
2023-02-14 14:49:04.513 CET;4,8
2023-02-14 14:49:12.923 CET;5,2
2023-02-14 14:49:21.332 CET;5
2023-02-14 14:49:29.721 CET;4,9
2023-02-14 14:49:37.891 CET;5
2023-02-14 14:50:02.862 CET;4,9
2023-02-14 14:50:11.562 CET;4,8
2023-02-14 14:50:19.960 CET;4,7
2023-02-14 14:50:28.351 CET;5
2023-02-14 14:50:45.171 CET;5,1
2023-02-14 14:50:53.720 CET;4,9
2023-02-14 14:51:01.641 CET;5
2023-02-14 14:51:10.520 CET;5,1
2023-02-14 14:51:27.321 CET;5
2023-02-14 14:51:44.049 CET;5,1
2023-02-14 14:51:52.368 CET;4,8
2023-02-14 14:52:00.928 CET;5
2023-02-14 14:52:17.710 CET;5,1
2023-02-14 14:52:26.210 CET;5
2023-02-14 14:52:34.609 CET;5,2
2023-02-14 14:52:42.937 CET;4,8
2023-02-14 14:52:51.257 CET;5
2023-02-14 14:52:59.729 CET;4,8
2023-02-14 14:53:16.848 CET;5,1
2023-02-14 14:53:25.237 CET;5,2
2023-02-14 14:53:33.487 CET;5
2023-02-14 14:53:58.288 CET;5,2
2023-02-14 14:54:06.997 CET;4,7
2023-02-14 14:54:15.647 CET;5
2023-02-14 14:54:24.056 CET;4,8
2023-02-14 14:54:32.446 CET;5
2023-02-14 14:54:40.836 CET;4,8
2023-02-14 14:54:49.325 CET;5,1
2023-02-14 14:54:57.645 CET;5
2023-02-14 14:55:06.046 CET;4,9
2023-02-14 14:55:14.444 CET;5
2023-02-14 14:55:39.724 CET;4,8
2023-02-14 14:55:48.285 CET;4,9
2023-02-14 14:55:56.694 CET;5
2023-02-14 14:56:13.335 CET;4,8
2023-02-14 14:56:21.954 CET;5,2
2023-02-14 14:56:30.295 CET;4,7
2023-02-14 14:56:38.753 CET;4,9
2023-02-14 14:56:47.164 CET;5
2023-02-14 14:56:55.805 CET;5,2
2023-02-14 14:57:04.224 CET;5
2023-02-14 14:57:12.132 CET;5,1
2023-02-14 14:57:21.082 CET;5
2023-02-14 14:57:29.483 CET;5,1
2023-02-14 14:57:37.963 CET;4,9
2023-02-14 14:57:46.441 CET;5
2023-02-14 14:58:03.322 CET;4,8
2023-02-14 14:58:11.641 CET;5,1
2023-02-14 14:58:20.042 CET;5
2023-02-14 14:58:37.161 CET;4,9
2023-02-14 14:58:45.490 CET;5
2023-02-14 14:59:02.210 CET;4,9
2023-02-14 14:59:10.700 CET;5
2023-02-14 14:59:27.490 CET;5,1
2023-02-14 14:59:35.891 CET;5
2023-02-14 14:59:44.450 CET;4,9
2023-02-14 14:59:52.690 CET;5
2023-02-14 15:00:09.641 CET;4,9
2023-02-14 15:00:17.891 CET;5,1
2023-02-14 15:00:26.450 CET;4,9
2023-02-14 15:00:35.091 CET;4,8
2023-02-14 15:00:43.479 CET;4,9
2023-02-14 15:00:51.898 CET;5
2023-02-14 15:01:00.209 CET;5,2
2023-02-14 15:03:03.088 CET;5
2023-02-14 15:03:42.346 CET;5,2
2023-02-14 15:03:51.006 CET;4,8
2023-02-14 15:03:59.176 CET;5
2023-02-14 15:04:07.336 CET;4,9
2023-02-14 15:04:15.724 CET;5,4
2023-02-14 15:04:23.736 CET;5
2023-02-14 15:04:31.894 CET;5,1
2023-02-14 15:04:40.224 CET;5,2
2023-02-14 15:04:48.454 CET;4,6
2023-02-14 15:04:57.164 CET;5
2023-02-14 15:05:05.565 CET;5,2
2023-02-14 15:05:13.664 CET;5
2023-02-14 15:05:21.815 CET;5,2
2023-02-14 15:05:29.894 CET;5
2023-02-14 15:05:54.292 CET;5,1
2023-02-14 15:06:02.382 CET;5,2
2023-02-14 15:06:10.532 CET;4,9
2023-02-14 15:06:18.854 CET;5,2
2023-02-14 15:07:00.582 CET;5,4
2023-02-14 15:07:09.082 CET;5
2023-02-14 15:07:42.121 CET;5,3
2023-02-14 15:07:50.381 CET;5
2023-02-14 15:07:58.621 CET;5,1
2023-02-14 15:08:14.779 CET;5,2
2023-02-14 15:08:22.861 CET;5,1
2023-02-14 15:08:31.099 CET;5
2023-02-14 15:08:39.490 CET;4,8
2023-02-14 15:08:47.581 CET;5,2
2023-02-14 15:08:55.740 CET;5,1
2023-02-14 15:09:03.821 CET;5
2023-02-14 15:09:11.980 CET;5,1
2023-02-14 15:09:28.609 CET;5
2023-02-14 15:09:37.098 CET;4,9
2023-02-14 15:09:45.500 CET;5
2023-02-14 15:09:53.890 CET;4,9
2023-02-14 15:10:18.937 CET;4,8
2023-02-14 15:10:27.818 CET;5,1
2023-02-14 15:10:36.219 CET;5,2
2023-02-14 15:10:44.219 CET;5
2023-02-14 15:11:01.417 CET;4,9
2023-02-14 15:11:18.046 CET;5
2023-02-14 15:11:43.415 CET;5,2
2023-02-14 15:11:51.736 CET;5
2023-02-14 15:11:59.816 CET;5,1
2023-02-14 15:12:16.536 CET;5
2023-02-14 15:12:41.657 CET;4,9
2023-02-14 15:12:50.375 CET;5
2023-02-14 15:13:15.575 CET;4,8
2023-02-14 15:13:24.135 CET;4,9
2023-02-14 15:13:32.615 CET;5,1
2023-02-14 15:13:49.414 CET;5
2023-02-14 15:13:57.894 CET;4,8
2023-02-14 15:14:06.375 CET;5
2023-02-14 15:14:23.345 CET;5,1
2023-02-14 15:14:31.744 CET;5
2023-02-14 15:14:39.825 CET;4,8
2023-02-14 15:14:48.453 CET;5
2023-02-14 15:15:13.733 CET;4,9
2023-02-14 15:15:22.213 CET;4,8
2023-02-14 15:15:30.762 CET;5
2023-02-14 15:15:39.173 CET;4,9
2023-02-14 15:15:47.101 CET;4,8
2023-02-14 15:16:04.292 CET;5
2023-02-14 15:16:12.772 CET;4,8
2023-02-14 15:16:20.782 CET;5
2023-02-14 15:18:18.299 CET;5,1
2023-02-14 15:18:26.059 CET;5
2023-02-14 15:18:34.229 CET;5,2
2023-02-14 15:18:42.388 CET;5
2023-02-14 15:18:50.539 CET;5,1
2023-02-14 15:18:58.628 CET;4,9
2023-02-14 15:19:06.687 CET;5
2023-02-14 15:19:14.778 CET;4,8
2023-02-14 15:19:22.947 CET;5
2023-02-14 15:19:39.188 CET;5,4
2023-02-14 15:19:47.338 CET;5
2023-02-14 15:20:12.066 CET;4,7
2023-02-14 15:20:20.536 CET;5,1
2023-02-14 15:20:37.346 CET;5,2
2023-02-14 15:20:45.335 CET;4,8
2023-02-14 15:21:10.375 CET;4,9
2023-02-14 15:21:19.256 CET;4,8
2023-02-14 15:21:27.736 CET;5
2023-02-14 15:21:36.217 CET;4,9
2023-02-14 15:21:44.605 CET;5
2023-02-14 15:21:53.016 CET;4,8
2023-02-14 15:22:01.655 CET;4,9
2023-02-14 15:22:10.065 CET;4,8
2023-02-14 15:22:18.144 CET;5
2023-02-14 15:22:35.184 CET;4,9
2023-02-14 15:22:52.144 CET;5,1
2023-02-14 15:23:00.453 CET;5
2023-02-14 15:23:42.533 CET;4,7
2023-02-14 15:23:51.094 CET;5,1
2023-02-14 15:23:59.344 CET;5
2023-02-14 15:24:07.822 CET;5,2
2023-02-14 15:24:16.302 CET;5
2023-02-14 15:24:24.701 CET;4,8
2023-02-14 15:24:33.102 CET;5,1
2023-02-14 15:24:49.903 CET;4,9
2023-02-14 15:25:06.142 CET;5
2023-02-14 15:25:14.930 CET;4,9
2023-02-14 15:26:55.999 CET;5,3
2023-02-14 15:27:04.630 CET;4,9
2023-02-14 15:27:12.769 CET;5,2
2023-02-14 15:27:20.868 CET;4,8
2023-02-14 15:27:28.779 CET;4,9
2023-02-14 15:27:36.789 CET;4,8
2023-02-14 15:27:45.029 CET;5,2
2023-02-14 15:27:53.259 CET;5
2023-02-14 15:28:01.348 CET;4,9
2023-02-14 15:28:09.578 CET;4,8
2023-02-14 15:28:26.538 CET;5
2023-02-14 15:28:34.858 CET;4,9
2023-02-14 15:28:43.188 CET;5
2023-02-14 15:28:59.519 CET;4,8
2023-02-14 15:29:07.819 CET;5
2023-02-14 15:29:15.907 CET;5,2
2023-02-14 15:29:32.147 CET;4,9
2023-02-14 15:30:31.836 CET;5,1
2023-02-14 15:30:40.306 CET;5
2023-02-14 15:30:48.055 CET;5,3
2023-02-14 15:30:56.145 CET;5,1
2023-02-14 15:31:04.145 CET;5,3
2023-02-14 15:31:12.305 CET;5
2023-02-14 15:31:20.306 CET;5,1
2023-02-14 15:31:28.387 CET;5,2
2023-02-14 15:31:36.556 CET;5
2023-02-14 15:32:00.875 CET;5,1
2023-02-14 15:32:09.026 CET;5
2023-02-14 15:32:17.424 CET;4,9
2023-02-14 15:32:34.236 CET;5,1
2023-02-14 15:32:51.265 CET;4,9
2023-02-14 15:32:59.654 CET;4,7
2023-02-14 15:33:08.065 CET;4,8
2023-02-14 15:33:16.555 CET;5
2023-02-14 15:33:24.855 CET;5,2
2023-02-14 15:33:32.703 CET;4,6
2023-02-14 15:33:41.573 CET;4,9
2023-02-14 15:33:49.585 CET;5
2023-02-14 15:34:06.773 CET;4,9
2023-02-14 15:34:15.183 CET;5
2023-02-14 15:34:32.062 CET;4,8
2023-02-14 15:34:40.153 CET;4,7
2023-02-14 15:34:48.872 CET;5
2023-02-14 15:35:05.592 CET;4,9
2023-02-14 15:35:14.153 CET;5
2023-02-14 15:35:22.453 CET;4,8
2023-02-14 15:35:31.032 CET;4,9
2023-02-14 15:35:39.273 CET;5
2023-02-14 15:35:47.913 CET;4,9
2023-02-14 15:35:56.381 CET;5,2
2023-02-14 15:36:04.782 CET;5
2023-02-14 15:36:21.822 CET;4,6
2023-02-14 15:36:30.221 CET;4,8
2023-02-14 15:36:38.463 CET;5
2023-02-14 15:36:55.421 CET;4,8
2023-02-14 15:37:03.651 CET;4,9
2023-02-14 15:37:12.232 CET;5
2023-02-14 15:37:20.621 CET;4,8
2023-02-14 15:37:28.792 CET;4,6
2023-02-14 15:37:37.351 CET;4,9
2023-02-14 15:37:45.510 CET;4,8
2023-02-14 15:38:02.631 CET;5,1
2023-02-14 15:38:10.551 CET;4,7
2023-02-14 15:38:19.341 CET;4,9
2023-02-14 15:38:27.829 CET;5,1
2023-02-14 15:38:35.829 CET;4,8
2023-02-14 15:38:53.030 CET;5
2023-02-14 15:39:01.351 CET;4,8
2023-02-14 15:39:09.831 CET;5
2023-02-14 15:39:18.230 CET;4,9
2023-02-14 15:39:35.029 CET;5
2023-02-14 15:39:43.420 CET;4,8
2023-02-14 15:39:51.908 CET;5
2023-02-14 15:40:00.230 CET;4,9
2023-02-14 15:40:17.039 CET;5,1
2023-02-14 15:40:25.349 CET;5
2023-02-14 15:40:59.038 CET;4,9
2023-02-14 15:41:07.438 CET;4,8
2023-02-14 15:41:15.759 CET;4,9
2023-02-14 15:41:24.308 CET;5
2023-02-14 15:41:32.638 CET;4,9
2023-02-14 15:41:49.507 CET;4,8
2023-02-14 15:42:06.548 CET;5,2
2023-02-14 15:42:14.947 CET;4,8
2023-02-14 15:42:22.868 CET;4,6
2023-02-14 15:42:31.667 CET;5
2023-02-14 15:42:39.917 CET;4,8
2023-02-14 15:42:48.477 CET;4,9
2023-02-14 15:42:56.788 CET;4,8
2023-02-14 15:43:05.267 CET;4,7
2023-02-14 15:43:13.677 CET;4,9
2023-02-14 15:43:22.075 CET;4,8
2023-02-14 15:43:30.476 CET;5
2023-02-14 15:43:38.877 CET;4,9
2023-02-14 15:43:47.115 CET;4,7
2023-02-14 15:43:55.746 CET;4,8
2023-02-14 15:44:12.384 CET;5
2023-02-14 15:44:20.706 CET;4,7
2023-02-14 15:44:29.276 CET;4,6
2023-02-14 15:44:37.755 CET;5
2023-02-14 15:44:45.674 CET;4,8
2023-02-14 15:44:54.555 CET;4,9
2023-02-14 15:45:02.944 CET;5,1
2023-02-14 15:45:11.045 CET;4,6
2023-02-14 15:45:19.753 CET;4,8
2023-02-14 15:45:28.154 CET;5
2023-02-14 15:45:36.315 CET;4,8
2023-02-14 15:45:44.953 CET;5
2023-02-14 15:45:53.273 CET;4,9
2023-02-14 15:46:01.674 CET;4,8
2023-02-14 15:46:10.073 CET;4,9
2023-02-14 15:46:27.033 CET;4,7
2023-02-14 15:46:35.594 CET;4,8
2023-02-14 15:46:52.312 CET;5
2023-02-14 15:47:00.792 CET;4,8
2023-02-14 15:47:09.273 CET;4,9
2023-02-14 15:47:17.601 CET;4,8
2023-02-14 15:47:26.000 CET;4,9
2023-02-14 15:47:34.470 CET;4,6
2023-02-14 15:47:42.960 CET;4,8
2023-02-14 15:47:51.351 CET;5
2023-02-14 15:47:59.671 CET;4,7
2023-02-14 15:48:08.161 CET;4,8
2023-02-14 15:48:16.720 CET;4,9
2023-02-14 15:48:25.270 CET;4,7
2023-02-14 15:48:33.361 CET;4,8
2023-02-14 15:48:42.000 CET;4,6
2023-02-14 15:48:50.559 CET;5
2023-02-14 15:48:58.960 CET;4,8
2023-02-14 15:49:49.210 CET;4,9
2023-02-14 15:50:05.930 CET;4,6
2023-02-14 15:50:14.559 CET;4,9
2023-02-14 15:50:22.489 CET;4,8
2023-02-14 15:50:31.358 CET;5
2023-02-14 15:50:39.749 CET;4,9
2023-02-14 15:50:48.158 CET;4,8
2023-02-14 15:50:56.569 CET;4,7
2023-02-14 15:51:05.049 CET;5
2023-02-14 15:51:13.140 CET;4,8
2023-02-14 15:51:21.759 CET;4,9
2023-02-14 15:51:30.237 CET;4,7
2023-02-14 15:51:38.717 CET;4,8
2023-02-14 15:51:47.038 CET;4,7
2023-02-14 15:51:55.517 CET;4,8
2023-02-14 15:52:12.247 CET;4,6
2023-02-14 15:52:20.719 CET;4,8
2023-02-14 15:52:29.278 CET;4,9
2023-02-14 15:52:37.209 CET;4,6
2023-02-14 15:52:45.996 CET;4,8
2023-02-14 15:53:02.647 CET;5
2023-02-14 15:53:27.937 CET;4,9
2023-02-14 15:53:36.167 CET;4,8
2023-02-14 15:53:44.885 CET;5
2023-02-14 15:54:01.137 CET;4,6
2023-02-14 15:54:09.996 CET;5
2023-02-14 15:54:18.325 CET;4,8
2023-02-14 15:54:35.206 CET;4,9
2023-02-14 15:54:43.365 CET;4,8
2023-02-14 15:55:00.476 CET;5
2023-02-14 15:55:17.045 CET;4,8
2023-02-14 15:55:34.075 CET;4,9
2023-02-14 15:55:42.025 CET;4,7
2023-02-14 15:55:50.644 CET;4,6
2023-02-14 15:55:59.134 CET;4,9
2023-02-14 15:56:07.444 CET;4,7
2023-02-14 15:56:16.016 CET;4,8
2023-02-14 15:56:32.805 CET;5
2023-02-14 15:56:41.196 CET;4,8
2023-02-14 15:56:58.085 CET;4,9
2023-02-14 15:57:14.894 CET;4,6
