time;PressSpeed
2023-01-10 10:37:05.042 CET;8
2023-01-10 10:46:07.201 CET;19
2023-01-10 14:34:48.029 CET;8
2023-01-10 14:43:35.134 CET;19
2023-01-11 01:47:05.219 CET;8
2023-01-11 02:02:53.005 CET;16
2023-01-11 09:21:09.092 CET;8
2023-01-11 09:38:15.198 CET;15
2023-01-11 10:29:24.460 CET;8
2023-01-11 10:42:21.569 CET;16
2023-01-11 16:16:44.756 CET;0
2023-01-11 16:16:45.756 CET;8
2023-01-11 16:28:30.575 CET;10
2023-01-11 21:06:30.230 CET;8
2023-01-11 21:11:44.494 CET;10
2023-01-12 00:47:50.296 CET;8
2023-01-12 00:51:39.213 CET;0
2023-01-12 00:51:40.213 CET;10
2023-01-12 04:44:02.957 CET;8
2023-01-12 04:52:36.006 CET;14
2023-01-12 11:33:27.108 CET;8
2023-01-12 11:41:31.042 CET;15
2023-01-12 15:53:00.351 CET;0
2023-01-12 15:53:01.351 CET;8
2023-01-12 16:04:08.023 CET;17
2023-01-12 18:32:26.585 CET;0
2023-01-12 18:32:27.585 CET;8
2023-01-12 18:42:29.997 CET;15
2023-01-12 21:07:35.786 CET;8
2023-01-12 21:18:48.477 CET;15
2023-01-13 06:20:59.486 CET;8
2023-01-13 10:27:27.585 CET;14
2023-01-13 14:54:20.588 CET;8
2023-01-13 15:02:35.562 CET;0
2023-01-13 15:02:36.562 CET;8
2023-01-13 15:06:07.410 CET;16
2023-01-13 17:06:17.236 CET;8
2023-01-13 18:35:23.588 CET;11
2023-01-13 23:41:08.910 CET;8
2023-01-14 00:06:22.957 CET;24
2023-01-16 10:57:14.546 CET;8
2023-01-16 11:06:15.709 CET;17
2023-01-16 17:59:19.742 CET;8
2023-01-16 17:59:25.772 CET;17
2023-01-16 22:19:34.141 CET;8
2023-01-16 22:33:20.447 CET;16
2023-01-17 03:08:21.400 CET;8
2023-01-17 08:58:31.365 CET;15
2023-01-17 08:58:59.473 CET;8
2023-01-17 08:59:04.493 CET;15
2023-01-17 08:59:18.543 CET;8
2023-01-17 13:42:55.555 CET;15
2023-01-17 19:15:53.398 CET;8
2023-01-17 19:29:21.621 CET;16
2023-01-18 10:56:35.953 CET;0
2023-01-18 10:56:36.963 CET;8
2023-01-18 11:10:42.342 CET;15
2023-01-18 11:10:43.351 CET;8
2023-01-18 11:11:34.551 CET;15
2023-01-18 11:12:14.710 CET;8
2023-01-18 11:12:20.730 CET;15
2023-01-18 11:12:37.799 CET;0
2023-01-18 11:12:38.809 CET;8
2023-01-18 11:16:07.647 CET;15
2023-01-18 11:16:09.657 CET;8
2023-01-18 11:16:33.746 CET;15
2023-01-18 11:16:59.855 CET;8
2023-01-18 11:23:35.430 CET;15
2023-01-18 11:23:43.460 CET;8
2023-01-18 12:39:25.615 CET;0
2023-01-18 12:39:26.624 CET;15
2023-01-18 18:22:34.903 CET;8
2023-01-18 18:33:36.546 CET;11
2023-01-18 18:47:55.982 CET;8
2023-01-18 18:48:03.013 CET;11
2023-01-18 19:58:40.944 CET;8
2023-01-18 20:09:11.466 CET;15
2023-01-18 20:09:12.466 CET;8
2023-01-18 20:11:14.953 CET;15
2023-01-19 02:25:39.734 CET;8
2023-01-19 02:42:41.822 CET;19
2023-01-19 03:16:21.891 CET;8
2023-01-19 03:16:28.923 CET;19
2023-01-19 03:19:07.561 CET;8
2023-01-19 03:19:29.648 CET;19
2023-01-19 03:37:47.032 CET;8
2023-01-19 03:37:57.071 CET;19
2023-01-19 10:03:27.512 CET;8
2023-01-19 10:17:43.937 CET;19
2023-01-19 11:59:13.270 CET;8
2023-01-19 12:06:58.125 CET;0
2023-01-19 12:06:59.134 CET;19
2023-01-19 17:28:10.148 CET;8
2023-01-19 17:34:24.641 CET;0
2023-01-19 17:34:25.651 CET;8
2023-01-19 17:37:03.278 CET;14
2023-01-19 19:30:53.572 CET;8
2023-01-19 19:33:38.229 CET;10
2023-01-19 19:33:39.229 CET;8
2023-01-19 19:35:28.667 CET;14
2023-01-19 19:35:34.697 CET;8
2023-01-19 20:02:35.171 CET;10
2023-01-20 00:23:29.720 CET;0
2023-01-20 00:23:30.730 CET;8
2023-01-20 00:30:19.364 CET;18
2023-01-20 04:25:50.836 CET;8
2023-01-20 04:37:38.665 CET;24
2023-01-20 12:07:28.528 CET;8
2023-01-20 12:18:22.138 CET;20
2023-01-20 15:12:09.809 CET;8
2023-01-20 15:28:54.828 CET;14
2023-01-20 20:14:19.259 CET;0
2023-01-20 20:14:20.257 CET;8
2023-01-20 20:23:01.349 CET;14
2023-01-21 01:51:59.224 CET;8
2023-01-21 01:59:00.907 CET;14
2023-01-21 04:05:29.233 CET;8
2023-01-21 16:18:29.987 CET;15
2023-01-21 16:25:34.680 CET;0
2023-01-21 16:25:35.681 CET;8
2023-01-21 16:25:50.740 CET;15
2023-01-21 16:41:31.509 CET;8
2023-01-21 16:41:40.539 CET;15
2023-01-21 17:57:08.631 CET;8
2023-01-21 17:57:38.750 CET;0
2023-01-21 17:57:39.750 CET;15
2023-01-21 19:10:06.125 CET;8
2023-01-21 19:10:17.167 CET;15
2023-01-21 20:25:28.196 CET;8
2023-01-21 20:51:33.451 CET;0
2023-01-21 20:51:34.451 CET;8
2023-01-21 20:51:35.451 CET;16
2023-01-24 06:23:22.933 CET;8
2023-01-24 06:23:24.943 CET;16
2023-01-24 15:55:44.148 CET;8
2023-01-24 16:03:31.012 CET;16
2023-01-24 20:58:01.622 CET;8
2023-01-24 21:05:53.506 CET;10
2023-01-25 00:16:58.319 CET;8
2023-01-25 00:26:57.707 CET;17
2023-01-25 10:16:39.096 CET;8
2023-01-25 10:29:54.270 CET;15
2023-01-25 14:34:06.829 CET;8
2023-01-25 14:48:35.305 CET;11
2023-01-25 15:09:46.381 CET;8
2023-01-25 15:11:43.841 CET;11
2023-01-25 16:36:47.243 CET;8
2023-01-25 16:44:12.017 CET;15
2023-01-25 16:44:13.026 CET;8
2023-01-25 16:50:10.453 CET;15
2023-01-25 17:12:53.901 CET;8
2023-01-25 17:13:55.148 CET;15
2023-01-25 17:14:34.299 CET;8
2023-01-25 17:14:42.338 CET;15
2023-01-25 17:25:10.846 CET;8
2023-01-25 17:25:20.885 CET;15
2023-01-25 22:20:30.641 CET;8
2023-01-25 22:53:27.542 CET;15
2023-01-26 10:41:34.322 CET;0
2023-01-26 10:41:35.323 CET;8
2023-01-26 10:50:26.443 CET;14
2023-01-26 13:17:34.733 CET;8
2023-01-26 13:30:07.743 CET;14
2023-01-26 16:27:13.203 CET;8
2023-01-26 16:37:12.594 CET;15
2023-01-26 18:16:52.484 CET;8
2023-01-27 01:20:38.088 CET;24
2023-01-27 09:40:36.970 CET;8
2023-01-27 09:47:02.515 CET;14
2023-01-27 13:34:33.055 CET;8
2023-01-27 14:02:13.690 CET;18
2023-01-27 16:23:45.631 CET;8
2023-01-27 16:24:58.918 CET;18
2023-01-27 19:12:12.013 CET;8
2023-01-30 06:24:11.533 CET;21
2023-01-30 06:57:35.532 CET;8
2023-01-30 06:57:40.552 CET;21
2023-01-30 09:05:53.292 CET;8
2023-01-30 09:26:56.342 CET;20
2023-01-30 10:50:58.480 CET;8
2023-01-30 10:51:20.569 CET;20
2023-01-30 11:08:35.710 CET;8
2023-01-30 11:10:52.249 CET;20
2023-01-30 17:21:53.198 CET;8
2023-01-30 17:34:43.275 CET;14
2023-01-30 19:29:44.851 CET;8
2023-01-31 14:32:42.857 CET;16
2023-01-31 14:32:43.857 CET;8
2023-01-31 14:33:44.105 CET;16
2023-01-31 19:24:45.865 CET;8
2023-01-31 19:32:38.756 CET;10
2023-01-31 22:39:25.529 CET;8
2023-01-31 22:47:26.453 CET;0
2023-01-31 22:47:27.453 CET;17
2023-02-01 06:24:38.065 CET;8
2023-02-01 06:33:29.187 CET;18
2023-02-01 11:09:11.288 CET;8
2023-02-01 11:19:32.779 CET;16
2023-02-01 22:04:29.401 CET;8
2023-02-01 22:20:42.292 CET;19
2023-02-02 08:47:49.651 CET;8
2023-02-02 08:57:29.973 CET;24
2023-02-02 15:00:27.997 CET;0
2023-02-02 15:00:28.999 CET;8
2023-02-02 15:08:07.839 CET;14
2023-02-02 18:31:05.497 CET;8
2023-02-02 18:39:04.411 CET;10
2023-02-02 21:29:34.293 CET;8
2023-02-02 21:39:46.736 CET;17
2023-02-03 01:31:08.201 CET;0
2023-02-03 01:31:09.201 CET;8
2023-02-03 01:38:50.046 CET;0
2023-02-03 01:38:51.046 CET;8
2023-02-03 03:59:11.694 CET;15
2023-02-03 23:30:59.635 CET;8
2023-02-03 23:42:39.436 CET;15
2023-02-04 00:32:36.361 CET;0
2023-02-04 00:32:39.930 CET;15
2023-02-04 00:32:47.450 CET;0
2023-02-04 00:33:17.581 CET;15
2023-02-06 07:06:36.257 CET;8
2023-02-06 10:48:31.451 CET;20
2023-02-06 10:48:32.453 CET;8
2023-02-07 13:36:53.982 CET;20
2023-02-07 15:56:08.368 CET;8
2023-02-07 15:56:18.407 CET;10
2023-02-07 19:21:13.533 CET;8
2023-02-07 19:29:41.563 CET;14
2023-02-07 21:30:40.571 CET;8
2023-02-07 21:38:38.471 CET;14
2023-02-07 22:29:21.624 CET;8
2023-02-07 22:30:04.793 CET;14
2023-02-07 23:01:37.361 CET;8
2023-02-07 23:14:17.390 CET;14
2023-02-08 04:33:59.040 CET;8
2023-02-08 04:41:04.743 CET;0
2023-02-08 04:41:05.743 CET;19
2023-02-08 10:47:23.559 CET;0
2023-02-08 10:47:24.559 CET;8
2023-02-08 11:01:04.835 CET;15
2023-02-08 13:51:16.645 CET;8
2023-02-08 14:03:52.665 CET;19
2023-02-08 19:12:37.694 CET;0
2023-02-08 19:12:38.694 CET;8
2023-02-08 19:21:38.855 CET;0
2023-02-08 19:21:39.855 CET;16
2023-02-08 21:29:26.494 CET;8
2023-02-08 21:36:52.267 CET;0
2023-02-08 21:36:53.278 CET;14
2023-02-09 03:02:55.433 CET;8
2023-02-09 03:11:26.476 CET;15
2023-02-09 08:47:28.038 CET;8
2023-02-09 08:56:11.132 CET;17
2023-02-09 09:29:17.062 CET;8
2023-02-09 09:59:25.288 CET;17
2023-02-09 12:59:13.397 CET;0
2023-02-09 12:59:14.405 CET;8
2023-02-09 13:08:56.724 CET;0
2023-02-09 13:08:57.724 CET;20
2023-02-09 14:19:38.677 CET;8
2023-02-09 14:28:03.687 CET;17
2023-02-09 20:10:45.855 CET;8
2023-02-09 20:19:13.888 CET;24
2023-02-10 03:53:34.818 CET;8
2023-02-10 03:59:31.243 CET;14
2023-02-10 06:28:43.013 CET;0
2023-02-10 06:28:44.023 CET;8
2023-02-10 09:09:03.463 CET;11
2023-02-10 09:23:01.812 CET;8
2023-02-10 09:23:23.891 CET;11
2023-02-10 11:23:27.681 CET;8
2023-02-10 11:23:30.701 CET;11
2023-02-10 12:59:27.700 CET;8
2023-02-10 13:09:24.078 CET;10
2023-02-10 18:10:59.384 CET;0
2023-02-10 18:11:00.384 CET;8
2023-02-10 18:24:42.684 CET;16
2023-02-10 22:29:54.457 CET;0
2023-02-10 22:29:55.469 CET;8
2023-02-11 00:07:55.954 CET;14
2023-02-11 03:21:44.426 CET;8
2023-02-11 03:41:39.197 CET;11
2023-02-13 11:52:29.288 CET;8
2023-02-13 11:52:35.308 CET;11
2023-02-13 12:22:34.502 CET;8
2023-02-13 12:22:36.512 CET;11
2023-02-13 12:47:06.387 CET;8
2023-02-13 12:59:48.421 CET;18
2023-02-13 15:26:51.673 CET;8
2023-02-13 15:52:10.746 CET;18
2023-02-13 19:20:41.743 CET;8
2023-02-13 19:27:57.484 CET;15
2023-02-14 05:28:24.441 CET;8
2023-02-14 05:41:13.519 CET;16
2023-02-14 05:41:27.569 CET;8
2023-02-14 05:46:13.711 CET;16
2023-02-14 17:03:49.187 CET;8
2023-02-14 17:11:26.007 CET;16
2023-02-14 17:27:15.799 CET;8
2023-02-14 17:27:28.851 CET;16
2023-02-14 17:30:19.536 CET;8
2023-02-14 17:32:03.944 CET;16
2023-02-14 19:23:46.733 CET;0
2023-02-14 19:23:47.743 CET;8
2023-02-14 19:30:42.394 CET;14
2023-02-15 03:21:23.237 CET;8
2023-02-15 03:33:16.092 CET;11
2023-02-15 04:29:13.519 CET;8
2023-02-15 04:29:50.657 CET;0
2023-02-15 04:29:51.667 CET;8
2023-02-15 05:39:33.375 CET;0
2023-02-15 05:39:34.385 CET;11
2023-02-15 13:27:18.520 CET;8
2023-02-15 13:39:56.549 CET;14
2023-02-15 18:01:02.154 CET;8
2023-02-15 18:07:31.710 CET;14
2023-02-15 22:57:30.239 CET;8
2023-02-15 23:23:28.463 CET;15
2023-02-15 23:38:06.969 CET;8
2023-02-15 23:38:27.049 CET;15
2023-02-15 23:52:01.308 CET;8
2023-02-15 23:52:07.338 CET;15
2023-02-15 23:52:38.457 CET;8
2023-02-15 23:52:45.486 CET;15
2023-02-15 23:55:43.194 CET;8
2023-02-15 23:55:50.223 CET;15
2023-02-15 23:56:20.344 CET;8
2023-02-15 23:56:27.372 CET;15
2023-02-16 03:58:55.507 CET;8
2023-02-16 04:01:43.176 CET;15
2023-02-16 04:34:38.065 CET;8
2023-02-16 04:37:46.822 CET;0
2023-02-16 04:37:47.822 CET;8
2023-02-16 05:47:14.479 CET;10
2023-02-16 09:23:01.220 CET;8
2023-02-16 09:31:49.332 CET;20
2023-02-16 13:10:40.796 CET;0
2023-02-16 13:10:41.806 CET;8
2023-02-16 13:25:59.473 CET;19
2023-02-16 20:22:59.457 CET;8
2023-02-16 20:23:00.467 CET;0
2023-02-16 20:23:02.477 CET;3
2023-02-16 20:24:35.848 CET;19
2023-02-17 05:18:06.765 CET;8
2023-02-17 05:35:08.861 CET;20
2023-02-17 07:27:38.828 CET;8
2023-02-17 07:43:38.674 CET;19
2023-02-17 08:37:31.592 CET;8
2023-02-17 08:52:47.249 CET;20
2023-02-17 08:52:48.250 CET;8
2023-02-17 09:23:17.562 CET;20
2023-02-17 11:45:40.710 CET;8
2023-02-17 11:46:29.910 CET;20
2023-02-17 11:53:46.653 CET;8
2023-02-17 11:58:06.700 CET;20
2023-02-17 12:04:01.115 CET;8
2023-02-17 14:34:12.122 CET;8
2023-02-17 14:42:31.115 CET;17
2023-02-17 14:46:27.062 CET;8
2023-02-17 14:46:33.082 CET;17
2023-02-17 14:47:53.401 CET;8
2023-02-17 15:14:10.700 CET;17
2023-02-17 22:27:56.716 CET;8
2023-02-17 22:36:24.749 CET;15
2023-02-18 03:27:22.510 CET;0
2023-02-18 03:27:23.510 CET;8
2023-02-18 03:38:38.209 CET;16
2023-02-19 07:07:43.578 CET;8
2023-02-20 06:06:27.115 CET;16
2023-02-20 16:09:53.193 CET;8
2023-02-20 16:20:55.434 CET;0
2023-02-20 16:20:56.434 CET;14
2023-02-20 19:16:04.424 CET;0
2023-02-20 19:16:05.424 CET;8
2023-02-20 19:22:44.028 CET;24
2023-02-21 11:15:51.536 CET;8
2023-02-21 11:22:41.170 CET;10
2023-02-21 15:06:18.795 CET;8
2023-02-21 15:24:49.232 CET;14
2023-02-21 17:28:53.989 CET;0
2023-02-21 17:28:54.999 CET;8
2023-02-21 17:38:13.230 CET;0
2023-02-21 17:38:14.230 CET;14
2023-02-21 20:32:09.963 CET;8
2023-02-21 20:38:33.486 CET;16
2023-02-22 06:44:25.714 CET;0
2023-02-22 06:44:26.713 CET;8
2023-02-22 06:53:21.864 CET;14
2023-02-22 15:23:07.078 CET;8
2023-02-22 15:30:30.851 CET;18
2023-02-22 19:49:26.928 CET;8
2023-02-22 19:59:58.457 CET;19
2023-02-22 20:03:01.184 CET;8
2023-02-22 20:05:10.703 CET;19
2023-02-23 03:10:13.618 CET;8
2023-02-23 03:21:20.275 CET;11
2023-02-23 06:18:30.762 CET;8
2023-02-23 06:18:35.780 CET;11
2023-02-23 06:18:57.869 CET;8
2023-02-23 06:19:07.911 CET;11
2023-02-23 08:40:07.451 CET;11
2023-02-23 08:57:24.153 CET;11
2023-02-23 08:58:15.982 CET;11
2023-02-23 09:15:19.553 CET;11
2023-02-23 09:16:39.983 CET;11
2023-02-23 09:17:14.322 CET;11
2023-02-23 09:17:29.262 CET;11
2023-02-23 09:20:51.835 CET;11
2023-02-23 09:34:18.069 CET;11
2023-02-23 09:35:50.688 CET;11
2023-02-23 09:40:17.328 CET;11
2023-02-23 09:40:50.605 CET;11
2023-02-23 09:43:04.209 CET;11
2023-02-23 09:43:41.559 CET;11
2023-02-23 09:51:29.756 CET;11
2023-02-23 09:51:29.808 CET;11
2023-02-23 10:14:47.973 CET;11
2023-02-23 10:17:03.969 CET;8
2023-02-23 10:29:40.989 CET;14
2023-02-23 11:02:59.029 CET;14
2023-02-23 11:02:59.081 CET;14
2023-02-23 11:05:06.588 CET;14
2023-02-23 11:05:06.638 CET;14
2023-02-23 11:06:18.926 CET;14
2023-02-23 11:06:39.595 CET;14
2023-02-23 11:06:39.647 CET;14
2023-02-23 13:00:23.191 CET;14
2023-02-23 14:47:18.357 CET;14
2023-02-23 14:47:18.407 CET;14
2023-02-23 14:55:11.005 CET;14
2023-02-23 15:00:12.484 CET;14
2023-02-23 15:01:54.526 CET;14
2023-02-23 15:16:02.418 CET;14
2023-02-23 15:49:12.599 CET;8
2023-02-23 15:57:18.542 CET;15
2023-02-23 22:30:12.752 CET;8
2023-02-23 22:45:13.358 CET;11
2023-02-23 23:44:56.671 CET;8
2023-02-23 23:45:08.720 CET;11
2023-02-24 00:19:07.871 CET;8
2023-02-24 00:19:50.040 CET;11
2023-02-24 07:44:50.752 CET;8
2023-02-24 07:45:05.811 CET;11
2023-02-24 07:48:18.588 CET;8
2023-02-24 07:48:24.608 CET;0
2023-02-24 07:48:25.608 CET;11
2023-02-24 08:40:59.207 CET;8
2023-02-24 08:41:09.246 CET;11
2023-02-24 08:42:42.625 CET;0
2023-02-24 08:42:43.625 CET;8
2023-02-24 08:52:14.907 CET;17
2023-02-24 11:57:02.213 CET;0
2023-02-24 11:57:03.223 CET;8
2023-02-24 12:04:38.038 CET;17
2023-02-24 13:26:39.711 CET;8
2023-02-24 13:27:24.891 CET;17
2023-02-24 19:15:02.256 CET;0
2023-02-24 19:15:03.256 CET;8
2023-02-24 19:24:46.586 CET;15
2023-02-24 20:18:47.536 CET;8
2023-02-25 01:31:54.618 CET;10
2023-02-25 01:32:31.767 CET;8
2023-02-25 01:32:40.799 CET;10
2023-02-25 01:33:04.897 CET;8
2023-02-25 02:59:29.619 CET;0
2023-02-25 02:59:30.621 CET;10
2023-02-25 02:59:49.700 CET;8
2023-02-25 03:06:22.266 CET;10
2023-02-25 03:06:43.355 CET;8
2023-02-27 06:35:09.762 CET;10
2023-02-27 08:13:14.269 CET;8
2023-02-27 08:13:25.319 CET;10
2023-02-27 08:41:12.520 CET;10
2023-02-27 12:15:03.237 CET;8
2023-02-27 12:15:20.299 CET;14
2023-02-27 13:06:29.364 CET;8
2023-02-27 13:06:36.381 CET;14
2023-02-27 13:19:43.490 CET;8
2023-02-27 13:29:21.780 CET;10
2023-02-27 17:41:26.480 CET;8
2023-02-27 17:51:36.938 CET;15
2023-02-27 21:43:06.448 CET;8
2023-02-27 21:53:25.920 CET;10
2023-02-28 00:48:42.933 CET;8
2023-02-28 01:00:14.698 CET;0
2023-02-28 01:00:15.698 CET;16
2023-02-28 06:20:29.474 CET;8
2023-02-28 06:41:46.586 CET;14
2023-02-28 10:39:26.559 CET;8
2023-02-28 12:52:29.457 CET;11
2023-02-28 19:06:22.091 CET;8
2023-02-28 19:22:20.917 CET;0
2023-02-28 19:22:21.917 CET;16
