time;PressSpeed
2023-01-27 13:35:04.503 CET;8
2023-01-27 14:00:33.622 CET;18
2023-01-27 16:25:03.259 CET;8
2023-01-27 16:26:18.559 CET;18
2023-01-27 19:19:58.197 CET;8
2023-01-28 01:17:58.009 CET;21
2023-01-28 10:43:22.543 CET;8
2023-01-30 07:12:09.216 CET;21
2023-01-30 09:05:37.411 CET;8
2023-01-30 09:17:01.141 CET;0
2023-01-30 09:17:02.153 CET;8
2023-01-30 10:35:21.928 CET;20
2023-01-30 17:22:23.486 CET;8
2023-01-30 17:30:01.319 CET;10
2023-01-30 19:30:22.160 CET;0
2023-01-30 19:30:23.160 CET;8
2023-01-31 14:06:54.799 CET;10
2023-01-31 19:23:28.677 CET;8
2023-01-31 19:28:55.990 CET;10
2023-01-31 22:37:56.282 CET;8
2023-01-31 22:44:04.756 CET;17
2023-02-01 06:26:38.644 CET;8
2023-02-01 06:29:30.322 CET;17
2023-02-01 06:30:20.522 CET;8
2023-02-01 06:30:22.530 CET;0
2023-02-01 06:30:23.542 CET;17
2023-02-01 06:30:30.562 CET;8
2023-02-01 06:36:58.115 CET;0
2023-02-01 06:36:59.114 CET;18
2023-02-01 08:08:44.105 CET;8
2023-02-01 08:09:35.313 CET;18
2023-02-01 11:08:47.269 CET;8
2023-02-01 11:35:10.595 CET;18
2023-02-01 22:03:35.240 CET;8
2023-02-01 22:13:00.497 CET;20
2023-02-02 08:46:46.430 CET;8
2023-02-02 08:55:24.503 CET;17
2023-02-02 15:00:09.948 CET;8
2023-02-02 15:05:11.142 CET;10
2023-02-02 18:30:51.447 CET;8
2023-02-02 18:37:44.102 CET;0
2023-02-02 18:37:45.102 CET;18
2023-02-02 21:30:04.414 CET;8
2023-02-02 21:38:04.328 CET;17
2023-02-03 01:28:15.503 CET;0
2023-02-03 01:28:16.503 CET;8
2023-02-03 01:38:54.055 CET;18
2023-02-03 23:30:41.506 CET;8
2023-02-03 23:41:36.127 CET;15
2023-02-04 00:32:39.151 CET;0
2023-02-04 00:32:39.171 CET;15
2023-02-04 00:32:46.391 CET;0
2023-02-04 00:33:17.519 CET;15
2023-02-04 09:35:50.578 CET;8
2023-02-07 12:17:47.785 CET;20
2023-02-07 15:53:44.539 CET;8
2023-02-07 15:53:58.599 CET;10
2023-02-07 19:19:19.825 CET;8
2023-02-07 19:24:08.970 CET;10
2023-02-07 21:33:54.076 CET;8
2023-02-07 21:35:50.545 CET;10
2023-02-08 04:33:34.661 CET;8
2023-02-08 04:45:23.497 CET;20
2023-02-08 10:47:45.348 CET;8
2023-02-08 11:04:10.282 CET;16
2023-02-08 13:51:22.365 CET;8
2023-02-08 14:03:32.286 CET;0
2023-02-08 14:03:33.296 CET;20
2023-02-08 19:13:13.523 CET;8
2023-02-08 19:23:00.872 CET;10
2023-02-08 21:29:18.144 CET;8
2023-02-08 21:35:09.551 CET;16
2023-02-09 03:03:33.252 CET;8
2023-02-09 03:11:11.085 CET;15
2023-02-09 07:02:37.571 CET;8
2023-02-09 07:03:19.730 CET;15
2023-02-09 08:46:38.500 CET;8
2023-02-09 08:53:40.184 CET;17
2023-02-09 12:59:49.196 CET;8
2023-02-09 13:07:14.966 CET;20
2023-02-09 14:19:07.197 CET;8
2023-02-09 14:25:49.809 CET;17
2023-02-09 20:10:45.486 CET;8
2023-02-09 20:16:33.882 CET;17
2023-02-10 03:52:42.230 CET;8
2023-02-10 03:58:48.694 CET;10
2023-02-10 06:28:36.594 CET;8
2023-02-10 06:41:39.723 CET;12
2023-02-10 06:54:47.869 CET;8
2023-02-10 06:57:26.506 CET;12
2023-02-10 13:04:50.584 CET;8
2023-02-10 13:10:52.028 CET;0
2023-02-10 13:10:53.028 CET;8
2023-02-10 13:10:58.046 CET;10
2023-02-10 18:07:44.187 CET;8
2023-02-10 18:22:40.775 CET;18
2023-02-10 22:22:59.375 CET;8
2023-02-10 23:04:48.392 CET;10
2023-02-11 03:00:04.796 CET;8
2023-02-13 06:50:01.233 CET;12
2023-02-13 12:43:12.891 CET;8
2023-02-13 12:55:42.884 CET;18
2023-02-13 19:20:53.213 CET;0
2023-02-13 19:20:54.213 CET;8
2023-02-13 19:30:18.473 CET;18
2023-02-14 05:28:51.960 CET;8
2023-02-14 05:42:12.160 CET;18
2023-02-14 17:03:21.457 CET;8
2023-02-14 17:20:38.588 CET;10
2023-02-14 19:25:17.483 CET;8
2023-02-14 19:28:57.358 CET;10
2023-02-15 03:21:13.558 CET;8
2023-02-15 03:34:11.671 CET;0
2023-02-15 03:34:12.671 CET;12
2023-02-15 04:35:33.392 CET;8
2023-02-15 04:36:01.503 CET;12
2023-02-15 04:36:02.502 CET;8
2023-02-15 06:56:50.252 CET;12
2023-02-15 13:27:28.901 CET;8
2023-02-15 13:34:06.493 CET;10
2023-02-15 18:03:47.142 CET;8
2023-02-15 18:06:35.811 CET;16
2023-02-15 22:59:16.976 CET;8
2023-02-15 23:30:41.506 CET;18
2023-02-16 04:29:06.052 CET;8
2023-02-16 05:46:56.710 CET;10
2023-02-16 09:22:22.361 CET;8
2023-02-16 09:31:26.532 CET;20
2023-02-16 13:09:20.767 CET;8
2023-02-16 13:25:55.744 CET;20
2023-02-17 05:18:32.124 CET;8
2023-02-17 05:32:17.434 CET;20
2023-02-17 07:27:09.967 CET;8
2023-02-17 07:41:45.467 CET;20
2023-02-17 08:36:08.503 CET;8
2023-02-17 08:53:36.697 CET;0
2023-02-17 08:53:37.698 CET;20
2023-02-17 12:03:49.305 CET;8
2023-02-17 12:12:59.507 CET;17
2023-02-17 22:29:01.194 CET;8
2023-02-17 22:35:58.858 CET;15
2023-02-18 03:27:01.631 CET;8
2023-02-18 03:42:11.265 CET;18
2023-02-19 22:57:16.345 CET;8
2023-02-20 06:19:16.286 CET;18
2023-02-20 16:11:09.161 CET;0
2023-02-20 16:11:10.171 CET;8
2023-02-20 16:23:34.141 CET;10
2023-02-20 19:16:33.614 CET;8
2023-02-20 19:20:06.470 CET;17
2023-02-20 22:51:01.015 CET;8
2023-02-21 05:19:51.233 CET;17
2023-02-21 11:16:08.644 CET;8
2023-02-21 11:19:21.413 CET;17
2023-02-21 11:19:22.423 CET;0
2023-02-21 11:19:23.423 CET;8
2023-02-21 11:23:11.328 CET;10
2023-02-21 15:07:21.075 CET;8
2023-02-21 15:11:40.111 CET;0
2023-02-21 15:11:41.111 CET;10
2023-02-21 17:30:56.507 CET;8
2023-02-21 17:32:16.825 CET;10
2023-02-21 20:33:40.332 CET;8
2023-02-21 20:36:58.128 CET;10
2023-02-22 01:08:50.263 CET;8
2023-02-22 03:47:53.392 CET;10
2023-02-22 06:46:49.272 CET;8
2023-02-22 06:52:02.532 CET;10
2023-02-22 15:24:40.426 CET;8
2023-02-22 15:33:41.588 CET;0
2023-02-22 15:33:42.588 CET;18
2023-02-22 15:39:11.901 CET;8
2023-02-22 15:39:57.082 CET;18
2023-02-22 15:51:44.908 CET;8
2023-02-22 15:52:14.028 CET;18
2023-02-22 15:57:12.213 CET;8
2023-02-22 15:57:49.371 CET;18
2023-02-22 16:14:47.434 CET;0
2023-02-22 16:15:03.493 CET;18
2023-02-22 19:49:54.009 CET;8
2023-02-22 22:28:53.118 CET;20
2023-02-23 03:10:17.578 CET;8
2023-02-23 03:22:49.584 CET;0
2023-02-23 03:22:50.585 CET;12
2023-02-23 06:43:59.805 CET;8
2023-02-23 06:44:16.885 CET;12
2023-02-23 07:10:30.165 CET;8
2023-02-23 07:26:27.987 CET;12
2023-02-23 08:57:24.153 CET;12
2023-02-23 08:58:15.982 CET;12
2023-02-23 09:15:19.553 CET;12
2023-02-23 09:16:39.983 CET;12
2023-02-23 09:17:29.262 CET;12
2023-02-23 09:20:51.835 CET;12
2023-02-23 09:34:18.069 CET;12
2023-02-23 09:35:50.688 CET;12
2023-02-23 09:40:50.605 CET;12
2023-02-23 09:43:04.209 CET;12
2023-02-23 09:43:41.559 CET;12
2023-02-23 09:51:29.756 CET;12
2023-02-23 09:51:29.808 CET;12
2023-02-23 10:14:47.973 CET;12
2023-02-23 10:14:48.026 CET;12
2023-02-23 10:16:57.869 CET;8
2023-02-23 10:43:50.309 CET;16
2023-02-23 10:49:23.644 CET;8
2023-02-23 10:49:27.654 CET;16
2023-02-23 11:02:59.029 CET;16
2023-02-23 11:02:59.081 CET;16
2023-02-23 11:05:06.638 CET;16
2023-02-23 11:06:18.926 CET;16
2023-02-23 11:06:39.595 CET;16
2023-02-23 11:06:39.647 CET;16
2023-02-23 13:00:23.191 CET;16
2023-02-23 14:47:18.357 CET;16
2023-02-23 14:47:18.407 CET;16
2023-02-23 14:55:11.005 CET;16
2023-02-23 15:01:54.526 CET;16
2023-02-23 15:16:02.418 CET;16
2023-02-23 15:49:25.569 CET;8
2023-02-23 16:00:21.187 CET;18
2023-02-23 22:31:53.059 CET;8
2023-02-23 22:48:37.075 CET;12
2023-02-23 23:28:31.634 CET;8
2023-02-23 23:28:57.744 CET;12
2023-02-23 23:30:01.993 CET;8
2023-02-23 23:30:17.053 CET;12
2023-02-23 23:50:19.865 CET;8
2023-02-23 23:50:27.894 CET;12
2023-02-24 08:41:31.226 CET;8
2023-02-24 08:41:47.286 CET;12
2023-02-24 08:42:49.535 CET;8
2023-02-24 08:52:56.967 CET;17
2023-02-24 11:58:27.443 CET;8
2023-02-24 12:06:20.325 CET;0
2023-02-24 12:06:21.325 CET;17
2023-02-24 19:15:19.177 CET;8
2023-02-24 19:24:55.476 CET;0
2023-02-24 19:24:56.487 CET;16
2023-02-24 20:19:36.595 CET;8
2023-02-24 22:57:58.553 CET;0
2023-02-24 22:57:59.553 CET;8
2023-02-25 01:36:48.634 CET;15
2023-02-25 01:36:50.644 CET;8
2023-02-25 01:37:40.844 CET;10
2023-02-25 03:20:10.421 CET;8
2023-02-27 06:50:32.167 CET;10
2023-02-27 08:17:51.094 CET;8
2023-02-27 08:18:29.253 CET;10
2023-02-27 08:41:12.520 CET;10
2023-02-27 11:48:52.676 CET;8
2023-02-27 11:49:07.736 CET;10
2023-02-27 12:04:21.380 CET;8
2023-02-27 12:04:36.440 CET;14
2023-02-27 12:06:02.789 CET;8
2023-02-27 12:06:14.838 CET;14
2023-02-27 12:26:33.707 CET;8
2023-02-27 12:27:00.805 CET;14
2023-02-27 12:34:11.499 CET;8
2023-02-27 12:34:49.644 CET;14
2023-02-27 12:38:18.453 CET;8
2023-02-27 12:38:30.503 CET;14
2023-02-27 13:25:23.555 CET;8
2023-02-27 13:33:14.410 CET;0
2023-02-27 13:33:15.420 CET;8
2023-02-27 13:46:27.565 CET;18
2023-02-27 17:42:26.420 CET;8
2023-02-27 18:08:35.726 CET;15
2023-02-27 21:42:39.029 CET;8
2023-02-27 21:49:57.780 CET;10
2023-02-28 00:48:22.543 CET;8
2023-02-28 01:07:14.052 CET;18
2023-02-28 06:19:24.895 CET;0
2023-02-28 06:19:25.905 CET;8
2023-02-28 06:55:08.464 CET;14
2023-02-28 09:31:34.953 CET;8
2023-02-28 10:03:47.684 CET;14
2023-02-28 10:17:29.961 CET;8
2023-02-28 10:17:55.062 CET;14
2023-02-28 10:18:35.220 CET;8
2023-02-28 10:18:52.290 CET;14
2023-02-28 10:41:53.815 CET;8
2023-02-28 11:46:21.270 CET;12
2023-02-28 11:46:22.269 CET;8
2023-02-28 11:47:41.588 CET;12
2023-02-28 19:08:03.141 CET;8
2023-02-28 19:23:53.934 CET;18
